
[00:00:00.000 --> 00:00:03.000]  各位觀眾朋友,平安!
[00:02:40.000 --> 00:02:42.000]  爺爺華的華臨到爾尼亞
[00:02:42.000 --> 00:02:44.000]  說,你去
[00:02:44.000 --> 00:02:46.000]  讓阿哈漢見你
[00:02:46.000 --> 00:02:49.000]  我要降雨在地上
[00:02:49.000 --> 00:02:51.000]  爾尼亞就去
[00:02:51.000 --> 00:02:53.000]  要讓阿哈見到他
[00:02:53.000 --> 00:02:57.000]  那時,撒瑪利亞的饑荒非常嚴重
[00:02:57.000 --> 00:02:59.000]  阿哈就來他的管家
[00:02:59.000 --> 00:03:02.000]  俄比達,俄巴底
[00:03:02.000 --> 00:03:04.000]  非常敬畏爺華華
[00:03:04.000 --> 00:03:07.000]  爺洗別殺爺華華先知的時候
[00:03:07.000 --> 00:03:11.000]  俄巴底擺一百個先知藏料
[00:03:11.000 --> 00:03:14.000]  每五十人藏在一個洞裡
[00:03:14.000 --> 00:03:17.000]  拿餅和水供養他們
[00:03:17.000 --> 00:03:20.000]  阿哈對俄巴底說
[00:03:20.000 --> 00:03:22.000]  我們要走遍這地
[00:03:22.000 --> 00:03:26.000]  對一切水泉旁和一切溪邊
[00:03:26.000 --> 00:03:28.000]  或者能找到青草
[00:03:28.000 --> 00:03:31.000]  可以救活馬和驢子
[00:03:31.000 --> 00:03:34.000]  免得喪失一些生畜
[00:03:34.000 --> 00:03:37.000]  於是二人分地巡查
[00:03:37.000 --> 00:03:39.000]  阿哈獨自走一路
[00:03:39.000 --> 00:03:42.000]  俄巴底獨自走另一路
[00:03:42.000 --> 00:03:44.000]  俄巴底在路上時
[00:03:44.000 --> 00:03:47.000]  漢娜伊莉雅遇見他
[00:03:47.000 --> 00:03:49.000]  俄巴底認出他來
[00:03:49.000 --> 00:03:51.000]  就臉服於地說
[00:03:51.000 --> 00:03:54.000]  你是我主伊莉雅嗎?
[00:03:54.000 --> 00:03:56.000]  伊莉雅對他說
[00:03:56.000 --> 00:03:57.000]  我是
[00:03:57.000 --> 00:04:00.000]  你去,告訴你主人說
[00:04:00.000 --> 00:04:03.000]  漢娜伊莉雅在這裡
[00:04:03.000 --> 00:04:04.000]  俄巴底說
[00:04:04.000 --> 00:04:06.000]  不論犯了什麼罪
[00:04:06.000 --> 00:04:10.000]  你竟要我交在阿哈手裡
[00:04:10.000 --> 00:04:12.000]  使他殺我呢?
[00:04:12.000 --> 00:04:14.000]  我只著永生的要話
[00:04:14.000 --> 00:04:16.000]  你的上帝起誓
[00:04:16.000 --> 00:04:18.000]  無論哪一邦哪一國
[00:04:18.000 --> 00:04:21.000]  我主都派人去找你
[00:04:21.000 --> 00:04:24.000]  若他們說不在這裡
[00:04:24.000 --> 00:04:27.000]  他就叫哪邦哪國的人起誓說
[00:04:27.000 --> 00:04:30.000]  他們實在找不到你
[00:04:30.000 --> 00:04:32.000]  現在你說
[00:04:32.000 --> 00:04:34.000]  你去告訴你主人說
[00:04:34.000 --> 00:04:37.000]  漢娜伊莉雅在這裡
[00:04:37.000 --> 00:04:39.000]  恐怕我一離開你
[00:04:39.000 --> 00:04:41.000]  耶和華的靈就把你
[00:04:41.000 --> 00:04:44.000]  提到我所不知道的地方去
[00:04:44.000 --> 00:04:47.000]  這樣,我去告訴阿哈
[00:04:47.000 --> 00:04:49.000]  他若找不到你
[00:04:49.000 --> 00:04:51.000]  就必殺我
[00:04:51.000 --> 00:04:54.000]  僕人是自幼敬畏耶和華的
[00:04:54.000 --> 00:04:57.000]  而在必殺耶和華先知的時候
[00:04:57.000 --> 00:05:00.000]  我把耶和華的一百個先知藏了
[00:05:00.000 --> 00:05:03.000]  每五十個藏在一個洞裡
[00:05:03.000 --> 00:05:06.000]  拿餅和水供養他們
[00:05:06.000 --> 00:05:09.000]  難道沒有人把我做的這事
[00:05:09.000 --> 00:05:11.000]  告訴我嗎?
[00:05:11.000 --> 00:05:13.000]  現在你說
[00:05:13.000 --> 00:05:15.000]  你去告訴你主人說
[00:05:15.000 --> 00:05:18.000]  漢娜伊莉雅在這裡
[00:05:18.000 --> 00:05:20.000]  她一定會殺我
[00:05:20.000 --> 00:05:22.000]  耶利亞說
[00:05:22.000 --> 00:05:26.000]  我只著所侍奉永生的萬君子耶和華起誓
[00:05:26.000 --> 00:05:29.000]  我今天要讓阿哈見到我
[00:05:29.000 --> 00:05:32.000]  於是俄巴底去迎見阿哈
[00:05:32.000 --> 00:05:34.000]  告訴他這事
[00:05:34.000 --> 00:05:37.000]  阿哈就去見伊莉雅
[00:05:37.000 --> 00:05:40.000]  這段經文提到多少個人物?
[00:05:40.000 --> 00:05:42.000]  三個
[00:05:42.000 --> 00:05:44.000]  第一個是阿哈
[00:05:44.000 --> 00:05:47.000]  接著就是俄巴底
[00:05:47.000 --> 00:05:48.000]  還有呢?
[00:05:48.000 --> 00:05:49.000]  伊莉雅
[00:05:49.000 --> 00:05:50.000]  還有呢?
[00:05:50.000 --> 00:05:53.000]  還有叫做耶洗別
[00:05:53.000 --> 00:05:54.000]  對了
[00:05:54.000 --> 00:05:57.000]  耶洗別可能就是提一提他
[00:05:57.000 --> 00:05:59.000]  那麼阿哈是誰呢?
[00:05:59.000 --> 00:06:01.000]  他就是暗尼的兒子
[00:06:01.000 --> 00:06:04.000]  在撒瑪利亞做以色列的王
[00:06:04.000 --> 00:06:06.000]  他做了二十二年
[00:06:06.000 --> 00:06:09.000]  他是暗尼王朝其中一位的皇帝
[00:06:09.000 --> 00:06:14.000]  其實當時以色列已經老早分為南北兩個
[00:06:14.000 --> 00:06:16.000]  南個就是以色列
[00:06:16.000 --> 00:06:17.000]  頂多在撒瑪利亞
[00:06:17.000 --> 00:06:18.000]  北個就是猶大
[00:06:18.000 --> 00:06:20.000]  頂多在耶路撒冷
[00:06:20.000 --> 00:06:21.000]  聖經描述
[00:06:21.000 --> 00:06:23.000]  這一位阿哈王
[00:06:23.000 --> 00:06:26.000]  行謠說眼中看為惡的事
[00:06:26.000 --> 00:06:29.000]  比他以前所有的王更加嚴重
[00:06:29.000 --> 00:06:32.000]  《遼宏記》上十六章三十一節更加這樣說
[00:06:32.000 --> 00:06:34.000]  他犯了尼伯的兒子耶羅伯安
[00:06:34.000 --> 00:06:36.000]  耶羅伯安是誰呢?
[00:06:36.000 --> 00:06:41.000]  耶羅伯安就是南北兩個分裂的時候的第一個王
[00:06:41.000 --> 00:06:43.000]  當阿哈犯了耶羅伯安所犯的罪
[00:06:43.000 --> 00:06:46.000]  他還覺得自己是小事
[00:06:46.000 --> 00:06:49.000]  他娶了西頓王傑巴力的女兒
[00:06:49.000 --> 00:06:50.000]  耶洗別
[00:06:50.000 --> 00:06:52.000]  做他的妻子
[00:06:52.000 --> 00:06:53.000]  去侍奉巴力
[00:06:53.000 --> 00:06:54.000]  敬拜他
[00:06:54.000 --> 00:06:56.000]  也在首都撒瑪利亞
[00:06:56.000 --> 00:06:58.000]  建了巴力廟
[00:06:58.000 --> 00:07:01.000]  在廟內為巴力祝壇
[00:07:01.000 --> 00:07:04.000]  阿哈亦做阿瑟拉
[00:07:04.000 --> 00:07:06.000]  他所做的一切
[00:07:06.000 --> 00:07:07.000]  耶和耶和說
[00:07:07.000 --> 00:07:09.000]  以色列的神法路
[00:07:09.000 --> 00:07:12.000]  比他以前所有的以色列王更加嚴重
[00:07:12.000 --> 00:07:17.000]  這裡也記載在《遼宏記》上十六章二十九至三十三節
[00:07:17.000 --> 00:07:19.000]  雖然是這樣
[00:07:19.000 --> 00:07:23.000]  不過在他國家的建樹上
[00:07:23.000 --> 00:07:25.000]  他有相當之大的成就
[00:07:25.000 --> 00:07:29.000]  在亞瑟王提曼三世的記述中不是聖經
[00:07:29.000 --> 00:07:32.000]  阿哈可以說是一個了不起的人物
[00:07:32.000 --> 00:07:36.000]  阿哈曾經和敘利亞軍聯軍
[00:07:36.000 --> 00:07:38.000]  戰勝了亞瑟的軍隊
[00:07:38.000 --> 00:07:41.000]  當時大概是主前的八百五十三年
[00:07:41.000 --> 00:07:43.000]  這個就是阿哈王
[00:07:43.000 --> 00:07:45.000]  至於耶洗別
[00:07:45.000 --> 00:07:46.000]  剛才也說了
[00:07:46.000 --> 00:07:49.000]  他是西頓王傑巴力的女兒
[00:07:49.000 --> 00:07:50.000]  是一個外族人
[00:07:50.000 --> 00:07:51.000]  不是以色列人
[00:07:51.000 --> 00:07:53.000]  當他加入以色列之後
[00:07:53.000 --> 00:07:59.000]  把迦南地拜巴力亞瑟拉偶像的儀式引入到以色列
[00:07:59.000 --> 00:08:05.000]  這兩位都是迦南地居民所拜的繁殖的男神女神
[00:08:05.000 --> 00:08:10.000]  耶洗別並且設立供養巴力和亞瑟拉先知
[00:08:10.000 --> 00:08:11.000]  確實數目我們不太清楚
[00:08:11.000 --> 00:08:14.000]  不過起碼有八百五十名
[00:08:14.000 --> 00:08:18.000]  他同時間殺害耶華的先知
[00:08:18.000 --> 00:08:20.000]  他膽識過人
[00:08:20.000 --> 00:08:22.000]  並且很凶殘
[00:08:22.000 --> 00:08:24.000]  連偉大的先知以利亞
[00:08:24.000 --> 00:08:29.000]  也曾經因為他一句話而驚慌逃命
[00:08:29.000 --> 00:08:31.000]  第三個就是以利亞
[00:08:31.000 --> 00:08:33.000]  是當時以色列人的先知
[00:08:33.000 --> 00:08:37.000]  也是被以色列文稱為一個很偉大的先知
[00:08:37.000 --> 00:08:38.000]  如果你看新約的時候
[00:08:38.000 --> 00:08:41.000]  經常聽到你是不是以利亞
[00:08:41.000 --> 00:08:44.000]  其實是說這個人
[00:08:44.000 --> 00:08:46.000]  被阿哈稱為什麼呢
[00:08:46.000 --> 00:08:51.000]  是令以色列乾旱三年的始作俑者
[00:08:51.000 --> 00:08:54.000]  令到以色列遭殃的一個人
[00:08:54.000 --> 00:08:56.000]  聖經沒有提及
[00:08:56.000 --> 00:09:00.000]  為什麼以利亞要令到以色列有旱災
[00:09:00.000 --> 00:09:02.000]  只是描述在十七章一節
[00:09:02.000 --> 00:09:04.000]  他和阿哈說
[00:09:04.000 --> 00:09:07.000]  這幾年如果我不祈禱
[00:09:07.000 --> 00:09:09.000]  必不降露水
[00:09:09.000 --> 00:09:11.000]  也不下雨
[00:09:11.000 --> 00:09:12.000]  不過我們相信
[00:09:12.000 --> 00:09:17.000]  以利亞這麼做是按著上帝的吩咐
[00:09:17.000 --> 00:09:20.000]  因為在旱災三年之間
[00:09:20.000 --> 00:09:23.000]  阿哈王到處去找以利亞
[00:09:23.000 --> 00:09:26.000]  上帝把以利亞收起來
[00:09:26.000 --> 00:09:28.000]  叫以利亞要躲起來
[00:09:28.000 --> 00:09:30.000]  躲起來之後
[00:09:30.000 --> 00:09:34.000]  上帝差遣烏鴉和寡婦
[00:09:34.000 --> 00:09:37.000]  供應以利亞一切需要
[00:09:37.000 --> 00:09:39.000]  另外十八章一節的經文
[00:09:39.000 --> 00:09:42.000]  又吩咐以利亞去找阿哈王
[00:09:42.000 --> 00:09:45.000]  因為上帝要準備結束這三年的乾旱
[00:09:45.000 --> 00:09:48.000]  要降雨在地上
[00:09:48.000 --> 00:09:50.000]  我們知道整個乾旱
[00:09:50.000 --> 00:09:53.000]  都是上帝的心意和計劃
[00:09:53.000 --> 00:09:56.000]  第四個就是俄巴底
[00:09:56.000 --> 00:09:58.000]  他是阿哈王的管家
[00:09:58.000 --> 00:10:01.000]  所以形容他非常敬畏耶和華
[00:10:01.000 --> 00:10:03.000]  他最優質敬畏耶和華
[00:10:03.000 --> 00:10:06.000]  耶洗別殺耶和華先知的時候
[00:10:06.000 --> 00:10:09.000]  俄巴底把一百個先知收起來
[00:10:09.000 --> 00:10:12.000]  每五十個人藏在一個洞裡
[00:10:12.000 --> 00:10:17.000]  並且拿餅和水去供養他們
[00:10:17.000 --> 00:10:19.000]  今天我們主要集中去看看
[00:10:19.000 --> 00:10:22.000]  俄巴底這位阿哈王的管家
[00:10:22.000 --> 00:10:25.000]  究竟他認為誰才是他的大老闆呢?
[00:10:25.000 --> 00:10:27.000]  按照剛才的邏輯
[00:10:27.000 --> 00:10:30.000]  如果說誰是我的米飯班主
[00:10:30.000 --> 00:10:32.000]  誰就是我的老闆
[00:10:32.000 --> 00:10:36.000]  很明顯阿哈王就應該是他的老闆
[00:10:36.000 --> 00:10:40.000]  皇后耶洗別應該就是他的老闆娘
[00:10:40.000 --> 00:10:43.000]  他的老闆阿哈性情是怎樣呢?
[00:10:43.000 --> 00:10:46.000]  我們可以從幾件事來猜測
[00:10:46.000 --> 00:10:48.000]  十八章告訴我們
[00:10:48.000 --> 00:10:51.000]  他好像是一個很親力親為的人
[00:10:51.000 --> 00:10:53.000]  經文一開始告訴我們
[00:10:53.000 --> 00:10:56.000]  因為三年的旱災
[00:10:56.000 --> 00:10:59.000]  所以當地的饑荒非常之嚴重
[00:10:59.000 --> 00:11:03.000]  阿哈打算和俄巴底分頭去找青草
[00:11:03.000 --> 00:11:07.000]  餵養那些快要死的馬和雷子
[00:11:07.000 --> 00:11:09.000]  我們當然不太明白
[00:11:09.000 --> 00:11:11.000]  貴為皇上為何要做這些工作
[00:11:11.000 --> 00:11:15.000]  只能猜測他是一個親力親為的人
[00:11:15.000 --> 00:11:19.000]  另外他是一個滿有威權
[00:11:19.000 --> 00:11:21.000]  並且讓人懼怕的人
[00:11:21.000 --> 00:11:23.000]  第七節
[00:11:23.000 --> 00:11:26.000]  俄巴底描述阿哈到處去找伊利亞
[00:11:26.000 --> 00:11:29.000]  無論哪一幫哪一國的主事人
[00:11:29.000 --> 00:11:31.000]  說伊利亞不在他們當中
[00:11:31.000 --> 00:11:33.000]  阿哈就要對方發誓
[00:11:33.000 --> 00:11:36.000]  承認真的找不到伊利亞才肯罷休
[00:11:36.000 --> 00:11:38.000]  俄巴底更加擔心
[00:11:38.000 --> 00:11:41.000]  如果他向皇上稟報的事情
[00:11:41.000 --> 00:11:46.000]  不如實地應驗就會有殺身之禍
[00:11:46.000 --> 00:11:49.000]  老闆娘皇后耶西別
[00:11:49.000 --> 00:11:53.000]  我們從幾件事可以猜測她的性情
[00:11:53.000 --> 00:11:55.000]  她是一個絕對殘暴的人
[00:11:55.000 --> 00:11:59.000]  在第四節說耶西別殺害耶華先知
[00:11:59.000 --> 00:12:03.000]  她不單把自己民族所拜的
[00:12:03.000 --> 00:12:07.000]  偶像巴力和阿瑟拉引入以色列
[00:12:07.000 --> 00:12:12.000]  並且殺害以色列所敬拜耶華上帝的僕人
[00:12:12.000 --> 00:12:16.000]  另一件事是記載在《遼王記》上的二十一章
[00:12:16.000 --> 00:12:19.000]  描述阿哈王很喜歡他的子民
[00:12:19.000 --> 00:12:23.000]  都是他的鄰居叫拿伯的葡萄園
[00:12:23.000 --> 00:12:25.000]  於是他就跟拿伯說
[00:12:25.000 --> 00:12:28.000]  不如你把你的葡萄園養給我吧
[00:12:28.000 --> 00:12:30.000]  拿伯就說不行
[00:12:30.000 --> 00:12:32.000]  這個葡萄園是我的祖業
[00:12:32.000 --> 00:12:34.000]  所以不肯出養我
[00:12:34.000 --> 00:12:39.000]  於是阿哈就悶不樂了
[00:12:39.000 --> 00:12:44.000]  耶西別不單罵她的老公沒有用
[00:12:44.000 --> 00:12:48.000]  並私底下用計謀去陷害拿伯
[00:12:48.000 --> 00:12:50.000]  讓他無辜被殺害
[00:12:50.000 --> 00:12:53.000]  讓阿哈可以佔據拿伯的葡萄園
[00:12:53.000 --> 00:12:55.000]  去得償所願
[00:12:55.000 --> 00:12:58.000]  第二就是她跟阿哈一樣
[00:12:58.000 --> 00:13:02.000]  都是沒有權威和讓人懼怕的人
[00:13:02.000 --> 00:13:04.000]  當以利亞在荷里山上
[00:13:04.000 --> 00:13:08.000]  跟巴力和亞瑟拉的先知比試勝利之後
[00:13:08.000 --> 00:13:11.000]  我相信大家都聽過這個事跡
[00:13:11.000 --> 00:13:15.000]  以利亞命人殺害所有巴力和亞瑟拉的先知
[00:13:15.000 --> 00:13:17.000]  當耶西別知道之後
[00:13:17.000 --> 00:13:20.000]  她吩咐人傳話給以利亞
[00:13:20.000 --> 00:13:22.000]  明日這個時候
[00:13:22.000 --> 00:13:25.000]  我如果不令你的命
[00:13:25.000 --> 00:13:26.000]  你的性命
[00:13:26.000 --> 00:13:29.000]  好像那些人的性命一樣
[00:13:29.000 --> 00:13:32.000]  會有重重的懲罰
[00:13:32.000 --> 00:13:34.000]  就是這個說話
[00:13:34.000 --> 00:13:36.000]  剛剛打贏聖像的以利亞
[00:13:36.000 --> 00:13:38.000]  立刻起來逃命
[00:13:38.000 --> 00:13:42.000]  並且在耶和華上帝面前去求死
[00:13:42.000 --> 00:13:44.000]  面對這兩位
[00:13:44.000 --> 00:13:45.000]  既親力親為
[00:13:45.000 --> 00:13:47.000]  似乎是正面的評價
[00:13:47.000 --> 00:13:49.000]  她很殘暴
[00:13:49.000 --> 00:13:51.000]  有威權
[00:13:51.000 --> 00:13:54.000]  並有人懼怕老闆和老闆娘
[00:13:54.000 --> 00:13:56.000]  如果你是她的下屬
[00:13:56.000 --> 00:14:02.000]  你會怎樣來服侍這兩位老闆呢?
[00:14:02.000 --> 00:14:04.000]  可能我比較膽小
[00:14:04.000 --> 00:14:08.000]  我相信我會很戰戰兢兢地過日子
[00:14:08.000 --> 00:14:11.000]  甚至一切都聽命於這兩位老闆
[00:14:11.000 --> 00:14:13.000]  免令自己任何損失
[00:14:13.000 --> 00:14:15.000]  甚至是遭殃
[00:14:15.000 --> 00:14:19.000]  不過聖經描述耶西別殺害耶華先知的時候
[00:14:19.000 --> 00:14:22.000]  俄巴底將一百個先知收起來
[00:14:22.000 --> 00:14:25.000]  每五十個收起來在一個洞
[00:14:25.000 --> 00:14:29.000]  用餅乾和水供應他們
[00:14:29.000 --> 00:14:34.000]  俄巴底竟然和他的老闆娘唱反調
[00:14:34.000 --> 00:14:37.000]  真的很大膽
[00:14:37.000 --> 00:14:41.000]  而且這是一個非常艱鉅的任務
[00:14:41.000 --> 00:14:45.000]  要知道除了保密功夫要做到滴水不漏之外
[00:14:45.000 --> 00:14:47.000]  要在這個饑荒的日子
[00:14:47.000 --> 00:14:52.000]  另外再找食物和食水去供應這一百位先知
[00:14:52.000 --> 00:14:55.000]  是一件不容易的事
[00:14:55.000 --> 00:14:57.000]  難道他忘記了
[00:14:57.000 --> 00:15:00.000]  耶西別和阿哈先知的衣食父母
[00:15:00.000 --> 00:15:03.000]  是他的米飯班主
[00:15:03.000 --> 00:15:08.000]  況且他們似乎掌握了俄巴底性命的權力
[00:15:08.000 --> 00:15:11.000]  一聲令下人頭就落地了
[00:15:11.000 --> 00:15:13.000]  真的不是玩
[00:15:13.000 --> 00:15:16.000]  也不是失去工作這麼簡單
[00:15:16.000 --> 00:15:20.000]  難道俄巴底真的膽生目?
[00:15:20.000 --> 00:15:22.000]  不過從這件事推測
[00:15:22.000 --> 00:15:26.000]  阿哈和耶西別雖然是俄巴底的老闆和老闆娘
[00:15:26.000 --> 00:15:32.000]  但俄巴底卻不認為這兩個是他們的大老闆
[00:15:32.000 --> 00:15:34.000]  那以利亞是不是呢?
[00:15:34.000 --> 00:15:36.000]  我們來看七至十六節
[00:15:36.000 --> 00:15:40.000]  話說俄巴底在路上遇見了以利亞
[00:15:40.000 --> 00:15:44.000]  他第一句動作是怎樣呢?
[00:15:44.000 --> 00:15:47.000]  「殮朝於地」
[00:15:47.000 --> 00:15:50.000]  苦服敬拜
[00:15:50.000 --> 00:15:53.000]  「你是我的主 以利亞」
[00:15:53.000 --> 00:15:55.000]  而且他還自稱是僕人
[00:15:55.000 --> 00:15:59.000]  當然這可能是一個謙稱
[00:15:59.000 --> 00:16:02.000]  以利亞回答「我是」
[00:16:02.000 --> 00:16:07.000]  並隨即吩咐他為自己辦事
[00:16:07.000 --> 00:16:09.000]  好像是
[00:16:09.000 --> 00:16:11.000]  不過看上去又不像
[00:16:11.000 --> 00:16:14.000]  因為以利亞吩咐他告訴阿哈
[00:16:14.000 --> 00:16:18.000]  遇到他到處找的以利亞
[00:16:18.000 --> 00:16:22.000]  俄巴底並沒有跟著他做
[00:16:22.000 --> 00:16:25.000]  但是說以利亞不是他老闆又不像
[00:16:25.000 --> 00:16:29.000]  因為除了俄巴底自稱是僕人之外
[00:16:29.000 --> 00:16:34.000]  他沒有一口拒絕以利亞的吩咐
[00:16:34.000 --> 00:16:36.000]  俄巴底似乎已經到了
[00:16:36.000 --> 00:16:41.000]  他站在兩個老闆之間的隔房
[00:16:41.000 --> 00:16:45.000]  以利亞這個老闆吩咐他做的事
[00:16:45.000 --> 00:16:48.000]  俄巴底心裏知道如果他跟著他做
[00:16:48.000 --> 00:16:51.000]  阿哈皇爹是另一個老闆
[00:16:51.000 --> 00:16:53.000]  很大機會將他擊敗
[00:16:53.000 --> 00:16:56.000]  那怎麼辦呢?
[00:16:56.000 --> 00:16:57.000]  從這段經文來看
[00:16:57.000 --> 00:16:59.000]  我們看到俄巴底選擇將他的難處
[00:16:59.000 --> 00:17:02.000]  告訴以利亞這個老闆
[00:17:02.000 --> 00:17:05.000]  「你叫我告訴阿哈皇爹
[00:17:05.000 --> 00:17:08.000]  不就是叫我去送死嗎?」
[00:17:08.000 --> 00:17:11.000]  「我怕我一走開,耶和華上帝的靈
[00:17:11.000 --> 00:17:14.000]  就會將你帶到不知道去到什麼地方」
[00:17:14.000 --> 00:17:17.000]  「你知道阿哈這麼神通廣大
[00:17:17.000 --> 00:17:19.000]  找了你三年都找不到你」
[00:17:19.000 --> 00:17:21.000]  「萬一他聽到我說你在這裏
[00:17:21.000 --> 00:17:24.000]  但又找不到你的話
[00:17:24.000 --> 00:17:28.000]  以為我耍他,我一定死了」
[00:17:28.000 --> 00:17:34.000]  除此之外,他還宣稱自己自幼敬畏耶和華
[00:17:34.000 --> 00:17:37.000]  再將他收藏並餵飲一百個耶和華仙子的屎
[00:17:37.000 --> 00:17:40.000]  作為敬畏上帝的行動的一個證明
[00:17:40.000 --> 00:17:42.000]  去告訴以利亞
[00:17:42.000 --> 00:17:46.000]  「動之以情,說之以利」
[00:17:46.000 --> 00:17:47.000]  於是以利亞說
[00:17:47.000 --> 00:17:53.000]  「好吧,我指著我所侍奉的上帝萬鈞的耶和華上帝發誓
[00:17:53.000 --> 00:17:57.000]  今日我會讓阿哈遇見我」
[00:17:57.000 --> 00:18:03.000]  俄巴底這個時候才按以利亞的說法去做
[00:18:03.000 --> 00:18:04.000]  從這段經文來看
[00:18:04.000 --> 00:18:07.000]  充其量以利亞是俄巴底的老闆
[00:18:07.000 --> 00:18:11.000]  但絕對不是他最大的老闆
[00:18:11.000 --> 00:18:13.000]  經文更顯示給我們知道
[00:18:13.000 --> 00:18:19.000]  俄巴底和以利亞都共有一個大老闆
[00:18:19.000 --> 00:18:23.000]  那就是永生的萬鈞之耶和華上帝
[00:18:23.000 --> 00:18:24.000]  順帶一提
[00:18:24.000 --> 00:18:27.000]  阿哈皇的大老闆又是誰呢?
[00:18:27.000 --> 00:18:30.000]  阿哈雖然是以色列的皇帝
[00:18:30.000 --> 00:18:33.000]  在撒瑪利亞兼有上帝的祭壇
[00:18:33.000 --> 00:18:37.000]  他自己和他的子民都去那裡敬拜上帝
[00:18:37.000 --> 00:18:39.000]  不過我肯定地說一句
[00:18:39.000 --> 00:18:43.000]  永生的萬鈞耶和華並不是他的大老闆
[00:18:43.000 --> 00:18:45.000]  他聽命於妻子耶誓別
[00:18:45.000 --> 00:18:48.000]  如果你有機會的話可以去看這幅紀相
[00:18:48.000 --> 00:18:51.000]  他聽命於他的妻子耶誓別
[00:18:51.000 --> 00:18:54.000]  多於聽上帝的話
[00:18:54.000 --> 00:18:56.000]  所以不是說我們信誰
[00:18:56.000 --> 00:18:58.000]  我們敬拜誰
[00:18:58.000 --> 00:19:02.000]  那位就必然是你心中的大老闆
[00:19:02.000 --> 00:19:04.000]  各位靈異姐妹
[00:19:04.000 --> 00:19:06.000]  無論你工作
[00:19:06.000 --> 00:19:08.000]  你上學
[00:19:08.000 --> 00:19:09.000]  或者你是退休人士
[00:19:09.000 --> 00:19:11.000]  家庭主婦
