
[00:00:00.000 --> 00:00:02.300]  我們一起先低頭來祈禱
[00:02:30.900 --> 00:02:35.000]  其中就是將二十三篇列為信靠之篇
[00:02:35.000 --> 00:02:38.400]  特別將這一篇詩篇是多多的來講
[00:02:38.400 --> 00:02:40.800]  因為這一篇詩篇
[00:02:40.800 --> 00:02:42.600]  無論大無論細
[00:02:42.600 --> 00:02:43.500]  無論女人家
[00:02:43.500 --> 00:02:44.400]  真的
[00:02:44.400 --> 00:02:45.700]  我們兒童崇拜
[00:02:45.700 --> 00:02:47.700]  還有我們的長青篤色輩
[00:02:47.700 --> 00:02:49.100]  詩篇二十三篇
[00:02:49.100 --> 00:02:50.900]  所以你不能不識貝
[00:02:50.900 --> 00:02:53.900]  因為它會成為你一生的幫助
[00:02:53.900 --> 00:02:56.300]  司保珍牧師說
[00:02:56.300 --> 00:02:59.600]  這一篇詩篇稱為詩篇中的明珠
[00:02:59.600 --> 00:03:01.900]  明珠就是你一看過去
[00:03:01.900 --> 00:03:04.300]  被它吸引
[00:03:04.300 --> 00:03:05.900]  很耀目的
[00:03:05.900 --> 00:03:08.200]  我相信每一個
[00:03:08.200 --> 00:03:10.800]  都會在詩篇裏面
[00:03:10.800 --> 00:03:12.300]  不同的階段裏面
[00:03:12.300 --> 00:03:14.400]  你都會得到不同的幫助
[00:03:14.400 --> 00:03:16.200]  我們一起來讀
[00:03:16.200 --> 00:03:17.800]  六節而已
[00:03:17.800 --> 00:03:21.100]  「而比起耶和華是我的牧者
[00:03:21.100 --> 00:03:23.000]  我必不自缺乏
[00:03:23.000 --> 00:03:26.200]  它使我躺臥在青草地上
[00:03:26.200 --> 00:03:29.200]  令我在罕安揭的水邊
[00:03:29.200 --> 00:03:31.700]  它使我的靈魂蘇醒
[00:03:31.700 --> 00:03:35.100]  為自己的名引導我走易路
[00:03:35.100 --> 00:03:38.000]  我雖然行過死任的幽谷
[00:03:38.000 --> 00:03:39.900]  也不怕遭害
[00:03:39.900 --> 00:03:42.200]  因為你與我同在
[00:03:42.200 --> 00:03:45.600]  你的匠你的幹都安慰我
[00:03:45.600 --> 00:03:47.500]  在我的敵人面前
[00:03:47.500 --> 00:03:49.700]  你為我擺設筵席
[00:03:49.700 --> 00:03:52.100]  你擁有高了我的頭
[00:03:52.100 --> 00:03:54.400]  使我的福杯滿溢
[00:03:54.400 --> 00:03:55.900]  我一生一世
[00:03:55.900 --> 00:03:58.900]  必有恩惠慈愛隨著我
[00:03:58.900 --> 00:04:02.100]  我且要住在耶和華的殿中
[00:04:02.100 --> 00:04:03.500]  直到永遠」
[00:04:03.500 --> 00:04:05.500]  很小的時候我已經會背
[00:04:05.500 --> 00:04:08.100]  其實這一篇詩篇是朗朗上口的
[00:04:08.100 --> 00:04:09.500]  你一讀多幾次
[00:04:09.500 --> 00:04:12.300]  它自然好像會跳進你的心裏面
[00:04:12.300 --> 00:04:14.400]  你就可以背出來
[00:04:14.400 --> 00:04:18.000]  而如果你起碼有一篇詩篇能夠背得到
[00:04:18.000 --> 00:04:20.200]  都會成為你一生的一個幫助
[00:04:20.200 --> 00:04:22.200]  我們進入第一節
[00:04:22.200 --> 00:04:26.000]  第一節這樣說
[00:04:26.000 --> 00:04:28.700]  「耶和華是我的目者
[00:04:28.700 --> 00:04:31.200]  我必不自缺乏」
[00:04:31.200 --> 00:04:34.200]  在這裏
[00:04:34.200 --> 00:04:35.800]  作者大衛
[00:04:35.800 --> 00:04:39.200]  他自己本身就是一個目者
[00:04:39.200 --> 00:04:43.000]  他回想他在年輕的時候
[00:04:43.000 --> 00:04:45.400]  他牧羊的經歷
[00:04:45.400 --> 00:04:46.800]  所以當他說
[00:04:46.800 --> 00:04:48.600]  「耶和華是我的目者」的時候
[00:04:48.600 --> 00:04:50.200]  這樣介紹的時候
[00:04:50.200 --> 00:04:51.200]  你很清楚知道
[00:04:51.200 --> 00:04:53.200]  他很有份量這樣去介紹
[00:04:53.200 --> 00:04:56.200]  因為自己本身都曾經是一個目者
[00:04:56.200 --> 00:04:57.800]  還有留意
[00:04:57.800 --> 00:04:58.800]  在這裏
[00:04:58.800 --> 00:05:00.000]  當大衛說
[00:05:00.000 --> 00:05:01.600]  「耶和華是我的目者」的時候
[00:05:01.600 --> 00:05:02.900]  他在說什麼?
[00:05:02.900 --> 00:05:05.100]  在說一個關係
[00:05:05.100 --> 00:05:09.400]  神和人是一個關係
[00:05:09.400 --> 00:05:10.800]  當你介紹的時候
[00:05:10.800 --> 00:05:12.800]  就表達了那個關係
[00:05:12.800 --> 00:05:14.000]  譬如
[00:05:14.000 --> 00:05:16.800]  我說鍾志雄是我的丈夫
[00:05:16.800 --> 00:05:19.700]  鍾思敬是我的兒子
[00:05:19.700 --> 00:05:21.000]  你看到是甚麼?
[00:05:21.000 --> 00:05:23.600]  是一個家人的關係
[00:05:23.600 --> 00:05:25.300]  「耶和華是我的目者」
[00:05:25.300 --> 00:05:27.200]  當大衛這樣說的時候
[00:05:27.200 --> 00:05:29.000]  他要說到
[00:05:29.000 --> 00:05:30.200]  很重要
[00:05:30.200 --> 00:05:32.300]  原來目者和牧羊人
[00:05:32.300 --> 00:05:33.700]  是要有一個關係
[00:05:33.700 --> 00:05:39.100]  他要宣告那個目者和牧羊的關係
[00:05:39.100 --> 00:05:40.000]  承認
[00:05:40.000 --> 00:05:42.000]  他要先承認
[00:05:42.000 --> 00:05:44.700]  「耶和華是我的目者」
[00:05:44.700 --> 00:05:46.000]  我們是羊仔
[00:05:46.000 --> 00:05:48.000]  我們是羊仔
[00:05:48.000 --> 00:05:50.000]  祂是我們的目者
[00:05:50.000 --> 00:05:50.800]  所以
[00:05:50.800 --> 00:05:52.700]  這個目者不是別人的目者
[00:05:52.700 --> 00:05:54.000]  不是你太太的目者
[00:05:54.000 --> 00:05:56.200]  不是你子女的目者
[00:05:56.200 --> 00:05:57.400]  是我的
[00:05:57.400 --> 00:05:58.900]  是我的
[00:05:58.900 --> 00:06:03.100]  是很個人的
[00:06:03.100 --> 00:06:04.900]  「耶和華神」
[00:06:04.900 --> 00:06:06.400]  這個名字
[00:06:06.400 --> 00:06:09.900]  是以色列神的一個名字
[00:06:09.900 --> 00:06:12.500]  在當中基於尊重
[00:06:12.500 --> 00:06:14.400]  原來
[00:06:14.400 --> 00:06:16.700]  以色列人不會直呼
[00:06:16.700 --> 00:06:18.000]  不會直叫
[00:06:18.000 --> 00:06:19.200]  「耶和華」
[00:06:19.200 --> 00:06:20.500]  不會這樣叫
[00:06:20.500 --> 00:06:23.100]  當時他們用幾個字母
[00:06:23.100 --> 00:06:25.100]  JHVH
[00:06:25.100 --> 00:06:27.900]  你試試發音發不發到
[00:06:27.900 --> 00:06:29.400]  啊
[00:06:29.400 --> 00:06:30.400]  這樣而已
[00:06:30.400 --> 00:06:31.700]  是發不到的
[00:06:31.700 --> 00:06:36.200]  如果我們去稱「耶和華神」
[00:06:36.200 --> 00:06:38.500]  「主」
[00:06:38.500 --> 00:06:39.500]  「The Lord」
[00:06:39.500 --> 00:06:42.100]  或者我們經常聽希伯來文的歌
[00:06:42.100 --> 00:06:44.500]  「阿道拉」就是這個「主」
[00:06:44.500 --> 00:06:45.500]  所以
[00:06:45.500 --> 00:06:48.100]  「The Lord is my shepherd」
[00:06:48.100 --> 00:06:49.100]  很多的翻譯
[00:06:49.100 --> 00:06:50.600]  現在英文聖經裏面
[00:06:50.600 --> 00:06:51.700]  超過一半
[00:06:51.700 --> 00:06:53.200]  都是用「The Lord」
[00:06:53.200 --> 00:06:59.300]  去表達「耶和華」
[00:06:59.300 --> 00:07:00.500]  我們知道
[00:07:00.500 --> 00:07:04.200]  「耶和華是我的目者」
[00:07:04.200 --> 00:07:06.100]  我是羊仔的時候
[00:07:06.100 --> 00:07:10.500]  看看羊仔有什麼特性
[00:07:10.500 --> 00:07:12.600]  我覺得羊仔很可愛
[00:07:12.600 --> 00:07:13.500]  看到羊咩咩
[00:07:13.500 --> 00:07:15.500]  我們都覺得很可愛
[00:07:15.500 --> 00:07:16.800]  很想摸摸牠
[00:07:16.800 --> 00:07:18.800]  但羊仔給人一種感覺
[00:07:18.800 --> 00:07:20.300]  是很柔弱的
[00:07:20.300 --> 00:07:21.300]  牠不懂自慰
[00:07:21.300 --> 00:07:22.800]  牠又不懂自立
[00:07:22.800 --> 00:07:24.600]  牠更加沒有方向感
[00:07:24.600 --> 00:07:25.600]  所以我們明白
[00:07:25.600 --> 00:07:28.400]  聖經為什麼說我們是迷途的羔羊
[00:07:28.400 --> 00:07:31.900]  沒有方向感
[00:07:31.900 --> 00:07:33.500]  牠又不像狗
[00:07:33.500 --> 00:07:34.800]  狗是怎樣
[00:07:34.800 --> 00:07:36.600]  聞東西很聰明
[00:07:36.600 --> 00:07:38.800]  所以叫做「緝私狗」
[00:07:38.800 --> 00:07:39.900]  羊仔有什麼聰明
[00:07:39.900 --> 00:07:40.600]  講來講去
[00:07:40.600 --> 00:07:41.400]  牠有什麼聰明
[00:07:41.400 --> 00:07:43.600]  什麼都不聰明
[00:07:43.600 --> 00:07:44.200]  有什麼聰明
[00:07:44.200 --> 00:07:45.700]  你知道嗎
[00:07:45.700 --> 00:07:47.200]  不知道嗎
[00:07:47.200 --> 00:07:48.500]  聽東西
[00:07:48.500 --> 00:07:51.400]  原來羊聽東西
[00:07:51.400 --> 00:07:52.800]  是很聰明的
[00:07:52.800 --> 00:07:54.300]  所以
[00:07:54.300 --> 00:07:56.100]  《約翰福音》第十章
[00:07:56.100 --> 00:07:59.800]  羊仔會認得主人的聲音
[00:07:59.800 --> 00:08:04.500]  是認得的
[00:08:04.500 --> 00:08:06.800]  我經營的一家銀行
[00:08:06.800 --> 00:08:09.600]  今年推出了一個電話理財
[00:08:09.600 --> 00:08:13.200]  叫做語音認證服務
[00:08:13.200 --> 00:08:14.300]  簡單來說
[00:08:14.300 --> 00:08:16.400]  就是用你的聲音
[00:08:16.400 --> 00:08:20.900]  代替了密碼
[00:08:20.900 --> 00:08:22.200]  我很有興趣
[00:08:22.200 --> 00:08:23.500]  那就試試吧
[00:08:23.500 --> 00:08:25.300]  試了之後
[00:08:25.300 --> 00:08:26.300]  他說了一句話
[00:08:26.300 --> 00:08:27.900]  我經過三次之後
[00:08:27.900 --> 00:08:30.600]  原來我已經有一個音頻的檔案
[00:08:30.600 --> 00:08:32.000]  存在他們那裡
[00:08:32.000 --> 00:08:33.000]  於是
[00:08:33.000 --> 00:08:34.800]  方便了 我打個電話之後
[00:08:34.800 --> 00:08:36.200]  說那句話
[00:08:36.200 --> 00:08:38.700]  我就可以做任何的交易了
[00:08:38.700 --> 00:08:40.300]  方不方便
[00:08:40.300 --> 00:08:41.600]  真是挺方便的
[00:08:41.600 --> 00:08:43.700]  原來每一個人的指紋
[00:08:43.700 --> 00:08:46.400]  他說每一個人的指紋和聲音
[00:08:46.400 --> 00:08:50.000]  都有他獨有的
[00:08:50.000 --> 00:08:51.100]  我想起
[00:08:51.100 --> 00:08:53.600]  如果在大約十年前
[00:08:53.600 --> 00:08:54.800]  我有這個服務就好了
[00:08:54.800 --> 00:08:55.900]  因為當時
[00:08:55.900 --> 00:08:57.700]  我去完旅行回來之後
[00:08:57.700 --> 00:08:58.700]  什麼都忘記了
[00:08:58.700 --> 00:09:00.500]  我那個密碼忘記了
[00:09:00.500 --> 00:09:01.900]  沒辦法記得
[00:09:01.900 --> 00:09:04.000]  所以沒辦法拿錢
[00:09:04.000 --> 00:09:05.400]  現在就不是了
[00:09:05.400 --> 00:09:08.500]  你跟著他說那句話就可以了
[00:09:08.500 --> 00:09:12.100]  原來羊有這一種特性
[00:09:12.100 --> 00:09:13.200]  是很特別的
[00:09:13.200 --> 00:09:17.900]  能夠分辨到主人的聲音
[00:09:17.900 --> 00:09:19.400]  羊福音更加說
[00:09:19.400 --> 00:09:20.300]  耶穌說
[00:09:20.300 --> 00:09:24.900]  我可以叫得出我羊的名字
[00:09:24.900 --> 00:09:25.800]  嘩
[00:09:25.800 --> 00:09:27.900]  厲不厲害
[00:09:27.900 --> 00:09:28.900]  記住
[00:09:28.900 --> 00:09:30.700]  你是羊仔
[00:09:30.700 --> 00:09:32.700]  你是有這個特別的能力
[00:09:32.700 --> 00:09:35.400]  是聽到神的聲音
[00:09:35.400 --> 00:09:38.300]  神的聲音真是好像一個頻譜
[00:09:38.300 --> 00:09:39.900]  在我的經歷裏面
[00:09:39.900 --> 00:09:41.200]  我都知道
[00:09:41.200 --> 00:09:45.100]  如果在眾多群眾的聲音裏面
[00:09:45.100 --> 00:09:45.900]  我要去尋求
[00:09:45.900 --> 00:09:46.700]  我要去禱告之後
[00:09:46.700 --> 00:09:47.300]  我就知道
[00:09:47.300 --> 00:09:52.200]  這個就是神對我說的聲音
[00:09:52.200 --> 00:09:54.700]  耶和華是我的目者
[00:09:54.700 --> 00:09:58.800]  到底祂是一個怎樣的目者呢
[00:09:58.800 --> 00:10:00.700]  大衛用宣告說
[00:10:00.700 --> 00:10:03.000]  耶和華是我目者
[00:10:03.000 --> 00:10:06.300]  我必不自缺乏
[00:10:06.300 --> 00:10:08.100]  我必不自缺乏
[00:10:08.100 --> 00:10:12.500]  這是一個信心的宣告
[00:10:12.500 --> 00:10:13.800]  肯定的
[00:10:13.800 --> 00:10:14.500]  必不
[00:10:14.500 --> 00:10:16.600]  你寫作文就知道
[00:10:16.600 --> 00:10:17.800]  必不
[00:10:17.800 --> 00:10:20.100]  是一個信心的宣告
[00:10:20.100 --> 00:10:21.600]  在《生命記》裏面提到
[00:10:21.600 --> 00:10:24.900]  以色列人出埃及四十年
[00:10:24.900 --> 00:10:27.400]  在這裏講到第二章第七節說
[00:10:27.400 --> 00:10:28.800]  這四十年
[00:10:28.800 --> 00:10:32.600]  耶和華祢的神常與祢同在
[00:10:32.600 --> 00:10:33.400]  故此
[00:10:33.400 --> 00:10:34.600]  故此甚麼
[00:10:34.600 --> 00:10:38.000]  祢一無所缺
[00:10:38.000 --> 00:10:39.500]  可能我們會說
[00:10:39.500 --> 00:10:41.000]  不是的
[00:10:41.000 --> 00:10:42.500]  那四十年裏面
[00:10:42.500 --> 00:10:44.800]  那些人又不停跟神說
[00:10:44.800 --> 00:10:45.800]  我又沒有食物
[00:10:45.800 --> 00:10:46.800]  我又沒有水喝
[00:10:46.800 --> 00:10:48.300]  甚麼不缺乏
[00:10:48.300 --> 00:10:49.700]  我想說
[00:10:49.700 --> 00:10:52.200]  事實上缺乏還是有的
[00:10:52.200 --> 00:10:53.000]  不過
[00:10:53.000 --> 00:10:56.500]  當你在甚麼時候缺乏
[00:10:56.500 --> 00:10:59.200]  甚麼時候就有供應
[00:10:59.200 --> 00:11:00.700]  在甚麼時候缺乏
[00:11:00.700 --> 00:11:03.000]  在甚麼時候就有供應
[00:11:03.000 --> 00:11:05.500]  所以當他們叫沒有食物
[00:11:05.500 --> 00:11:09.800]  於是神就天降馬拿
[00:11:09.800 --> 00:11:13.500]  有鵪鶉有馬拿給他們撿來吃
[00:11:13.500 --> 00:11:16.100]  然後當他們說沒有水喝
[00:11:16.100 --> 00:11:21.100]  神就開甜水泉給他們
[00:11:21.100 --> 00:11:23.400]  甚麼時候我們缺乏
[00:11:23.400 --> 00:11:28.600]  我們經歷甚麼時候就有供應
[00:11:28.600 --> 00:11:33.600]  先知以利亞曾經面對以色列的饑荒
[00:11:33.600 --> 00:11:35.000]  當時是一個大饑荒
[00:11:35.000 --> 00:11:36.200]  神就怎樣
[00:11:36.200 --> 00:11:42.200]  當以利亞先知面對饑荒的時候
[00:11:42.200 --> 00:11:45.300]  神竟然怎樣
[00:11:45.300 --> 00:11:52.100]  早晚叫烏鴉去擔肉擔餅給他們吃
[00:11:52.100 --> 00:11:54.400]  當連水都沒有的時候
[00:11:54.400 --> 00:11:57.700]  神就吩咐撒勒法的婦人
[00:11:57.700 --> 00:12:03.100]  這個寡婦去供應她的需要
[00:12:03.100 --> 00:12:06.000]  回想我自己
[00:12:06.000 --> 00:12:08.400]  我自己生長在一個很貧窮的家庭
[00:12:08.400 --> 00:12:10.700]  我在七層大廈裡長大
[00:12:10.700 --> 00:12:12.900]  在洗字區裡長大
[00:12:12.900 --> 00:12:14.800]  但是我回想
[00:12:14.800 --> 00:12:15.700]  當我生病的時候
[00:12:15.700 --> 00:12:17.100]  我會回想
[00:12:17.100 --> 00:12:20.100]  其實我現在五十多年來
[00:12:20.100 --> 00:12:21.900]  我都看到神一一的供應
[00:12:21.900 --> 00:12:23.500]  不是我沒有缺乏
[00:12:23.500 --> 00:12:26.300]  是神一一的去供應給我
[00:12:26.300 --> 00:12:27.600]  甚至我可以說
[00:12:27.600 --> 00:12:29.800]  我好像沒有缺乏過
[00:12:29.800 --> 00:12:30.600]  我感覺上
[00:12:30.600 --> 00:12:35.200]  我不覺得自己真的有缺乏
[00:12:35.200 --> 00:12:39.500]  所以感謝主
[00:12:39.500 --> 00:12:41.000]  祂是我的牧者
[00:12:41.000 --> 00:12:44.300]  祂供應我一切的需要
[00:12:44.300 --> 00:12:47.800]  使我沒有缺乏
[00:12:47.800 --> 00:12:52.200]  第二節 祂使我躺臥在青草地上
[00:12:52.200 --> 00:12:56.800]  令我在可安潔的水邊
[00:12:56.800 --> 00:13:00.600]  可以躺臥在青草地
[00:13:00.600 --> 00:13:03.600]  安潔在溪水旁
[00:13:03.600 --> 00:13:08.500]  你看不看到這幅多美麗的圖畫
[00:13:08.500 --> 00:13:09.600]  我很喜歡大自然
[00:13:09.600 --> 00:13:11.100]  我很喜歡草地
[00:13:11.100 --> 00:13:17.400]  我很喜歡海洋
[00:13:17.400 --> 00:13:21.600]  羊仔怎樣可以躺在地上呢
[00:13:21.600 --> 00:13:22.800]  除了牠很累之外
[00:13:22.800 --> 00:13:24.800]  就是吃得飽
[00:13:24.800 --> 00:13:26.200]  走不動
[00:13:26.200 --> 00:13:30.800]  就會很舒服地躺在草地上
[00:13:30.800 --> 00:13:32.300]  安潔在溪水旁
[00:13:32.300 --> 00:13:35.600]  周圍已經是一個很安全的環境
[00:13:35.600 --> 00:13:38.300]  所以牠可以享受
[00:13:38.300 --> 00:13:41.200]  體會這種的滿足
[00:13:41.200 --> 00:13:42.300]  我講過
[00:13:42.300 --> 00:13:43.500]  羊有一個特性
[00:13:43.500 --> 00:13:44.300]  聽
[00:13:44.300 --> 00:13:45.100]  聽聲音
[00:13:45.100 --> 00:13:47.100]  聽牠主人聲音的特性
[00:13:47.100 --> 00:13:48.900]  所以「靈我」這個詞
[00:13:48.900 --> 00:13:53.800]  講到牧人自己用牠的聲音做導航
[00:13:53.800 --> 00:13:57.100]  因為羊認得牧人的聲音
[00:13:57.100 --> 00:13:59.500]  所以《約翰福音》第十章第四節
[00:13:59.500 --> 00:14:00.400]  耶穌說
[00:14:00.400 --> 00:14:02.800]  既然放出自己的羊
[00:14:02.800 --> 00:14:05.000]  耶穌就在前頭走
[00:14:05.000 --> 00:14:07.000]  他說羊也會跟著牠
[00:14:07.000 --> 00:14:14.400]  因為羊認得牠的聲音
[00:14:14.400 --> 00:14:17.200]  在我病患的時候
[00:14:17.200 --> 00:14:18.800]  很多弟兄姊妹很好
[00:14:18.800 --> 00:14:20.700]  都給了我很多意見
[00:14:20.700 --> 00:14:22.000]  這樣的治療方式好
[00:14:22.000 --> 00:14:23.300]  這樣的治療方式更好
[00:14:23.300 --> 00:14:25.200]  等等等等
[00:14:25.200 --> 00:14:27.200]  又吃什麼吃什麼
[00:14:27.200 --> 00:14:29.100]  很感恩
[00:14:29.100 --> 00:14:30.700]  因為弟兄姊妹不吝嗇
[00:14:30.700 --> 00:14:31.500]  會告訴我
[00:14:31.500 --> 00:14:35.000]  又介紹醫生給我
[00:14:35.000 --> 00:14:37.700]  在這些不同的治療方式裡
[00:14:37.700 --> 00:14:40.600]  我自己用了一個星期的時候
[00:14:40.600 --> 00:14:42.900]  我就去祈禱
[00:14:42.900 --> 00:14:45.700]  我領受到人的好意
[00:14:45.700 --> 00:14:50.500]  但我要尋求的是神的心意
[00:14:50.500 --> 00:14:53.500]  我要去辨別
[00:14:53.500 --> 00:14:58.400]  到底哪個是神的聲音
[00:14:58.400 --> 00:15:00.400]  所以後來
[00:15:00.400 --> 00:15:01.500]  經過祈禱之後
[00:15:01.500 --> 00:15:05.700]  我選擇了做手術
[00:15:05.700 --> 00:15:08.300]  對於我來說
[00:15:08.300 --> 00:15:11.200]  我明白到
[00:15:11.200 --> 00:15:13.600]  當我們去尋求的時候
[00:15:13.600 --> 00:15:15.900]  神是會說話的
[00:15:15.900 --> 00:15:18.000]  並且我經常說
[00:15:18.000 --> 00:15:20.600]  神說話
[00:15:20.600 --> 00:15:22.500]  祂對我們的指示
[00:15:22.500 --> 00:15:25.000]  是有一個我們認得祂的聲音
[00:15:25.000 --> 00:15:26.100]  為什麼呢
[00:15:26.100 --> 00:15:28.400]  因為我自己的經歷告訴我
[00:15:28.400 --> 00:15:30.400]  神對我們每一個人的生命
[00:15:30.400 --> 00:15:32.300]  是一個軌跡
[00:15:32.300 --> 00:15:35.800]  祂不會前後相撞
[00:15:35.800 --> 00:15:38.100]  所以我們經常說
[00:15:38.100 --> 00:15:40.400]  大家要聽神的聲音
[00:15:40.400 --> 00:15:41.800]  不是騙你的
[00:15:41.800 --> 00:15:44.000]  雖然不是像我現在用咪高峰跟你說
[00:15:44.000 --> 00:15:45.300]  在祂的心裡
[00:15:45.300 --> 00:15:47.300]  你是認得祂的聲音
[00:15:47.300 --> 00:15:50.800]  你是知道這個就是了
[00:15:50.800 --> 00:15:54.400]  羊仔在青草地溪水旁休息之後
[00:15:54.400 --> 00:15:56.100]  祂就重新得力
[00:15:56.100 --> 00:15:58.400]  所以神引導我們
[00:15:58.400 --> 00:16:00.300]  叫我們重新得力
[00:16:00.300 --> 00:16:01.300]  是有能力的
[00:16:01.300 --> 00:16:04.200]  再能夠跟著這個僕人
[00:16:04.200 --> 00:16:08.600]  來向前行
[00:16:08.600 --> 00:16:10.800]  這個僕人他供應我
[00:16:10.800 --> 00:16:12.100]  叫我不缺乏
[00:16:12.100 --> 00:16:13.300]  他引導我
[00:16:13.300 --> 00:16:14.900]  叫我再得力
[00:16:14.900 --> 00:16:16.000]  他醫治我
[00:16:16.000 --> 00:16:17.200]  他拯救我
[00:16:17.200 --> 00:16:20.200]  叫我得全愈
[00:16:20.200 --> 00:16:24.300]  可以繼續的來向前行
[00:16:24.300 --> 00:16:27.000]  第三節
[00:16:27.000 --> 00:16:29.900]  他使我的靈魂蘇醒
[00:16:29.900 --> 00:16:35.600]  為自己的命引導我走易路
[00:16:35.600 --> 00:16:39.600]  靈魂蘇醒
[00:16:39.600 --> 00:16:41.200]  He restores
[00:16:41.200 --> 00:16:43.800]  或者叫Wake up my soul
[00:16:43.800 --> 00:16:45.500]  祂是神
[00:16:45.500 --> 00:16:48.400]  將我們的靈魂恢復過來
[00:16:48.400 --> 00:16:50.900]  當我們受了傷
[00:16:50.900 --> 00:16:52.900]  我們有問題
[00:16:52.900 --> 00:16:54.100]  我們疲憊
[00:16:54.100 --> 00:16:57.300]  我們甚至離開神很遠
[00:16:57.300 --> 00:17:00.800]  神將我們的靈魂蘇醒過來
[00:17:00.800 --> 00:17:02.900]  去恢復過來
[00:17:02.900 --> 00:17:04.600]  去拯救過來
[00:17:04.600 --> 00:17:06.600]  因為耶和華神
[00:17:06.600 --> 00:17:11.900]  祂是醫治你的神
[00:17:11.900 --> 00:17:14.000]  先知以利亞
[00:17:14.000 --> 00:17:15.800]  他大敗巴力之後
[00:17:15.800 --> 00:17:17.400]  巴力的先知之後
[00:17:17.400 --> 00:17:21.100]  就受到皇后
[00:17:21.100 --> 00:17:22.700]  誰追殺?
[00:17:22.700 --> 00:17:23.400]  耶西別
[00:17:23.400 --> 00:17:24.000]  沒錯了
[00:17:24.000 --> 00:17:25.200]  耶西別他追殺
[00:17:25.200 --> 00:17:27.200]  耶西別說他不會放過他
[00:17:27.200 --> 00:17:29.500]  今天你不用指意有命的時候
[00:17:29.500 --> 00:17:32.400]  嚇得以利亞逃走
[00:17:32.400 --> 00:17:34.500]  是逃命
[00:17:34.500 --> 00:17:37.500]  他在曠野裡逃走了一天
[00:17:37.500 --> 00:17:39.800]  他筋疲力盡
[00:17:39.800 --> 00:17:41.500]  在羅藤樹下
[00:17:41.500 --> 00:17:46.900]  累到灰心到要求死
[00:17:46.900 --> 00:17:49.200]  當他熟睡的時候
[00:17:49.200 --> 00:17:52.500]  神有兩次派了天使去拍他
[00:17:52.500 --> 00:17:53.300]  拍醒他
[00:17:53.300 --> 00:17:54.600]  拍醒他幹什麼?
