
[00:00:00.000 --> 00:00:02.280]  今次和大家分享的主題是
[00:12:27.920 --> 00:12:30.320]  史唐人傳這樣說
[00:12:30.320 --> 00:12:32.880]  「神領他們出埃及
[00:12:32.880 --> 00:12:35.000]  目的是抬舉他們
[00:12:35.000 --> 00:12:38.560]  用大能的手領他們出來
[00:12:38.560 --> 00:12:41.520]  又在曠野容忍他們
[00:12:41.520 --> 00:12:44.600]  約有四十年」
[00:12:44.600 --> 00:12:45.800]  哦
[00:12:45.800 --> 00:12:51.760]  原來神對這群子民有期望的
[00:12:51.760 --> 00:12:54.920]  希望他們能夠成為偉大的民族
[00:12:54.920 --> 00:12:58.480]  被神使用
[00:12:58.480 --> 00:13:03.880]  好像今天主耶穌設立教會一樣
[00:13:03.880 --> 00:13:05.720]  神要使用我們
[00:13:05.720 --> 00:13:08.320]  神要我們為祂作見證
[00:13:08.320 --> 00:13:13.520]  神要我們在這個地方作金燈台
[00:13:13.520 --> 00:13:16.320]  為主發光
[00:13:16.320 --> 00:13:22.640]  雖然我們九龍城集信會是眾多教會之一間教會
[00:13:22.640 --> 00:13:26.240]  但我們怎樣看我們每一位弟兄姊妹呢?
[00:13:26.240 --> 00:13:30.320]  如果主耶穌是這個大的燈塔
[00:13:30.320 --> 00:13:32.400]  能夠照亮香港的地方
[00:13:32.400 --> 00:13:33.840]  那我們呢?
[00:13:33.840 --> 00:13:36.720]  我們是小燈塔
[00:13:36.720 --> 00:13:38.360]  有沒有想過
[00:13:38.360 --> 00:13:41.320]  我們能夠在導航
[00:13:41.320 --> 00:13:43.720]  幫助人認識耶穌基督
[00:13:43.720 --> 00:13:47.440]  一個一個的帶到神的面前
[00:13:47.440 --> 00:13:51.120]  神對我們是有期望的
[00:13:51.120 --> 00:13:53.480]  正如對昔日的以色列人一樣
[00:13:53.480 --> 00:13:54.560]  是有期望的
[00:13:54.560 --> 00:13:57.520]  在成為偉大的民族
[00:13:57.520 --> 00:14:02.480]  你都可以成就神的奇妙作為
[00:14:02.480 --> 00:14:07.440]  還有,神拯救他們是好好的
[00:14:07.440 --> 00:14:08.640]  神幫助他們
[00:14:08.640 --> 00:14:11.800]  認識神要帶領他們去的地方
[00:14:11.800 --> 00:14:13.680]  是好好的
[00:14:13.680 --> 00:14:19.920]  為什麼會在曠野四十年呢?
[00:14:19.920 --> 00:14:21.120]  神的拯救
[00:14:21.120 --> 00:14:27.800]  豈是要他們在曠野裡面受罪嗎?
[00:14:27.800 --> 00:14:33.080]  當這群以色列人去到加南邊界的時候
[00:14:33.080 --> 00:14:35.640]  要準備進入去
[00:14:35.640 --> 00:14:40.400]  記得摩西差遣十二個探子
[00:14:40.400 --> 00:14:44.280]  去探路,然後回頭的時候
[00:14:44.280 --> 00:14:46.080]  很歡喜快樂
[00:14:46.080 --> 00:14:49.240]  因為約書亞和迦勒告訴我們
[00:14:49.240 --> 00:14:50.400]  告訴他們
[00:14:50.400 --> 00:14:52.520]  這個地方真的充滿了快樂
[00:14:52.520 --> 00:14:54.800]  因為神給我們的
[00:14:54.800 --> 00:14:59.520]  是流奶與蜜,很豐富的
[00:14:59.520 --> 00:15:01.360]  是很豐富的地方
[00:15:01.360 --> 00:15:04.800]  我們快點進去
[00:15:04.800 --> 00:15:07.160]  原來只有兩把聲音是贊成
[00:15:07.160 --> 00:15:08.720]  其他十把聲音就說
[00:15:08.720 --> 00:15:09.680]  不可以進去
[00:15:09.680 --> 00:15:11.720]  因為那個地方
[00:15:11.720 --> 00:15:13.520]  所有的人好像巨人一樣
[00:15:13.520 --> 00:15:15.200]  我們可以好像蚱蜢
[00:15:15.200 --> 00:15:16.560]  我們進去的時候
[00:15:16.560 --> 00:15:19.760]  我們根本抵擋不住他們
[00:15:19.760 --> 00:15:24.600]  神為什麼你們要這樣對待我們呢?
[00:15:24.600 --> 00:15:28.360]  實際的描述是記載在文碩記十四章一至十節
[00:15:28.360 --> 00:15:30.600]  那裡這樣說
[00:15:30.600 --> 00:15:32.120]  請聽
[00:15:54.600 --> 00:15:58.360]  摩西亞倫就匍匐在以色列傳媒眾面前
[00:15:58.360 --> 00:16:03.960]  窺探地的人中亂的兒子約書亞和耶夫尼的兒子迦勒撕裂衣服
[00:16:03.960 --> 00:16:07.240]  對以色列傳媒眾說
[00:16:07.240 --> 00:16:11.240]  我們所窺探的經過之地是極美之地
[00:16:11.240 --> 00:16:13.240]  耶和華若喜悅我們
[00:16:13.240 --> 00:16:17.640]  就必尊稱我們是一片美麗的土地
[00:16:17.640 --> 00:16:42.120]  我們所窺探經過之地是極美之地,耶和華若喜悅我們,就必尊我們領進那地,把地賜給我們,那地是流奶與麥之地,但你們不可背叛耶和華,也不要怕那地的居民,因為他們是我們的食物,並且任被他們的已經離開他們。
[00:16:42.120 --> 00:16:52.200]  有耶和華與我們同在,不要怕他們,但傳媒眾說,拿石頭打死他們二人。
[00:16:52.200 --> 00:17:15.160]  各位,我們看到歷史的記載就是這樣,那群以色列人跟著摩西的帶領,看到雲柱火柱帶領他們去到迦南地的邊界,準備要進去迦南地的時候,卻有這樣的反應,為什麼要帶我們來這裡?
[00:17:15.160 --> 00:17:31.240]  我們要回埃及,神啊,為什麼要我們死在曠野,為什麼要把我們的生命放在迦南人手上,任他們殺害呢?
[00:17:31.240 --> 00:17:46.120]  神豈不是告訴他們,我要帶領你們進入迦南地,是美地,我要賜福你們,神豈不是說得很清楚呢?
[00:17:46.120 --> 00:18:05.440]  但他們的反應是這樣,為什麼有這樣的反應呢?為什麼這樣對神所安排有這樣的反應呢?他們不認識神嗎?他們沒有經歷過神嗎?
[00:18:05.440 --> 00:18:22.200]  聖經裡面形容說,他們在試探神,聖經裡面形容說,他們十次試探神,不相信神,我們對神的態度是怎樣的呢?
[00:18:22.200 --> 00:18:41.720]  我們看神是否很渺小呢?因為我們眼睛看不到,所以神是否存在呢?當我們面對挑戰,我們所信的神是怎樣的神的時候,你能不能告訴別人,你所信的神是怎樣的呢?
[00:18:41.720 --> 00:18:56.400]  還是你自己已經說,神是令我生活艱難的神,我所信的神是令我生活艱難,我所信的神是令我受苦,我所信的神是令我星期天不能上班的?
[00:18:56.400 --> 00:19:18.280]  又或者另一個向度就是,神我比你聰明,神我更有能力,我比你更有地位,我自己可以幫到自己的,是不是這樣的呢?我們對神的態度是不是這樣的呢?
[00:19:18.280 --> 00:19:37.120]  當我們回到敬拜神的時候,我們想想就是,我們不能夠是俯伏,我們不能夠跪下敬拜神,但是,你心裡面有沒有跪下呢?向神俯伏呢?你心裡面是不是向神敬畏呢?
[00:19:37.120 --> 00:19:53.320]  所以這班以色列人在四十年的抗疫生活裡面,神苦練他們,苦練的意思就是叫他們謙卑,苦練的意思就是叫他們謙卑下來。
[00:19:53.320 --> 00:20:15.760]  這麼長的功課,如果對比我自己信耶穌的年日的時候,我1985年信耶穌,直到今天就是2016年,三十二年的時間,如果相對以色列人他們四十年的日子在抗疫,我還在抗疫的裡面,是呀,我要學謙卑。
[00:20:15.760 --> 00:20:34.560]  我們信耶穌很久了,很多弟兄姊妹,但是,我們是不是仍然在抗疫的裡面,神要我們學謙卑呢?讓神來作神嘛,讓我們的生命馴服在神的面前。
[00:20:34.560 --> 00:20:50.560]  不可以忘記,神是我們的神,神是拯救我們的神,神是賜予我們豐盛生命的神,神是賜給我們盼望的神,神是賜給我們永生的神。
[00:20:50.560 --> 00:21:19.560]  原來祂是神呀,我們要學習謙卑,原來這四十年的時間,以色列人新生代看到了,學習謙卑,神在我們中間,我們就是要對神尊重,我要對神敬畏,我要尊崇神。
[00:21:20.560 --> 00:21:37.560]  弟兄姊妹不要忘記,我們的神,我們不可以小看祂,我們的神對我們愛,我們不可以扭曲祂,應該是我們要小心,所以我們常常要記住,記住,記住。
[00:21:37.560 --> 00:22:02.560]  摩西要提醒那幫以色列人,四十年過去是否已經儲足彈藥呢?四十年過去是否已經學到功課呢?你們仍然要記住呀,這裡所說記住的意思就是常常擺在自己面前,怎樣擺在自己面前呢?
[00:22:07.560 --> 00:22:22.560]  在十八世紀的時候,有一位牧師叫Johnson Osmond,他是一位傳統教會的牧師,他看到弟兄姊妹回來崇拜,很好呀,準時的。
[00:22:22.560 --> 00:22:42.560]  但是他發覺弟兄姊妹沒有生命,不是她死了,不是呀,回來的時候好像行屍走肉一樣,唱歌就照唱,師班唱的時候大家就看著,你心裡面有沒有唱著呢?
[00:22:42.560 --> 00:23:05.560]  然後帶著這個訊息,永得勝,永得勝,永得勝,神是得勝的神,你有沒有被感動呢?當你有感動的時候,你知道你會大聲地唱,在我每次坐在台上的時候,後面的師班的聲音是震懾,但是前面的聲音不是很多。
[00:23:05.560 --> 00:23:33.560]  如果唱到震懾我呢,我覺得大家真是的,你們有生命呀,但我想說,不是門面功夫呀,我們要知道就是,生命我們看到是流露出來的,所以Johnson Osmond他說弟兄姊妹,我也不敢肯定他們是不是有生命呀,因為不覺得,只是發覺他們不冷不熱而已。
[00:23:33.560 --> 00:23:45.560]  有沒有數算神的恩典呢?沒有的。有沒有交通分享呢?沒有的。有沒有數算神的慈愛呢?沒有的。回來就坐在那裡,坐完就走了。
[00:23:45.560 --> 00:24:14.560]  所以呢,他覺得不行了,我一定要好好的來鼓勵弟兄姊妹,所以他就說,用什麼方法呢?用一首詩詞來鼓勵弟兄姊妹,其中有幾句這樣說的,就是主的恩典,樣樣都要數,主的恩典,都要記清楚,主的恩典,樣樣都要數,必能叫你驚訝,立時樂歡呼。
[00:24:15.560 --> 00:24:30.560]  有沒有弟兄姊妹知道這首歌是什麼名?是呀,數算主恩呀,懂不懂唱呀?這裡說的就是,什麼都要數呀,神在你身上的作為,什麼都要數的呀。
[00:24:45.560 --> 00:24:49.560]  必能叫你驚訝,立時樂歡呼。
[00:25:15.560 --> 00:25:34.560]  這首詩詞真是美好,我很喜歡,因為數神的恩典是好的,經常都記住,神的作為,我經常都記住,經常都提著,經常都跟別人分享,所以他就去想了,怎樣去配合這個歌詞,我們就唱了出來。
[00:25:34.560 --> 00:25:54.560]  為什麼我們有一個旋律出來了,就是有Edwin的作曲,他是出身貧寒,很窮的,有因果因次,但是都要做很多的操作,或者叫操活,這裡形容就是苦工。
[00:25:54.560 --> 00:26:17.560]  我相信我們中間有沒有人做苦工?其實有時候我們做事都很苦,當我們做得苦的時候,Edwin他作這首歌的旋律的時候,他想想,主的恩典樣樣都要數呀,主的恩典樣樣,一邊唱一邊打呀。
