
[00:00:00.000 --> 00:00:01.000]  各位兄弟姊妹早晨
[00:05:15.000 --> 00:05:18.000]  我讀的時候大家也留意一下
[00:05:18.000 --> 00:05:21.000]  亞摩斯書第四章第六節
[00:05:21.000 --> 00:05:27.000]  我使你們在一切城中牙齒乾淨
[00:05:27.000 --> 00:05:29.000]  即是沒有東西吃
[00:05:29.000 --> 00:05:31.000]  你不要以為牙齒很健康
[00:05:31.000 --> 00:05:33.000]  不是,沒有東西吃
[00:05:33.000 --> 00:05:35.000]  在你們各處糧食缺乏
[00:05:36.000 --> 00:05:38.000]  你們仍不歸向我
[00:05:38.000 --> 00:05:41.000]  這是耶和華說的
[00:05:41.000 --> 00:05:44.000]  在收割的前三個月
[00:05:44.000 --> 00:05:46.000]  我就洗雨停止
[00:05:46.000 --> 00:05:48.000]  不幹在你們那裡
[00:05:48.000 --> 00:05:50.000]  我降雨在這個城
[00:05:50.000 --> 00:05:52.000]  不降雨在那個城
[00:05:52.000 --> 00:05:54.000]  這塊地有雨
[00:05:54.000 --> 00:05:56.000]  那塊地沒有雨
[00:05:56.000 --> 00:05:58.000]  沒有雨的就枯乾了
[00:05:58.000 --> 00:06:00.000]  這樣兩三個城的人
[00:06:00.000 --> 00:06:02.000]  就到一個城裡去取水
[00:06:02.000 --> 00:06:04.000]  卻是渴不足
[00:06:05.000 --> 00:06:07.000]  你們仍不歸向我
[00:06:07.000 --> 00:06:10.000]  這是耶和華說的
[00:06:10.000 --> 00:06:12.000]  我要寒風
[00:06:12.000 --> 00:06:14.000]  霉爛攻擊你們
[00:06:14.000 --> 00:06:16.000]  你們園中很多的菜梳
[00:06:16.000 --> 00:06:19.000]  葡萄樹、無花果樹
[00:06:19.000 --> 00:06:22.000]  橄欖樹都被蜆蟲所吃
[00:06:22.000 --> 00:06:25.000]  你們仍不歸向我
[00:06:25.000 --> 00:06:27.000]  這是耶和華說的
[00:06:27.000 --> 00:06:30.000]  我降瘟疫在你們中間
[00:06:30.000 --> 00:06:32.000]  好像在埃及一樣
[00:06:32.000 --> 00:06:34.000]  用刀殺戮你們的少年人
[00:06:35.000 --> 00:06:37.000]  使你們的馬匹被擄掠
[00:06:37.000 --> 00:06:41.000]  營中的獅手臭氣撲鼻
[00:06:41.000 --> 00:06:44.000]  你們仍不歸向我
[00:06:44.000 --> 00:06:46.000]  這是耶和華說的
[00:06:46.000 --> 00:06:49.000]  我傾覆你們中間的城邑
[00:06:49.000 --> 00:06:52.000]  如同我從前傾覆所多瑪
[00:06:52.000 --> 00:06:54.000]  俄摩拉一樣
[00:06:54.000 --> 00:06:56.000]  使你們好像從火中
[00:06:56.000 --> 00:06:59.000]  抽出來的一根柴
[00:06:59.000 --> 00:07:02.000]  在火裡抽一根
[00:07:03.000 --> 00:07:05.000]  已經燒爛的柴出來
[00:07:05.000 --> 00:07:07.000]  你們仍不歸向我
[00:07:07.000 --> 00:07:10.000]  這是耶和華說的
[00:07:10.000 --> 00:07:14.000]  在社會極繁盛的時候
[00:07:14.000 --> 00:07:19.000]  先知宣告五類即將來臨的災禍
[00:07:19.000 --> 00:07:23.000]  這五類災禍大大蓋蓋
[00:07:23.000 --> 00:07:28.000]  涵蓋人類生活的種種危機
[00:07:28.000 --> 00:07:31.000]  第六節說到
[00:07:32.000 --> 00:07:33.000]  糧食缺乏
[00:07:33.000 --> 00:07:35.000]  在農業的社會
[00:07:35.000 --> 00:07:37.000]  上天不賜福
[00:07:37.000 --> 00:07:39.000]  大地不出糧食
[00:07:39.000 --> 00:07:42.000]  有錢也沒用
[00:07:42.000 --> 00:07:46.000]  第八節說到
[00:07:46.000 --> 00:07:49.000]  沒有足夠的水可以喝
[00:07:49.000 --> 00:07:51.000]  天不降雨
[00:07:51.000 --> 00:07:54.000]  生命即時受到威脅
[00:07:54.000 --> 00:07:57.000]  也令農業失修
[00:07:57.000 --> 00:08:00.000]  第九節說到
[00:08:01.000 --> 00:08:03.000]  農業失修
[00:08:03.000 --> 00:08:05.000]  不夠雨水
[00:08:05.000 --> 00:08:07.000]  大地很炎熱
[00:08:07.000 --> 00:08:09.000]  害蟲滋生
[00:08:09.000 --> 00:08:11.000]  導致沒有收成
[00:08:11.000 --> 00:08:13.000]  這是經濟的崩潰
[00:08:13.000 --> 00:08:16.000]  第十節說到
[00:08:16.000 --> 00:08:18.000]  有瘟疫
[00:08:18.000 --> 00:08:20.000]  有戰爭
[00:08:20.000 --> 00:08:22.000]  有了沙士
[00:08:22.000 --> 00:08:24.000]  有了COVID的經驗
[00:08:24.000 --> 00:08:27.000]  我們就知道瘟疫的可怕
[00:08:27.000 --> 00:08:30.000]  再加上國與國的爭戰
[00:08:31.000 --> 00:08:32.000]  也相無數
[00:08:32.000 --> 00:08:34.000]  最後第十一節說到
[00:08:34.000 --> 00:08:36.000]  城市的衰敗
[00:08:36.000 --> 00:08:38.000]  在天災人禍底下
[00:08:38.000 --> 00:08:40.000]  繁榮的都市
[00:08:40.000 --> 00:08:42.000]  也只能夠
[00:08:42.000 --> 00:08:44.000]  苟延殘喘
[00:08:44.000 --> 00:08:46.000]  失去了他們的前景
[00:08:46.000 --> 00:08:48.000]  以上說的是
[00:08:48.000 --> 00:08:52.000]  經濟、民生、國際的衝突
[00:08:52.000 --> 00:08:55.000]  城市的衰敗危機
[00:08:55.000 --> 00:08:58.000]  在興盛的日子
[00:08:59.000 --> 00:09:01.000]  亞摩斯說這些話
[00:09:01.000 --> 00:09:03.000]  當然沒什麼人聽
[00:09:03.000 --> 00:09:05.000]  但是他一定要說
[00:09:05.000 --> 00:09:07.000]  因為他叫人
[00:09:07.000 --> 00:09:09.000]  居安思危
[00:09:09.000 --> 00:09:12.000]  先知向昔日的以色列國
[00:09:12.000 --> 00:09:14.000]  傳廣臣的訊息
[00:09:14.000 --> 00:09:16.000]  對今天的我們來說
[00:09:16.000 --> 00:09:18.000]  或者你會覺得
[00:09:18.000 --> 00:09:20.000]  都很遙遠
[00:09:20.000 --> 00:09:22.000]  真的不太關我們事
[00:09:22.000 --> 00:09:26.000]  但是真的不是關我們事嗎
[00:09:26.000 --> 00:09:28.000]  大家都知道
[00:09:29.000 --> 00:09:31.000]  我們的城市負資產的數字
[00:09:31.000 --> 00:09:33.000]  越來越多
[00:09:33.000 --> 00:09:36.000]  政府的財赤也越來越大
[00:09:36.000 --> 00:09:39.000]  這些經濟都有它的危機
[00:09:39.000 --> 00:09:41.000]  說到瘟疫
[00:09:41.000 --> 00:09:45.000]  我們有一個親身的體會
[00:09:45.000 --> 00:09:47.000]  至於戰爭
[00:09:47.000 --> 00:09:49.000]  我們覺得好像很遙遠
[00:09:49.000 --> 00:09:52.000]  但是其實又可以很近
[00:09:52.000 --> 00:09:54.000]  我們周邊的國家
[00:09:54.000 --> 00:09:56.000]  軍備的支出
[00:09:57.000 --> 00:09:59.000]  近年全部都大幅飆升
[00:09:59.000 --> 00:10:03.000]  國與國之間的摩擦也越來越多
[00:10:03.000 --> 00:10:05.000]  體量越來越少
[00:10:05.000 --> 00:10:08.000]  至於我們的城市前景如何
[00:10:08.000 --> 00:10:10.000]  就見仁見智了
[00:10:10.000 --> 00:10:13.000]  人其實原來是很脆弱的
[00:10:13.000 --> 00:10:16.000]  城市也是很脆弱的
[00:10:16.000 --> 00:10:19.000]  國家也是很脆弱的
[00:10:19.000 --> 00:10:21.000]  只要上帝不祝福
[00:10:21.000 --> 00:10:24.000]  以色列國就算是多麼富強
[00:10:25.000 --> 00:10:27.000]  也是無補於事
[00:10:27.000 --> 00:10:30.000]  然後我剛才讀聖經的時候
[00:10:30.000 --> 00:10:32.000]  我想大家都會留意到
[00:10:32.000 --> 00:10:35.000]  以上短短幾節的經文
[00:10:35.000 --> 00:10:38.000]  五次講道
[00:10:38.000 --> 00:10:40.000]  五次講道
[00:10:40.000 --> 00:10:43.000]  你們仍不歸向我
[00:10:43.000 --> 00:10:47.000]  你們仍不歸向我
[00:10:47.000 --> 00:10:49.000]  這樣就點出了
[00:10:49.000 --> 00:10:52.000]  所有問題的核心
[00:10:53.000 --> 00:10:57.000]  就算是飢餓、旱災、經濟的崩壞
[00:10:57.000 --> 00:11:01.000]  戰爭、城市的逐漸的衰敗
[00:11:01.000 --> 00:11:04.000]  一切就在眼前都好
[00:11:04.000 --> 00:11:08.000]  但人的心依舊是死不悔改
[00:11:08.000 --> 00:11:14.000]  人對生命的永恆的意義
[00:11:14.000 --> 00:11:18.000]  對人性裡面應該有的人愛
[00:11:18.000 --> 00:11:21.000]  對有限的人來說
[00:11:22.000 --> 00:11:24.000]  無法測度的那個上帝
[00:11:24.000 --> 00:11:28.000]  以色列人毫不放在心上
[00:11:28.000 --> 00:11:31.000]  這個就是問題的所在
[00:11:31.000 --> 00:11:35.000]  他們對神毫不敬畏
[00:11:35.000 --> 00:11:39.000]  他們仍不歸向我
[00:11:39.000 --> 00:11:43.000]  他們離神很遠、很遠、很遠
[00:11:43.000 --> 00:11:47.000]  等一下我會讀另外一段經文
[00:11:47.000 --> 00:11:49.000]  那時候我們就會看到
[00:11:50.000 --> 00:11:52.000]  以色列人的那些具體的錯誤
[00:11:52.000 --> 00:11:55.000]  在這裡才知道是
[00:11:55.000 --> 00:11:58.000]  作一個總結性的說法
[00:11:58.000 --> 00:12:01.000]  它點出了問題的核心
[00:12:01.000 --> 00:12:05.000]  就算一個城市、一個國家死到臨頭
[00:12:05.000 --> 00:12:10.000]  以色列人仍然是沒有半點敬畏上帝的心
[00:12:10.000 --> 00:12:13.000]  人若果不歸向神
[00:12:13.000 --> 00:12:16.000]  沒有半點敬畏上帝的心
[00:12:17.000 --> 00:12:20.000]  人終歸就不會考慮
[00:12:20.000 --> 00:12:23.000]  任何的價值或者道德
[00:12:23.000 --> 00:12:27.000]  沒有了永恆、沒有了上帝
[00:12:27.000 --> 00:12:30.000]  沒有了上帝對人的終極的期望
[00:12:30.000 --> 00:12:32.000]  以及審判
[00:12:32.000 --> 00:12:35.000]  還有什麼力量可以阻止
[00:12:35.000 --> 00:12:39.000]  邪惡的人去行邪惡的事呢
[00:12:39.000 --> 00:12:41.000]  所以有人說
[00:12:41.000 --> 00:12:44.000]  若果沒有了上帝的話
[00:12:45.000 --> 00:12:48.000]  人類就真的可以任意而行
[00:12:48.000 --> 00:12:51.000]  事實上以色列人的罪
[00:12:51.000 --> 00:12:53.000]  就是有權的人
[00:12:53.000 --> 00:12:56.000]  對無權的人的任意的欺凌
[00:12:56.000 --> 00:13:01.000]  這個就逼得神不得不作出一個警告
[00:13:01.000 --> 00:13:04.000]  很悔改了
[00:13:04.000 --> 00:13:06.000]  剛才我們讀到的經文
[00:13:06.000 --> 00:13:08.000]  神五次說
[00:13:08.000 --> 00:13:10.000]  你們仍不歸向我
[00:13:10.000 --> 00:13:14.000]  然後接著有五次這樣說
[00:13:15.000 --> 00:13:20.000]  這是耶和華說的
[00:13:20.000 --> 00:13:24.000]  我們看到神多麼認真
[00:13:24.000 --> 00:13:26.000]  多番地說
[00:13:26.000 --> 00:13:28.000]  神很認真
[00:13:28.000 --> 00:13:32.000]  我們看到神很鄭重地警告墮落的人
[00:13:32.000 --> 00:13:37.000]  神也很渴望人及時地回轉
[00:13:37.000 --> 00:13:40.000]  真是到懸崖了
[00:13:40.000 --> 00:13:42.000]  還不煞車
[00:13:42.000 --> 00:13:44.000]  真是要停了
[00:13:45.000 --> 00:13:50.000]  但人怎麼會願意聽從神的要求呢
[00:13:50.000 --> 00:13:53.000]  你看看現在日子多好
[00:13:53.000 --> 00:13:55.000]  夜夜生歌
[00:13:55.000 --> 00:13:59.000]  怎麼會聽到上帝的這些訊息呢
[00:13:59.000 --> 00:14:02.000]  我們看看以色列人的生活
[00:14:02.000 --> 00:14:04.000]  大家看看
[00:14:04.000 --> 00:14:06.000]  你們同不同意
[00:14:06.000 --> 00:14:08.000]  神真的要警告他們
[00:14:08.000 --> 00:14:10.000]  大家也看一下
[00:14:10.000 --> 00:14:12.000]  大家也判斷一下
[00:14:13.000 --> 00:14:16.000]  五章七節十節到十五節
[00:14:16.000 --> 00:14:18.000]  我們逐節經文來看
[00:14:18.000 --> 00:14:21.000]  亞摩斯書第五章第七節
[00:14:21.000 --> 00:14:26.000]  你們使者公平變為恩臣
[00:14:26.000 --> 00:14:28.000]  恩臣是一些很苦的植物
[00:14:28.000 --> 00:14:30.000]  也有毒的
[00:14:30.000 --> 00:14:33.000]  將公義丟棄於地
[00:14:33.000 --> 00:14:37.000]  他們藐視公平
[00:14:37.000 --> 00:14:39.000]  公義
[00:14:39.000 --> 00:14:41.000]  他們漠視公平
[00:14:42.000 --> 00:14:45.000]  使那些弱者飽上苦澀
[00:14:45.000 --> 00:14:47.000]  本來是好東西
[00:14:47.000 --> 00:14:50.000]  但它變成一個又有毒又有苦的東西
[00:14:50.000 --> 00:14:52.000]  他們踐踏公義
[00:14:52.000 --> 00:14:56.000]  使公義好像地上的糞土一樣
[00:14:56.000 --> 00:14:58.000]  他們做了什麼
[00:14:58.000 --> 00:15:00.000]  上帝要這樣說呢
[00:15:00.000 --> 00:15:02.000]  五章第十節
[00:15:02.000 --> 00:15:09.000]  你們怨恨那在城門口擇避人的
[00:15:10.000 --> 00:15:13.000]  擇避人可以說是指出人的錯誤
[00:15:13.000 --> 00:15:17.000]  你們恨惡那些指出人的錯誤
[00:15:17.000 --> 00:15:21.000]  恨惡那是正直說的
[00:15:21.000 --> 00:15:28.000]  城門口就是古時的民間法庭所在
[00:15:28.000 --> 00:15:30.000]  就在城門口
[00:15:30.000 --> 00:15:36.000]  長老們一起聽聽那些人的冤情
[00:15:36.000 --> 00:15:38.000]  然後做一些判決
[00:15:39.000 --> 00:15:41.000]  在城門口做一個裁決
[00:15:41.000 --> 00:15:46.000]  但是那些人怨恨那些主持公道的人
[00:15:46.000 --> 00:15:52.000]  指責那些不公
[00:15:52.000 --> 00:15:58.000]  在這裡他們怨恨那些主持公道的人
[00:15:58.000 --> 00:16:01.000]  而上帝就指責他們的不公不正
[00:16:01.000 --> 00:16:06.000]  而他們怨恨那些講實事的人
[00:16:07.000 --> 00:16:10.000]  就是講實話實說的人
[00:16:10.000 --> 00:16:14.000]  他們不喜歡別人講真話
[00:16:14.000 --> 00:16:20.000]  那些主持公道的人又恨惡
[00:16:20.000 --> 00:16:22.000]  換句話來講
[00:16:22.000 --> 00:16:26.000]  他們是把假話當真話
[00:16:26.000 --> 00:16:29.000]  然後在這些假話當真話的當中
[00:16:29.000 --> 00:16:33.000]  他們作出自己有利自己的判決
[00:16:33.000 --> 00:16:35.000]  上帝說你們就是這樣
[00:16:36.000 --> 00:16:38.000]  第五章第十一節
[00:16:38.000 --> 00:16:40.000]  你們踐踏貧民
[00:16:40.000 --> 00:16:42.000]  向他們勒索物子
[00:16:42.000 --> 00:16:47.000]  你們用作過的石頭建造房屋
[00:16:47.000 --> 00:16:49.000]  卻不得住在其內
[00:16:49.000 --> 00:16:51.000]  栽種美好的葡萄園
[00:16:51.000 --> 00:16:54.000]  卻不得喝所出的酒
[00:16:54.000 --> 00:16:59.000]  這個就看到社會貧富的懸殊
[00:16:59.000 --> 00:17:04.000]  有錢的人用種種的方法欺壓窮人
[00:17:05.000 --> 00:17:07.000]  吃無可食
[00:17:07.000 --> 00:17:09.000]  居無可居
[00:17:09.000 --> 00:17:11.000]  飲無可飲
[00:17:11.000 --> 00:17:16.000]  無論窮人如何努力賺取他們的生活
[00:17:16.000 --> 00:17:19.000]  他們依然活得很淒涼
[00:17:19.000 --> 00:17:21.000]  第十二節
[00:17:21.000 --> 00:17:23.000]  我知道你們的罪過何等多
[00:17:23.000 --> 00:17:26.000]  你們的罪惡何等大
[00:17:26.000 --> 00:17:28.000]  你們苦待義人
[00:17:28.000 --> 00:17:30.000]  收受賄賂
[00:17:30.000 --> 00:17:32.000]  在城門口屈枉窮佛人
[00:17:33.000 --> 00:17:35.000]  又再說一次城門口
[00:17:35.000 --> 00:17:39.000]  這個是裁判的地方
[00:17:39.000 --> 00:17:42.000]  那些欺騙有裁判權的人
[00:17:42.000 --> 00:17:44.000]  有地位的人
[00:17:44.000 --> 00:17:47.000]  他們做什麼?他們收取賄賂
[00:17:47.000 --> 00:17:50.000]  屈枉那些沒錢那些正直的人
[00:17:50.000 --> 00:17:53.000]  應該講法律的地方
[00:17:53.000 --> 00:17:55.000]  再不講法律了
[00:17:55.000 --> 00:17:58.000]  而那些有權有勢的人
[00:17:58.000 --> 00:18:01.000]  因為不用講法律的緣故
[00:18:02.000 --> 00:18:04.000]  就能夠胡作非為
[00:18:04.000 --> 00:18:06.000]  窮人只能夠任他們魚肉
[00:18:06.000 --> 00:18:08.000]  而有冤無路數
[00:18:08.000 --> 00:18:10.000]  第十三節
[00:18:10.000 --> 00:18:13.000]  所以通達人見這樣的時勢
[00:18:13.000 --> 00:18:15.000]  必靜默不言
[00:18:15.000 --> 00:18:17.000]  因為時勢真惡
[00:18:17.000 --> 00:18:20.000]  聰明的人都不出聲了
[00:18:20.000 --> 00:18:22.000]  因為沉默是今
[00:18:22.000 --> 00:18:26.000]  時勢真惡
[00:18:26.000 --> 00:18:29.000]  我信了耶穌都信了幾十年了
[00:18:30.000 --> 00:18:32.000]  以前很少聽這一節的經文
[00:18:32.000 --> 00:18:35.000]  但是近幾年
[00:18:35.000 --> 00:18:39.000]  聽這一節經文的機會就多了很多
[00:18:39.000 --> 00:18:41.000]  第十四節第十五節
[00:18:41.000 --> 00:18:43.000]  你們要求善
[00:18:43.000 --> 00:18:45.000]  不要求惡
[00:18:45.000 --> 00:18:47.000]  就必存活
[00:18:47.000 --> 00:18:49.000]  這樣耶和華萬君之臣
[00:18:49.000 --> 00:18:52.000]  必照你們所說的與你們同在
[00:18:52.000 --> 00:18:55.000]  要互惡好善
[00:18:55.000 --> 00:18:58.000]  在城門口秉行公義
[00:18:59.000 --> 00:19:01.000]  或者耶和華萬君之臣
[00:19:01.000 --> 00:19:04.000]  向約瑟的愚民施恩
[00:19:04.000 --> 00:19:07.000]  又再提及城門口
[00:19:07.000 --> 00:19:10.000]  又再提及公義
[00:19:10.000 --> 00:19:12.000]  看起來才知道
[00:19:12.000 --> 00:19:15.000]  很著緊法律的公正執行
[00:19:15.000 --> 00:19:18.000]  在時勢真惡的日子
[00:19:18.000 --> 00:19:21.000]  才知道呼籲人
[00:19:21.000 --> 00:19:23.000]  要求善
[00:19:23.000 --> 00:19:25.000]  不要求惡
[00:19:25.000 --> 00:19:27.000]  要互惡好善
[00:19:28.000 --> 00:19:29.000]  這樣才有生機
[00:19:29.000 --> 00:19:31.000]  社會才有出路
[00:19:31.000 --> 00:19:33.000]  國家才有希望
[00:19:33.000 --> 00:19:35.000]  在這個是非不分
[00:19:35.000 --> 00:19:37.000]  真假難辨的時代
[00:19:37.000 --> 00:19:39.000]  要堅持美善
[00:19:39.000 --> 00:19:45.000]  堅持美善是很難的
[00:19:45.000 --> 00:19:49.000]  但是這個正正就是神子民的責任
[00:19:49.000 --> 00:19:52.000]  在很艱難的日子
[00:19:52.000 --> 00:19:54.000]  神呼籲神的子民
[00:19:54.000 --> 00:19:57.000]  要互惡好善
[00:19:58.000 --> 00:19:59.000]  堅持恆善
[00:19:59.000 --> 00:20:01.000]  很難的
[00:20:01.000 --> 00:20:03.000]  但是這個就是神的子民
[00:20:03.000 --> 00:20:05.000]  在這個地上
[00:20:05.000 --> 00:20:07.000]  獨特的地方
[00:20:07.000 --> 00:20:09.000]  獨特的責任
[00:20:09.000 --> 00:20:12.000]  近幾年有本很暢銷的基督教書
[00:20:12.000 --> 00:20:14.000]  書名叫做
[00:20:14.000 --> 00:20:16.000]  時勢真惡
[00:20:16.000 --> 00:20:18.000]  時勢好惡
[00:20:18.000 --> 00:20:20.000]  做基督徒很難
[00:20:20.000 --> 00:20:23.000]  作者梁柏堅先生
[00:20:23.000 --> 00:20:25.000]  在書中的第一章
[00:20:25.000 --> 00:20:27.000]  他這樣寫
[00:20:28.000 --> 00:20:30.000]  現在引述他的書中的文字
[00:20:30.000 --> 00:20:32.000]  書中他說
[00:20:32.000 --> 00:20:34.000]  當阿摩斯說
[00:20:34.000 --> 00:20:36.000]  時勢真惡
[00:20:36.000 --> 00:20:38.000]  你們要求善
[00:20:38.000 --> 00:20:40.000]  不要求惡
[00:20:40.000 --> 00:20:42.000]  就必存活
[00:20:42.000 --> 00:20:44.000]  我們看見一個天秤
[00:20:44.000 --> 00:20:46.000]  擺在面前
[00:20:46.000 --> 00:20:48.000]  天秤的
[00:20:48.000 --> 00:20:50.000]  天秤的兩端
[00:20:50.000 --> 00:20:52.000]  分別有
[00:20:52.000 --> 00:20:54.000]  來自天國的善
[00:20:54.000 --> 00:20:56.000]  和地上的惡
[00:20:57.000 --> 00:20:59.000]  神明生死與禍福
[00:20:59.000 --> 00:21:01.000]  接著我們跳過一些文字
[00:21:01.000 --> 00:21:03.000]  那裡寫他說
[00:21:03.000 --> 00:21:05.000]  簡選生命
[00:21:05.000 --> 00:21:07.000]  又跳過一些文字
[00:21:07.000 --> 00:21:09.000]  簡選生命
[00:21:09.000 --> 00:21:12.000]  我們從此有了不一樣的觀點
[00:21:12.000 --> 00:21:16.000]  相信世間有另外一套的真實
[00:21:16.000 --> 00:21:20.000]  當人能擺脫權力的枷鎖
[00:21:20.000 --> 00:21:22.000]  不隨波逐流
[00:21:22.000 --> 00:21:25.000]  不以世界行惡的方式
[00:21:26.000 --> 00:21:28.000]  對財富 家官進著
[00:21:28.000 --> 00:21:31.000]  而能跟隨天國的良善
[00:21:31.000 --> 00:21:33.000]  苦就卑微的人
[00:21:33.000 --> 00:21:35.000]  行事公正 無私
[00:21:35.000 --> 00:21:37.000]  為無權無勢的人
