
[00:00:00.000 --> 00:00:03.700]  這一張 大家認得中間那個人嗎?
[00:03:54.100 --> 00:03:55.100]  傳給我們
[00:03:55.100 --> 00:03:57.300]  透過摩西
[00:03:57.300 --> 00:03:58.300]  但是醫療系統
[00:03:58.300 --> 00:04:00.300]  幫我們檢查身體
[00:04:00.300 --> 00:04:03.300]  並不能夠治好我們的屬靈生命
[00:04:03.300 --> 00:04:04.300]  律法
[00:04:04.300 --> 00:04:06.300]  只讓我們知道
[00:04:06.300 --> 00:04:08.300]  我們要看醫生
[00:04:08.300 --> 00:04:10.800]  所以透過律法之後
[00:04:10.800 --> 00:04:11.800]  最後
[00:04:11.800 --> 00:04:14.300]  律法就指我們去見屬靈的醫生
[00:04:14.300 --> 00:04:16.300]  只有耶穌才帶來
[00:04:16.300 --> 00:04:18.300]  恩典和真理
[00:04:18.300 --> 00:04:21.300]  恩典和真理
[00:04:21.300 --> 00:04:22.300]  透過耶穌的真理
[00:04:22.300 --> 00:04:25.300]  真理就是
[00:04:25.300 --> 00:04:28.300]  神給世人生命的標準
[00:04:28.300 --> 00:04:32.300]  所有都離不開真理
[00:04:32.300 --> 00:04:34.300]  標準
[00:04:34.300 --> 00:04:36.300]  但是有標準
[00:04:36.300 --> 00:04:37.300]  就有達不到標準
[00:04:37.300 --> 00:04:39.300]  就有罪惡
[00:04:39.300 --> 00:04:41.300]  有冤仇
[00:04:41.300 --> 00:04:43.300]  耶穌說祂是和平之君
[00:04:43.300 --> 00:04:45.300]  祂帶來真理
[00:04:45.300 --> 00:04:47.300]  但是有真理不足夠
[00:04:47.300 --> 00:04:49.300]  真理就顯出我們人
[00:04:49.300 --> 00:04:51.300]  需要有公義
[00:04:51.300 --> 00:04:53.300]  有公義的審判
[00:04:53.300 --> 00:04:56.300]  人的罪就無所遁形
[00:04:56.300 --> 00:04:58.300]  另外一方面
[00:04:58.300 --> 00:05:01.300]  神又說透過耶穌帶來恩典
[00:05:01.300 --> 00:05:03.300]  所以神透過耶穌帶來真理之外
[00:05:03.300 --> 00:05:05.300]  還有恩典
[00:05:05.300 --> 00:05:07.300]  今天我們看《約翰福音》第八章
[00:05:07.300 --> 00:05:08.300]  這段經文很特別
[00:05:08.300 --> 00:05:10.300]  因為直到八世紀
[00:05:10.300 --> 00:05:11.300]  聖經的正典
[00:05:11.300 --> 00:05:14.300]  先將這段經文八章一到十一節
[00:05:14.300 --> 00:05:16.300]  納入在正典裏面
[00:05:16.300 --> 00:05:18.300]  但是因為這段經文
[00:05:18.300 --> 00:05:20.300]  記載耶穌的生平
[00:05:20.300 --> 00:05:22.300]  能夠反映到
[00:05:22.300 --> 00:05:24.300]  耶穌的生命特點
[00:05:24.300 --> 00:05:26.300]  就是祂又帶來恩典
[00:05:26.300 --> 00:05:28.300]  又帶來真理
[00:05:28.300 --> 00:05:30.300]  所以八世紀之後
[00:05:30.300 --> 00:05:32.300]  每一本印出來的聖經
[00:05:32.300 --> 00:05:36.300]  都有包括這段經文
[00:05:36.300 --> 00:05:39.300]  包括我們現在手上拿著的
[00:05:39.300 --> 00:05:42.300]  和修本或和合本的聖經
[00:05:42.300 --> 00:05:44.300]  但這段經文
[00:05:44.300 --> 00:05:46.300]  縱然它起初沒有納入正典裏面
[00:05:46.300 --> 00:05:49.300]  但是很值得我們一起去思考
[00:05:49.300 --> 00:05:51.300]  經文在《約翰福音》裏說
[00:05:51.300 --> 00:05:55.300]  耶穌帶來恩典和真理
[00:05:55.300 --> 00:05:56.300]  耶穌的智慧
[00:05:56.300 --> 00:05:57.300]  耶穌的生命
[00:05:57.300 --> 00:06:00.300]  能夠給我們更多的啟迪
[00:06:00.300 --> 00:06:03.300]  我們看一看這段經文
[00:06:03.300 --> 00:06:04.300]  八章一到二節
[00:06:04.300 --> 00:06:05.300]  剛才我們讀了
[00:06:05.300 --> 00:06:07.300]  耶穌第二天
[00:06:07.300 --> 00:06:09.300]  祂離開了聖殿之後
[00:06:09.300 --> 00:06:11.300]  祂去橄欖山
[00:06:11.300 --> 00:06:13.300]  然後第二天祂回到聖殿
[00:06:13.300 --> 00:06:14.300]  做什麼呢?
[00:06:14.300 --> 00:06:16.300]  教導聖經
[00:06:16.300 --> 00:06:19.300]  耶穌主動來宣告天國的福音
[00:06:19.300 --> 00:06:21.300]  祂說天國近了
[00:06:21.300 --> 00:06:24.300]  你們應當悔改
[00:06:24.300 --> 00:06:28.300]  經文說到耶穌來到聖殿
[00:06:28.300 --> 00:06:30.300]  教導神的教訓
[00:06:30.300 --> 00:06:32.300]  祂主動去做這件事
[00:06:32.300 --> 00:06:33.300]  宣揚福音
[00:06:33.300 --> 00:06:35.300]  教導神的真理
[00:06:35.300 --> 00:06:38.300]  但被動的事來到了
[00:06:38.300 --> 00:06:40.300]  我們再一次讀第三和第四節
[00:06:40.300 --> 00:06:41.300]  第三和第四節
[00:06:41.300 --> 00:06:42.300]  預備起
[00:06:46.300 --> 00:06:57.300]  (教導聖經)
[00:06:57.300 --> 00:06:58.300]  是的
[00:06:58.300 --> 00:07:00.300]  有一件案件
[00:07:00.300 --> 00:07:02.300]  帶到了聖殿
[00:07:02.300 --> 00:07:03.300]  有一群群眾
[00:07:03.300 --> 00:07:04.300]  猶太人
[00:07:04.300 --> 00:07:06.300]  他們來到聖殿
[00:07:06.300 --> 00:07:09.300]  帶著一個犯罪行淫時
[00:07:09.300 --> 00:07:11.300]  被拘捕的婦女
[00:07:11.300 --> 00:07:13.300]  這個婦人
[00:07:13.300 --> 00:07:15.300]  放在聖殿當中
[00:07:15.300 --> 00:07:16.300]  跟耶穌說
[00:07:16.300 --> 00:07:17.300]  老師
[00:07:17.300 --> 00:07:19.300]  她稱耶穌為老師
[00:07:19.300 --> 00:07:20.300]  她說這個人是
[00:07:20.300 --> 00:07:23.300]  這個女人是行淫時被拘捕的
[00:07:23.300 --> 00:07:26.300]  看你如何定奪
[00:07:26.300 --> 00:07:28.300]  我們再讀第五和第六節
[00:07:28.300 --> 00:07:29.300]  預備起
[00:07:29.300 --> 00:07:48.300]  (教導聖經)
[00:07:48.300 --> 00:07:50.300]  這裡有一個案件
[00:07:50.300 --> 00:07:53.300]  耶穌不單在聖殿做教師
[00:07:53.300 --> 00:07:55.300]  那些人都稱祂為老師
[00:07:55.300 --> 00:07:57.300]  但是那些人現在要去做
[00:07:57.300 --> 00:07:59.300]  法官
[00:07:59.300 --> 00:08:01.300]  要去做法官
[00:08:01.300 --> 00:08:03.300]  這個女人是行淫時
[00:08:03.300 --> 00:08:06.300]  被當場捉住的
[00:08:06.300 --> 00:08:08.300]  按照摩西的律法
[00:08:08.300 --> 00:08:11.300]  應該被石頭打死
[00:08:11.300 --> 00:08:12.300]  我們看看輔助經文
[00:08:12.300 --> 00:08:14.300]  利美記二十章十節
[00:08:14.300 --> 00:08:15.300]  我們一起讀
[00:08:15.300 --> 00:08:16.300]  利美記二十章十節
[00:08:16.300 --> 00:08:17.300]  預備起
[00:08:17.300 --> 00:08:26.300]  (教導聖經)
[00:08:26.300 --> 00:08:27.300]  我們讀生命記
[00:08:27.300 --> 00:08:29.300]  二十二章二十二到二十四節
[00:08:29.300 --> 00:08:30.300]  預備起
[00:08:56.300 --> 00:09:10.300]  (教導聖經)
[00:09:10.300 --> 00:09:13.300]  兩段利美記生命記
[00:09:13.300 --> 00:09:14.300]  這裡記載
[00:09:14.300 --> 00:09:16.300]  神對犯姦淫
[00:09:16.300 --> 00:09:19.300]  在婚姻以外所犯的罪
[00:09:19.300 --> 00:09:22.300]  Adultery的懲罰
[00:09:22.300 --> 00:09:24.300]  很嚴厲
[00:09:24.300 --> 00:09:26.300]  你有否聽過在舊約
[00:09:26.300 --> 00:09:29.300]  責備父母的都要用石頭打死
[00:09:29.300 --> 00:09:31.300]  有沒有聽過
[00:09:31.300 --> 00:09:36.300]  現在的父母都不敢責備子女
[00:09:36.300 --> 00:09:41.300]  但是聖經對人的罪
[00:09:41.300 --> 00:09:43.300]  是很嚴厲的
[00:09:43.300 --> 00:09:45.300]  即是有死罪
[00:09:45.300 --> 00:09:47.300]  要用石頭打死
[00:09:47.300 --> 00:09:50.300]  所以來到聖殿的地方
[00:09:50.300 --> 00:09:53.300]  對著一個在聖殿教聖經的耶穌
[00:09:53.300 --> 00:09:56.300]  要求他按摩西的律法
[00:09:56.300 --> 00:10:00.300]  定奪審判這個犯罪的女子
[00:10:00.300 --> 00:10:03.300]  看來很合理
[00:10:03.300 --> 00:10:06.300]  但是經文第七節說
[00:10:06.300 --> 00:10:08.300]  他們要試探耶穌
[00:10:08.300 --> 00:10:14.300]  為了拿到靶柄去控告
[00:10:14.300 --> 00:10:17.300]  那靶柄或者試探
[00:10:17.300 --> 00:10:19.300]  那個巧妙
[00:10:19.300 --> 00:10:22.300]  那個毒辣的招數在哪裡呢
[00:10:22.300 --> 00:10:25.300]  可能你上過方聖賢經都聽過
[00:10:25.300 --> 00:10:27.300]  因為猶太人
[00:10:27.300 --> 00:10:31.300]  他不能夠自己執行死刑
[00:10:31.300 --> 00:10:33.300]  只有羅馬政府
[00:10:33.300 --> 00:10:36.300]  當時他們在羅馬政府的統治下
[00:10:36.300 --> 00:10:38.300]  他們好像一個自區一樣
[00:10:38.300 --> 00:10:40.300]  猶太人有自己的工會
[00:10:40.300 --> 00:10:44.300]  可以審理自己猶太人的案件紛爭
[00:10:44.300 --> 00:10:46.300]  但是有些嚴重的罪案
[00:10:46.300 --> 00:10:48.300]  要執行死刑
[00:10:48.300 --> 00:10:51.300]  就要交給羅馬的政府
[00:10:51.300 --> 00:10:54.300]  所以他們預了
[00:10:54.300 --> 00:10:57.300]  耶穌是一個教導摩西律法的人
[00:10:57.300 --> 00:11:00.300]  所以他絕不會自己否定自己
[00:11:00.300 --> 00:11:02.300]  因為他在教聖經
[00:11:02.300 --> 00:11:04.300]  聖經所說的話這麼合理
[00:11:04.300 --> 00:11:06.300]  這麼清楚
[00:11:06.300 --> 00:11:08.300]  耶穌怎會否定自己呢
[00:11:08.300 --> 00:11:10.300]  所以預計耶穌一定說
[00:11:10.300 --> 00:11:12.300]  要按摩西律法執行
[00:11:12.300 --> 00:11:14.300]  但是執行的後果
[00:11:14.300 --> 00:11:17.300]  就是會得罪羅馬政府
[00:11:17.300 --> 00:11:22.300]  耶穌就會一生危
[00:11:22.300 --> 00:11:26.300]  但是我們說這件案件的試探就在這裡
[00:11:26.300 --> 00:11:28.300]  但這件案件也有些疑點
[00:11:28.300 --> 00:11:30.300]  至少有三個疑點
[00:11:30.300 --> 00:11:33.300]  第一 如果我說我跟別人打架
[00:11:33.300 --> 00:11:35.300]  如果你是老師
[00:11:35.300 --> 00:11:36.300]  我是學生
[00:11:36.300 --> 00:11:39.300]  有人打我 打架
[00:11:39.300 --> 00:11:41.300]  或者是一個風紀拉了我去
[00:11:41.300 --> 00:11:43.300]  劉永泉跟別人打架
[00:11:43.300 --> 00:11:46.300]  你是訓導主任你要問什麼
[00:11:46.300 --> 00:11:48.300]  誰跟你打
[00:11:48.300 --> 00:11:49.300]  沒有的
[00:11:49.300 --> 00:11:51.300]  我就是打架
[00:11:51.300 --> 00:11:52.300]  只有我一個
[00:11:52.300 --> 00:11:54.300]  那你就不會帶我去見訓導
[00:11:54.300 --> 00:11:56.300]  你會帶我去見輔導
[00:11:56.300 --> 00:11:59.300]  可能要帶我去見精神輔導
[00:11:59.300 --> 00:12:01.300]  所以這裡第一個疑點就是
[00:12:01.300 --> 00:12:03.300]  只有一個犯案的人
[00:12:03.300 --> 00:12:05.300]  他還說當場捉到
[00:12:05.300 --> 00:12:07.300]  這是第一個疑點
[00:12:07.300 --> 00:12:12.300]  第二個就是一個錯誤的場景
[00:12:12.300 --> 00:12:15.300]  通常剛才說猶太人有什麼紛爭
[00:12:15.300 --> 00:12:17.300]  去哪裡處理
[00:12:17.300 --> 00:12:20.300]  去工會
[00:12:20.300 --> 00:12:24.300]  他們的工會有他們的法利賽人做官
[00:12:24.300 --> 00:12:27.300]  通常有71個法利賽人
[00:12:27.300 --> 00:12:30.300]  或者是那些猶太人的領袖
[00:12:30.300 --> 00:12:32.300]  71個 包括尼哥德姆
[00:12:32.300 --> 00:12:36.300]  都是工會的領袖
[00:12:36.300 --> 00:12:38.300]  審訊
[00:12:38.300 --> 00:12:41.300]  你看到耶穌也是被拉去工會審完
[00:12:41.300 --> 00:12:43.300]  要判他死罪就要拉去羅馬
[00:12:43.300 --> 00:12:45.300]  巡撫被拉多度
[00:12:45.300 --> 00:12:49.300]  所以不單止有一個不完整的證據
[00:12:49.300 --> 00:12:53.300]  就是受這個罪人
[00:12:53.300 --> 00:12:56.300]  還有一個錯誤的審判地點
[00:12:56.300 --> 00:12:59.300]  第三個就是錯誤的判官
[00:12:59.300 --> 00:13:03.300]  因為他們自己有自己的大祭司
[00:13:03.300 --> 00:13:05.300]  有自己的長老
[00:13:05.300 --> 00:13:09.300]  有幾何會要找到耶穌
[00:13:09.300 --> 00:13:12.300]  耶穌只是他們接受是一個老師
[00:13:12.300 --> 00:13:16.300]  他們本來就有自己的審判機制
[00:13:16.300 --> 00:13:18.300]  三個疑點
[00:13:18.300 --> 00:13:21.300]  當然經文又講到這個女人真的犯了罪
[00:13:21.300 --> 00:13:23.300]  但為什麼會沒有一個男的
[00:13:23.300 --> 00:13:25.300]  沒有另外一個
[00:13:25.300 --> 00:13:27.300]  聖經沒有交代
[00:13:27.300 --> 00:13:29.300]  但疑點就在這裡
[00:13:29.300 --> 00:13:31.300]  還有講得很清楚
[00:13:31.300 --> 00:13:34.300]  他們帶這個女人來聖殿
[00:13:34.300 --> 00:13:36.300]  擺明就是要試探
[00:13:36.300 --> 00:13:39.300]  看看耶穌怎樣反應
[00:13:39.300 --> 00:13:42.300]  第六節最後一句
[00:13:42.300 --> 00:13:44.300]  那裡講到耶穌怎樣
[00:13:44.300 --> 00:13:48.300]  沙塵滾滾
[00:13:48.300 --> 00:13:50.300]  殺氣騰騰
[00:13:50.300 --> 00:13:52.300]  圍著耶穌
[00:13:52.300 --> 00:13:54.300]  耶穌的反應是怎樣
[00:13:54.300 --> 00:13:56.300]  耶穌有沒有說
[00:13:56.300 --> 00:13:59.300]  第一 你講他這件事
[00:13:59.300 --> 00:14:01.300]  沒理由只有他一個
[00:14:01.300 --> 00:14:03.300]  你們不清楚
[00:14:03.300 --> 00:14:05.300]  第二 你們應該帶他去公會
[00:14:05.300 --> 00:14:07.300]  我帶頭帶你去公會
[00:14:07.300 --> 00:14:10.300]  第三 我只是旁聽
[00:14:10.300 --> 00:14:12.300]  政府部門說
[00:14:12.300 --> 00:14:15.300]  這不是我部門的事
[00:14:15.300 --> 00:14:17.300]  你去一樓吧
[00:14:17.300 --> 00:14:19.300]  耶穌沒有
[00:14:19.300 --> 00:14:22.300]  聖經說他彎下身
[00:14:22.300 --> 00:14:24.300]  在地上寫字
[00:14:24.300 --> 00:14:26.300]  我記得兒童子一學
[00:14:26.300 --> 00:14:28.300]  包括大人都問
[00:14:28.300 --> 00:14:30.300]  耶穌寫什麼字呢
[00:14:30.300 --> 00:14:32.300]  聖經沒有交代
[00:14:32.300 --> 00:14:36.300]  有些人猜耶穌當然是在寫聖經
[00:14:36.300 --> 00:14:38.300]  耶穌沒有說
[00:14:38.300 --> 00:14:40.300]  那我問問
[00:14:40.300 --> 00:14:42.300]  你有沒有試過被很多人圍著
[00:14:42.300 --> 00:14:45.300]  不是記者採訪
[00:14:45.300 --> 00:14:50.300]  不是你在派很多食物
[00:14:50.300 --> 00:14:53.300]  不是你去派錢
[00:14:53.300 --> 00:14:56.300]  我記得我小時候跟媽媽去黃大仙
[00:14:56.300 --> 00:14:57.300]  很多人黑錢
[00:14:57.300 --> 00:14:59.300]  我媽媽給我十幾二十個斗鈴
[00:14:59.300 --> 00:15:01.300]  就是這樣派
[00:15:01.300 --> 00:15:03.300]  我試過被人圍著
[00:15:03.300 --> 00:15:05.300]  第一次就在黃大仙門口
[00:15:05.300 --> 00:15:10.300]  但我另外有兩次經驗被圍著
[00:15:10.300 --> 00:15:12.300]  有一次我去杭州旅行
[00:15:12.300 --> 00:15:14.300]  有個黃山的導遊
[00:15:14.300 --> 00:15:17.300]  叫我幫忙拉香港客人
[00:15:17.300 --> 00:15:19.300]  組成一個黃山的團
[00:15:19.300 --> 00:15:23.300]  他說你多叫幾個便宜些
[00:15:23.300 --> 00:15:24.300]  他做導遊
[00:15:24.300 --> 00:15:26.300]  帶一個也是這麼大
[00:15:26.300 --> 00:15:28.300]  帶六七個也是這麼大
[00:15:28.300 --> 00:15:31.300]  我二十幾歲就去找
[00:15:31.300 --> 00:15:33.300]  在杭州火車站門口
[00:15:33.300 --> 00:15:35.300]  我看到幾個身形
[00:15:35.300 --> 00:15:37.300]  衣著好像香港人
[00:15:37.300 --> 00:15:39.300]  我走過去拉生意
[00:15:39.300 --> 00:15:42.300]  是不是去黃山
[00:15:42.300 --> 00:15:45.300]  他以為我是黃山導遊
[00:15:45.300 --> 00:15:47.300]  我說我是香港人
[00:15:47.300 --> 00:15:51.300]  我們一起一起去會便宜些
[00:15:51.300 --> 00:15:54.300]  但我拉了一陣子
[00:15:54.300 --> 00:16:00.300]  突然有三十幾個三輪車夫圍著我
[00:16:00.300 --> 00:16:03.300]  跟我一起去的弟兄說
[00:16:03.300 --> 00:16:08.300]  阿全 有班三輪車圍著我們
[00:16:08.300 --> 00:16:11.300]  眼神好像很不…
[00:16:11.300 --> 00:16:13.300]  後來我才知道原來
[00:16:13.300 --> 00:16:15.300]  黃山導遊和三輪車夫
[00:16:15.300 --> 00:16:17.300]  因為拉那些客人
[00:16:17.300 --> 00:16:18.300]  導遊經常叫他們
[00:16:18.300 --> 00:16:20.300]  不要坐那些三輪車夫的車
[00:16:20.300 --> 00:16:26.300]  因為下一站三分鐘就到
[00:16:26.300 --> 00:16:28.300]  得罪有了衝突
[00:16:28.300 --> 00:16:30.300]  我那次被人圍著
[00:16:30.300 --> 00:16:32.300]  他說你是不是黃山導遊
[00:16:32.300 --> 00:16:34.300]  我說我不是
[00:16:34.300 --> 00:16:36.300]  他說你怎樣證明
[00:16:36.300 --> 00:16:38.300]  我說我有回鄉證
[00:16:38.300 --> 00:16:40.300]  接著真的過來要看
[00:16:40.300 --> 00:16:42.300]  給我看
[00:16:42.300 --> 00:16:46.300]  我想我就揹著腰包揭開
[00:16:46.300 --> 00:16:47.300]  我都沒有拿出來
[00:16:47.300 --> 00:16:49.300]  只是露出角
[00:16:49.300 --> 00:16:50.300]  回鄉證
[00:16:50.300 --> 00:16:51.300]  我的照片來的
[00:16:51.300 --> 00:16:53.300]  那些人就散開
[00:16:53.300 --> 00:16:56.300]  我第一次不知道什麼事被人圍著
[00:16:56.300 --> 00:16:58.300]  之所以被人圍著
[00:16:58.300 --> 00:16:59.300]  是很可怕
[00:16:59.300 --> 00:17:01.300]  還有一次我在長洲
[00:17:01.300 --> 00:17:03.300]  看日落
[00:17:03.300 --> 00:17:05.300]  我乾女兒的爸爸
[00:17:05.300 --> 00:17:06.300]  和我的同學
[00:17:06.300 --> 00:17:08.300]  他的腳行動不方便
[00:17:08.300 --> 00:17:10.300]  我們一直在長洲走
[00:17:10.300 --> 00:17:12.300]  一直向岸邊走
[00:17:12.300 --> 00:17:14.300]  看日落很美
[00:17:14.300 --> 00:17:16.300]  我們再走那些貼近海邊
[00:17:16.300 --> 00:17:18.300]  走進了地盤
[00:17:18.300 --> 00:17:20.300]  走了沒多久
[00:17:20.300 --> 00:17:23.300]  接著我們看到超過七八十隻狗
[00:17:23.300 --> 00:17:25.300]  衝出來
[00:17:25.300 --> 00:17:27.300]  圍著我們
[00:17:27.300 --> 00:17:29.300]  不停地吠
[00:17:29.300 --> 00:17:31.300]  我看一看我的弟兄
[00:17:31.300 --> 00:17:33.300]  他不能走
[00:17:33.300 --> 00:17:35.300]  我想我也不能走
[00:17:35.300 --> 00:17:37.300]  你有沒有試過被七八十隻狗圍著
[00:17:37.300 --> 00:17:38.300]  有大有小
[00:17:38.300 --> 00:17:40.300]  不停地吠
[00:17:40.300 --> 00:17:41.300]  接著很幸運
[00:17:41.300 --> 00:17:43.300]  我和弟兄說
[00:17:43.300 --> 00:17:45.300]  不要動
[00:17:45.300 --> 00:17:47.300]  和他聊天
[00:17:47.300 --> 00:17:49.300]  談判
[00:17:49.300 --> 00:17:51.300]  很幸運
[00:17:51.300 --> 00:17:52.300]  很快
[00:17:52.300 --> 00:17:53.300]  狗都還沒圍過來
[00:17:53.300 --> 00:17:55.300]  裡面有個男人
[00:17:55.300 --> 00:17:56.300]  大聲吠
[00:17:56.300 --> 00:17:57.300]  喂
[00:17:57.300 --> 00:17:59.300]  你們做什麼
[00:17:59.300 --> 00:18:01.300]  走開走開
[00:18:01.300 --> 00:18:03.300]  走出來狗就散了
[00:18:03.300 --> 00:18:05.300]  真是他養的
[00:18:05.300 --> 00:18:06.300]  幾十隻
[00:18:06.300 --> 00:18:09.300]  我這輩子沒試過被這麼多狗圍著
[00:18:09.300 --> 00:18:11.300]  那次也是三十多人
[00:18:11.300 --> 00:18:13.300]  這次是雙倍
[00:18:13.300 --> 00:18:15.300]  那時我還看到
[00:18:15.300 --> 00:18:17.300]  地盤這麼多狗
