
[00:00:00.000 --> 00:00:02.000]  「救恩變異」
[00:07:34.080 --> 00:07:35.560]  講二千年的歷史
[00:07:35.920 --> 00:07:39.400]  就是說為什麼要有聖經、正典的形成呢?
[00:07:39.400 --> 00:07:42.800]  就是很多這些信息越來越亂了
[00:07:42.800 --> 00:07:45.520]  所以那時候教會的領袖
[00:07:45.520 --> 00:07:47.240]  坐在一起討論
[00:07:47.240 --> 00:07:50.280]  哪些書卷才是正正式式
[00:07:50.280 --> 00:07:52.040]  講純正的福音呢?
[00:07:52.040 --> 00:07:52.800]  就定下來了
[00:07:52.800 --> 00:07:55.080]  就是說這些你們要讀
[00:07:55.080 --> 00:07:56.840]  其他的
[00:07:56.840 --> 00:07:58.160]  不用讀了
[00:07:58.160 --> 00:08:01.840]  所以今天就算你去到基督教書室
[00:08:01.840 --> 00:08:05.840]  有時候看到有什麼《刺經》、《龐經》那些
[00:08:05.840 --> 00:08:07.480]  有些人喜歡研究的話
[00:08:07.480 --> 00:08:10.040]  都不妨去當學術研究一下
[00:08:10.040 --> 00:08:12.120]  那你不看那些行不行呢?
[00:08:12.120 --> 00:08:13.160]  不看更好
[00:08:13.160 --> 00:08:15.320]  不要那麼多東西進入你的腦子
[00:08:15.320 --> 00:08:15.960]  是不是?
[00:08:15.960 --> 00:08:18.120]  就等於我有時候開玩笑
[00:08:18.120 --> 00:08:21.920]  有些人玩那些紙牌
[00:08:21.920 --> 00:08:24.320]  那些十三張那些
[00:08:24.320 --> 00:08:25.680]  十三隻砌來砌去
[00:08:25.680 --> 00:08:27.520]  又說你大一點他大一點那些
[00:08:27.520 --> 00:08:30.280]  我經常都說幸好我不懂
[00:08:30.280 --> 00:08:32.800]  我一來沒有心情學
[00:08:32.800 --> 00:08:33.560]  我又不懂
[00:08:33.560 --> 00:08:35.320]  我不懂就好好的
[00:08:35.600 --> 00:08:36.120]  是不是?
[00:08:36.120 --> 00:08:37.280]  那你不用叫我玩
[00:08:37.280 --> 00:08:42.080]  所以那些並不是聖經的什麼經什麼經
[00:08:42.080 --> 00:08:43.480]  特別是最近這幾十年
[00:08:43.480 --> 00:08:49.120]  又說發掘到Thomas的福音那些
[00:08:49.120 --> 00:08:50.760]  多瑪福音那些
[00:08:50.760 --> 00:08:52.240]  不是四福音那些
[00:08:52.240 --> 00:08:55.320]  又說那裡有很寶貴的信息要研究
[00:08:55.320 --> 00:08:56.840]  那些不用看了
[00:08:56.840 --> 00:08:58.480]  神要你知道的
[00:08:58.480 --> 00:08:59.200]  想你知道的
[00:08:59.200 --> 00:09:00.560]  在聖經那裡全有了
[00:09:00.560 --> 00:09:02.440]  其他的不用看都可以了
[00:09:02.440 --> 00:09:04.720]  我講這個福音的變異
[00:09:04.720 --> 00:09:07.520]  就說這些是那時候剛剛起初
[00:09:07.520 --> 00:09:10.080]  初世紀的時候是這樣的
[00:09:10.080 --> 00:09:12.040]  出了聖經
[00:09:12.040 --> 00:09:13.120]  定下來了
[00:09:13.120 --> 00:09:14.280]  本來是好一點的
[00:09:14.280 --> 00:09:18.000]  但是羅馬天主教由於很多種原因
[00:09:18.000 --> 00:09:21.040]  慢慢他們傳揚的福音又開始變質了
[00:09:21.040 --> 00:09:24.480]  又到一千四百多年的時候
[00:09:24.480 --> 00:09:26.640]  出現了一個宗教改革
[00:09:26.640 --> 00:09:28.080]  就是說
[00:09:28.080 --> 00:09:31.960]  為什麼教會裡面講的信息都不同聖經的?
[00:09:32.360 --> 00:09:35.840]  就將人帶回去
[00:09:35.840 --> 00:09:37.600]  說我們要歸回聖經
[00:09:37.600 --> 00:09:39.120]  要唯獨聖經
[00:09:39.120 --> 00:09:41.320]  來跟教廷對抗
[00:09:41.320 --> 00:09:44.080]  就出現了日後的我們現在的基督教
[00:09:44.080 --> 00:09:48.080]  所以我們基督教也稱為新教
[00:09:48.080 --> 00:09:49.000]  在當時來說
[00:09:49.000 --> 00:09:51.720]  但是其實我們是不是新呢?
[00:09:51.720 --> 00:09:52.600]  就不是新
[00:09:52.600 --> 00:09:55.920]  只不過我們一直是根據聖經來信
[00:09:55.920 --> 00:09:58.560]  中間有些人變質了
[00:09:58.560 --> 00:09:59.600]  走歪了的
[00:09:59.600 --> 00:10:01.440]  我們走回正路
[00:10:01.680 --> 00:10:04.760]  所以我們今天仍然是讀著同一本聖經
[00:10:04.760 --> 00:10:07.520]  我們以聖經為依歸
[00:10:07.520 --> 00:10:09.000]  去看我們的信息
[00:10:09.000 --> 00:10:10.520]  看我們所信的福音
[00:10:10.520 --> 00:10:13.800]  我講的福音變異
[00:10:13.800 --> 00:10:16.320]  救恩的變異
[00:10:16.320 --> 00:10:18.880]  其實很多的內容
[00:10:18.880 --> 00:10:26.160]  都是根據郭文慈院長的一本書所講的
[00:10:26.160 --> 00:10:28.400]  因為裡面有很多內容都是她的
[00:10:28.400 --> 00:10:32.840]  以及一些意見,我稍後也會講述她的意見
[00:10:32.840 --> 00:10:35.200]  因為我講我的意見沒有人聽
[00:10:35.200 --> 00:10:37.680]  我講她的意見給大家參考一下
[00:10:37.680 --> 00:10:41.880]  大家如果有興趣也可以借來看看
[00:10:41.880 --> 00:10:43.320]  在書架那裡而已
[00:10:43.320 --> 00:10:45.160]  如果你聽我講完這堂道理
[00:10:45.160 --> 00:10:46.360]  你已經看了兩章了
[00:10:46.360 --> 00:10:48.920]  非常足夠
[00:10:48.920 --> 00:10:50.600]  有一個初步的認識
[00:10:50.600 --> 00:10:53.920]  她也是講述到這個救恩
[00:10:54.600 --> 00:10:58.920]  原來有一些改變了
[00:10:58.920 --> 00:11:01.880]  她所提到的就是近這200年
[00:11:01.880 --> 00:11:04.160]  已經一直有一些改變
[00:11:04.160 --> 00:11:07.280]  變得跟聖經有些不同
[00:11:07.280 --> 00:11:12.880]  她講了有五大派別
[00:11:12.880 --> 00:11:16.400]  第一個她是講社會福音派
[00:11:16.400 --> 00:11:18.040]  如果大家有聽過的話
[00:11:18.040 --> 00:11:20.200]  其實是在十九世紀開始
[00:11:20.200 --> 00:11:21.920]  歐洲、美國
[00:11:21.920 --> 00:11:24.440]  很多工業的技術
[00:11:24.440 --> 00:11:26.440]  開始去進步
[00:11:26.440 --> 00:11:30.200]  很多工廠生產不同的產品的時候
[00:11:30.200 --> 00:11:33.280]  就有很多的企業家、工業家出現了
[00:11:33.280 --> 00:11:35.840]  當然他們賺了很多錢
[00:11:35.840 --> 00:11:37.720]  一方面對社會有貢獻之餘
[00:11:37.720 --> 00:11:39.000]  賺了很多錢
[00:11:39.000 --> 00:11:41.480]  以前的工廠你也知道是怎麼樣的
[00:11:41.480 --> 00:11:44.200]  當然是欺壓勞工
[00:11:44.200 --> 00:11:46.240]  工作條件差
[00:11:46.240 --> 00:11:50.760]  以及那時候沒有保護兒童這麼好的想法
[00:11:50.760 --> 00:11:54.520]  小孩子也照樣請同工
[00:11:54.520 --> 00:11:56.480]  小孩子當然是給少一點工資
[00:11:56.480 --> 00:11:57.560]  也便宜一點
[00:11:57.560 --> 00:12:01.440]  所以導致那時候人的生活其實很悲慘
[00:12:01.440 --> 00:12:04.680]  那些工業家、企業家賺了很多錢
[00:12:04.680 --> 00:12:08.520]  人民的生活很悲哀
[00:12:08.520 --> 00:12:10.080]  長時間的工作
[00:12:10.080 --> 00:12:12.760]  又不人道的環境
[00:12:12.760 --> 00:12:15.640]  造成很大的貧富懸殊
[00:12:16.960 --> 00:12:21.560]  於是當時有些信基督教的人
[00:12:21.560 --> 00:12:23.720]  慢慢去思考
[00:12:23.720 --> 00:12:25.000]  去鑽研
[00:12:25.000 --> 00:12:29.200]  有些讀很多書的神學家去研究
[00:12:29.200 --> 00:12:33.760]  他說教會裡面只是在講道理
[00:12:33.760 --> 00:12:35.280]  經常只有一個"講"字
[00:12:35.280 --> 00:12:38.120]  要出去實踐的
[00:12:38.120 --> 00:12:39.960]  要在社會上實踐
[00:12:39.960 --> 00:12:41.880]  要改革這個社會
[00:12:41.880 --> 00:12:47.720]  才是真正基督教要帶給人類的救恩
[00:12:47.720 --> 00:12:51.040]  而當中有很多神學家很出名的
[00:12:51.040 --> 00:12:53.040]  這裡舉了一個最有影響力的
[00:12:53.040 --> 00:12:55.920]  叫做饒新布氏
[00:12:55.920 --> 00:12:57.040]  中文譯名
[00:12:57.040 --> 00:12:59.280]  Walter Rosenbusch
[00:12:59.280 --> 00:13:01.520]  1861年至1918年
[00:13:01.520 --> 00:13:04.960]  他整個家族都是牧師
[00:13:04.960 --> 00:13:06.920]  七代人都是牧師
[00:13:06.920 --> 00:13:08.560]  他自己也是牧師
[00:13:08.560 --> 00:13:11.680]  牧師牧了11年的會
[00:13:11.680 --> 00:13:15.080]  那些基層家庭他見到他們很淒慘
[00:13:15.080 --> 00:13:18.040]  他就走了這個方向的想法
[00:13:18.040 --> 00:13:20.360]  就去歐洲讀經濟
[00:13:20.360 --> 00:13:22.400]  進修經濟
[00:13:22.400 --> 00:13:26.960]  回到紐約就教神學、寫作
[00:13:26.960 --> 00:13:32.720]  他就反對當時所講的《聖經》無誤
[00:13:32.720 --> 00:13:36.360]  他說《聖經》裡面當然有東西寫錯了
[00:13:36.360 --> 00:13:37.480]  怎麼會無誤呢?
[00:13:37.480 --> 00:13:39.400]  反對《聖經》無誤
[00:13:39.400 --> 00:13:43.000]  他認為傳統教會所講的什麼叫做救恩呢?
[00:13:43.000 --> 00:13:44.520]  是不對的
[00:13:44.520 --> 00:13:46.880]  就像剛才所說
[00:13:46.880 --> 00:13:48.080]  要去改革社會
[00:13:48.080 --> 00:13:50.360]  要將真理實踐到社會那裡
[00:13:50.360 --> 00:13:53.160]  他說罪是人的自私自利的行為
[00:13:53.160 --> 00:13:57.000]  不過這個不僅是個人的罪這麼簡單
[00:13:57.000 --> 00:13:59.760]  是社會整體性犯罪的
[00:13:59.760 --> 00:14:04.640]  所以救恩的真正意義就是要改革這個社會
[00:14:04.640 --> 00:14:08.920]  建立對整個社群有利益的制度
[00:14:09.880 --> 00:14:11.080]  這就叫做救恩
[00:14:11.080 --> 00:14:15.440]  當時有不少人都追隨這個方向
[00:14:15.440 --> 00:14:20.120]  甚至教會也將他們的精力放在這方面
[00:14:20.120 --> 00:14:22.760]  走出一個社會福音派
[00:14:22.760 --> 00:14:24.680]  這是我們第一要明白的
[00:14:24.680 --> 00:14:25.800]  知道究竟發生什麼事
[00:14:25.800 --> 00:14:28.600]  另外差不多異曲同工之妙
[00:14:28.600 --> 00:14:30.920]  就是解放神學
[00:14:30.920 --> 00:14:32.080]  大家也有聽過
[00:14:32.080 --> 00:14:37.040]  就是社會福音的另一個分支可以看成
[00:14:37.040 --> 00:14:39.040]  主要是在拉丁美洲
[00:14:39.400 --> 00:14:43.040]  就是南部的拉丁美洲中間
[00:14:43.040 --> 00:14:48.840]  就是針對當時一些政治和權貴造成的社會不公平
[00:14:48.840 --> 00:14:52.720]  有些人因著政治的地位
[00:14:52.720 --> 00:14:57.280]  因著自己家族的貴族
[00:14:57.280 --> 00:14:58.960]  就享有很多特權
[00:14:58.960 --> 00:15:01.200]  對這個社會是不公平的
[00:15:01.200 --> 00:15:03.560]  也產生很多貧窮的問題
[00:15:03.560 --> 00:15:08.520]  他們主要是採用馬克思主義的思想
[00:15:08.520 --> 00:15:10.840]  他認為要消滅貧窮
[00:15:10.840 --> 00:15:13.600]  以及這些種種不公義的事情
[00:15:13.600 --> 00:15:14.840]  才可以
[00:15:14.840 --> 00:15:19.400]  最有代表性的就是秘魯的古鐵雷斯
[00:15:19.400 --> 00:15:21.800]  1928年出生的
[00:15:21.800 --> 00:15:27.160]  他認為罪就是破壞了神做人本來的美意
[00:15:27.160 --> 00:15:30.240]  破壞了人和神之間的關係
[00:15:30.240 --> 00:15:33.960]  他強調罪是有一些
[00:15:33.960 --> 00:15:35.240]  好像剛才所說的
[00:15:35.240 --> 00:15:37.240]  社會性集體性的罪
[00:15:37.560 --> 00:15:38.880]  社會的結構
[00:15:38.880 --> 00:15:40.000]  社會的制度
[00:15:40.000 --> 00:15:42.160]  本身就已經成為了罪
[00:15:42.160 --> 00:15:44.840]  所以要去改革推翻它
[00:15:44.840 --> 00:15:47.400]  要建立社會的公義
[00:15:47.400 --> 00:15:51.480]  以解放為救恩的核心
[00:15:51.480 --> 00:15:54.920]  所以就稱呼為解放神學
[00:15:54.920 --> 00:15:58.000]  也好像剛才的社會福音那樣
[00:15:58.000 --> 00:16:00.800]  認為整個的制度
[00:16:00.800 --> 00:16:02.560]  整個的社會本身
[00:16:02.560 --> 00:16:03.640]  是有罪的
[00:16:04.520 --> 00:16:09.760]  救恩是要將這些罪解決來推翻
[00:16:09.760 --> 00:16:12.120]  明白嗎?
[00:16:12.120 --> 00:16:17.200]  大家聽下去的時候是不是好像有些跡象
[00:16:17.200 --> 00:16:20.440]  覺得其實現今也還有
[00:16:20.440 --> 00:16:24.200]  很多人對社會很不滿
[00:16:24.200 --> 00:16:25.080]  對制度
[00:16:25.080 --> 00:16:29.200]  對權貴擁有的利益
[00:16:29.200 --> 00:16:30.760]  就認為要推翻它
[00:16:30.760 --> 00:16:31.840]  打倒它
[00:16:32.560 --> 00:16:34.880]  所以其實這不是新的思潮
[00:16:34.880 --> 00:16:39.040]  我們今天看到有些人還是這樣的想法
[00:16:39.040 --> 00:16:41.840]  其實幾百年前的人也開始這麼想
[00:16:41.840 --> 00:16:44.120]  也是更加有系統地
[00:16:44.120 --> 00:16:48.240]  成為一個神學的概念來推崇
[00:16:48.240 --> 00:16:50.560]  社會福音
[00:16:50.560 --> 00:16:51.960]  解放神學也是
[00:16:51.960 --> 00:16:54.880]  所以我們今天看到的
[00:16:54.880 --> 00:16:56.360]  如果大家有看新聞
[00:16:56.360 --> 00:16:59.160]  近一個星期這幾天
[00:16:59.160 --> 00:17:04.440]  就有秦道衛理會的前負責人勞農光博士
[00:17:04.440 --> 00:17:05.800]  因為說過一些話
[00:17:05.800 --> 00:17:09.680]  在網上被人追罵
[00:17:09.680 --> 00:17:11.000]  不是追殺
[00:17:11.000 --> 00:17:11.960]  追罵
[00:17:11.960 --> 00:17:14.840]  說他是一個投降的牧師
[00:17:14.840 --> 00:17:21.240]  因為勞農光牧師在他的公開講述的時候
[00:17:21.240 --> 00:17:26.200]  說香港人有很多以往激進的行為
[00:17:26.200 --> 00:17:32.600]  其實是讓國家的法律越抓越緊的
[00:17:32.600 --> 00:17:37.640]  於是有一些走在前面的基督徒
[00:17:37.640 --> 00:17:39.640]  就說他是一個投降牧師
[00:17:39.640 --> 00:17:45.240]  你主張我們要向不義政權投降而已
[00:17:45.240 --> 00:17:49.560]  你看到有些人還是有這些思想的
[00:17:49.560 --> 00:17:50.600]  仍然有的
[00:17:50.600 --> 00:17:52.200]  我們稍後講下去的時候
[00:17:52.200 --> 00:17:57.320]  就會看看講述完這些現象的存在的時候
[00:17:57.320 --> 00:17:58.760]  我們應該要怎麼看
[00:17:58.760 --> 00:18:03.720]  另一個就叫做普及論
[00:18:03.720 --> 00:18:06.920]  這個普及論聽上去好像很學術
[00:18:06.920 --> 00:18:09.800]  其實說白一點的時候
[00:18:09.800 --> 00:18:10.920]  你就會覺得
[00:18:10.920 --> 00:18:12.680]  其實很多人都會這麼想
[00:18:12.680 --> 00:18:17.560]  特別是近代有不少人都認為是這樣的情況
[00:18:17.560 --> 00:18:19.320]  前面那兩個
[00:18:19.320 --> 00:18:23.240]  都是將救恩
[00:18:23.240 --> 00:18:28.760]  以往我們一直認為信主與神的關係是個人
[00:18:28.760 --> 00:18:32.520]  來推展到一個社會層面的整體性
[00:18:32.520 --> 00:18:34.520]  普及論是說什麼呢?
[00:18:34.520 --> 00:18:37.560]  他說其實神這麼慈愛
[00:18:37.560 --> 00:18:39.880]  這麼偉大
[00:18:39.880 --> 00:18:43.000]  到最後不應該有人滅亡的
