
[00:00:00.000 --> 00:00:05.880]  今天講題是耶穌親自教你祈禱
[00:05:00.880 --> 00:05:03.440]  主禱文我們背得朗朗上口
[00:05:03.440 --> 00:05:04.640]  我們背英文的
[00:05:04.640 --> 00:05:06.440]  我們覺得背得越多
[00:05:06.440 --> 00:05:07.240]  就越聽
[00:05:07.240 --> 00:05:08.920]  有時候你背幾次
[00:05:08.920 --> 00:05:11.240]  真的背得很快
[00:05:11.240 --> 00:05:13.120]  Our Father in heaven
[00:05:13.120 --> 00:05:14.040]  Holy be your name
[00:05:14.040 --> 00:05:14.720]  Your kingdom come
[00:05:14.720 --> 00:05:15.400]  Your will be done
[00:05:15.400 --> 00:05:16.320]  on earth as it is in heaven
[00:05:16.320 --> 00:05:17.360]  Give us today our daily bread
[00:05:17.360 --> 00:05:18.080]  Forgive us our sins
[00:05:18.080 --> 00:05:20.280]  and forgive those who sin against us
[00:05:20.280 --> 00:05:21.720]  Do not bring us to death
[00:05:21.720 --> 00:05:23.400]  but deliver us from our evil demons
[00:05:23.400 --> 00:05:24.200]  那是怎樣呢?
[00:05:24.200 --> 00:05:25.960]  就好像雙城牛巨無霸
[00:05:25.960 --> 00:05:27.160]  象徵龍宮的雙方
[00:05:27.160 --> 00:05:28.240]  千年三代加之王
[00:05:28.240 --> 00:05:29.360]  人人吃過四口蝦
[00:05:29.360 --> 00:05:31.680]  可樂這樣
[00:05:31.680 --> 00:05:33.280]  主禱文不是這樣用的
[00:05:33.280 --> 00:05:35.160]  不是你祈了多少次
[00:05:35.160 --> 00:05:36.960]  越快
[00:05:36.960 --> 00:05:38.680]  並且重覆
[00:05:38.680 --> 00:05:40.120]  你就會有獎賞
[00:05:40.120 --> 00:05:40.720]  不是
[00:05:40.720 --> 00:05:42.600]  其實主禱文我們細看
[00:05:42.600 --> 00:05:44.200]  每一句
[00:05:44.200 --> 00:05:45.360]  都可以祈一日
[00:05:45.360 --> 00:05:46.600]  默想的
[00:05:46.600 --> 00:05:47.520]  只是第一句
[00:05:47.520 --> 00:05:49.040]  我們在天上
[00:05:49.040 --> 00:05:50.160]  你一定會覺得
[00:05:50.160 --> 00:05:51.320]  很奇妙
[00:05:51.320 --> 00:05:52.440]  我們
[00:05:52.440 --> 00:05:54.160]  神為何我們要負呢?
[00:05:54.160 --> 00:05:56.560]  為何在超越了物質世界
[00:05:56.560 --> 00:05:58.560]  有一個屬靈的世界上面
[00:05:58.560 --> 00:05:59.680]  又可以看管
[00:05:59.680 --> 00:06:01.280]  很多很細節
[00:06:01.280 --> 00:06:02.600]  很奇妙的內容
[00:06:02.600 --> 00:06:03.280]  當然
[00:06:03.280 --> 00:06:04.720]  剛才拆解了
[00:06:04.720 --> 00:06:05.440]  我們不解釋
[00:06:05.440 --> 00:06:06.480]  有些人就覺得
[00:06:06.480 --> 00:06:07.080]  是的
[00:06:07.080 --> 00:06:08.280]  這件事很特別
[00:06:08.280 --> 00:06:09.080]  所以
[00:06:09.080 --> 00:06:10.640]  我們又會叫這個名字
[00:06:10.640 --> 00:06:11.680]  The Lord's Prayer
[00:06:11.680 --> 00:06:12.920]  即是主禱文
[00:06:12.920 --> 00:06:14.840]  其實這個內容不是主禱文
[00:06:14.840 --> 00:06:16.360]  不是主要的祈禱文
[00:06:16.360 --> 00:06:18.240]  是主教我們祈禱文
[00:06:18.240 --> 00:06:20.720]  其實這個叫門徒的祈禱文
[00:06:20.720 --> 00:06:22.360]  因為對耶穌來說
[00:06:22.360 --> 00:06:23.120]  就不用祈禱
[00:06:23.120 --> 00:06:24.400]  免我的罪了
[00:06:24.400 --> 00:06:27.240]  祂在教我們如何祈禱
[00:06:27.240 --> 00:06:30.520]  所以這種的互動感
[00:06:30.520 --> 00:06:31.960]  是告訴我們
[00:06:31.960 --> 00:06:35.320]  其實整個禱告不是一個清單
[00:06:35.320 --> 00:06:38.160]  整個禱告不是在問神怎麼聽
[00:06:38.160 --> 00:06:39.280]  可以也包含
[00:06:39.280 --> 00:06:39.920]  不過
[00:06:39.920 --> 00:06:41.440]  禱告的互動
[00:06:41.440 --> 00:06:42.600]  一個關係
[00:06:42.600 --> 00:06:43.920]  並且一個全方位
[00:06:43.920 --> 00:06:44.560]  第一點
[00:06:44.560 --> 00:06:45.600]  我會說的
[00:06:45.600 --> 00:06:50.720]  禱告是一個全方位的包含
[00:06:50.720 --> 00:06:52.120]  我們慢慢看看
[00:06:52.120 --> 00:06:53.920]  怎樣全方位
[00:06:53.920 --> 00:06:56.520]  其實這個禱告包括三個層次
[00:06:56.520 --> 00:06:57.040]  第一
[00:06:57.040 --> 00:06:58.640]  是屬靈向上
[00:06:58.640 --> 00:07:00.040]  我們在天上
[00:07:00.040 --> 00:07:01.120]  可以嗎?
[00:07:01.120 --> 00:07:02.880]  接著去到中段
[00:07:02.880 --> 00:07:06.000]  是關於物質世界向橫的
[00:07:06.000 --> 00:07:07.600]  日用的飲食
[00:07:07.600 --> 00:07:11.120]  接著就是神向下
[00:07:11.120 --> 00:07:12.520]  免我們的罪
[00:07:12.520 --> 00:07:15.360]  所以我們可以將這個主禱文
[00:07:15.360 --> 00:07:16.640]  這樣劃分
[00:07:16.640 --> 00:07:18.560]  我們更加明白
[00:07:18.560 --> 00:07:20.120]  我們一開始的祈禱
[00:07:20.120 --> 00:07:21.440]  不是我們
[00:07:21.440 --> 00:07:22.160]  主啊
[00:07:22.160 --> 00:07:23.440]  我考試
[00:07:23.440 --> 00:07:24.720]  快要考試不行了
[00:07:24.720 --> 00:07:26.360]  你幫我搞一搞它
[00:07:26.360 --> 00:07:29.120]  或者我真的看到那個同事
[00:07:29.120 --> 00:07:30.720]  明天很不想見到他
[00:07:30.720 --> 00:07:32.560]  你叫他今天上班
[00:07:32.560 --> 00:07:33.560]  跪下
[00:07:33.560 --> 00:07:35.720]  並且滾下樓梯
[00:07:35.720 --> 00:07:37.720]  不是那種內容
[00:07:37.720 --> 00:07:38.720]  一開始
[00:07:38.720 --> 00:07:42.960]  我們認定誰是主人
[00:07:42.960 --> 00:07:44.880]  主角不是我們
[00:07:44.880 --> 00:07:45.920]  是上主
[00:07:45.920 --> 00:07:48.760]  主角是從祂的眼睛看的
[00:07:48.760 --> 00:07:50.000]  所以我慢慢進入
[00:07:50.000 --> 00:07:53.560]  你更加明白這種內容和深度
[00:07:53.560 --> 00:07:55.520]  屬靈的敬畏
[00:07:55.520 --> 00:07:56.920]  我們先開始
[00:07:56.920 --> 00:07:58.000]  我們
[00:07:58.000 --> 00:07:59.160]  不僅是我的天位
[00:07:59.160 --> 00:08:03.240]  我們在天上的父親
[00:08:03.240 --> 00:08:04.560]  是包括威嚴
[00:08:04.560 --> 00:08:06.080]  是包括看顧
[00:08:06.080 --> 00:08:08.560]  父親是包括明白
[00:08:08.560 --> 00:08:11.440]  如果我們用耶穌眼中提過
[00:08:11.440 --> 00:08:13.040]  路加福音的父親
[00:08:13.040 --> 00:08:18.160]  他是浪之回流的父親
[00:08:18.160 --> 00:08:20.320]  裡面的超越物質世界
[00:08:20.320 --> 00:08:21.360]  是一個靈界世界
[00:08:21.360 --> 00:08:22.920]  但是又在我們中間
[00:08:22.920 --> 00:08:26.120]  很有趣的
[00:08:26.120 --> 00:08:27.280]  所以我們不會覺得
[00:08:27.280 --> 00:08:29.320]  這個神是創造天地萬物
[00:08:29.320 --> 00:08:30.600]  好抽離好遠
[00:08:30.600 --> 00:08:31.240]  不是
[00:08:31.240 --> 00:08:34.720]  他是很親密的一個關係
[00:08:34.720 --> 00:08:36.360]  當然我們中間可能有些覺得
[00:08:36.360 --> 00:08:39.760]  如果神是我父親就大件事
[00:08:39.760 --> 00:08:41.440]  我真的見到我父親就走了
[00:08:41.440 --> 00:08:42.040]  很害怕
[00:08:42.040 --> 00:08:43.720]  他不是那一種
[00:08:43.720 --> 00:08:45.680]  是真的明白我們
[00:08:45.680 --> 00:08:46.760]  有些人可能說
[00:08:46.760 --> 00:08:48.520]  我比較喜歡我母親
[00:08:48.520 --> 00:08:50.200]  照顧我好很多
[00:08:50.200 --> 00:08:51.680]  我也明白的
[00:08:51.680 --> 00:08:54.520]  特別是如果我們見到初生嬰孩
[00:08:54.520 --> 00:08:55.440]  一出生
[00:08:55.440 --> 00:08:57.720]  在家裡幾個月哭
[00:08:57.720 --> 00:08:58.720]  一個月哭
[00:08:58.720 --> 00:09:00.640]  幾天哭
[00:09:00.640 --> 00:09:01.800]  你猜猜
[00:09:01.800 --> 00:09:03.800]  是媽媽先醒
[00:09:03.800 --> 00:09:06.880]  還是爸爸先醒
[00:09:06.880 --> 00:09:08.520]  我曾經有些研究做過
[00:09:08.520 --> 00:09:12.600]  也有些人把閉路電視拍在家裡
[00:09:12.600 --> 00:09:14.520]  看著主人房
[00:09:14.520 --> 00:09:16.040]  當嬰孩哭
[00:09:16.040 --> 00:09:17.240]  誰馬上先起床
[00:09:17.240 --> 00:09:19.240]  輪流先起床
[00:09:19.240 --> 00:09:20.600]  有人輪流
[00:09:20.600 --> 00:09:21.440]  有人媽媽
[00:09:21.440 --> 00:09:22.680]  我再問一下
[00:09:22.680 --> 00:09:24.040]  你猜誰先起床
[00:09:24.040 --> 00:09:25.440]  媽媽
[00:09:25.440 --> 00:09:26.360]  當然了
[00:09:26.360 --> 00:09:27.720]  大家沒有說錯
[00:09:27.720 --> 00:09:29.360]  一定是媽媽快一點
[00:09:29.360 --> 00:09:31.120]  他拍了一個短片
[00:09:31.120 --> 00:09:31.920]  我覺得很有趣的
[00:09:31.920 --> 00:09:34.080]  拍到媽媽也弄到差不多
[00:09:34.080 --> 00:09:36.160]  然後爸爸就開始醒了
[00:09:36.160 --> 00:09:37.840]  我懷疑爸爸是知道
[00:09:37.840 --> 00:09:39.480]  我快要搞定才醒的
[00:09:39.480 --> 00:09:41.520]  不好意思不醒
[00:09:41.520 --> 00:09:43.160]  當然也有人輪流
[00:09:43.160 --> 00:09:44.480]  我也明白的
[00:09:44.480 --> 00:09:46.920]  但是那個仔細的看顧
[00:09:46.920 --> 00:09:49.080]  不過我想說什麼呢?
[00:09:49.080 --> 00:09:53.760]  我們的天父是有父親和母親的特性的
[00:09:53.760 --> 00:09:56.640]  我們按照神形象做男
[00:09:56.640 --> 00:09:57.560]  還有做什麼?
[00:09:57.560 --> 00:09:58.640]  女的
[00:09:58.640 --> 00:10:00.800]  所以上帝我們的天父
[00:10:00.800 --> 00:10:06.000]  是包括了男士父親的威嚴領導
[00:10:06.000 --> 00:10:08.960]  還有母親的細心和安顧
[00:10:08.960 --> 00:10:09.760]  很感恩
[00:10:09.760 --> 00:10:11.680]  所以給點掌聲
[00:10:11.680 --> 00:10:12.880]  所以第一樣
[00:10:12.880 --> 00:10:15.160]  當我們說我們在天上的父
[00:10:15.160 --> 00:10:17.080]  就不像剛才我念急口令
[00:10:17.080 --> 00:10:18.280]  A Father in Heaven
[00:10:18.280 --> 00:10:19.880]  我們在天上的父
[00:10:19.880 --> 00:10:23.200]  我們在天上的父
[00:10:23.200 --> 00:10:24.480]  真的感受到
[00:10:24.480 --> 00:10:26.600]  不過我們試一試這種感受
[00:10:26.600 --> 00:10:27.520]  第一句而已
[00:10:27.520 --> 00:10:29.360]  我們閉上眼睛
[00:10:29.360 --> 00:10:29.960]  一起說
[00:10:29.960 --> 00:10:30.760]  一二三
[00:10:30.760 --> 00:10:34.200]  我們在天上的父
[00:10:34.200 --> 00:10:37.320]  感受一下那種的關係
[00:10:37.320 --> 00:10:38.840]  而一開始
[00:10:38.840 --> 00:10:42.960]  縱然我們有天上父父親那種的聯繫
[00:10:42.960 --> 00:10:43.720]  明白
[00:10:43.720 --> 00:10:45.880]  更加我們會知道
[00:10:45.880 --> 00:10:46.880]  縱然如此
[00:10:46.880 --> 00:10:50.040]  但是不等於我們要破壞這個尊重
[00:10:50.040 --> 00:10:51.760]  第二句就是
[00:10:51.760 --> 00:10:55.080]  願人都尊你的名為聖
[00:10:55.080 --> 00:10:57.480]  為聖是神聖的
[00:10:57.480 --> 00:10:59.600]  為聖是分別為聖的
[00:10:59.600 --> 00:11:01.760]  所以又不可以沒有大沒有小的
[00:11:01.760 --> 00:11:02.440]  行不行?
[00:11:02.440 --> 00:11:03.440]  當然我也知道
[00:11:03.440 --> 00:11:05.720]  有時候我們看節目會祈禱
[00:11:05.720 --> 00:11:06.840]  臨睡前祈禱
[00:11:06.840 --> 00:11:07.600]  行不行?
[00:11:07.600 --> 00:11:10.240]  醒了再說阿門
[00:11:10.240 --> 00:11:11.920]  主題就是
[00:11:11.920 --> 00:11:14.720]  七點了
[00:11:14.720 --> 00:11:15.800]  阿門
[00:11:15.800 --> 00:11:16.960]  也明白的
[00:11:16.960 --> 00:11:20.200]  不過我們這裡說的另一個畫像
[00:11:20.200 --> 00:11:21.600]  圖畫就是
[00:11:21.600 --> 00:11:23.480]  這種的尊重
[00:11:23.480 --> 00:11:25.880]  這種的尊崇
[00:11:25.880 --> 00:11:28.800]  是不可以
[00:11:28.800 --> 00:11:32.160]  幾乎穿越的
[00:11:32.160 --> 00:11:33.680]  但是我們又可以
[00:11:33.680 --> 00:11:34.880]  明白我的意思嗎?
[00:11:34.880 --> 00:11:36.320]  我們很有關係
[00:11:36.320 --> 00:11:38.720]  但是又不可以穿越
[00:11:38.720 --> 00:11:40.720]  就是這麼隨便
[00:11:40.720 --> 00:11:41.840]  又不可以
[00:11:41.840 --> 00:11:43.840]  這裡如果細心看
[00:11:43.840 --> 00:11:45.480]  尊你的名為聖
[00:11:45.480 --> 00:11:46.920]  為什麼不是尊你為聖
[00:11:46.920 --> 00:11:50.360]  名是代表上帝本身
[00:11:50.360 --> 00:11:52.320]  在希伯來猶太人
[00:11:52.320 --> 00:11:52.880]  Shem
[00:11:52.880 --> 00:11:53.320]  名
[00:11:53.320 --> 00:11:53.920]  就是舊約
[00:11:53.920 --> 00:11:54.920]  如果用希伯來文
[00:11:54.920 --> 00:11:57.480]  名就是在描述他
[00:11:57.480 --> 00:11:58.600]  很簡單
[00:11:58.600 --> 00:11:59.600]  現在我們也是
[00:11:59.600 --> 00:12:00.360]  我們改名
[00:12:00.360 --> 00:12:03.240]  譬如我講的兒子叫做約信
[00:12:03.240 --> 00:12:04.200]  同神有約
[00:12:04.200 --> 00:12:05.400]  我想
[00:12:05.400 --> 00:12:06.680]  信神的信神
[00:12:06.680 --> 00:12:07.760]  這個我想
[00:12:07.760 --> 00:12:09.160]  約希
[00:12:09.160 --> 00:12:10.040]  同神有約
[00:12:10.040 --> 00:12:10.760]  希望
[00:12:10.760 --> 00:12:11.320]  盼望
[00:12:11.320 --> 00:12:12.080]  行不行?
[00:12:12.080 --> 00:12:14.760]  我們也很想這些包含他
[00:12:14.760 --> 00:12:16.480]  我們中國人特別是這樣
[00:12:16.480 --> 00:12:19.880]  中文字是非常有文化的
[00:12:19.880 --> 00:12:22.280]  你和隔壁的中文字很有文化
[00:12:22.280 --> 00:12:24.560]  裡面有很大的含義
[00:12:24.560 --> 00:12:28.480]  當然我們想起神的名字更加深入
[00:12:28.480 --> 00:12:30.400]  神的名字剛才有一首詩歌
[00:12:30.400 --> 00:12:32.480]  是講耶和華以什麼?
[00:12:32.480 --> 00:12:33.000]  以辣
[00:12:33.000 --> 00:12:34.400]  以辣代表什麼?
[00:12:34.400 --> 00:12:36.280]  恭迎者
[00:12:36.280 --> 00:12:41.080]  還有耶和華沙龍
[00:12:41.080 --> 00:12:43.000]  不是拍照的沙龍
[00:12:43.000 --> 00:12:45.080]  沙龍是平安
[00:12:45.080 --> 00:12:46.280]  還有很多的
[00:12:46.280 --> 00:12:48.880]  耶和華尼西
[00:12:48.880 --> 00:12:51.480]  是升旗得勝
[00:12:51.480 --> 00:12:54.360]  他的名字包含不了很多東西
[00:12:54.360 --> 00:12:57.400]  他是一種很有能力的上主
[00:12:57.400 --> 00:12:59.080]  就是說當我們禱告的時候
[00:12:59.080 --> 00:13:00.880]  我們以祂為先
[00:13:00.880 --> 00:13:03.880]  以祂的視野
[00:13:03.880 --> 00:13:06.080]  目標為我們的優先
[00:13:06.080 --> 00:13:10.280]  如果我們懂得放手去禱告
[00:13:10.280 --> 00:13:14.680]  懂得將上帝的眼睛放在我們身處的處境
[00:13:14.680 --> 00:13:16.480]  就很不同
[00:13:16.480 --> 00:13:17.480]  就很不同了
[00:13:17.480 --> 00:13:18.040]  很多人問
[00:13:18.040 --> 00:13:20.280]  陳茂春為什麼我經常聽不到神
[00:13:20.280 --> 00:13:22.280]  和我的生命有指引?
[00:13:22.280 --> 00:13:24.880]  其中一個很重要的原因
[00:13:24.880 --> 00:13:29.280]  就是我們是不是真的想聽
[00:13:29.280 --> 00:13:31.880]  還是想神聽我說話?
[00:13:31.880 --> 00:13:35.280]  我們是不是真的想聽並且跟隨?
[00:13:35.280 --> 00:13:39.480]  以神的名為聖
[00:13:39.480 --> 00:13:40.480]  還有下一句
[00:13:40.480 --> 00:13:41.880]  但是很重要
[00:13:41.880 --> 00:13:44.680]  願祂的國降臨
[00:13:44.680 --> 00:13:45.480]  我們一起讀
[00:13:45.480 --> 00:13:46.280]  一二三
[00:13:46.280 --> 00:13:48.480]  願祢的國降臨
[00:13:48.480 --> 00:13:51.480]  願祢的旨意行在地上
[00:13:51.480 --> 00:13:53.680]  也行在天上
[00:13:53.680 --> 00:13:54.880]  這樣就很不同了
[00:13:54.880 --> 00:13:56.880]  就是說我們的禱告
[00:13:56.880 --> 00:13:59.480]  是上帝祂的能力
[00:13:59.480 --> 00:14:03.080]  祂的權柄在地上完全的彰顯
[00:14:03.080 --> 00:14:05.880]  在你的處境彰顯
[00:14:05.880 --> 00:14:10.280]  不是我想神去到我的地方
[00:14:10.280 --> 00:14:13.080]  按著我的國和我的旨意
[00:14:13.080 --> 00:14:14.280]  這樣就很不同了
[00:14:14.280 --> 00:14:16.280]  如果你這樣禱告
[00:14:16.280 --> 00:14:20.680]  你一定知道神是怎樣大的
[00:14:20.680 --> 00:14:22.080]  是肯定的
[00:14:22.080 --> 00:14:25.680]  而這樣的禱告還帶來一個很重要的原則
[00:14:25.680 --> 00:14:28.280]  就是如果你很想上帝在你的處境
[00:14:28.280 --> 00:14:30.080]  在今天這麼混亂的世界
[00:14:30.080 --> 00:14:31.680]  在你的工作
[00:14:31.680 --> 00:14:33.280]  願祂的國降臨
[00:14:33.280 --> 00:14:35.080]  旨意行在那個地方
[00:14:35.080 --> 00:14:40.680]  首先就是祂透過你行出
[00:14:40.680 --> 00:14:43.280]  就是說你的生命首先主要是你的國降臨
[00:14:43.280 --> 00:14:44.280]  在我的生命
[00:14:44.280 --> 00:14:45.880]  你的旨意降臨在我的生命
[00:14:45.880 --> 00:14:46.880]  在我的處境
[00:14:46.880 --> 00:14:48.680]  在我的爭拗中
[00:14:48.680 --> 00:14:50.680]  在那個困難的境況
[00:14:50.680 --> 00:14:52.480]  神你有什麼要做
[00:14:52.480 --> 00:14:54.680]  這樣的做法
[00:14:54.680 --> 00:14:57.680]  神的掌權和旨意實踐在地上
[00:14:57.680 --> 00:14:59.680]  就是祈禱者的盼望
[00:14:59.680 --> 00:15:04.680]  並且藉著祈禱者帶到地上
[00:15:04.680 --> 00:15:09.280]  我們可以視神國降臨這種細則
[00:15:09.280 --> 00:15:11.280]  去慢慢履行
[00:15:11.280 --> 00:15:16.280]  是透過我們向微信主的人才看到
[00:15:16.280 --> 00:15:18.280]  這個就非常重要
[00:15:18.280 --> 00:15:21.280]  當然有人會問
[00:15:21.280 --> 00:15:24.280]  我的旨意是要伏在神的旨意下
[00:15:24.280 --> 00:15:27.280]  那神的旨意好不好
[00:15:27.280 --> 00:15:32.280]  祂會不會明知道我喜歡吃梅菜扣肉
[00:15:32.280 --> 00:15:37.280]  就只是給肉肉菜菜
[00:15:37.280 --> 00:15:39.280]  還是白飯
[00:15:39.280 --> 00:15:40.280]  聽到嗎
