
[00:00:00.000 --> 00:00:04.000]  他在戲裏面扮演很多不同的角色
[00:03:05.000 --> 00:03:08.000]  我只不過是扮演一個角色
[00:03:08.000 --> 00:03:11.000]  所以有人說我們做牧師的
[00:03:11.000 --> 00:03:13.000]  就是獸身的聖人
[00:03:13.000 --> 00:03:16.000]  我們是扮演一個聖人的角色
[00:03:16.000 --> 00:03:19.000]  很多時候個個不是真正的自己
[00:03:19.000 --> 00:03:22.000]  因為我們很怕人家會真正
[00:03:22.000 --> 00:03:24.000]  知道我們的真我
[00:03:24.000 --> 00:03:27.000]  所以我們就藏起了這個真我
[00:03:27.000 --> 00:03:30.000]  其實如果人是這樣的時候
[00:03:30.000 --> 00:03:32.000]  是很痛苦的
[00:03:32.000 --> 00:03:35.000]  如果我們只是扮演一個角色
[00:03:35.000 --> 00:03:39.000]  而不是一個真正的自己的時候
[00:03:39.000 --> 00:03:42.000]  這個人是一件很痛苦很痛苦的事
[00:03:42.000 --> 00:03:46.000]  為甚麼很多時候我們會迷失了我們自己呢?
[00:03:46.000 --> 00:03:49.000]  我相信在有兩種情況之下
[00:03:49.000 --> 00:03:51.000]  是很容易迷失我們自己的
[00:03:51.000 --> 00:03:54.000]  第一個是在壓力之下
[00:03:54.000 --> 00:03:57.000]  如果遇到壓迫
[00:03:57.000 --> 00:04:00.000]  你都不能夠講真話
[00:04:00.000 --> 00:04:03.000]  你都不能夠忠於你自己的信念
[00:04:03.000 --> 00:04:06.000]  甚至你不能夠忠於你自己的信仰
[00:04:06.000 --> 00:04:09.000]  你只是打樁的
[00:04:09.000 --> 00:04:13.000]  是順服一個壓迫者
[00:04:13.000 --> 00:04:16.000]  其實你內心很痛苦
[00:04:16.000 --> 00:04:18.000]  你只是為了生存
[00:04:18.000 --> 00:04:20.000]  為了怕麻煩
[00:04:20.000 --> 00:04:22.000]  為了怕壓力
[00:04:22.000 --> 00:04:25.000]  或者怕遭害
[00:04:25.000 --> 00:04:28.000]  你逼著你扮演一個角色
[00:04:28.000 --> 00:04:30.000]  但個個不是你
[00:04:30.000 --> 00:04:33.000]  如果整世人都是這樣的時候
[00:04:33.000 --> 00:04:36.000]  你這個人是很痛苦的
[00:04:36.000 --> 00:04:40.000]  如果小朋友從小都是這樣培育出來
[00:04:40.000 --> 00:04:44.000]  只是扮演一個虛假的角色的時候
[00:04:44.000 --> 00:04:48.000]  是一件很慘無人道的事
[00:04:48.000 --> 00:04:51.000]  所以很多人為甚麼會迷失了自己呢?
[00:04:51.000 --> 00:04:53.000]  就是在壓迫當中
[00:04:53.000 --> 00:04:55.000]  在壓力當中
[00:04:55.000 --> 00:04:59.000]  但有第二種方法迷失我們自己
[00:04:59.000 --> 00:05:01.000]  太舒適
[00:05:01.000 --> 00:05:03.000]  太過安樂
[00:05:03.000 --> 00:05:05.000]  太過安逸
[00:05:05.000 --> 00:05:07.000]  在安逸的程度的時候
[00:05:07.000 --> 00:05:11.000]  我們都忘記了我們的身份
[00:05:11.000 --> 00:05:15.000]  忘記了有上帝在上面看著
[00:05:15.000 --> 00:05:20.000]  我們以為我們自己就可以搞定一切
[00:05:20.000 --> 00:05:24.000]  這種安逸在某種程度上
[00:05:24.000 --> 00:05:27.000]  是比個個外來的壓迫
[00:05:27.000 --> 00:05:29.000]  是來得更加厲害
[00:05:29.000 --> 00:05:31.000]  我們看聖經裡面
[00:05:31.000 --> 00:05:35.000]  我們發覺這兩種情形都有
[00:05:35.000 --> 00:05:41.000]  當阿巴拉罕由迦南地到埃及的時候
[00:05:41.000 --> 00:05:44.000]  他就害怕八老王
[00:05:44.000 --> 00:05:45.000]  他害怕
[00:05:45.000 --> 00:05:49.000]  於是他就迷失自己的身份
[00:05:49.000 --> 00:05:52.000]  並且他太太是他妹妹
[00:05:52.000 --> 00:05:55.000]  希望能夠逃過
[00:05:55.000 --> 00:05:59.000]  是一種很慘
[00:05:59.000 --> 00:06:03.000]  連自己的太太都不能夠去承認
[00:06:03.000 --> 00:06:05.000]  自己是這個女人的丈夫
[00:06:05.000 --> 00:06:07.000]  都不能夠去承認
[00:06:07.000 --> 00:06:08.000]  是為了壓力之下
[00:06:08.000 --> 00:06:11.000]  這件事是一件很痛苦的事
[00:06:11.000 --> 00:06:14.000]  但是無論在聖經裡面
[00:06:14.000 --> 00:06:16.000]  或者在現實生活裡面
[00:06:16.000 --> 00:06:19.000]  我們見到這些例子比比皆是
[00:06:19.000 --> 00:06:22.000]  但我們也見過另外一個情況
[00:06:22.000 --> 00:06:24.000]  另外一個情況
[00:06:24.000 --> 00:06:29.000]  比如像摩西在皇宮長大
[00:06:29.000 --> 00:06:31.000]  在一個安逸生活裡面
[00:06:31.000 --> 00:06:34.000]  她根本沒有想到她自己的身份
[00:06:34.000 --> 00:06:36.000]  她的同胞
[00:06:36.000 --> 00:06:38.000]  直至有一天她見到同胞受害
[00:06:38.000 --> 00:06:41.000]  她突然間醒悟過來
[00:06:41.000 --> 00:06:43.000]  原來我是希伯律
[00:06:43.000 --> 00:06:48.000]  偽然脫離了這個皇子的假身份
[00:06:48.000 --> 00:06:51.000]  所以我們看到一件事
[00:06:51.000 --> 00:06:53.000]  迷失了自己
[00:06:53.000 --> 00:06:55.000]  很可能是在壓力之下
[00:06:55.000 --> 00:06:57.000]  壓迫當中
[00:06:57.000 --> 00:07:02.000]  也很可能是在安逸當中壓迫
[00:07:02.000 --> 00:07:05.000]  但是怎樣去醒悟過來
[00:07:05.000 --> 00:07:08.000]  如何醒悟過來
[00:07:08.000 --> 00:07:11.000]  很有趣的
[00:07:11.000 --> 00:07:17.000]  當這個浪子在苦難裡面
[00:07:17.000 --> 00:07:19.000]  她突然間醒悟過來
[00:07:19.000 --> 00:07:24.000]  咦 我爸爸不是有很多的糧
[00:07:24.000 --> 00:07:26.000]  為什麼我要餓死
[00:07:26.000 --> 00:07:29.000]  她突然間想起她父親
[00:07:29.000 --> 00:07:31.000]  路加用了一個很有趣的字
[00:07:31.000 --> 00:07:32.000]  她醒悟過來
[00:07:32.000 --> 00:07:34.000]  她醒悟的意思是
[00:07:34.000 --> 00:07:37.000]  她想起她自己真正的身份
[00:07:37.000 --> 00:07:39.000]  當她想起她真正的身份的時候
[00:07:39.000 --> 00:07:41.000]  她就做了一個決定
[00:07:41.000 --> 00:07:42.000]  她回到爸爸那裡說
[00:07:42.000 --> 00:07:45.000]  我得罪了天 又得罪了你
[00:07:45.000 --> 00:07:48.000]  從今以後我不配做你的兒子
[00:07:48.000 --> 00:07:50.000]  摩西
[00:07:50.000 --> 00:07:52.000]  當她看到她自己
[00:07:52.000 --> 00:07:54.000]  原來是希伯來人
[00:07:54.000 --> 00:07:56.000]  她看到她同胞受苦難的時候
[00:07:56.000 --> 00:08:02.000]  她就偽然離開這個皇宮
[00:08:02.000 --> 00:08:05.000]  希伯來書就告訴你
[00:08:05.000 --> 00:08:10.000]  她不以這個皇宮做這個王子
[00:08:10.000 --> 00:08:12.000]  為她選擇
[00:08:12.000 --> 00:08:15.000]  她情願選擇受苦難
[00:08:15.000 --> 00:08:21.000]  和她們同胞一同受苦
[00:08:21.000 --> 00:08:24.000]  怎樣醒悟過來
[00:08:24.000 --> 00:08:27.000]  為什麼我們會迷失自己
[00:08:27.000 --> 00:08:29.000]  今天我們來看一看
[00:08:29.000 --> 00:08:32.000]  一篇非常獨特的詩篇
[00:08:32.000 --> 00:08:36.000]  就是詩篇第137篇
[00:08:36.000 --> 00:08:38.000]  詩篇第137篇
[00:08:38.000 --> 00:08:42.000]  是一篇非常奇怪的詩篇
[00:08:42.000 --> 00:08:46.000]  大多數的色情家就說
[00:08:46.000 --> 00:08:48.000]  這些人是愛國來的
[00:08:48.000 --> 00:08:53.000]  就是講到那年前580多年
[00:08:53.000 --> 00:08:59.000]  這個巴比倫裂了這個郵帶
[00:08:59.000 --> 00:09:01.000]  於是就將這些猶太人
[00:09:01.000 --> 00:09:03.000]  老遠的從巴勒斯坦
[00:09:03.000 --> 00:09:07.000]  逼他們走到去巴比倫的地方
[00:09:07.000 --> 00:09:13.000]  過著一些亡國路 淒慘的生活
[00:09:13.000 --> 00:09:16.000]  尤其是當地人逼他們唱
[00:09:16.000 --> 00:09:18.000]  這個「石安歌」的時候
[00:09:18.000 --> 00:09:20.000]  更加慘
[00:09:20.000 --> 00:09:24.000]  於是就寫上這首愛歌
[00:09:24.000 --> 00:09:26.000]  但是這樣的說法
[00:09:26.000 --> 00:09:31.000]  不少的性經學者都開始有懷疑
[00:09:31.000 --> 00:09:33.000]  他們之所以有懷疑
[00:09:33.000 --> 00:09:35.000]  不是沒有理由
[00:09:35.000 --> 00:09:37.000]  是有好幾個理由
[00:09:37.000 --> 00:09:39.000]  我們需要去了解一下
[00:09:39.000 --> 00:09:41.000]  首先我們看看
[00:09:41.000 --> 00:09:44.000]  詩篇第135篇
[00:09:44.000 --> 00:09:46.000]  第136篇
[00:09:46.000 --> 00:09:47.000]  第138篇
[00:09:47.000 --> 00:09:49.000]  這幾篇詩篇
[00:09:49.000 --> 00:09:51.000]  所有這些主題
[00:09:51.000 --> 00:09:53.000]  都是一個典型的札美詩
[00:09:53.000 --> 00:09:55.000]  不只是教會都是
[00:09:55.000 --> 00:09:57.000]  用詩篇第136篇
[00:09:57.000 --> 00:10:04.000]  或者其他的作為始頌的經文
[00:10:04.000 --> 00:10:06.000]  為什麼要將一首愛歌
[00:10:06.000 --> 00:10:09.000]  夾雜在一個札美詩當中呢
[00:10:09.000 --> 00:10:11.000]  很明顯似乎
[00:10:11.000 --> 00:10:15.000]  這個詩篇的編輯
[00:10:15.000 --> 00:10:19.000]  將這首詩放在這麼多的札美詩裡面
[00:10:19.000 --> 00:10:23.000]  都似乎是當這一首是一首札美詩
[00:10:23.000 --> 00:10:26.000]  而不是一首愛歌
[00:10:26.000 --> 00:10:29.000]  只不過是一個不一樣的札美
[00:10:29.000 --> 00:10:32.000]  其次這樣的看法
[00:10:32.000 --> 00:10:36.000]  亦都跟歷史事實有點不相符
[00:10:36.000 --> 00:10:39.000]  當猶太人被擄到巴比倫的時候
[00:10:39.000 --> 00:10:43.000]  生活並非好像我們所想像中那麼困苦
[00:10:43.000 --> 00:10:45.000]  根據Leonwood
[00:10:45.000 --> 00:10:48.000]  他的一本A Survey of Israel History
[00:10:48.000 --> 00:10:50.000]  他就記載到當時以色列人
[00:10:50.000 --> 00:10:53.000]  在巴勒斯坦生活的情況
[00:10:53.000 --> 00:10:56.000]  不少的猶太人
[00:10:56.000 --> 00:10:59.000]  是擁有一些自己的物業的
[00:10:59.000 --> 00:11:02.000]  因為他現在發現了很多這些單據
[00:11:02.000 --> 00:11:05.000]  這些契具
[00:11:05.000 --> 00:11:07.000]  都是告訴我們
[00:11:07.000 --> 00:11:11.000]  當時不少的猶太人是擁有物業
[00:11:11.000 --> 00:11:13.000]  可以做生意
[00:11:13.000 --> 00:11:16.000]  是有相當程度的自主權的
[00:11:16.000 --> 00:11:22.000]  而且他們也都是有自己的社會制度
[00:11:22.000 --> 00:11:24.000]  這個長老制度
[00:11:24.000 --> 00:11:26.000]  有先知的制度
[00:11:26.000 --> 00:11:28.000]  可以有宗教活動
[00:11:28.000 --> 00:11:30.000]  在某一方面他們都很自由的
[00:11:30.000 --> 00:11:32.000]  可以自由定居
[00:11:32.000 --> 00:11:33.000]  自由行走
[00:11:33.000 --> 00:11:36.000]  自由擁有房子
[00:11:36.000 --> 00:11:38.000]  自由結社
[00:11:38.000 --> 00:11:41.000]  所以是不少的著作
[00:11:41.000 --> 00:11:43.000]  譬如巴比倫這本抄文
[00:11:43.000 --> 00:11:46.000]  就在這個時候在這個地方寫成的
[00:11:46.000 --> 00:11:47.000]  不只是這樣
[00:11:47.000 --> 00:11:51.000]  考古學家發現到不少的文獻
[00:11:51.000 --> 00:11:55.000]  都是證明到剛才我所說的情況
[00:11:55.000 --> 00:11:59.000]  不少猶太人不只是做奴隸
[00:11:59.000 --> 00:12:01.000]  是有高尚的職業
[00:12:01.000 --> 00:12:04.000]  所以如果我們這樣看法的時候
[00:12:04.000 --> 00:12:06.000]  就似乎跟這首詩
[00:12:06.000 --> 00:12:08.000]  這樣解首詩
[00:12:08.000 --> 00:12:10.000]  說是一個哀歌
[00:12:10.000 --> 00:12:13.000]  似乎是有一些不太相稱
[00:12:13.000 --> 00:12:16.000]  其實如果我們再詳細來看看這首詩的時候
[00:12:16.000 --> 00:12:19.000]  其實這首詩自己本身
[00:12:19.000 --> 00:12:21.000]  都已經告訴我們
[00:12:21.000 --> 00:12:23.000]  真正的原因是什麼
[00:12:23.000 --> 00:12:26.000]  首先我們看看第一節到第四節
[00:12:26.000 --> 00:12:29.000]  我叫做失去身份的危機
[00:12:29.000 --> 00:12:31.000]  就是「安人」
[00:12:31.000 --> 00:12:33.000]  詩篇137篇
[00:12:33.000 --> 00:12:35.000]  第一節到第四節是一幅圖畫
[00:12:35.000 --> 00:12:38.000]  描繪猶太人當時的處境
[00:12:38.000 --> 00:12:40.000]  在希伯來文的版本裡面
[00:12:40.000 --> 00:12:41.000]  有兩個字
[00:12:41.000 --> 00:12:43.000]  重覆又重覆
[00:12:43.000 --> 00:12:45.000]  重覆又重覆
[00:12:45.000 --> 00:12:47.000]  中譯本
[00:12:47.000 --> 00:12:49.000]  第一個字將它翻譯出來
[00:12:49.000 --> 00:12:51.000]  是「在」字
[00:12:51.000 --> 00:12:54.000]  譬如說在巴比倫的河邊
[00:12:54.000 --> 00:12:57.000]  在那裡的柳樹上
[00:12:57.000 --> 00:13:00.000]  在那裡擄掠我們的
[00:13:00.000 --> 00:13:02.000]  在外方
[00:13:02.000 --> 00:13:04.000]  唱夜和華的歌
[00:13:04.000 --> 00:13:06.000]  「在」這個字
[00:13:06.000 --> 00:13:08.000]  是希伯來文的意思
[00:13:08.000 --> 00:13:11.000]  就是說在一個什麼處境當中
[00:13:11.000 --> 00:13:13.000]  就是說這首詩
[00:13:13.000 --> 00:13:15.000]  在一個什麼處境當中
[00:13:15.000 --> 00:13:18.000]  這幅圖畫在一個什麼處境當中
[00:13:18.000 --> 00:13:20.000]  首先我們看看第一個處境
[00:13:20.000 --> 00:13:23.000]  他們在巴比倫的河邊
[00:13:23.000 --> 00:13:25.000]  原文這個「河」字
[00:13:25.000 --> 00:13:27.000]  是 plural 的, 眾數的
[00:13:27.000 --> 00:13:29.000]  因為巴比倫的農業
[00:13:29.000 --> 00:13:31.000]  是比較發達
[00:13:31.000 --> 00:13:33.000]  他們就將優發拉底河
[00:13:33.000 --> 00:13:36.000]  分成不少的水道
[00:13:36.000 --> 00:13:38.000]  做灌溉之用
[00:13:38.000 --> 00:13:41.000]  有一點像我們在美國加州
[00:13:41.000 --> 00:13:45.000]  本來是好像沙漠那樣
[00:13:45.000 --> 00:13:47.000]  但經過灌溉之後
[00:13:47.000 --> 00:13:49.000]  就變成涼田了
[00:13:49.000 --> 00:13:51.000]  如果你沿著5號公路
[00:13:51.000 --> 00:13:53.000]  或者99號公路去的時候
[00:13:53.000 --> 00:13:55.000]  你會發覺很多河
[00:13:55.000 --> 00:13:59.000]  很多人造河灌溉土地
[00:13:59.000 --> 00:14:01.000]  變成沙漠變涼田
[00:14:01.000 --> 00:14:05.000]  成為不少出產很多農作物的地方
[00:14:05.000 --> 00:14:07.000]  成為一個富庶的地方
[00:14:07.000 --> 00:14:10.000]  所以這裡所說的河邊
[00:14:10.000 --> 00:14:12.000]  就不是一些貧民區
[00:14:12.000 --> 00:14:15.000]  是一些我們在美國所說的
[00:14:15.000 --> 00:14:16.000]  suburban area
[00:14:16.000 --> 00:14:20.000]  有不少是有一些
[00:14:20.000 --> 00:14:23.000]  比較富裕的社區在裏面
[00:14:23.000 --> 00:14:26.000]  還有在考古學裏面
[00:14:26.000 --> 00:14:28.000]  發現在這些河邊裏面
[00:14:28.000 --> 00:14:30.000]  有很多猶太人的遺物
[00:14:30.000 --> 00:14:33.000]  就是說他們已經安居在這個地方
[00:14:33.000 --> 00:14:36.000]  我們留意到第二節
[00:14:36.000 --> 00:14:39.000]  把琴掛在那裏的柳樹上
[00:14:39.000 --> 00:14:42.000]  這句是什麼意思呢?
[00:14:42.000 --> 00:14:46.000]  這幅圖畫是相當悠閒的圖畫
[00:14:46.000 --> 00:14:49.000]  在這個河畔是有柳樹
[00:14:49.000 --> 00:14:50.000]  有琴
[00:14:50.000 --> 00:14:51.000]  有猶太人
[00:14:51.000 --> 00:14:53.000]  有巴比倫人
[00:14:53.000 --> 00:14:56.000]  就是說聖經的作者就說
[00:14:56.000 --> 00:14:57.000]  詩篇的作者就說
[00:14:57.000 --> 00:15:00.000]  即老略和搶奪我們的
[00:15:00.000 --> 00:15:03.000]  就被人聯想到美國華僑
[00:15:03.000 --> 00:15:05.000]  在7月4日
[00:15:05.000 --> 00:15:10.000]  在後日或者和其他人在公園
[00:15:10.000 --> 00:15:12.000]  一起燒烤
[00:15:12.000 --> 00:15:16.000]  於是有些美國人就說
[00:15:16.000 --> 00:15:19.000]  不如唱首《長城謠》來聽
[00:15:19.000 --> 00:15:23.000]  不如唱首《松花江》來聽
[00:15:23.000 --> 00:15:26.000]  我們想到的時候
[00:15:26.000 --> 00:15:29.000]  我們心裏面很不安樂
[00:15:29.000 --> 00:15:31.000]  有些淒涼的感覺
[00:15:31.000 --> 00:15:35.000]  想起昔日國家受難的情況
[00:15:35.000 --> 00:15:37.000]  我相信這幅圖畫
[00:15:37.000 --> 00:15:41.000]  在美國的移民當中都很常見
[00:15:41.000 --> 00:15:46.000]  以色列人在巴比倫開始安居樂業
[00:15:46.000 --> 00:15:48.000]  不需要跟那些
[00:15:48.000 --> 00:15:52.000]  還是留在巴勒斯坦的同胞這樣捱苦
[00:15:52.000 --> 00:15:56.000]  問題呢
[00:15:56.000 --> 00:16:00.000]  就是在乎唱《石岸歌》
[00:16:00.000 --> 00:16:03.000]  一提到在外邦的地方
[00:16:03.000 --> 00:16:05.000]  唱《石岸歌》的時候
[00:16:05.000 --> 00:16:07.000]  私人就受煩起來
[00:16:07.000 --> 00:16:10.000]  我們會問《石岸歌》是什麼人呢
[00:16:10.000 --> 00:16:13.000]  如果從其他《石岸歌》來看它的特色
[00:16:13.000 --> 00:16:16.000]  我們就知道《石岸歌》主要想說什麼
[00:16:16.000 --> 00:16:18.000]  在聖經裏面
[00:16:18.000 --> 00:16:21.000]  有不少的詩篇是稱為《石岸歌》
[00:16:21.000 --> 00:16:27.000]  譬如詩篇46、48、76、84、87、122
[00:16:27.000 --> 00:16:29.000]  以及這一篇137
[00:16:29.000 --> 00:16:31.000]  全部都叫《石岸歌》
[00:16:31.000 --> 00:16:33.000]  全部都有同一個主題
[00:16:33.000 --> 00:16:35.000]  主題是什麼呢
[00:16:35.000 --> 00:16:37.000]  是歌頌耶和華與我們同在
[00:16:37.000 --> 00:16:39.000]  譬如詩篇46篇第一節就說
[00:16:39.000 --> 00:16:41.000]  萬物之耶和華與我們同在
[00:16:41.000 --> 00:16:45.000]  雅各的神是我們的避難所
[00:16:45.000 --> 00:16:53.000]  石岸的重點不是在地理上的石岸山的地方
[00:16:53.000 --> 00:16:55.000]  而是指耶和華自己
[00:16:55.000 --> 00:16:59.000]  石岸是象徵耶和華的同在
[00:16:59.000 --> 00:17:03.000]  唯有在耶和華裏面才是真正的安全
[00:17:03.000 --> 00:17:06.000]  以及滿足
[00:17:06.000 --> 00:17:08.000]  被擄的以色列人
[00:17:08.000 --> 00:17:10.000]  我剛才所說
[00:17:10.000 --> 00:17:12.000]  他們所被受欺壓的
[00:17:12.000 --> 00:17:14.000]  尤其是一開始當然有很多
[00:17:14.000 --> 00:17:17.000]  但漸漸開始游行
[00:17:17.000 --> 00:17:20.000]  巴比利人沒有逼他們唱《石岸歌》
[00:17:20.000 --> 00:17:24.000]  你看看這段詩篇137
[00:17:24.000 --> 00:17:25.000]  沒有逼他們
[00:17:25.000 --> 00:17:27.000]  他們有自由可以唱
[00:17:27.000 --> 00:17:28.000]  可以不唱
[00:17:28.000 --> 00:17:35.000]  他們不唱就把琴掛在樹上
[00:17:35.000 --> 00:17:37.000]  我們不唱
[00:17:37.000 --> 00:17:39.000]  如果是一個壓迫的情況
[00:17:39.000 --> 00:17:41.000]  沒有理由選擇
[00:17:41.000 --> 00:17:43.000]  你唱就唱
[00:17:43.000 --> 00:17:45.000]  所以我們可以看到
[00:17:45.000 --> 00:17:48.000]  這是一個相當悠閒的圖畫
[00:17:48.000 --> 00:17:50.000]  它有它自己的自由
[00:17:50.000 --> 00:17:52.000]  有它家庭
[00:17:52.000 --> 00:17:53.000]  雖然亡國
[00:17:53.000 --> 00:17:57.000]  但總比在痛苦裏面好
[00:17:57.000 --> 00:18:01.000]  比在家鄉的同胞中日恐慌
[00:18:01.000 --> 00:18:03.000]  沒有安全好得多
[00:18:03.000 --> 00:18:06.000]  我們要留意
[00:18:06.000 --> 00:18:11.000]  私人覺得不開心
[00:18:11.000 --> 00:18:14.000]  私人覺得很淒慘
[00:18:14.000 --> 00:18:19.000]  不是想起他們亡國之苦
[00:18:19.000 --> 00:18:23.000]  不是想起四天怎樣逃難
[00:18:23.000 --> 00:18:28.000]  或者四天怎樣逼他們走到巴比利人的地方
[00:18:28.000 --> 00:18:30.000]  不是的
[00:18:30.000 --> 00:18:35.000]  他們是想到耶路撒冷的地方而淒慘
[00:18:35.000 --> 00:18:39.000]  耶路撒冷就是象徵神
[00:18:39.000 --> 00:18:43.000]  他們想到耶和華神的時候
[00:18:43.000 --> 00:18:46.000]  他們就覺得淒慘
[00:18:46.000 --> 00:18:48.000]  為什麼?
[00:18:48.000 --> 00:18:51.000]  或者有很多人會問
[00:18:51.000 --> 00:18:57.000]  我們既然已經離開了耶路撒冷城
[00:18:57.000 --> 00:19:00.000]  聖殿又被毀了
[00:19:00.000 --> 00:19:02.000]  耶和華都不見了
[00:19:02.000 --> 00:19:06.000]  我們現在留在巴比利人過安逸的生活
[00:19:06.000 --> 00:19:10.000]  有什麼不妥呢?
[00:19:10.000 --> 00:19:12.000]  於是在安逸當中
[00:19:12.000 --> 00:19:15.000]  他們就亡棄了
[00:19:15.000 --> 00:19:17.000]  所以私人就說耶路撒冷
[00:19:17.000 --> 00:19:22.000]  忘記祢呈現我的右手亡其其效
[00:19:22.000 --> 00:19:25.000]  我們可以總結
[00:19:25.000 --> 00:19:29.000]  教會一個最大的危機
[00:19:29.000 --> 00:19:32.000]  就是安逸
[00:19:32.000 --> 00:19:38.000]  安逸叫人沉醉在一個錯誤的安全感當中
[00:19:38.000 --> 00:19:42.000]  安逸叫人麻醉在一個舒適、安樂的生活裡
[00:19:42.000 --> 00:19:45.000]  漸漸忘記了神
[00:19:45.000 --> 00:19:48.000]  我們就要看一下第二個危機
[00:19:48.000 --> 00:19:50.000]  忘記
[00:19:50.000 --> 00:19:53.000]  忘記了我們所處的危機
[00:19:53.000 --> 00:19:55.000]  就好像一隻青蛙
[00:19:55.000 --> 00:19:58.000]  在冷水裡面享受冷水的時候
[00:19:58.000 --> 00:20:00.000]  人家一邊加熱它都不知道
[00:20:00.000 --> 00:20:02.000]  因為它是涼血動物
[00:20:02.000 --> 00:20:04.000]  水溫一邊增加
[00:20:04.000 --> 00:20:06.000]  它自己的溫度一邊增加
[00:20:06.000 --> 00:20:08.000]  直至煲熟為止
[00:20:08.000 --> 00:20:11.000]  今天會不會我們都是這樣呢?
