
[00:00:00.000 --> 00:00:02.000]  (主席)各位姐妹,午安
[00:02:06.000 --> 00:02:10.000]  (主席)但當中有很多的聲音
[00:02:10.000 --> 00:02:14.000]  (主席)我就嘗試去尋找那個網頁
[00:02:14.000 --> 00:02:17.000]  (主席)當中有一個網頁叫做建堂資訊
[00:02:17.000 --> 00:02:21.000]  (主席)原來當年也曾經為了這件事
[00:02:21.000 --> 00:02:24.000]  (主席)教會舉辦了七次的諮詢會
[00:02:24.000 --> 00:02:28.000]  (主席)讓弟兄姊妹可以知道教會的想法
[00:02:28.000 --> 00:02:30.000]  (主席)亦都可以彼此交流意見
[00:02:30.000 --> 00:02:32.000]  (主席)多些溝通
[00:02:32.000 --> 00:02:35.000]  (主席)但是那些新聞給我的感覺
[00:02:35.000 --> 00:02:37.000]  (主席)其實那個諮詢會
[00:02:37.000 --> 00:02:38.000]  (主席)或者那幾次的諮詢會
[00:02:38.000 --> 00:02:42.000]  (主席)可能結果會成為很多次的質詢會
[00:02:42.000 --> 00:02:43.000]  (主席)為什麼呢
[00:02:43.000 --> 00:02:48.000]  (主席)無論在網上Facebook的面書裡
[00:02:48.000 --> 00:02:51.000]  (主席)我看到其實很多人有很多意見
[00:02:51.000 --> 00:02:53.000]  (主席)對教會的做法
[00:02:53.000 --> 00:02:55.000]  (主席)很多不同的聲音
[00:02:55.000 --> 00:02:58.000]  (主席)甚至乎很多的批評
[00:02:58.000 --> 00:03:00.000]  (主席)當日亦都有明報
[00:03:00.000 --> 00:03:03.000]  (主席)明報有大字標題寫著
[00:03:03.000 --> 00:03:07.000]  (主席)教會就籌建二十億的教堂
[00:03:07.000 --> 00:03:08.000]  (主席)教友就質疑
[00:03:08.000 --> 00:03:10.000]  (主席)嘩!很多的聲音
[00:03:10.000 --> 00:03:11.000]  (主席)另一份報紙就說
[00:03:11.000 --> 00:03:14.000]  (主席)教會起超級大型禮堂
[00:03:14.000 --> 00:03:17.000]  (主席)嘩!教堂惹爭議
[00:03:17.000 --> 00:03:21.000]  (主席)有些弟兄姊妹就在自己的Blog寫著
[00:03:21.000 --> 00:03:24.000]  (主席)從教會建堂想起
[00:03:24.000 --> 00:03:26.000]  (主席)其實意思背後
[00:03:26.000 --> 00:03:27.000]  (主席)大家想一下
[00:03:27.000 --> 00:03:29.000]  (主席)想清楚一點
[00:03:29.000 --> 00:03:35.000]  (主席)我不是想去評論這個事情
[00:03:35.000 --> 00:03:37.000]  (主席)而是我想借這些事
[00:03:37.000 --> 00:03:39.000]  (主席)讓我們多點去反思
[00:03:39.000 --> 00:03:42.000]  (主席)當教會有一些事工的時候
[00:03:42.000 --> 00:03:44.000]  (主席)不同的聲音
[00:03:44.000 --> 00:03:45.000]  (主席)怎樣可以
[00:03:45.000 --> 00:03:46.000]  (主席)不同的意見
[00:03:46.000 --> 00:03:47.000]  (主席)在教會當中
[00:03:47.000 --> 00:03:49.000]  (主席)怎樣可以走在一起
[00:03:49.000 --> 00:03:50.000]  (主席)可以使用
[00:03:50.000 --> 00:03:53.000]  (主席)我們所得的恩賜都是神給我們的
[00:03:53.000 --> 00:03:55.000]  (主席)怎樣可以走在一起
[00:03:55.000 --> 00:03:56.000]  (主席)去運用的時候
[00:03:56.000 --> 00:03:57.000]  (主席)能夠運用得含義
[00:03:57.000 --> 00:03:59.000]  (主席)亦都運用得適宜
[00:03:59.000 --> 00:04:00.000]  (主席)以致都能夠怎樣
[00:04:00.000 --> 00:04:02.000]  (主席)能夠去造就人
[00:04:02.000 --> 00:04:04.000]  (主席)亦都能夠造就教會
[00:04:04.000 --> 00:04:07.000]  (主席)其實我們窩福都很多事工
[00:04:07.000 --> 00:04:09.000]  (主席)很多的
[00:04:09.000 --> 00:04:10.000]  (主席)先不要說事工
[00:04:10.000 --> 00:04:12.000]  (主席)說一下就算你坐的那張椅子
[00:04:12.000 --> 00:04:14.000]  (主席)有些人就說
[00:04:14.000 --> 00:04:17.000]  (主席)嘩!為何那張椅子那麼大張
[00:04:17.000 --> 00:04:18.000]  (主席)或者說
[00:04:18.000 --> 00:04:21.000]  (主席)會不會換一些摺椅子好些呢
[00:04:21.000 --> 00:04:26.000]  (主席)方便流動性強些
[00:04:26.000 --> 00:04:27.000]  (主席)在禮堂裏面
[00:04:27.000 --> 00:04:31.000]  (主席)亦都可以做很多不同的活動
[00:04:31.000 --> 00:04:33.000]  (主席)或者聚會
[00:04:33.000 --> 00:04:34.000]  (主席)亦都有些人說
[00:04:34.000 --> 00:04:35.000]  (主席)友情軒那些桌子
[00:04:35.000 --> 00:04:37.000]  (主席)為何那麼大張
[00:04:37.000 --> 00:04:38.000]  (主席)想搬的時候
[00:04:38.000 --> 00:04:39.000]  (主席)有沒有人搬過
[00:04:39.000 --> 00:04:40.000]  (主席)有沒有人搬過
[00:04:40.000 --> 00:04:41.000]  (主席)其實都好重
[00:04:41.000 --> 00:04:43.000]  (主席)我試過搬一些四方桌子
[00:04:43.000 --> 00:04:44.000]  (主席)搬三四張
[00:04:44.000 --> 00:04:47.000]  (主席)其實都好似健身一樣
[00:04:47.000 --> 00:04:49.000]  (主席)都幾乜的
[00:04:49.000 --> 00:04:50.000]  (主席)好多不同
[00:04:50.000 --> 00:04:51.000]  (主席)搞事工
[00:04:51.000 --> 00:04:53.000]  (主席)嘩!想發展一個新的事工的時候
[00:04:53.000 --> 00:04:54.000]  (主席)嘩!好多弟兄姊妹
[00:04:54.000 --> 00:04:56.000]  (主席)亦都好多不同的意見
[00:04:56.000 --> 00:04:57.000]  (主席)團契
[00:04:57.000 --> 00:04:59.000]  (主席)你有返團契
[00:04:59.000 --> 00:05:01.000]  (主席)團契裏面的周會
[00:05:01.000 --> 00:05:03.000]  (主席)或者當中裏面
[00:05:03.000 --> 00:05:07.000]  (主席)即是來緊一年團契的方向
[00:05:07.000 --> 00:05:08.000]  (主席)好多弟兄姊妹
[00:05:08.000 --> 00:05:09.000]  (主席)團友走埋一齊的時候
[00:05:09.000 --> 00:05:13.000]  (主席)都好多的意見
[00:05:13.000 --> 00:05:14.000]  (主席)怎樣可以將不同的聲音
[00:05:14.000 --> 00:05:15.000]  (主席)不同的意見
[00:05:15.000 --> 00:05:16.000]  (主席)可以聚焦
[00:05:16.000 --> 00:05:18.000]  (主席)聚焦在神的事工上面
[00:05:18.000 --> 00:05:20.000]  (主席)可以去彼此的造就
[00:05:20.000 --> 00:05:22.000]  (主席)可以造就到教會
[00:05:22.000 --> 00:05:25.000]  (主席)這個才是我們需要去深思
[00:05:25.000 --> 00:05:27.000]  (主席)想在聖經上面當中裏面
[00:05:27.000 --> 00:05:30.000]  (主席)讓神去給我們多些的啟示
[00:05:30.000 --> 00:05:32.000]  (主席)多些的說話
[00:05:32.000 --> 00:05:33.000]  (主席)講到教會
[00:05:33.000 --> 00:05:36.000]  (主席)我們窩福其實是一個都幾大的教會
[00:05:36.000 --> 00:05:38.000]  (主席)當中弟兄姊妹都愛教會
[00:05:38.000 --> 00:05:41.000]  (主席)都運用恩賜去侍奉
[00:05:41.000 --> 00:05:42.000]  (主席)講到恩賜
[00:05:42.000 --> 00:05:44.000]  (主席)我想問下大家
[00:05:44.000 --> 00:05:47.000]  (主席)你們知不知道自己有什麼恩賜
[00:05:47.000 --> 00:05:50.000]  (主席)在教會當中
[00:05:50.000 --> 00:05:51.000]  (主席)我們坐埋一齊
[00:05:51.000 --> 00:05:52.000]  (主席)你回來聚會
[00:05:52.000 --> 00:05:53.000]  (主席)教會是什麼
[00:05:53.000 --> 00:05:56.000]  (主席)教會不是灌華園這個建築物
[00:05:56.000 --> 00:05:57.000]  (主席)教會是你們坐埋
[00:05:57.000 --> 00:05:59.000]  (主席)加埋埋這麼多人
[00:05:59.000 --> 00:06:00.000]  (主席)弟兄姊妹一起
[00:06:00.000 --> 00:06:02.000]  (主席)我們在當中裏面彼此去建造
[00:06:02.000 --> 00:06:04.000]  (主席)建立這個教會
[00:06:04.000 --> 00:06:07.000]  (主席)當中裏面我們一齊有侍奉
[00:06:08.000 --> 00:06:09.000]  (主席)有恩賜
[00:06:09.000 --> 00:06:10.000]  (主席)神有給你恩賜
[00:06:10.000 --> 00:06:11.000]  (主席)譬如有些人
[00:06:11.000 --> 00:06:13.000]  (主席)譬如現在有主一學
[00:06:13.000 --> 00:06:15.000]  (主席)他有教導的恩賜
[00:06:15.000 --> 00:06:16.000]  (主席)有些人呢
[00:06:16.000 --> 00:06:18.000]  (主席)他有傳福音的恩賜
[00:06:18.000 --> 00:06:20.000]  (主席)有新朋友來的時候
[00:06:20.000 --> 00:06:22.000]  (主席)他會好容易同他傾偈
[00:06:22.000 --> 00:06:23.000]  (主席)傾傾下
[00:06:23.000 --> 00:06:25.000]  (主席)可以傾到福音的內容
[00:06:25.000 --> 00:06:27.000]  (主席)甚至自己生命的見證
[00:06:27.000 --> 00:06:28.000]  (主席)有些人呢
[00:06:28.000 --> 00:06:30.000]  (主席)好有關懷的恩賜
[00:06:30.000 --> 00:06:32.000]  (主席)好識照顧人
[00:06:32.000 --> 00:06:33.000]  (主席)好識體貼
[00:06:38.000 --> 00:06:40.000]  (主席)我們回來崇拜的時候
[00:06:40.000 --> 00:06:42.000]  (主席)門口有師事
[00:06:42.000 --> 00:06:44.000]  (主席)他會派一些程序表給你
[00:06:44.000 --> 00:06:46.000]  (主席)或者我們團契的時候
[00:06:46.000 --> 00:06:49.000]  (主席)有些弟兄姊妹準備好
[00:06:49.000 --> 00:06:52.000]  (主席)團契的桌桌椅椅
[00:06:52.000 --> 00:06:53.000]  (主席)準備好周圍的聖經
[00:06:53.000 --> 00:06:54.000]  (主席)擺在那裡
[00:06:54.000 --> 00:06:56.000]  (主席)讓我們有一個舒適的環境
[00:06:56.000 --> 00:06:59.000]  (主席)其實都需要很多不同的恩賜
[00:06:59.000 --> 00:07:01.000]  (主席)師事他需要什麼恩賜
[00:07:01.000 --> 00:07:03.000]  (主席)需要真是甘心
[00:07:03.000 --> 00:07:04.000]  (主席)也要有耐性
[00:07:04.000 --> 00:07:05.000]  (主席)有沒有試過呢
[00:07:05.000 --> 00:07:08.000]  (主席)你遲到或者回來的時候
[00:07:08.000 --> 00:07:11.000]  (主席)很匆忙去尋找你自己的位置的時候
[00:07:11.000 --> 00:07:13.000]  (主席)當你一坐下的時候
[00:07:13.000 --> 00:07:15.000]  (主席)你又發覺忘了拿程序表
[00:07:15.000 --> 00:07:17.000]  (主席)但在那一刻你一抬頭的時候
[00:07:17.000 --> 00:07:20.000]  (主席)已經有個師事在後面追著你
[00:07:20.000 --> 00:07:21.000]  (主席)過來的時候
[00:07:21.000 --> 00:07:23.000]  (主席)馬上將程序表放在你手上
[00:07:23.000 --> 00:07:27.000]  (主席)好好看到不同人的需要
[00:07:27.000 --> 00:07:30.000]  (主席)有很多不同的恩賜
[00:07:30.000 --> 00:07:31.000]  (主席)我說了這麼久
[00:07:31.000 --> 00:07:32.000]  (主席)拉了這麼久的布
[00:07:32.000 --> 00:07:34.000]  (主席)大家想好了
[00:07:34.000 --> 00:07:37.000]  (主席)求神真的想不到自己有什麼恩賜
[00:07:37.000 --> 00:07:40.000]  (主席)有沒有
[00:07:40.000 --> 00:07:42.000]  (主席)在你的腦海當中
[00:07:42.000 --> 00:07:44.000]  (主席)你有什麼特別
[00:07:44.000 --> 00:07:47.000]  (主席)上帝給你的恩賜可以侍奉的呢
[00:07:47.000 --> 00:07:50.000]  (主席)如果真的沒有的話
[00:07:50.000 --> 00:07:51.000]  (主席)不要緊
[00:07:51.000 --> 00:07:53.000]  (主席)求神幫助我們
[00:07:53.000 --> 00:07:55.000]  (主席)恩賜是可以求的
[00:07:55.000 --> 00:07:56.000]  (主席)恩賜是可以求的
[00:07:56.000 --> 00:07:58.000]  (主席)我們可以求求上帝
[00:07:58.000 --> 00:08:01.000]  (主席)給我們有服侍教會的恩賜
[00:08:02.000 --> 00:08:04.000]  (主席)今天的講題是什麼
[00:08:04.000 --> 00:08:06.000]  (主席)是當追求
[00:08:06.000 --> 00:08:07.000]  (主席)多德
[00:08:07.000 --> 00:08:09.000]  (主席)造就教會的恩賜
[00:08:09.000 --> 00:08:10.000]  (主席)恩賜是可以求的
[00:08:10.000 --> 00:08:11.000]  (主席)在當中
[00:08:11.000 --> 00:08:12.000]  (主席)我們回到窩福
[00:08:12.000 --> 00:08:14.000]  (主席)我們跟祂聚會的時候
[00:08:14.000 --> 00:08:16.000]  (主席)我們可以一起
[00:08:16.000 --> 00:08:18.000]  (主席)去彼此的服侍
[00:08:18.000 --> 00:08:20.000]  (主席)哥林多前書
[00:08:20.000 --> 00:08:21.000]  (主席)如果問你
[00:08:21.000 --> 00:08:22.000]  (主席)問大家
[00:08:22.000 --> 00:08:24.000]  (主席)你最熟悉的是哪一章
[00:08:24.000 --> 00:08:26.000]  (主席)十三章是吧
[00:08:26.000 --> 00:08:27.000]  (主席)愛是吧
[00:08:27.000 --> 00:08:29.000]  (主席)可能你一說就記得
[00:08:29.000 --> 00:08:30.000]  (主席)那首歌
[00:08:30.000 --> 00:08:32.000]  (主席)整首詩歌唱完
[00:08:32.000 --> 00:08:33.000]  (主席)林前十三章出來
[00:08:33.000 --> 00:08:34.000]  (主席)在之前十二章
[00:08:34.000 --> 00:08:36.000]  (主席)講到屬靈的恩賜
[00:08:36.000 --> 00:08:38.000]  (主席)講到恩賜當中
[00:08:38.000 --> 00:08:40.000]  (主席)如何彼此配合
[00:08:40.000 --> 00:08:41.000]  (主席)如何合一
[00:08:41.000 --> 00:08:43.000]  (主席)而今天十四章
[00:08:43.000 --> 00:08:45.000]  (主席)也是講到恩賜
[00:08:45.000 --> 00:08:47.000]  (主席)所以十二十三十四章
[00:08:47.000 --> 00:08:48.000]  (主席)有人就看它為
[00:08:48.000 --> 00:08:50.000]  (主席)好像一個扇形的結構
[00:08:50.000 --> 00:08:52.000]  (主席)而當中第十三章
[00:08:52.000 --> 00:08:54.000]  (主席)就是重點
[00:08:54.000 --> 00:08:57.000]  (主席)在上兩星期關愛年會之前
[00:08:57.000 --> 00:08:59.000]  (主席)有一堂崇拜裡面
[00:09:00.000 --> 00:09:02.000]  (主席)他詳細講了整章十三章
[00:09:02.000 --> 00:09:05.000]  (主席)講到愛是怎麼一回事
[00:09:05.000 --> 00:09:07.000]  (主席)而今天我們繼續
[00:09:07.000 --> 00:09:09.000]  (主席)去看屬靈的恩賜
[00:09:09.000 --> 00:09:11.000]  (主席)今天這段經文裡面
[00:09:11.000 --> 00:09:13.000]  (主席)有兩個屬靈的恩賜
[00:09:13.000 --> 00:09:15.000]  (主席)一個是講方言
[00:09:15.000 --> 00:09:17.000]  (主席)一個是先知講道
[00:09:17.000 --> 00:09:19.000]  (主席)在保羅的語氣當中
[00:09:19.000 --> 00:09:21.000]  (主席)他就講到
[00:09:21.000 --> 00:09:23.000]  (主席)其實當時的哥林多教會
[00:09:23.000 --> 00:09:25.000]  (主席)有些人講方言
[00:09:25.000 --> 00:09:27.000]  (主席)但是他們講方言
[00:09:27.000 --> 00:09:29.000]  (主席)他們自己
[00:09:29.000 --> 00:09:31.000]  (主席)就看自己覺得
[00:09:31.000 --> 00:09:33.000]  (主席)自己的身份或恩賜
[00:09:33.000 --> 00:09:35.000]  (主席)是非常特別
[00:09:35.000 --> 00:09:37.000]  (主席)甚至有種叫
[00:09:37.000 --> 00:09:39.000]  (主席)自我感覺良好
[00:09:39.000 --> 00:09:41.000]  (主席)好像一些超級的信徒
[00:09:41.000 --> 00:09:43.000]  (主席)所以保羅
[00:09:43.000 --> 00:09:45.000]  (主席)他在這裡當中就表示
[00:09:45.000 --> 00:09:47.000]  (主席)恩賜是合宜的
[00:09:47.000 --> 00:09:49.000]  (主席)但是要運用得好
[00:09:49.000 --> 00:09:51.000]  (主席)他不贊成
[00:09:51.000 --> 00:09:54.000]  (主席)當中裡面這些哥林多教會的信徒
[00:09:54.000 --> 00:09:56.000]  (主席)他們使用方言的恩賜
[00:09:56.000 --> 00:09:58.000]  (主席)去誇大自己
[00:09:58.000 --> 00:10:00.000]  (主席)甚至自我的推崇
[00:10:00.000 --> 00:10:02.000]  (主席)所以他一口氣
[00:10:02.000 --> 00:10:04.000]  (主席)在這裡當中就講了
[00:10:04.000 --> 00:10:06.000]  (主席)先知的講道
[00:10:06.000 --> 00:10:08.000]  (主席)是更加為合適
[00:10:08.000 --> 00:10:10.000]  (主席)在當中裡面
[00:10:10.000 --> 00:10:12.000]  (主席)他更加在今天這段經文裡面
[00:10:12.000 --> 00:10:14.000]  (主席)一而再再而三的強調
[00:10:14.000 --> 00:10:16.000]  (主席)造就
[00:10:16.000 --> 00:10:18.000]  (主席)是更加重要的
[00:10:18.000 --> 00:10:20.000]  (主席)恩賜的運用是好
[00:10:20.000 --> 00:10:22.000]  (主席)在教會當中我們彼此的配搭的時候
[00:10:22.000 --> 00:10:24.000]  (主席)大家怎樣可以去
[00:10:24.000 --> 00:10:26.000]  (主席)讓恩賜發揮的時候
[00:10:26.000 --> 00:10:28.000]  (主席)更加能夠
[00:10:28.000 --> 00:10:30.000]  (主席)造就人
[00:10:30.000 --> 00:10:32.000]  (主席)造就教會
[00:10:32.000 --> 00:10:34.000]  (主席)這個是最為重要的
[00:10:34.000 --> 00:10:36.000]  (主席)所以他一開口
[00:10:36.000 --> 00:10:38.000]  (主席)他說你們要追求愛
[00:10:38.000 --> 00:10:40.000]  (主席)也要切務
[00:10:40.000 --> 00:10:42.000]  (主席)屬靈的恩賜
[00:10:42.000 --> 00:10:44.000]  (主席)屬靈的恩賜在原文當中是眾數
[00:10:44.000 --> 00:10:46.000]  (主席)所以不是在講第十三章的愛
[00:10:46.000 --> 00:10:48.000]  (主席)愛不是恩賜
[00:10:48.000 --> 00:10:50.000]  (主席)愛反而是推動恩賜
[00:10:50.000 --> 00:10:52.000]  (主席)的動力
[00:10:52.000 --> 00:10:54.000]  (主席)的基礎
[00:10:54.000 --> 00:10:56.000]  (主席)他很詳細去解釋
[00:10:56.000 --> 00:10:58.000]  (主席)愛是什麼
[00:10:58.000 --> 00:11:00.000]  (主席)用了一章聖經在第十三章當中去解釋
[00:11:00.000 --> 00:11:02.000]  (主席)有愛心
[00:11:02.000 --> 00:11:04.000]  (主席)這樣去服侍
[00:11:04.000 --> 00:11:06.000]  (主席)去侍奉是最為重要
[00:11:06.000 --> 00:11:08.000]  (主席)就好像打功夫
[00:11:08.000 --> 00:11:10.000]  (主席)愛是什麼
[00:11:10.000 --> 00:11:12.000]  (主席)愛就好像內功
[00:11:12.000 --> 00:11:14.000]  (主席)而這個恩賜
[00:11:14.000 --> 00:11:16.000]  (主席)就好像一些招式
[00:11:16.000 --> 00:11:18.000]  (主席)所以如果沒有了內功
[00:11:18.000 --> 00:11:20.000]  (主席)外面動的就只會是什麼
[00:11:20.000 --> 00:11:22.000]  (主席)是一些花拳獸腿
[00:11:22.000 --> 00:11:24.000]  (主席)正所謂有姿勢就沒有實際
[00:11:24.000 --> 00:11:26.000]  (主席)沒有愛
[00:11:26.000 --> 00:11:28.000]  (主席)去講方言
[00:11:28.000 --> 00:11:30.000]  (主席)都只會好像是
[00:11:30.000 --> 00:11:32.000]  (主席)明的羅
[00:11:32.000 --> 00:11:34.000]  (主席)響的拔
[00:11:34.000 --> 00:11:36.000]  (主席)所以保羅在這裡當中
[00:11:36.000 --> 00:11:38.000]  (主席)他一口氣講了這兩個命令
[00:11:38.000 --> 00:11:40.000]  (主席)兩個勸諺
[00:11:40.000 --> 00:11:42.000]  (主席)他說第一你要追求愛
[00:11:42.000 --> 00:11:44.000]  (主席)然後同時間
[00:11:44.000 --> 00:11:46.000]  (主席)你也要切勿屬靈的恩賜
[00:11:46.000 --> 00:11:48.000]  (主席)要追求
[00:11:48.000 --> 00:11:50.000]  (主席)也要切勿
[00:11:50.000 --> 00:11:52.000]  (主席)這兩個命令
[00:11:52.000 --> 00:11:54.000]  (主席)什麼叫追求
[00:11:54.000 --> 00:11:56.000]  (主席)就是竭力去追
[00:11:56.000 --> 00:11:58.000]  (主席)持續不斷向同一個方向
[00:11:58.000 --> 00:12:00.000]  (主席)一直去追求
[00:12:00.000 --> 00:12:02.000]  (主席)作為你的目標
[00:12:02.000 --> 00:12:04.000]  (主席)如果年輕的
[00:12:04.000 --> 00:12:06.000]  (主席)可能你看到
[00:12:06.000 --> 00:12:08.000]  (主席)你自己認定了的對象
[00:12:08.000 --> 00:12:10.000]  (主席)不斷去追女孩
[00:12:10.000 --> 00:12:12.000]  (主席)去追就是這個意思
[00:12:12.000 --> 00:12:14.000]  (主席)切勿是什麼
[00:12:14.000 --> 00:12:16.000]  (主席)切勿是一個內心的傾慕
[00:12:16.000 --> 00:12:18.000]  (主席)那種激情的期盼
[00:12:18.000 --> 00:12:20.000]  (主席)很想去得到
[00:12:20.000 --> 00:12:22.000]  (主席)很想去得到
[00:12:22.000 --> 00:12:24.000]  (主席)整個心都放進去
[00:12:24.000 --> 00:12:26.000]  (主席)要追這個追字
[00:12:26.000 --> 00:12:28.000]  (主席)就是要用力
[00:12:28.000 --> 00:12:30.000]  (主席)而要切勿
[00:12:30.000 --> 00:12:32.000]  (主席)就是一種內心的期盼
[00:12:32.000 --> 00:12:34.000]  (主席)一個在外一個在內
[00:12:34.000 --> 00:12:36.000]  (主席)兩個的命令
[00:12:36.000 --> 00:12:38.000]  (主席)是要同時間去使用
[00:12:38.000 --> 00:12:40.000]  (主席)用愛做基礎
[00:12:40.000 --> 00:12:42.000]  (主席)運用這個屬靈的恩賜
[00:12:42.000 --> 00:12:44.000]  (主席)本來這裡說
[00:12:44.000 --> 00:12:46.000]  (主席)特別是先知的講道
[00:12:46.000 --> 00:12:48.000]  (主席)在講神的說話
[00:12:48.000 --> 00:12:50.000]  (主席)將神的說話
[00:12:50.000 --> 00:12:52.000]  (主席)詳詳細細地說出來
[00:12:52.000 --> 00:12:54.000]  (主席)造就人
[00:12:54.000 --> 00:12:56.000]  (主席)也能夠造就教會
[00:12:56.000 --> 00:12:58.000]  (主席)兩樣東西
[00:12:58.000 --> 00:13:00.000]  (主席)一個外面一個內面
[00:13:00.000 --> 00:13:02.000]  (主席)令我想起什麼
[00:13:02.000 --> 00:13:04.000]  (主席)可能大家有時看電影
[00:13:04.000 --> 00:13:06.000]  (主席)無論是李小龍、成龍
[00:13:06.000 --> 00:13:08.000]  (主席)或者近期的甄子丹
[00:13:08.000 --> 00:13:10.000]  (主席)那些武俠片
[00:13:10.000 --> 00:13:12.000]  (主席)當兩個人走在一起的時候
[00:13:12.000 --> 00:13:14.000]  (主席)其中一個人很厲害
[00:13:14.000 --> 00:13:16.000]  (主席)很多招式
[00:13:16.000 --> 00:13:18.000]  (主席)使你心花怒放
[00:13:18.000 --> 00:13:20.000]  (主席)原來武功這麼厲害
[00:13:20.000 --> 00:13:22.000]  (主席)另一個可能是
[00:13:22.000 --> 00:13:24.000]  (主席)氣定神閒
[00:13:24.000 --> 00:13:26.000]  (主席)耐力深厚
[00:13:26.000 --> 00:13:28.000]  (主席)仔細地看著
[00:13:28.000 --> 00:13:30.000]  (主席)過了一會兒後
[00:13:30.000 --> 00:13:32.000]  (主席)兩個人走在一起
[00:13:32.000 --> 00:13:34.000]  (主席)耐力深厚的一出拳
[00:13:34.000 --> 00:13:36.000]  (主席)另一個開始打得很厲害的
[00:13:36.000 --> 00:13:38.000]  (主席)打了下來
[00:13:38.000 --> 00:13:40.000]  (主席)這些電影的場面
[00:13:40.000 --> 00:13:42.000]  (主席)很多時候都會出現
[00:13:42.000 --> 00:13:44.000]  (主席)情形就是這樣
[00:13:44.000 --> 00:13:46.000]  (主席)一個內面一個裡面
[00:13:46.000 --> 00:13:48.000]  (主席)要運用那份內容
[00:13:48.000 --> 00:13:50.000]  (主席)兩樣東西一起加起來
[00:13:50.000 --> 00:13:52.000]  (主席)才是最重要的
[00:13:52.000 --> 00:13:54.000]  (主席)否則就只有樣子
[00:13:54.000 --> 00:13:56.000]  (主席)沒得看
[00:13:56.000 --> 00:13:58.000]  (主席)令我想起金庸的小說
[00:13:58.000 --> 00:14:00.000]  (主席)倚天屠龍記裡面的主角
[00:14:00.000 --> 00:14:02.000]  (主席)叫什麼名字?張無忌
[00:14:02.000 --> 00:14:04.000]  (主席)他最厲害的那種功夫是什麼?
[00:14:04.000 --> 00:14:06.000]  (主席)九陽神功
[00:14:06.000 --> 00:14:08.000]  (主席)他練了那種神功之後
