
[00:00:00.000 --> 00:00:03.560]  今日和大家一起去學習的一個題目是
[00:10:42.760 --> 00:10:46.280]  我雖然是一個虔誠的修道士
[00:10:46.280 --> 00:10:49.640]  我的生活是無可指責的
[00:10:49.640 --> 00:10:53.160]  但我仍然認為我是一個大罪人
[00:10:53.160 --> 00:10:56.840]  我在上帝面前是坐立不安的
[00:10:56.840 --> 00:11:05.920]  我的良心是不能掩蓋我自己對自己的控告
[00:11:05.920 --> 00:11:10.200]  我無法相信我所做的一切的
[00:11:10.200 --> 00:11:14.040]  寶罪的功德可以取悅上帝
[00:11:14.040 --> 00:11:17.560]  可以討上帝的喜悅」
[00:11:17.560 --> 00:11:24.040]  這就是馬丁路德內心的那種屬靈的掙扎
[00:11:24.040 --> 00:11:27.400]  直至在1518年
[00:11:27.400 --> 00:11:30.080]  他有機會讀羅馬書
[00:11:30.080 --> 00:11:32.840]  他讀到羅馬書的第一章十七節
[00:11:32.840 --> 00:11:33.560]  裡面這樣說
[00:11:33.560 --> 00:11:38.080]  「因為上帝的義正在這福音上顯明出來
[00:11:38.080 --> 00:11:41.760]  這義是本於信,以至於信
[00:11:41.760 --> 00:11:47.320]  如經上所記,義人必因信得生」
[00:11:47.320 --> 00:11:51.120]  他說「我就是被一個這樣的經文
[00:11:51.120 --> 00:11:55.360]  我晝夜去思想羅馬書裡面的意思
[00:11:55.360 --> 00:12:00.080]  而最終我領悟到裡面的真諦
[00:12:00.080 --> 00:12:05.480]  義人是因信得生
[00:12:05.480 --> 00:12:08.960]  我們是因為信上帝的恩典
[00:12:08.960 --> 00:12:12.680]  所以我們被稱為義」
[00:12:12.680 --> 00:12:17.000]  他說「我完全降伏在上主的恩典面前
[00:12:17.000 --> 00:12:19.280]  突然之間我覺得自己好像
[00:12:19.280 --> 00:12:23.040]  得到一個重新的新的生命一樣」
[00:12:23.040 --> 00:12:25.240]  當馬丁路德這樣說的時候
[00:12:25.240 --> 00:12:28.160]  他當時已經在神學院裡面教書
[00:12:28.160 --> 00:12:30.760]  他已經是一個神學的博士
[00:12:30.760 --> 00:12:33.280]  但他說他仍然是經歷掙扎
[00:12:33.280 --> 00:12:36.360]  然後他重新領悟到那種恩典
[00:12:36.360 --> 00:12:41.520]  那種白白的恩典對他那份的喜悅
[00:12:41.520 --> 00:12:44.160]  他那份生命的意義
[00:12:44.160 --> 00:12:49.520]  然後他說「我終於看到天國的門是打開了」
[00:12:49.520 --> 00:12:53.920]  這個時候是他釘95條耳聞的第二年
[00:12:53.920 --> 00:12:58.760]  我經常覺得他釘95條耳聞是一個很勇敢的行為
[00:12:58.760 --> 00:13:00.960]  但其實在整個過程裡面
[00:13:00.960 --> 00:13:02.720]  他自己內心不斷地
[00:13:02.720 --> 00:13:06.720]  仍要面對自己內心那份的黑暗和軟弱
[00:13:06.720 --> 00:13:09.080]  保羅說「我們既因信清義
[00:13:09.080 --> 00:13:11.720]  就藉我們的主耶穌基督
[00:13:11.720 --> 00:13:14.600]  得與同上帝和好」
[00:13:14.600 --> 00:13:16.480]  保羅再一次確認
[00:13:16.480 --> 00:13:20.080]  唯有是藉著主耶穌基督
[00:13:20.080 --> 00:13:24.000]  因信我們能夠被稱為義
[00:13:24.000 --> 00:13:27.440]  我們每一個罪人就可以和上帝和好
[00:13:27.440 --> 00:13:34.000]  重新連接那份割斷了的關係
[00:13:34.000 --> 00:13:34.920]  正如我剛才也說過
[00:13:34.920 --> 00:13:36.080]  我們一聽到「因信清義」
[00:13:36.080 --> 00:13:39.320]  就覺得這是一個很深奧的神學理念
[00:13:39.320 --> 00:13:42.120]  好像跟我們很遙遠、很陌生
[00:13:42.120 --> 00:13:43.360]  但實際上
[00:13:43.360 --> 00:13:45.240]  「因信清義」背後的意思是
[00:13:45.240 --> 00:13:47.040]  我們每一個基督徒
[00:13:47.040 --> 00:13:49.000]  在我們的生命裡面
[00:13:49.000 --> 00:13:50.200]  我們可以經歷到
[00:13:50.200 --> 00:13:53.920]  並且聖經說這是一個我們可以領受
[00:13:53.920 --> 00:13:57.880]  可以享受的福氣
[00:13:57.880 --> 00:13:58.600]  保羅說
[00:13:58.600 --> 00:14:01.640]  當我們能夠和上帝和好
[00:14:01.640 --> 00:14:03.400]  在五章二節裡說
[00:14:03.400 --> 00:14:10.760]  我們就是藉著祂「因信」得以進入現在所站立的這恩典裡面
[00:14:10.760 --> 00:14:15.320]  並且歡歡喜喜的盼望上帝的榮耀
[00:14:15.320 --> 00:14:17.440]  進入恩典
[00:14:17.440 --> 00:14:19.120]  保羅用「進入」這個字
[00:14:19.120 --> 00:14:22.920]  進入是代表著一個我們當下可以領受到
[00:14:22.920 --> 00:14:25.680]  經驗到的一個真實
[00:14:25.680 --> 00:14:26.960]  然後進入之後
[00:14:26.960 --> 00:14:31.600]  我們能夠站立在這個恩典上面
[00:14:31.600 --> 00:14:35.080]  寫學者告訴我們站立這個字是一種
[00:14:35.080 --> 00:14:37.240]  我們要在壓力裡面
[00:14:37.240 --> 00:14:42.480]  我們仍然能夠站穩的一個意思
[00:14:42.480 --> 00:14:46.440]  我們領受這個恩典是需要站穩的
[00:14:46.440 --> 00:14:49.480]  我們需要和我們的上主建立一個牢固
[00:14:49.480 --> 00:14:52.520]  並且密切的關係
[00:14:52.520 --> 00:14:58.200]  然後我們才可以歡歡喜喜的去盼望上帝的榮耀
[00:14:58.200 --> 00:15:02.320]  盼望就是建基在我們對上主的信心裡面
[00:15:02.320 --> 00:15:04.800]  最終我們相信我們每一個罪人
[00:15:04.800 --> 00:15:08.800]  我們都可以得著上帝的榮耀
[00:15:08.800 --> 00:15:12.320]  保羅說我們是在壓力裡面
[00:15:12.320 --> 00:15:14.480]  我們要站穩
[00:15:14.480 --> 00:15:16.280]  就是意味著我們每一個人的生命
[00:15:16.280 --> 00:15:21.400]  你和我的生命是會不斷經歷不同的考驗和挑戰
[00:15:21.400 --> 00:15:22.400]  如果是這樣
[00:15:22.400 --> 00:15:26.560]  為什麼保羅又說我們要歡歡喜喜的盼望呢?
[00:15:26.560 --> 00:15:28.600]  在考驗和挑戰裡面
[00:15:28.600 --> 00:15:31.560]  我們怎樣去歡歡喜喜呢?
[00:15:31.560 --> 00:15:35.360]  他說在患難裡面也是歡歡喜喜的
[00:15:35.360 --> 00:15:37.800]  因為知道患難生忍耐
[00:15:37.800 --> 00:15:39.400]  忍耐生老練
[00:15:39.400 --> 00:15:42.160]  老練生盼望
[00:15:42.160 --> 00:15:46.240]  患難是一種外在的環境
[00:15:46.240 --> 00:15:48.440]  可能是我們因為信仰的緣故
[00:15:48.440 --> 00:15:54.200]  會承受的一種壓力或者一種逼迫
[00:15:54.200 --> 00:15:56.480]  保羅的教導是即使是這樣
[00:15:56.480 --> 00:16:00.640]  你們都要歡歡喜喜
[00:16:00.640 --> 00:16:04.240]  聽起來好像很荒謬
[00:16:04.240 --> 00:16:08.040]  難道這種歡歡喜喜是一種叫我們逃避現實的
[00:16:08.040 --> 00:16:11.200]  一種歡喜快樂嗎?
[00:16:11.200 --> 00:16:12.720]  絕對不是
[00:16:12.720 --> 00:16:14.280]  保羅在這裡說
[00:16:14.280 --> 00:16:17.600]  因為患難生忍耐
[00:16:17.600 --> 00:16:20.720]  忍耐是一種堅忍的意思
[00:16:20.720 --> 00:16:23.760]  是一種剛毅不屈的精神
[00:16:23.760 --> 00:16:26.000]  在患難裡面
[00:16:26.000 --> 00:16:28.240]  要我們去生出忍耐
[00:16:28.240 --> 00:16:34.040]  或者培育出一種堅忍的鬥志
[00:16:34.040 --> 00:16:37.080]  面對患難或者面對一些苦難的時候
[00:16:37.080 --> 00:16:39.680]  我們不是去自怨自艾
[00:16:39.680 --> 00:16:41.200]  我們不是去怨天尤人上帝
[00:16:41.200 --> 00:16:44.800]  為什麼會讓我陷在這樣的一個光景裡面
[00:16:44.800 --> 00:16:47.080]  甚至我們對一切的事情
[00:16:47.080 --> 00:16:49.720]  包括對上帝都絕望
[00:16:49.720 --> 00:16:51.760]  保羅告訴我們在患難裡面
[00:16:51.760 --> 00:16:57.120]  我們要學習的是一種堅忍的精神
[00:16:57.120 --> 00:17:01.080]  堅忍的基礎絕對不是靠我們自己個人的能力
[00:17:01.080 --> 00:17:03.880]  而是靠我們對上主的信心
[00:17:03.880 --> 00:17:07.080]  患難生忍耐
[00:17:07.080 --> 00:17:11.080]  然後忍耐生勞煉
[00:17:11.080 --> 00:17:12.840]  勞煉這個字很有意思
[00:17:12.840 --> 00:17:15.360]  「勞」好像我們覺得是一種年紀的意思
[00:17:15.360 --> 00:17:18.160]  但其實是一種經驗
[00:17:18.160 --> 00:17:23.200]  是代表著一種身經百戰的氣質
[00:17:23.200 --> 00:17:26.440]  經過了患難、忍耐
[00:17:26.440 --> 00:17:29.160]  然後我們不斷地在培養一種
[00:17:29.160 --> 00:17:33.440]  身經百戰的一種屬靈的氣質
[00:17:33.440 --> 00:17:37.080]  一種品格
[00:17:37.080 --> 00:17:42.120]  這種品格就是在堅忍裡面去培育出來的
[00:17:42.120 --> 00:17:46.360]  然後這種勞煉是生出盼望
[00:17:46.360 --> 00:17:48.480]  意思就是我們每一個基督徒
[00:17:48.480 --> 00:17:51.400]  我們藉著堅忍、毅力
[00:17:51.400 --> 00:17:55.400]  我們這份生命的品格、這份情操
[00:17:55.400 --> 00:18:01.720]  成為了我們可以繼續持守盼望的唯一基礎
[00:18:01.720 --> 00:18:07.160]  保羅的表述是一種鎖鏈式的表達
[00:18:07.160 --> 00:18:08.400]  患難生忍耐
[00:18:08.400 --> 00:18:09.720]  忍耐生勞煉
[00:18:09.720 --> 00:18:11.680]  勞煉生盼望
[00:18:11.680 --> 00:18:13.880]  其實就是要提醒我們
[00:18:13.880 --> 00:18:20.680]  我們唯有盼望才可以幫助我們去面對患難
[00:18:20.680 --> 00:18:23.000]  的確我們人生在世
[00:18:23.000 --> 00:18:27.440]  我們是會經歷很多不同的考驗、患難
[00:18:27.440 --> 00:18:29.560]  這些考驗、患難都是很真實的
[00:18:29.560 --> 00:18:32.600]  是在挑戰我們信仰的根基
[00:18:32.600 --> 00:18:34.840]  和上帝之間的關係
[00:18:34.840 --> 00:18:38.360]  無論是外在的政治環境的打壓
[00:18:38.360 --> 00:18:40.040]  或者是我們生命裡面
[00:18:40.040 --> 00:18:44.040]  我們經驗到我們無法解釋
[00:18:44.040 --> 00:18:49.960]  亦都不能夠擺脫的苦難
[00:18:49.960 --> 00:18:51.760]  唯有我們在裡面
[00:18:51.760 --> 00:18:55.280]  我們學習到這種患難生忍耐
[00:18:55.280 --> 00:18:57.040]  忍耐生勞煉
[00:18:57.040 --> 00:19:00.880]  勞煉生盼望的這份氣質
[00:19:00.880 --> 00:19:07.480]  我們才能夠繼續持守下去
[00:19:07.480 --> 00:19:12.680]  記得在五年之前我有機會享用一個安息年
[00:19:12.680 --> 00:19:19.040]  當時我是去到中國內地的一些檔案館裡面去查資料
[00:19:19.040 --> 00:19:24.440]  我看到一份檔案資料令我當時是內心非常之震撼
[00:19:24.440 --> 00:19:29.560]  這份檔案資料是講述在1966年文化大革命的前夕
[00:19:29.560 --> 00:19:33.640]  當時提及有兩位基督教的人士
[00:19:33.640 --> 00:19:37.560]  一位是牧師一位是傳道人
[00:19:37.560 --> 00:19:40.440]  那份報告那份檔案是說
[00:19:40.440 --> 00:19:44.000]  原來這位牧師和這位傳道人
[00:19:44.000 --> 00:19:47.480]  他向政府去打報告
[00:19:47.480 --> 00:19:50.560]  匯報了在他們兩間的教會裡面
[00:19:50.560 --> 00:19:56.280]  有十位年青的信徒的反動思想和行為
[00:19:56.280 --> 00:19:59.000]  講得白一點就是說這位牧師和傳道人
[00:19:59.000 --> 00:20:05.600]  是金手指打報告給政府給共產黨
[00:20:05.600 --> 00:20:07.360]  當時看到這份檔案材料的時候
[00:20:07.360 --> 00:20:10.400]  我實在很難去想像
[00:20:10.400 --> 00:20:16.000]  或者甚至乎我代入這十個被點名後來被批判的年青人
[00:20:16.000 --> 00:20:18.840]  他知不知道原來是哪一個
[00:20:18.840 --> 00:20:24.800]  是將他們的所謂反動的思想行為去報告出來的呢?
[00:20:24.800 --> 00:20:30.800]  原來是去教會的牧師和傳道人
[00:20:30.800 --> 00:20:34.480]  為什麼會這樣呢?
[00:20:34.480 --> 00:20:37.680]  後來我有機會將這段小小的經驗
[00:20:37.680 --> 00:20:43.600]  我在我的Facebook那裡寫了一些出來的感受
[00:20:43.600 --> 00:20:45.720]  看到很多不同的回應
[00:20:45.720 --> 00:20:49.720]  有些人的回應是說他們都是罪人
[00:20:49.720 --> 00:20:53.720]  沒錯,我們大家都是罪人
[00:20:53.720 --> 00:20:56.520]  然後有些人就說其實我們都是罪人
[00:20:56.520 --> 00:20:57.400]  我們每個人都是罪人
[00:20:57.400 --> 00:21:00.000]  所以我們不應該指責其他的人
[00:21:00.000 --> 00:21:02.280]  這個也沒有錯
[00:21:02.280 --> 00:21:06.840]  的確,你和我,我們每個人都是罪人
[00:21:06.840 --> 00:21:10.800]  但同時我們也是一個被罪者
[00:21:10.800 --> 00:21:17.080]  我不會說這位牧師和傳道人的選擇是沒有選擇的
[00:21:17.080 --> 00:21:20.840]  或者他將一切事情歸咎於
[00:21:20.840 --> 00:21:24.040]  不關我事的,活在一個這樣的環境裡面
[00:21:24.040 --> 00:21:29.560]  是社會的錯,是時代的錯
[00:21:29.560 --> 00:21:33.280]  的確,每個人活在一個時代的處境
[00:21:33.280 --> 00:21:36.080]  活在一個社會裡面,那種複雜的關係
[00:21:36.080 --> 00:21:39.720]  是很難用簡單的言語將它表達出來的
[00:21:39.720 --> 00:21:43.360]  是超過我們的想像的
[00:21:43.360 --> 00:21:46.840]  當時的確是一個扭曲人性的年代
[00:21:46.840 --> 00:21:48.200]  當我看到這份檔案的時候
[00:21:48.200 --> 00:21:51.320]  當時我跟著問一個問題,我很記得
[00:21:51.320 --> 00:21:52.600]  我問一個問題就是
[00:21:52.600 --> 00:21:57.960]  如果我是六十年代,1966年的這位牧師和傳道人
[00:21:57.960 --> 00:22:00.400]  當時我會怎樣做呢?
[00:22:00.400 --> 00:22:02.880]  我不知道他當時在一個什麼的環境裡面
[00:22:02.880 --> 00:22:05.520]  他要做一個這樣的行動
[00:22:05.520 --> 00:22:08.920]  但我在問,如果我是他,我會怎樣做呢?
[00:22:08.920 --> 00:22:10.080]  我是否會好像他那樣
[00:22:10.080 --> 00:22:15.360]  因為我寧死的,我都不會出賣我的教友
