
[00:00:00.000 --> 00:00:03.240]  羅馬書三章二十三節 大家一起
[00:03:21.540 --> 00:03:23.540]  私照被什麼呀
[00:03:23.540 --> 00:03:25.540]  被泄露出去
[00:03:25.540 --> 00:03:27.540]  我想大家都知道了吧
[00:03:27.540 --> 00:03:29.540]  上百萬
[00:03:29.540 --> 00:03:31.540]  上百位的
[00:03:31.540 --> 00:03:33.540]  女星 好萊塢明星的
[00:03:33.540 --> 00:03:35.540]  私照被泄露出去
[00:03:35.540 --> 00:03:37.540]  在這個整個好萊塢
[00:03:37.540 --> 00:03:39.540]  整個世界的娛樂圈
[00:03:39.540 --> 00:03:41.540]  引起了很大的轟動
[00:03:41.540 --> 00:03:43.540]  大家為此吵 為此鬧 為此爭鬥
[00:03:43.540 --> 00:03:45.540]  為此
[00:03:45.540 --> 00:03:47.540]  不斷地在這
[00:03:47.540 --> 00:03:49.540]  傳播
[00:03:49.540 --> 00:03:51.540]  為什麼會造成
[00:03:51.540 --> 00:03:53.540]  這麼大的影響呢
[00:03:53.540 --> 00:03:59.540]  實際上聖經告訴我們一句話
[00:03:59.540 --> 00:04:01.540]  因為世人都是什麼呀
[00:04:01.540 --> 00:04:03.540]  罪人 有沒有想過
[00:04:03.540 --> 00:04:05.540]  如果
[00:04:05.540 --> 00:04:07.540]  這些女星 她們的
[00:04:07.540 --> 00:04:09.540]  私生活檢點的話
[00:04:09.540 --> 00:04:11.540]  她們的私生活檢點的話
[00:04:11.540 --> 00:04:13.540]  會不會
[00:04:13.540 --> 00:04:15.540]  給別人留下這些把柄呢
[00:04:15.540 --> 00:04:19.540]  會不會呀
[00:04:19.540 --> 00:04:21.540]  別人
[00:04:21.540 --> 00:04:23.540]  不管怎麼追查你
[00:04:23.540 --> 00:04:27.540]  我們知道 結果呢
[00:04:27.540 --> 00:04:29.540]  新聞告訴我們
[00:04:29.540 --> 00:04:31.540]  最佳是被黑客
[00:04:31.540 --> 00:04:33.540]  她們照片被黑客
[00:04:33.540 --> 00:04:35.540]  從網絡云當中
[00:04:35.540 --> 00:04:37.540]  給盜走的 是不是
[00:04:37.540 --> 00:04:39.540]  那麼我們想想
[00:04:39.540 --> 00:04:41.540]  如果
[00:04:41.540 --> 00:04:43.540]  這些女星的私生活
[00:04:43.540 --> 00:04:45.540]  在外面非常的亮麗
[00:04:45.540 --> 00:04:47.540]  對不對
[00:04:47.540 --> 00:04:49.540]  但是如果這些人私生活
[00:04:49.540 --> 00:04:51.540]  檢點的話
[00:04:51.540 --> 00:04:53.540]  她害怕別人去看她的照片嗎
[00:04:53.540 --> 00:04:57.540]  如果
[00:04:57.540 --> 00:04:59.540]  你明明知道一些私生活的照片
[00:04:59.540 --> 00:05:01.540]  是不好了
[00:05:01.540 --> 00:05:03.540]  你還故意把它隱藏
[00:05:03.540 --> 00:05:05.540]  保存起來
[00:05:11.540 --> 00:05:13.540]  就是給別人留把柄
[00:05:13.540 --> 00:05:15.540]  第二
[00:05:15.540 --> 00:05:17.540]  這些黑客們
[00:05:17.540 --> 00:05:19.540]  如果
[00:05:19.540 --> 00:05:21.540]  不是利益的驅動
[00:05:21.540 --> 00:05:23.540]  不是
[00:05:23.540 --> 00:05:25.540]  對別人的隱私有種不良的
[00:05:25.540 --> 00:05:27.540]  這種偷窺的
[00:05:27.540 --> 00:05:29.540]  這種心理的話
[00:05:29.540 --> 00:05:31.540]  他會不會去
[00:05:31.540 --> 00:05:33.540]  盜取別人的隱私照片呢
[00:05:33.540 --> 00:05:35.540]  會不會呀
[00:05:35.540 --> 00:05:39.540]  不會 是不是
[00:05:39.540 --> 00:05:41.540]  那麼
[00:05:41.540 --> 00:05:45.540]  他們把這些照片
[00:05:45.540 --> 00:05:47.540]  給盜取出來
[00:05:47.540 --> 00:05:49.540]  然後放在網絡媒體上
[00:05:49.540 --> 00:05:51.540]  我們就問問
[00:05:51.540 --> 00:05:53.540]  我們這些普羅大眾們
[00:05:53.540 --> 00:05:55.540]  我們這些普羅大眾們
[00:05:55.540 --> 00:05:57.540]  如果我們的內心
[00:05:57.540 --> 00:05:59.540]  對別人的隱私
[00:05:59.540 --> 00:06:01.540]  沒有那麼的
[00:06:01.540 --> 00:06:03.540]  好奇的話
[00:06:03.540 --> 00:06:05.540]  請問
[00:06:05.540 --> 00:06:07.540]  這個事件會傳得這麼快嗎
[00:06:09.540 --> 00:06:11.540]  會不會傳得這麼快
[00:06:11.540 --> 00:06:13.540]  會不會造成這麼大的影響
[00:06:13.540 --> 00:06:21.540]  你會發現
[00:06:21.540 --> 00:06:23.540]  在我們
[00:06:23.540 --> 00:06:25.540]  在這個事件傳播將近一個月當中
[00:06:25.540 --> 00:06:27.540]  你會發現
[00:06:27.540 --> 00:06:29.540]  我們當中
[00:06:29.540 --> 00:06:31.540]  在我們標準裡面
[00:06:31.540 --> 00:06:33.540]  所謂的許多的好人
[00:06:33.540 --> 00:06:35.540]  是不是都在
[00:06:35.540 --> 00:06:37.540]  瀏覽這些照片
[00:06:39.540 --> 00:06:41.540]  在欣賞
[00:06:41.540 --> 00:06:43.540]  這個照片
[00:06:43.540 --> 00:06:45.540]  在和你的朋友們
[00:06:45.540 --> 00:06:47.540]  在討論這些照片
[00:06:47.540 --> 00:06:49.540]  有時可能會肆無忌憚地
[00:06:49.540 --> 00:06:51.540]  在笑
[00:06:51.540 --> 00:06:57.540]  這都反映出了
[00:06:57.540 --> 00:06:59.540]  聖經告訴我們一個
[00:06:59.540 --> 00:07:03.540]  我們都是罪人
[00:07:03.540 --> 00:07:07.540]  我們在有意無意當中
[00:07:07.540 --> 00:07:09.540]  都會把別人的缺點
[00:07:09.540 --> 00:07:11.540]  弱處
[00:07:11.540 --> 00:07:13.540]  去無限地
[00:07:13.540 --> 00:07:15.540]  放大 擴大
[00:07:15.540 --> 00:07:17.540]  我們不會有意
[00:07:17.540 --> 00:07:19.540]  我們不會有心地
[00:07:19.540 --> 00:07:21.540]  去把別人的缺點
[00:07:21.540 --> 00:07:23.540]  別人的這種隱私去給
[00:07:23.540 --> 00:07:25.540]  保護起來
[00:07:25.540 --> 00:07:33.540]  所以說
[00:07:33.540 --> 00:07:35.540]  這個事件才發生了
[00:07:35.540 --> 00:07:37.540]  這麼大的影響
[00:07:37.540 --> 00:07:39.540]  我們以這個事件
[00:07:39.540 --> 00:07:41.540]  為例
[00:07:41.540 --> 00:07:43.540]  你會發現這個世界上有很多的新聞
[00:07:43.540 --> 00:07:45.540]  對不對
[00:07:45.540 --> 00:07:47.540]  但是你會發現
[00:07:47.540 --> 00:07:49.540]  尤其什麼新聞最引人注意
[00:07:49.540 --> 00:07:51.540]  娛樂八卦新聞
[00:07:51.540 --> 00:07:57.540]  是不是
[00:07:57.540 --> 00:07:59.540]  尤其是娛樂八卦新聞
[00:07:59.540 --> 00:08:01.540]  最引人注意
[00:08:01.540 --> 00:08:03.540]  那麼多好的東西
[00:08:03.540 --> 00:08:05.540]  為什麼我們不花心思去看
[00:08:05.540 --> 00:08:07.540]  我們為什麼
[00:08:07.540 --> 00:08:09.540]  總是看娛樂八卦新聞
[00:08:09.540 --> 00:08:11.540]  誰和誰
[00:08:11.540 --> 00:08:13.540]  搞劈腿了
[00:08:13.540 --> 00:08:15.540]  哪裡明星又有小三了
[00:08:15.540 --> 00:08:17.540]  哪裡明星吸毒了
[00:08:17.540 --> 00:08:19.540]  請問
[00:08:19.540 --> 00:08:21.540]  這和我們有什麼關係
[00:08:21.540 --> 00:08:27.540]  為什麼這些新聞
[00:08:27.540 --> 00:08:29.540]  總是在
[00:08:29.540 --> 00:08:31.540]  吸引那麼多人去看
[00:08:31.540 --> 00:08:33.540]  總是吸引最多人數量的
[00:08:33.540 --> 00:08:35.540]  去觀看 去分享 去轉載呢
[00:08:35.540 --> 00:08:41.540]  因為聖經告訴我們說
[00:08:41.540 --> 00:08:45.540]  我們都是什麼
[00:08:45.540 --> 00:08:47.540]  都是罪人
[00:08:47.540 --> 00:08:49.540]  沒有所謂的好人
[00:08:49.540 --> 00:08:51.540]  這個罪呢
[00:08:51.540 --> 00:08:53.540]  這是多與少的問題
[00:08:53.540 --> 00:08:57.540]  用中國一句俗話
[00:08:57.540 --> 00:08:59.540]  有時候我們會說
[00:08:59.540 --> 00:09:01.540]  這個人怎麼樣
[00:09:01.540 --> 00:09:03.540]  實際上是
[00:09:03.540 --> 00:09:05.540]  五十步笑什麼
[00:09:05.540 --> 00:09:07.540]  笑百步
[00:09:07.540 --> 00:09:09.540]  在神的眼中
[00:09:09.540 --> 00:09:11.540]  我們都是罪人
[00:09:11.540 --> 00:09:13.540]  我們才會
[00:09:13.540 --> 00:09:15.540]  在這個世界上你會發現
[00:09:15.540 --> 00:09:17.540]  當我們越去接觸人的時候
[00:09:17.540 --> 00:09:19.540]  越想接近人的時候
[00:09:19.540 --> 00:09:21.540]  你會發現
[00:09:21.540 --> 00:09:25.540]  你越容易受傷害
[00:09:27.540 --> 00:09:29.540]  因為什麼
[00:09:29.540 --> 00:09:31.540]  因為當你越接觸人的時候
[00:09:31.540 --> 00:09:33.540]  你的弱點
[00:09:33.540 --> 00:09:35.540]  別人看得什麼
[00:09:35.540 --> 00:09:37.540]  越清楚
[00:09:37.540 --> 00:09:39.540]  當你接觸那個人的時候
[00:09:39.540 --> 00:09:41.540]  你對他的弱點
[00:09:41.540 --> 00:09:43.540]  對他的缺點也看得什麼
[00:09:43.540 --> 00:09:45.540]  越清楚
[00:09:45.540 --> 00:09:53.540]  我本來想著
[00:09:53.540 --> 00:09:55.540]  我對這個人很好感
[00:09:55.540 --> 00:09:57.540]  可是當我越走近他的時候
[00:09:57.540 --> 00:09:59.540]  發現原來不是那樣
[00:09:59.540 --> 00:10:03.540]  完全不是那樣
[00:10:03.540 --> 00:10:09.540]  中國人就
[00:10:09.540 --> 00:10:11.540]  說了一句話
[00:10:11.540 --> 00:10:13.540]  距離產生美
[00:10:13.540 --> 00:10:19.540]  你會發現人的心中很矛盾
[00:10:19.540 --> 00:10:21.540]  越想接近人
[00:10:21.540 --> 00:10:23.540]  但是發現
[00:10:23.540 --> 00:10:25.540]  當你接近了人的時候
[00:10:25.540 --> 00:10:27.540]  又害怕接近人
[00:10:27.540 --> 00:10:33.540]  這樣歸根結底就是什麼
[00:10:33.540 --> 00:10:35.540]  聖經告訴我們
[00:10:35.540 --> 00:10:37.540]  人都是罪人
[00:10:37.540 --> 00:10:39.540]  人都是罪人
[00:10:39.540 --> 00:10:41.540]  沒有所謂的好人
[00:10:41.540 --> 00:10:43.540]  別人跟你說那個人很好
[00:10:43.540 --> 00:10:45.540]  但是你會發現走近他的時候
[00:10:45.540 --> 00:10:47.540]  跟他接觸到的時候
[00:10:47.540 --> 00:10:49.540]  時間長了
[00:10:49.540 --> 00:10:51.540]  我們都會發現他也不過如此
[00:10:51.540 --> 00:10:53.540]  我們都是罪人
[00:10:53.540 --> 00:10:57.540]  我們都是罪人
[00:10:57.540 --> 00:11:05.540]  我們當中很多是
[00:11:05.540 --> 00:11:07.540]  剛來這裡上大學的
[00:11:07.540 --> 00:11:09.540]  也剛來從中國來的
[00:11:09.540 --> 00:11:11.540]  08年我們再舉一個例子
[00:11:11.540 --> 00:11:13.540]  08年
[00:11:13.540 --> 00:11:17.540]  一個很重要的事件
[00:11:17.540 --> 00:11:19.540]  也是娛樂界重要的事件
[00:11:19.540 --> 00:11:21.540]  什麼事件
[00:11:21.540 --> 00:11:23.540]  艷照門事件
[00:11:23.540 --> 00:11:25.540]  香港明星
[00:11:25.540 --> 00:11:29.540]  有人知道這個名字嗎
[00:11:29.540 --> 00:11:35.540]  為什麼
[00:11:35.540 --> 00:11:37.540]  這樣的例子
[00:11:37.540 --> 00:11:39.540]  總是會不斷地擴大
[00:11:39.540 --> 00:11:43.540]  近幾年來
[00:11:43.540 --> 00:11:45.540]  中國不斷地就是車陣門
[00:11:47.540 --> 00:11:49.540]  車陣門一直出來
[00:11:49.540 --> 00:11:51.540]  從艷照門出來之後
[00:11:51.540 --> 00:11:53.540]  不斷地翻版的艷照門
[00:11:53.540 --> 00:11:55.540]  媒體不斷地播放這些照片
[00:11:55.540 --> 00:11:57.540]  這些新聞
[00:11:57.540 --> 00:11:59.540]  來吸引我們的眼球
[00:11:59.540 --> 00:12:01.540]  來博取我們的眼球
[00:12:01.540 --> 00:12:03.540]  來博取觀眾的關注
[00:12:03.540 --> 00:12:05.540]  博取網上的流量
[00:12:05.540 --> 00:12:07.540]  關注量
[00:12:07.540 --> 00:12:11.540]  當你和朋友在去聊天的時候
[00:12:11.540 --> 00:12:13.540]  你會發現
[00:12:13.540 --> 00:12:15.540]  當你不知道這個世界的時候
[00:12:15.540 --> 00:12:17.540]  你還覺得你落伍了
[00:12:17.540 --> 00:12:19.540]  你連這都不懂
[00:12:19.540 --> 00:12:21.540]  你連這都不知道
[00:12:21.540 --> 00:12:27.540]  那麼我想問問
[00:12:27.540 --> 00:12:29.540]  我們所謂
[00:12:29.540 --> 00:12:31.540]  當我們今天
[00:12:31.540 --> 00:12:33.540]  我們的心理到這種地步的時候
[00:12:33.540 --> 00:12:35.540]  請問我們所謂的好人的標準
[00:12:35.540 --> 00:12:37.540]  那個好人的標準又在哪裡呢
[00:12:37.540 --> 00:12:43.540]  有沒有想過
[00:12:43.540 --> 00:12:45.540]  我們所謂的好人的標準在哪裡呢
[00:12:45.540 --> 00:12:53.540]  我們有想想
[00:12:53.540 --> 00:12:55.540]  如果
[00:12:55.540 --> 00:12:57.540]  當你知道對方是一個
[00:12:57.540 --> 00:12:59.540]  經常對別人的隱私
[00:12:59.540 --> 00:13:01.540]  這麼在意的人
[00:13:01.540 --> 00:13:03.540]  常常有意無意去偷窺的一個人
[00:13:03.540 --> 00:13:05.540]  請問
[00:13:05.540 --> 00:13:07.540]  你還會和他接觸過多嗎
[00:13:11.540 --> 00:13:13.540]  當你知道一個人
[00:13:13.540 --> 00:13:15.540]  整天把這些隱私的照片
[00:13:15.540 --> 00:13:17.540]  去傳播的這樣一個人
[00:13:17.540 --> 00:13:19.540]  請問你覺得這個人
[00:13:19.540 --> 00:13:21.540]  可以上天堂嗎
[00:13:21.540 --> 00:13:25.540]  當你知道一個人
[00:13:25.540 --> 00:13:27.540]  整天有事沒事
[00:13:27.540 --> 00:13:29.540]  都在談論這些別人的隱私的
[00:13:29.540 --> 00:13:31.540]  別人的娛樂八卦
[00:13:31.540 --> 00:13:33.540]  跟你分享別人的這種私人照片的時候
[00:13:33.540 --> 00:13:35.540]  隱私照片的時候
[00:13:35.540 --> 00:13:37.540]  請問你覺得這個人
[00:13:37.540 --> 00:13:39.540]  可以上天堂嗎
[00:13:41.540 --> 00:13:43.540]  請問你覺得這個人
[00:13:43.540 --> 00:13:45.540]  可以上天堂嗎
[00:13:45.540 --> 00:13:47.540]  請問你覺得這個人
[00:13:47.540 --> 00:13:49.540]  可以上天堂嗎
[00:13:49.540 --> 00:13:51.540]  請問你覺得這個人
[00:13:51.540 --> 00:13:53.540]  可以上天堂嗎
[00:13:53.540 --> 00:13:55.540]  請問你覺得這個人
[00:13:55.540 --> 00:13:57.540]  可以上天堂嗎
[00:13:57.540 --> 00:13:59.540]  請問你覺得這個人
[00:13:59.540 --> 00:14:01.540]  可以上天堂嗎
[00:14:01.540 --> 00:14:03.540]  請問你覺得這個人
[00:14:03.540 --> 00:14:05.540]  可以上天堂嗎
[00:14:05.540 --> 00:14:07.540]  請問你覺得這個人
[00:14:07.540 --> 00:14:09.540]  可以上天堂嗎
[00:14:09.540 --> 00:14:11.540]  請問你覺得這個人
[00:14:11.540 --> 00:14:13.540]  可以上天堂嗎
[00:14:13.540 --> 00:14:15.540]  請問你覺得這個人
[00:14:15.540 --> 00:14:17.540]  可以上天堂嗎
[00:14:17.540 --> 00:14:19.540]  請問你覺得這個人
[00:14:19.540 --> 00:14:21.540]  可以上天堂嗎
[00:14:21.540 --> 00:14:23.540]  請問你覺得這個人
[00:14:23.540 --> 00:14:25.540]  可以上天堂嗎
[00:14:25.540 --> 00:14:27.540]  請問你覺得這個人
[00:14:27.540 --> 00:14:29.540]  可以上天堂嗎
[00:14:29.540 --> 00:14:31.540]  請問你覺得這個人
[00:14:31.540 --> 00:14:33.540]  可以上天堂嗎
[00:14:33.540 --> 00:14:35.540]  請問你覺得這個人
[00:14:35.540 --> 00:14:37.540]  可以上天堂嗎
[00:14:37.540 --> 00:14:39.540]  請問你覺得這個人
[00:14:39.540 --> 00:14:41.540]  可以上天堂嗎
[00:14:41.540 --> 00:14:43.540]  請問你覺得這個人
[00:14:43.540 --> 00:14:45.540]  可以上天堂嗎
[00:14:45.540 --> 00:14:47.540]  請問你覺得這個人
[00:14:47.540 --> 00:14:49.540]  可以上天堂嗎
[00:14:49.540 --> 00:14:51.540]  請問你覺得這個人
[00:14:51.540 --> 00:14:53.540]  可以上天堂嗎
[00:14:53.540 --> 00:14:55.540]  請問你覺得這個人
[00:14:55.540 --> 00:14:57.540]  可以上天堂嗎
[00:14:57.540 --> 00:14:59.540]  請問你覺得這個人
[00:14:59.540 --> 00:15:01.540]  可以上天堂嗎
[00:15:01.540 --> 00:15:03.540]  請問你覺得這個人
[00:15:03.540 --> 00:15:05.540]  可以上天堂嗎
[00:15:05.540 --> 00:15:07.540]  請問你覺得這個人
[00:15:07.540 --> 00:15:09.540]  可以上天堂嗎
[00:15:09.540 --> 00:15:11.540]  請問你覺得這個人
[00:15:11.540 --> 00:15:13.540]  可以上天堂嗎
[00:15:13.540 --> 00:15:15.540]  請問你覺得這個人
[00:15:15.540 --> 00:15:17.540]  可以上天堂嗎
[00:15:17.540 --> 00:15:19.540]  請問你覺得這個人
[00:15:19.540 --> 00:15:21.540]  可以上天堂嗎
[00:15:21.540 --> 00:15:23.540]  請問你覺得這個人
[00:15:23.540 --> 00:15:25.540]  可以上天堂嗎
[00:15:25.540 --> 00:15:27.540]  請問你覺得這個人
[00:15:27.540 --> 00:15:29.540]  可以上天堂嗎
[00:15:29.540 --> 00:15:31.540]  請問你覺得這個人
[00:15:31.540 --> 00:15:33.540]  可以上天堂嗎
[00:15:33.540 --> 00:15:35.540]  請問你覺得這個人
[00:15:35.540 --> 00:15:37.540]  可以上天堂嗎
[00:15:37.540 --> 00:15:39.540]  請問你覺得這個人
[00:15:39.540 --> 00:15:41.540]  可以上天堂嗎
[00:15:41.540 --> 00:15:43.540]  請問你覺得這個人
[00:15:43.540 --> 00:15:45.540]  可以上天堂嗎
[00:15:45.540 --> 00:15:47.540]  請問你覺得這個人
[00:15:47.540 --> 00:15:49.540]  可以上天堂嗎
[00:15:49.540 --> 00:15:51.540]  請問你覺得這個人
[00:15:51.540 --> 00:15:53.540]  可以上天堂嗎
[00:15:53.540 --> 00:15:55.540]  請問你覺得這個人
[00:15:55.540 --> 00:15:57.540]  可以上天堂嗎
[00:15:57.540 --> 00:15:59.540]  請問你覺得這個人
[00:15:59.540 --> 00:16:01.540]  可以上天堂嗎
[00:16:01.540 --> 00:16:03.540]  請問你覺得這個人
[00:16:03.540 --> 00:16:05.540]  可以上天堂嗎
[00:16:05.540 --> 00:16:07.540]  請問你覺得這個人
[00:16:07.540 --> 00:16:09.540]  可以上天堂嗎
[00:16:09.540 --> 00:16:11.540]  請問你覺得這個人
[00:16:11.540 --> 00:16:13.540]  可以上天堂嗎
[00:16:13.540 --> 00:16:15.540]  請問你覺得這個人
[00:16:15.540 --> 00:16:17.540]  可以上天堂嗎
[00:16:17.540 --> 00:16:19.540]  請問你覺得這個人
[00:16:19.540 --> 00:16:21.540]  可以上天堂嗎
[00:16:21.540 --> 00:16:23.540]  請問你覺得這個人
[00:16:23.540 --> 00:16:25.540]  可以上天堂嗎
[00:16:25.540 --> 00:16:27.540]  請問你覺得這個人
[00:16:27.540 --> 00:16:29.540]  可以上天堂嗎
[00:16:29.540 --> 00:16:31.540]  請問你覺得這個人
[00:16:31.540 --> 00:16:33.540]  可以上天堂嗎
[00:16:33.540 --> 00:16:35.540]  請問你覺得這個人
[00:16:35.540 --> 00:16:37.540]  可以上天堂嗎
[00:16:37.540 --> 00:16:39.540]  請問你覺得這個人
[00:16:39.540 --> 00:16:41.540]  可以上天堂嗎
[00:16:41.540 --> 00:16:43.540]  請問你覺得這個人
[00:16:43.540 --> 00:16:45.540]  可以上天堂嗎
[00:16:45.540 --> 00:16:47.540]  請問你覺得這個人
[00:16:47.540 --> 00:16:49.540]  可以上天堂嗎
[00:16:49.540 --> 00:16:51.540]  請問你覺得這個人
[00:16:51.540 --> 00:16:53.540]  可以上天堂嗎
[00:16:53.540 --> 00:16:55.540]  請問你覺得這個人
[00:16:55.540 --> 00:16:57.540]  可以上天堂嗎
[00:16:57.540 --> 00:16:59.540]  請問你覺得這個人
[00:16:59.540 --> 00:17:01.540]  可以上天堂嗎
[00:17:01.540 --> 00:17:03.540]  請問你覺得這個人
[00:17:03.540 --> 00:17:05.540]  可以上天堂嗎
[00:17:05.540 --> 00:17:07.540]  請問你覺得這個人
[00:17:07.540 --> 00:17:09.540]  可以上天堂嗎
[00:17:09.540 --> 00:17:11.540]  請問你覺得這個人
[00:17:11.540 --> 00:17:13.540]  可以上天堂嗎
[00:17:13.540 --> 00:17:15.540]  請問你覺得這個人
[00:17:15.540 --> 00:17:17.540]  可以上天堂嗎
[00:17:17.540 --> 00:17:19.540]  請問你覺得這個人
[00:17:19.540 --> 00:17:21.540]  可以上天堂嗎
[00:17:21.540 --> 00:17:23.540]  請問你覺得這個人
[00:17:23.540 --> 00:17:25.540]  可以上天堂嗎
[00:17:25.540 --> 00:17:27.540]  請問你覺得這個人
[00:17:27.540 --> 00:17:29.540]  可以上天堂嗎
[00:17:29.540 --> 00:17:31.540]  請問你覺得這個人
[00:17:31.540 --> 00:17:33.540]  可以上天堂嗎
[00:17:33.540 --> 00:17:35.540]  請問你覺得這個人
[00:17:35.540 --> 00:17:37.540]  可以上天堂嗎
[00:17:37.540 --> 00:17:39.540]  請問你覺得這個人
[00:17:39.540 --> 00:17:41.540]  可以上天堂嗎
[00:17:41.540 --> 00:17:43.540]  請問你覺得這個人
[00:17:43.540 --> 00:17:45.540]  可以上天堂嗎
[00:17:45.540 --> 00:17:47.540]  請問你覺得這個人
[00:17:47.540 --> 00:17:49.540]  可以上天堂嗎
[00:17:49.540 --> 00:17:51.540]  請問你覺得這個人
[00:17:51.540 --> 00:17:53.540]  可以上天堂嗎
[00:17:53.540 --> 00:17:55.540]  請問你覺得這個人
[00:17:55.540 --> 00:17:57.540]  可以上天堂嗎
[00:17:57.540 --> 00:17:59.540]  請問你覺得這個人
[00:17:59.540 --> 00:18:01.540]  可以上天堂嗎
[00:18:01.540 --> 00:18:03.540]  請問你覺得這個人
