
[00:00:00.000 --> 00:00:05.000]  今天我們要講的這一段經文,跟我們的時代很像
[00:02:13.000 --> 00:02:15.000]  也會改變你對人生的看法
[00:02:15.000 --> 00:02:16.000]  總而言之
[00:02:16.000 --> 00:02:18.000]  會改變你的生活態度
[00:02:18.000 --> 00:02:20.000]  也會改變你的生活態度
[00:02:20.000 --> 00:02:21.000]  我們現在回到經文
[00:02:21.000 --> 00:02:23.000]  我們現在回到經文
[00:02:23.000 --> 00:02:26.000]  這段經文和馬太福音的二十四章
[00:02:26.000 --> 00:02:29.000]  馬可福音的十三章是同樣的一件事
[00:02:29.000 --> 00:02:31.000]  同樣的教訓
[00:02:31.000 --> 00:02:33.000]  這段經文其實在馬太福音的二十四章
[00:02:33.000 --> 00:02:34.000]  和馬可福音的十三章
[00:02:34.000 --> 00:02:36.000]  都是在講同一件事情
[00:02:36.000 --> 00:02:39.000]  也就是說馬太、馬可、路加這三件福音書
[00:02:39.000 --> 00:02:43.000]  都記載了主耶穌的同樣的內容
[00:02:43.000 --> 00:02:45.000]  在馬太、馬可、路加福音
[00:02:45.000 --> 00:02:47.000]  這三個福音書都是記載著
[00:02:47.000 --> 00:02:49.000]  耶穌基督的同樣的事情
[00:02:49.000 --> 00:02:51.000]  從這段經文裡面
[00:02:51.000 --> 00:02:54.000]  讓我們看到了主耶穌的歷史觀
[00:02:54.000 --> 00:02:55.000]  在這段經文裡面
[00:02:55.000 --> 00:02:57.000]  我們看到耶穌基督的歷史觀
[00:02:57.000 --> 00:03:00.000]  主耶穌說這個話的時候
[00:03:00.000 --> 00:03:03.000]  祂在世上的服飾已經接近尾聲了
[00:03:03.000 --> 00:03:05.000]  耶穌基督在講這句話的時候
[00:03:05.000 --> 00:03:08.000]  祂在地上的服飾已經接近尾聲了
[00:03:08.000 --> 00:03:10.000]  祂知道祂要上十字架
[00:03:10.000 --> 00:03:11.000]  祂知道祂要上十字架
[00:03:11.000 --> 00:03:14.000]  所以十字架的陰影正在臨近
[00:03:14.000 --> 00:03:18.000]  所以十字架的陰影正在臨近
[00:03:18.000 --> 00:03:22.000]  祂不僅讓門徒看到將來的事情
[00:03:22.000 --> 00:03:25.000]  祂不僅讓門徒看到將來的事情
[00:03:25.000 --> 00:03:27.000]  祂也要讓門徒們知道
[00:03:27.000 --> 00:03:31.000]  人類和歷史最終的絕跡
[00:03:31.000 --> 00:03:36.000]  祂也希望門徒們知道人類最終的歷史
[00:03:36.000 --> 00:03:39.000]  當然一般的聖經學者都認為
[00:03:39.000 --> 00:03:42.000]  當然一般的聖經學者都認為
[00:03:42.000 --> 00:03:44.000]  主耶穌這樣的說法是指
[00:03:44.000 --> 00:03:47.000]  主後七十年要發生的災難
[00:03:47.000 --> 00:03:53.000]  主耶穌基督所講的是主後七十年所要發生的事情
[00:03:53.000 --> 00:03:53.000]  主耶穌基督所講的是主後七十年所要發生的事情
[00:03:53.000 --> 00:03:55.000]  因為我們知道主後七十年
[00:03:55.000 --> 00:03:59.000]  在以色列發生了一件特別大的事情
[00:03:59.000 --> 00:04:01.000]  我們知道在主後七十年
[00:04:01.000 --> 00:04:03.000]  在以色列發生一件很特別大的事情
[00:04:03.000 --> 00:04:07.000]  這件事情對以色列人來說是一個極大的災難
[00:04:07.000 --> 00:04:11.000]  這件事情對以色列人來說是一個極大的災難
[00:04:11.000 --> 00:04:17.000]  這一次羅馬的提多將軍把整個耶路撒冷城都毀了
[00:04:17.000 --> 00:04:22.000]  這一次羅馬的提多將軍把整個耶路撒冷城都毀了
[00:04:22.000 --> 00:04:24.000]  把聖殿也拆毀了
[00:04:24.000 --> 00:04:25.000]  聖殿也毀滅了
[00:04:25.000 --> 00:04:31.000]  所以住在耶路撒冷的人都逃難到周圍的地方去了
[00:04:31.000 --> 00:04:35.000]  所以住在耶路撒冷城的人都逃到周圍的地方去了
[00:04:35.000 --> 00:04:37.000]  直到現在為止
[00:04:37.000 --> 00:04:44.000]  我們可以說那一次的災難是以色列民族最大的沉重的災難之一
[00:04:44.000 --> 00:04:50.000]  到現在為止我們可以說是以色列民族最大的最沉重的一次災難之一
[00:04:50.000 --> 00:04:52.000]  但是現在我們回來看經文
[00:04:52.000 --> 00:04:55.000]  但是現在我們回來看經文
[00:04:55.000 --> 00:04:59.000]  主耶穌所講的這樣的未來的災難
[00:04:59.000 --> 00:05:02.000]  僅僅是指主後七十年發生的事嗎?
[00:05:02.000 --> 00:05:08.000]  主耶穌所講的這樣的災難僅僅是指主後七十年發生的事嗎?
[00:05:08.000 --> 00:05:10.000]  這是我們要思考的問題
[00:05:10.000 --> 00:05:12.000]  這是我們要思考的問題
[00:05:12.000 --> 00:05:16.000]  如果我們對照其他的新約聖經的經文
[00:05:16.000 --> 00:05:19.000]  如果我們對照其他的新約聖經的經文
[00:05:19.000 --> 00:05:21.000]  每一個基督徒都確定一個事實
[00:05:21.000 --> 00:05:24.000]  每一個基督徒都確定一個事實
[00:05:24.000 --> 00:05:26.000]  人類歷史是有末日的
[00:05:26.000 --> 00:05:29.000]  人類的歷史是有末日的
[00:05:29.000 --> 00:05:31.000]  耶穌基督是要二次再來的
[00:05:31.000 --> 00:05:34.000]  耶穌基督是會有第二次再來的
[00:05:34.000 --> 00:05:38.000]  人類的末日跟基督的再來剛好是同一個日子
[00:05:38.000 --> 00:05:42.000]  人類的末日跟耶穌基督的再來就是同一日
[00:05:42.000 --> 00:05:47.000]  所以人類的末日對於人類來說是一個沉痛的打擊
[00:05:47.000 --> 00:05:47.000]  所以人類的末日對於人類來說是一個沉痛的打擊
[00:05:47.000 --> 00:05:49.000]  帶來的是絕望
[00:05:49.000 --> 00:05:55.000]  所以世界末日對人類來說是帶來一個沉重的絕望
[00:05:55.000 --> 00:06:00.000]  但是耶穌基督的二次再來對於信祂的人來說是一個美好的盼望
[00:06:00.000 --> 00:06:03.000]  但是耶穌基督的再來就是帶給我們一個美好的盼望
[00:06:03.000 --> 00:06:05.000]  這就是福音的特點
[00:06:05.000 --> 00:06:06.000]  這就是福音特別的地方
[00:06:06.000 --> 00:06:08.000]  同樣的一件事情
[00:06:08.000 --> 00:06:09.000]  同一件事情
[00:06:09.000 --> 00:06:12.000]  對一些人來說是打擊、是苦難、是絕望
[00:06:12.000 --> 00:06:16.000]  對一些人來說是打擊、是苦難、是絕望
[00:06:16.000 --> 00:06:21.000]  但是對另外一批人來說是安慰、是盼望、是美好的憧憬
[00:06:21.000 --> 00:06:25.000]  但是對另外一些人來說是安慰、盼望、也是一個美好的終結
[00:06:25.000 --> 00:06:27.000]  所以在這一段的經文裡面
[00:06:27.000 --> 00:06:29.000]  我們看到主耶穌談到末日的時候
[00:06:29.000 --> 00:06:33.000]  我們看到主耶穌談到末日的時候
[00:06:33.000 --> 00:06:37.000]  祂故意避免設定一個確切的日期
[00:06:37.000 --> 00:06:40.000]  祂故意避免設定一個確切的日期
[00:06:40.000 --> 00:06:45.000]  祂引用了歷史上的兩個典故來指向未來的末日
[00:06:45.000 --> 00:06:48.000]  祂引用了歷史上的兩個典故來指向未來的末日
[00:06:48.000 --> 00:06:51.000]  這是耶穌基督教導的智慧
[00:06:51.000 --> 00:06:53.000]  這是耶穌基督教導的智慧
[00:06:53.000 --> 00:06:58.000]  但是也是猶太人所熟悉、能夠理解、能夠聽懂的方式
[00:06:58.000 --> 00:07:02.000]  但是也是猶太人所熟悉、能夠理解、能夠聽懂的方式
[00:07:02.000 --> 00:07:10.000]  所以主耶穌祂無意讓人去挖空心思去揣摩末日到底是哪一天來的
[00:07:10.000 --> 00:07:15.000]  所以耶穌基督不想人去挖空心思來猜一猜是哪一天是末日
[00:07:15.000 --> 00:07:22.000]  祂乃是希望歷時歷代的人都能夠隨時預備自己去迎見基督的兒子再來
[00:07:22.000 --> 00:07:28.000]  祂是希望世世代代的人都能夠隨時預備好來迎接主耶穌基督的第二次再來。
[00:07:28.000 --> 00:07:31.000]  所以這就是基督徒應當有的生活態度。
[00:07:31.000 --> 00:07:34.000]  所以這就是基督徒應該有的生活態度。
[00:07:34.000 --> 00:07:37.000]  在這一段的經文裏面,主耶穌提到三個日子。
[00:07:37.000 --> 00:07:41.000]  在這段經文裏面,主耶穌基督提到三個日子。
[00:07:41.000 --> 00:07:48.000]  挪亞的日子,羅德的日子,人子的日子。
[00:07:48.000 --> 00:07:53.000]  挪亞的日子和羅德的日子我們都知道,都熟悉,發生了什麼事情。
[00:07:53.000 --> 00:07:58.000]  挪亞的日子和羅德的日子我們都很熟悉,都知道發生什麼事。
[00:07:58.000 --> 00:08:01.000]  人子的日子就是指主耶穌的日子。
[00:08:01.000 --> 00:08:04.000]  人子的日子就是指耶穌基督的日子。
[00:08:04.000 --> 00:08:06.000]  這個日子就是指世界的末日。
[00:08:06.000 --> 00:08:08.000]  這個日子就是指世界的末日。
[00:08:08.000 --> 00:08:10.000]  這個日子還沒有來到。
[00:08:10.000 --> 00:08:12.000]  這個日子還沒有來到。
[00:08:12.000 --> 00:08:14.000]  所以到底這個日子來了會發生什麼事呢?
[00:08:14.000 --> 00:08:17.000]  所以到底這個日子來到的時候會發生什麼事呢?
[00:08:17.000 --> 00:08:20.000]  挪亞的日子和羅德的日子就是參考。
[00:08:20.000 --> 00:08:24.000]  挪亞的日子和羅德的日子只是給我們參考。
[00:08:24.000 --> 00:08:28.000]  在這裏告訴我們上帝行事的原則和規律。
[00:08:28.000 --> 00:08:32.000]  這裏告訴我們上帝行事的原則和規律。
[00:08:32.000 --> 00:08:38.000]  在這裏主耶穌告訴我們上帝在歷史中曾經做事的方式和言理。
[00:08:38.000 --> 00:08:44.000]  這裏告訴我們耶穌基督在歷史中展示出耶穌的行事。
[00:08:44.000 --> 00:08:48.000]  所以當世界末日來到的時候,
[00:08:48.000 --> 00:08:52.000]  他仍然會用同樣的方式和言理行事。
[00:08:52.000 --> 00:08:55.000]  所以他仍然會用同樣的方式來行事。
[00:08:55.000 --> 00:08:58.000]  那挪亞的日子和羅德的日子發生什麼事呢?
[00:08:58.000 --> 00:09:01.000]  那挪亞和羅德的日子到底發生什麼事呢?
[00:09:01.000 --> 00:09:08.000]  挪亞的日子上帝審判了那個時代的人,
[00:09:08.000 --> 00:09:12.000]  但是拯救了挪亞一家八口。
[00:09:12.000 --> 00:09:23.000]  羅德的日子上帝審判了索多瑪俄摩拉那個罪惡城市裏的人,
[00:09:23.000 --> 00:09:28.000]  但是上帝拯救了羅德。
[00:09:28.000 --> 00:09:36.000]  所以我們從這兩個歷史的典故裏我們就能夠看到,
[00:09:36.000 --> 00:09:40.000]  上帝將人分成兩種人,
[00:09:40.000 --> 00:09:44.000]  一種人面臨上帝的審判,
[00:09:44.000 --> 00:09:48.000]  另外一種人面臨上帝的拯救,
[00:09:48.000 --> 00:09:56.000]  也就是說我們每一個人都是挪在上帝的審判之下的,
[00:09:56.000 --> 00:10:00.000]  因為我們都是亞當的後裔,
[00:10:00.000 --> 00:10:03.000]  我們都是犯了罪的人,
[00:10:03.000 --> 00:10:07.000]  但是上帝卻從這群人當中揀選了一批人,
[00:10:07.000 --> 00:10:11.000]  但是上帝卻從這群人當中揀選了一批人,
[00:10:11.000 --> 00:10:19.000]  上帝對這一群他所揀選的人施行奇妙的拯救,
[00:10:19.000 --> 00:10:24.000]  接下來我們來看一下熟識之人的歷史觀是什麼樣的,
[00:10:24.000 --> 00:10:30.000]  簡單來說歷史觀只有兩種,
[00:10:30.000 --> 00:10:37.000]  一種是基督徒的歷史觀,另外一種是非基督徒的歷史觀,
[00:10:37.000 --> 00:10:45.000]  但是兩種歷史觀在聖經裏都有記載,
[00:10:45.000 --> 00:10:48.000]  但是兩種歷史觀在聖經裏都有記載,
[00:10:48.000 --> 00:10:52.000]  所以我們看這兩種歷史觀到底有哪些區別,
[00:10:52.000 --> 00:10:56.000]  所以我們看這兩種歷史觀到底有哪些區別,
[00:10:56.000 --> 00:11:05.000]  非基督徒的歷史觀他們相信人類的未來是美好的,
[00:11:05.000 --> 00:11:10.000]  特別對於我們活在二十世紀和二十一世紀的人來說更是如此,
[00:11:10.000 --> 00:11:14.000]  特別是對我們住在二十世紀二十一世紀的人來說更是如此,
[00:11:14.000 --> 00:11:17.000]  因為自從達爾文的進化論出來以後,
[00:11:17.000 --> 00:11:20.000]  人們對這樣的觀點更是堅信不移,
[00:11:20.000 --> 00:11:27.000]  因為自從達爾文的進化論出來以後,人們對這樣的觀點更是堅信不移,
[00:11:27.000 --> 00:11:38.000]  一個不敬畏上帝的人,他們相信的是人類的努力,
[00:11:38.000 --> 00:11:43.000]  他們相信人類的成就,
[00:11:43.000 --> 00:11:47.000]  所以人類只要努力有成就,人類將會越來越好,
[00:11:47.000 --> 00:11:50.000]  所以人類只要努力有成就,人類將會越來越好,
[00:11:50.000 --> 00:11:52.000]  這就是非基督徒的觀點,
[00:11:52.000 --> 00:11:54.000]  這就是非基督徒的觀點,
[00:11:54.000 --> 00:11:55.000]  他們為什麼會有這樣的觀點,
[00:11:55.000 --> 00:11:57.000]  他們為什麼會有這樣的觀點,
[00:11:57.000 --> 00:11:59.000]  因為他們不相信上帝,
[00:11:59.000 --> 00:12:00.000]  因為他們不相信上帝,
[00:12:00.000 --> 00:12:03.000]  一個不相信上帝的人來說,
[00:12:03.000 --> 00:12:05.000]  對於一個不相信上帝的人來說,
[00:12:05.000 --> 00:12:08.000]  對於不相信上帝的人來說,
[00:12:08.000 --> 00:12:10.000]  他們相信的是自己,
[00:12:10.000 --> 00:12:12.000]  他們相信的是自己,
[00:12:12.000 --> 00:12:16.000]  那我們來看聖經教導的基督徒的歷史觀是怎麼樣的,
[00:12:16.000 --> 00:12:21.000]  那我們來看聖經教導的基督徒的歷史觀是怎麼樣的,
[00:12:21.000 --> 00:12:27.000]  聖經告訴我們,歷史是有開始的,但是也是有結束的,
[00:12:27.000 --> 00:12:30.000]  聖經告訴我們,歷史是有開始,但是也是有結束的,
[00:12:30.000 --> 00:12:31.000]  聖經告訴我們,歷史是有開始,但是也是有結束的,
[00:12:31.000 --> 00:12:35.000]  什麼叫歷史?歷史就是時間的軸線,
[00:12:35.000 --> 00:12:38.000]  什麼叫歷史?歷史就是時間的軸線,
[00:12:38.000 --> 00:12:43.000]  所以在這條線上是有一個起始點,最後也有一個終結點,
[00:12:43.000 --> 00:12:47.000]  所以在這條線上是有一個起始點,最後也有一個終結點,
[00:12:47.000 --> 00:12:52.000]  我們每一個人都是在這條線的某一個階段出現一下而已,
[00:12:52.000 --> 00:12:57.000]  我們每一個人都是在這條線上出現了一下而已,
[00:12:57.000 --> 00:13:01.000]  所以當上帝創造時間的時候,歷史就開始了,
[00:13:01.000 --> 00:13:06.000]  所以上帝創造歷史的時候,創造時間的時候,歷史就開始了,
[00:13:06.000 --> 00:13:12.000]  當耶穌基督二次再來結束歷史的時候,時間不存在了,
[00:13:12.000 --> 00:13:16.000]  當耶穌基督二次再來結束歷史的時候,時間不存在了,
[00:13:16.000 --> 00:13:21.000]  所以有時間的這一段就稱為歷史,
[00:13:21.000 --> 00:13:24.000]  所以有時間的這一段就稱為歷史,
[00:13:24.000 --> 00:13:27.000]  在這裡,從整本聖經告訴我們,
[00:13:27.000 --> 00:13:29.000]  所以在這裡,從整本的聖經告訴我們,
[00:13:29.000 --> 00:13:31.000]  上帝創造了歷史,
[00:13:31.000 --> 00:13:33.000]  上帝創造了歷史,
[00:13:33.000 --> 00:13:35.000]  最後上帝要結束歷史,
[00:13:35.000 --> 00:13:37.000]  最後上帝也會結束歷史,
[00:13:37.000 --> 00:13:42.000]  歷史整個過程裡面,誰在主宰呢?
[00:13:42.000 --> 00:13:46.000]  歷史整個過程裡面,誰來做主宰呢?
[00:13:46.000 --> 00:13:49.000]  仍然是上帝在主宰著人類的歷史,
[00:13:49.000 --> 00:13:52.000]  仍然是上帝在主宰人類的歷史,
[00:13:52.000 --> 00:13:56.000]  上帝不僅主導著人類歷史發展的方向,
[00:13:56.000 --> 00:14:00.000]  上帝不僅主導著人類歷史的發展,
[00:14:00.000 --> 00:14:04.000]  上帝也決定了歷史發展的路徑,
[00:14:04.000 --> 00:14:07.000]  上帝也決定了歷史發展的路徑,
[00:14:07.000 --> 00:14:10.000]  所以人類的歷史是上帝塑造的,
[00:14:10.000 --> 00:14:13.000]  所以人類的歷史是上帝所塑造的,
[00:14:13.000 --> 00:14:18.000]  上帝在人類的歷史中所做的工作都是奇妙而美好的,
[00:14:18.000 --> 00:14:22.000]  所以上帝在歷史中所做的一切工作都是奇妙和美好的,
[00:14:22.000 --> 00:14:24.000]  但是祂的焦點不是歷史,
[00:14:24.000 --> 00:14:26.000]  但是祂的焦點不是歷史,
[00:14:26.000 --> 00:14:28.000]  祂的焦點是祂的百姓,
[00:14:28.000 --> 00:14:30.000]  祂的焦點在祂的百姓身上,
[00:14:30.000 --> 00:14:31.000]  是祂的選民,
[00:14:31.000 --> 00:14:32.000]  是祂的選民,
[00:14:32.000 --> 00:14:33.000]  是祂的子民,
[00:14:33.000 --> 00:14:34.000]  是祂的子民,
[00:14:34.000 --> 00:14:35.000]  是祂所愛的人,
[00:14:35.000 --> 00:14:36.000]  是祂所愛的人,
[00:14:36.000 --> 00:14:37.000]  是祂所檢選的人,
[00:14:37.000 --> 00:14:38.000]  是祂所檢選的人,
[00:14:38.000 --> 00:14:41.000]  所以我們這一群基督徒就是祂關注的焦點,
[00:14:41.000 --> 00:14:44.000]  所以我們這一群基督徒就是祂關注的焦點,
[00:14:44.000 --> 00:14:45.000]  所以我們這一群基督徒就是祂關注的焦點,
[00:14:45.000 --> 00:14:51.000]  上帝在每一個時代都用那個時代所發生的事情來塑造祂的百姓,
[00:14:51.000 --> 00:14:51.000]  上帝在每一個時代都用那個時代所發生的事情來塑造祂的百姓,
[00:14:51.000 --> 00:14:51.000]  上帝在每一個時代都用那個時代所發生的事情來塑造祂的百姓,
[00:14:51.000 --> 00:15:03.000]  所以如果我們基督徒不從這個角度來看待歷史的話,
[00:15:03.000 --> 00:15:03.000]  所以如果我們基督徒不從這個角度來看待歷史的話,
[00:15:03.000 --> 00:15:07.000]  所以如果我們基督徒不從這個角度來看待歷史的話,
[00:15:07.000 --> 00:15:09.000]  你很難明白上帝的心意,
[00:15:09.000 --> 00:15:09.000]  你很難明白上帝的心意,
[00:15:09.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:11.000]  你很難明白上帝的心意,
[00:15:11.000 --> 00:15:26.000]  人類歷史不僅僅是發生一些無意義的事情而已,我們當然知道人類歷史上所發生的任何一件事情都有它的意義,都有它的目的,都有它的價值,
[00:15:26.000 --> 00:15:38.000]  我們知道在人類歷史當中所發生的每一件事情都有它的價值,有它的意義,所以對我們基督徒來說有兩件大事特別重要,
[00:15:38.000 --> 00:15:53.000]  第一是上帝的審判,第二是上帝的拯救,所以我們首先要確定一個事實,我們每一個人都是罪人,
[00:15:53.000 --> 00:16:08.000]  因為我們是亞當的後裔,而且我們每一天不停止犯罪,所以我們的命運是活在上帝的審判之下,
[00:16:08.000 --> 00:16:24.000]  無論你相不相信,無論你承不承認,這就是事實,但是上帝是不是不斷的持有審判呢?
[00:16:24.000 --> 00:16:41.000]  並非如此,因為他要向人類施行拯救,所以上帝的拯救之功就改變了人類的歷史方向,
[00:16:41.000 --> 00:16:56.000]  為什麼呢?因為他不希望人類就這樣墮落沉淪,他要施行他的拯救,他要拆他的獨生子來到世上,
[00:16:56.000 --> 00:17:11.000]  所以當主耶穌還沒來之前,他要花很長的歷史,預備主耶穌的到來,然後當主耶穌來了之後,
[00:17:11.000 --> 00:17:26.000]  人類發生了更特別的事情,主耶穌的降生,主耶穌基督的降生,主耶穌的死亡,主耶穌基督的復活,
[00:17:26.000 --> 00:17:36.000]  這就是基督徒信仰的核心內容,所以主耶穌進入他的生,他的死和他的復活,改變了整個人類的方向,
[00:17:36.000 --> 00:17:56.000]  讓人類看到真正的希望,這就是主耶穌為我們所帶來的救恩,主耶穌復活升天之後,
[00:17:56.000 --> 00:18:11.000]  他要繼續在地上施行他的拯救之功,這個拯救之功藉由誰來完成呢?就是他的教會,
[00:18:11.000 --> 00:18:24.000]  所以他的教會在歷史上就扮演了相當重要的角色,所以我們不要藐視教會,
[00:18:24.000 --> 00:18:36.000]  我們要對教會有正確和客觀的認識,我們要藉著教會去完成基督所託付我們的使命,
[00:18:36.000 --> 00:18:41.000]  我們要藉著教會去完成耶穌基督託付給我們的事情,
[00:18:41.000 --> 00:18:54.000]  所以有一天,如果耶穌基督再來的時候,教會就沒有事在做了,那個時候教會不需要做什麼了,
[00:18:54.000 --> 00:19:04.000]  那個時候教會會被基督提到空中,享受基督的榮耀,
[00:19:04.000 --> 00:19:15.000]  所以在這個歷史觀裡面,基督徒要看到上帝的審判和上帝的拯救,
[00:19:15.000 --> 00:19:23.000]  但非基督徒怎麼看呢?他們不相信上帝的審判,
[00:19:23.000 --> 00:19:32.000]  一個不相信上帝審判的人,他怎麼會相信上帝的拯救呢?
[00:19:32.000 --> 00:19:37.000]  既然他不承認有上帝的審判,他當然就不需要被拯救,
[00:19:37.000 --> 00:19:43.000]  所以當然他不承認上帝的審判,所以他也不會期望上帝的拯救,
[00:19:43.000 --> 00:19:48.000]  所以非基督徒的歷史觀是活在一個自我欺騙的狀態裡面,
[00:19:48.000 --> 00:19:53.000]  所以非基督徒就是活在一個自我欺騙的狀態當中,
[00:19:53.000 --> 00:20:07.000]  他們以人類的成就引以為榮,津津樂道,他們把原始人和現代人一比較,他們就沾沾自喜,
[00:20:07.000 --> 00:20:17.000]  在他們看來,我們的人類已經變得越來越好了,
[00:20:17.000 --> 00:20:27.000]  所以不用擔憂明天將會更好,其實他們忽略了一個最大的問題,
[00:20:27.000 --> 00:20:38.000]  人類歷史不是人在主導,是上帝在主導,所以根據主耶穌的看法,
[00:20:38.000 --> 00:20:49.000]  人類跟四五千年前的人相比,沒有多大的差別,我們仍然是罪人,
[00:20:49.000 --> 00:20:58.000]  我們仍然在犯罪,我們仍然在抵擋上帝,我們仍然在拒絕上帝,
[00:20:58.000 --> 00:21:12.000]  我們仍然在作惡多端,我們仍然用不同的方式製造更多的偶像來代替上帝,
[00:21:12.000 --> 00:21:22.000]  所以根據主耶穌的觀點,世上只有兩種人,一種人是敬畏上帝的人,
[00:21:22.000 --> 00:21:33.000]  另外一種是不敬畏上帝的人,那不敬畏上帝的人難道就是無神論者嗎?不一定,
[00:21:33.000 --> 00:21:48.000]  不敬畏上帝的人往往都是敬拜假神的人,他們所拜的假神,他們所拜的偶像到底是什麼呢?
[00:21:48.000 --> 00:22:00.000]  歸根結底,他們拜的是自己,所以主耶穌在這裡提醒祂的子民,
[00:22:00.000 --> 00:22:10.000]  不要忘記歷史的教訓,上帝在歷史中曾經做過大事,
[00:22:10.000 --> 00:22:26.000]  在挪亞的日子,在羅德的日子,上帝都行了大事,上帝都施行了奇妙的審判和奇妙的拯救,
[00:22:26.000 --> 00:22:37.000]  接下來我們來看熟識之人的生活態度,既然熟識之人的歷史觀跟我們不一樣,
[00:22:37.000 --> 00:22:42.000]  那他們的生活態度跟我們肯定就會不一樣,
[00:22:42.000 --> 00:22:48.000]  所以世人的歷史觀跟我們不一樣,他們的生活觀跟我們更加不一樣,
[00:22:48.000 --> 00:23:05.000]  我們談三個特點,第一,他們忽視崇高的需求,他們只活在最卑下的層次,
[00:23:05.000 --> 00:23:17.000]  我們剛才所讀的經文是這樣說的,那時候的人又吃又喝又起又假又買又賣又耕種又建造,
[00:23:17.000 --> 00:23:23.000]  那時候的人又吃又喝又娶又嫁又買又賣又耕種又蓋造,
[00:23:23.000 --> 00:23:31.000]  當然主耶穌並沒有否定做這些事的合理性,
