
[00:00:00.000 --> 00:00:05.920]  請各位先做一次同心祈禱
[00:04:36.000 --> 00:04:39.040]  是不是就是盡了諸般的義呢?
[00:04:39.040 --> 00:04:41.320]  聖誕節的核心我們剛剛經歷了
[00:04:41.320 --> 00:04:42.960]  我們很清楚知道是紀念
[00:04:42.960 --> 00:04:45.160]  道成肉身的耶穌基督
[00:04:45.160 --> 00:04:46.200]  祂的誕降
[00:04:46.200 --> 00:04:47.800]  是為了拯救罪人
[00:04:47.800 --> 00:04:49.560]  約翰福音很清楚的
[00:04:49.560 --> 00:04:50.600]  一章十四節這樣說
[00:04:50.600 --> 00:04:52.480]  道成了肉身住在我們中間
[00:04:52.480 --> 00:04:54.600]  充充滿滿地有恩典有真理
[00:04:54.600 --> 00:04:56.800]  這個就是聖誕最重要的
[00:04:56.800 --> 00:04:58.440]  耶穌道成肉身
[00:04:58.440 --> 00:04:59.920]  肥勒比書也說到
[00:04:59.920 --> 00:05:01.920]  耶穌祂虛己取了奴僕的樣式
[00:05:01.920 --> 00:05:02.920]  全心信服
[00:05:02.920 --> 00:05:06.120]  以至於死且死在十字架上
[00:05:06.120 --> 00:05:10.320]  基督降生的本身就是信服的起點
[00:05:10.320 --> 00:05:11.960]  如果我們在想聖誕節
[00:05:11.960 --> 00:05:14.280]  就是開心情感去投入
[00:05:14.280 --> 00:05:15.120]  去享受
[00:05:15.120 --> 00:05:18.680]  又或者只是在想自己的生活的話
[00:05:18.680 --> 00:05:19.960]  而沒有被提醒
[00:05:19.960 --> 00:05:21.880]  原來其實耶穌基督的誕降
[00:05:21.880 --> 00:05:24.800]  是告訴我們我們要學習虛己
[00:05:24.800 --> 00:05:26.960]  所以當我們再一次重新
[00:05:26.960 --> 00:05:28.600]  剛剛完成過了聖誕節期
[00:05:28.600 --> 00:05:30.560]  但也讓我們再一次去思考
[00:05:30.560 --> 00:05:31.560]  在聖誕當中
[00:05:31.560 --> 00:05:33.800]  在我們慶祝一些節期裡面
[00:05:33.800 --> 00:05:34.880]  我們也要想一下
[00:05:34.880 --> 00:05:36.800]  原來我們要學習的是基督的虛己
[00:05:36.800 --> 00:05:38.920]  在工作、在家庭、在教會
[00:05:38.920 --> 00:05:39.920]  在不同的決策裡面
[00:05:39.920 --> 00:05:41.840]  我們要學習信服
[00:05:41.840 --> 00:05:44.160]  這樣我們就會有更深度去理解
[00:05:44.160 --> 00:05:45.520]  聖誕在慶祝的時候
[00:05:45.520 --> 00:05:48.040]  就是在慶祝什麼
[00:05:48.040 --> 00:05:49.320]  又或者很多人說
[00:05:49.320 --> 00:05:50.320]  不說聖誕了
[00:05:50.320 --> 00:05:51.360]  聖誕都過去了
[00:05:51.360 --> 00:05:52.480]  我們很乖的
[00:05:52.480 --> 00:05:53.200]  我盡朱本的義
[00:05:53.200 --> 00:05:55.240]  就是每個星期回來教會
[00:05:55.240 --> 00:05:56.920]  我去奉獻
[00:05:56.920 --> 00:05:58.080]  我去服侍
[00:05:58.080 --> 00:06:00.440]  做很多服務的工作
[00:06:00.440 --> 00:06:02.240]  是不是這樣就已經夠了呢?
[00:06:02.240 --> 00:06:04.520]  當然能夠回到教會是很寶貴的
[00:06:04.520 --> 00:06:06.640]  但如果只是參與教會
[00:06:06.640 --> 00:06:07.600]  每個星期睡醒
[00:06:07.600 --> 00:06:09.080]  星期天都要做的
[00:06:09.080 --> 00:06:12.120]  就好像一個行禮習慣來到
[00:06:12.120 --> 00:06:15.160]  是不是就等於盡了朱本的義呢?
[00:06:15.160 --> 00:06:16.040]  所以我們很清楚
[00:06:16.040 --> 00:06:20.960]  說約翰的洗禮是悔改的洗禮
[00:06:20.960 --> 00:06:23.120]  本來是為罪人預備
[00:06:23.120 --> 00:06:24.240]  耶穌基督明明沒有罪
[00:06:24.240 --> 00:06:27.320]  祂卻是去到約翰面前
[00:06:27.320 --> 00:06:31.800]  因為祂要站在那一群罪人的隊伍當中
[00:06:31.800 --> 00:06:32.840]  耶穌基督的受洗
[00:06:32.840 --> 00:06:34.040]  不是為了祂需要潔淨
[00:06:34.040 --> 00:06:35.720]  因為我們清楚知道
[00:06:35.720 --> 00:06:37.520]  耶穌基督是上帝道成肉身
[00:06:37.520 --> 00:06:38.160]  是上帝的兒子
[00:06:38.160 --> 00:06:39.440]  祂沒有罪
[00:06:39.440 --> 00:06:41.440]  但是祂來到當中
[00:06:41.440 --> 00:06:43.720]  祂要站在罪人當中
[00:06:43.720 --> 00:06:45.960]  祂要跟罪人認同
[00:06:45.960 --> 00:06:49.280]  這也是耶穌信服天父的計劃之一
[00:06:49.280 --> 00:06:52.400]  教會正正都是這樣的延伸
[00:06:52.400 --> 00:06:55.000]  我們作為教會不是來參與
[00:06:55.000 --> 00:06:57.280]  然後有機會在屬靈裡面消費
[00:06:57.280 --> 00:06:59.040]  參與活動
[00:06:59.040 --> 00:07:01.560]  享受屬靈的感動等等
[00:07:01.560 --> 00:07:03.360]  而教會就是要進入
[00:07:03.360 --> 00:07:06.240]  基督這種跟罪人一起認同的
[00:07:06.240 --> 00:07:08.640]  很特別的聖約的團體
[00:07:08.640 --> 00:07:10.400]  我們教會就是一群罪人走在一起
[00:07:10.400 --> 00:07:12.560]  都認同明白還有很多罪人
[00:07:12.560 --> 00:07:15.080]  是需要去到主的面前
[00:07:15.080 --> 00:07:17.880]  這裡是要一同去承認自己有罪
[00:07:17.880 --> 00:07:19.840]  也一同去承認去紀念
[00:07:19.840 --> 00:07:20.880]  耶穌基督為我們
[00:07:20.880 --> 00:07:21.920]  就是這樣
[00:07:21.920 --> 00:07:25.120]  祂沒有罪都願意站在罪人當中
[00:07:25.120 --> 00:07:26.960]  一同在我們的軟弱裡面
[00:07:26.960 --> 00:07:29.200]  去見到耶穌基督的念
[00:07:29.200 --> 00:07:31.440]  見到上主的榮美
[00:07:31.440 --> 00:07:32.760]  如果我們回到教會很多年
[00:07:32.760 --> 00:07:34.320]  仍然是帶著我來貢獻
[00:07:34.320 --> 00:07:35.040]  我來參與
[00:07:35.040 --> 00:07:36.160]  我來造就
[00:07:36.160 --> 00:07:36.880]  都是很好的
[00:07:36.880 --> 00:07:38.960]  但是這種心態
[00:07:38.960 --> 00:07:40.960]  讓我們無法學習
[00:07:40.960 --> 00:07:42.520]  什麼叫真正的信服
[00:07:42.520 --> 00:07:45.080]  或者無法學習什麼叫真正的忠心
[00:07:45.080 --> 00:07:46.800]  我們可能未真是摸到
[00:07:46.800 --> 00:07:48.360]  進諸貝加二的意思
[00:07:48.360 --> 00:07:49.960]  耶穌基督當日進諸貝加二
[00:07:49.960 --> 00:07:52.640]  就是祂願意站在那些罪人當中
[00:07:52.640 --> 00:07:54.120]  跟他們一起
[00:07:54.120 --> 00:07:55.280]  讓他們明白
[00:07:55.280 --> 00:07:56.840]  雖然上主是榮耀的主
[00:07:56.840 --> 00:07:58.440]  但是祂願意降卑
[00:07:58.440 --> 00:08:00.240]  祂願意信服
[00:08:00.240 --> 00:08:02.640]  上帝的同在在我們當中
[00:08:02.640 --> 00:08:04.320]  也都讓我們一起去經歷
[00:08:04.320 --> 00:08:06.840]  跟我們身邊需要的人的同在
[00:08:06.840 --> 00:08:09.200]  這是值得我們每一次回來教會
[00:08:09.200 --> 00:08:11.520]  繼續去深思
[00:08:11.520 --> 00:08:12.360]  在教會當中
[00:08:12.360 --> 00:08:13.640]  今天講到耶穌基督受洗
[00:08:13.640 --> 00:08:15.880]  自然都會想到我們的洗禮
[00:08:15.880 --> 00:08:17.640]  相信我們當中很多弟兄姊妹
[00:08:17.640 --> 00:08:19.680]  都已經洗了禮加入了教會
[00:08:19.680 --> 00:08:21.280]  跟大家邀請一個禱告
[00:08:21.280 --> 00:08:22.760]  今天下午我會帶一班
[00:08:22.760 --> 00:08:24.000]  上完慕道班的弟兄姊妹
[00:08:24.000 --> 00:08:25.520]  去考問心事
[00:08:25.520 --> 00:08:26.600]  他們不要太緊張
[00:08:26.600 --> 00:08:28.320]  待會我們一起去
[00:08:28.320 --> 00:08:30.640]  跟我們教會執事見面等等
[00:08:30.640 --> 00:08:31.440]  如果順利的話
[00:08:31.440 --> 00:08:32.160]  兩個星期之後
[00:08:32.160 --> 00:08:34.920]  這裡就會有洗禮的進行
[00:08:34.920 --> 00:08:37.200]  請大家祈禱紀念
[00:08:37.200 --> 00:08:38.400]  洗禮我們
[00:08:38.400 --> 00:08:40.520]  記不記得你洗禮是怎樣的
[00:08:40.520 --> 00:08:43.720]  記不記得當日你怎樣洗禮的
[00:08:43.720 --> 00:08:44.920]  我記得我當日洗禮的時候
[00:08:44.920 --> 00:08:47.560]  其實心態都有點特別
[00:08:47.560 --> 00:08:49.280]  我成長的教會對洗禮的著重
[00:08:49.280 --> 00:08:50.560]  不算太嚴謹
[00:08:50.560 --> 00:08:52.040]  也都不太著重
[00:08:52.040 --> 00:08:53.640]  相對來說覺得洗禮是一個重要的
[00:08:53.640 --> 00:08:54.560]  應份的
[00:08:54.560 --> 00:08:56.280]  不過認識信仰
[00:08:56.280 --> 00:08:58.400]  缺志可能已經很好了
[00:08:58.400 --> 00:08:59.280]  所以回到教會
[00:08:59.280 --> 00:09:01.320]  缺志很多年都沒有什麼人提醒
[00:09:01.320 --> 00:09:02.640]  需要洗禮的
[00:09:02.640 --> 00:09:03.960]  覺得你回到教會你缺志
[00:09:03.960 --> 00:09:04.960]  你支持你的信徒
[00:09:04.960 --> 00:09:05.960]  你有查經靈修
[00:09:05.960 --> 00:09:06.800]  你有崇拜
[00:09:06.800 --> 00:09:08.320]  你有服侍就夠了
[00:09:08.320 --> 00:09:10.480]  在我教會當時是這樣的教導
[00:09:10.480 --> 00:09:12.840]  所以一直都沒有想洗禮
[00:09:12.840 --> 00:09:16.240]  當時教會好像大概15歲都可以開始洗禮
[00:09:16.240 --> 00:09:20.440]  到我洗禮那一年大約是17、18歲的日子
[00:09:20.440 --> 00:09:23.280]  當時我去想洗禮的原因
[00:09:23.280 --> 00:09:24.000]  就反過來
[00:09:24.000 --> 00:09:24.880]  我自己覺得
[00:09:24.880 --> 00:09:28.040]  是不是洗禮會有些特別的事情發生
[00:09:28.040 --> 00:09:30.840]  是不是洗禮象徵著一些很不同的事情
[00:09:30.840 --> 00:09:32.840]  我的生命就不再一樣
[00:09:32.840 --> 00:09:34.200]  而當時感謝上帝
[00:09:34.200 --> 00:09:35.640]  因為我多了一些動力
[00:09:35.640 --> 00:09:37.560]  因為當時我邀請了我媽媽
[00:09:37.560 --> 00:09:38.600]  和當時的女朋友
[00:09:38.600 --> 00:09:39.640]  就是現在的師母
[00:09:39.640 --> 00:09:41.000]  我們一起去洗禮
[00:09:41.000 --> 00:09:43.720]  所以我們三個都是同一天洗禮
[00:09:43.720 --> 00:09:45.360]  多一些意義給自己
[00:09:45.360 --> 00:09:47.240]  記得哪一天洗禮
[00:09:47.240 --> 00:09:50.840]  但是當時也不是覺得洗禮有什麼特別
[00:09:50.840 --> 00:09:52.120]  就洗禮吧
[00:09:52.120 --> 00:09:55.040]  但是當看回耶穌基督洗禮的時候
[00:09:55.040 --> 00:09:57.080]  又回想自己洗禮的時候
[00:09:57.080 --> 00:10:00.640]  我就想起一些很重要的情況
[00:10:00.640 --> 00:10:02.360]  對於我們已經洗了禮的信徒來說
[00:10:02.360 --> 00:10:06.440]  洗禮不是一次過的禮而完結的
[00:10:06.440 --> 00:10:12.200]  洗禮是不斷讓我們回歸的一個很重要的點
[00:10:12.200 --> 00:10:15.520]  有些教會在後面入門的地方
[00:10:15.520 --> 00:10:17.640]  會有一個洗禮盤的地方
[00:10:17.640 --> 00:10:18.800]  傳統物點聖水
[00:10:18.800 --> 00:10:20.360]  譬如天主教會很多
[00:10:20.360 --> 00:10:21.880]  其實那個意義是提醒我們
[00:10:21.880 --> 00:10:23.880]  進入教會是從洗禮開始
[00:10:23.880 --> 00:10:25.760]  每一次回來崇拜就提醒
[00:10:25.760 --> 00:10:28.600]  我是透過洗禮進入教會
[00:10:28.600 --> 00:10:31.080]  所以每一次想起洗禮
[00:10:31.080 --> 00:10:33.440]  每一次參與其他弟兄姊妹的洗禮
[00:10:33.440 --> 00:10:37.800]  也是提醒我們要回到信仰最根本的原點
[00:10:37.800 --> 00:10:39.080]  而那個原點就是
[00:10:39.080 --> 00:10:42.680]  當我們在軟弱、犯罪、偏離的時候
[00:10:42.680 --> 00:10:46.800]  上主就是這樣去擁抱、挽回
[00:10:46.800 --> 00:10:48.320]  去抱著我們
[00:10:48.320 --> 00:10:50.680]  讓我們回到他的恩典裡面
[00:10:50.680 --> 00:10:55.200]  我們已經與基督同死、同埋葬、同復活
[00:10:55.200 --> 00:10:58.120]  這是受洗其中一個很重要的意思
[00:10:58.120 --> 00:11:00.520]  他的意義已經完全歸歸給我們
[00:11:00.520 --> 00:11:03.640]  因為主為我們受死、埋葬、復活
[00:11:03.640 --> 00:11:08.720]  我們能夠與他一起經歷受死、埋葬、復活的生命
[00:11:08.720 --> 00:11:09.840]  如果受洗很多年之後
[00:11:09.840 --> 00:11:12.160]  我們仍然靠著我們的行為、經驗
[00:11:12.160 --> 00:11:16.240]  服侍的年資去建立自己的義
[00:11:16.240 --> 00:11:19.640]  就好像保羅在菲律賓書所拒絕的
[00:11:19.640 --> 00:11:21.520]  自己因律法而得的義
[00:11:21.520 --> 00:11:25.360]  而真正的義是那些本於信在基督裡面的義
[00:11:25.360 --> 00:11:27.240]  所以反過來當我們思考的時候
[00:11:27.240 --> 00:11:29.000]  記住洗禮不是終點
[00:11:29.000 --> 00:11:30.560]  無論是洗禮的弟兄姊妹
[00:11:30.560 --> 00:11:32.960]  或者洗禮很多年的弟兄姊妹
[00:11:32.960 --> 00:11:34.520]  洗禮是一個經歷
[00:11:34.520 --> 00:11:36.920]  並且是再一次重新被提醒
[00:11:36.920 --> 00:11:39.360]  我們要一生跟隨著
[00:11:39.360 --> 00:11:42.640]  要讓聖靈去掌管我們的生命
[00:11:42.640 --> 00:11:44.520]  要努力在我們生命裡面結出聖靈
[00:11:44.520 --> 00:11:47.760]  果知以至去榮耀我們的主上帝
[00:11:47.760 --> 00:11:52.360]  所以今天當我們不斷再重述耶穌基督的洗禮
[00:11:52.360 --> 00:11:55.360]  每一年在這個日子都會重述耶穌基督的洗禮
[00:11:55.360 --> 00:11:57.520]  一方面提醒基督的大愛
[00:11:57.520 --> 00:11:59.040]  同樣讓我們被提醒
[00:11:59.040 --> 00:12:01.880]  我們也是這樣從水裡面經過
[00:12:01.880 --> 00:12:03.680]  得著上主的恩典
[00:12:03.680 --> 00:12:06.680]  希望你回憶到你洗禮的片段
[00:12:06.680 --> 00:12:09.240]  也再一次去思考洗禮之後
[00:12:09.240 --> 00:12:11.080]  你的生命有什麼改變
[00:12:11.080 --> 00:12:13.400]  可能你說不太記得或不太覺
[00:12:13.400 --> 00:12:14.440]  不要緊
[00:12:14.440 --> 00:12:16.680]  今天也是一個很好的機會被提醒
[00:12:16.680 --> 00:12:18.200]  再一次回想基督的洗禮
[00:12:18.200 --> 00:12:19.840]  就回想你的洗禮
[00:12:19.840 --> 00:12:22.080]  再一次將你放在上主的面前
[00:12:22.080 --> 00:12:23.040]  洗禮只是洗一次
[00:12:23.040 --> 00:12:24.480]  人生不會不斷洗禮
[00:12:24.480 --> 00:12:27.880]  但是你可以重新回想回到那個原點
[00:12:27.880 --> 00:12:29.800]  再一次去親近這一位
[00:12:29.800 --> 00:12:32.600]  去親近我們的上帝
[00:12:32.600 --> 00:12:34.840]  甚至可能很多人說我們盡諸本的義
[00:12:34.840 --> 00:12:37.720]  除了剛才說慶祝的時候如何去深思
[00:12:37.720 --> 00:12:41.280]  我們回教會如何知道當中要去接納罪人
[00:12:41.280 --> 00:12:43.440]  又或者我們在洗禮當中再回想
[00:12:43.440 --> 00:12:45.120]  更重要有人就說
[00:12:45.120 --> 00:12:46.240]  我們盡諸本的義
[00:12:46.240 --> 00:12:48.160]  盡力做好自己的事就夠了
[00:12:48.160 --> 00:12:49.800]  我做個好人不做壞事
[00:12:49.800 --> 00:12:52.960]  幫一下人守下規矩就夠了吧
[00:12:52.960 --> 00:12:55.720]  在世人眼中可能是值得稱讚的
[00:12:55.720 --> 00:12:57.920]  但是聖經裡面有句話常常被我提醒
[00:12:57.920 --> 00:12:59.160]  記著阿書這樣說
[00:12:59.160 --> 00:13:01.320]  我們刀匠不潔淨的人
[00:13:01.320 --> 00:13:03.840]  所有的義都好像污穢的衣服
[00:13:03.840 --> 00:13:05.880]  為什麼說到那些義好像不好呢
[00:13:05.880 --> 00:13:08.040]  當然當時有文化背景
[00:13:08.040 --> 00:13:09.400]  今天不跟大家詳述
[00:13:09.400 --> 00:13:12.520]  但是原來那些外表的行為好事
[00:13:12.520 --> 00:13:14.920]  可能未必幫到你的
[00:13:14.920 --> 00:13:17.840]  可能有人說耶穌基督就是世上最好的人
[00:13:17.840 --> 00:13:19.280]  曾經有一次我和一個朋友聊天
[00:13:19.280 --> 00:13:20.280]  他說很好
[00:13:20.280 --> 00:13:21.440]  聖經說得非常好
[00:13:21.440 --> 00:13:23.480]  特別是耶穌有很多的事跡歧視
[00:13:23.480 --> 00:13:24.760]  很吸引的
[00:13:24.760 --> 00:13:25.960]  耶穌是好人
[00:13:25.960 --> 00:13:27.960]  世上最好的人
[00:13:27.960 --> 00:13:29.440]  但是他說那他就好了
[00:13:29.440 --> 00:13:30.280]  不過我做不到那麼好
[00:13:30.280 --> 00:13:33.600]  所以耶穌基督這個術又不太關我的事
[00:13:33.600 --> 00:13:35.280]  是的,耶穌基督做很多的好事
[00:13:35.280 --> 00:13:37.280]  行神蹟、教導、醫治
[00:13:37.280 --> 00:13:38.680]  又不犯罪
[00:13:38.680 --> 00:13:39.520]  那麼好的人
[00:13:39.520 --> 00:13:40.920]  但是很有趣地來洗禮
[00:13:40.920 --> 00:13:42.760]  今天這個經文講到
[00:13:42.760 --> 00:13:43.480]  所以很有趣
[00:13:43.480 --> 00:13:44.120]  耶穌告訴我們
[00:13:44.120 --> 00:13:46.560]  只是單憑好事做好人
[00:13:46.560 --> 00:13:49.880]  沒辦法盡了真正的生命的意義
[00:13:49.880 --> 00:13:51.280]  真正的意義
[00:13:51.280 --> 00:13:52.880]  從基督而來
[00:13:52.880 --> 00:13:54.880]  看看哥倫多後書這樣說
[00:13:54.880 --> 00:13:57.800]  「上帝使我們無罪的,替我們成為罪」
[00:13:57.800 --> 00:14:02.560]  「好叫我們在他裡面成為上帝的義」
[00:14:02.560 --> 00:14:07.960]  原來真正要盡的義不是努力做好人
[00:14:07.960 --> 00:14:10.480]  當然努力做好人也是好事
[00:14:10.480 --> 00:14:11.520]  我經常和弟兄姐妹說
[00:14:11.520 --> 00:14:12.840]  可能你們也聽過
[00:14:12.840 --> 00:14:17.280]  我說基督教重點不是導人向善那麼簡單
[00:14:17.280 --> 00:14:18.400]  記不記得我說過
[00:14:18.400 --> 00:14:19.240]  不是導人向善
[00:14:19.240 --> 00:14:21.080]  是導人向上帝
[00:14:21.080 --> 00:14:22.520]  導人向善和導人向上帝
[00:14:22.520 --> 00:14:24.360]  很多時候都很類似
[00:14:24.360 --> 00:14:27.160]  甚至一樣都是那個方向
[00:14:27.160 --> 00:14:29.160]  不過當人的善放得很大
[00:14:29.160 --> 00:14:31.440]  甚至以為自以為善的時候
[00:14:31.440 --> 00:14:33.760]  以為做好事就是一切的時候
[00:14:33.760 --> 00:14:37.120]  那些好事會令你走歪離開了上帝
[00:14:37.120 --> 00:14:38.760]  很多人覺得自己在做好事
[00:14:38.760 --> 00:14:41.360]  其實離開上帝很遠很遠很遠
[00:14:41.360 --> 00:14:43.160]  所以清楚我們的信仰
[00:14:43.160 --> 00:14:45.240]  是要去到上帝面前
