
[00:00:00.000 --> 00:00:02.000]  多謝施班一首很好的詩歌
[00:02:10.000 --> 00:02:12.000]  原來這位主耶穌基督
[00:02:12.000 --> 00:02:15.000]  才是最重要我們信仰的核心
[00:02:15.000 --> 00:02:17.000]  所以希伯來書不容易的
[00:02:17.000 --> 00:02:20.000]  有很多的背景你和我都不是很熟
[00:02:20.000 --> 00:02:23.000]  十年前的猶太人的信仰
[00:02:23.000 --> 00:02:24.000]  宗教的背景
[00:02:24.000 --> 00:02:25.000]  不過不要緊
[00:02:25.000 --> 00:02:27.000]  來到第十章
[00:02:27.000 --> 00:02:29.000]  希伯來書的作者就開始
[00:02:29.000 --> 00:02:32.000]  比較具體的告訴我們
[00:02:32.000 --> 00:02:35.000]  究竟我們有了耶穌基督之後
[00:02:35.000 --> 00:02:37.000]  有什麼不同
[00:02:37.000 --> 00:02:39.000]  作為一個基督徒
[00:02:39.000 --> 00:02:40.000]  跟從耶穌的人
[00:02:40.000 --> 00:02:42.000]  我們認識了耶穌的人
[00:02:42.000 --> 00:02:44.000]  就好像你和我今天一樣
[00:02:44.000 --> 00:02:47.000]  究竟在我們的信徒
[00:02:47.000 --> 00:02:50.000]  在我們的生活表現的氣質上
[00:02:50.000 --> 00:02:51.000]  有什麼不同
[00:02:51.000 --> 00:02:54.000]  今天這段聖經都很複雜
[00:02:54.000 --> 00:02:58.000]  但我當中就選了三段
[00:02:58.000 --> 00:03:00.000]  想和大家講一講
[00:03:00.000 --> 00:03:03.000]  在希伯來書提醒我們
[00:03:03.000 --> 00:03:06.000]  作為一個基督徒的三種氣質
[00:03:06.000 --> 00:03:09.000]  每一段都是兩節兩節兩節
[00:03:09.000 --> 00:03:11.000]  所以讀起來就不難
[00:03:11.000 --> 00:03:14.000]  當然我會和大家去思想
[00:03:14.000 --> 00:03:17.000]  是上下文有關的
[00:03:17.000 --> 00:03:20.000]  你看見第十九節
[00:03:20.000 --> 00:03:23.000]  就開始說我們有一個基礎
[00:03:23.000 --> 00:03:25.000]  這個基礎是什麼呢
[00:03:25.000 --> 00:03:26.000]  剛才我們讀過了
[00:03:26.000 --> 00:03:30.000]  我們可以坦然無懼的去親近神
[00:03:30.000 --> 00:03:32.000]  坦然無懼
[00:03:32.000 --> 00:03:34.000]  今天我們所讀這兩段經文
[00:03:34.000 --> 00:03:36.000]  裡面出現了兩次
[00:03:36.000 --> 00:03:38.000]  很大膽的
[00:03:38.000 --> 00:03:40.000]  不用再害怕的
[00:03:40.000 --> 00:03:41.000]  去到神的面前
[00:03:41.000 --> 00:03:42.000]  為什麼呢
[00:03:42.000 --> 00:03:44.000]  因為耶穌基督用祂的血
[00:03:44.000 --> 00:03:45.000]  用祂的死
[00:03:45.000 --> 00:03:47.000]  打開了我們和神
[00:03:47.000 --> 00:03:50.000]  本來不可以打通的通道
[00:03:50.000 --> 00:03:52.000]  這條路
[00:03:52.000 --> 00:03:54.000]  是又新又活的路
[00:03:54.000 --> 00:03:56.000]  就是用祂自己的身體
[00:03:56.000 --> 00:03:58.000]  祂說既然是這樣的話
[00:03:58.000 --> 00:03:59.000]  你看見了
[00:03:59.000 --> 00:04:01.000]  接著二十二節就說
[00:04:01.000 --> 00:04:03.000]  所以
[00:04:03.000 --> 00:04:04.000]  接著就說
[00:04:04.000 --> 00:04:06.000]  如果有這樣的基礎
[00:04:06.000 --> 00:04:08.000]  我們能夠有這樣的生命的話
[00:04:08.000 --> 00:04:09.000]  我們就開始
[00:04:09.000 --> 00:04:10.000]  第一
[00:04:10.000 --> 00:04:12.000]  所以我們第一件事
[00:04:12.000 --> 00:04:15.000]  我們要懷著真誠的心
[00:04:15.000 --> 00:04:17.000]  和完備的信
[00:04:17.000 --> 00:04:20.000]  進到神的面前
[00:04:20.000 --> 00:04:24.000]  就應該堅持我們所宣認的盼望
[00:04:24.000 --> 00:04:25.000]  毫不動搖
[00:04:25.000 --> 00:04:27.000]  因為兇許我們的
[00:04:27.000 --> 00:04:29.000]  是信實的
[00:04:29.000 --> 00:04:30.000]  二十二、二十三節
[00:04:30.000 --> 00:04:31.000]  這是第一件事
[00:04:31.000 --> 00:04:33.000]  我們要特別留意
[00:04:33.000 --> 00:04:34.000]  我們的生命
[00:04:34.000 --> 00:04:38.000]  有些什麼不同了的氣質
[00:04:38.000 --> 00:04:40.000]  在這裡
[00:04:40.000 --> 00:04:42.000]  第一個
[00:04:42.000 --> 00:04:45.000]  希伯來書的作者提醒你和我
[00:04:45.000 --> 00:04:46.000]  當時的作者
[00:04:46.000 --> 00:04:47.000]  當然是讀者
[00:04:47.000 --> 00:04:48.000]  當然是
[00:04:48.000 --> 00:04:52.000]  我們要不要動搖我們的信仰
[00:04:52.000 --> 00:04:54.000]  我們的信仰是不可以動搖的
[00:04:54.000 --> 00:04:57.000]  為什麼不可以動搖呢
[00:04:57.000 --> 00:04:59.000]  當時候和現在
[00:04:59.000 --> 00:05:01.000]  我們的信仰有時候也會動搖
[00:05:01.000 --> 00:05:02.000]  人的信仰
[00:05:02.000 --> 00:05:04.000]  我們基督徒的信仰為什麼會動搖
[00:05:04.000 --> 00:05:07.000]  因為有時候社會上的看法不同了
[00:05:07.000 --> 00:05:08.000]  是不是
[00:05:08.000 --> 00:05:09.000]  我們所面對的社會
[00:05:09.000 --> 00:05:10.000]  周圍的標準
[00:05:10.000 --> 00:05:13.000]  人家說不是這樣的
[00:05:13.000 --> 00:05:15.000]  不是只有一男一女結婚的
[00:05:15.000 --> 00:05:16.000]  是不是
[00:05:16.000 --> 00:05:18.000]  性不是這樣理解
[00:05:18.000 --> 00:05:20.000]  這麼保守的
[00:05:20.000 --> 00:05:22.000]  我們發覺我們周圍的人說
[00:05:22.000 --> 00:05:23.000]  做事不是這樣的
[00:05:23.000 --> 00:05:24.000]  這樣的話你一定會輸的
[00:05:24.000 --> 00:05:26.000]  如果你這樣做的話
[00:05:26.000 --> 00:05:27.000]  是不是
[00:05:27.000 --> 00:05:28.000]  你這麼蠢的
[00:05:28.000 --> 00:05:29.000]  我們做基督徒
[00:05:29.000 --> 00:05:30.000]  有很多的標準
[00:05:30.000 --> 00:05:32.000]  和周圍的社會是不同的時候
[00:05:32.000 --> 00:05:33.000]  我們會遇到衝擊
[00:05:33.000 --> 00:05:35.000]  我們會動搖的
[00:05:35.000 --> 00:05:36.000]  我們說是不是呢
[00:05:36.000 --> 00:05:37.000]  是不是落後呢
[00:05:37.000 --> 00:05:39.000]  我們是不是這麼蠢呢
[00:05:39.000 --> 00:05:40.000]  一直看著
[00:05:40.000 --> 00:05:42.000]  人們都不同的看法
[00:05:42.000 --> 00:05:44.000]  周圍的人有不同的看法
[00:05:44.000 --> 00:05:45.000]  這是第一個
[00:05:45.000 --> 00:05:46.000]  第二
[00:05:46.000 --> 00:05:48.000]  好像當時的基督徒一樣
[00:05:48.000 --> 00:05:49.000]  和今天都是一樣
[00:05:49.000 --> 00:05:50.000]  為什麼我們會動搖
[00:05:50.000 --> 00:05:51.000]  因為我們有些際遇
[00:05:51.000 --> 00:05:53.000]  我們沒辦法明白
[00:05:53.000 --> 00:05:55.000]  為什麼我會這樣
[00:05:55.000 --> 00:05:56.000]  我這麼愛主
[00:05:56.000 --> 00:05:58.000]  為什麼我會遭遇這樣的事
[00:05:58.000 --> 00:06:00.000]  我努力去侍奉祂
[00:06:00.000 --> 00:06:02.000]  我只是想好好的養大這個家
[00:06:02.000 --> 00:06:04.000]  為什麼現在會搞成這樣
[00:06:04.000 --> 00:06:05.000]  為什麼有些人這麼壞
[00:06:05.000 --> 00:06:07.000]  這樣攻擊我
[00:06:07.000 --> 00:06:10.000]  無端端被人陷害
[00:06:10.000 --> 00:06:12.000]  這個就是動搖
[00:06:12.000 --> 00:06:14.000]  當時的人會動搖
[00:06:14.000 --> 00:06:16.000]  我們今天一樣會動搖
[00:06:16.000 --> 00:06:18.000]  我們聽聽希伯來書的作者
[00:06:18.000 --> 00:06:19.000]  提醒我們
[00:06:19.000 --> 00:06:21.000]  怎樣才可以不動搖呢
[00:06:21.000 --> 00:06:23.000]  他說毫不動搖
[00:06:23.000 --> 00:06:24.000]  因為我們
[00:06:24.000 --> 00:06:25.000]  第一
[00:06:25.000 --> 00:06:27.000]  我們可以坦然無懼的
[00:06:27.000 --> 00:06:29.000]  來到神的面前
[00:06:29.000 --> 00:06:33.000]  因為我們已經有了一個信仰的基礎
[00:06:33.000 --> 00:06:35.000]  但是很重要的
[00:06:35.000 --> 00:06:38.000]  剛才19節一直到第21節
[00:06:38.000 --> 00:06:40.000]  都是講到我們信仰的基礎
[00:06:40.000 --> 00:06:42.000]  如果我們沒有這個信仰基礎
[00:06:42.000 --> 00:06:44.000]  我們沒有這個資格說我們不動搖
[00:06:44.000 --> 00:06:46.000]  我說我們信仰好
[00:06:46.000 --> 00:06:47.000]  我們堅持下去
[00:06:47.000 --> 00:06:48.000]  那些人說
[00:06:48.000 --> 00:06:50.000]  或者你自己也會懷疑
[00:06:50.000 --> 00:06:52.000]  我只不過是頑固
[00:06:52.000 --> 00:06:55.000]  我死都不肯改
[00:06:55.000 --> 00:06:56.000]  我落後
[00:06:56.000 --> 00:06:58.000]  有人會這樣告訴我們
[00:06:58.000 --> 00:07:00.000]  但是我們基督徒說不是
[00:07:00.000 --> 00:07:02.000]  因為我們有一個基礎
[00:07:02.000 --> 00:07:04.000]  我們是不同的人
[00:07:04.000 --> 00:07:06.000]  我們有了耶穌基督
[00:07:06.000 --> 00:07:07.000]  起了帽子
[00:07:07.000 --> 00:07:08.000]  我們有
[00:07:08.000 --> 00:07:10.000]  我們有了耶穌基督
[00:07:10.000 --> 00:07:12.000]  作為我們的拯救者
[00:07:12.000 --> 00:07:14.000]  憑著他的圈
[00:07:14.000 --> 00:07:18.000]  我們可以直接來到神的面前
[00:07:18.000 --> 00:07:19.000]  當一個人
[00:07:19.000 --> 00:07:22.000]  你和我要堅守信仰的時候
[00:07:22.000 --> 00:07:24.000]  我們要問我們有沒有這個基礎
[00:07:24.000 --> 00:07:26.000]  有了基礎才可以做
[00:07:26.000 --> 00:07:28.000]  沒有了就叫做頑固
[00:07:28.000 --> 00:07:29.000]  是不是
[00:07:29.000 --> 00:07:31.000]  如果我沒有錢
[00:07:31.000 --> 00:07:33.000]  根本都不夠錢
[00:07:33.000 --> 00:07:35.000]  我說我可以買一千多萬的房子
[00:07:35.000 --> 00:07:37.000]  那你找人來搞
[00:07:37.000 --> 00:07:38.000]  是不是
[00:07:38.000 --> 00:07:40.000]  你自己有排捱
[00:07:40.000 --> 00:07:41.000]  那你怪誰
[00:07:41.000 --> 00:07:42.000]  怪你自己
[00:07:42.000 --> 00:07:44.000]  因為你沒有基礎
[00:07:44.000 --> 00:07:45.000]  因為我有了
[00:07:45.000 --> 00:07:46.000]  我有了基礎
[00:07:46.000 --> 00:07:49.000]  那我才可以做這樣做那樣
[00:07:49.000 --> 00:07:50.000]  別人沒得選擇
[00:07:50.000 --> 00:07:51.000]  我可以有得選擇
[00:07:51.000 --> 00:07:53.000]  當然不一定是說錢
[00:07:53.000 --> 00:07:55.000]  現在說的是信仰
[00:07:55.000 --> 00:07:57.000]  我們知道我們自己的信仰是什麼
[00:07:57.000 --> 00:07:58.000]  這個很重要
[00:07:58.000 --> 00:07:59.000]  頂姐妹
[00:07:59.000 --> 00:08:01.000]  這個不是三幅皮
[00:08:01.000 --> 00:08:04.000]  我們真的知道我們是不同的
[00:08:04.000 --> 00:08:06.000]  我們今天走出去外面
[00:08:06.000 --> 00:08:07.000]  搭巴士的時候
[00:08:07.000 --> 00:08:08.000]  搭地鐵的時候
[00:08:08.000 --> 00:08:10.000]  我們不是看不起周圍的人
[00:08:10.000 --> 00:08:11.000]  但是我們告訴我們自己
[00:08:11.000 --> 00:08:13.000]  我有的東西你們沒有
[00:08:13.000 --> 00:08:15.000]  我有耶穌基督
[00:08:15.000 --> 00:08:17.000]  有耶穌基督為我而死
[00:08:17.000 --> 00:08:19.000]  有耶穌基督為我復活
[00:08:19.000 --> 00:08:20.000]  天地的主宰
[00:08:20.000 --> 00:08:24.000]  現在我可以坦然無懼來到他面前
[00:08:24.000 --> 00:08:26.000]  我怕什麼
[00:08:26.000 --> 00:08:27.000]  我懷疑什麼
[00:08:27.000 --> 00:08:29.000]  我搖動什麼
[00:08:29.000 --> 00:08:31.000]  所以基督伯雷西的作者說
[00:08:31.000 --> 00:08:32.000]  有了這樣的時候
[00:08:32.000 --> 00:08:36.000]  我們就懷著一個真誠和完備的信心
[00:08:36.000 --> 00:08:38.000]  進到神的面前
[00:08:38.000 --> 00:08:39.000]  看到嗎
[00:08:39.000 --> 00:08:41.000]  進到神的面前
[00:08:41.000 --> 00:08:42.000]  走到神的面前
[00:08:42.000 --> 00:08:45.000]  有膽去走到祂的面前
[00:08:45.000 --> 00:08:48.000]  為什麼我們可以走到神的面前
[00:08:48.000 --> 00:08:55.000]  因為我們可以堅持我們的盼望
[00:08:55.000 --> 00:08:57.000]  這裡其實有幾個字
[00:08:57.000 --> 00:08:59.000]  因為原文比較複雜
[00:08:59.000 --> 00:09:02.000]  因為三個字都講到我們的信心
[00:09:02.000 --> 00:09:05.000]  他說我們要堅持
[00:09:05.000 --> 00:09:08.000]  第二我們可以毫不動搖
[00:09:08.000 --> 00:09:11.000]  因為我們所相信的主
[00:09:11.000 --> 00:09:13.000]  我們的對象是信實的
[00:09:13.000 --> 00:09:14.000]  這兩點一定要配合
[00:09:14.000 --> 00:09:17.000]  第一我們要信那個對象
[00:09:17.000 --> 00:09:20.000]  但是那個對象值不值得我們信
[00:09:20.000 --> 00:09:24.000]  就是說信任和信用
[00:09:24.000 --> 00:09:25.000]  一個沒有信用的人
[00:09:25.000 --> 00:09:27.000]  你信任他
[00:09:27.000 --> 00:09:30.000]  最後是令你失望的
[00:09:30.000 --> 00:09:32.000]  但是如果一個有信用的人
[00:09:32.000 --> 00:09:34.000]  你信任他
[00:09:34.000 --> 00:09:36.000]  或者你信任他
[00:09:36.000 --> 00:09:38.000]  他越來越發覺他有信用
[00:09:38.000 --> 00:09:39.000]  這兩者就配合了
[00:09:39.000 --> 00:09:41.000]  今天這個世界是一個沒有信任
[00:09:41.000 --> 00:09:43.000]  也沒有信用的社會
[00:09:43.000 --> 00:09:45.000]  你信任一個對象
[00:09:45.000 --> 00:09:47.000]  但是那個對象會甩你底
[00:09:47.000 --> 00:09:49.000]  那個對象會騙你的
[00:09:49.000 --> 00:09:51.000]  這個就是一個大的悲劇
[00:09:51.000 --> 00:09:53.000]  但是基督徒不同
[00:09:53.000 --> 00:09:55.000]  我們的對象是可以
[00:09:55.000 --> 00:09:57.000]  他是信實的
[00:09:57.000 --> 00:09:59.000]  所以我們信任他
[00:09:59.000 --> 00:10:02.000]  因為他是可信的
[00:10:02.000 --> 00:10:04.000]  他是有信用的
[00:10:04.000 --> 00:10:06.000]  所以這是第一個
[00:10:06.000 --> 00:10:09.000]  我們的信仰的核心的標準
[00:10:09.000 --> 00:10:11.000]  我們不會迷惑
[00:10:11.000 --> 00:10:13.000]  因為我們周圍很多的聲音
[00:10:13.000 --> 00:10:15.000]  我們人生很多的挑戰
[00:10:15.000 --> 00:10:16.000]  令到我們想
[00:10:16.000 --> 00:10:19.000]  哎呀我都不知道這樣做基督徒
[00:10:19.000 --> 00:10:20.000]  對不對的
[00:10:20.000 --> 00:10:22.000]  這樣做都不知道是不是值得的
[00:10:22.000 --> 00:10:23.000]  當我們這樣迷惑的時候
[00:10:23.000 --> 00:10:25.000]  我們回望前面
[00:10:25.000 --> 00:10:26.000]  我們告訴自己
[00:10:26.000 --> 00:10:28.000]  我們有一個信實的
[00:10:28.000 --> 00:10:30.000]  我們信任的對象
[00:10:30.000 --> 00:10:32.000]  我今天很想用
[00:10:32.000 --> 00:10:33.000]  三樣東西
[00:10:33.000 --> 00:10:34.000]  我說三樣東西
[00:10:34.000 --> 00:10:36.000]  那我就試一下
[00:10:36.000 --> 00:10:37.000]  試一下我們用
[00:10:37.000 --> 00:10:40.000]  孔子可能有些人
[00:10:40.000 --> 00:10:41.000]  讀過論語裡面
[00:10:41.000 --> 00:10:42.000]  有三樣
[00:10:42.000 --> 00:10:44.000]  他說君子之道有三樣東西
[00:10:44.000 --> 00:10:46.000]  那三樣東西可能
[00:10:46.000 --> 00:10:48.000]  可以對照我們今天所說的話
[00:10:48.000 --> 00:10:50.000]  記得那三樣東西嗎
[00:10:50.000 --> 00:10:52.000]  所以你讀過一下古文的話
[00:10:52.000 --> 00:10:57.000]  智者不惑
[00:10:57.000 --> 00:11:00.000]  仁者不憂
[00:11:00.000 --> 00:11:03.000]  勇者不懼
[00:11:03.000 --> 00:11:07.000]  這個就是孔子所說的
[00:11:07.000 --> 00:11:08.000]  或者論語所說的
[00:11:08.000 --> 00:11:10.000]  這個剛才我們所說的是
[00:11:10.000 --> 00:11:12.000]  智者不惑
[00:11:12.000 --> 00:11:14.000]  因為他知道自己信什麼
[00:11:14.000 --> 00:11:15.000]  弟兄姊妹
[00:11:15.000 --> 00:11:17.000]  所以我們每個禮拜來到這裡的時候
[00:11:17.000 --> 00:11:19.000]  我們要知道自己要信什麼
[00:11:19.000 --> 00:11:21.000]  我們肯定把握相信的
[00:11:21.000 --> 00:11:23.000]  然後對著這個對象
[00:11:23.000 --> 00:11:24.000]  告訴我們的主
[00:11:24.000 --> 00:11:26.000]  主啊你是信實的
[00:11:26.000 --> 00:11:28.000]  所以我可以坦然無懼
[00:11:28.000 --> 00:11:29.000]  來到你面前
[00:11:29.000 --> 00:11:30.000]  我很大膽來你面前
[00:11:30.000 --> 00:11:31.000]  不是我厲害
[00:11:31.000 --> 00:11:32.000]  是因為你厲害
[00:11:32.000 --> 00:11:33.000]  不是我好
[00:11:33.000 --> 00:11:35.000]  是因為你好
[00:11:35.000 --> 00:11:36.000]  不是我做得對
[00:11:36.000 --> 00:11:39.000]  是因為你赦免了我的罪
[00:11:39.000 --> 00:11:40.000]  所以我來到你的面前
[00:11:40.000 --> 00:11:43.000]  我不會再疑惑
[00:11:43.000 --> 00:11:44.000]  不動搖
[00:11:44.000 --> 00:11:45.000]  智者
[00:11:45.000 --> 00:11:46.000]  我們做一個智者
[00:11:46.000 --> 00:11:48.000]  我們做一個基督徒的智者
[00:11:48.000 --> 00:11:49.000]  智者不惑
[00:11:49.000 --> 00:11:51.000]  因為我們知道所相信的是什麼
[00:11:51.000 --> 00:11:52.000]  好
[00:11:52.000 --> 00:11:54.000]  第二個
[00:11:54.000 --> 00:11:57.000]  第二十四和二十五節
[00:11:57.000 --> 00:11:58.000]  他說我們應該什麼呢
[00:11:58.000 --> 00:12:00.000]  我們又應該
[00:12:00.000 --> 00:12:02.000]  有另外一個氣質
[00:12:02.000 --> 00:12:03.000]  應該是什麼呢
[00:12:03.000 --> 00:12:05.000]  彼此關心
[00:12:05.000 --> 00:12:07.000]  激發愛心
[00:12:07.000 --> 00:12:10.000]  勉勵行事
[00:12:10.000 --> 00:12:12.000]  我們不可以放棄聚會
[00:12:12.000 --> 00:12:14.000]  好像有些人習慣了一樣
[00:12:14.000 --> 00:12:17.000]  卻要互相勸勉
[00:12:17.000 --> 00:12:19.000]  既然你們知道日子臨近
[00:12:19.000 --> 00:12:21.000]  就更加應該這樣
[00:12:21.000 --> 00:12:24.000]  說到原來一群基督徒走在一起
[00:12:24.000 --> 00:12:26.000]  這裡說了兩件事
[00:12:26.000 --> 00:12:28.000]  剛才我們說了兩件事
[00:12:28.000 --> 00:12:30.000]  對象值得你相信的話
[00:12:30.000 --> 00:12:32.000]  有信用的話
[00:12:32.000 --> 00:12:34.000]  你就可以信任他
[00:12:34.000 --> 00:12:35.000]  來到他面前
[00:12:35.000 --> 00:12:36.000]  現在說的是
[00:12:36.000 --> 00:12:39.000]  弟兄姊妹彼此關心
[00:12:39.000 --> 00:12:45.000]  彼此關心可以激發愛心和善行
[00:12:45.000 --> 00:12:47.000]  這裡說到一群弟兄姊妹
[00:12:47.000 --> 00:12:48.000]  因為他接著說
[00:12:48.000 --> 00:12:50.000]  你們不要像那些
[00:12:50.000 --> 00:12:54.000]  習慣了放棄聚會的人
[00:12:54.000 --> 00:12:56.000]  因為放棄聚會
[00:12:56.000 --> 00:12:58.000]  大家可能比較記得和合本
[00:12:58.000 --> 00:13:00.000]  說不可停止聚會
[00:13:00.000 --> 00:13:05.000]  停止聚會是比較消極的表面行動
[00:13:05.000 --> 00:13:06.000]  放棄這個字
[00:13:06.000 --> 00:13:10.000]  在原文裡面是一個很強的字眼
[00:13:10.000 --> 00:13:12.000]  就是不用心機
[00:13:12.000 --> 00:13:13.000]  不喜歡
[00:13:13.000 --> 00:13:14.000]  不管
[00:13:14.000 --> 00:13:16.000]  去不去禮拜堂有什麼所謂
[00:13:16.000 --> 00:13:19.000]  其實心裡面是一種厭煩的意思
[00:13:19.000 --> 00:13:22.000]  一種很負面的厭煩聚會
[00:13:22.000 --> 00:13:24.000]  有人因為要厭煩聚會
[00:13:24.000 --> 00:13:26.000]  接著他就不去
[00:13:26.000 --> 00:13:27.000]  不去的時候發覺
[00:13:27.000 --> 00:13:30.000]  我不去也不錯
[00:13:30.000 --> 00:13:33.000]  好像我曾經和大家分享過
[00:13:33.000 --> 00:13:35.000]  那位曾經帶過我
[00:13:35.000 --> 00:13:39.000]  信仰很大的成長的大學裡的弟兄
[00:13:39.000 --> 00:13:41.000]  當我讀完神學回來找他的時候
[00:13:41.000 --> 00:13:45.000]  他說現在我沒什麼去禮拜堂
[00:13:45.000 --> 00:13:46.000]  去什麼呢?
[00:13:46.000 --> 00:13:50.000]  他說禮拜堂有這麼多麻煩的事
[00:13:50.000 --> 00:13:54.000]  現在我喜歡看佛經
[00:13:54.000 --> 00:13:55.000]  我的眼睛也大了
[00:13:55.000 --> 00:13:57.000]  這是帶我成長的弟兄
[00:13:57.000 --> 00:13:59.000]  他說覺得星期天不去禮拜堂
[00:13:59.000 --> 00:14:01.000]  挺舒服的
[00:14:01.000 --> 00:14:03.000]  又可以和子女去喝茶
[00:14:03.000 --> 00:14:04.000]  又可以去旅行
[00:14:04.000 --> 00:14:06.000]  何必這麼辛苦
[00:14:06.000 --> 00:14:10.000]  我看到他那種放棄聚會
[00:14:10.000 --> 00:14:12.000]  心死疲倦
[00:14:12.000 --> 00:14:15.000]  這是第二個當時所面對的挑戰
[00:14:15.000 --> 00:14:16.000]  今天你和我都面對的挑戰
[00:14:16.000 --> 00:14:18.000]  我對信仰疲倦
[00:14:18.000 --> 00:14:20.000]  不想
[00:14:20.000 --> 00:14:21.000]  沒心機
[00:14:21.000 --> 00:14:22.000]  信仰
[00:14:22.000 --> 00:14:24.000]  有,沒所謂
[00:14:24.000 --> 00:14:25.000]  很多事要做
[00:14:25.000 --> 00:14:26.000]  多忙
[00:14:26.000 --> 00:14:28.000]  哪有空這麼多
[00:14:28.000 --> 00:14:29.000]  事什麼逢
[00:14:29.000 --> 00:14:31.000]  這個心死
[00:14:31.000 --> 00:14:34.000]  就是當時一種這樣的現象
[00:14:34.000 --> 00:14:37.000]  希伯來書的作者說不可以這樣
[00:14:37.000 --> 00:14:39.000]  為什麼不可以疲倦
[00:14:39.000 --> 00:14:40.000]  這兩件事
[00:14:40.000 --> 00:14:42.000]  第一
[00:14:42.000 --> 00:14:45.000]  有弟兄姊妹關心你
[00:14:45.000 --> 00:14:47.000]  第二
[00:14:47.000 --> 00:14:50.000]  你有責任去關心弟兄姊妹
[00:14:50.000 --> 00:14:51.000]  你明白嗎
[00:14:51.000 --> 00:14:53.000]  這是很有意思的
[00:14:53.000 --> 00:14:55.000]  將那種很疲倦
[00:14:55.000 --> 00:14:59.000]  不想去信仰上繼續去堅持的人
[00:14:59.000 --> 00:15:02.000]  他將他等於一個互相勸勉
[00:15:02.000 --> 00:15:03.000]  激發愛心
[00:15:03.000 --> 00:15:04.000]  勉勵行善
[00:15:04.000 --> 00:15:05.000]  彼此關心
[00:15:05.000 --> 00:15:07.000]  這幾個不斷形容什麼
[00:15:07.000 --> 00:15:09.000]  弟兄姊妹在一起
[00:15:09.000 --> 00:15:11.000]  弟兄姊妹來禮拜堂不是說
[00:15:11.000 --> 00:15:12.000]  我習慣了
[00:15:12.000 --> 00:15:13.000]  星期一一定要來
[00:15:13.000 --> 00:15:15.000]  團契來更好
[00:15:15.000 --> 00:15:16.000]  不是一些活動
[00:15:16.000 --> 00:15:17.000]  弟兄姊妹
