
[00:00:00.000 --> 00:00:02.080]  今天我們看的聖經故事
[00:02:55.160 --> 00:02:56.240]  他們不想碰的
[00:02:56.240 --> 00:02:57.400]  即是說
[00:02:57.400 --> 00:02:59.120]  這個地方
[00:02:59.120 --> 00:02:59.880]  很明顯
[00:02:59.880 --> 00:03:03.520]  不是猶太人喜歡去的地方
[00:03:03.520 --> 00:03:05.280]  不單止這樣
[00:03:05.280 --> 00:03:07.840]  你會發覺主耶穌大費周章
[00:03:07.840 --> 00:03:08.800]  花了那麼多時間
[00:03:08.800 --> 00:03:10.400]  那麼多的功夫
[00:03:10.400 --> 00:03:11.080]  坐船
[00:03:11.080 --> 00:03:13.720]  從湖的一邊去到湖的另外一邊
[00:03:13.720 --> 00:03:14.640]  但是祂逗留的時間
[00:03:14.640 --> 00:03:16.440]  大家要留意
[00:03:16.440 --> 00:03:19.760]  很短暫的
[00:03:19.760 --> 00:03:20.920]  祂去到
[00:03:20.920 --> 00:03:23.120]  將被鬼附的人
[00:03:23.120 --> 00:03:25.080]  趕出裡面的污鬼
[00:03:25.080 --> 00:03:28.560]  然後就上船回程
[00:03:28.560 --> 00:03:29.480]  很大可能
[00:03:29.480 --> 00:03:31.840]  祂逗留在那個地方的時間
[00:03:31.840 --> 00:03:35.320]  都不夠祂坐船的時間那麼久
[00:03:35.320 --> 00:03:36.400]  那麼
[00:03:36.400 --> 00:03:38.160]  主耶穌知道的
[00:03:38.160 --> 00:03:39.880]  主耶穌上船的那一刻
[00:03:39.880 --> 00:03:41.440]  祂已經知道
[00:03:41.440 --> 00:03:43.720]  這些所有的細節
[00:03:43.720 --> 00:03:44.760]  我們要問的問題就是
[00:03:44.760 --> 00:03:47.360]  如果主耶穌知道的時候
[00:03:47.360 --> 00:03:48.200]  為什麼
[00:03:48.200 --> 00:03:51.720]  祂還要花那麼多的時間和功夫
[00:03:51.720 --> 00:03:54.440]  來做只不過一件事
[00:03:54.440 --> 00:03:57.080]  什麼事?
[00:03:57.080 --> 00:03:58.640]  驅逐
[00:03:58.640 --> 00:04:00.280]  這個被鬼附的人
[00:04:00.280 --> 00:04:01.560]  裡面的污鬼
[00:04:01.560 --> 00:04:03.560]  是不是?
[00:04:03.560 --> 00:04:05.800]  你猜撒旦知不知道?
[00:04:05.800 --> 00:04:07.120]  撒旦很明顯知道
[00:04:07.120 --> 00:04:08.760]  耶穌和我們的門徒上了船的時候
[00:04:08.760 --> 00:04:11.160]  就是去格拉森這個地方
[00:04:11.160 --> 00:04:12.400]  很明顯祂知道的
[00:04:12.400 --> 00:04:13.520]  我相信也是因為
[00:04:13.520 --> 00:04:17.880]  祂知道耶穌和門徒要去這個地方
[00:04:17.880 --> 00:04:18.920]  所以
[00:04:18.920 --> 00:04:21.960]  祂要盡祂的能力
[00:04:21.960 --> 00:04:25.880]  來阻止耶穌去這個地方
[00:04:25.880 --> 00:04:27.680]  為什麼?
[00:04:27.680 --> 00:04:29.200]  我相信原因很簡單
[00:04:29.200 --> 00:04:33.120]  就是因為格拉森這個地方
[00:04:33.120 --> 00:04:36.560]  如果這個地方是一個外邦人聚居的地方
[00:04:36.560 --> 00:04:42.840]  裡面養了很多對猶太人來說是不潔淨的豬
[00:04:42.840 --> 00:04:45.960]  而更加重要的是
[00:04:45.960 --> 00:04:48.320]  這個被鬼附的人
[00:04:48.320 --> 00:04:51.240]  我相信他都出了名
[00:04:51.240 --> 00:04:54.080]  從這個被鬼附的人
[00:04:54.080 --> 00:04:56.320]  他一舉一動
[00:04:56.320 --> 00:04:57.680]  可以說什麼?
[00:04:57.680 --> 00:04:59.560]  讓我們在肉眼的層面
[00:04:59.560 --> 00:05:01.600]  都看到撒旦的作為
[00:05:01.600 --> 00:05:03.720]  是不是?
[00:05:03.720 --> 00:05:04.880]  所以如果說
[00:05:04.880 --> 00:05:06.480]  格拉森這個地方
[00:05:06.480 --> 00:05:10.840]  是一個屬乎魔鬼的地方
[00:05:10.840 --> 00:05:13.640]  一點都不為過
[00:05:13.640 --> 00:05:16.400]  而當主耶穌坐船
[00:05:16.400 --> 00:05:19.040]  就向著這個地方去的時候
[00:05:19.040 --> 00:05:20.840]  我可以想像撒旦在這裡說
[00:05:20.840 --> 00:05:21.960]  哇!
[00:05:21.960 --> 00:05:23.560]  你來踩我的牆
[00:05:23.560 --> 00:05:24.480]  我和你鬧過
[00:05:24.480 --> 00:05:25.080]  和你死過
[00:05:25.080 --> 00:05:26.360]  和你拼過
[00:05:26.360 --> 00:05:27.320]  是不是?
[00:05:27.320 --> 00:05:28.720]  弟兄姊妹
[00:05:28.720 --> 00:05:30.400]  雖然看不到
[00:05:30.400 --> 00:05:31.920]  但是大家從來有沒有想過
[00:05:31.920 --> 00:05:33.360]  當我們每一次服侍神
[00:05:33.360 --> 00:05:34.520]  侍奉神的時候
[00:05:34.520 --> 00:05:39.200]  其實背後都有一個看不到的屬靈增薦在那裡
[00:05:39.200 --> 00:05:43.080]  如果我們要很認真地面對這個屬靈增薦
[00:05:43.080 --> 00:05:46.280]  我們需要很確實地知道
[00:05:46.280 --> 00:05:48.280]  這個真是一個增薦
[00:05:48.280 --> 00:05:51.000]  而不是一個抽象的觀念
[00:05:51.000 --> 00:05:53.400]  是實實在在
[00:05:53.400 --> 00:05:57.360]  善和惡之間的增薦
[00:05:57.360 --> 00:06:03.520]  是實際上神和撒旦魔鬼的一個增薦
[00:06:03.520 --> 00:06:04.600]  不過留意
[00:06:04.600 --> 00:06:08.680]  當我們說這是一個神與撒旦魔鬼的增薦
[00:06:08.680 --> 00:06:12.920]  並不是指神與魔鬼是同等
[00:06:12.920 --> 00:06:14.160]  我們弄得很清楚
[00:06:14.160 --> 00:06:16.320]  神是神
[00:06:16.320 --> 00:06:17.760]  魔鬼
[00:06:17.760 --> 00:06:19.760]  因為神是自有永有
[00:06:19.760 --> 00:06:23.680]  魔鬼只不過是一個被造的靈體
[00:06:23.680 --> 00:06:27.040]  一個犯了罪墮落的天使
[00:06:27.040 --> 00:06:29.360]  帶著一群同樣犯罪的天使
[00:06:29.360 --> 00:06:30.680]  你都是違背神的旨意
[00:06:30.680 --> 00:06:31.680]  你背叛神
[00:06:31.680 --> 00:06:34.720]  對抗神
[00:06:34.720 --> 00:06:35.520]  不過很奇怪
[00:06:35.520 --> 00:06:37.240]  也很不幸
[00:06:37.240 --> 00:06:41.200]  其實不是每一個基督徒都相信撒旦的存在
[00:06:41.200 --> 00:06:43.520]  曾經在美國做過一個調查
[00:06:43.520 --> 00:06:45.080]  他發覺
[00:06:45.080 --> 00:06:48.840]  在自認是基督徒的信徒
[00:06:48.840 --> 00:06:50.240]  你估計有多少%
[00:06:50.240 --> 00:06:56.280]  是真真正正相信撒旦魔鬼的存在呢?
[00:06:56.280 --> 00:06:59.400]  26%
[00:06:59.400 --> 00:07:01.240]  三成都不夠
[00:07:01.240 --> 00:07:02.440]  其他那些是甚麼?
[00:07:02.440 --> 00:07:04.440]  其他那些
[00:07:04.440 --> 00:07:06.760]  不太肯定
[00:07:06.760 --> 00:07:12.160]  撒旦只不過是一個罪惡的代詞
[00:07:12.160 --> 00:07:13.480]  一個觀念
[00:07:13.480 --> 00:07:14.320]  或者我不知道
[00:07:14.320 --> 00:07:17.800]  或者可能存在
[00:07:17.800 --> 00:07:22.280]  究竟撒旦是否存在
[00:07:22.280 --> 00:07:24.320]  有一次一個人
[00:07:24.320 --> 00:07:25.040]  走路回家
[00:07:25.040 --> 00:07:26.160]  晚上回家
[00:07:26.160 --> 00:07:27.600]  打算走一條捷徑
[00:07:27.600 --> 00:07:29.640]  要通過這個墳場
[00:07:29.640 --> 00:07:30.320]  很黑
[00:07:30.320 --> 00:07:32.160]  越黑風高
[00:07:32.160 --> 00:07:36.800]  一下子掉進了剛剛挖掘的墳墓的坑裡
[00:07:36.800 --> 00:07:37.640]  掉下去了
[00:07:37.640 --> 00:07:38.480]  怎麼辦?
[00:07:38.480 --> 00:07:39.960]  快點爬出來
[00:07:39.960 --> 00:07:41.640]  但是很高
[00:07:41.640 --> 00:07:43.680]  爬來爬去都爬不到
[00:07:43.680 --> 00:07:46.200]  很累很累
[00:07:46.200 --> 00:07:47.760]  最後放棄
[00:07:47.760 --> 00:07:54.080]  打算坐在墳墓挖掘的洞那裡
[00:07:54.080 --> 00:07:55.120]  角落那裡坐著
[00:07:55.120 --> 00:07:55.760]  等天亮
[00:07:55.760 --> 00:07:57.560]  等人來救
[00:07:57.560 --> 00:08:00.040]  沒多久還在喘口氣的時候
[00:08:00.040 --> 00:08:02.160]  另一個人又掉下來了
[00:08:02.160 --> 00:08:04.160]  那個人就好像他第一個人那樣
[00:08:04.160 --> 00:08:05.360]  一直爬爬爬
[00:08:05.360 --> 00:08:06.760]  還是爬不到
[00:08:06.760 --> 00:08:08.400]  第二個人雖然看得不太清楚
[00:08:08.400 --> 00:08:10.200]  但是也看到那個人
[00:08:10.200 --> 00:08:12.200]  他覺得原來剛才自己那麼傻
[00:08:12.200 --> 00:08:13.440]  一直爬
[00:08:13.440 --> 00:08:16.560]  他就很享受看著這個人爬
[00:08:16.560 --> 00:08:19.160]  看了一段時間
[00:08:19.160 --> 00:08:20.320]  最後出聲
[00:08:20.320 --> 00:08:22.280]  你還是跑不掉的
[00:08:22.280 --> 00:08:23.280]  嘩
[00:08:23.280 --> 00:08:24.960]  這個人聽到之後
[00:08:24.960 --> 00:08:26.400]  突然之間有彈弓
[00:08:26.400 --> 00:08:26.880]  嘩
[00:08:26.880 --> 00:08:28.280]  馬上跳了出來
[00:08:28.280 --> 00:08:31.040]  頭也不回走了
[00:08:31.040 --> 00:08:32.680]  雖然是一個笑話
[00:08:32.680 --> 00:08:35.880]  但是告訴我們一個事實
[00:08:35.880 --> 00:08:38.640]  就算人沒有辦法證明
[00:08:38.640 --> 00:08:41.120]  撒旦魔鬼的存在
[00:08:41.120 --> 00:08:47.960]  但是人仍然活在魔鬼撒旦的力量
[00:08:47.960 --> 00:08:49.120]  威脅
[00:08:49.120 --> 00:08:52.800]  影響的底下
[00:08:52.800 --> 00:08:57.280]  除非我們真的不相信聖經所說的話
[00:08:57.280 --> 00:08:58.960]  我們很難否認
[00:08:58.960 --> 00:09:02.760]  從聖經對撒旦魔鬼的描述
[00:09:02.760 --> 00:09:04.960]  用
[00:09:04.960 --> 00:09:10.840]  當是一種對罪惡的符號來理解魔鬼撒旦
[00:09:10.840 --> 00:09:12.800]  因為在聖經的記載裡面
[00:09:12.800 --> 00:09:19.880]  魔鬼撒旦是一個有生命的獨立靈體
[00:09:19.880 --> 00:09:24.600]  讓我們深入看看這個故事
[00:09:24.600 --> 00:09:29.160]  我想從三個離開來組織
[00:09:29.160 --> 00:09:31.440]  我今天要和大家講的訊息
[00:09:31.440 --> 00:09:32.960]  第一個離開
[00:09:32.960 --> 00:09:36.040]  是被鬼附者的離開
[00:09:36.040 --> 00:09:40.160]  當耶穌和他的門徒上岸的時候
[00:09:40.160 --> 00:09:44.560]  這個被鬼附的人走到耶穌面前
[00:09:44.560 --> 00:09:47.360]  聖經如何形容這個人呢?
[00:09:47.360 --> 00:09:51.920]  聖經形容這個人不穿衣服
[00:09:51.920 --> 00:09:53.360]  也不住房子
[00:09:53.360 --> 00:09:56.360]  住在墳營裡面
[00:09:56.360 --> 00:10:00.120]  而且人們看守著他
[00:10:00.120 --> 00:10:03.240]  用鐵鏈、腳鐐鎖住他
[00:10:03.240 --> 00:10:04.600]  讓他不要到處跑
[00:10:04.600 --> 00:10:06.960]  但是這些東西都鎖不住這個人
[00:10:06.960 --> 00:10:13.720]  就掙脫了這些困鎖
[00:10:13.720 --> 00:10:16.480]  從這個描述我們大致上都理解
[00:10:16.480 --> 00:10:18.840]  這個被鬼附的人很明顯
[00:10:18.840 --> 00:10:20.440]  他離開了他的家
[00:10:20.440 --> 00:10:22.440]  離開了他的村民
[00:10:22.440 --> 00:10:26.800]  走到墳營裡居住
[00:10:26.800 --> 00:10:31.560]  曾經有人嘗試解釋這個被鬼附者的行為
[00:10:31.560 --> 00:10:34.920]  他嘗試用自然科學的角度來解釋
[00:10:34.920 --> 00:10:36.600]  哪有鬼附呢?
[00:10:36.600 --> 00:10:38.280]  完全是自然現象
[00:10:38.280 --> 00:10:39.320]  他怎樣解釋呢?
[00:10:39.320 --> 00:10:43.520]  他就說這個人是露體
[00:10:43.520 --> 00:10:45.640]  可能這個人是露體狂
[00:10:45.640 --> 00:10:48.360]  又或者他是自然主義者
[00:10:48.360 --> 00:10:49.760]  他住在墳墓裡
[00:10:49.760 --> 00:10:53.480]  當然他有不善於社交
[00:10:53.480 --> 00:10:55.840]  或者甚至是有社交恐懼症
[00:10:55.840 --> 00:10:57.760]  那就不同的人住
[00:10:57.760 --> 00:11:00.160]  那他掙脫那些鐵鏈呢?
[00:11:00.160 --> 00:11:01.640]  精神病
[00:11:01.640 --> 00:11:05.320]  將人的潛在體力發揮出來的精神病
[00:11:05.320 --> 00:11:07.560]  大家怎麼看?
[00:11:07.560 --> 00:11:09.000]  都有些許合理
[00:11:09.000 --> 00:11:10.760]  也都有些許可能性
[00:11:10.760 --> 00:11:11.560]  不過
[00:11:11.560 --> 00:11:14.600]  如果我們看第35節的時候
[00:11:14.600 --> 00:11:19.720]  剛才這些想嘗試用自然科學去解釋這些行為表現
[00:11:19.720 --> 00:11:22.360]  可以說是不攻自破
[00:11:22.360 --> 00:11:23.800]  為什麼?
[00:11:23.800 --> 00:11:25.800]  因為這一節的經文說
[00:11:25.800 --> 00:11:30.640]  當鬼被趕逐離開這個人的時候
[00:11:30.640 --> 00:11:33.520]  這個人就突然間變得正常
[00:11:33.520 --> 00:11:35.520]  他坐在耶穌腳前
[00:11:35.520 --> 00:11:36.320]  就是說什麼?
[00:11:36.320 --> 00:11:38.320]  他沒有社交問題
[00:11:38.320 --> 00:11:39.480]  穿著衣服
[00:11:39.480 --> 00:11:41.800]  他也不是露體狂
[00:11:41.800 --> 00:11:44.160]  心裡明白過來
[00:11:44.160 --> 00:11:47.520]  也不是有什麼精神病
[00:11:47.520 --> 00:11:50.880]  不知道大家從來有沒有想過
[00:11:50.880 --> 00:11:54.200]  在這個被鬼附著
[00:11:54.200 --> 00:11:55.560]  正經地去形容
[00:11:55.560 --> 00:12:00.880]  我們很容易在腦海裡有一個很鮮明的畫像
[00:12:00.880 --> 00:12:02.280]  是不是?
[00:12:02.280 --> 00:12:03.160]  住在墳營
[00:12:03.160 --> 00:12:03.880]  不穿衣服
[00:12:03.880 --> 00:12:04.520]  掙脫
[00:12:04.520 --> 00:12:06.560]  尖叫
[00:12:06.560 --> 00:12:08.160]  很鮮明的影像
[00:12:08.160 --> 00:12:09.680]  大家有沒有從來想過
[00:12:09.680 --> 00:12:16.680]  為什麼神要繪畫這麼多鮮明的圖像在我們的腦海裡?
[00:12:16.680 --> 00:12:20.680]  我相信是一個很重要的原因
[00:12:20.680 --> 00:12:23.240]  讓我們可以看得到
[00:12:23.240 --> 00:12:29.800]  當人被魔鬼撒旦所控制之後的慘況
[00:12:29.800 --> 00:12:30.880]  很多時候我們覺得
[00:12:30.880 --> 00:12:33.080]  有什麼慘呢?
[00:12:33.080 --> 00:12:35.000]  你經常說我被撒旦魔鬼控制
[00:12:35.000 --> 00:12:37.640]  有什麼慘呢?
[00:12:37.640 --> 00:12:42.120]  神就通過這個被鬼附著的影像
[00:12:42.120 --> 00:12:44.400]  讓我們理解到
[00:12:44.400 --> 00:12:47.680]  唯一不同的地方是一個看得到一個看不到的原因
[00:12:47.680 --> 00:12:51.040]  這個被鬼附著所表現出來的
[00:12:51.040 --> 00:12:52.400]  我們看得很清楚
[00:12:52.400 --> 00:12:58.040]  但是當世人在魔鬼的掌控下的慘況
[00:12:58.040 --> 00:13:00.320]  我們是看不到的
[00:13:00.320 --> 00:13:01.800]  好了
[00:13:01.800 --> 00:13:05.360]  當這個人被附著的時候
[00:13:05.360 --> 00:13:11.400]  他就被鬼趕離他的家庭
[00:13:11.400 --> 00:13:16.960]  趕離他的鄉村
[00:13:16.960 --> 00:13:18.760]  一個去到墳墓那裡
[00:13:18.760 --> 00:13:20.600]  墳墓代表什麼呢?
[00:13:20.600 --> 00:13:23.760]  墳墓很明顯代表了死亡
[00:13:23.760 --> 00:13:27.080]  去到墳墓那裡就是死亡
[00:13:27.080 --> 00:13:29.360]  而對於人
[00:13:29.360 --> 00:13:34.400]  生命裡面假如人沒有基督耶穌的救恩的時候
[00:13:34.400 --> 00:13:36.600]  其實就是在撒旦的權勢下
[00:13:36.600 --> 00:13:42.200]  其實我們每一個人就是被驅逐離開神的家
[00:13:42.200 --> 00:13:43.640]  你會發現這個被鬼附著的人
[00:13:43.640 --> 00:13:46.600]  他完全沒有希望可以靠自己的能力
[00:13:46.600 --> 00:13:48.240]  來脫離魔鬼的掌控
[00:13:48.240 --> 00:13:50.240]  但是同樣
[00:13:50.240 --> 00:13:55.000]  世人也不能夠有能力靠著自己
[00:13:55.000 --> 00:13:57.400]  得著神的救恩
[00:13:57.400 --> 00:14:02.320]  可以靠著自己的能力回到神的身邊
[00:14:02.320 --> 00:14:04.640]  也是因為這個原因
[00:14:04.640 --> 00:14:08.000]  每一個人,世上的每一個人
[00:14:08.000 --> 00:14:12.320]  都需要耶穌基督帶我們回家
[00:14:12.320 --> 00:14:15.360]  好了,第二個的離開
[00:14:15.360 --> 00:14:20.160]  是被趕巫鬼的離開
[00:14:20.160 --> 00:14:27.080]  這個巫鬼被耶穌所驅趕
[00:14:27.080 --> 00:14:31.320]  所以當這個被鬼附著
[00:14:31.320 --> 00:14:32.320]  見到耶穌的時候
[00:14:32.320 --> 00:14:33.640]  他在說什麼呢?
[00:14:33.640 --> 00:14:34.680]  這個鬼就是說
[00:14:34.680 --> 00:14:36.920]  至高神的兒子耶穌
[00:14:36.920 --> 00:14:38.760]  我和你有什麼相關
[00:14:38.760 --> 00:14:41.160]  求你不要叫我受苦
[00:14:41.160 --> 00:14:43.000]  如果我們看這個《馬太福音》的八章
[00:14:43.000 --> 00:14:44.720]  也有另外一個補充
[00:14:44.720 --> 00:14:45.920]  他們更加知道
[00:14:45.920 --> 00:14:49.000]  「時後還沒有到」
[00:14:49.000 --> 00:14:53.360]  也就是說不單止這一群魔鬼
[00:14:53.360 --> 00:14:55.280]  他們知道耶穌是誰
[00:14:55.280 --> 00:14:59.280]  他們也知道當時後到了
[00:14:59.280 --> 00:15:02.840]  他們就要面對他們終極的結局
[00:15:02.840 --> 00:15:04.040]  什麼結局呢?
[00:15:04.040 --> 00:15:07.480]  在第31節所說的「無底坑」
[00:15:07.480 --> 00:15:09.320]  什麼叫「無底坑」?
[00:15:09.320 --> 00:15:12.200]  如果我們看《啟示錄》的20章
[00:15:12.200 --> 00:15:15.880]  說到一個古蛇又叫「魔鬼」
[00:15:15.880 --> 00:15:17.920]  又叫「撒旦」
[00:15:17.920 --> 00:15:19.640]  神在幕後的時候
[00:15:19.640 --> 00:15:22.240]  會將他捆綁
[00:15:22.240 --> 00:15:24.080]  扔在哪裡呢?
[00:15:24.080 --> 00:15:26.400]  扔在「無底坑」裡面
[00:15:26.400 --> 00:15:27.880]  大家可不可以想像
[00:15:27.880 --> 00:15:30.560]  一個坑是沒有底的
[00:15:30.560 --> 00:15:33.120]  可不可以想像一個坑是沒有底的
[00:15:33.120 --> 00:15:34.240]  我想像不到
[00:15:34.240 --> 00:15:35.640]  為什麼呢?
[00:15:35.640 --> 00:15:36.640]  在現實世界裡面
[00:15:36.640 --> 00:15:40.800]  是不會有一個沒有底的坑的
[00:15:40.800 --> 00:15:41.240]  很明顯
[00:15:41.240 --> 00:15:44.440]  當我們從一個高處掉下去的時候
[00:15:44.440 --> 00:15:46.200]  我不管你多高
[00:15:46.200 --> 00:15:47.400]  我不管你掉多久
[00:15:47.400 --> 00:15:49.920]  你總會掉到底的
[00:15:49.920 --> 00:15:50.880]  但是
[00:15:50.880 --> 00:15:53.600]  如果一個坑是沒有底的時候
[00:15:53.600 --> 00:15:56.520]  掉進「無底坑」代表什麼呢?
[00:15:56.520 --> 00:15:58.440]  永遠都不會掉到底
[00:15:58.440 --> 00:16:00.240]  代表什麼呢?
[00:16:00.240 --> 00:16:04.960]  就好像聖經所說的永遠的沉淪
[00:16:04.960 --> 00:16:07.560]  由於撒旦、魔鬼
[00:16:07.560 --> 00:16:09.880]  知道耶穌基督是神的兒子
[00:16:09.880 --> 00:16:16.040]  也知道他們將要面對的終極結局
[00:16:16.040 --> 00:16:18.240]  所以他們就俯伏
[00:16:18.240 --> 00:16:20.600]  央求耶穌
[00:16:20.600 --> 00:16:21.760]  這個動作代表什麼呢?
[00:16:21.760 --> 00:16:24.360]  代表他們承認
[00:16:24.360 --> 00:16:28.640]  也是信服神的權柄
[00:16:28.640 --> 00:16:30.680]  那代表什麼呢?
[00:16:30.680 --> 00:16:32.200]  很多時候我們都說
[00:16:32.200 --> 00:16:35.720]  上兩次我們的《正道》也說過
[00:16:35.720 --> 00:16:37.440]  作為基督徒我們需要警醒
[00:16:37.440 --> 00:16:38.080]  警醒什麼呢?
[00:16:38.080 --> 00:16:43.800]  警醒撒旦給我們的攻擊和試探
[00:16:43.800 --> 00:16:45.680]  不過我們要留意
[00:16:45.680 --> 00:16:48.200]  我們需要警醒
[00:16:48.200 --> 00:16:53.400]  但是我們不需要懼怕撒旦
[00:16:53.400 --> 00:16:54.320]  為什麼呢?
[00:16:54.320 --> 00:16:56.920]  因為住在我們生命裡面的聖靈
[00:16:56.920 --> 00:17:02.880]  遠大於這個世界的魔鬼撒旦
[00:17:02.880 --> 00:17:04.760]  然後聖經告訴我們
[00:17:04.760 --> 00:17:07.200]  這個魔鬼有名字
[00:17:07.200 --> 00:17:09.000]  他的名字叫做群
[00:17:09.000 --> 00:17:11.160]  這個字
[00:17:11.160 --> 00:17:12.400]  聖經裡面
[00:17:12.400 --> 00:17:14.480]  在那個時候普遍是要形容
[00:17:14.480 --> 00:17:19.480]  羅馬軍隊裡面的軍團
[00:17:19.480 --> 00:17:23.680]  而一個軍團通常有幾千個士兵
[00:17:23.680 --> 00:17:25.960]  通常三千至六千左右
[00:17:25.960 --> 00:17:27.600]  那就是說什麼呢?
[00:17:27.600 --> 00:17:30.520]  就是說如果用這個名字的時候
[00:17:30.520 --> 00:17:31.800]  很有可能
[00:17:31.800 --> 00:17:36.400]  這班附在男人身上的鬼
[00:17:36.400 --> 00:17:38.760]  有數以千計
[00:17:38.760 --> 00:17:41.760]  有幾千隻鬼
[00:17:41.760 --> 00:17:45.760]  為什麼人類可以有幾千隻鬼附在裡面呢?
[00:17:45.760 --> 00:17:47.360]  為什麼不可以呢?
[00:17:47.360 --> 00:17:48.880]  鬼是沒有身體的
[00:17:48.880 --> 00:17:50.360]  鬼是靈體
[00:17:50.360 --> 00:17:53.320]  所以不要受這些物質
[00:17:53.320 --> 00:17:55.840]  限制了我們去理解這節的經文
[00:17:55.840 --> 00:17:59.240]  好了,當這班撒旦魔鬼
[00:17:59.240 --> 00:18:00.680]  當這班魔鬼知道
[00:18:00.680 --> 00:18:03.520]  他要離開這個人的時候
[00:18:03.520 --> 00:18:04.120]  他們怎樣呢?
[00:18:04.120 --> 00:18:06.320]  他們就求耶穌
[00:18:06.320 --> 00:18:07.960]  看到遠處一個山
[00:18:07.960 --> 00:18:10.560]  上面有很多豬在吃東西
[00:18:10.560 --> 00:18:13.520]  就求耶穌讓他們進入這些豬群
[00:18:13.520 --> 00:18:15.480]  那耶穌也准許他們
[00:18:15.480 --> 00:18:16.920]  而當這班人
[00:18:16.920 --> 00:18:20.360]  這班魔鬼進入豬群之後
[00:18:20.360 --> 00:18:22.040]  豬群又怎樣呢?
[00:18:22.040 --> 00:18:26.040]  整班一起衝下山崖淹死了
[00:18:26.040 --> 00:18:28.760]  這個結局
[00:18:28.760 --> 00:18:30.560]  是意外的
[00:18:30.560 --> 00:18:32.720]  是不尋常的
