
[00:00:00.000 --> 00:00:04.000]  姐妹們平安,我們一同低頭祈禱
[00:10:30.000 --> 00:10:31.000]  開花不開花
[00:10:31.000 --> 00:10:34.000]  它沒有說「我的手開涼了」給你看
[00:10:34.000 --> 00:10:37.000]  不是的,不會說的
[00:10:37.000 --> 00:10:41.000]  所以完全在乎先知的感受
[00:10:41.000 --> 00:10:43.000]  第六節就說
[00:10:43.000 --> 00:10:46.000]  「騎子必跳躍如鹿」
[00:10:46.000 --> 00:10:50.000]  老老實實這些是比較誇大形容
[00:10:50.000 --> 00:10:53.000]  正常人都未必可以跳躍如鹿
[00:10:53.000 --> 00:10:55.000]  但不要說騎子
[00:10:55.000 --> 00:10:58.000]  就算馬上像主耶穌所記載的
[00:10:58.000 --> 00:11:01.000]  很多預言、很多神蹟
[00:11:01.000 --> 00:11:05.000]  有騎子「起來行走」
[00:11:05.000 --> 00:11:08.000]  但「起來行走」是一件事
[00:11:08.000 --> 00:11:11.000]  跳到如鹿那麼厲害
[00:11:11.000 --> 00:11:15.000]  是一種誇張的形容
[00:11:15.000 --> 00:11:19.000]  而在聖經裡有很多先知的預言
[00:11:19.000 --> 00:11:22.000]  其實都是用詩歌題材
[00:11:22.000 --> 00:11:24.000]  我們去理解預言的時候
[00:11:24.000 --> 00:11:28.000]  不要太過執著於字面的意思
[00:11:28.000 --> 00:11:32.000]  「字面是這樣說的,我這樣相信」
[00:11:32.000 --> 00:11:35.000]  其實我們應該了解
[00:11:35.000 --> 00:11:38.000]  作者想表達的含意
[00:11:38.000 --> 00:11:40.000]  他的信息是甚麼
[00:11:40.000 --> 00:11:42.000]  好,三十五章
[00:11:42.000 --> 00:11:44.000]  已載書三十五章
[00:11:44.000 --> 00:11:46.000]  只有十字經文
[00:11:46.000 --> 00:11:49.000]  我們可以大概分為三段
[00:11:49.000 --> 00:11:51.000]  第一節到第二節
[00:11:51.000 --> 00:11:53.000]  第三節到第七節
[00:11:53.000 --> 00:11:55.000]  第八節到第十節
[00:11:55.000 --> 00:11:57.000]  我們來看第一段
[00:11:57.000 --> 00:11:59.000]  一到二節
[00:11:59.000 --> 00:12:03.000]  給我們看到的是一個新的環境
[00:12:03.000 --> 00:12:07.000]  曠野和乾旱的地方
[00:12:07.000 --> 00:12:10.000]  竟然有玫瑰花盛放
[00:12:10.000 --> 00:12:13.000]  而黎巴嫩、加密和沙崙這些地方
[00:12:13.000 --> 00:12:17.000]  都要成為榮美
[00:12:17.000 --> 00:12:21.000]  為甚麼特別提出這幾個地方
[00:12:21.000 --> 00:12:25.000]  這幾個地方就在以色列的北面
[00:12:25.000 --> 00:12:29.000]  要了解為甚麼特別提出這幾個地方
[00:12:29.000 --> 00:12:32.000]  我們要稍微翻轉一點
[00:12:32.000 --> 00:12:35.000]  來看三十三章第九節
[00:12:35.000 --> 00:12:38.000]  那是一篇審判的信息
[00:12:38.000 --> 00:12:41.000]  大地悲哀衰殘
[00:12:41.000 --> 00:12:46.000]  黎巴嫩羞愧且沽乾
[00:12:46.000 --> 00:12:48.000]  沙崙好像曠野
[00:12:48.000 --> 00:12:51.000]  巴山和加密必調查
[00:12:51.000 --> 00:12:53.000]  在審判的信息的時候
[00:12:53.000 --> 00:12:57.000]  這些地方被形容成曠野
[00:12:57.000 --> 00:13:00.000]  但在三十五章就不同了
[00:13:00.000 --> 00:13:03.000]  說到這個情況會被改變
[00:13:03.000 --> 00:13:06.000]  使他們重新恢復
[00:13:06.000 --> 00:13:08.000]  恢復到好像從前
[00:13:08.000 --> 00:13:12.000]  充滿清脆的樹木和美景一樣
[00:13:12.000 --> 00:13:15.000]  為甚麼會有這個轉變呢
[00:13:15.000 --> 00:13:17.000]  我們要看第二段
[00:13:17.000 --> 00:13:22.000]  第二段我會叫做新的生命
[00:13:22.000 --> 00:13:25.000]  在第三第四節就提到
[00:13:25.000 --> 00:13:28.000]  軟弱的手無力的膝蓋
[00:13:28.000 --> 00:13:30.000]  心裡焦急的人
[00:13:30.000 --> 00:13:32.000]  這些人都有可能
[00:13:32.000 --> 00:13:36.000]  是在戰場上被敵人打敗了的人
[00:13:36.000 --> 00:13:38.000]  或者是平民
[00:13:38.000 --> 00:13:40.000]  戰士死了
[00:13:40.000 --> 00:13:42.000]  敵人攻進來了
[00:13:42.000 --> 00:13:47.000]  先知告訴他們不必再驚慌
[00:13:47.000 --> 00:13:50.000]  因為上帝要來私人報應
[00:13:50.000 --> 00:13:53.000]  報應就是針對敵人
[00:13:53.000 --> 00:13:55.000]  而上帝子民信上帝的人
[00:13:55.000 --> 00:13:58.000]  就會得到拯救
[00:13:58.000 --> 00:14:00.000]  五至七節就描寫
[00:14:00.000 --> 00:14:03.000]  當上帝來拯救的時候
[00:14:03.000 --> 00:14:05.000]  那時候會怎樣
[00:14:05.000 --> 00:14:09.000]  再無盲人龍人駕子雅兹
[00:14:09.000 --> 00:14:12.000]  環境全部被更新
[00:14:12.000 --> 00:14:17.000]  這幾節經文曾經是被主耶穌引用
[00:14:17.000 --> 00:14:20.000]  來告訴獅子約翰的門徒
[00:14:20.000 --> 00:14:22.000]  他就是要來耶穌耶穌
[00:14:22.000 --> 00:14:26.000]  你們回去約翰報信吧
[00:14:26.000 --> 00:14:27.000]  這個記載在
[00:14:27.000 --> 00:14:29.000]  《馬太夫音十一章五節》
[00:14:29.000 --> 00:14:32.000]  大家可以回家自己看
[00:14:32.000 --> 00:14:35.000]  然後第八至第十節
[00:14:35.000 --> 00:14:37.000]  是第三段
[00:14:37.000 --> 00:14:39.000]  我叫這一段做新的道路
[00:14:39.000 --> 00:14:41.000]  因為第八節一開始
[00:14:41.000 --> 00:14:44.000]  就提到有一條大道
[00:14:44.000 --> 00:14:47.000]  一條路要稱為聖路
[00:14:47.000 --> 00:14:50.000]  聖經中排出的聖字
[00:14:50.000 --> 00:14:51.000]  其實意思就是
[00:14:51.000 --> 00:14:53.000]  被分別出來的意思
[00:14:53.000 --> 00:14:56.000]  第九節就告訴我們
[00:14:56.000 --> 00:14:59.000]  這條路是專為被救贖的民
[00:14:59.000 --> 00:15:01.000]  來這裡行走的
[00:15:01.000 --> 00:15:03.000]  只有他們有資格
[00:15:03.000 --> 00:15:06.000]  走在這條路上
[00:15:06.000 --> 00:15:08.000]  污穢的人就不准走
[00:15:08.000 --> 00:15:11.000]  這條路也沒有危險
[00:15:11.000 --> 00:15:15.000]  沒有獅子或猛獸的危險
[00:15:15.000 --> 00:15:17.000]  是非常安全
[00:15:17.000 --> 00:15:18.000]  不單這樣
[00:15:18.000 --> 00:15:22.000]  走路的人絕對不會走錯路
[00:15:22.000 --> 00:15:25.000]  即使一個人毫無方向感
[00:15:25.000 --> 00:15:29.000]  都一定會到達目的地
[00:15:29.000 --> 00:15:31.000]  目的地就是第十節
[00:15:31.000 --> 00:15:33.000]  第十節告訴我們
[00:15:33.000 --> 00:15:36.000]  石庵或耶路撒冷
[00:15:36.000 --> 00:15:39.000]  那是上帝之城
[00:15:39.000 --> 00:15:43.000]  去到的人一定是歡喜快樂
[00:15:43.000 --> 00:15:46.000]  並且那種快樂是永恆的快樂
[00:15:46.000 --> 00:15:50.000]  在那裡再沒有憂傷和嘆息
[00:15:50.000 --> 00:15:53.000]  頂多我們可以想一想
[00:15:53.000 --> 00:15:56.000]  今天在加沙地區
[00:15:56.000 --> 00:16:00.000]  有很多巴勒斯坦人都很淒慘
[00:16:00.000 --> 00:16:04.000]  如果他們知道上帝會來拯救他們
[00:16:04.000 --> 00:16:06.000]  帶他們去一個新的環境
[00:16:06.000 --> 00:16:10.000]  給他們一個新的又安全的地方
[00:16:10.000 --> 00:16:13.000]  給他們一個充滿喜樂的生命
[00:16:13.000 --> 00:16:17.000]  會不會帶給他們安慰呢
[00:16:17.000 --> 00:16:19.000]  我不知道
[00:16:19.000 --> 00:16:22.000]  以後才知道什麼時候
[00:16:22.000 --> 00:16:24.000]  傳講這個信息
[00:16:24.000 --> 00:16:29.000]  但接下來的三十六至三十九章
[00:16:29.000 --> 00:16:33.000]  記載了亞述王帶領大軍
[00:16:33.000 --> 00:16:37.000]  來侵犯猶大國
[00:16:37.000 --> 00:16:41.000]  耶路撒冷附近的幾十個城鎮
[00:16:41.000 --> 00:16:43.000]  當時都淪陷了
[00:16:43.000 --> 00:16:47.000]  耶路撒冷也被圍困了
[00:16:47.000 --> 00:16:49.000]  所以如果這篇信息
[00:16:49.000 --> 00:16:55.000]  是對已經淪陷的城鎮居民說的話
[00:16:55.000 --> 00:17:00.000]  是應該為他們帶來希望
[00:17:00.000 --> 00:17:02.000]  但這篇預言
[00:17:02.000 --> 00:17:06.000]  除了對當代人有意義之外
[00:17:06.000 --> 00:17:08.000]  其中提到的
[00:17:08.000 --> 00:17:12.000]  上帝要來施暴役
[00:17:12.000 --> 00:17:14.000]  要來拯救
[00:17:14.000 --> 00:17:16.000]  還有第三段提到的
[00:17:16.000 --> 00:17:18.000]  有一條路
[00:17:18.000 --> 00:17:22.000]  是為被救贖的人的民預備
[00:17:22.000 --> 00:17:25.000]  引領到永恆快樂的耶路撒冷
[00:17:25.000 --> 00:17:29.000]  它是指向彌賽亞的來臨
[00:17:29.000 --> 00:17:31.000]  因為彌賽亞是上帝
[00:17:31.000 --> 00:17:33.000]  只有主耶穌
[00:17:33.000 --> 00:17:35.000]  這位彌賽亞
[00:17:35.000 --> 00:17:38.000]  曾經成為肉身來到世界
[00:17:38.000 --> 00:17:42.000]  拯救相信祂的人
[00:17:42.000 --> 00:17:45.000]  他也曾經自稱道路
[00:17:45.000 --> 00:17:46.000]  真理
[00:17:46.000 --> 00:17:47.000]  生命
[00:17:47.000 --> 00:17:48.000]  並且說
[00:17:48.000 --> 00:17:50.000]  若不藉著我
[00:17:50.000 --> 00:17:54.000]  沒有人能到父老裡去
[00:17:54.000 --> 00:17:56.000]  但我們又看到
[00:17:56.000 --> 00:17:58.000]  從方書裡見到
[00:17:58.000 --> 00:18:00.000]  主耶穌第一次來
[00:18:00.000 --> 00:18:03.000]  是沒有施行審判的
[00:18:03.000 --> 00:18:08.000]  只是完成了救贖的工作
[00:18:08.000 --> 00:18:09.000]  因此
[00:18:09.000 --> 00:18:10.000]  這裏提到的
[00:18:10.000 --> 00:18:12.000]  上帝要來
[00:18:12.000 --> 00:18:14.000]  應該是指向耶穌
[00:18:14.000 --> 00:18:16.000]  第二次再來
[00:18:16.000 --> 00:18:17.000]  在那個時候
[00:18:17.000 --> 00:18:19.000]  祂會施行審判
[00:18:19.000 --> 00:18:22.000]  正如啟示錄二十章十三節說
[00:18:22.000 --> 00:18:26.000]  於是海交出其中的死人
[00:18:26.000 --> 00:18:28.000]  死亡無陰間
[00:18:28.000 --> 00:18:31.000]  也交出其中的死人
[00:18:31.000 --> 00:18:37.000]  他們都照各人所行的受審判
[00:18:37.000 --> 00:18:41.000]  在啟示錄二十二章十二至十七節
[00:18:41.000 --> 00:18:43.000]  對將來的耶路撒冷
[00:18:43.000 --> 00:18:46.000]  有這樣的描寫
[00:18:46.000 --> 00:18:50.000]  似乎與今天這個預言相對應
[00:18:50.000 --> 00:18:51.000]  他這樣說
[00:18:51.000 --> 00:18:53.000]  看我必快樂
[00:18:53.000 --> 00:18:55.000]  想罰在我
[00:18:55.000 --> 00:18:58.000]  要照每個人所行的報應他
[00:18:58.000 --> 00:18:59.000]  我是阿拉伯
[00:18:59.000 --> 00:19:01.000]  我是俄媒家
[00:19:01.000 --> 00:19:02.000]  我是首先的
[00:19:02.000 --> 00:19:03.000]  我是沒後的
[00:19:03.000 --> 00:19:04.000]  我是開始
[00:19:04.000 --> 00:19:05.000]  我是終結
[00:19:05.000 --> 00:19:08.000]  那些洗盡自己衣服的有風了
[00:19:08.000 --> 00:19:10.000]  他們得權並道
[00:19:10.000 --> 00:19:12.000]  生命殊那裡
[00:19:12.000 --> 00:19:14.000]  也能充滿尊成
[00:19:14.000 --> 00:19:16.000]  城外有犬類行邪術的
[00:19:16.000 --> 00:19:17.000]  淫亂的殺人的
[00:19:17.000 --> 00:19:18.000]  拜偶像的
[00:19:18.000 --> 00:19:22.000]  以及所有喜愛和行虛荒的人
[00:19:22.000 --> 00:19:23.000]  我耶穌
[00:19:23.000 --> 00:19:25.000]  差遣我的使者為你宗教
[00:19:25.000 --> 00:19:26.000]  去向你們證明這事
[00:19:26.000 --> 00:19:28.000]  我是大衛的根
[00:19:28.000 --> 00:19:29.000]  是他的後羊
[00:19:29.000 --> 00:19:31.000]  我是明亮的神星
[00:19:31.000 --> 00:19:33.000]  聖靈和新娘都說
[00:19:33.000 --> 00:19:34.000]  來
[00:19:34.000 --> 00:19:35.000]  聽見的人也要說
[00:19:35.000 --> 00:19:36.000]  來
[00:19:36.000 --> 00:19:39.000]  口渴的人也要來
[00:19:39.000 --> 00:19:40.000]  願意的人
[00:19:40.000 --> 00:19:45.000]  都可以白白取生命的水渴
[00:19:45.000 --> 00:19:46.000]  新耶路撒冷
[00:19:46.000 --> 00:19:49.000]  是一個永恆快樂的地方
[00:19:49.000 --> 00:19:52.000]  因為在啟示錄21章4次這樣說
[00:19:52.000 --> 00:19:55.000]  上帝要擦去他們一切的眼淚
[00:19:55.000 --> 00:19:57.000]  不再有死亡
[00:19:57.000 --> 00:20:00.000]  也不再有悲哀
[00:20:00.000 --> 00:20:02.000]  哭泡痛苦
[00:20:02.000 --> 00:20:07.000]  因為先前的事都過去了
[00:20:07.000 --> 00:20:12.000]  我們要相信主耶穌會第二次再來
[00:20:12.000 --> 00:20:15.000]  雖然我們不知道是什麼時候
[00:20:15.000 --> 00:20:18.000]  但是聖經對主耶穌第一次來的預言
[00:20:18.000 --> 00:20:21.000]  已經全部應驗
[00:20:21.000 --> 00:20:24.000]  包括在今天的經文第二段
[00:20:24.000 --> 00:20:26.000]  那些騎子
[00:20:26.000 --> 00:20:27.000]  龍子
[00:20:27.000 --> 00:20:28.000]  那些東西
[00:20:28.000 --> 00:20:31.000]  在耶穌第一次來的時候應驗了
[00:20:31.000 --> 00:20:34.000]  對他第二次再來
[00:20:34.000 --> 00:20:40.000]  我們相信是必然會應驗
[00:20:40.000 --> 00:20:43.000]  我們盼望主耶穌第二次再來
[00:20:43.000 --> 00:20:46.000]  讓我們人心是帶來盼望
[00:20:46.000 --> 00:20:48.000]  因為在這個世上
[00:20:48.000 --> 00:20:50.000]  正如主耶穌也說過
[00:20:50.000 --> 00:20:53.000]  我們會有什麼
[00:20:53.000 --> 00:20:55.000]  苦難
[00:20:55.000 --> 00:20:57.000]  我們會有苦難
[00:20:57.000 --> 00:20:58.000]  所以遇到苦難
[00:20:58.000 --> 00:20:59.000]  不用問為什麼
[00:20:59.000 --> 00:21:00.000]  為什麼必須相信我
[00:21:00.000 --> 00:21:02.000]  苦難是必然的事
[00:21:02.000 --> 00:21:03.000]  你沒有苦難
[00:21:03.000 --> 00:21:05.000]  但是你應該問為什麼
[00:21:05.000 --> 00:21:07.000]  為什麼上帝對你這麼好
[00:21:07.000 --> 00:21:09.000]  讓你不用經歷苦難
[00:21:09.000 --> 00:21:14.000]  但是苦難是讓我們去勝過
[00:21:14.000 --> 00:21:16.000]  幫助我們勝過苦難的
[00:21:16.000 --> 00:21:19.000]  是我們的信心
[00:21:19.000 --> 00:21:22.000]  信心其實包含了盼望
[00:21:22.000 --> 00:21:25.000]  我記得最近我進了醫院
[00:21:25.000 --> 00:21:28.000]  做了大手術
[00:21:28.000 --> 00:21:31.000]  由於腸和胃
[00:21:31.000 --> 00:21:36.000]  手術後不動
[00:21:36.000 --> 00:21:38.000]  整個肚子都脹了
