
[00:00:00.000 --> 00:00:05.120]  那我今天要跟他繼續的來談到這個菲利比書
[00:03:32.500 --> 00:03:35.060]  更是叫福音興旺姐妹
[00:03:45.300 --> 00:03:51.440]  並且那在主理的弟兄多半因我受的捆鎖就堵信不疑
[00:03:51.440 --> 00:03:55.540]  越發放膽傳神的道無所懼怕
[00:03:55.540 --> 00:04:04.760]  這一等是出於愛心
[00:04:04.760 --> 00:04:07.580]  知道我是為便民福音設立的
[00:04:16.280 --> 00:04:18.320]  這有何法呢
[00:04:18.320 --> 00:04:20.880]  或是假意或是真心
[00:04:20.880 --> 00:04:22.160]  無論怎樣
[00:04:22.160 --> 00:04:24.720]  基督究竟被傳開了
[00:04:24.720 --> 00:04:26.760]  為此我就歡喜
[00:04:26.760 --> 00:04:27.800]  並且
[00:04:27.800 --> 00:04:28.820]  還要
[00:04:28.820 --> 00:04:29.580]  歡喜
[00:04:29.580 --> 00:04:30.620]  Amen
[00:04:30.620 --> 00:04:41.880]  兄弟們你會發現當你在讀菲律賓書我們通常的印象就是菲律賓書是講喜樂對不對
[00:04:41.880 --> 00:04:44.700]  有沒有不想喜樂的
[00:04:44.960 --> 00:04:45.720]  有人
[00:04:45.720 --> 00:04:46.740]  真的是
[00:04:46.740 --> 00:04:53.160]  很渴慕盼望真的像保羅這樣子的一個生命菲律賓書裡面充滿了講喜樂的事情
[00:04:53.160 --> 00:05:00.320]  但是弟兄們你記得一件事情菲律賓書從一開始我們到現在保羅在這邊講到的
[00:05:00.320 --> 00:05:02.360]  他一直在講到
[00:05:02.360 --> 00:05:04.160]  整個的一個中心是什麼呢
[00:05:04.160 --> 00:05:06.220]  是福音
[00:05:06.220 --> 00:05:09.020]  保羅今天在這裡
[00:05:09.020 --> 00:05:10.040]  提到說他說
[00:05:10.040 --> 00:05:14.140]  弟兄們我願意你們知道我所遭遇的是
[00:05:14.400 --> 00:05:15.680]  更是叫
[00:05:15.680 --> 00:05:16.960]  福音
[00:05:16.960 --> 00:05:17.980]  希望
[00:05:17.980 --> 00:05:25.140]  保羅在這裡講到說我所遭遇的是
[00:05:25.140 --> 00:05:26.680]  他遭遇什麼事啊
[00:05:26.680 --> 00:05:29.760]  他遭遇什麼事
[00:05:29.760 --> 00:05:32.060]  保羅遭遇了什麼事情
[00:05:32.060 --> 00:05:35.900]  保羅在這裡講他所遭遇的事情
[00:05:35.900 --> 00:05:39.740]  你要知道保羅正在哪個地方寫菲律賓書啊
[00:05:39.740 --> 00:05:41.540]  監獄
[00:05:42.300 --> 00:05:46.400]  所以保羅在這邊講的是說他為了福音的緣故
[00:05:46.400 --> 00:05:49.220]  他為了主的緣故
[00:05:49.220 --> 00:05:52.020]  他所受的這一些的苦難
[00:05:52.020 --> 00:05:54.080]  使得
[00:05:54.080 --> 00:05:56.380]  福音希望
[00:05:56.380 --> 00:06:00.220]  親愛的兄弟們
[00:06:00.220 --> 00:06:04.060]  保羅
[00:06:04.060 --> 00:06:05.860]  簡單的用一句話
[00:06:05.860 --> 00:06:08.920]  把他從蒙遭一詞
[00:06:08.920 --> 00:06:12.260]  到他為福音經歷所有的這一切的苦難
[00:06:12.500 --> 00:06:13.540]  用這麼一句話說
[00:06:13.540 --> 00:06:16.100]  我所遭遇的是
[00:06:16.100 --> 00:06:17.620]  親愛的兄弟們
[00:06:17.620 --> 00:06:20.440]  如果是你的話
[00:06:20.440 --> 00:06:23.780]  你所遭遇的事是什麼事
[00:06:23.780 --> 00:06:30.180]  你這一生當中所遭遇的事情是什麼事情
[00:06:30.180 --> 00:06:34.020]  你會發現我們人生當中
[00:06:34.020 --> 00:06:36.580]  十之八九都是什麼
[00:06:36.580 --> 00:06:37.860]  歷經
[00:06:37.860 --> 00:06:38.880]  有沒有
[00:06:38.880 --> 00:06:41.180]  想想我們的人生
[00:06:41.440 --> 00:06:45.020]  有時候會覺得說如果我們知道我們的人生是如此的話
[00:06:45.020 --> 00:06:47.060]  我們真覺得
[00:06:47.060 --> 00:06:49.380]  來這個世界幹嘛呢
[00:06:49.380 --> 00:06:50.140]  是不是
[00:06:50.140 --> 00:06:53.460]  沒有結婚的
[00:06:53.460 --> 00:06:54.740]  想結婚
[00:06:54.740 --> 00:06:57.820]  結了婚的
[00:06:57.820 --> 00:07:02.180]  什麼什麼
[00:07:02.180 --> 00:07:06.780]  沒孩子的
[00:07:06.780 --> 00:07:08.320]  想生孩子
[00:07:08.320 --> 00:07:09.860]  生了
[00:07:10.380 --> 00:07:11.660]  生了女孩的
[00:07:11.660 --> 00:07:13.960]  想生男孩
[00:07:13.960 --> 00:07:16.020]  生了三個男的
[00:07:16.020 --> 00:07:18.820]  還想再來一個女的
[00:07:18.820 --> 00:07:19.600]  是嗎
[00:07:19.600 --> 00:07:22.420]  親愛的兄弟們
[00:07:22.420 --> 00:07:24.980]  生了孩子以後呢
[00:07:24.980 --> 00:07:27.540]  是不是就快樂了
[00:07:27.540 --> 00:07:30.100]  是不是快樂了
[00:07:30.100 --> 00:07:34.700]  你知道現在很多的年輕人不想生孩子為什麼
[00:07:34.700 --> 00:07:38.020]  他覺得生孩子太麻煩了
[00:07:38.540 --> 00:07:44.680]  他覺得生孩子之後就讓我的人生讓我的生活的品質打折扣了
[00:07:44.680 --> 00:07:50.580]  我這樣講不是我想我是真是聽到很多年輕人這樣想
[00:07:50.580 --> 00:07:56.200]  你會發現今天這個時代
[00:07:56.200 --> 00:07:59.780]  年輕的一代他們的想法完全不一樣
[00:07:59.780 --> 00:08:03.380]  他們是一個即時享樂主義者
[00:08:03.380 --> 00:08:08.240]  他們是希望能夠過的日子是快樂的他不希望痛苦
[00:08:09.260 --> 00:08:13.860]  所以你跟他講苦難你跟他講這些事情他聽不懂
[00:08:13.860 --> 00:08:21.040]  但是不管你聽得懂聽不懂不管你喜歡不喜歡人生當中
[00:08:21.040 --> 00:08:22.820]  是不是會有苦難
[00:08:22.820 --> 00:08:24.120]  有沒有
[00:08:24.120 --> 00:08:26.160]  而且你會發現
[00:08:26.160 --> 00:08:27.700]  可能苦多
[00:08:27.700 --> 00:08:28.980]  樂少
[00:08:28.980 --> 00:08:36.900]  保羅說我所教育的事情這裡面其實講到的都是
[00:08:37.160 --> 00:08:39.220]  大部分都是苦難的事情
[00:08:39.220 --> 00:08:46.640]  簡單的說他用他的他裡面講的說捆鎖就是講他做監牢來說明
[00:08:46.640 --> 00:08:49.200]  他所遭遇的事情一個總結
[00:08:49.200 --> 00:08:53.280]  但是現在又怎麼樣
[00:08:53.280 --> 00:08:57.380]  羅馬書第八章說萬事
[00:08:57.380 --> 00:08:59.180]  互相效力
[00:08:59.180 --> 00:09:01.740]  叫愛神的人得
[00:09:01.740 --> 00:09:03.540]  益處
[00:09:05.580 --> 00:09:08.400]  所以保羅說他所遭遇的事情
[00:09:08.400 --> 00:09:12.500]  是為了要叫他得益處
[00:09:12.500 --> 00:09:17.620]  得什麼益處保羅在這裡說他說叫福音希望
[00:09:17.620 --> 00:09:20.440]  希望這個字
[00:09:20.440 --> 00:09:24.780]  在原文的是有前進的意思進步
[00:09:24.780 --> 00:09:26.580]  就往前的意思
[00:09:26.580 --> 00:09:28.360]  發展往前發展
[00:09:28.360 --> 00:09:35.540]  保羅在這邊講的意思就是說他說他所遭遇的這些事情不管他為主受到這些
[00:09:35.780 --> 00:09:41.940]  苦難不管他是做監牢帶來的一個結果就是讓福音不斷的往前不斷的往
[00:09:41.940 --> 00:09:42.700]  前
[00:09:42.700 --> 00:09:43.980]  前途子妹
[00:09:43.980 --> 00:09:48.080]  就像究竟現在不斷的往前一樣
[00:09:48.080 --> 00:09:50.140]  阿門
[00:09:50.140 --> 00:10:01.140]  不因為身體的緣故限制我繼續往前
[00:10:01.140 --> 00:10:04.980]  不因為苦難的緣故讓福音被停止
[00:10:05.740 --> 00:10:07.840]  耶路撒冷的教會就是如此
[00:10:07.840 --> 00:10:12.700]  聖經裡面提到說耶路撒冷的教會大招逼迫
[00:10:12.700 --> 00:10:16.020]  結果是什麼你如果去看使徒行傳
[00:10:16.020 --> 00:10:18.340]  大招逼迫一個結果是什麼
[00:10:18.340 --> 00:10:20.900]  門徒們就四處
[00:10:20.900 --> 00:10:22.700]  分散
[00:10:22.700 --> 00:10:27.820]  整個使徒行傳你如果去讀到的話也是一件事情
[00:10:27.820 --> 00:10:30.360]  耶路撒冷大招逼迫的一個結果
[00:10:30.360 --> 00:10:33.180]  就把福音從耶路撒冷
[00:10:33.440 --> 00:10:38.560]  一直開始怎麼樣猶太拳帝撒瑪利亞遲到第幾
[00:10:38.560 --> 00:10:39.340]  怎麼樣
[00:10:39.340 --> 00:10:41.900]  福音就傳遍天下了
[00:10:41.900 --> 00:10:48.540]  兄弟們我們都禱告教會復興
[00:10:48.540 --> 00:10:50.860]  從我進來到教會
[00:10:50.860 --> 00:10:53.420]  我們為教會復興禱告多少年了
[00:10:53.420 --> 00:10:55.200]  是不是
[00:10:55.200 --> 00:10:58.020]  兄弟們
[00:10:58.020 --> 00:11:01.860]  當我們禱告教會復興的時候你要有一個準備
[00:11:02.380 --> 00:11:03.920]  教會怎麼會復興呢
[00:11:03.920 --> 00:11:07.240]  吃到喝得好睡得好
[00:11:07.240 --> 00:11:10.580]  國泰民安教會會復興嗎
[00:11:10.580 --> 00:11:12.360]  往往不會
[00:11:12.360 --> 00:11:14.420]  什麼時候會復興啊
[00:11:14.420 --> 00:11:16.980]  教會大招逼迫
[00:11:16.980 --> 00:11:23.620]  往往是當環境不好的時候苦難來臨的時候
[00:11:23.620 --> 00:11:24.900]  教會復興了
[00:11:24.900 --> 00:11:27.720]  福音也是如此
[00:11:27.720 --> 00:11:29.780]  福音的興旺
[00:11:29.780 --> 00:11:31.560]  是因著逼迫
[00:11:32.580 --> 00:11:34.380]  耶路撒冷教會如此
[00:11:34.380 --> 00:11:37.200]  歷史歷代許多的教會都是如此
[00:11:37.200 --> 00:11:42.580]  在初代教會
[00:11:42.580 --> 00:11:45.140]  我想如果你有機會到羅馬去
[00:11:45.140 --> 00:11:48.980]  你大概一定會去一個地方這個叫做競技場有沒有
[00:11:48.980 --> 00:11:55.620]  在那個地方當初他們把基督徒抓起來
[00:11:55.620 --> 00:11:58.960]  然後把獅子
[00:11:58.960 --> 00:12:02.280]  把狼把這些野獸放出來
[00:12:03.040 --> 00:12:08.940]  然後這些中間那些被放在中間的這些的基督徒
[00:12:08.940 --> 00:12:14.580]  然後就眼睜睜的看見這些獅子這些狼去把他們吃去咬
[00:12:14.580 --> 00:12:17.680]  然後旁邊的人怎麼當做是競技場
[00:12:17.680 --> 00:12:19.980]  就在那邊看戲你懂這意思嗎
[00:12:19.980 --> 00:12:22.560]  所以
[00:12:22.560 --> 00:12:26.640]  為什麼保羅說我們彷彿是一台
[00:12:26.640 --> 00:12:27.420]  戲
[00:12:27.420 --> 00:12:30.480]  被世人觀看
[00:12:32.780 --> 00:12:34.340]  這個戲不是喜劇
[00:12:34.340 --> 00:12:37.160]  這個戲是一個悲劇
[00:12:37.160 --> 00:12:41.500]  是一個很殘忍很殘酷的一個戲劇
[00:12:41.500 --> 00:12:47.120]  親愛的獅子們初代的教會就是因為在這樣子的逼迫當中
[00:12:47.120 --> 00:12:48.920]  他們堅持他們的信仰
[00:12:48.920 --> 00:12:53.780]  所以今天我們才可以看見教會不斷的發展不斷的發展
[00:12:53.780 --> 00:12:55.580]  從耶路撒冷
[00:12:55.580 --> 00:12:58.640]  猶太全帝撒瑪利亞十道地籍
[00:12:58.900 --> 00:13:03.260]  你可以看見世界各地都有基督徒都有主的教會
[00:13:03.260 --> 00:13:06.580]  福音
[00:13:06.580 --> 00:13:08.380]  不會因為逼迫而停止
[00:13:08.380 --> 00:13:11.200]  反而逼迫會使得福音興旺
[00:13:11.200 --> 00:13:15.280]  所以保羅說我所遭遇的是叫福音興旺
[00:13:15.280 --> 00:13:23.220]  這個是
[00:13:23.220 --> 00:13:27.060]  這個是
[00:13:27.060 --> 00:13:28.340]  最近
[00:13:29.620 --> 00:13:30.640]  在這個
[00:13:30.640 --> 00:13:36.020]  這個是一個中文翻譯的
[00:13:36.020 --> 00:13:39.100]  英文是Christianity Today
[00:13:39.100 --> 00:13:42.420]  就是今日基督教這本雜誌裡面
[00:13:42.420 --> 00:13:44.480]  做的一個調查
[00:13:44.480 --> 00:13:46.780]  中國到底有基督徒
[00:13:46.780 --> 00:13:50.100]  這個問題我從在中國問
[00:13:50.100 --> 00:13:51.640]  到海外問
[00:13:51.640 --> 00:13:55.220]  我問各式各樣不同的人
[00:13:55.220 --> 00:13:57.020]  我發現答案都不一樣
[00:13:57.020 --> 00:13:58.300]  我問看大家
[00:13:58.820 --> 00:14:00.100]  中國有多少基督徒
[00:14:00.100 --> 00:14:01.380]  你聽到的
[00:14:01.380 --> 00:14:03.940]  中國多少基督徒
[00:14:03.940 --> 00:14:09.320]  知道就講一下沒關係
[00:14:09.320 --> 00:14:10.860]  多少都沒關係
[00:14:10.860 --> 00:14:13.920]  現在反正不是猜謎就是你知道的就知道
[00:14:13.920 --> 00:14:16.740]  你聽到的是中國多少基督徒
[00:14:16.740 --> 00:14:19.820]  八千萬好還有沒有
[00:14:19.820 --> 00:14:20.580]  後面
[00:14:20.580 --> 00:14:24.160]  一億好還有沒有
[00:14:27.740 --> 00:14:29.280]  四千八萬
[00:14:29.280 --> 00:14:31.320]  還加個四千八
[00:14:31.320 --> 00:14:34.140]  好還有沒有
[00:14:34.140 --> 00:14:36.180]  還有沒有
[00:14:36.180 --> 00:14:50.020]  你大概看到一些宣傳的不管影片
[00:14:50.020 --> 00:14:52.060]  或者是一些的資料
[00:14:52.060 --> 00:14:55.900]  大概都是講可能是七千萬
[00:14:55.900 --> 00:14:57.180]  以上
[00:14:58.200 --> 00:14:59.480]  講一億的也有
[00:14:59.480 --> 00:15:03.320]  我常常聽到這個說法我說隨便你怎麼說
[00:15:03.320 --> 00:15:05.880]  無從了解
[00:15:05.880 --> 00:15:07.940]  你了解我意思嗎
[00:15:07.940 --> 00:15:14.340]  但是以我自己親身所接觸
[00:15:14.340 --> 00:15:16.900]  中國的教會我跟不同的
[00:15:16.900 --> 00:15:18.440]  收集一些資料
[00:15:18.440 --> 00:15:21.500]  中國有一個宗教
[00:15:21.500 --> 00:15:23.540]  藍皮書
[00:15:23.540 --> 00:15:26.380]  每一年都會統計
[00:15:26.620 --> 00:15:29.440]  大概基督教佛教什麼這些資料
[00:15:29.440 --> 00:15:33.540]  根據它裡面的講法
[00:15:33.540 --> 00:15:36.100]  我再簡單的說
[00:15:36.100 --> 00:15:37.880]  我估計大概是
[00:15:37.880 --> 00:15:38.660]  四千萬
[00:15:38.660 --> 00:15:42.240]  但是呢
[00:15:42.240 --> 00:15:44.800]  這個資料裡面的你注意看
[00:15:44.800 --> 00:15:47.100]  他把
[00:15:47.100 --> 00:15:51.460]  從2010年的
[00:15:51.460 --> 00:15:56.320]  2010年就最上面了
[00:15:56.580 --> 00:16:02.720]  這個21代表是2100萬
[00:16:02.720 --> 00:16:05.540]  那你再看2018年是多少呢
[00:16:05.540 --> 00:16:09.380]  是18就是1800萬他是100萬計的
[00:16:09.380 --> 00:16:11.940]  佔的比例呢
[00:16:11.940 --> 00:16:17.320]  人口比例是2%大概2%左右
[00:16:17.320 --> 00:16:21.660]  好那我要說一些這個數據
[00:16:21.660 --> 00:16:22.700]  Again
[00:16:22.700 --> 00:16:25.500]  沒有一個人可以確切的知道
[00:16:25.760 --> 00:16:27.300]  現在的數據是多少
[00:16:27.300 --> 00:16:31.900]  他也是說根據他很多方面的一些資料所估計出來的
[00:16:31.900 --> 00:16:36.260]  所以他所估計的比我說的還要少對不對
[00:16:36.260 --> 00:16:43.680]  我們就從這個數據來看
[00:16:43.680 --> 00:16:47.520]  從2010年到2018年
[00:16:47.520 --> 00:16:52.380]  基督徒的比例在中國是增加了還減少
[00:16:52.380 --> 00:16:55.460]  增加還減少
[00:16:56.220 --> 00:16:56.740]  減少
[00:16:56.740 --> 00:16:58.780]  因為從2100萬
[00:16:58.780 --> 00:17:01.340]  變成了1800萬
[00:17:01.340 --> 00:17:03.140]  所以是減少對不對
[00:17:03.140 --> 00:17:06.980]  那親愛的屋子們我要問為什麼
[00:17:06.980 --> 00:17:12.360]  有人說被逼迫
[00:17:12.360 --> 00:17:14.140]  我告訴你
[00:17:14.140 --> 00:17:20.040]  2018年以前中國
[00:17:20.040 --> 00:17:21.060]  其實
[00:17:21.060 --> 00:17:24.380]  特別是在過去2018年過去的這十年
[00:17:24.640 --> 00:17:26.420]  是中國非常開放的時候
[00:17:26.420 --> 00:17:34.100]  你要講逼迫應該回到1980年代
[00:17:34.100 --> 00:17:39.740]  80年代中國教會的復興在荷蘭在浙江在福建這些地方
[00:17:39.740 --> 00:17:44.340]  那種復興的光景我親身經歷過
[00:17:44.340 --> 00:17:49.720]  這個復興的光景大概持續了可能有15年的時間
[00:17:51.780 --> 00:17:57.920]  但是當改革開放之後經濟開始發展中國整個的社會開始真是翻天覆地是不是
[00:17:57.920 --> 00:18:02.020]  到一個結果就是農村
[00:18:02.020 --> 00:18:04.320]  大量的人口進入城市
[00:18:04.320 --> 00:18:07.660]  這個叫農民工是不是中國有3億的農民工
[00:18:07.660 --> 00:18:11.240]  那麼這一個帶來的結果是什麼呢
[00:18:11.240 --> 00:18:17.120]  整個這個民工潮進入城市帶來一個結果對教會產生很大的衝擊
[00:18:17.380 --> 00:18:22.240]  很多農村教會有過去中國教會是在農村復興的
[00:18:22.240 --> 00:18:23.260]  對不對
[00:18:23.260 --> 00:18:28.900]  那個年代你要講逼迫我告訴你逼迫真厲害啊
[00:18:28.900 --> 00:18:31.720]  我記得那個時候
[00:18:31.720 --> 00:18:34.800]  這個常常傳到人都沒有辦法回家的
[00:18:34.800 --> 00:18:41.440]  常常他們唱一首歌就是不是沒有家不是不想家
[00:18:41.440 --> 00:18:43.500]  這首歌在講什麼
[00:18:43.500 --> 00:18:46.820]  不是沒有家不是不想家
[00:18:47.340 --> 00:18:48.880]  是回不了家
[00:18:48.880 --> 00:18:51.440]  回了家公安家的門口等
[00:18:51.440 --> 00:18:52.980]  你懂這意思嗎
[00:18:52.980 --> 00:18:56.820]  做傳道人沒有被下監牢的就不叫傳道人
[00:18:56.820 --> 00:18:58.860]  你還要做傳道人嗎
[00:18:58.860 --> 00:19:02.700]  可是教會在這種逼迫的下面
[00:19:02.700 --> 00:19:07.560]  我告訴你中國在解放前基督徒的比例是100萬
[00:19:07.560 --> 00:19:17.040]  然後在1980年代那時候復興所統計資料的數據剛才講7000萬什麼這些
[00:19:17.300 --> 00:19:19.600]  我們先不講就講4000萬好了
[00:19:19.600 --> 00:19:21.660]  就是這樣子出來的
[00:19:21.660 --> 00:19:24.980]  請問是誰去傳復營
[00:19:24.980 --> 00:19:28.060]  沒有
[00:19:28.060 --> 00:19:29.840]  沒有
[00:19:29.840 --> 00:19:33.420]  所有的宣教士所有的傳道人
[00:19:33.420 --> 00:19:39.060]  那關的關被趕出去被趕過去了對不對誰做的
[00:19:39.060 --> 00:19:41.880]  神做的
[00:19:41.880 --> 00:19:44.700]  1987年
[00:19:45.200 --> 00:19:49.560]  1988年我到中國去的時候問每一個地方的
[00:19:49.560 --> 00:19:55.960]  問浙江的為福建的為這些的這些受過苦的傳達人每一個跟我講說這些
[00:19:55.960 --> 00:19:58.780]  怎麼每一個都說這是神做的
[00:19:58.780 --> 00:20:02.100]  親愛的兄弟妹
[00:20:02.100 --> 00:20:09.020]  所以雖然在逼迫的中間教會卻大大的復興
[00:20:11.060 --> 00:20:17.200]  但是現在為什麼剛才講2010年到2018年為什麼教會開始減少基督徒人數開始減少了
[00:20:17.200 --> 00:20:18.220]  為什麼
[00:20:18.220 --> 00:20:20.780]  因為
[00:20:20.780 --> 00:20:23.340]  人們的生活開始好了
[00:20:23.340 --> 00:20:26.680]  教會也開始有錢了
[00:20:26.680 --> 00:20:34.100]  甚至到一個地步很多的教會大的團隊中國的很多的大團隊所謂的五大家
[00:20:34.100 --> 00:20:36.920]  我這句話我在
[00:20:37.180 --> 00:20:42.820]  我在跟這些宣教大會我跟這些國內來的這些牧者我講同樣的話
[00:20:42.820 --> 00:20:50.500]  起初愛主起初單純的為主來服事
[00:20:50.500 --> 00:20:54.840]  然後因著越來越多外來的資源
[00:20:54.840 --> 00:20:56.640]  錢財的幫助
[00:20:56.640 --> 00:20:59.460]  所以見見就見
[00:20:59.460 --> 00:21:00.220]  怎麼樣
[00:21:00.220 --> 00:21:03.540]  愛主的心就不單純了
[00:21:06.360 --> 00:21:07.900]  愛主的心就不單純了
[00:21:07.900 --> 00:21:10.980]  甚至
[00:21:10.980 --> 00:21:15.060]  我說應該要少少貪腐啊
[00:21:15.060 --> 00:21:19.420]  為什麼會到這個地步
[00:21:19.420 --> 00:21:22.240]  所以
[00:21:22.240 --> 00:21:26.320]  我相信2019年開始
[00:21:26.320 --> 00:21:29.900]  中國的宗教新宗教條例開始
[00:21:29.900 --> 00:21:31.960]  2020年
[00:21:31.960 --> 00:21:34.260]  新宗教條例開始執行
[00:21:35.540 --> 00:21:41.680]  有加上疫情的緣故中國的教會基本上是在一個關門的情況之下
[00:21:41.680 --> 00:21:45.260]  所有的宣教是我知道的
[00:21:45.260 --> 00:21:48.340]  大部分全都被趕出來了
[00:21:48.340 --> 00:21:55.500]  所有海外的傳道人都
[00:21:55.500 --> 00:21:57.300]  沒有進去了
[00:21:57.300 --> 00:22:00.620]  中國教會是不是完了
[00:22:00.620 --> 00:22:03.180]  中國教會是不是
[00:22:05.240 --> 00:22:06.780]  可能就此就被消滅了
[00:22:06.780 --> 00:22:08.820]  我告訴你
[00:22:08.820 --> 00:22:12.160]  我相信這是另外一波
[00:22:12.160 --> 00:22:14.200]  復興的開始
[00:22:14.200 --> 00:22:16.500]  因為逼迫
[00:22:16.500 --> 00:22:18.040]  苦難
[00:22:18.040 --> 00:22:20.100]  要來煉盡他的教會
[00:22:20.100 --> 00:22:24.440]  把那些不單純的
[00:22:24.440 --> 00:22:26.480]  有私心的有野心的
[00:22:26.480 --> 00:22:28.540]  要通通的把它煉盡
[00:22:28.540 --> 00:22:30.580]  親愛的丟子們
[00:22:30.580 --> 00:22:33.140]  那我相信這也是
[00:22:33.140 --> 00:22:34.940]  誰要在美國做的工作
[00:22:36.220 --> 00:22:36.740]  Amen
[00:22:36.740 --> 00:22:38.520]  親愛的丟子們
[00:22:38.520 --> 00:22:40.820]  你想想看
[00:22:40.820 --> 00:22:43.380]  你怎麼會禱告比較迫切
[00:22:43.380 --> 00:22:44.420]  請告訴我
[00:22:44.420 --> 00:22:47.220]  每天有
