
[00:00:00.000 --> 00:00:04.000]  頂次妹,你心裡平靜安穩嗎?
[00:01:56.000 --> 00:01:57.000]  我們今天面對這個社會
[00:01:57.000 --> 00:01:58.000]  是給我們很多壓力
[00:01:58.000 --> 00:02:01.000]  很多東西是令我們不明白的
[00:02:01.000 --> 00:02:04.000]  這些不明白是令我們
[00:02:04.000 --> 00:02:06.000]  很多的壓力
[00:02:06.000 --> 00:02:08.000]  我們工作有壓力
[00:02:08.000 --> 00:02:10.000]  我們居住環境令我們有壓力
[00:02:10.000 --> 00:02:11.000]  我們讀書有壓力
[00:02:11.000 --> 00:02:13.000]  我們做事有壓力
[00:02:13.000 --> 00:02:15.000]  甚至在教會的侍奉
[00:02:15.000 --> 00:02:17.000]  我們都有壓力
[00:02:17.000 --> 00:02:19.000]  侍奉上帝不是很喜樂嗎
[00:02:19.000 --> 00:02:21.000]  侍奉上帝不是很榮耀嗎
[00:02:21.000 --> 00:02:24.000]  但是我們面對教會的侍奉
[00:02:24.000 --> 00:02:26.000]  我們很有壓力
[00:02:26.000 --> 00:02:31.000]  甚至有一種忙亂
[00:02:31.000 --> 00:02:32.000]  當我們說
[00:02:32.000 --> 00:02:36.000]  我要立志跟隨基督的門徒的時候
[00:02:36.000 --> 00:02:38.000]  原來是很不容易
[00:02:38.000 --> 00:02:39.000]  當我們立志說
[00:02:39.000 --> 00:02:41.000]  我們要實踐真理的時候
[00:02:41.000 --> 00:02:43.000]  原來是不容易的
[00:02:43.000 --> 00:02:44.000]  頂姐妹
[00:02:44.000 --> 00:02:46.000]  你是不是這一類的人呢
[00:02:46.000 --> 00:02:48.000]  如果你說我是這一類
[00:02:48.000 --> 00:02:50.000]  在掙扎壓力裡面的
[00:02:50.000 --> 00:02:53.000]  主耶穌跟你說
[00:02:53.000 --> 00:02:55.000]  我給你一個應許
[00:02:55.000 --> 00:02:57.000]  我邀請你進入到
[00:02:57.000 --> 00:03:01.000]  我給你的安息裡面
[00:03:01.000 --> 00:03:02.000]  在這段經文裡面
[00:03:02.000 --> 00:03:05.000]  耶穌是一個很重要的應許
[00:03:05.000 --> 00:03:07.000]  與其說是一個應許
[00:03:07.000 --> 00:03:08.000]  這是一個邀請
[00:03:08.000 --> 00:03:13.000]  邀請每一個勞苦擔重擔的人
[00:03:13.000 --> 00:03:15.000]  進入到他的安息裡面
[00:03:15.000 --> 00:03:17.000]  二十八節至三十節
[00:03:17.000 --> 00:03:19.000]  可能螢光幕沒有
[00:03:19.000 --> 00:03:20.000]  不要緊,我讀給大家聽
[00:03:20.000 --> 00:03:23.000]  凡勞苦擔重擔的人
[00:03:23.000 --> 00:03:25.000]  可以到我這裡來
[00:03:25.000 --> 00:03:26.000]  我們一起讀
[00:03:26.000 --> 00:03:28.000]  我就使你們得安息
[00:03:28.000 --> 00:03:31.000]  我心裡柔和謙卑
[00:03:31.000 --> 00:03:33.000]  你們當乎我的厄
[00:03:33.000 --> 00:03:34.000]  學我的樣式
[00:03:34.000 --> 00:03:37.000]  這樣你們心裡就必得享安息
[00:03:37.000 --> 00:03:40.000]  因為我的厄是容易的
[00:03:40.000 --> 00:03:42.000]  我的擔子是輕散的
[00:03:42.000 --> 00:03:47.000]  耶穌邀請勞苦擔重擔的人
[00:03:47.000 --> 00:03:50.000]  可以得到安息
[00:03:50.000 --> 00:03:51.000]  按當時來說
[00:03:51.000 --> 00:03:54.000]  這些勞苦擔重擔的人
[00:03:54.000 --> 00:03:57.000]  就是那些願意不顧一切
[00:03:57.000 --> 00:04:01.000]  為了專心尋求上帝和他的亮線
[00:04:01.000 --> 00:04:03.000]  來而活的人
[00:04:03.000 --> 00:04:06.000]  這班願意忠於上帝的基督徒
[00:04:06.000 --> 00:04:07.000]  他們化道
[00:04:07.000 --> 00:04:09.000]  原來要做一個忠誠
[00:04:09.000 --> 00:04:12.000]  跟隨基督的人真的不容易
[00:04:12.000 --> 00:04:14.000]  有時候所面對的事情
[00:04:14.000 --> 00:04:17.000]  是會令自己灰心疲倦的
[00:04:17.000 --> 00:04:18.000]  簡單來說
[00:04:18.000 --> 00:04:21.000]  原來要實踐真理是不容易的
[00:04:21.000 --> 00:04:23.000]  就像公義樹那班老闆
[00:04:23.000 --> 00:04:25.000]  中小企業的基督徒老闆
[00:04:25.000 --> 00:04:28.000]  要按真理做老闆做生意
[00:04:28.000 --> 00:04:31.000]  真的不容易
[00:04:31.000 --> 00:04:33.000]  有時候會困倦
[00:04:33.000 --> 00:04:36.000]  有時候會灰心
[00:04:36.000 --> 00:04:38.000]  老闆對那些夥計很好
[00:04:38.000 --> 00:04:41.000]  但那些夥計不會領情
[00:04:41.000 --> 00:04:42.000]  耶穌說
[00:04:42.000 --> 00:04:44.000]  凡勞苦擔重擔的人
[00:04:44.000 --> 00:04:46.000]  可以到我這裡來
[00:04:46.000 --> 00:04:48.000]  我就使你得安息
[00:04:48.000 --> 00:04:50.000]  對於今天來說
[00:04:50.000 --> 00:04:54.000]  可能我們面對很多社會的事情
[00:04:54.000 --> 00:04:56.000]  面對周遭環境的事情
[00:04:56.000 --> 00:04:57.000]  或者面對一些事情
[00:04:57.000 --> 00:04:59.000]  我想得到到現在都得不到的時候
[00:04:59.000 --> 00:05:02.000]  我心裡很勞苦受煩
[00:05:02.000 --> 00:05:06.000]  耶穌說你都可以到我這裡來
[00:05:06.000 --> 00:05:07.000]  你和我有擔子
[00:05:07.000 --> 00:05:09.000]  耶穌說我也有擔子
[00:05:09.000 --> 00:05:11.000]  不過在我這裡
[00:05:11.000 --> 00:05:15.000]  你可以得到安息
[00:05:15.000 --> 00:05:16.000]  一想到安息
[00:05:16.000 --> 00:05:17.000]  可能我們會說
[00:05:17.000 --> 00:05:19.000]  安息就是什麼都不做
[00:05:19.000 --> 00:05:20.000]  什麼都不說
[00:05:20.000 --> 00:05:21.000]  坐在那裡
[00:05:21.000 --> 00:05:22.000]  像磚頭一樣坐在那裡
[00:05:22.000 --> 00:05:24.000]  那就是安息嗎
[00:05:24.000 --> 00:05:27.000]  其實安息的意思就是休息
[00:05:27.000 --> 00:05:28.000]  是很舒暢的
[00:05:28.000 --> 00:05:30.000]  很放鬆的
[00:05:30.000 --> 00:05:36.000]  是很能夠有專注去欣賞我們身邊的東西
[00:05:36.000 --> 00:05:38.000]  平時日做夜做
[00:05:38.000 --> 00:05:40.000]  早出晚歸
[00:05:40.000 --> 00:05:43.000]  這個世界怎樣漂亮我不知道
[00:05:43.000 --> 00:05:44.000]  這個世界怎樣亂
[00:05:44.000 --> 00:05:46.000]  可能我都沒有機會去理解
[00:05:46.000 --> 00:05:47.000]  安息就是什麼呢
[00:05:47.000 --> 00:05:49.000]  安息就是你很輕鬆地
[00:05:49.000 --> 00:05:50.000]  很舒暢地
[00:05:50.000 --> 00:05:52.000]  很放鬆地去欣賞
[00:05:52.000 --> 00:05:56.000]  去看到你周遭的美麗的事物
[00:05:56.000 --> 00:05:58.000]  所以安息不在於
[00:05:58.000 --> 00:06:01.000]  一定是靜態
[00:06:01.000 --> 00:06:03.000]  當然對於勞動者來說
[00:06:03.000 --> 00:06:04.000]  休息
[00:06:04.000 --> 00:06:05.000]  安息是什麼
[00:06:05.000 --> 00:06:06.000]  就是休息一下
[00:06:06.000 --> 00:06:07.000]  上茶樓
[00:06:07.000 --> 00:06:08.000]  很輕鬆
[00:06:08.000 --> 00:06:09.000]  不要再說公司的事
[00:06:09.000 --> 00:06:11.000]  不要再說正在做的事
[00:06:11.000 --> 00:06:17.000]  安心喝一杯安樂茶飯
[00:06:17.000 --> 00:06:19.000]  但對於在寫字樓嘆冷氣的
[00:06:19.000 --> 00:06:20.000]  只有用腦的人來說
[00:06:20.000 --> 00:06:22.000]  他的安息就不是了
[00:06:22.000 --> 00:06:23.000]  他的安息可能是說
[00:06:23.000 --> 00:06:24.000]  我要怎樣
[00:06:24.000 --> 00:06:25.000]  熨一下衣服
[00:06:25.000 --> 00:06:27.000]  洗一下車
[00:06:27.000 --> 00:06:29.000]  這個就是他的安息
[00:06:29.000 --> 00:06:31.000]  但最重要最重要
[00:06:31.000 --> 00:06:33.000]  無論你用什麼方法
[00:06:33.000 --> 00:06:37.000]  安息是主耶穌給我們的禮物
[00:06:37.000 --> 00:06:40.000]  給我們的恩典
[00:06:40.000 --> 00:06:41.000]  安息的目的是什麼
[00:06:41.000 --> 00:06:42.000]  好像詩人所說
[00:06:42.000 --> 00:06:44.000]  你們要休息
[00:06:44.000 --> 00:06:47.000]  要知道我是神
[00:06:47.000 --> 00:06:49.000]  是的
[00:06:49.000 --> 00:06:50.000]  有時候為了生活
[00:06:50.000 --> 00:06:51.000]  為了戶口
[00:06:51.000 --> 00:06:53.000]  為了我的生意
[00:06:53.000 --> 00:06:55.000]  我真的不知道上帝在哪裡
[00:06:55.000 --> 00:06:57.000]  我真的沒有理會上帝
[00:06:57.000 --> 00:06:58.000]  我真的沒有留心上帝
[00:06:58.000 --> 00:07:01.000]  今天對我所說的話
[00:07:01.000 --> 00:07:03.000]  安息就是要我們
[00:07:03.000 --> 00:07:06.000]  某一段時間靜下來
[00:07:06.000 --> 00:07:10.000]  想想上帝今天給我們什麼恩典
[00:07:10.000 --> 00:07:13.000]  給我們什麼說話
[00:07:13.000 --> 00:07:14.000]  他對我們的好意
[00:07:14.000 --> 00:07:16.000]  我們會領受嗎
[00:07:16.000 --> 00:07:18.000]  我知不知道原來上帝
[00:07:18.000 --> 00:07:20.000]  仍然在這個紛亂的世界裡
[00:07:20.000 --> 00:07:24.000]  去掌權呢
[00:07:24.000 --> 00:07:25.000]  香港人以為
[00:07:25.000 --> 00:07:28.000]  真正的權力在某個地區裡
[00:07:28.000 --> 00:07:31.000]  或者在某個人手上
[00:07:31.000 --> 00:07:33.000]  但是耶穌告訴我們
[00:07:33.000 --> 00:07:35.000]  真正的掌權者
[00:07:35.000 --> 00:07:38.000]  是這位創造天地萬物的主
[00:07:38.000 --> 00:07:40.000]  你們知不知道
[00:07:40.000 --> 00:07:42.000]  我們太忙了
[00:07:42.000 --> 00:07:43.000]  我們不知道
[00:07:43.000 --> 00:07:45.000]  我們太亂了
[00:07:45.000 --> 00:07:47.000]  我們看不清楚
[00:07:47.000 --> 00:07:50.000]  那究竟真正的安息在哪裡呢
[00:07:50.000 --> 00:07:51.000]  耶穌在這裡說
[00:07:51.000 --> 00:07:52.000]  你來我這裡吧
[00:07:52.000 --> 00:07:55.000]  在我這裡有安息
[00:07:55.000 --> 00:07:58.000]  意思是你來到我這裡的時候
[00:07:58.000 --> 00:08:01.000]  你就在安息的裡面
[00:08:01.000 --> 00:08:03.000]  耶穌就是安息本身
[00:08:03.000 --> 00:08:04.000]  當你去到耶穌面前
[00:08:04.000 --> 00:08:06.000]  你就真的好像一個人
[00:08:06.000 --> 00:08:09.000]  躺在一個泳池的上面
[00:08:09.000 --> 00:08:10.000]  很舒服
[00:08:10.000 --> 00:08:13.000]  有一切的疲勞
[00:08:13.000 --> 00:08:15.000]  我最近身體軟弱一點
[00:08:15.000 --> 00:08:17.000]  去我這位好好的弟兄
[00:08:17.000 --> 00:08:19.000]  那裡看中醫
[00:08:19.000 --> 00:08:22.000]  我去到那裡躺在那裡針灸
[00:08:22.000 --> 00:08:25.000]  我覺得是最舒服的時刻
[00:08:25.000 --> 00:08:28.000]  我真的想針灸久一點
[00:08:28.000 --> 00:08:31.000]  我真的感覺到整個人鬆了
[00:08:31.000 --> 00:08:33.000]  這就是安息
[00:08:33.000 --> 00:08:35.000]  這是肉體的安息
[00:08:35.000 --> 00:08:37.000]  耶穌說你來我這裡吧
[00:08:37.000 --> 00:08:39.000]  你不單肉體安息
[00:08:39.000 --> 00:08:45.000]  你的心靈也得到安息
[00:08:45.000 --> 00:08:47.000]  真正的安息
[00:08:47.000 --> 00:08:48.000]  不在任何地方
[00:08:48.000 --> 00:08:50.000]  不在你做什麼
[00:08:50.000 --> 00:08:53.000]  真正的安息就在耶穌基督的面前
[00:08:53.000 --> 00:08:55.000]  因為這個安息是祂給我們的
[00:08:55.000 --> 00:08:58.000]  昔日上帝設立安息日
[00:08:58.000 --> 00:09:01.000]  祂知道人是勞苦受煩
[00:09:01.000 --> 00:09:03.000]  因為人的罪
[00:09:03.000 --> 00:09:06.000]  男人要汗流滿面
[00:09:06.000 --> 00:09:08.000]  所以你們要安息
[00:09:08.000 --> 00:09:10.000]  上帝刻意給我們安息
[00:09:10.000 --> 00:09:12.000]  是為我們而設的
[00:09:12.000 --> 00:09:14.000]  祂怕我們做死
[00:09:14.000 --> 00:09:16.000]  祂怕我們不自量力
[00:09:16.000 --> 00:09:18.000]  所以上帝要設立安息
[00:09:18.000 --> 00:09:20.000]  是為我們身體的緣故
[00:09:20.000 --> 00:09:24.000]  但更重要是希望透過這個安息
[00:09:24.000 --> 00:09:27.000]  使我們人能夠認識祂
[00:09:27.000 --> 00:09:30.000]  知取從祂而來的力量
[00:09:30.000 --> 00:09:35.000]  清楚祂在我們生命裡的作為
[00:09:35.000 --> 00:09:36.000]  正如詩人說
[00:09:36.000 --> 00:09:40.000]  當將你的事交託耶和華
[00:09:40.000 --> 00:09:42.000]  並依靠祂
[00:09:42.000 --> 00:09:44.000]  祂就成全
[00:09:44.000 --> 00:09:46.000]  在哪裡得到安息?
[00:09:46.000 --> 00:09:48.000]  在耶穌那裡
[00:09:48.000 --> 00:09:50.000]  第二方面在這段經文裡
[00:09:50.000 --> 00:09:52.000]  在哪裡得到真正的安息?
[00:09:52.000 --> 00:09:53.000]  耶穌說
[00:09:53.000 --> 00:09:56.000]  在我的額裡
[00:09:56.000 --> 00:09:59.000]  在我的額裡
[00:09:59.000 --> 00:10:01.000]  那個額
[00:10:01.000 --> 00:10:03.000]  你們當賦我的額
[00:10:03.000 --> 00:10:04.000]  第二個字
[00:10:04.000 --> 00:10:05.000]  學我的樣式
[00:10:05.000 --> 00:10:09.000]  這樣你們心裡就必得安息
[00:10:09.000 --> 00:10:11.000]  額
[00:10:11.000 --> 00:10:15.000]  是當時猶太人很明白會發生什麼事
[00:10:15.000 --> 00:10:18.000]  額對猶太人來說是指完全的信服
[00:10:18.000 --> 00:10:22.000]  也是指他們所遵從的律法要求
[00:10:22.000 --> 00:10:25.000]  不過可惜有些法利賽人
[00:10:25.000 --> 00:10:27.000]  唯恐不夠
[00:10:27.000 --> 00:10:29.000]  所以加了很多傳統
[00:10:29.000 --> 00:10:31.000]  要求別人遵守
[00:10:31.000 --> 00:10:35.000]  所以猶太人不僅有本身的額
[00:10:35.000 --> 00:10:39.000]  也有很多外在別人加諸的額
[00:10:39.000 --> 00:10:41.000]  但更嚴重的是
[00:10:41.000 --> 00:10:43.000]  不僅別人加諸我們的額
[00:10:43.000 --> 00:10:47.000]  有些額是自己拿來的
[00:10:47.000 --> 00:10:49.000]  有些十方者
[00:10:49.000 --> 00:10:52.000]  他為了沒有安全感
[00:10:52.000 --> 00:10:54.000]  他看到東西也要抱上身
[00:10:54.000 --> 00:10:57.000]  他身上有很多瓶子、罐子、報紙
[00:10:57.000 --> 00:11:00.000]  他不怕重
[00:11:00.000 --> 00:11:02.000]  我們看來覺得很可憐
[00:11:02.000 --> 00:11:05.000]  我們也覺得替他辛苦
[00:11:05.000 --> 00:11:09.000]  今天世界上很多人就像十方者一樣
[00:11:09.000 --> 00:11:12.000]  以為這些東西就是我的安全感
[00:11:12.000 --> 00:11:14.000]  以為這些東西就是我的保障
[00:11:14.000 --> 00:11:16.000]  就是我的肯定
[00:11:16.000 --> 00:11:18.000]  但耶穌說
[00:11:18.000 --> 00:11:20.000]  你要得安息
[00:11:20.000 --> 00:11:22.000]  你就在我的額裡面
[00:11:22.000 --> 00:11:24.000]  不是在你的額裡面
[00:11:24.000 --> 00:11:26.000]  今天很多人以為
[00:11:26.000 --> 00:11:30.000]  憑自己的智慧力量可以建立自己的義
[00:11:30.000 --> 00:11:32.000]  自己的聖咒
[00:11:32.000 --> 00:11:36.000]  這些反而成為我們的重擔
[00:11:36.000 --> 00:11:37.000]  但主耶穌說
[00:11:37.000 --> 00:11:40.000]  他的額是適合的
[00:11:40.000 --> 00:11:42.000]  輕散的意思不是輕
[00:11:42.000 --> 00:11:44.000]  不是沒有要求的
[00:11:44.000 --> 00:11:46.000]  不是沒有東西到的
[00:11:46.000 --> 00:11:49.000]  耶穌的額的輕散而富
[00:11:49.000 --> 00:11:54.000]  是因為這個額是適合我們每個人
[00:11:54.000 --> 00:11:57.000]  主耶穌的額就像我們去西裝
[00:11:57.000 --> 00:11:59.000]  去洋服鋪
[00:11:59.000 --> 00:12:01.000]  量身訂造的
[00:12:01.000 --> 00:12:03.000]  袖的長度
[00:12:03.000 --> 00:12:05.000]  領的闊度
[00:12:05.000 --> 00:12:07.000]  都很合身的
[00:12:07.000 --> 00:12:09.000]  耶穌用當時他們明白的
[00:12:09.000 --> 00:12:11.000]  當時牛的額
[00:12:11.000 --> 00:12:14.000]  是主人帶著牛去到木匠那裡
[00:12:14.000 --> 00:12:16.000]  每隻牛都有不同的
[00:12:16.000 --> 00:12:18.000]  骨架不同的
[00:12:18.000 --> 00:12:20.000]  所以要量回合適的位置
[00:12:20.000 --> 00:12:25.000]  當這個牛背負的是一個適合的額
[00:12:25.000 --> 00:12:27.000]  他就不會很痛
[00:12:27.000 --> 00:12:28.000]  他做起事來
[00:12:28.000 --> 00:12:29.000]  耕起田來
[00:12:29.000 --> 00:12:30.000]  爬起泥來
[00:12:30.000 --> 00:12:33.000]  是非常應手的
[00:12:33.000 --> 00:12:34.000]  頂姐妹
[00:12:34.000 --> 00:12:36.000]  主耶穌的意思就是這樣
[00:12:36.000 --> 00:12:38.000]  你能夠得到安息
[00:12:38.000 --> 00:12:40.000]  不是不用背
[00:12:40.000 --> 00:12:42.000]  重擔不是沒有額
[00:12:42.000 --> 00:12:44.000]  問題是你要背得對
[00:12:44.000 --> 00:12:46.000]  你的衣服
[00:12:46.000 --> 00:12:48.000]  你的工衣要合身
[00:12:48.000 --> 00:12:50.000]  消防員的衣服如果不合身
[00:12:50.000 --> 00:12:53.000]  熱氣和火就會進去
[00:12:53.000 --> 00:12:55.000]  一定要合身
[00:12:55.000 --> 00:12:57.000]  耶穌說
[00:12:57.000 --> 00:12:59.000]  我的額是二
[00:12:59.000 --> 00:13:01.000]  重要的不是沒有要求
[00:13:01.000 --> 00:13:02.000]  他想表達的是
[00:13:02.000 --> 00:13:05.000]  我的要求是合情合理
[00:13:05.000 --> 00:13:07.000]  是適合我們每個人獨立的需要
[00:13:07.000 --> 00:13:09.000]  和我們的能力
[00:13:09.000 --> 00:13:11.000]  曾經有一段時間
[00:13:11.000 --> 00:13:12.000]  我很喜歡打保齡球
[00:13:12.000 --> 00:13:14.000]  不過現在越來越貴了
[00:13:14.000 --> 00:13:15.000]  就著吧
[00:13:15.000 --> 00:13:17.000]  我打到那個地步
[00:13:17.000 --> 00:13:19.000]  褲子爆了
[00:13:19.000 --> 00:13:20.000]  然後找同學
[00:13:20.000 --> 00:13:21.000]  麻煩你幫我買針線
[00:13:21.000 --> 00:13:23.000]  然後進去更衣室補牙
[00:13:23.000 --> 00:13:24.000]  再出來再打
[00:13:24.000 --> 00:13:26.000]  是打到這樣
[00:13:26.000 --> 00:13:28.000]  不過我誤出了一個道理
[00:13:28.000 --> 00:13:31.000]  打保齡球不單止是姿勢和動作
[00:13:31.000 --> 00:13:33.000]  最重要是你拿對一個
[00:13:33.000 --> 00:13:36.000]  適合自己的保齡球
[00:13:36.000 --> 00:13:39.000]  那個洞位和重量
[00:13:39.000 --> 00:13:42.000]  你說我們香港保齡球的冠軍
[00:13:42.000 --> 00:13:43.000]  是用這隻球的
[00:13:43.000 --> 00:13:45.000]  你拿著又怎樣
[00:13:45.000 --> 00:13:46.000]  他拿就拿冠軍
[00:13:46.000 --> 00:13:48.000]  你拿就拿不知道什麼軍
[00:13:48.000 --> 00:13:51.000]  頂姐妹
[00:13:51.000 --> 00:13:54.000]  主的額是實在的
[00:13:54.000 --> 00:13:57.000]  主說我有個額是適合你的
[00:13:57.000 --> 00:13:59.000]  你只要揹著我的額
[00:13:59.000 --> 00:14:03.000]  你就能夠享受安息
[00:14:03.000 --> 00:14:05.000]  所以頂姐妹
[00:14:05.000 --> 00:14:06.000]  有困難的
[00:14:06.000 --> 00:14:09.000]  耶穌也有困難的
[00:14:09.000 --> 00:14:10.000]  不過
[00:14:10.000 --> 00:14:12.000]  他告訴我們
[00:14:12.000 --> 00:14:14.000]  只要我們揹著他的額
[00:14:14.000 --> 00:14:17.000]  這些困難都不會妨礙我們
[00:14:17.000 --> 00:14:21.000]  我們能夠安然舒服地
[00:14:21.000 --> 00:14:25.000]  繼續走基督徒的生活
[00:14:25.000 --> 00:14:26.000]  所以頂姐妹
[00:14:26.000 --> 00:14:28.000]  重要的是你看不看到
[00:14:28.000 --> 00:14:30.000]  耶穌是你安息的源頭
[00:14:30.000 --> 00:14:32.000]  重要的是你願不願意
[00:14:32.000 --> 00:14:34.000]  接受耶穌給你的額
[00:14:34.000 --> 00:14:37.000]  還是耶穌為何要揹著你的額
[00:14:37.000 --> 00:14:38.000]  為何要照你的意思
[00:14:38.000 --> 00:14:39.000]  我有我的額
[00:14:39.000 --> 00:14:42.000]  我要自決
[00:14:42.000 --> 00:14:44.000]  我不會看你的地圖
[00:14:44.000 --> 00:14:46.000]  我不會理會你的指示
[00:14:46.000 --> 00:14:48.000]  什麼時候人不願意理會自己的指示
[00:14:48.000 --> 00:14:50.000]  人就活在痛苦
[00:14:50.000 --> 00:14:52.000]  乏力的裡面
[00:14:52.000 --> 00:14:54.000]  今天的我們很多時候
[00:14:54.000 --> 00:14:57.000]  為了證明自己的能力比別人強
[00:14:57.000 --> 00:14:59.000]  為了要讓人重視自己
[00:14:59.000 --> 00:15:01.000]  有時候我們要
[00:15:01.000 --> 00:15:03.000]  加些東西在我身上
[00:15:03.000 --> 00:15:07.000]  就像奧運舉重選手
[00:15:07.000 --> 00:15:10.000]  為了要一舉成名
[00:15:10.000 --> 00:15:12.000]  他就拼了
[00:15:12.000 --> 00:15:14.000]  要拼重一點的重量
[00:15:14.000 --> 00:15:17.000]  結果就整個人躺在地上
[00:15:17.000 --> 00:15:18.000]  頂姐妹
[00:15:18.000 --> 00:15:19.000]  我們每個人
[00:15:19.000 --> 00:15:23.000]  上帝都為我們預備一個合適的額
[00:15:23.000 --> 00:15:25.000]  只要你願意揹著這個額
[00:15:25.000 --> 00:15:26.000]  耶穌說這個額
[00:15:26.000 --> 00:15:30.000]  對你來說是最輕散的
[00:15:30.000 --> 00:15:32.000]  是最適合的
[00:15:32.000 --> 00:15:34.000]  所以當我們拿著地圖
[00:15:34.000 --> 00:15:35.000]  我們去找地方
[00:15:35.000 --> 00:15:37.000]  是不難的
[00:15:37.000 --> 00:15:39.000]  這是耶穌對於我們每一個
[00:15:39.000 --> 00:15:41.000]  面對著勞苦重擔的弟兄姊妹
[00:15:41.000 --> 00:15:43.000]  一個很重要的邀請
[00:15:43.000 --> 00:15:44.000]  你來吧
[00:15:44.000 --> 00:15:45.000]  來我那裡
[00:15:45.000 --> 00:15:47.000]  你有安息
[00:15:47.000 --> 00:15:49.000]  你揹我的額吧
[00:15:49.000 --> 00:15:51.000]  我的額是適合你的
[00:15:51.000 --> 00:15:52.000]  不會很重的
[00:15:52.000 --> 00:15:54.000]  不要揹你自己的額
[00:15:54.000 --> 00:15:56.000]  當耶穌這麼邀請的時候
[00:15:56.000 --> 00:15:58.000]  耶穌不是這樣說的
[00:15:58.000 --> 00:16:00.000]  耶穌在這段記載裡告訴你
[00:16:00.000 --> 00:16:03.000]  祂留下一個很重要的榜樣
[00:16:03.000 --> 00:16:04.000]  給我們效法跟從
[00:16:30.000 --> 00:16:31.000]  每人知道父
[00:16:31.000 --> 00:16:34.000]  我心裡柔和謙卑
[00:16:34.000 --> 00:16:36.000]  是第29次的
[00:16:36.000 --> 00:16:38.000]  弟兄姊妹
[00:16:38.000 --> 00:16:40.000]  這是耶穌的一個禱告
[00:16:40.000 --> 00:16:42.000]  當我們看回前面經文的時候
[00:16:42.000 --> 00:16:44.000]  耶穌的禱告
[00:16:44.000 --> 00:16:46.000]  不是一個很輕鬆
[00:16:46.000 --> 00:16:48.000]  很愉快的裡面
[00:16:48.000 --> 00:16:49.000]  而是說
[00:16:49.000 --> 00:16:50.000]  父啊 天命的主
[00:16:50.000 --> 00:16:51.000]  我感謝你
[00:16:51.000 --> 00:16:52.000]  因為你對我真好
[00:16:52.000 --> 00:16:53.000]  你這個世界很開心
[00:16:53.000 --> 00:16:54.000]  很順利
[00:16:54.000 --> 00:16:55.000]  不是的
[00:16:55.000 --> 00:16:58.000]  你看回11章16節到24節的時候
[00:16:58.000 --> 00:17:00.000]  耶穌所傳達的信息
[00:17:00.000 --> 00:17:01.000]  沒有人理會
[00:17:01.000 --> 00:17:03.000]  耶穌所行的神蹟
