
[00:00:00.000 --> 00:00:02.800]  相信大家都很同意
[00:06:46.400 --> 00:06:48.000]  將會是怎樣的日子
[00:06:48.000 --> 00:06:49.800]  我希望大家特別留意
[00:06:49.800 --> 00:06:52.400]  就是第十五到第十七節
[00:06:52.400 --> 00:06:55.400]  在七章的第十五到第十七節的時候
[00:06:55.400 --> 00:06:57.600]  就很清楚地描述
[00:06:57.600 --> 00:07:01.400]  在這個榮耀的國度日子裏面是怎樣的
[00:07:01.400 --> 00:07:02.400]  所以他們
[00:07:02.400 --> 00:07:03.600]  即是神的子民
[00:07:03.600 --> 00:07:04.800]  在神寶座前
[00:07:04.800 --> 00:07:07.400]  晝夜在祂殿中侍奉祂
[00:07:07.400 --> 00:07:08.600]  做寶座的
[00:07:08.600 --> 00:07:11.000]  要用帳篷來奉祂們
[00:07:11.000 --> 00:07:12.400]  祂們不再飢
[00:07:12.400 --> 00:07:13.200]  不再渴
[00:07:13.200 --> 00:07:15.800]  日頭和炎熱也都不會傷害祂們
[00:07:15.800 --> 00:07:17.400]  因為寶座中的羔羊
[00:07:17.400 --> 00:07:20.600]  必務讓祂們領起到一個生命水的泉源
[00:07:20.600 --> 00:07:24.600]  神也都會去擦乾祂們一切的眼淚
[00:07:24.600 --> 00:07:27.600]  是不是一些很美好的景象
[00:07:27.600 --> 00:07:29.000]  也許我們不是完全掌握
[00:07:29.000 --> 00:07:30.600]  但是你透過這些的描述
[00:07:30.600 --> 00:07:32.600]  一定是好的東西
[00:07:32.600 --> 00:07:33.800]  一定是好的東西
[00:07:33.800 --> 00:07:36.400]  因為講到神的子民在寶座前
[00:07:36.400 --> 00:07:40.200]  意思就是說我們和神可以有很直接的交往
[00:07:40.200 --> 00:07:42.200]  團契相通
[00:07:42.200 --> 00:07:45.200]  原來可以和神有這麼緊密的關係
[00:07:45.200 --> 00:07:48.200]  那裏講到神用帳篷來奉祂們
[00:07:48.200 --> 00:07:50.000]  即是保護
[00:07:50.000 --> 00:07:51.400]  即是神的保護
[00:07:51.400 --> 00:07:53.200]  神用祂的同在
[00:07:53.200 --> 00:07:56.200]  用祂的榮光來保護我們
[00:07:56.200 --> 00:07:58.000]  這裏又講到我們不再受苦
[00:07:58.000 --> 00:07:59.400]  我們不再有飢
[00:07:59.400 --> 00:08:00.400]  不再有渴
[00:08:00.400 --> 00:08:03.400]  而且日頭和炎熱也都不會傷害
[00:08:03.400 --> 00:08:05.200]  根本我們很怕人傷害
[00:08:05.200 --> 00:08:05.800]  是不是?
[00:08:05.800 --> 00:08:08.400]  小時候真的遇到很多的傷害
[00:08:08.400 --> 00:08:12.200]  在很多地方有戰爭、有饑荒、有暴力等等
[00:08:12.200 --> 00:08:13.200]  我們都很怕傷害
[00:08:13.200 --> 00:08:16.000]  但是在那個時候是沒有這些東西的
[00:08:16.000 --> 00:08:17.400]  而且更加重要的
[00:08:17.400 --> 00:08:20.200]  有耶穌基督去牧養祂們
[00:08:20.200 --> 00:08:21.600]  這裏講的是
[00:08:21.600 --> 00:08:23.600]  有寶座中的羔羊去牧養
[00:08:23.600 --> 00:08:26.000]  有主耶穌自己去引導
[00:08:26.000 --> 00:08:28.200]  引導、保護、賜福
[00:08:28.200 --> 00:08:29.200]  嘩!多麼好啊!
[00:08:29.200 --> 00:08:32.400]  而且我們去到的是一個生命水的泉源
[00:08:32.400 --> 00:08:35.000]  當你要用這個生命水的時候
[00:08:35.000 --> 00:08:36.000]  是一種滿足的
[00:08:36.000 --> 00:08:38.000]  而且泉源是怎樣呢?
[00:08:38.000 --> 00:08:39.600]  是很豐富的
[00:08:39.600 --> 00:08:41.600]  是很豐富、是很多的
[00:08:41.600 --> 00:08:43.000]  我們的生命就是這樣
[00:08:43.000 --> 00:08:44.800]  而最後的亦都是怎樣?
[00:08:44.800 --> 00:08:48.400]  沒有流淚
[00:08:48.400 --> 00:08:50.800]  今天我們流了很多淚水,是不是?
[00:08:50.800 --> 00:08:53.000]  特別近這幾個月
[00:08:53.000 --> 00:08:55.200]  但是在將來的日子
[00:08:55.200 --> 00:08:58.000]  再沒有淚水
[00:08:58.000 --> 00:08:59.000]  所以我們都留意到
[00:08:59.000 --> 00:09:01.400]  這些是很美好的景象
[00:09:01.400 --> 00:09:03.200]  啟示錄是告訴我們
[00:09:03.200 --> 00:09:05.600]  原來我們的走向
[00:09:05.600 --> 00:09:07.200]  人類歷史的走向
[00:09:07.200 --> 00:09:08.600]  個人歷史的走向
[00:09:08.600 --> 00:09:11.200]  是朝向神為我們預備的一個
[00:09:11.200 --> 00:09:13.200]  很完全的國度
[00:09:13.200 --> 00:09:14.800]  榮耀的國度
[00:09:14.800 --> 00:09:17.200]  是有預備的
[00:09:17.200 --> 00:09:19.800]  所以希望我們熟悉的人
[00:09:19.800 --> 00:09:22.400]  我們篤信聖經的話語的人
[00:09:22.400 --> 00:09:24.000]  我們不單止相信舊約
[00:09:24.000 --> 00:09:25.400]  我們也相信新約
[00:09:25.400 --> 00:09:28.200]  不單止相信創世紀裏面所講的東西
[00:09:28.200 --> 00:09:31.200]  我們也要相信啟示錄裏面所講的東西
[00:09:31.200 --> 00:09:32.600]  而啟示錄就告訴我們
[00:09:32.600 --> 00:09:34.800]  將來是一個怎樣的日子
[00:09:34.800 --> 00:09:37.200]  是很美好的日子
[00:09:37.200 --> 00:09:38.000]  弟兄姊妹
[00:09:38.000 --> 00:09:41.000]  我們是可以透過神的話語
[00:09:41.000 --> 00:09:42.600]  得到這樣的明白
[00:09:42.600 --> 00:09:43.400]  好了
[00:09:43.400 --> 00:09:45.400]  當我們這樣明白的時候
[00:09:45.400 --> 00:09:48.000]  或者我們今天要靜下來
[00:09:48.000 --> 00:09:49.800]  又想一想在今天
[00:09:49.800 --> 00:09:52.600]  我們應該有些什麼去學習呢
[00:09:52.600 --> 00:09:54.600]  或者去反思呢
[00:09:54.600 --> 00:09:55.000]  沒錯了
[00:09:55.000 --> 00:09:56.800]  神已經為我們預備了
[00:09:56.800 --> 00:09:58.000]  這些榮耀的日子
[00:09:58.000 --> 00:09:59.200]  又透過啟示錄
[00:09:59.200 --> 00:10:01.800]  透過約翰告訴我們
[00:10:01.800 --> 00:10:03.800]  我們真的充滿了期盼
[00:10:03.800 --> 00:10:04.800]  充滿了開心
[00:10:04.800 --> 00:10:07.200]  因為原來有一個這麼美好的日子
[00:10:07.200 --> 00:10:08.200]  我們要想一想
[00:10:08.200 --> 00:10:09.800]  和我們有什麼關係呢
[00:10:09.800 --> 00:10:12.200]  又或者我們可以怎樣去反思呢
[00:10:12.200 --> 00:10:14.800]  或者有什麼要去預備一下
[00:10:14.800 --> 00:10:17.600]  以致我們去迎接這些日子呢
[00:10:17.600 --> 00:10:18.400]  有三樣
[00:10:18.400 --> 00:10:20.400]  今天我們給錢的勉勵
[00:10:20.400 --> 00:10:23.200]  學習三樣
[00:10:23.200 --> 00:10:25.200]  第一樣是什麼
[00:10:25.200 --> 00:10:27.600]  第一樣我們要想一想
[00:10:27.600 --> 00:10:31.800]  我是不是有份在其中
[00:10:31.800 --> 00:10:33.000]  很重要的問題
[00:10:33.000 --> 00:10:34.000]  弟兄姊妹
[00:10:34.000 --> 00:10:36.200]  各位朋友
[00:10:36.200 --> 00:10:37.400]  這麼美好的日子
[00:10:37.400 --> 00:10:39.000]  又生命河活水
[00:10:39.000 --> 00:10:40.600]  又有耶穌的模樣
[00:10:40.600 --> 00:10:43.600]  又同神直接的交往
[00:10:43.600 --> 00:10:44.800]  是很美好的
[00:10:44.800 --> 00:10:47.600]  不過你有沒有份呢
[00:10:47.600 --> 00:10:49.400]  這個是不是很重要的問題
[00:10:49.400 --> 00:10:51.600]  我有沒有quality進去呢
[00:10:51.600 --> 00:10:53.400]  我有沒有條件進去呢
[00:10:53.400 --> 00:10:54.800]  我可以怎樣進去呢
[00:10:54.800 --> 00:10:57.000]  如果我相信有這麼榮耀的日子的時候
[00:10:57.000 --> 00:10:58.400]  我有沒有份在其中
[00:10:58.400 --> 00:11:00.600]  這個就是一個很重要的問題
[00:11:00.600 --> 00:11:02.000]  所以今天我們要想一想
[00:11:02.000 --> 00:11:03.400]  或者我們想完之後
[00:11:03.400 --> 00:11:04.200]  我們又看看
[00:11:04.200 --> 00:11:08.000]  哪些人可以在榮耀的角度裡面
[00:11:08.000 --> 00:11:08.600]  如果是的話
[00:11:08.600 --> 00:11:10.000]  我也希望好像他一樣
[00:11:10.000 --> 00:11:11.600]  那我就有份
[00:11:11.600 --> 00:11:12.000]  弟兄姊妹
[00:11:12.000 --> 00:11:14.400]  你有沒有留意到在榮耀的角度裡面
[00:11:14.400 --> 00:11:17.000]  有一群甚麼人
[00:11:17.000 --> 00:11:19.400]  是很多人
[00:11:19.400 --> 00:11:24.200]  很多人是從各國、各族、各民、各方都來的
[00:11:24.200 --> 00:11:25.400]  今天我們有宣教
[00:11:25.400 --> 00:11:28.000]  有差遣宣教的短宣隊
[00:11:28.000 --> 00:11:32.400]  就是因為我們要將福音帶給各民、各族、各方
[00:11:32.400 --> 00:11:33.800]  將來不只是我們華人
[00:11:33.800 --> 00:11:34.800]  不只是我們香港人
[00:11:34.800 --> 00:11:36.800]  是很多人聚集在一起
[00:11:36.800 --> 00:11:38.800]  而且這些人是怎樣的人
[00:11:38.800 --> 00:11:40.800]  站在寶座和公元前
[00:11:40.800 --> 00:11:43.800]  他們是身穿白衣
[00:11:43.800 --> 00:11:45.200]  而要留意
[00:11:45.200 --> 00:11:47.400]  是那些身穿白衣的人
[00:11:47.400 --> 00:11:49.800]  就在榮耀的角度裡面
[00:11:49.800 --> 00:11:51.000]  原來是這些人
[00:11:51.000 --> 00:11:52.800]  這些人就有資格了
[00:11:52.800 --> 00:11:55.000]  有條件了
[00:11:55.000 --> 00:11:58.200]  那就是說如果我想是在其中
[00:11:58.200 --> 00:12:01.400]  我都要是一個穿上白衣才行
[00:12:01.400 --> 00:12:02.000]  是不是?
[00:12:02.000 --> 00:12:03.400]  聖經是這樣描述的
[00:12:03.400 --> 00:12:05.000]  那我們說甚麼叫身穿白衣
[00:12:05.000 --> 00:12:06.600]  是不是真的找一件白色的袍
[00:12:06.600 --> 00:12:08.800]  穿在身上就可以進天國呢?
[00:12:08.800 --> 00:12:10.600]  當然不是
[00:12:10.600 --> 00:12:12.800]  經文有解釋給我們聽的
[00:12:12.800 --> 00:12:14.000]  我們看下去
[00:12:14.000 --> 00:12:16.200]  看下去第十四節的時候
[00:12:16.200 --> 00:12:17.800]  我們就明白了
[00:12:17.800 --> 00:12:19.600]  這些人是從哪裡來的?
[00:12:19.600 --> 00:12:21.800]  這些人是從大患難出來的
[00:12:21.800 --> 00:12:23.200]  然後接著是怎樣的?
[00:12:23.200 --> 00:12:30.600]  「曾用羔羊的血把衣裳洗白淨了」
[00:12:30.600 --> 00:12:32.400]  意思就在這裡了
[00:12:32.400 --> 00:12:36.000]  為甚麼他們穿上白衣是白皙皙的
[00:12:36.000 --> 00:12:37.200]  是不是這樣說?
[00:12:37.200 --> 00:12:39.800]  白皙皙的,是不是?
[00:12:39.800 --> 00:12:44.200]  是因為有羔羊的血洗淨了
[00:12:44.200 --> 00:12:46.800]  就是說這班人是接受羔羊
[00:12:46.800 --> 00:12:48.800]  耶穌基督犧牲的血
[00:12:48.800 --> 00:12:51.600]  在他身上洗去他的罪孽
[00:12:51.600 --> 00:12:54.600]  是這些人才可以有份的
[00:12:54.600 --> 00:12:55.600]  很重要的
[00:12:55.600 --> 00:12:58.000]  這些就是穿白衣的人
[00:12:58.000 --> 00:13:00.600]  就是來自各國各民各族各方的人
[00:13:00.600 --> 00:13:04.600]  聚集在這裡去敬拜耶穌基督
[00:13:04.600 --> 00:13:06.400]  去高舉羔羊
[00:13:06.400 --> 00:13:07.600]  這些人就有份了
[00:13:07.600 --> 00:13:09.200]  換句話說
[00:13:09.200 --> 00:13:13.800]  甚麼叫做被耶穌補血洗淨的呢?
[00:13:13.800 --> 00:13:15.600]  就是基督徒
[00:13:15.600 --> 00:13:18.000]  就是跟隨耶穌的人
[00:13:18.000 --> 00:13:21.200]  就是真正承認自己有罪孽
[00:13:21.200 --> 00:13:24.200]  而發現這些罪孽是自己不可以清除的
[00:13:24.200 --> 00:13:25.600]  是唯有耶穌的補血
[00:13:25.600 --> 00:13:27.800]  所以他要釘十字架完成這個救贖
[00:13:27.800 --> 00:13:31.800]  這些補血是洗淨我們的罪孽
[00:13:31.800 --> 00:13:34.200]  不是靠己力,是靠他力
[00:13:34.200 --> 00:13:36.400]  而這個他力就是耶穌基督
[00:13:36.400 --> 00:13:39.400]  所以凡是信己力的人
[00:13:39.400 --> 00:13:40.600]  他的前路
[00:13:40.600 --> 00:13:42.800]  我都不敢想太多
[00:13:42.800 --> 00:13:43.600]  是他力
[00:13:43.600 --> 00:13:46.400]  就是耶穌去拯救我們
[00:13:46.400 --> 00:13:49.200]  所以就是我們靠補血洗淨我們的罪孽
[00:13:49.200 --> 00:13:51.400]  我們發現我們人生真的遇到很多困難
[00:13:51.400 --> 00:13:53.200]  又真的有很多的罪孽
[00:13:53.200 --> 00:13:55.000]  然後我們發現我們沒有清除
[00:13:55.000 --> 00:13:57.000]  原來耶穌已經怎樣?
[00:13:57.000 --> 00:13:58.400]  我為你赦罪
[00:13:58.400 --> 00:14:01.800]  我為你釘十字架準備赦免你的罪
[00:14:01.800 --> 00:14:03.400]  只要你接受我
[00:14:03.400 --> 00:14:05.600]  你願意接受我做救主
[00:14:05.600 --> 00:14:08.800]  我的補血就可以赦免你的罪
[00:14:08.800 --> 00:14:10.400]  所以就是這樣的人
[00:14:10.400 --> 00:14:12.000]  就是穿上白衣
[00:14:12.000 --> 00:14:13.600]  頂天佩我們作為基督徒
[00:14:13.600 --> 00:14:16.000]  其實就是我們接受主的赦罪
[00:14:16.000 --> 00:14:18.600]  然後我們成為白衣的人
[00:14:18.600 --> 00:14:19.400]  然後有一天
[00:14:19.400 --> 00:14:22.800]  我們就在一個榮耀的國度裏面
[00:14:22.800 --> 00:14:25.000]  在那裏去服侍我們的主
[00:14:25.000 --> 00:14:27.800]  所以這個是很重要的
[00:14:27.800 --> 00:14:29.400]  這個是我們基督教信仰
[00:14:29.400 --> 00:14:32.400]  或者我們信仰的一個起始點
[00:14:32.400 --> 00:14:34.200]  不要忽略這件事
[00:14:34.200 --> 00:14:38.400]  否則耶穌十字架的犧牲就真是白犧牲
[00:14:38.400 --> 00:14:41.800]  唯有主的補血赦免我們的罪
[00:14:41.800 --> 00:14:43.200]  所以我們作為基督徒
[00:14:43.200 --> 00:14:45.400]  我們一方面去反思
[00:14:45.400 --> 00:14:46.600]  一方面當我們知道
[00:14:46.600 --> 00:14:50.400]  我們真是在主的面前承認祂的赦罪
[00:14:50.400 --> 00:14:52.000]  其實我們是蒙福的
[00:14:52.000 --> 00:14:54.800]  因為我們已經是身穿白衣
[00:14:54.800 --> 00:14:59.800]  然後是在將來的天國裏面是有罰
[00:14:59.800 --> 00:15:02.000]  這個是很重要
[00:15:02.000 --> 00:15:04.200]  當我們想到這裏的時候
[00:15:04.200 --> 00:15:06.600]  我們要強調的一點
[00:15:06.600 --> 00:15:07.800]  就是說
[00:15:07.800 --> 00:15:13.200]  我們真正能夠自身在榮耀的天國裏面
[00:15:13.200 --> 00:15:18.200]  不是靠會籍
[00:15:18.200 --> 00:15:20.800]  不是靠浸禮
[00:15:20.800 --> 00:15:23.200]  不是靠我們守過主餐
[00:15:23.200 --> 00:15:24.400]  不是靠我們的喪禮
[00:15:24.400 --> 00:15:25.800]  是不是用基督教而節
[00:15:25.800 --> 00:15:28.000]  是不是我們的父母都是有會籍
[00:15:28.000 --> 00:15:29.000]  不是
[00:15:29.000 --> 00:15:32.600]  我完全不會看低這些的重要性
[00:15:32.600 --> 00:15:35.600]  不會忽略這些的意義的地方
[00:15:35.600 --> 00:15:38.000]  但是當我們說到進入天國
[00:15:38.000 --> 00:15:39.200]  在榮耀國度裏面
[00:15:39.200 --> 00:15:41.200]  是身穿白衣有分載其中的時候
[00:15:41.200 --> 00:15:43.200]  是不是靠這些的
[00:15:43.200 --> 00:15:44.200]  頂姐妹
[00:15:44.200 --> 00:15:47.600]  讓我們抓緊這個信仰的真諦
[00:15:47.600 --> 00:15:52.000]  是我們的生命和主建立關係
[00:15:52.000 --> 00:15:53.600]  我們得蒙赦罪
[00:15:53.600 --> 00:15:55.200]  是祂的恩臨度
[00:15:55.200 --> 00:15:56.600]  是我們接受主
[00:15:56.600 --> 00:15:59.600]  是這件事才是最關鍵
[00:15:59.600 --> 00:16:04.600]  我們不能夠拿著這個弱勢進入天國
[00:16:04.600 --> 00:16:05.000]  沒錯
[00:16:05.000 --> 00:16:06.600]  我們要很看重我們主餐
[00:16:06.600 --> 00:16:07.600]  今天我們都會主餐
[00:16:07.600 --> 00:16:09.800]  我們都很看重禮儀
[00:16:09.800 --> 00:16:12.400]  我們很看重我們的一些行政的程序
[00:16:12.400 --> 00:16:13.600]  一些的會議
[00:16:13.600 --> 00:16:16.400]  但是當說到真正能不能夠進入天國
[00:16:16.400 --> 00:16:18.400]  不是這些
[00:16:18.400 --> 00:16:21.000]  所以我們有時候都聽過這些的經驗
[00:16:21.000 --> 00:16:22.800]  或者聽過自己都可能
[00:16:22.800 --> 00:16:25.800]  有些經歷過類似的事
[00:16:25.800 --> 00:16:29.000]  就是有時候我們都認識一些的朋友
[00:16:29.000 --> 00:16:31.800]  他們一直都沒有什麼機會信主
[00:16:31.800 --> 00:16:33.600]  認識福音
[00:16:33.600 --> 00:16:35.000]  但是去到後來
[00:16:35.000 --> 00:16:36.000]  很多年了
[00:16:36.000 --> 00:16:37.600]  他們身體病了
[00:16:37.600 --> 00:16:39.000]  住醫院了
[00:16:39.000 --> 00:16:41.000]  病危了
[00:16:41.000 --> 00:16:45.000]  然後就在醫院裡面有機會
[00:16:45.000 --> 00:16:47.000]  聽到福音
[00:16:47.000 --> 00:16:50.000]  可能我們醫院的報導隊去都不一定
[00:16:50.000 --> 00:16:51.200]  或者是阮木跟他說
[00:16:51.200 --> 00:16:52.400]  或者他們的親人
[00:16:52.400 --> 00:16:53.800]  有些基督徒跟他說
[00:16:53.800 --> 00:16:56.200]  他之前沒有什麼去過教會的
[00:16:56.200 --> 00:16:57.000]  沒有什麼聽過的
[00:16:57.000 --> 00:16:59.200]  但是在這個時候他聽到了
[00:16:59.200 --> 00:17:00.400]  然後聖靈感動他
[00:17:00.400 --> 00:17:01.800]  他覺得自己真是一個罪人
[00:17:01.800 --> 00:17:03.600]  是需要上帝赦免他的罪
[00:17:03.600 --> 00:17:06.000]  他認定耶穌十下釘身是為他
[00:17:06.000 --> 00:17:08.400]  所以他在病況裡面
