
[00:00:00.000 --> 00:00:04.200]  好 我們讀一段聖經在耶穌亞記第六章
[00:02:54.740 --> 00:02:58.880]  神正在預備一個新的童工團隊
[00:02:58.880 --> 00:03:02.180]  為了是要帶領我們繼續向前進的
[00:03:02.180 --> 00:03:03.220]  你們
[00:03:03.220 --> 00:03:06.180]  事實上我看見教會現在的光景
[00:03:06.180 --> 00:03:08.360]  就好像是一支軍隊一樣
[00:03:08.360 --> 00:03:11.820]  好像已經預備整齊了
[00:03:11.820 --> 00:03:13.900]  整裝待發
[00:03:13.900 --> 00:03:14.960]  要進入
[00:03:14.960 --> 00:03:18.960]  而且能夠承受神所託付給我們新的使命
[00:03:18.960 --> 00:03:20.160]  你們
[00:03:20.160 --> 00:03:23.040]  第二點今天當我們看見整個教會的歷史的時候
[00:03:23.040 --> 00:03:26.400]  我們不難發現神其實對他的百姓
[00:03:26.400 --> 00:03:29.100]  對他的教會一直的帶領
[00:03:29.100 --> 00:03:31.920]  就讓我們不斷的向前進
[00:03:31.920 --> 00:03:35.880]  神在每個時代興起不同的人
[00:03:35.880 --> 00:03:38.080]  是做不同的工作
[00:03:38.080 --> 00:03:41.080]  是為了要成就神在那個時代的新意
[00:03:41.080 --> 00:03:43.020]  always是這樣
[00:03:43.020 --> 00:03:46.400]  不但神在不同的時候做不同的事
[00:03:46.400 --> 00:03:49.220]  其實神在每一個教會當中
[00:03:49.220 --> 00:03:50.960]  不同的階段
[00:03:50.960 --> 00:03:53.200]  他也做不同的事情
[00:03:53.200 --> 00:03:57.160]  而今天教會最重要一個工作
[00:03:57.160 --> 00:04:00.540]  就是能夠明白神的新意
[00:04:00.540 --> 00:04:04.040]  能夠跟上神的腳步
[00:04:04.040 --> 00:04:07.980]  就好像當年我們看見約書亞怎麼樣能夠帶領以色列百姓
[00:04:07.980 --> 00:04:11.220]  前進耶利哥得地為業一樣
[00:04:11.220 --> 00:04:12.280]  同樣
[00:04:12.280 --> 00:04:17.320]  我相信今天神也要我們教會成為一個不斷向前進的教會
[00:04:17.320 --> 00:04:18.160]  你們
[00:04:18.160 --> 00:04:23.620]  跟著媽媽說我們要成為一個不斷向前進的教會跟她說
[00:04:23.620 --> 00:04:26.160]  你說我們應該要在哪些方面來向前進呢
[00:04:26.160 --> 00:04:27.960]  三方面跟大家分享今天早上
[00:04:27.960 --> 00:04:31.000]  第一個要在神的新意上預備向前
[00:04:31.000 --> 00:04:36.200]  跟著媽媽說要在神的新意上預備向前
[00:04:36.200 --> 00:04:39.080]  神的新意是讓我們不要停留
[00:04:39.080 --> 00:04:41.480]  神的新意是讓我們永遠繼續不斷的向前進
[00:04:41.480 --> 00:04:44.440]  所以約書亞第一章第三節神在這裡說
[00:04:44.440 --> 00:04:49.920]  凡你們腳掌所踏之地我都照著我所應許摩西的話賜給你們
[00:04:49.920 --> 00:04:51.760]  腳掌所踏之地
[00:04:51.760 --> 00:04:54.660]  意思就是你不能停留在原地
[00:04:54.660 --> 00:04:56.860]  你要踏出去嘛
[00:04:56.860 --> 00:04:59.660]  神的意思叫以色列人不能停留
[00:04:59.660 --> 00:05:01.560]  要繼續不斷向前
[00:05:01.560 --> 00:05:06.340]  因為神是有一個新的領域為以色列人所預備
[00:05:06.340 --> 00:05:08.140]  要他們去得著的
[00:05:08.140 --> 00:05:10.100]  同樣今天神擺在我們面前
[00:05:10.100 --> 00:05:12.040]  我相信也有一個新的領域
[00:05:12.040 --> 00:05:16.640]  神呼召我們要勇敢的向前得地為業
[00:05:16.640 --> 00:05:19.120]  當然我想按照我們人的本性來講
[00:05:19.120 --> 00:05:22.460]  每一次我們想到要前進的時候
[00:05:22.460 --> 00:05:26.020]  我們人都是會有兩種很自然的反應
[00:05:26.020 --> 00:05:30.220]  這兩種反應常常攔阻我們向前
[00:05:30.220 --> 00:05:32.160]  所以如果我們真的要向前進
[00:05:32.160 --> 00:05:37.700]  第一個我們要克服這一種從人本性來的反應
[00:05:37.700 --> 00:05:38.700]  哪兩種反應
[00:05:38.700 --> 00:05:43.280]  第一個我們要克服希伯倫反應
[00:05:43.280 --> 00:05:44.780]  要克服希伯倫反應
[00:05:44.780 --> 00:05:47.540]  什麼叫做希伯倫反應
[00:05:47.540 --> 00:05:49.480]  那就是你還記得當四十年前
[00:05:49.480 --> 00:05:51.820]  以色列人第一次要進迦南地的時候
[00:05:51.820 --> 00:05:56.420]  他們在面對一個要不要進去的關口
[00:05:56.420 --> 00:05:58.620]  所以他們就派了十二個探子
[00:05:58.620 --> 00:05:59.360]  記得嗎
[00:05:59.360 --> 00:06:02.500]  進入迦南地區窺探那地
[00:06:02.500 --> 00:06:04.620]  結果這十二個探子回來
[00:06:04.620 --> 00:06:06.460]  其中十個探子就說
[00:06:06.460 --> 00:06:10.000]  哎呀那邊的人真的是像巨人一樣
[00:06:10.000 --> 00:06:12.200]  我們在這些人面前像蚱蜢
[00:06:12.200 --> 00:06:13.240]  是不可能的
[00:06:13.240 --> 00:06:17.100]  不可能就是完全沒有希望的
[00:06:17.100 --> 00:06:18.580]  不可能
[00:06:18.580 --> 00:06:21.920]  這就是我所說的希伯倫反應
[00:06:21.920 --> 00:06:22.720]  第二點多少時候
[00:06:22.720 --> 00:06:28.580]  今天我們人常常被各種不可能的思想所束縛
[00:06:28.580 --> 00:06:29.820]  不是嗎
[00:06:29.820 --> 00:06:31.960]  想想看每一次開會
[00:06:31.960 --> 00:06:34.800]  一有人提出新的意見 新的事情的時候
[00:06:34.800 --> 00:06:37.460]  我們的反應直接反應就是不可能
[00:06:37.460 --> 00:06:39.660]  沒有人沒有時間也沒有錢
[00:06:39.660 --> 00:06:41.360]  不可能不可能不可能
[00:06:41.360 --> 00:06:44.560]  很自然我們人的反應就是不可能
[00:06:44.560 --> 00:06:49.300]  但事實上每當神要帶領我們做一個新的工作
[00:06:49.300 --> 00:06:50.640]  新的事情的時候
[00:06:50.640 --> 00:06:51.940]  從人的角度來講
[00:06:51.940 --> 00:06:55.840]  一開始也都是mission impossible是不可能的
[00:06:55.840 --> 00:06:58.320]  但雖然載人不能
[00:06:58.320 --> 00:07:01.360]  載神卻沒有難成的事
[00:07:01.360 --> 00:07:02.480]  Amen
[00:07:02.480 --> 00:07:05.120]  你還記得在五品二虞的神蹟當中
[00:07:05.120 --> 00:07:08.200]  當門徒們面對五千人的會眾
[00:07:08.200 --> 00:07:11.700]  我相信當耶穌對他們說你們給他們吃吧
[00:07:11.700 --> 00:07:14.800]  他們心中所想的就是不可能不可能不可能
[00:07:14.800 --> 00:07:16.960]  我們怎麼可能為保五千人
[00:07:16.960 --> 00:07:20.500]  根本是mission impossible
[00:07:20.500 --> 00:07:25.780]  可就在門徒們覺得這是不可能的事情的時候
[00:07:25.780 --> 00:07:27.840]  約翰福音六章第六節怎麼說呢
[00:07:27.840 --> 00:07:29.520]  我好喜歡這個經文
[00:07:29.520 --> 00:07:31.520]  約翰福音六章第六節這裡說耶穌
[00:07:31.520 --> 00:07:32.960]  這裡說我們一同來念
[00:07:32.960 --> 00:07:36.160]  他說這話是要試驗非
[00:07:36.160 --> 00:07:39.760]  他自己原知道要怎樣行
[00:07:39.760 --> 00:07:44.360]  這就講到耶穌原知道要怎樣行
[00:07:44.360 --> 00:07:46.000]  Hallelujah
[00:07:46.000 --> 00:07:47.940]  換說我們的主耶穌
[00:07:47.940 --> 00:07:50.440]  他就是我們的大牧者
[00:07:50.440 --> 00:07:52.640]  他擁有我們生命一切的答案
[00:07:52.640 --> 00:07:54.380]  擁有我們福祉一切的答案
[00:07:54.380 --> 00:07:56.340]  他必共鳴一切的需要
[00:07:56.340 --> 00:07:58.180]  給我們一切的資源
[00:07:58.180 --> 00:07:59.580]  Amen
[00:07:59.580 --> 00:08:02.380]  從人的角度來講是不可能
[00:08:02.380 --> 00:08:06.960]  但主耶穌他自己原知道當如何行
[00:08:06.960 --> 00:08:08.560]  Hallelujah
[00:08:08.560 --> 00:08:11.720]  其實回想我們教會的每一個侍宮
[00:08:11.720 --> 00:08:17.220]  在開始的時候不都是mission impossible嗎
[00:08:17.220 --> 00:08:21.360]  流向萬國萬民的宣教侍宮
[00:08:21.360 --> 00:08:23.500]  一開始怎麼想
[00:08:23.500 --> 00:08:25.200]  一個小小的華人教會
[00:08:25.200 --> 00:08:28.140]  怎麼能夠把福音傳到萬國萬民
[00:08:28.140 --> 00:08:30.500]  不可能
[00:08:30.500 --> 00:08:33.140]  可現在我們已經在全世界32個國家
[00:08:33.140 --> 00:08:34.820]  建立超過300間教會
[00:08:34.820 --> 00:08:37.620]  Hallelujah
[00:08:37.620 --> 00:08:38.380]  當我們想到
[00:08:38.380 --> 00:08:40.720]  Shekinah Glory這個2000人的會堂
[00:08:40.720 --> 00:08:43.220]  開始建造的時候
[00:08:43.220 --> 00:08:45.920]  一開始不也覺得不可能嗎
[00:08:45.920 --> 00:08:47.520]  這麼艱巨的工程
[00:08:47.520 --> 00:08:49.820]  這麼龐大的經費
[00:08:49.820 --> 00:08:52.800]  我們怎麼可能完成
[00:08:52.800 --> 00:08:54.900]  但我們回頭看的時候
[00:08:54.900 --> 00:08:56.560]  真的看見神帶領我們
[00:08:56.560 --> 00:09:01.300]  不但是在17個月就完成了這個艱巨的工程
[00:09:01.300 --> 00:09:03.440]  而且我們現在銀行的貸款
[00:09:03.440 --> 00:09:05.340]  已經還還到不到300萬
[00:09:05.340 --> 00:09:08.780]  Hallelujah
[00:09:08.780 --> 00:09:11.880]  在神真的沒有難成的事情
[00:09:11.880 --> 00:09:15.020]  影響社區改變城市
[00:09:15.020 --> 00:09:17.560]  同樣當時我們開始想這個idea
[00:09:17.560 --> 00:09:19.500]  這也是mission impossible
[00:09:19.500 --> 00:09:21.100]  我們怎麼能夠影響城市
[00:09:21.100 --> 00:09:23.420]  改變城市
[00:09:23.420 --> 00:09:24.860]  等到疫情一來
[00:09:24.860 --> 00:09:27.540]  神打開了社區服務的門
[00:09:27.540 --> 00:09:30.000]  現在我們食物發放中心
[00:09:30.000 --> 00:09:34.100]  一個月平均我們服侍45000個個人
[00:09:34.100 --> 00:09:36.880]  Hallelujah
[00:09:36.880 --> 00:09:39.880]  我們的確已經在影響整個城市
[00:09:39.880 --> 00:09:42.420]  求主幫助我們永遠
[00:09:42.420 --> 00:09:46.880]  不要被這個不可能的思想所束縛
[00:09:46.880 --> 00:09:50.120]  只要我們肯專心跟從神
[00:09:50.120 --> 00:09:54.820]  神必然能夠按照祂豐富的恩典
[00:09:54.820 --> 00:09:57.700]  來幫助我們完成神的心意
[00:09:57.700 --> 00:09:59.060]  完成神的旨意
[00:09:59.060 --> 00:10:00.700]  Amen Hallelujah
[00:10:00.700 --> 00:10:02.160]  第二
[00:10:02.160 --> 00:10:04.800]  要克服愛臣反應
[00:10:04.800 --> 00:10:06.340]  要克服愛臣反應
[00:10:06.340 --> 00:10:09.080]  什麼叫愛臣反應
[00:10:09.080 --> 00:10:11.880]  那就記載在約瑟雅基第七章裡面
[00:10:11.880 --> 00:10:15.440]  當以色列耶利哥城打完勝仗之後
[00:10:15.440 --> 00:10:19.680]  第二場戰爭要在愛臣來打
[00:10:19.680 --> 00:10:20.960]  當去愛臣打的時候
[00:10:20.960 --> 00:10:24.280]  同樣他們派了探子去窺探那個地
[00:10:24.280 --> 00:10:27.160]  這次這些探子回來就覺得
[00:10:27.160 --> 00:10:30.160]  這簡直是小城嘛
[00:10:30.160 --> 00:10:31.900]  太容易打了
[00:10:31.900 --> 00:10:34.040]  我們耶利哥城都打贏了
[00:10:34.040 --> 00:10:36.000]  這小城算什麼
[00:10:36.000 --> 00:10:38.100]  殺雞淹用什麼
[00:10:38.100 --> 00:10:39.100]  牛刀呢
[00:10:39.100 --> 00:10:40.380]  不必勞師動作
[00:10:40.380 --> 00:10:42.040]  派個兩三千人去看看就行了
[00:10:42.040 --> 00:10:45.040]  沒問題夠了夠了夠了
[00:10:45.040 --> 00:10:47.920]  過於依靠自己
[00:10:47.920 --> 00:10:49.180]  這就是我所說的
[00:10:49.180 --> 00:10:51.480]  愛臣反應
[00:10:51.480 --> 00:10:53.760]  第二點在侍奉神的道路上
[00:10:53.760 --> 00:10:56.220]  我告訴你讓我最擔心的
[00:10:56.220 --> 00:11:00.820]  倒不是我們的軟弱跟不足
[00:11:00.820 --> 00:11:04.100]  你知道我們人常常自以為軟弱不足
[00:11:04.100 --> 00:11:06.360]  所以不敢出來侍奉
[00:11:06.360 --> 00:11:07.900]  但事實上
[00:11:07.900 --> 00:11:09.660]  真正的問題
[00:11:09.660 --> 00:11:12.900]  我告訴你從來不是我們太軟弱
[00:11:12.900 --> 00:11:14.440]  真正的問題
[00:11:14.440 --> 00:11:16.280]  是我們裡面太剛強
[00:11:16.280 --> 00:11:19.680]  剛強到我們無法謙卑下來來依靠神
[00:11:19.680 --> 00:11:21.820]  這才真正的問題
[00:11:21.820 --> 00:11:25.180]  主要是我們滿腦子是自己的想法
[00:11:25.180 --> 00:11:28.260]  滿腦子是自己的計劃
[00:11:28.260 --> 00:11:29.980]  連我們自己以為軟弱
[00:11:29.980 --> 00:11:32.760]  這都是我們自己的想法
[00:11:32.760 --> 00:11:34.660]  我們停留在我們自己的想法
[00:11:34.660 --> 00:11:38.200]  我們裡面剛強到我們無法來信靠神
[00:11:38.200 --> 00:11:38.760]  你知道嗎
[00:11:38.760 --> 00:11:40.600]  特別是我們在塞利根河谷
[00:11:40.600 --> 00:11:42.860]  我們多少高級知識分子在這裡
[00:11:42.860 --> 00:11:47.280]  我們太習慣依靠自己的聰明跟才智
[00:11:47.280 --> 00:11:50.680]  以至於我們不覺得需要神
[00:11:50.680 --> 00:11:52.280]  我們總覺得無論怎麼樣
[00:11:52.280 --> 00:11:55.480]  我們自己來處理就好了
[00:11:55.480 --> 00:11:58.120]  以至於我們常常像以色列人一樣
[00:11:58.120 --> 00:12:00.780]  敗在仇敵的手上
[00:12:00.780 --> 00:12:02.020]  不但失敗
[00:12:02.020 --> 00:12:05.800]  而且常常連我們的心都被融化
[00:12:05.800 --> 00:12:08.760]  丁仲傑今天當神要帶我們向前進的時候
[00:12:08.760 --> 00:12:12.200]  我們要除去這兩種的攔阻
[00:12:12.200 --> 00:12:15.160]  要憑信心謙卑下來
[00:12:15.160 --> 00:12:16.360]  我再次說
[00:12:16.360 --> 00:12:19.840]  謙卑下來不要依靠自己
[00:12:19.840 --> 00:12:22.740]  謙卑下來來跟從神
[00:12:22.740 --> 00:12:25.000]  你要知道當神說
[00:12:25.000 --> 00:12:26.640]  你們腳掌所踏之地
[00:12:26.640 --> 00:12:28.520]  我要賜給你們的時候
[00:12:28.520 --> 00:12:31.520]  其實神不是單指的約書要而講
[00:12:31.520 --> 00:12:35.780]  也不是單指的這些以色列的少數領袖而講
[00:12:35.780 --> 00:12:37.860]  神是指的每一個人
[00:12:37.860 --> 00:12:40.160]  我們都要腳掌踏出去
[00:12:40.160 --> 00:12:43.720]  你們同樣今天我相信神要帶領我們
[00:12:43.720 --> 00:12:45.800]  就要繼續向前的時候
[00:12:45.800 --> 00:12:50.300]  不是只有少數的領袖同工要勇往直前
[00:12:50.300 --> 00:12:54.200]  而是我們每一個人都要勇敢的踏出去
[00:12:54.200 --> 00:12:55.800]  你們跟你們說
[00:12:55.800 --> 00:12:59.040]  你也要勇敢踏出去跟他說
[00:12:59.040 --> 00:13:03.680]  我們要同心合意一起向前
[00:13:03.680 --> 00:13:04.780]  第二
[00:13:04.780 --> 00:13:07.860]  我們要在神的應許上預備向前
[00:13:07.860 --> 00:13:13.220]  跟你們說要在神的應許上預備向前
[00:13:13.220 --> 00:13:15.620]  當神吩咐以色列百姓要向前進的時候
[00:13:15.620 --> 00:13:17.620]  神很清楚應許他們說
[00:13:17.620 --> 00:13:20.000]  在約書六章第二節
[00:13:20.000 --> 00:13:21.260]  神對他說看啊
[00:13:21.260 --> 00:13:23.700]  我已經把耶利哥和耶利哥的亡兵
[00:13:23.700 --> 00:13:25.960]  大人的勇士都交在你手裡
[00:13:25.960 --> 00:13:26.840]  換句話說
[00:13:26.840 --> 00:13:29.380]  當神吩咐以色列百姓向前進的時候
[00:13:29.380 --> 00:13:33.680]  神已經應許他們能夠得勝一切的仇敵
[00:13:33.680 --> 00:13:34.880]  Amen
[00:13:34.880 --> 00:13:36.220]  但這個應許
[00:13:36.220 --> 00:13:38.280]  你仔細看這個經文
[00:13:38.280 --> 00:13:40.980]  不是自然而然會發生的
[00:13:40.980 --> 00:13:43.460]  神要求以色列百姓要來配合一下
[00:13:43.460 --> 00:13:45.260]  配合神的工作
[00:13:45.260 --> 00:13:47.320]  神就要求他們做什麼呢
[00:13:47.320 --> 00:13:51.100]  要求他們每一天繞城走一圈
[00:13:51.100 --> 00:13:53.860]  第七天繞七圈
[00:13:53.860 --> 00:13:55.400]  走完七圈之後
[00:13:55.400 --> 00:13:57.540]  祭司要吹腳
[00:13:57.540 --> 00:14:00.480]  以色列人聽見腳聲
[00:14:00.480 --> 00:14:02.180]  大聲呼喊
[00:14:02.180 --> 00:14:04.700]  城牆就要倒塌下來
[00:14:04.700 --> 00:14:07.480]  我想這個故事我們非常的熟悉
[00:14:07.480 --> 00:14:09.980]  但是當他們在前六天
[00:14:09.980 --> 00:14:11.720]  在繞城的時候
[00:14:11.720 --> 00:14:14.120]  有一件事情神要他們所做的
[00:14:14.120 --> 00:14:16.680]  我們常常沒有注意到
[00:14:16.680 --> 00:14:18.660]  那在第十節裡面
[00:14:18.660 --> 00:14:20.360]  你看約書要吩咐百姓說
[00:14:20.360 --> 00:14:21.960]  你們不可呼喊
[00:14:21.960 --> 00:14:23.120]  不可出聲
[00:14:23.120 --> 00:14:26.060]  連一句話也不可出你們的口
[00:14:26.060 --> 00:14:28.460]  等到我吩咐你們呼喊的日子
[00:14:28.460 --> 00:14:30.800]  那時才可以呼喊
[00:14:30.800 --> 00:14:31.840]  換句話說
[00:14:31.840 --> 00:14:33.300]  神要求他以色列百姓
[00:14:33.300 --> 00:14:35.440]  在前六天在繞城的時候
[00:14:35.440 --> 00:14:37.240]  口裡不准出任何聲音
[00:14:37.240 --> 00:14:38.740]  為什麼
[00:14:38.740 --> 00:14:42.140]  為什麼神要這樣吩咐以色列人
[00:14:42.140 --> 00:14:43.680]  我深深的相信
[00:14:43.680 --> 00:14:46.380]  神不是隨隨便便這樣要求
[00:14:46.380 --> 00:14:49.080]  神是有祂的心意在其中
[00:14:49.080 --> 00:14:51.180]  那六天每天的繞城
[00:14:51.180 --> 00:14:53.420]  而且不許出聲
[00:14:53.420 --> 00:14:56.400]  是象徵著以色列人過去
[00:14:56.400 --> 00:15:00.000]  在仇敵的欺壓壓制下
[00:15:00.000 --> 00:15:03.200]  那種受捆綁那種黑暗的光景
[00:15:03.200 --> 00:15:06.400]  過去仇敵的攻擊跟所有的欺壓
[00:15:06.400 --> 00:15:07.600]  是這樣的厲害
[00:15:07.600 --> 00:15:09.940]  很多時候以色列人在其中的時候
[00:15:09.940 --> 00:15:12.380]  無可奈何沒有出路
[00:15:12.380 --> 00:15:16.240]  好像活在這種黑暗的詮釋當中
[00:15:16.240 --> 00:15:18.440]  所以那幾天的默默無聲
[00:15:18.440 --> 00:15:21.120]  是預表到仇敵的工作
[00:15:21.120 --> 00:15:24.360]  就好像在約爾書第二章二十五節一樣
[00:15:24.360 --> 00:15:25.560]  約爾書二章二十五節
[00:15:25.560 --> 00:15:28.220]  神在我打發到你們中間的大軍隊
[00:15:28.220 --> 00:15:30.220]  就是黃蟲、男子、馬、柵、鹼蟲
[00:15:30.220 --> 00:15:33.560]  那些人所吃的神說要補還給你們
[00:15:33.560 --> 00:15:36.140]  就像這名書說好像
[00:15:36.140 --> 00:15:39.060]  仇敵的攻擊像黃蟲、男子、馬、柵、鹼蟲
[00:15:39.060 --> 00:15:42.080]  一波又一波的臨到
[00:15:42.080 --> 00:15:44.380]  事實上有人告訴說這四種蟲
[00:15:44.380 --> 00:15:47.180]  是吃樹的不同的部分
[00:15:47.180 --> 00:15:49.240]  有一種蟲吃樹幹
[00:15:49.240 --> 00:15:51.140]  有一種蟲吃樹葉
[00:15:51.140 --> 00:15:52.880]  有一種蟲吃樹根
[00:15:52.880 --> 00:15:54.820]  有一種蟲吃樹果
[00:15:54.820 --> 00:15:57.920]  換句話說這四種蟲一來一掃而空
[00:15:57.920 --> 00:16:00.920]  從樹幹、樹根到樹果通通沒有了
[00:16:00.920 --> 00:16:03.020]  全都被吃光了
[00:16:03.020 --> 00:16:06.860]  多少時候我們的光景不就是這樣子嗎
[00:16:06.860 --> 00:16:10.160]  當我們面對仇敵的攻擊從四面而來
[00:16:10.160 --> 00:16:12.260]  多少時候我們感覺在工作上的挫折
[00:16:12.260 --> 00:16:13.740]  身體上的病痛
[00:16:13.740 --> 00:16:15.640]  我們家庭生活的困境
[00:16:15.640 --> 00:16:18.340]  甚至在服事當中無力感
[00:16:18.340 --> 00:16:21.740]  我們也覺得我們處在一種無可奈何
[00:16:21.740 --> 00:16:26.280]  好像沒有出入一種黑暗的光景當中
[00:16:26.280 --> 00:16:30.620]  但感謝神我們看見在當第七天來到的時候
[00:16:30.620 --> 00:16:34.220]  就是那個呼喊的日子來到的時候
[00:16:34.220 --> 00:16:37.420]  當以色列起來大聲呼喊的時候
[00:16:37.420 --> 00:16:39.260]  仇敵的城牆就倒塌了
[00:16:39.260 --> 00:16:39.860]  哈利路亞
[00:16:39.860 --> 00:16:41.960]  正如神所應許的
[00:16:41.960 --> 00:16:43.800]  第二點我深深地相信
[00:16:43.800 --> 00:16:47.100]  今天這是神同樣給我們一個得勝的應許
[00:16:47.100 --> 00:16:49.440]  我深深相信在疫情之後
[00:16:49.440 --> 00:16:53.140]  神要帶領我們進入一個恢復的季節當中
[00:16:53.140 --> 00:16:57.420]  這個恢復的季節就是這個呼喊的日子要來到
[00:16:57.420 --> 00:16:59.780]  當神恢復的季節來到的時候
[00:16:59.780 --> 00:17:01.880]  我們看見約爾書第二章二十五節
[00:17:01.880 --> 00:17:04.260]  我們看見神要做一件什麼事情呢
[00:17:04.260 --> 00:17:07.260]  這裡說那黃頭男子馬詐減重
[00:17:07.260 --> 00:17:09.220]  那些人所吃的怎麼樣
[00:17:09.220 --> 00:17:13.260]  神說我要補還你們
[00:17:13.260 --> 00:17:14.760]  哈利路亞
[00:17:14.760 --> 00:17:16.460]  換言之說這就是神
[00:17:16.460 --> 00:17:18.160]  今天我們所處的時候
[00:17:18.160 --> 00:17:19.400]  在疫情之後
[00:17:19.400 --> 00:17:23.580]  就是神所應許我們呼喊的日子來到的時候
[00:17:23.580 --> 00:17:24.480]  哈利路亞
[00:17:24.480 --> 00:17:27.080]  我們可以抓住神的應許
[00:17:27.080 --> 00:17:30.040]  來宣告那個仇敵在過去
[00:17:30.040 --> 00:17:31.880]  在我們生命當中奪去的
[00:17:31.880 --> 00:17:34.480]  神要補還給我們
[00:17:34.480 --> 00:17:36.080]  你還記得我剛才所說的
[00:17:36.080 --> 00:17:38.560]  當神應許以色列要得勝仇敵
[00:17:38.560 --> 00:17:41.060]  這個應許不是自然而發生
[00:17:41.060 --> 00:17:44.060]  以色列必須要來配合神的工作
[00:17:44.060 --> 00:17:47.660]  當那個呼喊的日子來到的時候
[00:17:47.660 --> 00:17:51.440]  他們必須要大聲呼喊
