
[00:00:00.000 --> 00:00:04.000]  讓我們在聆聽主導議師和心低頭禱告
[00:14:26.000 --> 00:14:28.000]  前的第十九節那裏所說到的
[00:14:28.000 --> 00:14:31.000]  是要說到那個地點是在地上
[00:14:31.000 --> 00:14:34.000]  你不要積攢在那裏
[00:14:34.000 --> 00:14:35.000]  而在第二十節裏面
[00:14:35.000 --> 00:14:37.000]  但是反而要倒過來
[00:14:37.000 --> 00:14:39.000]  要我們去積攢財寶
[00:14:39.000 --> 00:14:41.000]  在天上的上面
[00:14:41.000 --> 00:14:45.000]  除了這個結構上面的分別之外
[00:14:45.000 --> 00:14:46.000]  其他的內容
[00:14:46.000 --> 00:14:48.000]  基本上都是一樣的
[00:14:48.000 --> 00:14:50.000]  說到蟲子咬、獸壞
[00:14:50.000 --> 00:14:52.000]  拆來划忽東偷
[00:14:52.000 --> 00:14:55.000]  但是因著地點不同了
[00:14:55.000 --> 00:14:59.000]  因而那個結果也不同
[00:14:59.000 --> 00:15:00.000]  既然是這樣
[00:15:00.000 --> 00:15:01.000]  我們首先第一樣東西
[00:15:01.000 --> 00:15:03.000]  就要去了解一下
[00:15:03.000 --> 00:15:05.000]  從第十九節至第二十一節
[00:15:05.000 --> 00:15:06.000]  這個部分裏面
[00:15:06.000 --> 00:15:08.000]  我們去留意一下
[00:15:08.000 --> 00:15:11.000]  重複所說的那個主要動詞
[00:15:11.000 --> 00:15:12.000]  是什麼東西
[00:15:12.000 --> 00:15:14.000]  就是積攢
[00:15:14.000 --> 00:15:17.000]  何謂積攢呢
[00:15:17.000 --> 00:15:21.000]  積攢這個字眼有兩重的意思
[00:15:21.000 --> 00:15:22.000]  第一重的意思
[00:15:22.000 --> 00:15:24.000]  就是說到一個人
[00:15:24.000 --> 00:15:27.000]  將他一些認為很寶貴的東西
[00:15:27.000 --> 00:15:29.000]  將他儲藏在一個
[00:15:29.000 --> 00:15:33.000]  他自己認為最安全的地方
[00:15:33.000 --> 00:15:37.000]  這個是第一個的積攢的意思
[00:15:37.000 --> 00:15:39.000]  第二個的意思
[00:15:39.000 --> 00:15:41.000]  就是要藉著這段經文
[00:15:41.000 --> 00:15:44.000]  這個人作出的行動
[00:15:44.000 --> 00:15:47.000]  來反映出這個人
[00:15:47.000 --> 00:15:49.000]  他自己本身要做
[00:15:49.000 --> 00:15:53.000]  這個積攢的行動的動機
[00:15:53.000 --> 00:15:55.000]  所以當在聖經學者研究
[00:15:55.000 --> 00:15:58.000]  這個動詞積攢的時候
[00:15:58.000 --> 00:16:01.000]  我們就會去研究到一個主題
[00:16:01.000 --> 00:16:03.000]  就是說到積攢
[00:16:03.000 --> 00:16:06.000]  其實可以是一件好的事
[00:16:06.000 --> 00:16:10.000]  或者是一些不好的事情
[00:16:10.000 --> 00:16:11.000]  換句話來說
[00:16:11.000 --> 00:16:14.000]  儲蓄或者將一些東西儲起來
[00:16:14.000 --> 00:16:17.000]  不一定是壞事
[00:16:17.000 --> 00:16:19.000]  如果我們認為儲蓄
[00:16:19.000 --> 00:16:21.000]  或者將一些東西儲起來
[00:16:21.000 --> 00:16:22.000]  就等於壞事
[00:16:22.000 --> 00:16:24.000]  那我們就誤解了
[00:16:24.000 --> 00:16:26.000]  本身聖經原本耶穌
[00:16:26.000 --> 00:16:29.000]  在這裡想講的主題
[00:16:29.000 --> 00:16:31.000]  最簡單
[00:16:31.000 --> 00:16:32.000]  在聖經裡面
[00:16:32.000 --> 00:16:34.000]  我們曾經遇過一個這樣的例子
[00:16:34.000 --> 00:16:37.000]  在《創世記》裡面
[00:16:37.000 --> 00:16:41.000]  第四十一章第三十五至三十六節
[00:16:41.000 --> 00:16:42.000]  在這段聖經裡面
[00:16:42.000 --> 00:16:44.000]  曾經介紹過一個人物
[00:16:44.000 --> 00:16:48.000]  這個人物是大家耳熟能詳的
[00:16:48.000 --> 00:16:50.000]  這個弱室
[00:16:50.000 --> 00:16:52.000]  他做了什麼
[00:16:52.000 --> 00:16:56.000]  他因為被兄弟賣了去
[00:16:56.000 --> 00:16:58.000]  去到埃及地
[00:16:58.000 --> 00:17:00.000]  結局怎麼樣
[00:17:00.000 --> 00:17:02.000]  轉轉接接坐完牢之後
[00:17:02.000 --> 00:17:08.000]  又後來就成為了埃及的一個宰相
[00:17:08.000 --> 00:17:10.000]  他為什麼會成為宰相呢
[00:17:10.000 --> 00:17:12.000]  最主要的原因就是
[00:17:12.000 --> 00:17:15.000]  因為當時的法老發了一個夢
[00:17:15.000 --> 00:17:16.000]  那個夢
[00:17:16.000 --> 00:17:19.000]  沒有一個在埃及地裡面的人
[00:17:19.000 --> 00:17:21.000]  能夠去解釋
[00:17:21.000 --> 00:17:24.000]  而他卻是能夠清楚
[00:17:24.000 --> 00:17:27.000]  將這個夢的解釋陳述了出來
[00:17:27.000 --> 00:17:30.000]  還提供了解決的方案
[00:17:30.000 --> 00:17:32.000]  他說原來法老你的夢
[00:17:32.000 --> 00:17:35.000]  是指導有七年的饑荒
[00:17:35.000 --> 00:17:36.000]  在饑荒之前
