
[00:00:00.000 --> 00:00:06.860]  好,今天呢,我們要來思想一個課題,就是智慧人生到底是怎麼。
[00:07:46.060 --> 00:07:51.060]  那麼,那個當然是很負面的啊,我們不應該這樣教孩子。
[00:07:51.060 --> 00:07:54.060]  所以請家長回到家裡後,千萬不要這樣教孩子。
[00:07:54.060 --> 00:07:58.060]  因為我們到了18歲,我們已經懂得保護自己。
[00:07:58.060 --> 00:08:02.060]  我們知道這個討厭的軍官,我們每個人都討厭他。
[00:08:02.060 --> 00:08:06.060]  他講這些話,我們不理你,但是我們知道他想說什麼。
[00:08:06.060 --> 00:08:11.060]  那麼我們18歲,我們懂得自己調節,但是大家不要這樣教小孩子。
[00:08:11.060 --> 00:08:16.060]  但是呢,那個重點是什麼呢?重點,塵土歸塵土。
[00:08:16.060 --> 00:08:23.060]  我們其實,我們人會在社會上有成就,生活上有成就的時候,
[00:08:23.060 --> 00:08:29.060]  有時候忘了我們不過要歸回塵土,對嗎?
[00:08:29.060 --> 00:08:33.060]  我們有時候會真的是覺得自己還挺了不起的。
[00:08:33.060 --> 00:08:39.060]  我是某某人啊,我是誰啊,我是誰的誰啊,好像了不起啊。
[00:08:39.060 --> 00:08:45.060]  那麼其實,到有一天,我們每個人都有一個共同的去向,
[00:08:45.060 --> 00:08:48.060]  我們要歸回塵土,對嗎?
[00:08:48.060 --> 00:08:54.060]  那麼他說,在上帝看來,第四節,在你看來,千年如已過的昨日。
[00:08:54.060 --> 00:08:59.060]  連我們所說的那個時間啊,輝煌啊,人生的人類的歷史啊,
[00:08:59.060 --> 00:09:05.060]  文明的搖籃啊,大帝國啊,人生,怎樣呢?
[00:09:05.060 --> 00:09:09.060]  我們覺得,哇,我們悠悠五千年的歷史啊,
[00:09:09.060 --> 00:09:12.060]  我們作為中國人,我們有中國人五千年的歷史,
[00:09:12.060 --> 00:09:15.060]  炎黃子孫啊,我們了不起,我們文化了不起啊。
[00:09:15.060 --> 00:09:19.060]  在上帝看來,他說什麼呢?千年如已過的昨日。
[00:09:19.060 --> 00:09:25.060]  在永恆的角度,在永恆的角度,千年如已過的昨日。
[00:09:25.060 --> 00:09:32.060]  我們有一點點體會啦,如果你已經活了幾十年,
[00:09:32.060 --> 00:09:40.060]  你會發現,以前我在學校裡面輝煌的拿了什麼什麼獎盃的那幾年風光的年日,
[00:09:40.060 --> 00:09:46.060]  現在回頭看,這幾十年看回去,真的是如什麼呢?
[00:09:46.060 --> 00:09:53.060]  好像只是發生了一陣煙是嗎?一陣風這樣過去。
[00:09:53.060 --> 00:09:59.060]  你叫他們如什麼呢?如水沖去,如睡一覺。
[00:09:59.060 --> 00:10:04.060]  整個人生啊,就像如睡一覺,早晨他們如生長的草。
[00:10:04.060 --> 00:10:11.060]  生長的草是怎麼樣呢?他說早晨發芽生長,晚上割下了,就枯乾了。
[00:10:11.060 --> 00:10:15.060]  人家要收割,要用草種,割下了就枯乾了。
[00:10:15.060 --> 00:10:20.060]  摩西很有智慧,從這裡他開始讓我們先認識本相。
[00:10:20.060 --> 00:10:24.060]  人的覺醒是從哪裡開始呢?
[00:10:24.060 --> 00:10:29.060]  人的覺醒往往就是從自己認識自己的本相開始。
[00:10:29.060 --> 00:10:36.060]  腳踏實地,謙卑,看到自己是什麼,不是什麼。
[00:10:36.060 --> 00:10:41.060]  才真正的認識生活,認識自己,接納自己,接納別人。
[00:10:41.060 --> 00:10:45.060]  很多人不能夠接納別人,接納自己,往往就是什麼呢?
[00:10:45.060 --> 00:10:48.060]  看自己過高,或者看自己過低。
[00:10:48.060 --> 00:10:53.060]  但是這裡先認識了自己的本相,人的短暫性真的是很短暫的。
[00:10:53.060 --> 00:10:58.060]  希望摩西的這幾句話給我們先來一個很重要的提醒。
[00:10:58.060 --> 00:11:01.060]  我們人生是很短暫的。
[00:11:01.060 --> 00:11:04.060]  亞歷山大大帝,大家很熟悉的,
[00:11:04.060 --> 00:11:08.060]  很年輕的時候就已經有一個很顯赫的事業了,對嗎?
[00:11:08.060 --> 00:11:12.060]  他所攻打下來的版圖,大得不得了,對嗎?
[00:11:12.060 --> 00:11:16.060]  整個希臘大帝國的版圖,不只是在軍事上,
[00:11:16.060 --> 00:11:20.060]  他在文化上也影響到今天,希臘的文化,對嗎?
[00:11:20.060 --> 00:11:24.060]  你看這裡他所寫的版圖是什麼呢?包括什麼呢?
[00:11:24.060 --> 00:11:29.060]  今天的希臘,馬其頓,就是歐洲那邊,去到東歐,
[00:11:29.060 --> 00:11:35.060]  去到敘利亞,以色列,中東,巴勒斯坦,埃及,約旦,伊拉克,科威特,
[00:11:35.060 --> 00:11:39.060]  一直到印度小部分,很大的一個版圖。
[00:11:39.060 --> 00:11:43.060]  但是我在中學的時候,我讀到亞歷山大大帝的時候,
[00:11:43.060 --> 00:11:49.060]  令我最震撼的並不是他的豐功偉業,
[00:11:49.060 --> 00:11:53.060]  令我最震撼的是,當我讀到一頁的時候,
[00:11:53.060 --> 00:12:02.060]  32歲就死了,嚇了我一跳,這個人怎麼32歲就死了?
[00:12:02.060 --> 00:12:09.060]  32歲是什麼概念啊?比這裡的大部分的人還年輕啊?
[00:12:09.060 --> 00:12:18.060]  這裡有沒有冒犯你們啊?沒有啊,大家都很成熟啊,比我年輕,比我年輕很多。
[00:12:18.060 --> 00:12:24.060]  32歲他就不在了,我就發現這人生就是這樣,
[00:12:24.060 --> 00:12:35.060]  他不能夠享受他這個大戰機帶來的很多很多成功的果子。
[00:12:35.060 --> 00:12:39.060]  人生就是如水一樣,如睡覺一樣。
[00:12:39.060 --> 00:12:45.060]  那麼我們看看第二方面,第二方面是講到人生不僅是短暫,
[00:12:45.060 --> 00:12:51.060]  人生短暫,你說短暫就短暫嘛,短暫還好,就算了吧。
[00:12:51.060 --> 00:12:56.060]  但是他短暫到來他還要面對上帝的憤怒啊,這不得了啊。
[00:12:56.060 --> 00:13:00.060]  然後我們看聖經,如果你熟悉聖經你就會發現,
[00:13:00.060 --> 00:13:07.060]  不只是要面對上帝一時之間的憤怒啊,這憤怒是指一個永恆的憤怒。
[00:13:07.060 --> 00:13:14.060]  這是什麼意思呢?我們因你的怒氣而消滅,因你的憤怒而驚惶。
[00:13:14.060 --> 00:13:21.060]  我們回去摩西的時代,我們想想他是帶領以色列人出埃及那個,
[00:13:21.060 --> 00:13:29.060]  去到曠野,他領受了上帝所頒布的十誡律法,
[00:13:29.060 --> 00:13:36.060]  然後他看到以色列百姓怎麼樣違背上帝,然後一代人就死了。
[00:13:36.060 --> 00:13:44.060]  他明白了上帝的屬性是聖潔,他看清楚了人的本性是罪惡。
[00:13:44.060 --> 00:13:52.060]  他看到罪惡的人不能夠在上帝的面前生存,他明白什麼叫因他的怒氣。
[00:13:52.060 --> 00:13:58.060]  這裡的怒氣不是說上帝是一個喜歡發脾氣的上帝,
[00:13:58.060 --> 00:14:06.060]  這個怒氣是在針對一種上帝的義怒,我們在基督教神學裡面叫做義怒,
[00:14:06.060 --> 00:14:14.060]  公義的義,義怒是指什麼呢?是指上帝在針對罪惡的時候那一種的義怒。
[00:14:14.060 --> 00:14:25.060]  因為人是有罪性,所以人在面對上帝的怒氣就消滅,而人因他的憤怒而驚惶。
[00:14:25.060 --> 00:14:32.060]  你將我們的罪孽擺在你面前,將我們的隱惡,隱惡代表什麼呢?
[00:14:32.060 --> 00:14:40.060]  我們隱藏起來的,上帝都知道,原來上帝什麼都知道,什麼都看見,擺在你的面光之中。
[00:14:40.060 --> 00:14:48.060]  我們經過的日子都在你的震怒之下,我們度盡的年歲好像什麼呢?一聲嘆息。
[00:14:48.060 --> 00:14:58.060]  所以還沒有信耶穌之前,我們如果開始意識到有上帝的存在的時候,心裡總是很內疚,很內疚。
[00:14:58.060 --> 00:15:03.060]  但是我們信了主之後,如果你有經過好好的教導,你知道上帝蠻有恩典,
[00:15:03.060 --> 00:15:09.060]  已經在十字架保血,原諒了我們,接納了我們,被稱議了。
[00:15:09.060 --> 00:15:15.060]  但是惡者會常常在我們跌倒犯罪的時候,又來控訴我們,讓我們有內疚。
[00:15:15.060 --> 00:15:19.060]  但是主耶穌的恩典,他的保血夠我們用。
[00:15:19.060 --> 00:15:29.060]  但是基本上人就是在上帝面前,要面對祂的意怒,這是一個人類最大的問題。
[00:15:29.060 --> 00:15:32.060]  我們再看十到十一節,他說什麼呢?
[00:15:32.060 --> 00:15:36.060]  我們一生的年日是七十歲,若是強壯可到八十歲。
[00:15:36.060 --> 00:15:45.060]  這節經文,弟兄姊妹不要只是很字面的拿來把它當作是荊軻玉律。
[00:15:45.060 --> 00:15:52.060]  這是一篇詩,詩就是用一種表述,大概是這個年齡。
[00:15:52.060 --> 00:15:58.060]  當然有人真的是能夠活長過八十歲,九十歲,一百歲,都有。
[00:15:58.060 --> 00:16:04.060]  不過這裡是講一種意念,當時候的情況。
[00:16:04.060 --> 00:16:10.060]  但是他說什麼呢?就算你活得很長壽,長壽在當時候就代表什麼呢?
[00:16:10.060 --> 00:16:18.060]  你生命蒙福,但是就算如此,其中所能夠淨化的是什麼呢?
[00:16:18.060 --> 00:16:23.060]  勞苦愁煩,一生的勞勞碌碌。
[00:16:23.060 --> 00:16:25.060]  你說生活是不是這樣呢?
[00:16:25.060 --> 00:16:31.060]  有些人還沒有領悟這個道理,所以他們整天問一個問題,你有沒有聽過?
[00:16:31.060 --> 00:16:34.060]  哎呀,為什麼生活總是這麼苦啊?
[00:16:34.060 --> 00:16:40.060]  你就知道,這個人還沒有領悟到,生活本來就是這麼苦的。
[00:16:40.060 --> 00:16:44.060]  難道你不知道嗎?生活本來就是這麼苦的嗎?
[00:16:44.060 --> 00:16:48.060]  所以你不必再問了,為什麼生活這麼苦啊?
[00:16:48.060 --> 00:16:51.060]  那麼,領悟到你就知道生活本來就是這麼苦的。
[00:16:51.060 --> 00:16:56.060]  而是你怎麼樣在苦中呢?不是作樂,苦中呢?喜樂。
[00:16:56.060 --> 00:16:59.060]  靠著主耶穌基督我們能夠在苦中喜樂的。
[00:16:59.060 --> 00:17:09.060]  所以有人問我,我覺得你們做傳道人很辛苦啊,常常要在你們的休息日還要去做點事情啊。
[00:17:09.060 --> 00:17:16.060]  然後每一天的工作日可以是很不穩定,一下子有人要去醫院,你要快點跑去醫院。
[00:17:16.060 --> 00:17:23.060]  我們當然也試過凌晨從醫院一點多才回到家裡,他們說辛苦辛苦辛苦。
[00:17:23.060 --> 00:17:29.060]  如果你不懂得靠著主耶穌基督你就會辛苦,但是你慢慢慢慢靠著主耶穌基督呢,
[00:17:29.060 --> 00:17:34.060]  你會發現你樂意做那些事情的時候呢,不叫辛苦,就叫什麼呢?辛勞。
[00:17:34.060 --> 00:17:41.060]  身體還是很疲憊,辛勞,但是心裡沒苦,心裡就不是苦。
[00:17:41.060 --> 00:17:47.060]  苦就是做了之後很多埋怨的,為什麼是我去?為什麼我去那裡?為什麼是我?
[00:17:47.060 --> 00:17:54.060]  辛勞,你是樂於為主,身體還是會累,但是睡一覺可能就沒事了。
[00:17:54.060 --> 00:18:01.060]  十一節,誰曉得你怒氣的詮釋,誰按著你該受的敬畏,曉得你的憤怒呢?
[00:18:01.060 --> 00:18:09.060]  所以我們總結一下這三節到第十一節,它是講到兩個人類的大問題,一個是什麼呢?
[00:18:09.060 --> 00:18:15.060]  人生是短暫性的,使得我們所做的一切好像沒有意義,對不對?
[00:18:15.060 --> 00:18:24.060]  你今天怎麼樣努力都好,怎麼樣經營你的人生都好,如果是這麼的短暫,一下子就沒了,這麼辛苦做什麼?
[00:18:24.060 --> 00:18:35.060]  所以有一些人就提倡享樂主義,今朝有酒今朝醉,你們都會背啊,希望你們沒有奉行啊。
[00:18:35.060 --> 00:18:43.060]  那麼就是享樂主義就是說,既然人生這麼的短暫,不如就好好享受吧。
[00:18:43.060 --> 00:18:47.060]  你會發現他所做的一切到後來更沒有意義。
[00:18:47.060 --> 00:18:55.060]  問題是什麼呢?他不知道還有另外一個方法,雖然短暫,可是可以有意義,這是下半部分要講的。
[00:18:55.060 --> 00:19:01.060]  所以人生的短暫性變成了人類的一個咒詛,人生的短暫性變成人類的一個捆索。
[00:19:01.060 --> 00:19:09.060]  使到一些不認識主耶穌的人,他怎麼做怎麼做,有一天他會發現,我幹嘛要這麼辛苦啊?
[00:19:09.060 --> 00:19:18.060]  好像傳道書說的,我把我的事業留給我的孩子,在聖經裡面說嘛,我都不知道我的孩子是不是一個傻子。
[00:19:18.060 --> 00:19:24.060]  傳道書是這麼說的,如果白話我們這樣翻譯的話,他會不會把我的錢揮霍掉呢?
[00:19:24.060 --> 00:19:31.060]  傳道書是這麼說的。那麼人生的短暫性成了人的捆索,人的咒詛。
[00:19:31.060 --> 00:19:39.060]  不只是這樣,人性的罪惡性也是成為了人的咒詛。為什麼我總是要這樣來害自己?
[00:19:39.060 --> 00:19:46.060]  在犯罪的時候可能很享受,但是犯罪之後你會發現,那種的罪咎感不斷的來攻擊自己。
[00:19:46.060 --> 00:19:55.060]  而且吸毒的人會怎麼樣呢?會發現,有一天我怎麼被這個毒品捆綁住了,我不能自拔了,我還是要吸毒啊。
[00:19:55.060 --> 00:20:06.060]  賭博的人開始的時候覺得很刺激啊,我真的是這次去澳門,有一天我一定要去到拉斯維加斯來賭,賭一個大的,很享受。
[00:20:06.060 --> 00:20:15.060]  後來他們發現,為什麼我欠下了一身債?為什麼我妻離子散?為什麼我的家庭都破滅了?
[00:20:15.060 --> 00:20:23.060]  因為賭博,發現人性的罪惡性也是一個咒詛,所以變成生命的虛空。
[00:20:23.060 --> 00:20:29.060]  那麼到底有沒有出路呢?摩西他在這四篇裡面提供了出路。
[00:20:29.060 --> 00:20:36.060]  我們要看的就是第一跟第四段,就是從上帝的永恆性跟上帝的救贖來看到這出路。
[00:20:36.060 --> 00:20:42.060]  我們先看上帝的永恆性,祂說,主啊,祢世世代代做我的居所。
[00:20:42.060 --> 00:20:49.060]  諸山未曾出生,地與世界祢未曾造成,從耿古到永遠,祢是神。
[00:20:49.060 --> 00:20:58.060]  這裡呢,摩西他在整個曠野的生涯,他已經清楚的意識到上帝是怎樣的。
[00:20:58.060 --> 00:21:04.060]  他去默想,他向高山舉目,他默想他知道上帝是誰。
[00:21:04.060 --> 00:21:09.060]  上帝就是那一位他們永遠的居所。
[00:21:09.060 --> 00:21:16.060]  大家回去摩西的年代,你知道他居無定所,對嗎?他們要在曠野,他們要搭棚。
[00:21:16.060 --> 00:21:25.060]  他們要想到我們的居所在哪裡,我們以前住在埃及的,現在我們離開了埃及,我們現在在曠野。
[00:21:25.060 --> 00:21:31.060]  他發現原來上帝是我們的居所,這裡給我們一個很重要的功課。
[00:21:31.060 --> 00:21:36.060]  就是說,我們人生的意義的出路在哪裡呢?
[00:21:36.060 --> 00:21:41.060]  縱然他短暫,縱然我們罪惡,但是上帝是永恆,上帝是永恆。
[00:21:41.060 --> 00:21:48.060]  如果上帝成為我們的居所呢,我們的人生其實不短暫,你們明白我的意思嗎?
[00:21:48.060 --> 00:21:53.060]  因為我們跟上帝有關係,我們的人生其實不短暫。
[00:21:53.060 --> 00:22:01.060]  我們如果看我們人生短暫呢,是因為我們看到自己跟上帝沒有關係,或者說我們看不到那個關係。
[00:22:01.060 --> 00:22:09.060]  所以人生,智慧人生的方程式是需要聯繫於上帝的永恆性,跟上帝跟你的關係。
[00:22:09.060 --> 00:22:15.060]  你知不知道我們人死了之後,我們的靈魂還在啊?
[00:22:15.060 --> 00:22:22.060]  有一天我們還要身體復活啊,有一天我們還要去到永恆,跟上帝永遠同在啊。
[00:22:22.060 --> 00:22:30.060]  所以不要把人世間的死亡看成是自己生命的終結就沒了。
[00:22:30.060 --> 00:22:35.060]  有些基督徒不小心的時候會有這個意念的,怎麼看得出來呢?
[00:22:35.060 --> 00:22:45.060]  看看自己生命的規劃,怎麼樣處理自己的財物,怎麼樣處理自己的安排,
[00:22:45.060 --> 00:22:52.060]  你會發現他沒有好像有一個永恆的向度來看看自己現在要做什麼。
[00:22:52.060 --> 00:22:57.060]  他只是看到我可能活到七十歲八十歲,這樣而已。
[00:22:57.060 --> 00:23:00.060]  那沒有錯,但是你要有一個永恆的向度。
[00:23:00.060 --> 00:23:04.060]  我們要知道上帝是誰,我們也要知道上帝是我們的居所。
[00:23:04.060 --> 00:23:13.060]  上帝故意讓以色列人住在埃及,就是要讓他們經歷上帝是真正的居所。
[00:23:13.060 --> 00:23:19.060]  所以大衛說什麼呢?我且要住在耶和華的殿中,直到永永遠遠。
[00:23:19.060 --> 00:23:26.060]  一天在上帝的殿中勝過,住在其他地方,皇宮裡。
[00:23:26.060 --> 00:23:34.060]  那麼我們也要尊神為神,我們知道神是永恆的,我們要尊神為神,Let God be God。
[00:23:34.060 --> 00:23:40.060]  所以就不是以我們來定我們自己的人生的智慧,而是讓上帝來定我們的人生,
[00:23:40.060 --> 00:23:42.060]  要怎麼樣才算是有智慧的人生。
[00:23:42.060 --> 00:23:48.060]  第四,這裡有幾個求告,大家請留意了,因為這個跟我們有關的。
[00:23:48.060 --> 00:23:53.060]  因為剛才一直說了都是很重要的概念,但是我們好像不能做什麼。
[00:23:53.060 --> 00:23:58.060]  但是這裡有東西是我們需要留意,跟需要我們採取行動的。
[00:23:58.060 --> 00:24:08.060]  第一,我們要求,求上帝指教我們怎麼樣數算自己的年日,好叫我們得著智慧的心。
[00:24:08.060 --> 00:24:16.060]  我在俄羅斯短線的時候有機會跟一個弟兄談天,他是一個藝術家,
[00:24:16.060 --> 00:24:22.060]  藝術家的性格我不知道你們熟不熟悉,就是喜歡隨性,
[00:24:22.060 --> 00:24:29.060]  做決定,對呀,我聽到有人對呀,就是不喜歡太多的計劃,
[00:24:29.060 --> 00:24:34.060]  有些人不喜歡跟這樣的人在一起的,如果你特別想有計劃的。
[00:24:34.060 --> 00:24:42.060]  然後他喜歡隨性,因為他的靈感就需要這樣一個不要有框框限制的過程來的,
[00:24:42.060 --> 00:24:49.060]  然後每次都是有很奇妙的,所以整個旅程他總是有出人意表的言語,出人意表的決定。
[00:24:49.060 --> 00:24:55.060]  但是呢,他說什麼呢?他說我們要了解這個世公,而且我們要計劃了。
[00:24:55.060 --> 00:25:00.060]  我說,這藝術家他說他要計劃了,你知道為什麼嗎?
[00:25:00.060 --> 00:25:06.060]  他說,你知道什麼原因他想要計劃了嗎?你猜得到嗎?
[00:25:06.060 --> 00:25:11.060]  他說,因為呀,我就快要60歲了。
[00:25:11.060 --> 00:25:22.060]  誒,為什麼60歲要開始計劃呢?意思就是說呢,我到了60歲,要將近60歲,我就會發現人的時間不多了。
