
[00:00:00.000 --> 00:00:04.740]  (主席)聽誌媒早晨 今日同大家睇嘅經文有兩處
[00:01:49.060 --> 00:01:52.840]  耶和華如此說 智慧人不要因他的智慧誇口
[00:01:52.840 --> 00:01:55.680]  勇士不要因他的勇力誇口
[00:01:55.680 --> 00:01:58.340]  財主不要因他的財物誇口
[00:01:58.340 --> 00:02:02.800]  誇口的卻因他有聰明 認識我是耶和華
[00:02:02.800 --> 00:02:08.160]  又知道我喜悅在世上施行慈愛 公平和公義
[00:02:08.160 --> 00:02:11.240]  以此誇口 這是耶和華說的
[00:02:11.240 --> 00:02:12.580]  大家一起低頭祈禱
[00:02:12.580 --> 00:02:14.440]  天父上帝我們在主日
[00:02:14.440 --> 00:02:19.080]  作為你自己的兒女來敬拜你
[00:02:19.080 --> 00:02:26.160]  在地上我們常常每一個禮拜都和我們的父母一起喝茶
[00:02:26.160 --> 00:02:30.640]  但是我們將我們禮拜日的時間
[00:02:30.640 --> 00:02:34.240]  來到你的面前我們聆聽你的話語
[00:02:34.240 --> 00:02:37.880]  來唱詩讚美你 來祈禱
[00:02:37.880 --> 00:02:41.520]  向你訴說我們心裏所想所求的
[00:02:41.520 --> 00:02:44.700]  本來就不是這麼了不起的一件事情
[00:02:44.700 --> 00:02:47.320]  你乃是要我們傳言的獻上
[00:02:47.320 --> 00:02:52.400]  將我們身體生命都傳言的是歸你
[00:02:52.400 --> 00:02:53.920]  求天父幫助我們
[00:02:53.920 --> 00:02:58.440]  叫我們是今天來到你面前所經歷的
[00:02:58.440 --> 00:03:00.120]  是所領受的
[00:03:00.120 --> 00:03:07.940]  能夠幫助我們在平日都能夠過著一個敬拜你自己的生活
[00:03:07.940 --> 00:03:10.040]  加力量給我們 施恩典給我們
[00:03:10.040 --> 00:03:12.840]  奉救主耶穌基督命求 阿們
[00:03:12.840 --> 00:03:18.360]  誇口 如果你說驕傲 好傲 自誇
[00:03:18.360 --> 00:03:22.880]  看上去就好像不是一個那麼理想的
[00:03:22.880 --> 00:03:25.880]  你不可以叫它做德行 不是 Virtue來的
[00:03:25.880 --> 00:03:30.000]  基本上在我們社會都不會覺得它是一個 Virtue
[00:03:30.000 --> 00:03:33.720]  就是要刻意去建立去 Cultivate
[00:03:33.720 --> 00:03:36.000]  去塑造 去學習
[00:03:36.000 --> 00:03:39.480]  你學習誇口其實小孩子都不用怎麼學的
[00:03:39.480 --> 00:03:45.340]  但是話就說我們社會裡面沒有將這個當做是一個 Virtue 來看待
[00:03:45.340 --> 00:03:47.680]  但是另外一方面來講
[00:03:47.680 --> 00:03:53.480]  你會發覺我們這個社會都很重視你有什麼東西是值得自誇的
[00:03:53.480 --> 00:03:55.640]  就是你有什麼東西是值得驕傲的
[00:03:55.640 --> 00:04:00.120]  我的驕傲嘛 幾年前容祖兒是唱那首歌都叫
[00:04:00.120 --> 00:04:07.800]  你總是要生命當中是有些東西你拿得出來給人看的
[00:04:07.800 --> 00:04:13.600]  就算你不會很張揚 Subtle 一點 低調一點也好
[00:04:13.600 --> 00:04:18.920]  那你都會內心裡面可以有尖尖自喜的空間
[00:04:18.920 --> 00:04:24.520]  再加上我們的社會是競爭性的社會
[00:04:24.520 --> 00:04:29.520]  很有趣的 現在轉型了 由輕工業變成服務性的社會
[00:04:29.520 --> 00:04:33.560]  服務性的社會越是服務性的社會就越是競爭性強
[00:04:33.560 --> 00:04:36.440]  服務和競爭這兩樣東西怎麼夾在一起呢
[00:04:36.440 --> 00:04:39.760]  又值得去想一下 雖然對象可能是不同競爭
[00:04:39.760 --> 00:04:43.600]  同行競爭服務對客戶來說是服務
[00:04:43.600 --> 00:04:48.280]  但是無論如何 你競爭社會裡面你就要有東西要自誇的
[00:04:48.280 --> 00:04:52.680]  你在公司裡面你要有業績給人看
[00:04:52.680 --> 00:04:58.560]  你公司自己本身如果是上市的話要對股東有交代
[00:04:58.560 --> 00:05:00.560]  你不可以沒有東西自誇的
[00:05:00.560 --> 00:05:04.360]  每次steep job還沒過新的時候
[00:05:04.360 --> 00:05:09.320]  每次出來就有期望 有new product announcement
[00:05:09.320 --> 00:05:13.640]  他有些東西可以boast 有些wow factor是要wow人的
[00:05:13.640 --> 00:05:18.320]  要坐在這裡 wow 這樣就沒什麼人了
[00:05:18.320 --> 00:05:25.040]  執書行頭慘過敗家是香港人的座右銘之一
[00:05:25.040 --> 00:05:35.760]  硬是要走前面 我們現在一代 不是我父母這一代
[00:05:35.760 --> 00:05:42.240]  教小朋友都要盡量不要罵他們 不要指責他們 不要踩他們
[00:05:42.240 --> 00:05:45.120]  要建立他們的自信心 要讚他們
[00:05:45.120 --> 00:05:47.520]  說你這樣很厲害 那樣很厲害
[00:05:47.520 --> 00:05:51.040]  起碼要建立讓他們知道有些東西可以誇口
[00:05:51.040 --> 00:06:01.440]  前幾天立法會聽證會上說到新界東北發展
[00:06:01.440 --> 00:06:07.600]  報紙都刊登了 鄉事派的有位先生 應該姓侯的
[00:06:07.600 --> 00:06:13.440]  50歲人都沒有地沒有房子 廢人一個
[00:06:13.440 --> 00:06:18.120]  當場就令到一部分的立法會議員抗議
[00:06:18.120 --> 00:06:24.600]  指責他冒犯 香港很多人50歲都沒有地沒有房子
[00:06:24.600 --> 00:06:27.680]  那些是廢人 按照那位先生的說法
[00:06:27.680 --> 00:06:34.840]  他肯定有地有房子 尤其是鄉事派更加不用想
[00:06:34.840 --> 00:06:38.120]  這是他引以為傲的 因為他說別人是廢人
[00:06:38.120 --> 00:06:44.600]  他自己在廢人之上比別人好 有所誇
[00:06:44.600 --> 00:06:47.640]  在香港我不知道你會不會struggle這些東西
[00:06:47.640 --> 00:06:50.440]  可能都不會太過掙扎 因為我們習慣了
[00:06:50.440 --> 00:06:54.360]  你不可以被人踩 人家踩你你要為自己辯護
[00:06:54.360 --> 00:06:58.640]  你要踩回頭 又或者人家說得不好聽
[00:06:58.640 --> 00:07:02.960]  用串這個字 俗很多 通常港台都不會用這個字
[00:07:02.960 --> 00:07:10.280]  你要反擊 我們剛才讀那段經文
[00:07:10.280 --> 00:07:18.240]  那時候的社會 一千九百多年了 如果算在耶利米蘇公元前
[00:07:18.240 --> 00:07:25.840]  是七世紀末 六世紀初 即是二千六百多年了
[00:07:25.840 --> 00:07:32.880]  社會都是一模一樣的 人都是某類人 尤其是很容易有所誇
[00:07:32.880 --> 00:07:41.240]  而以甚麼誇口 其實意味著你會追求那些東西
[00:07:41.240 --> 00:07:46.320]  那些是好東西你才可以用來誇口 你會追求那些東西
[00:07:46.320 --> 00:07:50.080]  而且在社會上 起碼在你的能力範圍之內
[00:07:50.080 --> 00:07:53.880]  你都會追求那些東西 希望擁有那些東西 得著那些東西
[00:07:53.880 --> 00:07:59.680]  那裏有三類人 《喜光臨多前書》裏面講到有三類人
[00:07:59.680 --> 00:08:04.800]  按著肉體 雖然其實保羅先講了反調 先唱了反調
[00:08:04.800 --> 00:08:07.480]  其實你們當中 即是說哥倫多教會裏面
[00:08:07.480 --> 00:08:13.040]  這三類人都不是很多而已 為甚麼你們又結黨紛爭
[00:08:13.040 --> 00:08:19.000]  踩人家 抬舉自己 誇口呢 哪三類呢 智慧人
[00:08:19.000 --> 00:08:25.400]  在哥倫多那裏 哥倫多教會 保羅說有能力和尊貴的
[00:08:25.400 --> 00:08:32.280]  智慧 能力和尊貴 他就不完全跟耶利米書裏面
[00:08:32.280 --> 00:08:37.560]  講的那三類人一模一樣 但是很大程度的重疊
[00:08:37.560 --> 00:08:41.120]  在耶利米書第九章二十三節講到的那三類人
[00:08:41.120 --> 00:08:48.920]  就是智慧人 勇士和財主 變成差不多了
[00:08:48.920 --> 00:08:52.320]  你智慧就歸智慧 雖然是幾百年前的智慧人
[00:08:52.320 --> 00:08:56.400]  跟當時希羅羅馬世界智慧人都不完全一樣
[00:08:56.400 --> 00:09:05.000]  勇士就對比是有能力的 尊貴的 或者是財主就對比尊貴的
[00:09:05.000 --> 00:09:11.400]  差不多了 你尊貴的都應該是有財 有身份 有地位的
[00:09:11.400 --> 00:09:17.720]  保羅就說不要以 因為這三樣東西都叫做在社會上面
[00:09:17.720 --> 00:09:21.720]  如果你擁有這三樣或者其中一樣 都幾顯赫赫的了
[00:09:21.720 --> 00:09:29.000]  都算是精英了 精英可以在不同的範疇裏面做你的精英
[00:09:29.000 --> 00:09:33.280]  在香港都會是的 在商界做精英 在學術界做精英
[00:09:33.280 --> 00:09:39.520]  政界做精英之類之類 但是在這裏就三個界別
[00:09:39.520 --> 00:09:46.840]  智慧人的界別 勇士的界別 或者是有能力的
[00:09:46.840 --> 00:09:53.200]  保羅將他們轉一轉 變成辦到事 有能力 講一句話就可以移山填海的那種
[00:09:53.200 --> 00:10:02.000]  還有尊貴的財主的界別 都是如果有辦法的話 那些人所追求的
[00:10:02.000 --> 00:10:09.680]  但是偏偏保羅就說你不要以 唱反調 又是不要以這些東西來誇口
[00:10:09.680 --> 00:10:13.360]  保羅給了一個原因的 因為原因是什麼呢
[00:10:13.360 --> 00:10:17.600]  就不是什麼世界上的邏輯 這些東西都會過去的
[00:10:17.600 --> 00:10:23.760]  你今天有錢 明天可能會窮呢 破產呢
[00:10:23.760 --> 00:10:30.240]  你今天有力量 有力氣 有影響力 到了老的時候
[00:10:30.240 --> 00:10:35.920]  就慢慢這些東西都會衰敗 智慧就更加麻煩一點
[00:10:35.920 --> 00:10:43.600]  我和我的師兄和同學 有時候喝茶茶醉 聊天
[00:10:43.600 --> 00:10:48.160]  我以前都和大家分享過 我們這些年齡的人 話題離不開幾樣東西
[00:10:48.160 --> 00:10:51.680]  先坐下 先講時事的 順一大輪
[00:10:51.680 --> 00:10:55.400]  喝茶叫了一兩籠東西的時候 就順了時事
[00:10:55.400 --> 00:10:58.840]  香港政府又怎樣怎樣 香港時下又怎樣怎樣 順一大輪
[00:10:58.840 --> 00:11:03.880]  順著順著就講一下 話題就轉入我們自己的了
[00:11:03.880 --> 00:11:10.040]  講到自己很多時候 就會和自己的身體健康有關的
[00:11:10.040 --> 00:11:15.520]  很關注 人進入五十就很關注自己的健康
[00:11:15.520 --> 00:11:20.200]  我的師兄和同學基本上都是知識份子
[00:11:20.200 --> 00:11:27.000]  坐在一起 五六個有五個是PhD來的
[00:11:27.000 --> 00:11:31.400]  做大學教授或者中學裡面教書之類之類
[00:11:31.400 --> 00:11:36.920]  你會發覺這類人很忌諱一件事
[00:11:36.920 --> 00:11:41.280]  很引以為傲的那件事是什麼 所謂知識份子
[00:11:41.280 --> 00:11:43.040]  很引以為傲的是什麼呢
[00:11:43.040 --> 00:11:48.640]  就是兩隻耳朵中間那塊軟軟的 好像豆腐的那塊東西
[00:11:48.640 --> 00:11:51.240]  這件事對我們大家都是很重要的
[00:11:51.240 --> 00:11:54.880]  坐在一起聊的時候 說什麼病最忌諱呢
[00:11:54.880 --> 00:11:58.920]  你知道我的團是男人團來的
[00:11:58.920 --> 00:12:03.640]  最忌諱的是一些男性病 到上一年齡的男性病
[00:12:03.640 --> 00:12:08.640]  但是沒有一件事忌諱得過老人癡呆
[00:12:08.640 --> 00:12:12.800]  就是兩隻耳朵中間那塊東西失去平衡
[00:12:12.800 --> 00:12:16.040]  不function 沒用 那就慘了
[00:12:16.040 --> 00:12:19.120]  因為每個人都是靠腦袋的
[00:12:19.120 --> 00:12:24.440]  你說打架又不夠人打 跑又不夠人跑得快
[00:12:24.440 --> 00:12:29.080]  做事手腳又不夠人快 都是靠腦袋的
[00:12:29.080 --> 00:12:32.280]  在黑板上 現在白板 甚至白板都不用了
[00:12:32.280 --> 00:12:38.400]  在powerpoint上寫幾個字 靠出paper 出書 教書
[00:12:38.400 --> 00:12:44.280]  你中間那塊東西壞了 很窄小 所以就很擔心
[00:12:44.280 --> 00:12:47.520]  但是另一面來說 你中間那塊東西很聰明的時候
[00:12:47.520 --> 00:12:51.040]  你就很欣慰 還可以做事
[00:12:51.040 --> 00:12:56.600]  你publish的track record 或者是你自己職業上的表現
[00:12:56.600 --> 00:13:00.120]  專業上的表現 到一個相當的程度
[00:13:00.120 --> 00:13:04.800]  受很大的你的同僚的認同
[00:13:04.800 --> 00:13:09.440]  所以每個人都會有些東西 他引以為傲是可誇的
[00:13:09.440 --> 00:13:12.120]  而保羅在這裡叫不要誇
[00:13:12.120 --> 00:13:16.760]  就不是用平時人的邏輯 遲早老的時候
[00:13:16.760 --> 00:13:20.760]  你就算不老人癡呆 都會退化的
[00:13:20.760 --> 00:13:25.080]  就不是用這些邏輯來說服人 不要以這些東西自誇
[00:13:25.080 --> 00:13:29.000]  他是用什麼邏輯呢 用看上帝做些什麼
[00:13:29.000 --> 00:13:33.080]  他仍然很self-centric 以上帝為本的
[00:13:33.080 --> 00:13:37.960]  保羅思考模式 其實這個位置正正就是我們可以學習
[00:13:37.960 --> 00:13:45.480]  他以上帝重視的東西 來做他生活上面
[00:13:45.480 --> 00:13:50.600]  他都應該重視的事情的方針 方向
[00:13:50.600 --> 00:13:52.000]  或者前提
[00:13:52.000 --> 00:13:54.600]  他就說 你看 如果上帝重視這些東西
[00:13:54.600 --> 00:13:57.880]  那很簡單 他選的那些人都是這些人
[00:13:57.880 --> 00:14:01.120]  起碼可以令到其他人都覺得
[00:14:01.120 --> 00:14:05.200]  哇 你看 上帝揀選的恩代 私恩庇的人都是這些人
[00:14:05.200 --> 00:14:09.040]  上帝喜歡人有這些東西 每個人都是追逐這些東西
[00:14:09.040 --> 00:14:11.480]  這個訊息 如果上帝是喜歡的時候
[00:14:11.480 --> 00:14:13.960]  他沒理由不釋放這個訊息
[00:14:13.960 --> 00:14:17.640]  但是倒過來 倒過來保羅說
[00:14:17.640 --> 00:14:22.120]  是上帝揀選了世上愚蠢的 叫有智慧的羞愧
[00:14:22.120 --> 00:14:25.640]  又揀選了世上軟弱的 叫強壯的羞愧
[00:14:25.640 --> 00:14:29.040]  也都揀選了世上卑賤 被人厭惡 以及什麼都沒有的
[00:14:29.040 --> 00:14:31.600]  叫那些 要說要廢掉的那些有的
[00:14:31.600 --> 00:14:34.320]  邏輯當然不是說
[00:14:34.320 --> 00:14:38.840]  上帝揀選了愚蠢的 卑賤的 無有的
[00:14:38.840 --> 00:14:42.240]  因為這些東西好 所以大家都要追求卑賤
[00:14:42.240 --> 00:14:47.040]  追求無有 追求打暈自己 打多幾下
[00:14:47.040 --> 00:14:50.880]  醒目都打到暈 變暈暈的
[00:14:50.880 --> 00:14:52.120]  就不是這個意思
[00:14:52.120 --> 00:14:55.040]  因為這個point就是 上帝什麼人都揀選
[00:14:55.040 --> 00:14:57.400]  事實上哥倫多教會裡面是有的
[00:14:57.400 --> 00:15:02.200]  也都有即使為數不多 在社會上精英本來就不多
[00:15:02.200 --> 00:15:05.640]  我們現在香港社會裡面精英佔的比例都不是很多
[00:15:05.640 --> 00:15:09.160]  所有社會裡面的精英比例都不會太多的了
[00:15:09.160 --> 00:15:11.160]  這樣才叫精英
[00:15:11.160 --> 00:15:12.800]  有的 一樣有
[00:15:12.800 --> 00:15:17.360]  而是說 但是上帝不會只是揀選你精英的
[00:15:17.360 --> 00:15:19.040]  你以為好的那些東西
[00:15:19.040 --> 00:15:23.960]  甚至上帝偏偏就會同時候也都揀選
[00:15:23.960 --> 00:15:29.680]  我們眼中在社會的價值取向來說
[00:15:29.680 --> 00:15:31.600]  就沒什麼價值的
[00:15:31.600 --> 00:15:35.880]  現在我們社會都叫做是均衡一點的了
[00:15:35.880 --> 00:15:39.080]  因為有制度 我們可以讀書
[00:15:39.080 --> 00:15:45.920]  你就算是一向以發展的國家或者發展了的地區
[00:15:45.920 --> 00:15:49.040]  不要說發達了 發展了的地區
[00:15:49.040 --> 00:15:51.840]  中間最大塊的那塊我們說就是中產
[00:15:51.840 --> 00:15:56.680]  中產應該是最闊最大塊的那塊
[00:15:56.680 --> 00:16:02.040]  所以我們的比例在教會裡面
[00:16:02.040 --> 00:16:05.280]  各方面都會反映出香港社會是怎麼樣
[00:16:05.280 --> 00:16:07.680]  或者美國社會 歐洲社會
[00:16:07.680 --> 00:16:08.920]  大致上都是這樣的
[00:16:08.920 --> 00:16:11.520]  中產有時候經濟不好的時候會收縮一點
[00:16:11.520 --> 00:16:14.880]  但是基本上都是佔差不多是最大塊的
[00:16:14.880 --> 00:16:18.240]  即使香港的堅尼系數去到0.53
[00:16:18.240 --> 00:16:20.120]  貧富都真的懸殊的
[00:16:20.120 --> 00:16:23.680]  但是仍然中產那塊算是挺大的
[00:16:23.680 --> 00:16:26.280]  但是在以前的社會就沒有所謂中產的
[00:16:26.280 --> 00:16:27.480]  基本上沒有的
[00:16:27.480 --> 00:16:29.520]  就是那個curve跌得很快的
[00:16:29.520 --> 00:16:30.640]  精英很少缺
[00:16:30.640 --> 00:16:32.640]  接著一下子就掉下來
[00:16:32.640 --> 00:16:34.880]  就其他的普羅大眾 貧富大眾
[00:16:34.880 --> 00:16:36.720]  即使是自由人也好
[00:16:36.720 --> 00:16:38.800]  如果你不是地主的話
[00:16:38.800 --> 00:16:40.120]  你是沒有用的
[00:16:40.120 --> 00:16:43.240]  很少人有塊小地耕種
[00:16:43.240 --> 00:16:45.280]  然後自己夠吃
[00:16:45.280 --> 00:16:46.160]  很少的
[00:16:46.160 --> 00:16:47.520]  一般反而是做田農
[00:16:47.520 --> 00:16:49.720]  即是你做租農crop sharer
[00:16:49.720 --> 00:16:51.600]  你是租別人的地
[00:16:51.600 --> 00:16:53.320]  租地主的地
[00:16:53.320 --> 00:16:57.480]  租不到一大塊
[00:16:57.480 --> 00:17:00.080]  因為你給不起這麼貴的租
[00:17:00.080 --> 00:17:01.120]  這麼多的租
[00:17:01.120 --> 00:17:02.320]  夠自己吃
[00:17:02.320 --> 00:17:04.960]  希望能夠在種的環境裡面
[00:17:04.960 --> 00:17:09.160]  也足夠收成可以交租
[00:17:09.160 --> 00:17:11.920]  所以精英本來在以前的世界
[00:17:11.920 --> 00:17:14.640]  在絕對政治階級世界
[00:17:14.640 --> 00:17:18.080]  是奴隸佔了人口差不多三分一的世界裡面
[00:17:18.080 --> 00:17:20.200]  真的佔很少數
[00:17:20.200 --> 00:17:23.520]  哥倫多教會如果反映當時的社會的話
[00:17:23.520 --> 00:17:25.680]  精英自然也是佔很少數
[00:17:25.680 --> 00:17:29.360]  這個是自然的事情
[00:17:29.360 --> 00:17:34.120]  普羅就是藉著這件事告訴他們
[00:17:34.120 --> 00:17:36.120]  你看看上帝仍然揀選
[00:17:36.120 --> 00:17:36.960]  什麼人都揀選
[00:17:36.960 --> 00:17:39.880]  而且給恩典私恩典救贖
[00:17:39.880 --> 00:17:41.280]  也給智慧
[00:17:41.280 --> 00:17:42.760]  得救的智慧
[00:17:42.760 --> 00:17:45.840]  給平時在社會上的人看不起
[00:17:45.840 --> 00:17:47.000]  沒什麼身份的
[00:17:47.000 --> 00:17:48.960]  甚至是奴隸
[00:17:48.960 --> 00:17:52.480]  即是奴隸在希臘進入羅馬法例上
[00:17:52.480 --> 00:17:53.840]  都不是人來的
[00:17:53.840 --> 00:17:56.280]  是主人的產業來的
[00:17:56.280 --> 00:17:57.960]  可以買可以賣
[00:17:57.960 --> 00:18:00.000]  對奴隸做很多事情
[00:18:00.000 --> 00:18:03.040]  你對其他一個自由人做不到的事情
[00:18:03.040 --> 00:18:05.720]  都可以做在奴隸身上的
[00:18:05.720 --> 00:18:06.840]  有奴隸
[00:18:06.840 --> 00:18:08.920]  連奴隸都揀選
[00:18:08.920 --> 00:18:10.680]  上帝說
[00:18:10.680 --> 00:18:12.040]  普羅說有邏輯的
[00:18:12.040 --> 00:18:14.360]  正正就是要shame你們這班人
[00:18:14.360 --> 00:18:16.720]  要令你們羞愧
[00:18:16.720 --> 00:18:18.280]  令你們羞愧說得比較嚴重
[00:18:18.280 --> 00:18:21.280]  但是普羅真的用這些話
[00:18:21.280 --> 00:18:24.440]  羞愧就是想躲起來
[00:18:24.440 --> 00:18:25.600]  那些人會不會躲起來呢
[00:18:25.600 --> 00:18:27.840]  我懷疑沒有躲起來
[00:18:27.840 --> 00:18:30.120]  正正就是哥倫多人
[00:18:30.120 --> 00:18:33.200]  那些精英繼續玩他們精英的遊戲
[00:18:33.200 --> 00:18:35.600]  但是普羅正正就是你不明白
[00:18:35.600 --> 00:18:40.440]  上帝重視的事情是什麼
[00:18:40.440 --> 00:18:43.800]  但是普羅都要引用耶利米書
[00:18:43.800 --> 00:18:48.480]  我們回到耶利米書第九章看的時候
[00:18:48.480 --> 00:18:49.600]  讀耶利米書的時候
[00:18:49.600 --> 00:18:53.360]  你更加明白普羅說的什麼
[00:18:53.360 --> 00:18:55.680]  耶利米那時候是一個什麼時候
[00:18:55.680 --> 00:18:57.920]  耶利米的時代是
[00:18:57.920 --> 00:19:00.200]  就是拜拜的時代很大劑的
[00:19:00.200 --> 00:19:02.200]  你都不想起那個時代出生
[00:19:02.200 --> 00:19:03.120]  南國呢
[00:19:03.120 --> 00:19:06.080]  耶利米基本上看著他自己是國破
[00:19:06.080 --> 00:19:08.640]  看著自己的家亡的一個先知
[00:19:08.640 --> 00:19:10.160]  所以說流淚先知
[00:19:10.160 --> 00:19:11.560]  因為耶利米哀歌
[00:19:11.560 --> 00:19:13.080]  耶利米哀歌都不是
[00:19:13.080 --> 00:19:17.960]  他所謂哀歌不是流淚那種
[00:19:17.960 --> 00:19:20.080]  所以是很困難的時代
[00:19:20.080 --> 00:19:25.040]  北面的巴菲倫看著他掃下來
[00:19:25.040 --> 00:19:27.920]  猶大的姐妹國以色列
[00:19:27.920 --> 00:19:30.760]  早已經在一百年前被亞述滅了
[00:19:30.760 --> 00:19:32.840]  所以北面已經沒有屏障了
[00:19:32.840 --> 00:19:35.640]  有十個支派在上面擋一擋都更好
[00:19:35.640 --> 00:19:37.000]  那裡沒有了
[00:19:37.000 --> 00:19:40.400]  剩下南面叮叮兩個支派
[00:19:40.400 --> 00:19:41.960]  猶大和變雅敏
[00:19:41.960 --> 00:19:44.800]  然後亞述也被巴菲倫吃了
[00:19:44.800 --> 00:19:47.000]  巴菲倫一日一日強大
[00:19:47.000 --> 00:19:51.160]  而且也有佔領中東的交通要塞
[00:19:51.160 --> 00:19:53.280]  我們現在就說三大洲的交通要塞
[00:19:53.280 --> 00:19:55.200]  那時候是沒有三大洲這個觀念
[00:19:55.200 --> 00:19:59.080]  但仍然是非洲過去埃及唯一的通道
[00:19:59.080 --> 00:20:02.920]  基本上一定會喉著中東這塊地方
[00:20:02.920 --> 00:20:06.040]  要了中東這塊地方打到下來
[00:20:06.040 --> 00:20:10.280]  在這些人心惶惶的底下
[00:20:10.280 --> 00:20:12.560]  打到下來已經發生了
[00:20:12.560 --> 00:20:14.560]  他不是一次打完
[00:20:14.560 --> 00:20:16.920]  很多skirmish的
[00:20:16.920 --> 00:20:18.720]  很多不同地方
[00:20:18.720 --> 00:20:20.560]  鄉鎮
[00:20:20.560 --> 00:20:22.880]  以前世界基本上是鄉下多一點
[00:20:22.880 --> 00:20:26.720]  鄉鎮是已經佔下一個佔下一個
[00:20:26.720 --> 00:20:28.440]  個個都人心惶惶
[00:20:28.440 --> 00:20:34.040]  是時局不穩
[00:20:34.040 --> 00:20:36.080]  危機四伏我們說
[00:20:36.080 --> 00:20:37.760]  但在這些環境裡面
[00:20:37.760 --> 00:20:40.520]  哪些人才能夠救到自己呢
[00:20:40.520 --> 00:20:41.520]  其實很明顯的
[00:20:41.520 --> 00:20:42.200]  精英
[00:20:42.200 --> 00:20:43.760]  走就先走
[00:20:43.760 --> 00:20:45.240]  精英裡面智慧人
[00:20:45.240 --> 00:20:47.040]  智慧人有什麼好處呢
[00:20:47.040 --> 00:20:49.080]  智慧人不只是IQ高
[00:20:49.080 --> 00:20:52.800]  或者應該說智慧和IQ沒有什麼直接關聯
[00:20:52.800 --> 00:20:54.000]  不過一般來說
[00:20:54.000 --> 00:20:57.640]  智慧人都有些IQ
[00:20:57.640 --> 00:21:00.160]  智慧人通常都是smart的人
[00:21:00.160 --> 00:21:02.640]  但是所謂智慧人就是說
[00:21:02.640 --> 00:21:04.480]  有歷練有經歷
[00:21:04.480 --> 00:21:06.000]  你有問題你找他
[00:21:06.000 --> 00:21:07.520]  他是智慧人你有問題找他
[00:21:07.520 --> 00:21:09.760]  因為他是一個problem solver來的
[00:21:09.760 --> 00:21:14.400]  有眼光有經驗懂得解決問題
[00:21:14.400 --> 00:21:15.680]  他懂得看人解決問題
[00:21:15.680 --> 00:21:17.520]  都懂得和自己解決問題
[00:21:17.520 --> 00:21:18.520]  自己有眼光
[00:21:18.520 --> 00:21:21.360]  未發生的事情他先看到
[00:21:21.360 --> 00:21:22.880]  智囊可能是智慧人
[00:21:22.880 --> 00:21:26.160]  某某大財主那些富貴人的智囊
[00:21:26.160 --> 00:21:32.000]  或者是政府裡面的智囊團裡面的一份子
[00:21:32.000 --> 00:21:34.160]  所以在這樣的環境裡面
[00:21:34.160 --> 00:21:37.720]  那些人真的會恃著他自己的本錢
[00:21:37.720 --> 00:21:39.640]  因為能夠救他的就是他的本錢
[00:21:39.640 --> 00:21:41.720]  也沒有錯的
[00:21:41.720 --> 00:21:42.840]  勇士
[00:21:42.840 --> 00:21:44.440]  你在兵荒馬亂裡面
[00:21:44.440 --> 00:21:47.160]  勇士未必一定是自己很大力的那一種
[00:21:47.160 --> 00:21:48.120]  舉重很大力
[00:21:48.120 --> 00:21:50.600]  全身都是筋肉人那些
