
[00:00:00.000 --> 00:00:04.040]  今天我們大家一起來思想這段經文
[00:03:58.720 --> 00:04:02.720]  所以你說有沒有這些事情呢?
[00:04:02.720 --> 00:04:03.360]  是有的
[00:04:03.360 --> 00:04:04.320]  絕對有的
[00:04:04.320 --> 00:04:08.800]  基督徒是為福音的緣故
[00:04:08.800 --> 00:04:11.520]  被未信主的家人迫害
[00:04:11.520 --> 00:04:17.160]  但是大家都受過的痛苦
[00:04:17.160 --> 00:04:18.920]  是生離死別
[00:04:18.920 --> 00:04:22.720]  哪一個人沒有經歷過生離死別呢?
[00:04:22.720 --> 00:04:24.560]  你的家人
[00:04:24.560 --> 00:04:25.840]  你所愛的人
[00:04:25.840 --> 00:04:27.760]  他被主接去
[00:04:27.760 --> 00:04:29.760]  或者他離開了這個世界
[00:04:29.760 --> 00:04:32.600]  我們越年紀越大
[00:04:32.600 --> 00:04:33.600]  就不知道為什麼
[00:04:33.600 --> 00:04:35.120]  我們回頭看和師母經常說
[00:04:35.120 --> 00:04:36.960]  我們的親戚朋友
[00:04:36.960 --> 00:04:39.200]  我們所熟悉的熟齡長者
[00:04:39.200 --> 00:04:42.120]  你每次看到有什麼消息
[00:04:42.120 --> 00:04:44.120]  都是這個離開世界
[00:04:44.120 --> 00:04:45.800]  那個離開世界
[00:04:45.800 --> 00:04:48.000]  只剩下沒幾個
[00:04:48.000 --> 00:04:49.840]  我所認識的熟齡長者
[00:04:49.840 --> 00:04:50.800]  現在只剩下什麼呢?
[00:04:50.800 --> 00:04:54.440]  我所認識的是王永順牧師
[00:04:54.440 --> 00:04:56.920]  藤鎮飛牧師也去世了
[00:04:56.920 --> 00:04:58.720]  鮑回元牧師也去世了
[00:04:58.720 --> 00:05:01.320]  我們覺得人生很短暫
[00:05:01.320 --> 00:05:02.960]  你所愛的人
[00:05:02.960 --> 00:05:04.960]  你所尊敬的熟齡長者
[00:05:04.960 --> 00:05:06.720]  都一個一個離開了
[00:05:06.720 --> 00:05:10.200]  當然還有你自己的家人
[00:05:10.200 --> 00:05:12.360]  轉眼間
[00:05:12.360 --> 00:05:13.960]  我的父親離開了這個世界
[00:05:13.960 --> 00:05:15.960]  已經有十年以上
[00:05:15.960 --> 00:05:17.960]  他離開世界的時候是九十一歲
[00:05:17.960 --> 00:05:23.080]  醫生就說他身體絕對是健康的
[00:05:23.080 --> 00:05:25.720]  心肝脾肺腎都很正常
[00:05:25.720 --> 00:05:28.360]  為什麼他會離開這個世界呢?
[00:05:28.360 --> 00:05:29.720]  原來有一件事
[00:05:29.720 --> 00:05:31.120]  肯定會有一件事
[00:05:31.120 --> 00:05:32.120]  衰退
[00:05:32.120 --> 00:05:33.600]  身體的衰退
[00:05:33.600 --> 00:05:34.680]  九十一歲
[00:05:34.680 --> 00:05:37.000]  我們都已經為他生存感謝主
[00:05:37.000 --> 00:05:38.400]  他自己也是基督徒
[00:05:38.400 --> 00:05:41.240]  原來哪裡有問題呢?
[00:05:41.240 --> 00:05:42.560]  醫生就說他
[00:05:42.560 --> 00:05:44.160]  他到處地方都不衰退
[00:05:44.160 --> 00:05:47.680]  是他的氣管和食管上有一個蓋的
[00:05:47.680 --> 00:05:49.760]  遮住他
[00:05:49.760 --> 00:05:51.640]  以致你呼吸的時候
[00:05:51.640 --> 00:05:53.080]  食物不會掉下去
[00:05:53.080 --> 00:05:55.720]  你吃東西的時候又不會掉進去氣管裡
[00:05:55.720 --> 00:05:57.920]  僅僅是那個東西
[00:05:57.920 --> 00:06:00.120]  那個蓋衰退了
[00:06:00.120 --> 00:06:01.400]  蓋不住
[00:06:01.400 --> 00:06:02.480]  有縫隙
[00:06:03.240 --> 00:06:05.160]  他吃東西的時候
[00:06:05.160 --> 00:06:07.640]  食物就掉進了他的氣管裡
[00:06:07.640 --> 00:06:09.960]  使得他肺炎
[00:06:09.960 --> 00:06:13.080]  就離開了這個世界
[00:06:13.080 --> 00:06:14.720]  很多時候我們發現
[00:06:14.720 --> 00:06:18.080]  我們人生沒辦法控制我們的衰退
[00:06:18.080 --> 00:06:20.960]  我們有這些受苦的情況
[00:06:20.960 --> 00:06:22.960]  我們想到我們的家人受苦
[00:06:22.960 --> 00:06:26.000]  想到我們自己的親戚朋友
[00:06:26.000 --> 00:06:29.840]  最近更多的風災
[00:06:29.840 --> 00:06:32.760]  有地震
[00:06:32.760 --> 00:06:35.160]  今天早上我看新聞
[00:06:35.160 --> 00:06:37.160]  更加有記者說
[00:06:37.160 --> 00:06:39.760]  有可能打仗
[00:06:39.760 --> 00:06:41.160]  我說怎麼搞的
[00:06:41.160 --> 00:06:45.760]  因為我們有兩個不太正常的人在這裡
[00:06:45.760 --> 00:06:49.160]  在這裡你鬥我,我鬥你
[00:06:49.160 --> 00:06:50.920]  所以那些記者說
[00:06:50.920 --> 00:06:52.640]  稍微不妥的話
[00:06:52.640 --> 00:06:55.760]  其中有一個按一下按鈕
[00:06:55.760 --> 00:06:58.680]  我們就有大仗打了
[00:06:58.680 --> 00:07:00.560]  你想想
[00:07:00.560 --> 00:07:05.560]  真的好像有很多這樣的受苦的情況
[00:07:05.560 --> 00:07:08.360]  不知道你們在這次的風災裡
[00:07:08.360 --> 00:07:10.560]  有沒有親戚朋友住在休士頓
[00:07:10.560 --> 00:07:12.160]  或者住在佛羅里達
[00:07:12.160 --> 00:07:15.960]  我有個弟弟住在休士頓
[00:07:15.960 --> 00:07:17.760]  他說他很蒙恩
[00:07:17.760 --> 00:07:20.760]  他說為什麼水淹到差不多
[00:07:20.760 --> 00:07:23.760]  到他的屋子的時候就停了
[00:07:23.760 --> 00:07:26.760]  他的屋子後面有一個湖
[00:07:26.760 --> 00:07:27.560]  他有一個湖
[00:07:27.560 --> 00:07:29.560]  平時他有兩夫妻已經退休了
[00:07:29.560 --> 00:07:31.560]  坐在湖邊欣賞一下
[00:07:31.560 --> 00:07:34.160]  誰知道現在看到水不斷漲
[00:07:34.160 --> 00:07:36.160]  他說不知道多害怕
[00:07:36.160 --> 00:07:37.360]  又不走
[00:07:37.360 --> 00:07:38.960]  他說你早已經走了
[00:07:38.960 --> 00:07:39.960]  現在太遲了
[00:07:39.960 --> 00:07:41.760]  到水漲的時候
[00:07:41.760 --> 00:07:42.760]  他說感恩
[00:07:42.760 --> 00:07:45.960]  為什麼水不漲到他屋子裡
[00:07:45.960 --> 00:07:50.360]  剛好漲到碼頭邊就停了
[00:07:50.360 --> 00:07:51.960]  我說要他感謝主
[00:07:51.960 --> 00:07:53.160]  他說他也是感謝主
[00:07:53.160 --> 00:07:54.760]  也是主的恩典
[00:07:54.760 --> 00:07:56.960]  但是誰知道他好壞不壞
[00:07:56.960 --> 00:07:59.960]  所以在這段時間長蛇
[00:07:59.960 --> 00:08:04.360]  我們不知道中文是否叫長蛇
[00:08:04.360 --> 00:08:05.960]  Shrinkle
[00:08:05.960 --> 00:08:09.960]  長在頭上又長在眼睛上
[00:08:09.960 --> 00:08:10.960]  他很痛苦
[00:08:10.960 --> 00:08:13.560]  你知道Shrinkle是很痛苦的一回事
[00:08:13.560 --> 00:08:16.160]  所以我們有很多這種痛苦的事情
[00:08:16.160 --> 00:08:17.360]  每天你聽到
[00:08:17.360 --> 00:08:19.360]  你的心都上升
[00:08:19.360 --> 00:08:22.560]  你不單止想到休士頓的人水浸
[00:08:22.560 --> 00:08:25.760]  你想到你自己的弟弟有這些病
[00:08:25.760 --> 00:08:26.960]  每天你為他祈禱
[00:08:26.960 --> 00:08:27.960]  不斷為他祈禱
[00:08:27.960 --> 00:08:31.960]  希望他能夠得到這個醫治
[00:08:31.960 --> 00:08:33.160]  當然了
[00:08:33.160 --> 00:08:34.760]  神的恩典也是很舊的
[00:08:34.760 --> 00:08:35.760]  我們使用
[00:08:35.760 --> 00:08:37.160]  這裡告訴我們
[00:08:37.160 --> 00:08:37.960]  雅各就說
[00:08:37.960 --> 00:08:39.160]  當你受苦的時候
[00:08:39.160 --> 00:08:42.560]  無論你是心靈裡面的痛苦
[00:08:42.560 --> 00:08:44.960]  或者是你身體上的痛苦
[00:08:44.960 --> 00:08:47.360]  你在這個時候應該做什麼呢?
[00:08:47.360 --> 00:08:49.960]  他說應該禱告
[00:08:49.960 --> 00:08:51.160]  他這個意思就是說
[00:08:51.160 --> 00:08:53.360]  應該繼續不斷的
[00:08:53.360 --> 00:08:56.360]  如明的時態繼續不斷的
[00:08:56.360 --> 00:08:59.160]  懇切的來祈禱
[00:08:59.160 --> 00:09:00.560]  那你說我不懂嗎?
[00:09:00.560 --> 00:09:01.960]  需要你教我嗎?
[00:09:01.960 --> 00:09:03.560]  是的,每個人都懂
[00:09:03.560 --> 00:09:04.560]  如果你是基督徒的話
[00:09:04.560 --> 00:09:05.360]  在這種情況
[00:09:05.360 --> 00:09:06.160]  你受苦的時候
[00:09:06.160 --> 00:09:07.360]  你不祈禱的話
[00:09:07.360 --> 00:09:09.360]  你都沒得救了
[00:09:09.360 --> 00:09:12.560]  所以每個人都懂得在這個時候祈禱
[00:09:12.560 --> 00:09:14.760]  但是你作為一個基督徒
[00:09:14.760 --> 00:09:16.160]  你停留在這裡
[00:09:16.160 --> 00:09:20.760]  只是求上帝救你脫離那個痛苦
[00:09:20.760 --> 00:09:24.760]  還是救你脫離這些艱難
[00:09:24.760 --> 00:09:28.160]  或者你所面對的這些挑戰
[00:09:28.160 --> 00:09:30.760]  或者這些苦楚的時候
[00:09:30.760 --> 00:09:32.960]  單單為這些事情的祈禱
[00:09:32.960 --> 00:09:34.160]  每個人都懂
[00:09:34.160 --> 00:09:37.160]  所以並不會幫助你成長
[00:09:37.160 --> 00:09:39.560]  雅各就很特別的
[00:09:39.560 --> 00:09:41.160]  他說話就是
[00:09:41.160 --> 00:09:44.560]  他知道人人都懂得祈禱了
[00:09:44.560 --> 00:09:46.760]  但是他仍然要叫你祈禱
[00:09:46.760 --> 00:09:48.360]  那你要為什麼祈禱呢?
[00:09:48.360 --> 00:09:49.760]  因為在雅各書裡面
[00:09:49.760 --> 00:09:52.160]  從一開始一章第三節
[00:09:52.160 --> 00:09:53.360]  他就告訴我們
[00:09:53.360 --> 00:09:56.560]  當考驗臨到我們的時候
[00:09:56.560 --> 00:10:00.360]  目的是要叫我們經過一個考驗之後
[00:10:00.360 --> 00:10:02.960]  會產生忍耐
[00:10:02.960 --> 00:10:05.760]  而且忍耐一定要堅持到底
[00:10:05.760 --> 00:10:07.760]  才可以使我們完全
[00:10:07.760 --> 00:10:09.560]  在我們的屬靈生命裡面
[00:10:09.560 --> 00:10:11.960]  我們的靈性上能夠完全
[00:10:11.960 --> 00:10:15.360]  以至我們沒有屬靈裡面的缺乏
[00:10:15.360 --> 00:10:18.760]  考驗不可以半途而廢
[00:10:18.760 --> 00:10:21.360]  所以我們的情況
[00:10:21.360 --> 00:10:23.960]  平時我們都會有痛苦有困難
[00:10:23.960 --> 00:10:24.760]  我們馬上求上帝
[00:10:24.760 --> 00:10:25.760]  現在馬上
[00:10:25.760 --> 00:10:29.160]  現在馬上救我們脫離這個苦痛
[00:10:29.160 --> 00:10:30.160]  我們會的
[00:10:30.160 --> 00:10:31.960]  這是人之常情的
[00:10:31.960 --> 00:10:34.960]  所以雅各沒有說不准你這樣祈禱
[00:10:34.960 --> 00:10:36.160]  不是不准你
[00:10:36.160 --> 00:10:40.560]  不過你除了求上帝救拔你之外
[00:10:40.560 --> 00:10:42.960]  使你脫離這個困難之外
[00:10:42.960 --> 00:10:46.560]  你還應該為其他的事情來祈禱
[00:10:47.560 --> 00:10:49.960]  所以我在聖經裡面
[00:10:49.960 --> 00:10:53.160]  找了幾樣東西
[00:10:53.160 --> 00:10:56.160]  就是我們如果遇到苦難的時候
[00:10:56.160 --> 00:10:58.960]  我們除了求上帝來救拔我們
[00:10:58.960 --> 00:11:00.760]  當然是神的旨意
[00:11:00.760 --> 00:11:02.160]  救拔我們之外
[00:11:02.160 --> 00:11:04.760]  我們還應該求些什麼呢?
[00:11:04.760 --> 00:11:05.960]  第一就是
[00:11:05.960 --> 00:11:08.760]  剛才我說的求上帝來救拔我們
[00:11:08.760 --> 00:11:11.360]  連耶穌都敢求過
[00:11:11.360 --> 00:11:15.560]  大家都記得耶穌在赫西瑪利園的時候
[00:11:15.560 --> 00:11:17.560]  祂怎麼求呢?
[00:11:17.560 --> 00:11:21.360]  祂就說如果是你自己的旨意的話
[00:11:21.360 --> 00:11:23.960]  是求神的旨意
[00:11:23.960 --> 00:11:27.560]  求你使這個苦悲離開我
[00:11:27.560 --> 00:11:31.760]  這個是我們祈禱的時候應該有的態度
[00:11:31.760 --> 00:11:33.160]  我們有一個心態就是
[00:11:33.160 --> 00:11:36.560]  我們求神叫這個痛苦離開我們
[00:11:36.560 --> 00:11:39.160]  但是是按照神的旨意
[00:11:39.160 --> 00:11:41.360]  不是按照我想
[00:11:41.360 --> 00:11:42.360]  我要
[00:11:42.360 --> 00:11:43.960]  好像威脅上帝
[00:11:43.960 --> 00:11:45.360]  你很馬上的
[00:11:45.360 --> 00:11:48.360]  不是我怎樣怎樣那一種
[00:11:48.360 --> 00:11:51.560]  是說你願意神的旨意成就在你的身上
[00:11:51.560 --> 00:11:52.760]  所以你願意
[00:11:52.760 --> 00:11:54.760]  如果是神的旨意的話
[00:11:54.760 --> 00:11:57.160]  求這個苦悲離開我
[00:11:57.160 --> 00:11:57.960]  這是第一點
[00:11:57.960 --> 00:11:59.360]  最簡單的
[00:11:59.360 --> 00:12:03.160]  第二點就開始需要些少的
[00:12:03.160 --> 00:12:04.960]  屬靈的深度
[00:12:04.960 --> 00:12:09.160]  就是我們求神給我們足夠的恩典
[00:12:09.160 --> 00:12:11.160]  我們知道我們經歷痛苦的時候
[00:12:11.160 --> 00:12:12.960]  如果不是神的恩典的話
[00:12:12.960 --> 00:12:14.960]  我們沒有辦法可以撐得住
[00:12:14.960 --> 00:12:18.960]  所以我們求神有足夠的恩典去幫助我們
[00:12:18.960 --> 00:12:21.760]  以致我們可以面對得住
[00:12:21.760 --> 00:12:23.360]  忍受得住
[00:12:23.360 --> 00:12:26.760]  可以經歷得起這個痛苦
[00:12:26.760 --> 00:12:28.960]  恩典是很重要
[00:12:28.960 --> 00:12:31.560]  神對他的兒女是滿有恩典
[00:12:31.560 --> 00:12:32.560]  滿有憐憫
[00:12:32.560 --> 00:12:33.960]  我們為什麼不求呢?
[00:12:33.960 --> 00:12:36.360]  我們求神給我們恩典
[00:12:36.360 --> 00:12:37.560]  我們沒有辦法避免的
[00:12:37.560 --> 00:12:38.160]  水浸
[00:12:38.160 --> 00:12:39.560]  水浸就水浸了
[00:12:39.560 --> 00:12:40.960]  不理你哪個人都要水浸
[00:12:40.960 --> 00:12:42.360]  如果你住Houston的話
[00:12:42.360 --> 00:12:45.960]  但如果你是一個值得求恩典的基督徒的話
[00:12:45.960 --> 00:12:50.560]  你就會求神給你足夠的恩典去面對
[00:12:50.560 --> 00:12:52.360]  環境可能不會改變
[00:12:52.360 --> 00:12:58.760]  但是恩典使你能夠渡過這個難關
[00:12:58.760 --> 00:13:01.760]  第三點就是我們求神給我們忍耐
[00:13:01.760 --> 00:13:03.160]  這是亞國提醒我們的
[00:13:03.160 --> 00:13:04.760]  要給我們忍耐
[00:13:04.760 --> 00:13:08.760]  如果我們在這個痛苦的時候忍耐得住
[00:13:08.760 --> 00:13:11.360]  以致我們可以堅持到底
[00:13:11.360 --> 00:13:18.560]  等到神自己的考驗能夠達到成熟的地步
[00:13:18.560 --> 00:13:22.960]  神自己是透過苦難給我們考驗
[00:13:22.960 --> 00:13:25.560]  這是亞國書的主題
[00:13:25.560 --> 00:13:27.960]  當然各式各樣的痛苦都有
[00:13:27.960 --> 00:13:29.960]  各式各樣的苦難都會臨到我們
[00:13:29.960 --> 00:13:32.960]  所以我們更加要經得起
[00:13:32.960 --> 00:13:34.160]  忍受得住
[00:13:34.160 --> 00:13:36.360]  我們要忍耐到底
[00:13:36.360 --> 00:13:42.960]  以致神可以得到這個考驗在我們身上的一個圓滿的結束
[00:13:42.960 --> 00:13:45.760]  不是半途而廢
[00:13:45.760 --> 00:13:47.560]  第四點就是
[00:13:47.560 --> 00:13:48.960]  如果我是你的話
[00:13:48.960 --> 00:13:52.160]  我就會求神給我們有洞察力
[00:13:52.160 --> 00:13:54.960]  求神給我們屬靈裡面的洞察力
[00:13:54.960 --> 00:13:56.760]  給我們屬靈的智慧
[00:13:56.760 --> 00:14:00.560]  讓我們知道到底我在遇到這些痛苦的時候
[00:14:00.560 --> 00:14:02.760]  遇見這個考驗的時候
[00:14:02.760 --> 00:14:08.760]  到底有什麼屬靈的功課是神要我學習的
[00:14:08.760 --> 00:14:13.360]  到底我有什麼是上帝想我成長的呢?
[00:14:13.360 --> 00:14:17.760]  這就是需要謙卑的心在神裡面等候
[00:14:17.760 --> 00:14:19.160]  在這個時候
[00:14:19.160 --> 00:14:23.760]  祈求上帝給你有屬靈裡面的洞察力
[00:14:23.760 --> 00:14:26.160]  求聖靈開我們心眼
[00:14:26.160 --> 00:14:30.160]  讓我們看見到底是什麼功課
[00:14:30.160 --> 00:14:34.160]  有些功課可能是跟我們的道德生活有關
[00:14:34.160 --> 00:14:37.560]  有些功課可能是跟我們的品格有關
[00:14:37.560 --> 00:14:40.560]  有些功課可能是跟我們的操守有關
[00:14:40.560 --> 00:14:43.360]  所以這些都是屬靈裡面的功課
[00:14:43.360 --> 00:14:48.160]  神叫我們在這個屬靈裡面有改變有成長
[00:14:48.160 --> 00:14:50.360]  因為《雅各書》有一個很重要的主題
[00:14:50.360 --> 00:14:51.560]  大家都應該知道的
[00:14:51.560 --> 00:14:54.160]  就是聽道一定要行道
[00:14:54.160 --> 00:14:55.360]  所以我們很多時候
[00:14:55.360 --> 00:14:57.560]  我們有沒有一個行道呢?
[00:14:57.560 --> 00:15:03.560]  或者我們檢討一下自己最近行道的情況是怎麼樣呢?
[00:15:03.560 --> 00:15:08.560]  所以這個是你祈禱的第四方面
[00:15:08.560 --> 00:15:10.960]  第五方面就是
[00:15:10.960 --> 00:15:16.960]  你要求神給你有一些同心祈禱的肢體
[00:15:16.960 --> 00:15:17.960]  為什麼呢?
[00:15:17.960 --> 00:15:19.760]  因為你在這個時間裡面
[00:15:19.760 --> 00:15:22.960]  你需要一些人跟你同走這條路
[00:15:22.960 --> 00:15:24.960]  當你最困難的時候
[00:15:24.960 --> 00:15:26.960]  當你覺得痛苦的時候
[00:15:26.960 --> 00:15:29.760]  當你覺得無法承受的時候
[00:15:29.760 --> 00:15:34.160]  就需要有其他的肢體一同的與你同心的來祈禱
[00:15:34.160 --> 00:15:37.960]  作為你這條天路上的同路人
[00:15:37.960 --> 00:15:42.960]  所以你在這個時候要求上帝賜給你有這樣的資深的朋友
[00:15:42.960 --> 00:15:44.960]  不是那些批評你的人
[00:15:44.960 --> 00:15:46.960]  不是那些指責你的人
[00:15:46.960 --> 00:15:47.960]  是那些什麼呢?
[00:15:47.960 --> 00:15:50.360]  不是那些講屬靈高調的人
[00:15:50.360 --> 00:15:52.360]  是與你一同的同哭
[00:15:52.360 --> 00:15:54.360]  一同的同笑的人
[00:15:54.360 --> 00:15:56.360]  在這個困難的對面
[00:15:56.360 --> 00:16:00.360]  幫助你渡過這條難關
[00:16:00.360 --> 00:16:02.360]  而最後一件事
[00:16:02.360 --> 00:16:06.360]  我們要祈禱尋求的是什麼呢?
[00:16:06.360 --> 00:16:11.360]  是保羅自己給過我們一個這樣的提議
[00:16:11.360 --> 00:16:14.360]  保羅自己也受過很多的痛苦
[00:16:14.360 --> 00:16:15.360]  但是他又提醒我們
[00:16:15.360 --> 00:16:18.360]  當我們遇見痛苦夫人的時候
[00:16:18.360 --> 00:16:23.360]  我們要求從神而來的安慰
[00:16:23.360 --> 00:16:26.360]  這件事我們很少留意到
[00:16:26.360 --> 00:16:28.360]  因為保羅在哥倫多後書
[00:16:28.360 --> 00:16:32.360]  第一章裡面是這樣提醒我們的
[00:16:32.360 --> 00:16:35.360]  叫我們來一章第三到第四節
[00:16:35.360 --> 00:16:36.360]  他怎麼說呢?
[00:16:36.360 --> 00:16:40.360]  他說願眾讚歸於我們的主耶穌基督的父神
[00:16:40.360 --> 00:16:42.360]  就是發慈悲的父
[00:16:42.360 --> 00:16:45.360]  賜各樣安慰的神
[00:16:45.360 --> 00:16:48.360]  我們在一切患難裡面
[00:16:48.360 --> 00:16:50.360]  神就安慰我們
[00:16:50.360 --> 00:16:54.360]  叫我們能用神所賜的安慰
[00:16:54.360 --> 00:16:58.360]  去安慰那些遭各樣患難的人
[00:16:58.360 --> 00:17:01.360]  我們尋求從神而來的安慰
[00:17:01.360 --> 00:17:04.360]  以至我們得到安慰之後
[00:17:04.360 --> 00:17:07.360]  我們可以用從神而來的安慰
[00:17:07.360 --> 00:17:10.360]  去安慰其他受困難的人
[00:17:10.360 --> 00:17:12.360]  受到困苦的人
[00:17:12.360 --> 00:17:15.360]  這裡特別強調
[00:17:15.360 --> 00:17:21.360]  天父是一個滿有慈悲憐憫的天父
[00:17:21.360 --> 00:17:25.360]  我不知道你對你爸爸的觀感是怎樣
[00:17:25.360 --> 00:17:28.360]  我對我爸爸的觀感就是他很嚴厲
[00:17:28.360 --> 00:17:32.360]  以前他放工回來
[00:17:32.360 --> 00:17:35.360]  因為我家裡有六七個男孩子
[00:17:35.360 --> 00:17:37.360]  六七個兄弟
[00:17:37.360 --> 00:17:39.360]  每天他放工回來
[00:17:39.360 --> 00:17:42.360]  媽媽就會去告狀
[00:17:42.360 --> 00:17:44.360]  我們就站在那裡
[00:17:44.360 --> 00:17:48.360]  他就拿一條中國尺
[00:17:48.360 --> 00:17:50.360]  那些用紅木做的尺
[00:17:50.360 --> 00:17:53.360]  我媽媽用來做車衫
[00:17:53.360 --> 00:17:55.360]  一人放一邊
[00:17:55.360 --> 00:17:57.360]  馬上變紅了
[00:17:57.360 --> 00:17:59.360]  變成青色了
[00:17:59.360 --> 00:18:03.360]  所以我記得父親是很嚴厲的
[00:18:03.360 --> 00:18:06.360]  但我父親不單是嚴厲
[00:18:06.360 --> 00:18:10.360]  當時的世代是這樣的
[00:18:10.360 --> 00:18:13.360]  他會帶我們去公園打鞦韆
[00:18:13.360 --> 00:18:14.360]  滑梯
[00:18:14.360 --> 00:18:16.360]  去踢足球
[00:18:16.360 --> 00:18:17.360]  他也會這樣做
[00:18:17.360 --> 00:18:18.360]  所以在我的印象裡
[00:18:18.360 --> 00:18:20.360]  雖然我父親很嚴厲
