
[00:00:00.000 --> 00:00:02.000]  好,各位弟子們,早晨
[00:09:27.000 --> 00:09:31.000]  他在印度總共居住了四十一年
[00:09:31.000 --> 00:09:33.000]  他不單止傳福音
[00:09:33.000 --> 00:09:35.000]  他不單止翻譯聖經
[00:09:35.000 --> 00:09:37.000]  他更加推動社會的改革
[00:09:37.000 --> 00:09:39.000]  其中一個改革很重要
[00:09:39.000 --> 00:09:42.000]  就是印度有一種
[00:09:42.000 --> 00:09:45.000]  寡婦殉葬的習俗
[00:09:45.000 --> 00:09:46.000]  知道什麼是寡婦殉葬嗎
[00:09:46.000 --> 00:09:49.000]  就是老公死了要跟老公一起死
[00:09:49.000 --> 00:09:50.000]  要殉葬
[00:09:50.000 --> 00:09:53.000]  他廢除了這個制度
[00:09:53.000 --> 00:09:55.000]  所以我們看到
[00:09:55.000 --> 00:09:57.000]  威利克廉
[00:09:57.000 --> 00:09:59.000]  他活出了聖信會
[00:09:59.000 --> 00:10:03.000]  對聖經的敬畏和信服
[00:10:03.000 --> 00:10:04.000]  用讀經
[00:10:04.000 --> 00:10:05.000]  祈禱
[00:10:05.000 --> 00:10:08.000]  實踐為萬民作主的門徒
[00:10:08.000 --> 00:10:12.000]  成為世代宣教士的榜樣
[00:10:12.000 --> 00:10:14.000]  所以其實在我們聖經歷史裡
[00:10:14.000 --> 00:10:16.000]  每一次的宣教的運動
[00:10:16.000 --> 00:10:19.000]  都是建立在上帝話語的權威
[00:10:19.000 --> 00:10:21.000]  我們對神話語的尊崇
[00:10:21.000 --> 00:10:25.000]  和實踐之上
[00:10:25.000 --> 00:10:28.000]  我們剛剛跟Eric去這次的
[00:10:28.000 --> 00:10:30.000]  華人浸信會宣教大會
[00:10:30.000 --> 00:10:31.000]  是第十一屆
[00:10:31.000 --> 00:10:34.000]  每三年一屆
[00:10:34.000 --> 00:10:35.000]  是我們
[00:10:35.000 --> 00:10:36.000]  我也有時候想一下
[00:10:36.000 --> 00:10:38.000]  會不會其他宗派
[00:10:38.000 --> 00:10:41.000]  會宣導會的復興大會
[00:10:41.000 --> 00:10:43.000]  或者播導會的宣教大會
[00:10:43.000 --> 00:10:45.000]  好像可能我不是浸信會
[00:10:45.000 --> 00:10:47.000]  我不是他們宗派會留意
[00:10:47.000 --> 00:10:51.000]  屬於華人的浸信會的宣教大會
[00:10:51.000 --> 00:10:53.000]  當中來自台灣
[00:10:53.000 --> 00:10:54.000]  新加坡
[00:10:54.000 --> 00:10:55.000]  香港
[00:10:55.000 --> 00:10:56.000]  澳門
[00:10:56.000 --> 00:10:57.000]  馬來西亞
[00:10:57.000 --> 00:10:58.000]  美國
[00:10:58.000 --> 00:10:59.000]  澳洲
[00:10:59.000 --> 00:11:00.000]  加拿大都有
[00:11:00.000 --> 00:11:03.000]  的浸信會聯會的頭兒
[00:11:03.000 --> 00:11:06.000]  走在一起去籌備
[00:11:06.000 --> 00:11:08.000]  當我們看到籌委會走出來的時候
[00:11:08.000 --> 00:11:11.000]  其實很多都是白髮斑斑
[00:11:11.000 --> 00:11:12.000]  六十歲以上的了
[00:11:12.000 --> 00:11:14.000]  但是他們這麼多年
[00:11:14.000 --> 00:11:16.000]  就是堅持要走在一起
[00:11:16.000 --> 00:11:18.000]  去實踐這個宣教心智
[00:11:18.000 --> 00:11:20.000]  將福音傳到地極
[00:11:20.000 --> 00:11:22.000]  他們為了他們這個行動
[00:11:22.000 --> 00:11:24.000]  無怨無悔
[00:11:24.000 --> 00:11:26.000]  在這裡我們停一停
[00:11:26.000 --> 00:11:29.000]  不需要想得這麼遠
[00:11:29.000 --> 00:11:30.000]  大家
[00:11:30.000 --> 00:11:31.000]  每天
[00:11:31.000 --> 00:11:33.000]  有沒有讓上帝的話語
[00:11:33.000 --> 00:11:35.000]  改變你的生命呢
[00:11:35.000 --> 00:11:36.000]  你每天
[00:11:36.000 --> 00:11:38.000]  用多少時間放在聖經裡面呢
[00:11:38.000 --> 00:11:41.000]  你怎樣去建立你
[00:11:41.000 --> 00:11:45.000]  在靈命根生那個敬銜的涵養呢
[00:11:45.000 --> 00:11:52.000]  忘記看這幅照片
[00:11:52.000 --> 00:11:54.000]  這幅照片是在宣教大會裡面拍的
[00:11:54.000 --> 00:11:56.000]  這班就是香港隊
[00:11:56.000 --> 00:11:57.000]  香港都很厲害
[00:11:57.000 --> 00:11:58.000]  有八十多人的了
[00:11:58.000 --> 00:12:00.000]  這裡都拍不完
[00:12:00.000 --> 00:12:01.000]  右邊就是我和Eric
[00:12:01.000 --> 00:12:06.000]  在會裡面的合照
[00:12:06.000 --> 00:12:07.000]  第二段經文都讀了
[00:12:07.000 --> 00:12:08.000]  我們不讀了
[00:12:08.000 --> 00:12:10.000]  詩篇的五十一篇
[00:12:10.000 --> 00:12:11.000]  在當中我們想帶出
[00:12:11.000 --> 00:12:13.000]  靈命根生的關鍵是什麼呢
[00:12:13.000 --> 00:12:14.000]  悔改
[00:12:14.000 --> 00:12:15.000]  渴慕
[00:12:15.000 --> 00:12:17.000]  和回應
[00:12:17.000 --> 00:12:18.000]  這段詩篇
[00:12:18.000 --> 00:12:21.000]  是以色列的其中一個皇帝
[00:12:21.000 --> 00:12:23.000]  大衛王
[00:12:23.000 --> 00:12:24.000]  他做了大大的錯事
[00:12:24.000 --> 00:12:26.000]  他犯奸淫
[00:12:26.000 --> 00:12:28.000]  然後他在上帝面前認罪
[00:12:28.000 --> 00:12:29.000]  悔改
[00:12:29.000 --> 00:12:30.000]  呼求
[00:12:30.000 --> 00:12:31.000]  神啊
[00:12:31.000 --> 00:12:33.000]  求祢為我做清潔的心
[00:12:33.000 --> 00:12:35.000]  使我重新有正直的靈
[00:12:35.000 --> 00:12:37.000]  然後最後他說
[00:12:37.000 --> 00:12:39.000]  當我被祢的赦免
[00:12:39.000 --> 00:12:40.000]  愛悔改
[00:12:40.000 --> 00:12:41.000]  祢赦免我
[00:12:41.000 --> 00:12:42.000]  祢更新我生命的時候
[00:12:42.000 --> 00:12:44.000]  我就會把祢的道
[00:12:44.000 --> 00:12:45.000]  指介給過犯的人
[00:12:45.000 --> 00:12:48.000]  罪人必歸順祢
[00:12:48.000 --> 00:12:49.000]  所以靈命根生
[00:12:49.000 --> 00:12:51.000]  不是只靠自己的努力
[00:12:51.000 --> 00:12:52.000]  就能夠改變
[00:12:52.000 --> 00:12:55.000]  是從認罪悔改開始
[00:12:55.000 --> 00:12:58.000]  讓上帝重新塑造我們的內心
[00:12:58.000 --> 00:13:00.000]  賜給我們的力量
[00:13:00.000 --> 00:13:02.000]  去繼續走前面的路
[00:13:02.000 --> 00:13:04.000]  還有多少信義講道
[00:13:04.000 --> 00:13:05.000]  原來我們的立志
[00:13:05.000 --> 00:13:09.000]  原來我們願意行動的心臺力量
[00:13:09.000 --> 00:13:10.000]  都是上帝給我們的
[00:13:10.000 --> 00:13:12.000]  但是你願不願意
[00:13:12.000 --> 00:13:15.000]  去被上帝帶領
[00:13:15.000 --> 00:13:17.000]  去更新你的生命
[00:13:17.000 --> 00:13:19.000]  在這次宣教大會裏面
[00:13:19.000 --> 00:13:22.000]  每一次的敬拜都很觸動
[00:13:22.000 --> 00:13:24.000]  好像剛才我們的敬拜隊一樣
[00:13:24.000 --> 00:13:27.000]  他們邀請了不同的浸信會
[00:13:27.000 --> 00:13:29.000]  台灣的浸信會的敬拜隊
[00:13:29.000 --> 00:13:31.000]  帶領我們去詩歌敬拜
[00:13:31.000 --> 00:13:34.000]  其中有一場很震撼的
[00:13:34.000 --> 00:13:36.000]  我多了一個港員
[00:13:36.000 --> 00:13:37.000]  都是六十歲以上
[00:13:37.000 --> 00:13:40.000]  這次找了一位四十多歲的港員
[00:13:40.000 --> 00:13:42.000]  就是這位
[00:13:42.000 --> 00:13:43.000]  你見到的
[00:13:43.000 --> 00:13:44.000]  王牧師
[00:13:44.000 --> 00:13:46.000]  我忘記了他的名字
[00:13:46.000 --> 00:13:48.000]  他是一位年輕的牧者
[00:13:48.000 --> 00:13:50.000]  他做很多青少年的工作
[00:13:50.000 --> 00:13:51.000]  他那天晚上
[00:13:51.000 --> 00:13:52.000]  去到港園道後
[00:13:52.000 --> 00:13:55.000]  邀請了一班少年的敬拜隊
[00:13:55.000 --> 00:13:56.000]  就是白色T恤這班
[00:13:56.000 --> 00:13:57.000]  你看到他們的樣子
[00:13:57.000 --> 00:13:58.000]  在這裏可以看到
[00:13:58.000 --> 00:14:00.000]  我想都是十二十五歲
[00:14:00.000 --> 00:14:03.000]  好像我們少年團契那一班
[00:14:03.000 --> 00:14:05.000]  講的講題就是
[00:14:05.000 --> 00:14:08.000]  一代傳承過一代
[00:14:08.000 --> 00:14:10.000]  一代比一代強盛
[00:14:10.000 --> 00:14:12.000]  一代傳承過一代
[00:14:12.000 --> 00:14:15.000]  一代比一代強盛
[00:14:15.000 --> 00:14:18.000]  我們信息裏面提醒我們
[00:14:18.000 --> 00:14:19.000]  我們要將宣教使命繼續
[00:14:19.000 --> 00:14:21.000]  將信仰傳承下去
[00:14:21.000 --> 00:14:23.000]  由我們傳承給下一代
[00:14:23.000 --> 00:14:25.000]  傳承給年輕人
[00:14:25.000 --> 00:14:27.000]  少年人甚至兒童
[00:14:27.000 --> 00:14:29.000]  而去到那一刻
[00:14:29.000 --> 00:14:32.000]  王牧師邀請在場的會眾
[00:14:32.000 --> 00:14:35.000]  上台為了這班少年人祈禱
[00:14:35.000 --> 00:14:36.000]  如果不上台
[00:14:36.000 --> 00:14:39.000]  就在台下為了四十五歲以下的
[00:14:39.000 --> 00:14:41.000]  當日參加這個宣教大會的
[00:14:41.000 --> 00:14:44.000]  青年領袖去禱告
[00:14:44.000 --> 00:14:46.000]  在那一刻震動我的心
[00:14:46.000 --> 00:14:47.000]  禱告的力量
[00:14:47.000 --> 00:14:49.000]  在整個會場裏面
[00:14:49.000 --> 00:14:52.000]  我們見到有人流淚悔改
[00:14:52.000 --> 00:14:56.000]  有人跪在這裏祈禱
[00:14:56.000 --> 00:14:58.000]  當時聖靈提醒我
[00:14:58.000 --> 00:15:00.000]  我為了我們下一代
[00:15:00.000 --> 00:15:02.000]  在信仰的傳承上
[00:15:02.000 --> 00:15:04.000]  我做了什麼呢
[00:15:04.000 --> 00:15:07.000]  我為了我們的靈命更生
[00:15:07.000 --> 00:15:11.000]  可以繼續怎樣被上帝使用呢
[00:15:11.000 --> 00:15:14.000]  然後我在上帝面前認罪
[00:15:14.000 --> 00:15:16.000]  承認我內心的驕傲
[00:15:16.000 --> 00:15:18.000]  冷淡
[00:15:18.000 --> 00:15:20.000]  疲乏
[00:15:20.000 --> 00:15:23.000]  求主賜給我一個清潔的心
[00:15:23.000 --> 00:15:25.000]  更生我的靈
[00:15:25.000 --> 00:15:30.000]  好讓我能夠繼續去實踐大使命
