
[00:00:00.000 --> 00:00:07.000]  各位議員,請打開我們今天思想經文,路加福音第十六章,一至至到十三節。
[00:04:25.000 --> 00:04:40.000]  為什麼聖經好像黑白不分,好的就變成不好,不好的就變成好,去稱讚那些這樣的人呢?於是你看那些神學家、解經家就有很多方法去解。
[00:04:40.000 --> 00:05:08.000]  譬如有一個叫CS Man的,他就以為這個不義這個字,希臘文就叫adikias,他說當然是抄的時候抄錯了,那個字應該是alikias,不是adikias,所以他就看錯了,adikias就改了adikias,adikias就是不義的,adikias是老練的。
[00:05:08.000 --> 00:05:37.000]  第八節的意思就是說,主人讚他老練,夠聰明,夠聰明,解不解得通?或者第八節可以解得通,但是你看下去的時候一樣解不通,我想最難的一件事是全世界沒有一本抄本是寫adikias的,是這個解經的人自己加上去的,自己作上去的,沒有任何證據證明有任何抄錯的跡象。
[00:05:37.000 --> 00:06:05.000]  所以有些人說這個解不通,第二個有一個叫Parrot的,他就說為什麼呢?他說那時候的聖經是沒有標點符號的,我們剛才讀這一句是一個平鋪直敘的句子,叫statement,主人稱讚那不義的管家做事聰明,他說其實這個不是一個statement,不是一句來的,是一句問話來的,是反問句來的,應該怎麼譯呢?
[00:06:05.000 --> 00:06:32.000]  他說難道主人會誇獎這個不義的管家做事聰明嗎?那就是說不是了,所以就企圖去解決這個矛盾在裡面,但是你看下去下面一句,於是他就說光明之子做事不及今世之子聰明,那就是跟前頭那句完全相反,所以這樣解法又是不通,於是又有第三個解法,第三個解法就是第八節,
[00:06:32.000 --> 00:06:56.000]  他說因為主人就誇獎這個不義的管家,這個主人不是故事裡面的主人,耶穌講故事講到第七節就講完了,然後第八節這個主就是指耶穌基督,耶穌基督就誇讚這個管家做事聰明,但是這樣又不對,耶穌會誇獎?
[00:06:56.000 --> 00:07:24.000]  似乎整段聖經這樣解法都似乎不是很合理,所以歸根究底這段聖經仍然大有問題,通常我的理論就是這樣的,那些聖經是完全不合理的那些通常是最精彩的,就好像你發掘那些寶藏,那些漂亮的大顆的鑽石通常都在心裡面,
[00:07:24.000 --> 00:07:52.000]  在地心裡面,你挖的時候泥石找不到,但是你再繼續挖的時候,原來這麼大顆寶石,讀聖經就是這樣,你看下去似乎為什麼會這樣,但是你繼續下去看的時候,你發覺原來這麼精彩,其實你再看一看這段聖經的時候,你就有這樣的感覺,這段聖經其實非常精彩,
[00:07:52.000 --> 00:08:21.000]  尤其是對我們今天的世代,可以說一語道破,一針見血,或者我們詳細來看看這段聖經,在還沒看這段聖經的時候,首先我們要了解一件事,解釋聖經有一個很重要的原則,尤其是解釋比喻,什麼叫比喻,比喻是用日常所見所聞的,是個個都明白的,個個都了解的,熟悉的,或者是故事的,
[00:08:21.000 --> 00:08:50.000]  來去講述天國的真理,有兩個世界的,一個是有形的世界,一個是看得見的世界,你和我都明白,一個是無形的世界,是天國,是將有形的世界去比作,講一些有形世界,我們現在明白,去講天國的真理,所以我們就會明白比喻,就是用我們所熟悉,所看見,所明白的故事,去講出一些我們看不見,我們不是這麼熟悉天國的真理,
[00:08:50.000 --> 00:09:19.000]  所以我們明白比喻的基本的元素是什麼,所以我們看比喻的時候,通常只有一兩點的重點在那裡,你不可以無限上綱去解釋這個比喻,好像上次我們看路加福音第十五章的時候,講浪子回頭的故事的時候,那裡只有一個很重要的比喻,就是講到說藉著這個浪子回頭的故事,講給你聽天父的慈愛,天父在等著我們,
[00:09:19.000 --> 00:09:38.000]  而那個大兒子就好像那些法利塞人,自以為很厲害的,其實他們都是一個浪子,所以這段聖經是講到天父的慈愛和自以為義的那些法利塞人,我們不可以將這段聖經說這個爸爸都不懂得溝通的,兒子問他拿家產就馬上給他了,
[00:09:38.000 --> 00:10:02.000]  於是就湧中了,這個爸爸今天很多世代都好像這個爸爸一樣,不懂得做爸爸,這些是自己作下去的,我們這樣去解釋聖經,是完全錯誤的理解這段聖經,無限上綱去亂解一通,所以我們看這段聖經的時候,同樣第十六章,不義的管家的比喻,一個很明顯的主題,就是第九節耶穌的評語,
[00:10:02.000 --> 00:10:27.000]  我又告訴你們,要藉著那不義的錢財結交朋友,到錢財無用的時候,他們可以接你們到永存的帳幕下去,我們看見有兩樣東西,第一個我們看見一個管家,地上我們所熟悉的事,跟著我們看見一個是永存的帳幕裡面,是天惡的事,是藉著這個管家的故事,去講給你聽天惡的真理,這個管家的故事是什麼呢?
[00:10:27.000 --> 00:10:56.000]  這個管家的故事就是在他被炒魷魚之前,他想一下他的後路是怎樣,然後他就能夠去找到一條出路,我們會不會好像他那麼聰明,想一下我們將來是怎樣,或者我們詳細來看看這段聖經,我們就會明白是什麼意思,首先我們看第一節到第七節,耶穌講這個比喻,主人翁就是一個管家,管家不是奴隸,管家是故宮,
[00:10:56.000 --> 00:11:25.000]  希臘文這個愛康諾曼這個字就是管理主人的家財或者財產,大家要明白在耶穌基督的時代是沒有銀行的,沒有上海商業銀行,沒有匯豐銀行,沒有恆生銀行,沒有這些銀行的,沒有銀行但是人們要借錢,就問誰借呢?就問那些地主借錢,問那些財主借錢,所以那些財主就要請一些故宮來,
[00:11:25.000 --> 00:11:54.000]  就是這個故家,管家就是故宮,就好像一個financial controller,就是好像專門管理那些租沒有問題的,因為當時多數是農業社會,就有地主和有農夫,那些農夫要做工要耕田的時候,他自己沒有地了,就要問那些地主租那些田,租那些田的時候,那些地主就租給他,就要收那些稅,收那些利息,收那些租,
[00:11:54.000 --> 00:12:20.000]  當時未必有這些錢去租,於是就收去,你種麥的,你就給那些麥給我,你種玉米的,就給那些玉米油給我,所以就收那些玉米油和那些麥,這裡差多少多少就是這個意思,我在新界長大,我爸爸就是養豬和種菜的,那些豬通常要七八個月才能出欄,
[00:12:20.000 --> 00:12:48.000]  那七八個月就沒有錢了,那你要出錢買穀,買麥糠,買豬吃奶粉,買奶粉給他,然後養大他,七八個月之後才能出欄,那爸爸怎麼做呢?就問那些豬商去借錢,那些豬商就說好,我借錢給你,不過你有條件,就是你豬大的時候要交給他,然後讓他賣,
[00:12:48.000 --> 00:13:14.000]  那當然他中間就賺了一筆,和現在這個故事一模一樣,那這個管家就是可以說是替那個主人管理財務去收租,耶穌說這個管家是一個不義的管家,第一節,別人向他主人告發他浪費主人的財物,浪費這個字出現在第十五章十三節,
[00:13:14.000 --> 00:13:43.000]  就好像那個兒子拿到家產之後浪費他的錢財,花天酒地,而這個管家也是,拿了爺爺的錢,就開幾桌桌買幾十支紅酒,放在辦公室裡面,然後就招待誰誰來,哪個官來就可以給一個浪費錢財,浪費家財,
[00:13:43.000 --> 00:14:06.000]  大飲大食,今天這些情形,好像這個管家的情形,我們中國就見得多了,就是大家要了解,他好一點點,他不是把錢放在口袋裡的,所以這個人他沒得做的時候也要想一下將來怎麼辦,他沒有貪污,不過他就浪費,
[00:14:06.000 --> 00:14:34.000]  天天就吃大餐,天天就喝紅酒,天天就浪費爺爺的錢,就是出公費,就是這個管家,耶穌講的比喻就是講一個這樣的人,主人知道之後就對他說,把你所經管的交代明白,經管這個字就是給我一個帳,給我一個數,當然不行,因你不能再作我的管家,
[00:14:34.000 --> 00:14:57.000]  你以後不要再作我的管家了,這個不義的管家是不能再炒油了,趁著還有,還在做,交帳的時候還在做,就要為自己安排後路,那你看看他怎麼安排,第三字第四字,那管家心裡說,主人馳我,不要我再作管家,我將來做什麼呢?
[00:14:57.000 --> 00:15:17.000]  坐地嗎?無力,吐飯嗎?怕羞,這個管家的確是一個有心謀遠慮,有頭腦,飯碗打爛了,不能再作管家了,那我以後一生會怎麼搞呢?
[00:15:17.000 --> 00:15:39.000]  在那個時候他沒什麼選擇了,那個時候的社會,要不就是幫地主打工,要不就是農夫,所以最簡單的方法就是去租塊田和他打工,就是耕田,耕田呢?無力,坐地無力,我想問一問大家,有多少人坐過地?
[00:15:39.000 --> 00:16:05.000]  有多少人耕過田?一個都沒有,除了我之外,耕田一點都不簡單,錯禍日當午,旱滴禍下肚,垂枝盆中酸,粒粒皆辛苦,你吃的那些飯,要明白,很辛苦的,耕田怎麼耕法?
[00:16:05.000 --> 00:16:29.000]  首先就弄鬆地,放水進田裡,然後就插秧,放水進田裡插秧,我女兒有一年就去中國做醫療的短孫,她發覺為什麼這麼多人寒背寒得很厲害呢?後來她發覺兩個原因,插秧,天天蹲著插秧,
[00:16:29.000 --> 00:16:49.000]  還有揹東西,上山斬柴的時候揹著柴,揹到背部全都彎了,耕田一點都不簡單,很辛苦的,所以這個人就說,叫我去耕田?坐地?無力,那無力之後怎麼辦?
[00:16:49.000 --> 00:17:17.000]  沒得做了,第二條方法就是沒路可走,就乞錢,討飯,我以前是經理,我以前是財政大臣,現在叫我在公眾四方街,先生有沒有冷飯菜汁給我?
[00:17:17.000 --> 00:17:30.000]  有人見到,咦,你不就是窩福堂的姓蘇的?那時候臉什麼都沒有了,你可不可以想像,你在街上見到,咦,你怎麼這麼像姓李的?
[00:17:30.000 --> 00:17:58.000]  他見到的時候真的不容易,怕醜,死更好,沒面子,所以這個人就說,我有什麼辦法?坐地?無力,耕田?沒辦法,乞錢?沒面子,於是他就想到一條絕計,真是一個絕計,非常聰明的絕計,
[00:17:58.000 --> 00:18:12.000]  他想過什麼方法?我知道怎麼走,第四節到第七節,好叫,人在我不作管家之後,接我到他們家裡去,於是把欠他主人債的一個一個叫了來,問頭一個說,你欠我多少?
[00:18:12.000 --> 00:18:27.000]  他說,一百樓由管家說,拿你的帳快坐下,寫五十,又問另一個,你欠多少?他說,一百石物資,管家說,拿你的帳寫八十,他的確非常聰明,
[00:18:27.000 --> 00:18:51.000]  為自己鋪路,他利用這個職位,就將那些著數交給那些債仔,他本來就是用來花費那些錢,現在就不花費了,就交給那些債仔,寫五十,寫八十,好叫在我未作管家之後,接我到他們家裡去,
[00:18:51.000 --> 00:19:15.000]  好像萬常軍那樣,吃下三千,當你有難的時候,都有很多人去接待你,的確是好計,我們來詳細看看第八節,問題就在第八節,曾醫生說,主人誇獎這不義的管家,做事聰明,因為今世之子在世事之上較光明之子更加聰明,
[00:19:15.000 --> 00:19:40.000]  為什麼這個主人不暴跳如雷,反而稱讚這個管家呢?首先我們來看看第六節和第七節的詳情,一百樓油,一百樓油是等於多少呢?根據猶太人的文獻和考古學的證據,是相當於三千四百公斤至四千五百公斤的油,
[00:19:40.000 --> 00:20:03.000]  我想問一問,三千五百公斤至四千五百公斤的橄欖油,值多少錢?你有沒有維康查一下,大概是三年的人工,三年的人工,
[00:20:03.000 --> 00:20:25.000]  好,我們來看看一百石墨紙,一百石墨紙相當於四萬公升墨紙,四萬公升墨紙即是多少?八年至十年的人工,你做工做了八年至十年的人工,就是一百石墨紙,
[00:20:25.000 --> 00:20:46.000]  由這裡我們可以看出這個財主真的非常有錢,我們也可以知道這些農民都很有錢,可以借那麼多,由此我們可以知道不是普通的農民,不是普通的農民,我相信當時的制度和今天香港的制度一樣,就是一判二判三判四判,
[00:20:46.000 --> 00:21:07.000]  首先首大判就去問什麼公司,類似碼頭工人的事,大公司就找一個大判判了他,然後再給他二判二判,再給他三判三判,再給他四判,到工人可能收的錢就少很多,一模一樣,這個可能是大判,
[00:21:07.000 --> 00:21:29.000]  於是這個管家厲害就厲害,他不是找最奸詐的那些,大判來說,多少?寫五十,多少?寫八十,一百流油減五十個百分比,寫五十,一百石墨紙減二十個百分比,寫八十,或者我們都會問,
[00:21:29.000 --> 00:21:52.000]  那都未解決問題,為什麼這個主人不補貼如雷,你再詳細來看看的時候,關鍵就在數目那裡,如果我們要明白一件事,關鍵在數目,一百流油就減五十個百分比,寫五十,一百石墨紙就減二十個百分比,寫八十,
[00:21:52.000 --> 00:22:21.000]  接著我們很容易問一個問題,為什麼不是一樣?為什麼一百石墨紙不是寫五十,而是要寫八十?為什麼一百流油就寫五十呢?想都想到了,墨紙是主要的糧食,油不是主要的糧食,飯一定要吃,油不是一定要喝,
[00:22:21.000 --> 00:22:48.000]  如果墨紙,好像我們中國人那樣,飯來的,豉油和飯,你不一定要買豉油,你不用吃豉油,你都可以吃到飯,吃飽,但你沒有飯,只喝豉油,你不行,所以我們可以看到墨紙,我們叫做主要的糧食,Stable Food,
[00:22:48.000 --> 00:23:11.000]  又不是Stable Food,又可以,一個人不吃油不會死,一個人不吃飯就不行,我所謂吃飯就是Stable Food那些,所以你想一想,當這個財主要借貸出去的時候,如果這些是主要的糧食,收很高的利息的時候,人們付不起,社會就很不穩定,
[00:23:11.000 --> 00:23:32.000]  所以他想貪,都不可以在那些地方貪,在那些紅酒,那些牛油那裡貪,就會容易一些,所以這段聖經是想告訴你什麼呢?原因是什麼呢?很明顯,這個管家是做了手腳,這個管家做了什麼手腳?
[00:23:32.000 --> 00:23:53.000]  譬如他要借給賣墨紙的,他的耕田是專門種墨的,你是種墨的,是主要的糧食,我本來只是想借你70石墨紙,
[00:23:53.000 --> 00:24:16.000]  本來的租金,本錢是70石墨紙,我賺你10石,那就80石,但是這個管家收了他100石,本來本錢是70石,現在收了他100石,賺了30石,
[00:24:16.000 --> 00:24:38.000]  主人就有10石,仍然可以放進袋子裡,有10石,那個是一個合理的利潤,那20石不合理的利潤就落到管家那裡花費,他又不夠膽自己儲,他就去花天酒地出差買紅酒,花天浪費了,
[00:24:38.000 --> 00:25:04.000]  那個油的,油是貴重一點的,本來呢,那個本錢是40石油的,他收了他100石油,現在坐在那裡寫50石的呢,他還有10石油可以給主人,那個合理的利潤,但是那個50石油就自己去花費,收高利貸,
[00:25:04.000 --> 00:25:33.000]  你想一想,你的主人開超級市場,你改個名叫萬佳超級市場,就找了姓蘇的做管家,樣樣東西就加上那些價錢,哇,樣樣都貴,豬肉多少斤,80斤,牛肉200塊一斤,哇,樣樣都貴,
[00:25:33.000 --> 00:26:00.000]  於是所有的人就覺得,這個人,他不會說這個管家,他說這個主人呢,是貪財的,成為全城人最憤怒的人,現在突然間這個萬佳全部減價一半,因為我們主人現在覺今誤而作非,想做一些公益事,
[00:26:00.000 --> 00:26:20.000]  全部減一半價錢,第二天報紙大大的寫,這個姓蘇的萬佳超級市場的老闆,決定將所有價錢都減低一半,你是差100石的,坐在那裡寫50,你是差100石油的,寫50,石墨就80,
[00:26:20.000 --> 00:26:48.000]  一日之間,一晚之間,民意調查,姓蘇的突然間99%高了,你會明白,為什麼主人不暴跳如雷,這個管家,叻就叻在,是一矢三雕,他做這件事,對那些債仔來說,當然好,較少很多,
[00:26:48.000 --> 00:27:17.000]  對主人來說,一樣好,他一樣有這樣的利潤袋在袋,但是他的民意,他的聲望就遠高,高了,如果是普選,他一定拿到,對這個管家來說,又有好處,將來可以叻,將來可以讓,所以這個管家就去讚他,聰不聰明,非常聰明,
[00:27:18.000 --> 00:27:45.000]  就因為這樣的緣故,做事聰明,一矢三雕,主人的名聲提升,管家有後路,債仔交少了錢,於是耶穌就講這個比喻,去講出一個很重要很重要的真理來,這個什麼的真理,跟著我們看下去,由第八節開始,直到十三節,耶穌用一連串的對比,
[00:27:45.000 --> 00:28:12.000]  剛才我說什麼叫做比喻,比喻是用看得見的東西,熟悉的故事,去講一個你看不見的天國的真理,這個叫做比喻,所以耶穌在第八節到十三節就講出這個對比出來,今世之子就對著光明之子,不義的錢財就對著結交朋友,錢財無用的時候就對著永存的賬目裡,小事就對著大事,
[00:28:12.000 --> 00:28:33.000]  不義的錢財不忠心,就對著真正的錢財託付給你,別人的東西就對比自己的東西,愛和惡,輕和重,侍奉神和侍奉馬門,看不看見這個對比,這個對比是什麼意思,或者我們著樣來看一看,
[00:28:33.000 --> 00:28:57.000]  首先我們要明白,所有這些他是在講我們世界裡面所擁有的東西,比如說錢財,錢財這個字在希臘文叫做Mamonas,是一個阿拉米亞的阿拉文,第九節十一節十三節這個字也出現過,但是到了第十三節的時候,中文就譯為馬門,其實跟錢財是一模一樣的字,
[00:28:57.000 --> 00:29:24.000]  首先我們來看看第八節,第八節第九節,耶穌提到有兩類人,第一類是今世之子,第二類是光明之子,今世之子就是指這個管家,今世之子是活在這個世代裡面,是被情慾所控制所支配的人,就叫做這個今世之子,
[00:29:24.000 --> 00:29:49.000]  什麼叫做光明之子,光明之子是屬於天國的子民,是信耶穌的人的天國的子民,耶穌就告訴你,耶穌講什麼,他說是今世之子和光明之子在他自己的世界裡面的時候,你會發覺今世之子做事聰明,但是光明之子是不是真的做事聰明呢,
[00:29:49.000 --> 00:30:11.000]  他就比較,意思很簡單,意思是耶穌告訴你,每個不義的管家,為了他自己的後路將來有沒有錢,有沒有飯吃,都懂得去想辦法,暫時不去繼續浪費那些資材,
[00:30:11.000 --> 00:30:32.000]  然後將他本來想浪費的資材交回給這個管家,以致他日後可以有飯吃,為他自己鋪路,今世之子都懂得這樣做,更何況我們是信耶穌基督的人,豈不是更加要想一下我們將來永恆呢,
[00:30:32.000 --> 00:30:52.000]  今日我們擁有的東西是暫時的,有一天我們會被炒油,當我們上帝呼召我們回去的時候,我們被炒油,你所擁有的東西就沒有了,但是你會不會想一下你鋪後路,你想一下你將來是怎樣呢,或者我用一個很簡單的例子,大家會明白,
[00:30:52.000 --> 00:31:11.000]  今日如果香港特區政府宣佈說,有一天所有港幣沒有用的,取而代之是人民幣,如果你是一個聰明的人你會怎樣做呢,如果你是聰明的人你會怎樣做呢,當然是將港幣換成人民幣,
[00:31:11.000 --> 00:31:29.000]  如果不是的時候,突然間星期一宣佈港幣沒有用,那就是血本無歸,就好像幾十年前越南解放的時候,揸越南雲紙,有些人早上五點鐘宣佈沒有效,四點起床的時候真的沒有效,他不早一天換就有問題,
[00:31:29.000 --> 00:31:50.000]  你趁著還有機會的時候,你就將港幣換成人民幣,否則你血本無歸,耶穌就是告訴你,今日我們所擁有的錢,有一天都沒有用的,有一天沒有的,你看小甜甜就知道了,
[00:31:50.000 --> 00:32:06.000]  未死的時候那八百億在她門下,在她名下,死了之後,不是她的,絕對不是她的,現在是誰都沒有人知道的,將來可能還有更多的官司都未定,我不知道,
[00:32:06.000 --> 00:32:24.000]  今日你和我擁有的東西,是暫時的,你擁有的錢,你擁有的明星,你擁有你的健康,今日你擁有你的地位,今日你擁有的股票,你的搭樓,有一天不是你的了,
[00:32:24.000 --> 00:32:46.000]  為什麼你不趁著還有這個時候,去將這些投資在更有價值,更有永恆價值的東西身上,這個才是聰明,我們光明之子會不會像這個故事裡面的今世之子這麼聰明,去為我們的將來去想一想呢?
[00:32:46.000 --> 00:33:02.000]  第十節至十三節,耶穌繼續說,基督徒理財的方法,對物質的方法,人在最小的事上忠心,在大事上也忠心,在少的事上不義,在大事上也不義,
[00:33:02.000 --> 00:33:23.000]  乘著這個比喻來看,耶穌說這個管家是不義的,因為他浪費他主人的資財,浪費主人的是別人的錢他浪費,作為一個管家他不忠心,在這些事情上也不忠心,他豈不是在大事上更加不忠心?
[00:33:23.000 --> 00:33:36.000]  而這些小事不忠心也帶來這樣的結果,我們現在上帝給我們的資財,上帝給我們的使命是大事,豈不是更加沒份?
[00:33:36.000 --> 00:33:59.000]  還有,路加福音告訴我們,重新告訴我們,那些錢不是永遠你保障的,那些是小事,為何你不將這些小事投資在大事上?
[00:33:59.000 --> 00:34:18.000]  所以路加福音第十七章就說到那個忠心的管家,將錢賺到另外的時候,主人回來就稱讚他,好,你是一個忠心的管家,我就給你權柄管十座城,這個就是大事,他用錢去投資,為主人忠心的投資,於是就有更大的事情。
[00:34:18.000 --> 00:34:31.000]  同樣,我們基督徒也是,我們吝嗇那些小事,失去了大的事,是多麼愚蠢。十一至十二節,耶穌繼續說:
[00:34:31.000 --> 00:34:53.000]  若是你們在不義的錢財上不忠心,誰能把那真實的錢財託付給你們?如果你們在別人的東西上不忠心,誰能把你們自己的東西給你們?耶穌給對不義的錢財,對著真實的錢財,別人的東西,自己的東西。
[00:34:53.000 --> 00:35:07.000]  這個不義的管家,是打你主人的錢財,是別人的錢財。你別人的錢財都不好好管理,如果是屬於你的,就更加亂來一通,是不是?
[00:35:07.000 --> 00:35:23.000]  如果我說你替我保管著十元,那你也不會隨便花掉十元,因為人不是我的。如果你想著十元是你的,花掉了再說,因為是我的,我喜歡怎樣就怎樣做,是不是?別人的錢財你也不能夠好好管理,更不何況是你自己的錢財。
[00:35:23.000 --> 00:35:37.000]  所以耶穌基督就告訴你,你在這些事情不忠心,在大事上仍然不忠心。什麼叫忠心?知道我們只不過是管家,我們不是主人。
[00:35:37.000 --> 00:36:00.000]  今天你擁有的錢,你的地位,你的才能,你所有的東西,不是你管家來的,有一天他會收回的,但是當你收回的時候,你會好像這個僕人這樣的想法,這個管家的想法,咦,我怎麼辦?
[00:36:00.000 --> 00:36:20.000]  然後你好好去預備你自己。所以耶穌就做了一個結論,一個僕人不能侍奉兩個主,不是恨這個愛那個,就是輕那個護那個。你們不能又侍奉上帝又侍奉馬門。
[00:36:20.000 --> 00:36:38.000]  我們都是奴隸來的,我們都是侍奉,問題是你是侍奉上帝還是侍奉錢?錢能給你什麼?哦,錢給我們很多東西,沒有錢就萬萬不能。
[00:36:38.000 --> 00:36:53.000]  是不是?沒錯,錢在某方面能給我們滿足,但那些不是真正的滿足,有一天你都會失去的,那些是鹹水來的。
[00:36:53.000 --> 00:37:18.000]  當你頸渴的時候喝一口,好像是解汗,但喝多一口的時候,你越喝越渴的,所以沒有人是嫌錢少的,因為他永遠不給你真正的滿足,但是不要忘記,這些錢有一天會飛走的,不再屬於你。
[00:37:18.000 --> 00:37:34.000]  今天你和我想侍奉誰?是侍奉那個有永存,有永恆價值的上帝,還是侍奉明知道有一天會失去的東西?
[00:37:34.000 --> 00:37:59.000]  結束的時候,我再提一提這個故事,有一個牧師,不是很有錢的,我相信做真正的牧師的人都不是很有錢的,他想一想,我經常要主持婚禮,喪禮,應該要有一套體面一點的西裝,他想買一套西裝,西裝很貴的。
[00:37:59.000 --> 00:38:22.000]  他想到一個方法,就是去當舖,有一個朋友在當舖做的,就問當舖買,於是找這個當舖,舉頭望明月,見到當舖老闆,喂,最近有沒有一些漂亮的西裝?老闆說,有啊,牧師,有一套三件頭英國絨的西裝,試一下,穿在那裡,合身材,非常好。
[00:38:22.000 --> 00:38:34.000]  幾錢呀?三百蚊!咁平?大陸買都買唔到三百蚊一套咁靚嘅西裝呀!老闆話你買唔買呀?買呀買呀買呀買呀買呀!咁買呀!
[00:38:34.000 --> 00:38:42.000]  行得出門口覺得有啲景棍,點會咁平呀?返嚟就問老闆老闆,有樣嘢我諗唔通,點解你西裝買得咁平呀?
[00:38:42.000 --> 00:38:50.000]  呢個老闆笑笑咁同佢講,牧師唔怕同你講,你係牧師唔怕講,死人著覺!
[00:38:50.000 --> 00:38:59.000]  喺火化之前唔想燒咗咁靚嘅西裝去,同佢換套呢啲渣啲嘅西裝,然後攞嚟當舖換返啲錢!
[00:38:59.000 --> 00:39:08.000]  嘩!呢個牧師諗到咁著急,死人著覺!唔使怕啦!消毒過曬㗎,全部係乾淨㗎,你唔使擔心呀!
[00:39:08.000 --> 00:39:14.000]  咁牧師諗呀!無所謂啦!唔需要咁估計,咁就買咗啦!
[00:39:14.000 --> 00:39:20.000]  嫁咗一個禮拜,去主持安息禮拜,咁就著咗套西裝去主持安息禮拜!
[00:39:20.000 --> 00:39:26.000]  一路喺度講到,一路望住瞓喺度嗰位弟兄,就發覺佢嗰套西裝同佢一模一樣呀!
[00:39:26.000 --> 00:39:33.000]  嘩!嗰啲style係咩一樣嘅!真係!嘩!佢覺得周身唔舒服呀!真係!嘩!真係好似覺得自己真係,嘩!點解會咁呀?
[00:39:33.000 --> 00:39:40.000]  一唔舒服呢,就拆手落袋呀!發覺個褲袋係咪假袋嚟㗎!衫袋又假袋嚟㗎!
[00:39:40.000 --> 00:39:44.000]  佢突然間誤咗一樣嘢,各位親朋戚友,我話畀你聽呀!
[00:39:44.000 --> 00:39:48.000]  呢位弟兄著到西裝同我一模一樣㗎!你唔信睇一睇,無袋㗎!
[00:39:48.000 --> 00:39:56.000]  聖經講得好啱呀!你們不能帶乜嘢嚟到世上,又不能帶乜嘢離開世上,只要有衣有食就當知足!
