
[00:00:00.000 --> 00:00:07.000]  「你們靠他同被建造 成為神席著 聖靈居住的所在」
[00:04:29.000 --> 00:04:32.000]  成為神的兒女
[00:04:32.000 --> 00:04:35.000]  這個是過去五個月裏面
[00:04:35.000 --> 00:04:37.000]  我和大家所提的
[00:04:37.000 --> 00:04:39.000]  今天要和大家提到
[00:04:39.000 --> 00:04:42.000]  這個夢照和被建造
[00:04:42.000 --> 00:04:43.000]  剛才那句聖經
[00:04:43.000 --> 00:04:46.000]  你們也是靠它和被建造
[00:04:46.000 --> 00:04:51.000]  成為神即聖靈居住的所在
[00:04:51.000 --> 00:04:53.000]  我們從低頭祈禱
[00:04:53.000 --> 00:04:58.000]  天父求你賜福、憐憫、恩待
[00:04:58.000 --> 00:05:04.000]  讓每一個誠心到你面前來尋求認識你的人
[00:05:04.000 --> 00:05:10.000]  願意在你面前信靠、信服、跟隨你的人
[00:05:10.000 --> 00:05:13.000]  都能夠成為蒙恩的人
[00:05:13.000 --> 00:05:17.000]  多謝你給我們這個時間
[00:05:17.000 --> 00:05:20.000]  在你面前我們不單止有敬拜
[00:05:20.000 --> 00:05:22.000]  我們有學習
[00:05:22.000 --> 00:05:24.000]  求主讓我們的心思意念
[00:05:24.000 --> 00:05:27.000]  讓我們口裏的言語都能夠蒙悅納
[00:05:27.000 --> 00:05:29.000]  奉耶穌名字祈求
[00:05:29.000 --> 00:05:37.000]  所以夢照不是單單在信徒的群體中間
[00:05:37.000 --> 00:05:40.000]  一小部分人被神選擇
[00:05:40.000 --> 00:05:43.000]  有特別的使命要他們做
[00:05:43.000 --> 00:05:46.000]  教會很多時候都是問這個問題
[00:05:46.000 --> 00:05:48.000]  這個弟兄夢照了
[00:05:48.000 --> 00:05:50.000]  他要去神學院了
[00:05:50.000 --> 00:05:51.000]  如果是這樣
[00:05:51.000 --> 00:05:53.000]  那夢照就是神學院的問題
[00:05:53.000 --> 00:05:54.000]  和我們無關
[00:05:54.000 --> 00:05:57.000]  但聖經裏面所提夢照不是這回事
[00:05:57.000 --> 00:06:02.000]  夢照是在七十億人中間
[00:06:02.000 --> 00:06:04.000]  七十億人中間
[00:06:04.000 --> 00:06:06.000]  有一部分人
[00:06:06.000 --> 00:06:09.000]  很少數人
[00:06:09.000 --> 00:06:15.000]  他們清楚知道上帝的呼召
[00:06:15.000 --> 00:06:17.000]  呼召甚麼?
[00:06:17.000 --> 00:06:19.000]  回頭了
[00:06:19.000 --> 00:06:21.000]  走回正路了
[00:06:21.000 --> 00:06:23.000]  浪子呀
[00:06:23.000 --> 00:06:25.000]  回家了
[00:06:25.000 --> 00:06:28.000]  這個是夢照
[00:06:28.000 --> 00:06:31.000]  所以頂智妹
[00:06:31.000 --> 00:06:36.000]  求主幫助我們能夠再一次清楚看到
[00:06:36.000 --> 00:06:39.000]  如果你沒有這個認知
[00:06:39.000 --> 00:06:42.000]  你不知道你是一個夢照的人
[00:06:42.000 --> 00:06:46.000]  你可能在信仰上不會成長
[00:06:46.000 --> 00:06:48.000]  甚至乎
[00:06:48.000 --> 00:06:53.000]  如果你不知道是上帝呼喚你回頭的話
[00:06:53.000 --> 00:06:55.000]  或許我說一句
[00:06:55.000 --> 00:06:58.000]  你不太喜歡聽的話
[00:06:58.000 --> 00:07:02.000]  你連得救也有問題
[00:07:02.000 --> 00:07:04.000]  所以不妨試第二章
[00:07:04.000 --> 00:07:06.000]  簡簡單單記住聖經
[00:07:06.000 --> 00:07:08.000]  你不再作外人和客裡
[00:07:08.000 --> 00:07:11.000]  與聖徒同國是神家裡的人
[00:07:11.000 --> 00:07:15.000]  並且被建造在仕途和先知的根基上
[00:07:15.000 --> 00:07:18.000]  由基督耶穌自己為房角石
[00:07:18.000 --> 00:07:21.000]  各房靠他聯絡得合適
[00:07:21.000 --> 00:07:25.000]  請powerpoint打出來
[00:07:25.000 --> 00:07:29.000]  漸漸成為主的聖殿
[00:07:29.000 --> 00:07:32.000]  你們也靠他同被建造
[00:07:32.000 --> 00:07:36.000]  成為神藉著聖靈居住的所在
[00:07:36.000 --> 00:07:38.000]  頂智妹
[00:07:38.000 --> 00:07:41.000]  不再是外人和寄居
[00:07:41.000 --> 00:07:43.000]  客裡
[00:07:43.000 --> 00:07:45.000]  或者具體一點說
[00:07:45.000 --> 00:07:47.000]  不過當然以下這些描述
[00:07:47.000 --> 00:07:50.000]  你不要誤會我是歧視
[00:07:50.000 --> 00:07:53.000]  你不再是南亞族裔
[00:07:53.000 --> 00:07:57.000]  你不再是香港打工那班傭工
[00:07:57.000 --> 00:08:01.000]  你是家人
[00:08:01.000 --> 00:08:04.000]  他們和香港人有什麼不同
[00:08:04.000 --> 00:08:06.000]  如果是香港人
[00:08:06.000 --> 00:08:10.000]  你的醫院的收費和他們的收費不同
[00:08:10.000 --> 00:08:13.000]  我說的是公立醫院
[00:08:13.000 --> 00:08:17.000]  所以今天我們要認識清楚知道一件事
[00:08:17.000 --> 00:08:21.000]  夢照不是單單一班人
[00:08:21.000 --> 00:08:23.000]  他們有特殊的任務要做
[00:08:23.000 --> 00:08:26.000]  夢照是普世人中間
[00:08:26.000 --> 00:08:29.000]  一部分人被上帝呼召
[00:08:29.000 --> 00:08:32.000]  是一個個人信仰的改變
[00:08:32.000 --> 00:08:34.000]  這些個人信仰改變齊集之後
[00:08:34.000 --> 00:08:37.000]  形成了教會
[00:08:37.000 --> 00:08:41.000]  個人要被建造要成長
[00:08:41.000 --> 00:08:43.000]  教會同樣被建造
[00:08:43.000 --> 00:08:48.000]  被建立之後要不斷增長
[00:08:48.000 --> 00:08:52.000]  所以今天早上想和大家透過三點
[00:08:52.000 --> 00:08:56.000]  去看夢照建造的關係
[00:08:56.000 --> 00:08:57.000]  第一件事
[00:08:57.000 --> 00:09:03.000]  夢照是成為神家裡的人
[00:09:03.000 --> 00:09:10.000]  夢照成為神家裡的人
[00:09:10.000 --> 00:09:14.000]  夢照不是單單聽到上帝的聲音
[00:09:14.000 --> 00:09:16.000]  要去做一些事
[00:09:16.000 --> 00:09:19.000]  夢照是聽到聲音的人
[00:09:19.000 --> 00:09:20.000]  收到上帝
[00:09:20.000 --> 00:09:22.000]  不要說聽到聲音那麼特殊
[00:09:22.000 --> 00:09:23.000]  會嚇死你
[00:09:23.000 --> 00:09:26.000]  如果你每晚都在睡覺的時候
[00:09:26.000 --> 00:09:28.000]  人家喊你的名字會嚇死你
[00:09:28.000 --> 00:09:32.000]  所以你不要恨殺母耳那種呼喚
[00:09:32.000 --> 00:09:33.000]  一叫殺母耳
[00:09:33.000 --> 00:09:34.000]  殺母耳所謂夢察察
[00:09:34.000 --> 00:09:35.000]  如果喊你的名字
[00:09:35.000 --> 00:09:36.000]  劉恩德
[00:09:36.000 --> 00:09:37.000]  三更半夜喊你的名字
[00:09:37.000 --> 00:09:38.000]  劉恩德
[00:09:38.000 --> 00:09:39.000]  你會害怕
[00:09:39.000 --> 00:09:44.000]  夢照是要上帝將我們的身份改變
[00:09:44.000 --> 00:09:47.000]  成為一個怎樣的人
[00:09:47.000 --> 00:09:50.000]  浪子回家成為家人
[00:09:50.000 --> 00:09:53.000]  外人寄居成為神家裡的人
[00:09:53.000 --> 00:09:56.000]  這是夢照
[00:09:56.000 --> 00:09:59.000]  這個夢照過程裡有三件事
[00:09:59.000 --> 00:10:02.000]  是聖父、聖子、聖靈不同的工作
[00:10:02.000 --> 00:10:03.000]  第一
[00:10:03.000 --> 00:10:06.000]  是父神接納你
[00:10:06.000 --> 00:10:11.000]  你夢照誰先叫你
[00:10:11.000 --> 00:10:13.000]  誰叫你
[00:10:13.000 --> 00:10:16.000]  是天父叫你
[00:10:16.000 --> 00:10:17.000]  我們看著聖經
[00:10:17.000 --> 00:10:20.000]  約翰一書三章一節
[00:10:20.000 --> 00:10:22.000]  天父賜給我們何等的慈愛
[00:10:22.000 --> 00:10:25.000]  使我們得稱為神的兒女
[00:10:25.000 --> 00:10:27.000]  我們也珍視他的兒女
[00:10:27.000 --> 00:10:29.000]  世人不認識他
[00:10:29.000 --> 00:10:31.000]  未成認識他
[00:10:31.000 --> 00:10:36.000]  是神的慈愛
[00:10:36.000 --> 00:10:41.000]  他接納每一個願意回應他呼召的人
[00:10:41.000 --> 00:10:43.000]  所以我們每一個人
[00:10:43.000 --> 00:10:46.000]  都是夢照的人
[00:10:46.000 --> 00:10:48.000]  過去日子中間
[00:10:48.000 --> 00:10:50.000]  你流離失所
[00:10:50.000 --> 00:10:51.000]  過去日子中間
[00:10:51.000 --> 00:10:53.000]  你在混混噸噸
[00:10:53.000 --> 00:10:55.000]  但你有一個時刻清楚
[00:10:55.000 --> 00:10:56.000]  哎呀對喔
[00:10:56.000 --> 00:10:59.000]  他要我做他的兒女
[00:10:59.000 --> 00:11:00.000]  我願意
[00:11:00.000 --> 00:11:03.000]  神的接納
[00:11:03.000 --> 00:11:04.000]  第二
[00:11:04.000 --> 00:11:07.000]  不是這樣接納就可以的
[00:11:07.000 --> 00:11:09.000]  過程中間
[00:11:09.000 --> 00:11:10.000]  為什麼我們不被接納
[00:11:10.000 --> 00:11:14.000]  因為亞當抗拒了上帝的吩咐
[00:11:14.000 --> 00:11:16.000]  所以人和神隔絕了
[00:11:16.000 --> 00:11:18.000]  那個隔絕
[00:11:18.000 --> 00:11:21.000]  令到受害人
[00:11:21.000 --> 00:11:22.000]  我們今天
[00:11:22.000 --> 00:11:23.000]  和亞當一樣
[00:11:23.000 --> 00:11:25.000]  承受了一個懲罰
[00:11:25.000 --> 00:11:27.000]  你沒有遵行神的話語
[00:11:27.000 --> 00:11:29.000]  這是罪
[00:11:29.000 --> 00:11:32.000]  罪的功架是死
[00:11:32.000 --> 00:11:37.000]  所以人要用生命付出代價
[00:11:37.000 --> 00:11:39.000]  試問哪一個人的生命
[00:11:39.000 --> 00:11:42.000]  可以為你為我承受這個代價
[00:11:42.000 --> 00:11:45.000]  只有道成肉身的耶穌基督
[00:11:45.000 --> 00:11:48.000]  因此聖經是這樣記載
[00:11:48.000 --> 00:11:52.000]  事實上耶穌是流血死了
[00:11:52.000 --> 00:11:55.000]  這個肉身流血死了
[00:11:55.000 --> 00:11:59.000]  是為你為我承擔了
[00:11:59.000 --> 00:12:03.000]  人類遲早犯罪應該承擔的後果
[00:12:03.000 --> 00:12:05.000]  滅亡
[00:12:05.000 --> 00:12:08.000]  若不流血罪就不得赦免
[00:12:08.000 --> 00:12:10.000]  生命的代價
[00:12:10.000 --> 00:12:12.000]  只有耶穌基督付出來
[00:12:12.000 --> 00:12:15.000]  才可以令到普世的人
[00:12:15.000 --> 00:12:16.000]  古今普通的人
[00:12:16.000 --> 00:12:18.000]  能夠得蒙救贖
[00:12:18.000 --> 00:12:20.000]  沒有別人可以做
[00:12:20.000 --> 00:12:22.000]  天下人間沒有別的名字可以叩頭得救
[00:12:22.000 --> 00:12:24.000]  只有耶穌
[00:12:24.000 --> 00:12:26.000]  我們不是霸權
[00:12:26.000 --> 00:12:28.000]  我們是唯一的真理
[00:12:28.000 --> 00:12:31.000]  所以聖經二法所說第二章三節說
[00:12:31.000 --> 00:12:33.000]  你們從前阮利臣的人
[00:12:33.000 --> 00:12:36.000]  如今卻在基督耶穌裡
[00:12:36.000 --> 00:12:39.000]  靠著他的血已經親近了
[00:12:39.000 --> 00:12:41.000]  聽來好像很噁心
[00:12:41.000 --> 00:12:42.000]  血
[00:12:42.000 --> 00:12:45.000]  我記得小時候讀小學的時候有一次
[00:12:45.000 --> 00:12:47.000]  沒試過的
[00:12:47.000 --> 00:12:50.000]  做手工給他割刀割到大拇指
[00:12:50.000 --> 00:12:52.000]  流血
[00:12:52.000 --> 00:12:54.000]  差不多流了半碗
[00:12:54.000 --> 00:12:56.000]  都很厲害
[00:12:56.000 --> 00:12:58.000]  原來流血一個人會慌
[00:12:58.000 --> 00:13:00.000]  慌到會暈
[00:13:00.000 --> 00:13:04.000]  耶穌基督的血
[00:13:04.000 --> 00:13:06.000]  滿足了
[00:13:06.000 --> 00:13:08.000]  不是應該說
[00:13:08.000 --> 00:13:11.000]  符合了神公義的要求
[00:13:11.000 --> 00:13:13.000]  因此你和我
[00:13:13.000 --> 00:13:15.000]  不是沒有犯罪
[00:13:15.000 --> 00:13:17.000]  是罪得赦免
[00:13:17.000 --> 00:13:19.000]  不被計劃有罪
[00:13:19.000 --> 00:13:21.000]  這個他成就了
[00:13:21.000 --> 00:13:23.000]  他和我之間的關係
[00:13:23.000 --> 00:13:24.000]  有什麼關係?
[00:13:24.000 --> 00:13:26.000]  為什麼叫蒙召?
[00:13:26.000 --> 00:13:29.000]  原來我們是因著神的慈愛
[00:13:29.000 --> 00:13:30.000]  他的接納
[00:13:30.000 --> 00:13:32.000]  因著耶穌的救贖
[00:13:32.000 --> 00:13:34.000]  然後聖靈
[00:13:34.000 --> 00:13:37.000]  在你和我心中的工作
[00:13:37.000 --> 00:13:38.000]  這個工作
[00:13:38.000 --> 00:13:41.000]  叫我們願意謙卑
[00:13:41.000 --> 00:13:43.000]  接受神的愛
[00:13:43.000 --> 00:13:45.000]  和耶穌的救贖
[00:13:45.000 --> 00:13:49.000]  所以信耶穌不是一件簡單的事
[00:13:49.000 --> 00:13:52.000]  我們今天坐在這裏四百多人
[00:13:52.000 --> 00:13:54.000]  香港起碼七百多萬人
[00:13:54.000 --> 00:13:56.000]  如果今天早上有聚會
[00:13:56.000 --> 00:13:57.000]  都是四十萬人
[00:13:57.000 --> 00:13:59.000]  如果以比例來說
[00:13:59.000 --> 00:14:01.000]  二三十萬人左右
[00:14:01.000 --> 00:14:04.000]  那其他六百多萬呢?
[00:14:04.000 --> 00:14:07.000]  有些聽了他不肯接受
[00:14:07.000 --> 00:14:10.000]  就算是基督教校讀書的
[00:14:10.000 --> 00:14:12.000]  不過是一個恩典
[00:14:12.000 --> 00:14:13.000]  讀了之後
[00:14:13.000 --> 00:14:15.000]  有些話語在裏面
[00:14:15.000 --> 00:14:17.000]  都有機會悔改
[00:14:19.000 --> 00:14:22.000]  聖靈的感動
[00:14:22.000 --> 00:14:24.000]  感動每一個人
[00:14:24.000 --> 00:14:28.000]  但不是很多人都願意回應
[00:14:28.000 --> 00:14:29.000]  這個感動下
[00:14:29.000 --> 00:14:30.000]  要你做兩件事
[00:14:30.000 --> 00:14:33.000]  第一
[00:14:33.000 --> 00:14:36.000]  要認罪悔改
[00:14:36.000 --> 00:14:37.000]  第二
[00:14:37.000 --> 00:14:39.000]  要肯接受
[00:14:39.000 --> 00:14:42.000]  上帝的愛和耶穌的保祐功效
[00:14:42.000 --> 00:14:45.000]  有些人就不肯了
[00:14:45.000 --> 00:14:47.000]  真的不肯就不肯了
[00:14:47.000 --> 00:14:49.000]  所以不是他心硬這麼簡單
[00:14:49.000 --> 00:14:51.000]  而是聖靈感動他的時候
[00:14:51.000 --> 00:14:53.000]  他拒絕
[00:14:53.000 --> 00:14:55.000]  有些人看見聽見
[00:14:55.000 --> 00:14:57.000]  但是不願意
[00:14:57.000 --> 00:14:59.000]  今天你和我能夠幸運地
[00:14:59.000 --> 00:15:01.000]  蒙恩
[00:15:01.000 --> 00:15:02.000]  感謝上帝
[00:15:02.000 --> 00:15:04.000]  當聖靈感動的時候
[00:15:04.000 --> 00:15:06.000]  你真正知道需要的時候
[00:15:06.000 --> 00:15:08.000]  你願意悔改
[00:15:08.000 --> 00:15:10.000]  所以人的重生
[00:15:10.000 --> 00:15:12.000]  是從水和聖靈而生的
[00:15:12.000 --> 00:15:15.000]  人的悔改是聖靈的工作
[00:15:15.000 --> 00:15:18.000]  人的認罪也是聖靈的工作
[00:15:18.000 --> 00:15:21.000]  所以有了父子聖靈的工作
[00:15:21.000 --> 00:15:23.000]  你願意配合的時候
[00:15:23.000 --> 00:15:26.000]  突然你就成為神家裏的人
[00:15:26.000 --> 00:15:27.000]  神家裏是做什麼的?
[00:15:27.000 --> 00:15:31.000]  是夢照建立神的居所
[00:15:31.000 --> 00:15:33.000]  為什麼會這樣說呢?
[00:15:33.000 --> 00:15:35.000]  什麼叫神的居所呢?
[00:15:35.000 --> 00:15:38.000]  如果你還記得在伊甸園的時候
[00:15:38.000 --> 00:15:40.000]  神創造萬物
[00:15:40.000 --> 00:15:42.000]  只要做了人之後
[00:15:42.000 --> 00:15:44.000]  向人吹口氣
[00:15:44.000 --> 00:15:46.000]  使他成為有靈的活人
[00:15:46.000 --> 00:15:48.000]  所以神做人
[00:15:48.000 --> 00:15:51.000]  不是做個公仔出來玩玩的
[00:15:51.000 --> 00:15:53.000]  他做人之後
[00:15:53.000 --> 00:15:55.000]  將他自己的靈永生放在人的裏面
[00:15:55.000 --> 00:15:57.000]  他要和人有溝通
[00:15:57.000 --> 00:15:59.000]  有往來
[00:15:59.000 --> 00:16:01.000]  很奇怪吧
[00:16:01.000 --> 00:16:03.000]  為什麼呢?
[00:16:03.000 --> 00:16:04.000]  他做出來之後
[00:16:04.000 --> 00:16:05.000]  如果是死物
[00:16:05.000 --> 00:16:07.000]  或者其他的動物
[00:16:07.000 --> 00:16:08.000]  跟他無關
[00:16:08.000 --> 00:16:10.000]  但是他將自己的靈放在裏面的時候
[00:16:10.000 --> 00:16:12.000]  他和人要有往來
[00:16:12.000 --> 00:16:14.000]  在舊約聖經裏面
[00:16:14.000 --> 00:16:15.000]  你有沒有看到
[00:16:15.000 --> 00:16:19.000]  當伊甸園裏面人與神隔絕之後
[00:16:19.000 --> 00:16:22.000]  神不斷去尋找人
[00:16:22.000 --> 00:16:25.000]  他在悟耳找阿伯拉罕
[00:16:25.000 --> 00:16:27.000]  阿伯拉罕回應
[00:16:27.000 --> 00:16:28.000]  但是這班人
[00:16:28.000 --> 00:16:29.000]  結果下去埃及
[00:16:29.000 --> 00:16:30.000]  出去埃及之後
[00:16:30.000 --> 00:16:31.000]  在西乃山
[00:16:31.000 --> 00:16:33.000]  在曠野
[00:16:33.000 --> 00:16:35.000]  有沒有留意到
[00:16:35.000 --> 00:16:39.000]  神一直想與人有往來
[00:16:39.000 --> 00:16:42.000]  他不是單方面獨裁霸主
[00:16:42.000 --> 00:16:43.000]  要你這樣做
[00:16:43.000 --> 00:16:46.000]  他希望他給你回應
[00:16:46.000 --> 00:16:48.000]  這是我們的信仰
[00:16:48.000 --> 00:16:50.000]  所以
[00:16:50.000 --> 00:16:52.000]  在舊約裏面
[00:16:52.000 --> 00:16:55.000]  在西乃曠野的時候
[00:16:55.000 --> 00:16:57.000]  聖經怎樣記載呢?
[00:16:57.000 --> 00:16:58.000]  或者說
[00:16:58.000 --> 00:17:00.000]  在以色列曠野的時候
[00:17:00.000 --> 00:17:02.000]  他們是怎樣生活呢?
[00:17:02.000 --> 00:17:05.000]  我們看看聖經教導我們
[00:17:05.000 --> 00:17:07.000]  我們看初一及二第四十章
[00:17:07.000 --> 00:17:10.000]  神的榮光蘊采遮回眸
[00:17:10.000 --> 00:17:13.000]  神的榮光充滿了障目
[00:17:13.000 --> 00:17:14.000]  我實不能進回眸
[00:17:14.000 --> 00:17:16.000]  因為蘊采停在其上
[00:17:16.000 --> 00:17:20.000]  並且耶和華的榮光充滿了障目
[00:17:20.000 --> 00:17:21.000]  做什麼呢?
[00:17:21.000 --> 00:17:23.000]  因為奇景見下
[00:17:23.000 --> 00:17:24.000]  不是
[00:17:24.000 --> 00:17:27.000]  神要在他們中間
[00:17:27.000 --> 00:17:29.000]  神的榮耀彰顯的時候
[00:17:29.000 --> 00:17:33.000]  在回眸是容納不下的
[00:17:33.000 --> 00:17:35.000]  我救了你出來
[00:17:35.000 --> 00:17:37.000]  我高高在上看著你就行了
[00:17:37.000 --> 00:17:39.000]  玩玩你行不行?
[00:17:39.000 --> 00:17:40.000]  No
[00:17:40.000 --> 00:17:41.000]  他要在人中間
[00:17:41.000 --> 00:17:43.000]  與人同在
[00:17:43.000 --> 00:17:46.000]  到大衛自己住在皇宮裏面的時候
[00:17:46.000 --> 00:17:47.000]  想一想
[00:17:47.000 --> 00:17:48.000]  怎麼行呢?
[00:17:48.000 --> 00:17:49.000]  我不配
[00:17:49.000 --> 00:17:51.000]  大衛之蒙恩在這裏
[00:17:51.000 --> 00:17:52.000]  他看到自己不配
[00:17:52.000 --> 00:17:55.000]  所以他想和耶和華建一個殿
[00:17:55.000 --> 00:17:56.000]  是不是?
[00:17:56.000 --> 00:17:58.000]  神就說你不用了
[00:17:58.000 --> 00:17:59.000]  鎖羅門
[00:17:59.000 --> 00:18:00.000]  鎖羅門建了一個殿之後
[00:18:00.000 --> 00:18:02.000]  聖經又記載
[00:18:02.000 --> 00:18:05.000]  祭司從聖所出來的時候
[00:18:05.000 --> 00:18:07.000]  有雲充滿耶和華的電
[00:18:07.000 --> 00:18:09.000]  甚至祭司不能站立公職
[00:18:09.000 --> 00:18:12.000]  因為耶和華的榮光充滿了電
[00:18:12.000 --> 00:18:13.000]  你看到
[00:18:13.000 --> 00:18:17.000]  上帝的同在臨隔是這麼重要的
[00:18:17.000 --> 00:18:18.000]  弟子們
[00:18:18.000 --> 00:18:20.000]  你們有沒有看到你們的信仰
[00:18:20.000 --> 00:18:22.000]  我們信了耶穌之後
[00:18:22.000 --> 00:18:24.000]  祂一直要與我們同在
[00:18:24.000 --> 00:18:26.000]  祂要與我們交往
[00:18:26.000 --> 00:18:27.000]  不單止與個別
[00:18:27.000 --> 00:18:29.000]  是與群體的
[00:18:29.000 --> 00:18:30.000]  所以不錯
[00:18:30.000 --> 00:18:32.000]  所以第二章第22節說
