
[00:00:00.000 --> 00:00:03.600]  主持人:早上好!願你們平安!
[00:11:05.400 --> 00:11:06.800]  我就做了個總結。
[00:11:06.800 --> 00:11:08.000]  我就做了個總結。
[00:11:08.000 --> 00:11:09.700]  我說你看這盆長得這麼好,
[00:11:09.700 --> 00:11:11.300]  我說你看這盆長得這麼好,
[00:11:11.300 --> 00:11:14.000]  這一盆根本什麼都沒有,
[00:11:14.000 --> 00:11:15.700]  這一盆根本什麼都沒有,
[00:11:15.700 --> 00:11:17.700]  還是那個土的樣子。
[00:11:17.700 --> 00:11:20.200]  還是那個土的樣子。
[00:11:20.200 --> 00:11:22.500]  我說你猜這是怎麼回事?
[00:11:22.500 --> 00:11:25.300]  我說你猜這是怎麼回事?
[00:11:25.300 --> 00:11:27.200]  我說你看我兩邊都種了,
[00:11:27.200 --> 00:11:28.400]  我說你看我兩邊都種了,
[00:11:28.400 --> 00:11:32.000]  然後我還派你每兩三天還澆點水。
[00:11:32.000 --> 00:11:35.100]  然後我還派你每兩三天還澆點水。
[00:11:35.100 --> 00:11:36.100]  你也做了呀。
[00:11:36.100 --> 00:11:36.200]  你也做了呀。
[00:11:36.200 --> 00:11:37.100]  你也做了呀。
[00:11:37.100 --> 00:11:40.400]  這不就是有人栽種有人澆灌嗎?
[00:11:40.400 --> 00:11:42.000]  有人栽種有人澆灌嗎?
[00:11:42.000 --> 00:11:44.000]  他為什麼一盆長得這麼茂盛,
[00:11:44.000 --> 00:11:45.200]  一盆什麼都沒有啊?
[00:11:45.200 --> 00:11:46.700]  他為什麼一盆長得這麼茂盛,
[00:11:46.700 --> 00:11:47.900]  一盆什麼都沒有啊?
[00:11:47.900 --> 00:11:49.400]  然後我兒子還說,
[00:11:49.400 --> 00:11:52.200]  他以為我要說出什麼大道理,
[00:11:52.200 --> 00:11:54.200]  他以為我要說出什麼大道理,
[00:11:54.200 --> 00:11:55.100]  然後我就說,
[00:11:55.100 --> 00:12:00.400]  很可能這盆裡的果核是轉基因的。
[00:12:00.400 --> 00:12:08.700]  然後我就說,很可能這盆長的種子是轉基因的。
[00:12:08.700 --> 00:12:12.200]  因為我看過一些系列的文章,
[00:12:12.200 --> 00:12:16.000]  就是講有些農作物,
[00:12:16.000 --> 00:12:18.200]  這些水果這些東西是轉基因的。
[00:12:18.200 --> 00:12:20.400]  我看過一些相關的文章說,
[00:12:20.400 --> 00:12:23.500]  植物裡很多水果都是有基因轉換的。
[00:12:23.500 --> 00:12:28.500]  它不是要改善水果的品質。
[00:12:28.500 --> 00:12:31.000]  它不是要改善水果的品質。
[00:12:31.000 --> 00:12:33.800]  它是用一些手段,科學的手段,
[00:12:33.800 --> 00:12:37.200]  讓這個果子的種子不會發芽。
[00:12:37.200 --> 00:12:42.500]  它是用這些手段使這個種子不會發芽的。
[00:12:42.500 --> 00:12:47.800]  所以這樣你就永遠不可能用這些種子再去發展生產。
[00:12:47.800 --> 00:12:54.700]  你就不能夠用這些水果的種子再種了。
[00:12:54.700 --> 00:12:59.800]  你還要買樹苗跟這個提供樹苗的人。
[00:12:59.800 --> 00:13:05.300]  你這樣的話,就要向買樹苗的供應商去買。
[00:13:05.300 --> 00:13:08.000]  不然的話,你買一次你再也不用買了。
[00:13:08.000 --> 00:13:11.700]  如果不是的話,你買一次水果以後就不用再買了。
[00:13:11.700 --> 00:13:15.600]  所以它就使得某些種子,很大的顆的種子,
[00:13:15.600 --> 00:13:17.300]  它確實不會發芽。
[00:13:17.300 --> 00:13:20.100]  有些很大的種子確實是不會發芽的。
[00:13:20.100 --> 00:13:24.900]  反而這個是農業科學讓有些種子竟然能夠不生長。
[00:13:24.900 --> 00:13:29.300]  這個是農業的科技,居然使一些種子是不會發芽的。
[00:13:29.300 --> 00:13:36.000]  但是保羅說的是上帝才是我們屬靈生命的主宰。
[00:13:36.000 --> 00:13:40.300]  保羅說的是上帝才是我們屬靈生命的主宰。
[00:13:40.300 --> 00:13:43.700]  我們之所以能夠萌芽長大,
[00:13:43.700 --> 00:13:46.100]  我們之所以能夠萌芽長大,
[00:13:46.100 --> 00:13:49.000]  根本不是哪個佈道家的本事。
[00:13:49.000 --> 00:13:51.200]  根本就不是某位佈道家的本事。
[00:13:51.200 --> 00:13:52.800]  也不是哪個牧師的本事。
[00:13:52.800 --> 00:13:55.000]  也不是某位牧師的本事。
[00:13:55.000 --> 00:13:58.100]  也不是你的團系小組領袖的本事。
[00:13:58.100 --> 00:14:04.200]  也不是你的小組或者團體領袖的本事。
[00:14:04.200 --> 00:14:06.900]  而且完完全全是仰賴天父上帝。
[00:14:06.900 --> 00:14:09.300]  而是完完全全的仰賴天父上帝。
[00:14:09.300 --> 00:14:12.500]  所有一切都是主耶穌基督為我們成就。
[00:14:12.500 --> 00:14:15.000]  所有一切都是主耶穌基督所造成的成就。
[00:14:15.000 --> 00:14:17.600]  所以基於這一點,
[00:14:17.600 --> 00:14:21.600]  那保羅和亞伯羅確實是不算什麼。
[00:14:21.600 --> 00:14:24.100]  保羅和亞伯羅確實是不算什麼。
[00:14:24.100 --> 00:14:27.700]  他們只是完成了上帝託付他們的事情。
[00:14:27.700 --> 00:14:31.700]  他們只是完成了上帝託付他們做的事情。
[00:14:31.700 --> 00:14:35.100]  只是完成了上帝要他們做的工。
[00:14:35.100 --> 00:14:38.000]  只是完成了上帝要他們做的工。
[00:14:38.000 --> 00:14:39.900]  他們忠誠地服侍了上帝。
[00:14:39.900 --> 00:14:43.600]  他們忠誠地服侍了上帝。
[00:14:43.600 --> 00:14:45.400]  那保羅還做了個比喻,
[00:14:45.400 --> 00:14:48.900]  那保羅還做了個比喻,
[00:14:48.900 --> 00:14:50.900]  說他們像吃奶的嬰孩。
[00:14:50.900 --> 00:14:53.900]  說他們像吃奶的嬰孩。
[00:14:53.900 --> 00:14:56.400]  他用吃奶吃飯做了一個對比。
[00:14:56.400 --> 00:14:58.900]  他用吃奶吃飯做了一個對比。
[00:14:58.900 --> 00:15:03.400]  這又是一個生命見證是屬實的例子。
[00:15:03.400 --> 00:15:05.400]  這又是一個生命見證是屬實的例子。
[00:15:05.400 --> 00:15:07.900]  這又是一個生命見證是屬實的例子。
[00:15:07.900 --> 00:15:09.400]  吃奶是什麼?
[00:15:09.400 --> 00:15:10.400]  吃奶是什麼?
[00:15:10.400 --> 00:15:15.400]  吃奶不是小寶寶的本領。
[00:15:15.400 --> 00:15:18.400]  吃奶不是小寶寶的本領,
[00:15:18.400 --> 00:15:21.400]  吃奶不是小寶寶的本領,
[00:15:21.400 --> 00:15:27.400]  就好像你建房子有根基一樣。
[00:15:27.400 --> 00:15:27.400]  就好像你建房子有根基一樣。
[00:15:27.400 --> 00:15:30.400]  就好像你建房子有根基一樣。
[00:15:30.400 --> 00:15:32.400]  根基是白白給你的。
[00:15:32.400 --> 00:15:33.900]  根基是白白給你的。
[00:15:33.900 --> 00:15:37.400]  就好像小孩子吃奶是自然就會。
[00:15:37.400 --> 00:15:41.900]  就好像小孩子吃奶是自然就會。
[00:15:41.900 --> 00:15:43.400]  根本不用建造什麼。
[00:15:43.400 --> 00:15:43.400]  根本不用建造什麼。
[00:15:43.400 --> 00:15:45.400]  根本不用建造什麼。
[00:15:45.400 --> 00:15:46.400]  根本不需要小寶寶會什麼。
[00:15:46.400 --> 00:15:48.400]  根本不需要小寶寶會什麼。
[00:15:48.400 --> 00:15:49.400]  根本不需要小寶寶會什麼。
[00:15:49.400 --> 00:15:50.400]  根本不需要小寶寶會什麼。
[00:15:50.400 --> 00:15:51.400]  根本不需要小寶寶會什麼。
[00:15:51.400 --> 00:15:52.400]  但是吃飯就不同了。
[00:15:52.400 --> 00:15:53.400]  但是吃飯就不同了。
[00:15:53.400 --> 00:15:54.400]  但是吃飯就不同了。
[00:15:54.400 --> 00:15:55.400]  吃飯是你這個人你真的會吃飯,
[00:15:55.400 --> 00:15:56.400]  吃飯是你這個人你真的會吃飯,
[00:15:56.400 --> 00:15:57.400]  吃飯是你這個人你真的會吃飯,
[00:15:57.400 --> 00:15:57.900]  吃飯是你這個人你真的會吃飯,
[00:15:57.900 --> 00:15:58.400]  吃飯是你這個人你真的會吃飯,
[00:15:58.400 --> 00:16:10.400]  吃飯是你這個人你真的會吃飯,
[00:16:10.400 --> 00:16:10.900]  吃飯是你這個人你真的會吃飯,
[00:16:10.900 --> 00:16:11.400]  吃飯是你這個人你真的會吃飯,
[00:16:11.400 --> 00:16:11.900]  吃飯是你這個人你真的會吃飯,
[00:16:11.900 --> 00:16:12.400]  吃飯是你這個人你真的會吃飯,
[00:16:12.400 --> 00:16:12.900]  吃飯是你這個人你真的會吃飯,
[00:16:12.900 --> 00:16:13.400]  吃飯是你這個人你真的會吃飯,
[00:16:13.400 --> 00:16:13.900]  吃飯是你這個人你真的會吃飯,
[00:16:13.900 --> 00:16:14.400]  吃飯是你這個人你真的會吃飯,
[00:16:14.400 --> 00:16:14.900]  吃飯是你這個人你真的會吃飯,
[00:16:14.900 --> 00:16:15.400]  吃飯是你這個人你真的會吃飯,
[00:16:15.400 --> 00:16:15.900]  吃飯是你這個人你真的會吃飯,
[00:16:15.900 --> 00:16:16.400]  吃飯是你這個人你真的會吃飯,
[00:16:16.400 --> 00:16:16.900]  吃飯是你這個人你真的會吃飯,
[00:16:16.900 --> 00:16:17.400]  吃飯是你這個人你真的會吃飯,
[00:16:17.400 --> 00:16:28.400]  吃飯是你這個人你真的會吃飯,
[00:16:28.400 --> 00:16:28.900]  吃飯是你這個人你真的會吃飯,
[00:16:28.900 --> 00:16:29.400]  吃飯是你這個人你真的會吃飯,
[00:16:29.400 --> 00:16:29.900]  吃飯是你這個人你真的會吃飯,
[00:16:29.900 --> 00:16:30.400]  吃飯是你這個人你真的會吃飯,
[00:16:30.400 --> 00:16:30.900]  吃飯是你這個人你真的會吃飯,
[00:16:30.900 --> 00:16:31.400]  吃飯是你這個人你真的會吃飯,
[00:16:31.400 --> 00:16:31.900]  吃飯是你這個人你真的會吃飯,
[00:16:31.900 --> 00:16:32.400]  吃飯是你這個人你真的會吃飯,
[00:16:32.400 --> 00:16:32.900]  吃飯是你這個人你真的會吃飯,
[00:16:32.900 --> 00:16:33.400]  吃飯是你這個人你真的會吃飯,
[00:16:33.400 --> 00:16:33.900]  吃飯是你這個人你真的會吃飯,
[00:16:33.900 --> 00:16:34.400]  吃飯是你這個人你真的會吃飯,
[00:16:34.400 --> 00:16:34.900]  吃飯是你這個人你真的會吃飯,
[00:16:34.900 --> 00:16:35.400]  吃飯是你這個人你真的會吃飯,
[00:16:35.400 --> 00:16:51.400]  吃飯是你這個人你真的會吃飯,
[00:16:51.400 --> 00:16:51.900]  吃飯是你這個人你真的會吃飯,
[00:16:51.900 --> 00:16:52.400]  吃飯是你這個人你真的會吃飯,
[00:16:52.400 --> 00:16:52.900]  吃飯是你這個人你真的會吃飯,
[00:16:52.900 --> 00:16:53.400]  吃飯是你這個人你真的會吃飯,
[00:16:53.400 --> 00:16:53.900]  吃飯是你這個人你真的會吃飯,
[00:16:53.900 --> 00:16:54.400]  吃飯是你這個人你真的會吃飯,
[00:16:54.400 --> 00:16:54.900]  吃飯是你這個人你真的會吃飯,
[00:16:54.900 --> 00:16:55.400]  吃飯是你這個人你真的會吃飯,
[00:16:55.400 --> 00:16:55.900]  吃飯是你這個人你真的會吃飯,
[00:16:55.900 --> 00:16:56.400]  吃飯是你這個人你真的會吃飯,
[00:16:56.400 --> 00:16:56.900]  吃飯是你這個人你真的會吃飯,
[00:16:56.900 --> 00:16:57.400]  吃飯是你這個人你真的會吃飯,
[00:16:57.400 --> 00:16:57.900]  吃飯是你這個人你真的會吃飯,
[00:16:57.900 --> 00:16:58.400]  吃飯是你這個人你真的會吃飯,
[00:16:58.400 --> 00:17:10.400]  吃飯是你這個人你真的會吃飯,
[00:17:10.400 --> 00:17:10.900]  吃飯是你這個人你真的會吃飯,
[00:17:10.900 --> 00:17:11.400]  吃飯是你這個人你真的會吃飯,
[00:17:11.400 --> 00:17:11.900]  吃飯是你這個人你真的會吃飯,
