
[00:00:00.000 --> 00:00:01.840]  有一個笑話
[00:02:23.600 --> 00:02:26.720]  「什麼建議、什麼方法」
[00:02:26.720 --> 00:02:28.720]  「我只是禱告說」
[00:02:28.720 --> 00:02:31.120]  「神啊,求你將這棵小樹」
[00:02:31.120 --> 00:02:33.600]  「祂所需要的你都給祂」
[00:02:33.600 --> 00:02:37.920]  「無論是風、是雨、是霜、是雪」
[00:02:37.920 --> 00:02:40.240]  「是日光或者什麼」
[00:02:40.240 --> 00:02:41.840]  「你既然做祂」
[00:02:41.840 --> 00:02:44.720]  「你就一定知道祂的需要」
[00:02:44.720 --> 00:02:48.160]  「也都會供應給祂」
[00:02:48.160 --> 00:02:52.400]  「禱告不是替神作參謀」
[00:02:52.400 --> 00:02:57.280]  「而是將你的事安心地交託給祂」
[00:02:57.280 --> 00:03:01.200]  「並且傳言地依靠祂」
[00:03:01.200 --> 00:03:04.640]  「讓祂成全」
[00:03:04.640 --> 00:03:07.120]  詩篇六十二篇五節
[00:03:07.120 --> 00:03:09.360]  「我的心啊,你都默默無聲」
[00:03:09.360 --> 00:03:11.040]  「專等候神」
[00:03:11.040 --> 00:03:15.040]  「因為我的盼望是從祂而來」
[00:03:15.040 --> 00:03:20.000]  我們的禱告是不是專等候神呢?
[00:03:20.000 --> 00:03:25.840]  是不是以神的旨意行先?
[00:03:25.840 --> 00:03:27.920]  晨學畢業之後
[00:03:27.920 --> 00:03:29.920]  當我第一天加入工場
[00:03:29.920 --> 00:03:30.960]  回到教會
[00:03:30.960 --> 00:03:33.200]  已經有弟兄姊妹問我
[00:03:33.200 --> 00:03:37.520]  有沒有什麼策略帶領教會?
[00:03:37.520 --> 00:03:39.600]  我說我要禱告
[00:03:39.600 --> 00:03:42.560]  要等候神的指引
[00:03:42.560 --> 00:03:44.880]  就要先安靜
[00:03:44.880 --> 00:03:48.640]  然後才由安息
[00:03:48.640 --> 00:03:50.320]  要先安息
[00:03:50.320 --> 00:03:53.120]  然後才有安言
[00:03:53.120 --> 00:03:54.400]  有安言
[00:03:54.400 --> 00:03:58.640]  才能夠洞察到神的心意
[00:03:58.640 --> 00:04:01.040]  侍奉有力
[00:04:01.040 --> 00:04:02.640]  說回頭
[00:04:02.640 --> 00:04:04.560]  弟兄姊妹問有什麼計劃
[00:04:04.560 --> 00:04:07.920]  有什麼策略去帶領教會前面的路
[00:04:07.920 --> 00:04:12.000]  其實也是問得合情合理的
[00:04:12.000 --> 00:04:13.360]  說到策略
[00:04:13.360 --> 00:04:15.360]  有一次我回香港
[00:04:15.360 --> 00:04:18.320]  太太和我都有一個共同的嗜好
[00:04:18.320 --> 00:04:20.480]  就是走書局
[00:04:20.480 --> 00:04:22.160]  認識我太太的都知道
[00:04:22.160 --> 00:04:25.360]  她一定不會買什麼時尚雜誌
[00:04:25.360 --> 00:04:28.320]  結果她買了幾本書
[00:04:28.320 --> 00:04:33.840]  包括《孫子兵法》和《三十六計》
[00:04:33.840 --> 00:04:35.680]  其實這些書
[00:04:35.680 --> 00:04:39.680]  是不是正好思想怎麼帶領教會
[00:04:39.680 --> 00:04:42.960]  用什麼策略呢?
[00:04:42.960 --> 00:04:46.480]  《孫子兵法》卷一計篇
[00:04:46.480 --> 00:04:50.640]  那裡說 孫子若兵者國之大事
[00:04:50.640 --> 00:04:54.000]  生死死生之地
[00:04:54.000 --> 00:04:57.760]  存亡之道不可不察也
[00:04:57.760 --> 00:05:00.560]  戰爭是國家的大事
[00:05:00.560 --> 00:05:03.760]  它關係到軍民的安危
[00:05:03.760 --> 00:05:06.080]  關係到國家的存亡
[00:05:06.080 --> 00:05:12.240]  是不可以不認真地去考察去研究的
[00:05:12.240 --> 00:05:14.640]  故經之以五事
[00:05:14.640 --> 00:05:16.960]  教之以計而殺其情
[00:05:16.960 --> 00:05:18.320]  一曰道 二曰天
[00:05:18.320 --> 00:05:21.840]  三曰地 四曰將 五曰法
[00:05:21.840 --> 00:05:26.000]  所以必須從五個方面去分析去研究
[00:05:26.000 --> 00:05:30.800]  透過敵我雙方各種條件的比較
[00:05:30.800 --> 00:05:34.320]  來探求戰爭勝負的規律
[00:05:34.320 --> 00:05:36.000]  一是道 二是天
[00:05:36.000 --> 00:05:39.520]  三是地 四是將 五是法
[00:05:39.520 --> 00:05:41.040]  所謂道
[00:05:41.040 --> 00:05:47.680]  就是要使民眾與國君的意願一致
[00:05:47.680 --> 00:05:48.960]  所謂天
[00:05:48.960 --> 00:05:51.440]  是指晝夜陰晴
[00:05:51.440 --> 00:05:53.200]  厭寒酷暑
[00:05:53.200 --> 00:05:57.920]  要留意四時季節的變化更替
[00:05:57.920 --> 00:06:00.000]  所謂地
[00:06:00.000 --> 00:06:02.480]  是指路程的遠近
[00:06:02.480 --> 00:06:04.640]  作戰的地域等等
[00:06:04.640 --> 00:06:05.840]  所謂將
[00:06:05.840 --> 00:06:09.120]  是指將帥要有智慧才幹
[00:06:09.120 --> 00:06:10.720]  賞罰有信
[00:06:10.720 --> 00:06:11.920]  而所謂法
[00:06:11.920 --> 00:06:16.480]  是指軍隊的組織編制等等
[00:06:16.480 --> 00:06:19.600]  將聽吾計 用之必勝留之
[00:06:19.600 --> 00:06:23.360]  將不聽吾計 用之必敗去之
[00:06:23.360 --> 00:06:27.040]  兵法越講越有文有路
[00:06:27.040 --> 00:06:28.880]  有條有理
[00:06:28.880 --> 00:06:31.200]  兼且仔細分析
[00:06:31.200 --> 00:06:35.040]  心理加上實戰都頭頭是道
[00:06:35.040 --> 00:06:37.600]  但是我越讀越覺得
[00:06:37.600 --> 00:06:41.200]  人所能夠計劃所能夠籌算的
[00:06:41.200 --> 00:06:44.000]  只是好有限好有限
[00:06:44.000 --> 00:06:50.160]  若果個個都跟著孫子兵法去打仗的話
[00:06:50.160 --> 00:06:52.960]  兩陣對完之後
[00:06:52.960 --> 00:06:59.360]  又究竟是誰勝誰負呢?
[00:06:59.360 --> 00:07:01.280]  聖經所講的
[00:07:01.280 --> 00:07:04.480]  才是千古不變的道理
[00:07:04.480 --> 00:07:08.320]  深言十六章九節
[00:07:08.320 --> 00:07:10.880]  人心籌算自己的道路
[00:07:10.880 --> 00:07:14.720]  惟耶和華指引他的腳步
[00:07:14.720 --> 00:07:16.000]  人生
[00:07:16.000 --> 00:07:19.840]  我們的人生又有什麼策略呢?
[00:07:19.840 --> 00:07:23.680]  前面盡都是趕趕忙忙的人生
[00:07:23.680 --> 00:07:26.240]  我們是不是可以繼續
[00:07:26.240 --> 00:07:30.080]  在寧靜裡面專等候神?
[00:07:30.080 --> 00:07:32.880]  就好像詩篇六十二章
[00:07:32.880 --> 00:07:38.000]  五到八節給我們的指引
[00:07:38.000 --> 00:07:41.600]  我的心問你當默默無聲專等候神
[00:07:41.600 --> 00:07:45.040]  因為我的盼望是從他而來
[00:07:45.040 --> 00:07:48.000]  唯獨他是我的盆石我的拯救
[00:07:48.000 --> 00:07:52.320]  他是我的高台我必不動搖
[00:07:52.320 --> 00:07:55.280]  我的拯救我的榮耀都在乎神
[00:07:55.280 --> 00:07:58.480]  我的力量的盆石
[00:07:58.480 --> 00:08:02.560]  我的避難所都在乎神
[00:08:02.560 --> 00:08:05.760]  這門眾民當事時依靠他
[00:08:05.760 --> 00:08:08.320]  在他面前傾心吐意
[00:08:08.320 --> 00:08:12.800]  神是我們的避難所
[00:08:12.800 --> 00:08:16.640]  在寧靜裡面才找到神
[00:08:16.640 --> 00:08:23.040]  在寧靜裡面才聽到神的聲音
[00:08:23.040 --> 00:08:26.240]  美國有些農村的農夫
[00:08:26.240 --> 00:08:30.480]  他們的家都建了有地窖
[00:08:30.480 --> 00:08:33.280]  是方便去儲藏農產品
[00:08:33.280 --> 00:08:37.840]  而每年又都必須要大清理地窖一次
[00:08:37.840 --> 00:08:39.840]  有一個農夫在工作的時候
[00:08:39.840 --> 00:08:42.320]  不小心將他手上的金錶
[00:08:42.320 --> 00:08:45.360]  掉落在地窖裡面 他很著急
[00:08:45.360 --> 00:08:49.680]  一邊抱怨自己的惡運
[00:08:49.680 --> 00:08:51.680]  一邊就點了燈
[00:08:51.680 --> 00:08:55.440]  用耙去撥地上的木碎
[00:08:55.440 --> 00:08:59.280]  希望可以找到他的錶
[00:08:59.280 --> 00:09:00.960]  他甚至訂了獎賞
[00:09:00.960 --> 00:09:05.040]  所以有很多的夥計都願意提了燈
[00:09:05.040 --> 00:09:08.080]  去到地窖裡面跟他一起找
[00:09:08.080 --> 00:09:11.280]  雖然這麼多人這麼熱心的一起去找
[00:09:11.280 --> 00:09:15.680]  但是找了半天都仍然是一目所獲
[00:09:15.680 --> 00:09:18.240]  等這些人出去吃飯的時候
[00:09:18.240 --> 00:09:20.160]  有一個小孩子
[00:09:20.160 --> 00:09:22.960]  靜靜地走進去這個地窖
[00:09:22.960 --> 00:09:26.720]  這個金錶竟然間被他找到了
[00:09:26.720 --> 00:09:28.480]  那個農夫很驚奇
[00:09:28.480 --> 00:09:31.120]  就問他你怎麼找到的
[00:09:31.120 --> 00:09:34.240]  那個小孩子很小聲地回答說
[00:09:34.240 --> 00:09:39.840]  老伯伯 我只是靜靜地坐在木碎上面
[00:09:39.840 --> 00:09:42.240]  慢慢地去聽
[00:09:42.240 --> 00:09:48.160]  一會兒我就聽到滴答滴答滴答的聲音
[00:09:48.160 --> 00:09:53.200]  因此我就知道那個錶在哪裡
[00:09:53.200 --> 00:09:57.360]  我的心裡都默默無聲 專等候神
[00:09:57.360 --> 00:10:03.360]  就是在寧靜當中 我們可以經歷神
[00:10:03.360 --> 00:10:05.440]  雖然我們要做的事情很多
[00:10:05.440 --> 00:10:07.760]  很豐富很充實
[00:10:07.760 --> 00:10:10.160]  在寧靜之中
[00:10:10.160 --> 00:10:12.720]  我時時都思想
[00:10:12.720 --> 00:10:15.360]  教會前面當行的路
[00:10:15.360 --> 00:10:18.160]  我前面當行侍奉的路
[00:10:18.160 --> 00:10:21.040]  究竟又是怎樣的行
[00:10:21.040 --> 00:10:23.120]  我們怎樣處安靜
[00:10:23.120 --> 00:10:28.000]  在安靜裡面我們求什麼呢
[00:10:28.000 --> 00:10:33.360]  有一段的討聞反覆在我的寧靜之中出現
[00:10:33.360 --> 00:10:38.240]  它不單止是我前路的鼓勵以及提醒
[00:10:38.240 --> 00:10:40.880]  甚至可以是我們怎樣帶領教會
[00:10:40.880 --> 00:10:43.440]  又或者我們侍奉道路怎樣行
[00:10:43.440 --> 00:10:47.440]  也都甚至是我們做人的一個方向
[00:10:47.440 --> 00:10:50.000]  以至策略
[00:10:50.000 --> 00:10:54.880]  這段討聞叫做寧靜的討聞
[00:10:54.880 --> 00:10:57.920]  The Serenity Prayer
[00:10:57.920 --> 00:10:59.840]  大家都可能很熟悉
[00:10:59.840 --> 00:11:00.960]  最低限度
[00:11:00.960 --> 00:11:06.000]  或者都可能聽過
[00:11:06.000 --> 00:11:08.720]  討聞是
[00:11:08.720 --> 00:11:14.160]  God grant me the serenity to accept the things I cannot change
[00:11:14.160 --> 00:11:17.680]  the courage to change the things I can
[00:11:17.680 --> 00:11:21.840]  and the wisdom to know the difference
[00:11:21.840 --> 00:11:25.040]  主啊 求你賜我寧靜的心
[00:11:25.040 --> 00:11:28.560]  去接納我所不能改變的事物
[00:11:28.560 --> 00:11:30.640]  賜我無限勇氣
[00:11:30.640 --> 00:11:34.560]  去改變那有可能改變的東西
[00:11:34.560 --> 00:11:36.080]  並賜我智慧
[00:11:36.080 --> 00:11:40.320]  去認識這兩者的差異
[00:11:40.320 --> 00:11:45.040]  這三句是最常見的討聞
[00:11:45.040 --> 00:11:47.920]  你去到很多基督教的書室
[00:11:47.920 --> 00:11:53.680]  很容易都找到這篇討聞的掛畫、書籤
[00:11:53.680 --> 00:11:55.920]  或者甚至木刻等等
[00:11:55.920 --> 00:11:59.680]  這三句討聞包含的意義也都很深遠
[00:11:59.680 --> 00:12:05.280]  可以成為你人生路上一個很美好的鼓勵
[00:12:05.280 --> 00:12:09.840]  這三句只是全篇討聞的頭三句
[00:12:09.840 --> 00:12:13.120]  是最多人懂得背誦的三句
[00:12:13.120 --> 00:12:17.760]  其實整篇討聞同樣都是語重心長
[00:12:17.760 --> 00:12:25.600]  教我們如何面對生命裏面的每一個日子、每一個時刻
[00:12:25.600 --> 00:12:29.440]  全篇討聞是這樣的
[00:12:29.440 --> 00:12:34.880]  神啊 賜我寧靜的心去接納我所不能改變的事物
[00:12:34.880 --> 00:12:37.680]  賜我勇氣去改變那有可能改變的事物
[00:12:37.680 --> 00:12:43.440]  賜我寧靜的心去改變那有可能改變的事物
[00:12:43.440 --> 00:12:46.320]  一天一天去享受一瞬間的幸福
[00:12:46.320 --> 00:12:50.480]  一天一瞬間去享受一瞬間的幸福
[00:12:50.480 --> 00:12:52.640]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:12:52.640 --> 00:12:55.520]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:12:55.520 --> 00:12:58.080]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:12:58.080 --> 00:13:00.800]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:13:00.800 --> 00:13:03.360]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:13:03.360 --> 00:13:07.200]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:13:07.200 --> 00:13:10.240]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:13:10.240 --> 00:13:12.400]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:13:12.400 --> 00:13:15.920]  同樣賜我寧靜的心去接納我所不能改變的事物
[00:13:15.920 --> 00:13:22.560]  主啊 求你賜我寧靜的心去接納我所不能改變的事物
[00:13:22.560 --> 00:13:27.200]  賜我無限勇氣去改變那有可能改變的東西
[00:13:27.200 --> 00:13:32.240]  並賜我智慧去辨別這兩者的差異
[00:13:32.240 --> 00:13:37.280]  一天一天的面對生活 享受生命的每一時刻
[00:13:37.280 --> 00:13:43.440]  迎接艱難困苦 就是邁向和平必經之道
[00:13:43.440 --> 00:13:49.760]  像主耶穌那樣 對付這不是我們所想像的罪惡世界
[00:13:49.760 --> 00:13:54.400]  堅信你會使正義彰顯 一切更新
[00:13:54.400 --> 00:13:59.360]  只要我信服你的旨意 我今生得到適度的歡愉
[00:13:59.360 --> 00:14:04.720]  將來與你共享永恆的福樂 衙門
[00:14:04.720 --> 00:14:10.240]  這段討聞有很多的版本 特別是頭三句
[00:14:10.240 --> 00:14:15.840]  也被翻譯成為很多國不同的語文
[00:14:15.840 --> 00:14:19.840]  有更多更多的翻譯本
[00:14:19.840 --> 00:14:26.720]  甚至文言文 叫做《令物討辭》
[00:14:26.720 --> 00:14:30.960]  很簡單 它將頭三句寫成
[00:14:30.960 --> 00:14:36.880]  上主 力不能挽者 求賞我泰然處之
[00:14:36.880 --> 00:14:41.200]  力能挽者 求賞我毅然為之
[00:14:41.200 --> 00:14:47.040]  屬此屬起 求賞我自慰以明辨之
[00:14:47.040 --> 00:14:51.040]  文言文真的很美麗
[00:14:51.040 --> 00:14:57.200]  令正討聞The Serenity Prayer 是牧師神學家尼波爾
[00:14:57.200 --> 00:15:02.880]  Rino Niebuhr 在大約1943年所寫
[00:15:02.880 --> 00:15:06.080]  他在1915年安立成為牧師
[00:15:06.080 --> 00:15:11.920]  被差派到底特律的地方去牧會
[00:15:11.920 --> 00:15:17.920]  到了1928年去到紐約聯合神學院任教
[00:15:17.920 --> 00:15:23.040]  這段討聞是他講道裡面的其中一段
[00:15:23.040 --> 00:15:29.440]  這段討聞的廣泛流傳是因為福音戒酒組織AA
[00:15:29.440 --> 00:15:32.400]  Alcoholics Anonymous 的召集人
[00:15:32.400 --> 00:15:37.040]  將這個討聞印刊並且派發
[00:15:37.040 --> 00:15:43.120]  由當日開始一直成為這個福音組織的
[00:15:43.120 --> 00:15:45.840]  法定官方討聞
[00:15:45.840 --> 00:15:49.200]  在網頁也有發表這段討聞的來源
[00:15:49.200 --> 00:15:51.360]  以及它的意思
[00:15:51.360 --> 00:15:57.200]  後來這段討聞也受到世界各地普遍的接受
[00:15:57.200 --> 00:16:02.160]  甚至在荷里活一些非基督徒的電影
[00:16:02.160 --> 00:16:05.360]  好像《28 Days》
[00:16:05.360 --> 00:16:12.960]  又或者《Mr. Brooks》裡面都有詳盡的筆墨
[00:16:12.960 --> 00:16:17.040]  這個討聞其實很淺白很耳鳴
[00:16:17.040 --> 00:16:18.880]  文字上面並不深奧
[00:16:18.880 --> 00:16:23.440]  但是意義就是十分之深遠
[00:16:23.440 --> 00:16:26.160]  主啊 求祢賜我寧靜的心
[00:16:26.160 --> 00:16:29.360]  去接納我所不能改變的事物
[00:16:29.360 --> 00:16:33.840]  賜我無限勇氣去改變那有可能改變的東西
[00:16:33.840 --> 00:16:40.320]  並賜我智慧去認識這兩者的差異
[00:16:40.320 --> 00:16:43.520]  求祢賜我寧靜的心
[00:16:43.520 --> 00:16:48.000]  去接納我所不能改變的事物
[00:16:48.000 --> 00:16:52.960]  過去我試過幾次叩堂、叛堂的經驗
[00:16:52.960 --> 00:16:54.800]  因著不同人的性格
[00:16:54.800 --> 00:16:59.440]  對叩堂是否成功有著不同的期望
[00:16:59.440 --> 00:17:02.640]  有一次以為我們一定買到
[00:17:02.640 --> 00:17:06.480]  誰知道事情的發展令我們個個都大跌眼鏡
[00:17:06.480 --> 00:17:07.920]  我們多次的開會
[00:17:07.920 --> 00:17:12.240]  都曾經用不同的方法
[00:17:12.240 --> 00:17:18.160]  去讓賣家知道維修費的費用是很大的
[00:17:18.160 --> 00:17:21.120]  以及他們就算賣給任何的買家
[00:17:21.120 --> 00:17:24.800]  都要disclose(公開)都要申報或者披露
[00:17:24.800 --> 00:17:27.440]  因為那些已經不是再是隱藏的
[00:17:27.440 --> 00:17:31.040]  不再是潛伏的缺點
[00:17:31.040 --> 00:17:33.520]  當賣家知道這些
[00:17:33.520 --> 00:17:37.680]  他仍然堅持他們的賣家
[00:17:37.680 --> 00:17:41.280]  堅決拒絕還價的時候
[00:17:41.280 --> 00:17:45.360]  然後我們多次調整我們的出價
[00:17:45.360 --> 00:17:51.760]  去改變、去嘗試改變那些有可能改變的數字
[00:17:51.760 --> 00:17:54.560]  直到我們家無可加
[00:17:54.560 --> 00:17:58.400]  對方仍然寸步不移
[00:17:58.400 --> 00:18:02.560]  在這個階段我們知道我們已經盡了力
[00:18:02.560 --> 00:18:06.720]  我們已經exercise了我們的due diligence
[00:18:06.720 --> 00:18:11.840]  我們就求神賜給全體的會眾一顆寧靜的心
[00:18:11.840 --> 00:18:18.240]  去接受我們所不能改變的事物
[00:18:18.240 --> 00:18:22.080]  這段討論一開始就確認了
[00:18:22.080 --> 00:18:24.640]  我主我神的存在
[00:18:24.640 --> 00:18:28.480]  以及祂是唯一一個可以帶我們去到
[00:18:28.480 --> 00:18:33.840]  真正的平安、真正的平靜裡面
[00:18:33.840 --> 00:18:37.040]  祂在我們生命裡面所賜的寧靜
[00:18:37.040 --> 00:18:41.520]  是我們沒有可能在其他地方找得到的
[00:18:41.520 --> 00:18:44.720]  我們在教堂裡面、我們在房間裡面
[00:18:44.720 --> 00:18:52.000]  全部都只可以帶給我們外在的客觀環境因素
[00:18:52.000 --> 00:18:59.840]  卻不可以帶給我們內心的真正的安寧
[00:18:59.840 --> 00:19:04.320]  菲律賓書四章七節:神所賜出人意外的平安
[00:19:04.320 --> 00:19:08.800]  必在基督耶穌裡保守你們的心思意念
[00:19:08.800 --> 00:19:11.840]  這個出人意外的平安
[00:19:11.840 --> 00:19:18.800]  是不論環境信譽都超過我們的智慧所可以明白的
[00:19:18.800 --> 00:19:25.440]  只有是我們的主才可以賜給我們
[00:19:25.440 --> 00:19:30.560]  圖文接著說到賜我寧靜的心
[00:19:30.560 --> 00:19:34.640]  賜我無限勇氣、賜我智慧
[00:19:34.640 --> 00:19:38.880]  再一次確認了神的主權
[00:19:38.880 --> 00:19:43.360]  我們確認祂是我們的主
[00:19:43.360 --> 00:19:47.200]  我們就不會自高自大
[00:19:47.200 --> 00:19:49.760]  我們求祂就知道是自己不足
[00:19:49.760 --> 00:19:51.520]  就知道是自己不配
[00:19:51.520 --> 00:19:54.880]  我們才求祂去賜
[00:19:54.880 --> 00:19:58.240]  就是清楚我們主僕的關係
[00:19:58.240 --> 00:20:02.080]  我們就會遣避下來
[00:20:02.080 --> 00:20:06.400]  作者尼波爾寫這段圖文的時候
[00:20:06.400 --> 00:20:09.440]  他曾經經歷過第一次世界大戰
[00:20:09.440 --> 00:20:11.280]  第二次世界大戰
[00:20:11.280 --> 00:20:14.080]  在戰火延續的世代裡面
[00:20:14.080 --> 00:20:16.640]  他可以寫出這樣的圖文
[00:20:16.640 --> 00:20:21.360]  在我們每個人不同的光景裡面
[00:20:21.360 --> 00:20:26.480]  即使有一些可能比世界大戰的苦難更加難過
[00:20:26.480 --> 00:20:29.680]  我們都可以靠著主
[00:20:29.680 --> 00:20:34.960]  靠著對主的呼求繼續支撐下去
[00:20:34.960 --> 00:20:38.640]  主啊 求祢賜我寧靜的心
[00:20:38.640 --> 00:20:44.400]  去接納我所不能改變的市民
[00:20:44.400 --> 00:20:46.720]  圖告是積極的
[00:20:46.720 --> 00:20:50.160]  不是叫我們扯掉它就算了
[00:20:50.160 --> 00:20:53.200]  什麼都扯下去就算了
[00:20:53.200 --> 00:20:55.680]  我們又不是什麼都說
[00:20:55.680 --> 00:20:59.120]  這些是不能改變的市民
[00:20:59.120 --> 00:21:00.720]  我們又不是單單說
[00:21:00.720 --> 00:21:02.160]  這樣不能改變
[00:21:02.160 --> 00:21:03.920]  那樣又不能改變
[00:21:03.920 --> 00:21:07.760]  什麼事都硬扯了就算了
[00:21:07.760 --> 00:21:13.200]  因為這樣就好像有一些發晦氣
[00:21:13.200 --> 00:21:15.840]  有一些不負責任
[00:21:15.840 --> 00:21:17.440]  甚至很幽默的
[00:21:17.440 --> 00:21:22.560]  有很多事情發生得不明不白
[00:21:22.560 --> 00:21:25.760]  我們問神為什麼我們不明白
[00:21:25.760 --> 00:21:27.440]  但是沒有答案
[00:21:27.440 --> 00:21:36.160]  但是我們卻偏偏重視要面對這些人 事 物
[00:21:36.160 --> 00:21:39.680]  我們就只知道一個信念
[00:21:39.680 --> 00:21:43.120]  《新明記》31章6節
[00:21:43.120 --> 00:21:47.200]  你們當剛強壯膽不要害怕
[00:21:47.200 --> 00:21:49.760]  也不要畏懼他們
[00:21:49.760 --> 00:21:53.680]  因為耶和華你的神和你同去
[00:21:53.680 --> 00:21:57.280]  他必不撇下你 也不丟棄你
[00:21:57.280 --> 00:22:02.880]  所以土民並沒有停留在任人宰割的那個田地
[00:22:02.880 --> 00:22:05.280]  並沒有消極的意味
[00:22:05.280 --> 00:22:08.240]  反而土民很積極地說
[00:22:08.240 --> 00:22:16.560]  賜我無限勇氣去改變那有可能改變的東西
[00:22:16.560 --> 00:22:18.480]  人是很有趣的動物
[00:22:18.480 --> 00:22:21.680]  我們不知道花了多少時間
[00:22:21.680 --> 00:22:24.880]  想去改變一些不可能改變到的事物
[00:22:24.880 --> 00:22:27.200]  包括我們身邊的人
[00:22:27.200 --> 00:22:29.360]  甚至是至親的人
[00:22:29.360 --> 00:22:30.960]  一次又一次的失敗
[00:22:30.960 --> 00:22:33.840]  令到我們不單止灰心失望
[00:22:33.840 --> 00:22:38.640]  甚至對神 對人都有怨言
[00:22:38.640 --> 00:22:41.280]  因為這些一次又一次的經驗
[00:22:41.280 --> 00:22:47.040]  我們又會走到另外一個極端當中
[00:22:47.040 --> 00:22:50.240]  一切都逆來順受
[00:22:50.240 --> 00:22:53.280]  信不信都要受的
[00:22:53.280 --> 00:22:56.320]  因此造成了我們缺乏信心
[00:22:56.320 --> 00:23:00.960]  缺乏勇氣去改變有可能改變的
[00:23:00.960 --> 00:23:02.560]  舉個例子
[00:23:02.560 --> 00:23:04.320]  在我們大興姐妹當中
[00:23:04.320 --> 00:23:07.680]  其實是有些缺點的
[00:23:07.680 --> 00:23:11.040]  甚至是得罪人的
[00:23:11.040 --> 00:23:13.520]  本來若果我們苦口婆心的
[00:23:13.520 --> 00:23:15.280]  去好言相勸的話
[00:23:15.280 --> 00:23:18.240]  或者有機會可以改變到
[00:23:18.240 --> 00:23:20.960]  但是我們以為它無法改變
[00:23:20.960 --> 00:23:22.400]  於是我們會說
[00:23:22.400 --> 00:23:24.880]  它是這樣的了
[00:23:24.880 --> 00:23:28.400]  這個缺點就成為了它的特徵
