
[00:00:00.000 --> 00:00:03.600]  今天給我的主題是合乎神心意的教會
[00:01:37.800 --> 00:01:39.800]  那趕快嫁出去吧
[00:01:39.800 --> 00:01:42.800]  不過現在信了耶穌
[00:01:42.800 --> 00:01:43.800]  現在信了耶穌
[00:01:43.800 --> 00:01:46.800]  那我們當然不去廟裡
[00:01:46.800 --> 00:01:48.800]  那當然我們就不去廟裡
[00:01:48.800 --> 00:01:49.800]  那我們回來教堂
[00:01:49.800 --> 00:01:51.800]  回來教堂做什麼呢
[00:01:51.800 --> 00:01:52.800]  回教堂做什麼
[00:01:52.800 --> 00:01:54.800]  我去求福
[00:01:54.800 --> 00:01:57.800]  我女兒四十歲了還沒嫁出去
[00:01:57.800 --> 00:01:59.800]  我的女兒四十歲了還沒嫁出去
[00:01:59.800 --> 00:02:00.800]  現在更嚴重了
[00:02:00.800 --> 00:02:01.800]  現在四十一了
[00:02:01.800 --> 00:02:04.800]  現在四十一了更嚴重了
[00:02:04.800 --> 00:02:06.800]  求菩薩沒什麼用
[00:02:06.800 --> 00:02:07.800]  求耶穌
[00:02:07.800 --> 00:02:10.800]  求菩薩沒什麼用就求耶穌
[00:02:10.800 --> 00:02:13.800]  我們有一次帶了一個審訊耶穌
[00:02:13.800 --> 00:02:15.800]  有一次我帶了一個審訊耶穌
[00:02:15.800 --> 00:02:18.800]  就去他家裡探訪他
[00:02:18.800 --> 00:02:20.800]  就去他的家裡探訪他
[00:02:20.800 --> 00:02:22.800]  我看到很多偶像
[00:02:22.800 --> 00:02:23.800]  我看到很多的偶像
[00:02:23.800 --> 00:02:24.800]  那我就跟他說
[00:02:24.800 --> 00:02:26.800]  現在信耶穌了
[00:02:26.800 --> 00:02:27.800]  不需要偶像了
[00:02:27.800 --> 00:02:28.800]  我就告訴他
[00:02:28.800 --> 00:02:29.800]  現在信耶穌了不用偶像了
[00:02:29.800 --> 00:02:32.800]  後來他願意我們幫他拆掉偶像
[00:02:32.800 --> 00:02:34.800]  他願意我們就把偶像給拆了
[00:02:34.800 --> 00:02:36.800]  拆掉偶像空空的
[00:02:36.800 --> 00:02:38.800]  拆了偶像都空了
[00:02:38.800 --> 00:02:41.800]  我們就想送個十字架給他
[00:02:41.800 --> 00:02:43.800]  就想說送個十字架給他吧
[00:02:43.800 --> 00:02:45.800]  總比空空的好
[00:02:45.800 --> 00:02:48.800]  給了一個木的十字架給他
[00:02:48.800 --> 00:02:50.800]  就送了他一個木製的十字架
[00:02:50.800 --> 00:02:51.800]  那他怎樣呢
[00:02:51.800 --> 00:02:52.800]  他怎麼樣呢
[00:02:52.800 --> 00:02:53.800]  他抓著十字架就說
[00:02:53.800 --> 00:02:55.800]  哦 多謝耶穌
[00:02:55.800 --> 00:02:57.800]  他就抓著十字架說
[00:02:57.800 --> 00:02:59.800]  謝謝耶穌啊 謝謝耶穌
[00:02:59.800 --> 00:03:03.800]  發覺其實他代替了我
[00:03:03.800 --> 00:03:05.800]  以前拜菩薩
[00:03:05.800 --> 00:03:07.800]  現在轉一個對象拜耶穌
[00:03:07.800 --> 00:03:09.800]  發現他原來是代替的
[00:03:09.800 --> 00:03:10.800]  以前是拜菩薩
[00:03:10.800 --> 00:03:11.800]  現在是拜耶穌
[00:03:11.800 --> 00:03:13.800]  好像都很合理
[00:03:13.800 --> 00:03:14.800]  好像還蠻合理的
[00:03:14.800 --> 00:03:16.800]  現在才是真神
[00:03:16.800 --> 00:03:17.800]  現在才是真神
[00:03:17.800 --> 00:03:19.800]  所以我們信耶穌的人
[00:03:19.800 --> 00:03:21.800]  很喜歡一些經文
[00:03:21.800 --> 00:03:23.800]  所以我們信耶穌的人
[00:03:23.800 --> 00:03:24.800]  喜歡一段經文
[00:03:24.800 --> 00:03:25.800]  其中一段經文
[00:03:25.800 --> 00:03:26.800]  大家很喜歡的
[00:03:26.800 --> 00:03:28.800]  就是約翰福音十章十節
[00:03:28.800 --> 00:03:29.800]  就是約翰福音十章十節
[00:03:29.800 --> 00:03:31.800]  你說 是嗎
[00:03:31.800 --> 00:03:33.800]  你說真的嗎
[00:03:33.800 --> 00:03:35.800]  因為你不知道是什麼
[00:03:35.800 --> 00:03:37.800]  只是因為你不知道是什麼而已
[00:03:37.800 --> 00:03:38.800]  我現在講出來給你聽
[00:03:38.800 --> 00:03:39.800]  你就知道了
[00:03:39.800 --> 00:03:40.800]  我現在告訴你就知道了
[00:03:40.800 --> 00:03:42.800]  那麼約翰福音十章十節說什麼呢
[00:03:42.800 --> 00:03:44.800]  約翰福音十章十節說什麼呢
[00:03:44.800 --> 00:03:46.800]  有沒有人已經知道的 想舉手
[00:03:46.800 --> 00:03:48.800]  有沒有人已經知道
[00:03:48.800 --> 00:03:50.800]  不是吧
[00:03:50.800 --> 00:03:51.800]  不是吧
[00:03:51.800 --> 00:03:52.800]  很多人都知道的
[00:03:52.800 --> 00:03:54.800]  應該很多人都知道的
[00:03:54.800 --> 00:03:56.800]  這樣說 道賊來
[00:03:56.800 --> 00:03:59.800]  無非要偷竊殺害毀壞
[00:03:59.800 --> 00:04:00.800]  道賊來
[00:04:00.800 --> 00:04:02.800]  無非是要偷竊傷害毀壞
[00:04:02.800 --> 00:04:04.800]  哇 馬上打了出來
[00:04:04.800 --> 00:04:06.800]  這麼威風的
[00:04:06.800 --> 00:04:07.800]  立刻打出來
[00:04:07.800 --> 00:04:09.800]  這個弟兄厲害
[00:04:09.800 --> 00:04:11.800]  這弟兄很厲害
[00:04:11.800 --> 00:04:14.800]  不過自小了一點
[00:04:14.800 --> 00:04:16.800]  長輩嘛 這裡有些
[00:04:16.800 --> 00:04:18.800]  那麼
[00:04:18.800 --> 00:04:19.800]  Yeah
[00:04:19.800 --> 00:04:20.800]  有四小的臉
[00:04:20.800 --> 00:04:22.800]  厲害
[00:04:22.800 --> 00:04:23.800]  那麼
[00:04:23.800 --> 00:04:24.800]  我來了
[00:04:24.800 --> 00:04:26.800]  要叫揚德生命
[00:04:26.800 --> 00:04:28.800]  或者叫揚德生命
[00:04:28.800 --> 00:04:30.800]  並且得的更豐盛
[00:04:30.800 --> 00:04:32.800]  我來了是要叫揚德生命
[00:04:32.800 --> 00:04:33.800]  或叫揚德生命
[00:04:33.800 --> 00:04:35.800]  並且得的更豐盛
[00:04:35.800 --> 00:04:38.800]  英文就說Abandoned Life
[00:04:38.800 --> 00:04:40.800]  英文就是說Abandoned Life
[00:04:40.800 --> 00:04:42.800]  想不想啊
[00:04:42.800 --> 00:04:43.800]  想不想啊
[00:04:43.800 --> 00:04:44.800]  想不想得豐盛生命啊
[00:04:44.800 --> 00:04:46.800]  想不想得豐盛生命啊
[00:04:46.800 --> 00:04:47.800]  誰想的 舉手
[00:04:47.800 --> 00:04:48.800]  誰想的 請舉手
[00:04:48.800 --> 00:04:49.800]  Yeah
[00:04:49.800 --> 00:04:52.800]  長輩第一個舉手
[00:04:52.800 --> 00:04:54.800]  每個人都想啊
[00:04:54.800 --> 00:04:56.800]  豐盛生命誰不想呢
[00:04:56.800 --> 00:04:57.800]  是不是
[00:04:57.800 --> 00:04:58.800]  豐盛生命有什麼
[00:04:58.800 --> 00:04:59.800]  特別是我們中國人
[00:04:59.800 --> 00:05:01.800]  好想 Yeah
[00:05:01.800 --> 00:05:03.800]  特別是我們中國人真的很想
[00:05:03.800 --> 00:05:04.800]  不過問題是什麼呢
[00:05:04.800 --> 00:05:05.800]  問題是什麼
[00:05:05.800 --> 00:05:07.800]  問題就是什麼叫豐盛生命
[00:05:07.800 --> 00:05:09.800]  問題是什麼是豐盛生命
[00:05:09.800 --> 00:05:11.800]  豐盛啊 Yeah
[00:05:11.800 --> 00:05:13.800]  豐盛啊
[00:05:13.800 --> 00:05:15.800]  當然知道啦
[00:05:15.800 --> 00:05:16.800]  什麼叫豐盛啊
[00:05:16.800 --> 00:05:17.800]  什麼叫豐盛
[00:05:17.800 --> 00:05:18.800]  Yeah
[00:05:18.800 --> 00:05:19.800]  多謝耶穌
[00:05:19.800 --> 00:05:20.800]  謝謝耶穌
[00:05:20.800 --> 00:05:22.800]  我升職啦 Yeah
[00:05:22.800 --> 00:05:24.800]  升官啦 Yeah
[00:05:24.800 --> 00:05:25.800]  正不正啊
[00:05:25.800 --> 00:05:26.800]  正不正 好不好
[00:05:26.800 --> 00:05:28.800]  呵呵呵
[00:05:28.800 --> 00:05:30.800]  國語沒有正不正的
[00:05:30.800 --> 00:05:31.800]  呵呵呵
[00:05:31.800 --> 00:05:32.800]  好不好
[00:05:32.800 --> 00:05:36.800]  呵呵呵
[00:05:36.800 --> 00:05:37.800]  正不正 好不好
[00:05:37.800 --> 00:05:38.800]  好不好
[00:05:38.800 --> 00:05:39.800]  Yeah
[00:05:39.800 --> 00:05:40.800]  哇
[00:05:40.800 --> 00:05:41.800]  哇
[00:05:41.800 --> 00:05:42.800]  好便宜買了一間大屋
[00:05:42.800 --> 00:05:43.800]  Yeah
[00:05:43.800 --> 00:05:44.800]  哇
[00:05:44.800 --> 00:05:45.800]  很便宜就買了一間大房子
[00:05:45.800 --> 00:05:47.800]  所以我們會講見證
[00:05:47.800 --> 00:05:49.800]  神祝福我啊
[00:05:49.800 --> 00:05:50.800]  我們就會講見證
[00:05:50.800 --> 00:05:51.800]  神祝福我們
[00:05:51.800 --> 00:05:53.800]  這麼便宜買了一間又大又漂亮的屋
[00:05:53.800 --> 00:05:54.800]  Yeah
[00:05:54.800 --> 00:05:56.800]  這麼便宜買了一間又大又漂亮的房子
[00:05:56.800 --> 00:05:57.800]  對啊
[00:05:57.800 --> 00:05:58.800]  哇
[00:05:58.800 --> 00:05:59.800]  我現在無端端
[00:05:59.800 --> 00:06:01.800]  人家送了一輛Benz給我
[00:06:01.800 --> 00:06:02.800]  Yeah
[00:06:02.800 --> 00:06:03.800]  哇
[00:06:03.800 --> 00:06:04.800]  現在什麼理由都沒有
[00:06:04.800 --> 00:06:05.800]  人家送了一台好車給我
[00:06:05.800 --> 00:06:07.800]  我們這些就叫福氣
[00:06:07.800 --> 00:06:08.800]  對嗎
[00:06:08.800 --> 00:06:09.800]  這些就是福氣
[00:06:09.800 --> 00:06:10.800]  對嗎
[00:06:10.800 --> 00:06:11.800]  豐盛的生命
[00:06:11.800 --> 00:06:12.800]  豐盛的生命
[00:06:12.800 --> 00:06:14.800]  不過耶穌怎麼看呢
[00:06:14.800 --> 00:06:16.800]  但是耶穌怎麼看呢
[00:06:16.800 --> 00:06:18.800]  什麼叫豐盛呢
[00:06:18.800 --> 00:06:19.800]  什麼叫豐盛呢
[00:06:19.800 --> 00:06:21.800]  豐盛的生命當然像耶穌的生命
[00:06:21.800 --> 00:06:23.800]  豐盛的生命當然像耶穌的生命
[00:06:23.800 --> 00:06:25.800]  因為耶穌給的嘛
[00:06:25.800 --> 00:06:26.800]  是耶穌給的嘛
[00:06:26.800 --> 00:06:28.800]  難道耶穌給的不是他那種生命嗎
[00:06:28.800 --> 00:06:30.800]  難道耶穌給的不是他那種生命嗎
[00:06:30.800 --> 00:06:32.800]  那耶穌給的什麼生命呢
[00:06:32.800 --> 00:06:34.800]  那耶穌給的是什麼生命呢
[00:06:34.800 --> 00:06:36.800]  那耶穌給的是什麼生命呢
[00:06:36.800 --> 00:06:38.800]  那耶穌給的是什麼生命呢
[00:06:38.800 --> 00:06:40.800]  那耶穌給的是什麼生命呢
[00:06:40.800 --> 00:06:42.800]  那耶穌給的是什麼生命呢
[00:06:42.800 --> 00:06:44.800]  那耶穌給的是什麼生命呢
[00:06:44.800 --> 00:06:46.800]  那耶穌給的是什麼生命呢
[00:06:46.800 --> 00:06:48.800]  那耶穌給的是什麼生命呢
[00:06:48.800 --> 00:06:50.800]  那耶穌給的是什麼生命呢
[00:06:50.800 --> 00:06:52.800]  那耶穌給的是什麼生命呢
[00:06:52.800 --> 00:06:54.800]  那耶穌給的是什麼生命呢
[00:06:54.800 --> 00:06:56.800]  那耶穌給的是什麼生命呢
[00:06:56.800 --> 00:06:58.800]  那耶穌給的是什麼生命呢
[00:06:58.800 --> 00:07:00.800]  那耶穌給的是什麼生命呢
[00:07:00.800 --> 00:07:02.800]  那耶穌給的是什麼生命呢
[00:07:02.800 --> 00:07:04.800]  那耶穌給的是什麼生命呢
[00:07:04.800 --> 00:07:06.800]  那耶穌給的是什麼生命呢
[00:07:06.800 --> 00:07:08.800]  那耶穌給的是什麼生命呢
[00:07:08.800 --> 00:07:10.800]  那耶穌給的是什麼生命呢
[00:07:10.800 --> 00:07:12.800]  那耶穌給的是什麼生命呢
[00:07:12.800 --> 00:07:14.800]  那耶穌給的是什麼生命呢
[00:07:14.800 --> 00:07:16.800]  那耶穌給的是什麼生命呢
[00:07:16.800 --> 00:07:18.800]  那耶穌給的是什麼生命呢
[00:07:18.800 --> 00:07:20.800]  那耶穌給的是什麼生命呢
[00:07:20.800 --> 00:07:22.800]  那耶穌給的是什麼生命呢
[00:07:22.800 --> 00:07:24.800]  那耶穌給的是什麼生命呢
[00:07:24.800 --> 00:07:26.800]  那耶穌給的是什麼生命呢
[00:07:26.800 --> 00:07:28.800]  那耶穌給的是什麼生命呢
[00:07:28.800 --> 00:07:30.800]  那耶穌給的是什麼生命呢
[00:07:30.800 --> 00:07:32.800]  那耶穌給的是什麼生命呢
[00:07:32.800 --> 00:07:34.800]  那耶穌給的是什麼生命呢
[00:07:34.800 --> 00:07:36.800]  那耶穌給的是什麼生命呢
[00:07:36.800 --> 00:07:38.800]  那耶穌給的是什麼生命呢
[00:07:38.800 --> 00:07:40.800]  那耶穌給的是什麼生命呢
[00:07:40.800 --> 00:07:42.800]  那耶穌給的是什麼生命呢
[00:07:42.800 --> 00:07:44.800]  那耶穌給的是什麼生命呢
[00:07:44.800 --> 00:07:46.800]  那耶穌給的是什麼生命呢
[00:07:46.800 --> 00:07:48.800]  那耶穌給的是什麼生命呢
[00:07:48.800 --> 00:07:50.800]  那耶穌給的是什麼生命呢
[00:07:50.800 --> 00:07:52.800]  那耶穌給的是什麼生命呢
[00:07:52.800 --> 00:07:54.800]  那耶穌給的是什麼生命呢
[00:07:54.800 --> 00:07:56.800]  那耶穌給的是什麼生命呢
[00:07:56.800 --> 00:07:58.800]  那耶穌給的是什麼生命呢
[00:07:58.800 --> 00:08:00.800]  因為凡要救自己生命的
[00:08:00.800 --> 00:08:02.800]  因為凡要救自己生命的
[00:08:02.800 --> 00:08:04.800]  必喪掉生命
[00:08:04.800 --> 00:08:06.800]  凡為我喪掉生命的
[00:08:06.800 --> 00:08:08.800]  必救了生命
[00:08:08.800 --> 00:08:10.800]  耶!Hallelujah!
[00:08:10.800 --> 00:08:12.800]  耶!Hallelujah!
[00:08:12.800 --> 00:08:14.800]  耶穌說要跟他要怎麼樣呢
[00:08:14.800 --> 00:08:16.800]  耶穌說要跟他要怎麼樣呢
[00:08:16.800 --> 00:08:18.800]  兩個條件第一
[00:08:18.800 --> 00:08:20.800]  蛇脊
[00:08:20.800 --> 00:08:22.800]  蛇脊
[00:08:22.800 --> 00:08:24.800]  第二呢
[00:08:24.800 --> 00:08:26.800]  天天背十字架
[00:08:26.800 --> 00:08:28.800]  哇!
[00:08:28.800 --> 00:08:30.800]  跟我們想的很不一樣
[00:08:30.800 --> 00:08:32.800]  跟我們想的很不一樣
[00:08:32.800 --> 00:08:34.800]  要什麼呢?
[00:08:34.800 --> 00:08:36.800]  蛇脊
[00:08:36.800 --> 00:08:38.800]  我很喜歡中文
[00:08:38.800 --> 00:08:40.800]  我很喜歡中文
[00:08:40.800 --> 00:08:42.800]  英文聖經說Deny Yourself
[00:08:42.800 --> 00:08:44.800]  英文就是Deny Yourself
[00:08:44.800 --> 00:08:46.800]  有一點像壓抑自己
[00:08:46.800 --> 00:08:48.800]  有一點像壓抑自己
[00:08:48.800 --> 00:08:50.800]  有一點像壓制自己
[00:08:50.800 --> 00:08:52.800]  有一點像壓抑自己
[00:08:52.800 --> 00:08:54.800]  中文聖經的翻譯
[00:08:54.800 --> 00:08:56.800]  接近原文
[00:08:56.800 --> 00:08:58.800]  蛇脊
[00:08:58.800 --> 00:09:00.800]  中文聖經的翻譯很接近原文
[00:09:00.800 --> 00:09:02.800]  蛇脊
[00:09:02.800 --> 00:09:04.800]  蛇脊的意思是什麼呢?
[00:09:04.800 --> 00:09:06.800]  Give away yourself
[00:09:06.800 --> 00:09:08.800]  給出自己
[00:09:08.800 --> 00:09:10.800]  把自己給出去
[00:09:10.800 --> 00:09:12.800]  所以下面的經文就是這樣說
[00:09:12.800 --> 00:09:14.800]  要救自己的英文
[00:09:14.800 --> 00:09:16.800]  要Save yourself
[00:09:16.800 --> 00:09:18.800]  中文就譯為救
[00:09:18.800 --> 00:09:20.800]  其實原文的意思是Double
[00:09:20.800 --> 00:09:22.800]  Save 有一點像
[00:09:22.800 --> 00:09:24.800]  要保存
[00:09:24.800 --> 00:09:26.800]  要保存自己的生命
[00:09:26.800 --> 00:09:28.800]  就是什麼呢?
[00:09:28.800 --> 00:09:30.800]  喪掉生命
[00:09:30.800 --> 00:09:32.800]  就是要保存自己的生命
[00:09:32.800 --> 00:09:34.800]  就是要喪掉
[00:09:34.800 --> 00:09:36.800]  不過你肯給出去的時候
[00:09:36.800 --> 00:09:38.800]  但是你肯給出去的時候
[00:09:38.800 --> 00:09:40.800]  就真正得到生命
[00:09:40.800 --> 00:09:42.800]  就會真正得到生命
[00:09:42.800 --> 00:09:44.800]  Amen
[00:09:44.800 --> 00:09:46.800]  明白嗎?
[00:09:46.800 --> 00:09:48.800]  所以跟耶穌要怎麼樣?
[00:09:48.800 --> 00:09:50.800]  要給出去
[00:09:50.800 --> 00:09:52.800]  很多人回來教會做什麼?
[00:09:52.800 --> 00:09:54.800]  但是很多人回來教會要做什麼?
[00:09:54.800 --> 00:09:56.800]  要拿
[00:09:56.800 --> 00:09:58.800]  給我
[00:09:58.800 --> 00:10:00.800]  給我
[00:10:00.800 --> 00:10:02.800]  給我
[00:10:02.800 --> 00:10:04.800]  我們很希望教會都可以這樣
[00:10:04.800 --> 00:10:06.800]  給我
[00:10:06.800 --> 00:10:08.800]  當然希望教會可以這樣
[00:10:08.800 --> 00:10:10.800]  起碼回來教會
[00:10:10.800 --> 00:10:12.800]  要聽一篇好道
[00:10:12.800 --> 00:10:14.800]  起碼來到教會要聽一篇好的道
[00:10:14.800 --> 00:10:16.800]  給我一些餵養
[00:10:16.800 --> 00:10:18.800]  給我一些餵養
[00:10:18.800 --> 00:10:20.800]  哇 牧師講到這麼悶
[00:10:20.800 --> 00:10:22.800]  哇 牧師講到這麼悶
[00:10:22.800 --> 00:10:24.800]  歐陽牧師講到沒力氣
[00:10:24.800 --> 00:10:26.800]  歐陽牧師
[00:10:26.800 --> 00:10:28.800]  我不喜歡
[00:10:28.800 --> 00:10:30.800]  去隔壁廳道
[00:10:30.800 --> 00:10:32.800]  我不喜歡 去隔壁廳吧
[00:10:32.800 --> 00:10:34.800]  有沒有這樣的人?
[00:10:34.800 --> 00:10:36.800]  會埋怨 牧師講到不好
[00:10:36.800 --> 00:10:38.800]  會埋怨
[00:10:38.800 --> 00:10:40.800]  做牧師很慘
[00:10:40.800 --> 00:10:42.800]  跟隔壁說做牧師很慘
[00:10:42.800 --> 00:10:44.800]  跟隔壁講說做牧師很慘
[00:10:44.800 --> 00:10:46.800]  被人投訴
[00:10:46.800 --> 00:10:48.800]  被人投訴
[00:10:48.800 --> 00:10:50.800]  每個星期都要有料到
[00:10:50.800 --> 00:10:52.800]  每個星期都要給一些東西
[00:10:52.800 --> 00:10:54.800]  為什麼呢? 因為會有要拿
[00:10:54.800 --> 00:10:56.800]  為什麼呢? 因為會有要拿
[00:10:56.800 --> 00:10:58.800]  給我 給我 給我
[00:10:58.800 --> 00:11:00.800]  記不記得
[00:11:00.800 --> 00:11:02.800]  有一次
[00:11:02.800 --> 00:11:04.800]  魔鬼試探耶穌
[00:11:04.800 --> 00:11:06.800]  有一次魔鬼試探耶穌
[00:11:06.800 --> 00:11:08.800]  帶牠去到高山
[00:11:08.800 --> 00:11:10.800]  帶牠去到高山
[00:11:10.800 --> 00:11:12.800]  帶牠去到高山
[00:11:12.800 --> 00:11:14.800]  讓牠看全世界的榮華富貴
[00:11:14.800 --> 00:11:16.800]  讓牠看全世界的榮華富貴
[00:11:16.800 --> 00:11:18.800]  哇 你看
[00:11:18.800 --> 00:11:20.800]  耶 有ipad
[00:11:20.800 --> 00:11:22.800]  耶 有ipad
[00:11:22.800 --> 00:11:24.800]  讓牠看一下 哇 好棒啊 有ipad
[00:11:24.800 --> 00:11:26.800]  所有這些東西
[00:11:26.800 --> 00:11:28.800]  我都會給你
[00:11:28.800 --> 00:11:30.800]  所有這些東西我都可以給你
[00:11:30.800 --> 00:11:32.800]  只要你做一件事
[00:11:32.800 --> 00:11:34.800]  拜一拜
[00:11:34.800 --> 00:11:36.800]  記不記得
[00:11:36.800 --> 00:11:38.800]  你們有沒有看聖經
[00:11:38.800 --> 00:11:40.800]  有沒有看聖經
[00:11:40.800 --> 00:11:42.800]  記得嗎
[00:11:42.800 --> 00:11:44.800]  然後耶穌說什麼
[00:11:44.800 --> 00:11:46.800]  他要不要
[00:11:46.800 --> 00:11:48.800]  他說什麼
[00:11:48.800 --> 00:11:50.800]  當拜
[00:11:50.800 --> 00:11:52.800]  耶穌說
[00:11:52.800 --> 00:11:54.800]  哈喳
[00:11:54.800 --> 00:11:56.800]  耶穌就說 哈 一腳踢出去
[00:11:56.800 --> 00:11:58.800]  不是很像
[00:11:58.800 --> 00:12:00.800]  海飛
[00:12:00.800 --> 00:12:02.800]  海飛 錯
[00:12:02.800 --> 00:12:04.800]  耶穌
[00:12:04.800 --> 00:12:06.800]  這個是東方的演繹
[00:12:06.800 --> 00:12:08.800]  這個是東方的演繹
[00:12:08.800 --> 00:12:10.800]  我們東方人
[00:12:10.800 --> 00:12:12.800]  東方人
[00:12:12.800 --> 00:12:14.800]  走開啦
[00:12:14.800 --> 00:12:16.800]  走開啦
[00:12:16.800 --> 00:12:18.800]  不要
[00:12:18.800 --> 00:12:20.800]  我想問一個問題
[00:12:20.800 --> 00:12:22.800]  誰可以給全世界榮華富貴
[00:12:22.800 --> 00:12:24.800]  榮華富貴
[00:12:24.800 --> 00:12:26.800]  誰可以給你全世界的榮華富貴
[00:12:26.800 --> 00:12:28.800]  啊
[00:12:28.800 --> 00:12:30.800]  誰啊
[00:12:30.800 --> 00:12:32.800]  魔鬼啊
[00:12:32.800 --> 00:12:34.800]  是魔鬼
[00:12:34.800 --> 00:12:36.800]  是吧
[00:12:36.800 --> 00:12:38.800]  不是我說的 自己回去看聖經
[00:12:38.800 --> 00:12:40.800]  魔鬼說
[00:12:40.800 --> 00:12:42.800]  我可以給你全世界榮華富貴
[00:12:42.800 --> 00:12:44.800]  耶穌說不要
[00:12:44.800 --> 00:12:46.800]  魔鬼說
[00:12:46.800 --> 00:12:48.800]  他可以給你全世界的榮華富貴
[00:12:48.800 --> 00:12:50.800]  耶穌說不要
[00:12:50.800 --> 00:12:52.800]  如果是我們
[00:12:52.800 --> 00:12:54.800]  我們就學
[00:12:54.800 --> 00:12:56.800]  我回來教會就想得到這些東西
[00:12:56.800 --> 00:12:58.800]  如果是我
[00:12:58.800 --> 00:13:00.800]  其實我回來教會就想得到這些東西
[00:13:00.800 --> 00:13:02.800]  魔鬼的生命是怎樣的呢
[00:13:02.800 --> 00:13:04.800]  魔鬼的生命是怎樣的呢
[00:13:04.800 --> 00:13:06.800]  魔鬼本來是天使長
[00:13:06.800 --> 00:13:08.800]  魔鬼本來是天使長
[00:13:08.800 --> 00:13:10.800]  不過他犯罪墮落
[00:13:10.800 --> 00:13:12.800]  然後犯罪墮落
[00:13:12.800 --> 00:13:14.800]  犯什麼罪呢
[00:13:14.800 --> 00:13:16.800]  以賽亞書第十四章第十二節
[00:13:16.800 --> 00:13:18.800]  以賽亞書第十四章第十二節
[00:13:18.800 --> 00:13:20.800]  十四章十二節
[00:13:20.800 --> 00:13:22.800]  十四章十二節
[00:13:22.800 --> 00:13:24.800]  那裡魔鬼
[00:13:24.800 --> 00:13:26.800]  有兩個字
[00:13:26.800 --> 00:13:28.800]  重複了五次
[00:13:28.800 --> 00:13:30.800]  那裡有兩個字是重複了五次
[00:13:30.800 --> 00:13:32.800]  哪兩個字呢
[00:13:32.800 --> 00:13:34.800]  哪兩個字呢
[00:13:34.800 --> 00:13:36.800]  就是我要
[00:13:36.800 --> 00:13:38.800]  我要
[00:13:38.800 --> 00:13:40.800]  我要
[00:13:40.800 --> 00:13:42.800]  我要
[00:13:42.800 --> 00:13:44.800]  我要
[00:13:44.800 --> 00:13:46.800]  我要
[00:13:46.800 --> 00:13:48.800]  全部都是我要
[00:13:48.800 --> 00:13:50.800]  我要
[00:13:50.800 --> 00:13:52.800]  我要
[00:13:52.800 --> 00:13:54.800]  像不像世界的歌
[00:13:54.800 --> 00:13:56.800]  我到現在都不知道
[00:13:56.800 --> 00:13:58.800]  你的手指要這樣
[00:13:58.800 --> 00:14:00.800]  是不是很像世界的歌
[00:14:00.800 --> 00:14:02.800]  雖然我不知道為什麼手指要這樣子
[00:14:02.800 --> 00:14:04.800]  世界常常要這樣
[00:14:04.800 --> 00:14:06.800]  世界常常要這樣子
[00:14:06.800 --> 00:14:08.800]  我要
[00:14:08.800 --> 00:14:10.800]  我要
[00:14:10.800 --> 00:14:12.800]  我要
[00:14:12.800 --> 00:14:14.800]  這個就是魔鬼
[00:14:14.800 --> 00:14:16.800]  魔鬼是怎樣呢
[00:14:16.800 --> 00:14:18.800]  自我中心
[00:14:18.800 --> 00:14:20.800]  魔鬼就是自我中心
