
[00:00:00.000 --> 00:00:04.540]  我們低頭禱告
[00:05:41.120 --> 00:05:45.760]  我的生命是我的 你的生命是你的
[00:05:45.760 --> 00:05:49.080]  你有你的生活 我有我的生活
[00:05:49.080 --> 00:05:54.600]  不 一對夫妻如果是已經成爲夫妻
[00:05:54.600 --> 00:05:58.400]  是完全對對方闖開的
[00:05:58.400 --> 00:06:03.880]  好像說我不能夠再是自己命運的主宰
[00:06:03.880 --> 00:06:07.440]  我不能夠再是自己靈魂的指揮
[00:06:07.440 --> 00:06:08.960]  我無論怎麼樣
[00:06:08.960 --> 00:06:10.840]  雖然我有我的生命
[00:06:10.840 --> 00:06:13.240]  但是我要跟你分享
[00:06:13.240 --> 00:06:17.840]  我願意將我的生命向你闖開
[00:06:17.840 --> 00:06:20.080]  那個就不簡單了
[00:06:20.080 --> 00:06:24.480]  這種的關係就不簡單了
[00:06:24.480 --> 00:06:31.040]  最近我看了在中國他們介紹一本的書
[00:06:31.040 --> 00:06:33.360]  它是一本的小說
[00:06:33.360 --> 00:06:37.080]  是一個三十多歲的作家所寫的
[00:06:37.080 --> 00:06:42.880]  他講到中產階級的人他們的痛苦
[00:06:42.880 --> 00:06:48.320]  然後我就是曾經輔導一個弟兄在中國
[00:06:48.320 --> 00:06:50.960]  我都不太明白他講什麼
[00:06:50.960 --> 00:06:54.280]  他說我的太太呀 他的姐姐怎麼怎麼
[00:06:54.280 --> 00:06:56.040]  就是比較有錢
[00:06:56.040 --> 00:07:02.160]  然後就鼓勵他們買房子
[00:07:02.160 --> 00:07:06.200]  所以就是也幫助他買房子
[00:07:06.200 --> 00:07:08.680]  但是我們已經有一套房子
[00:07:08.680 --> 00:07:11.480]  然後就是在買房子的時候
[00:07:11.480 --> 00:07:12.840]  別人就告訴他
[00:07:12.840 --> 00:07:15.480]  哎 很簡單 離婚吧
[00:07:15.480 --> 00:07:18.400]  離婚就有第二套的房子
[00:07:18.400 --> 00:07:22.200]  因爲好像一對夫妻只能夠買一套 是吧
[00:07:22.200 --> 00:07:24.880]  所以那個地產的小姐說
[00:07:24.880 --> 00:07:26.200]  離婚吧
[00:07:26.200 --> 00:07:28.200]  那麼他們就離婚了
[00:07:28.200 --> 00:07:30.520]  離了婚之後又結婚了
[00:07:30.520 --> 00:07:32.360]  後來又離婚了
[00:07:32.360 --> 00:07:36.960]  就是很在乎他們要買幾套的房子
[00:07:36.960 --> 00:07:39.520]  然後那個小說就是這樣說
[00:07:39.520 --> 00:07:42.760]  哇 他說我作爲中產階級的人
[00:07:42.760 --> 00:07:45.240]  我覺得這個真的很離譜
[00:07:45.240 --> 00:07:47.960]  那個不不行啊這個
[00:07:47.960 --> 00:07:52.360]  我們好像這次婚姻好像是買賣 不
[00:07:52.360 --> 00:07:56.200]  聖經裏面講的婚姻特別在新約裏面
[00:07:56.200 --> 00:07:59.760]  它說丈夫要愛妻子
[00:07:59.760 --> 00:08:02.400]  好像基督愛教會
[00:08:02.400 --> 00:08:05.440]  太太要尊重丈夫
[00:08:05.440 --> 00:08:07.760]  那麼兩個彼此的關係
[00:08:07.760 --> 00:08:11.880]  它說我告訴你這是個奧祕
[00:08:11.880 --> 00:08:15.720]  奧祕是我們人不能夠只是用理性
[00:08:15.720 --> 00:08:17.720]  就是能夠figure out
[00:08:17.720 --> 00:08:19.400]  婚姻是個奧祕
[00:08:19.400 --> 00:08:24.120]  更加奧祕的就是基督與教會的關係
[00:08:24.120 --> 00:08:26.600]  基督多麼愛教會
[00:08:26.600 --> 00:08:28.840]  多麼愛這個心腹
[00:08:28.840 --> 00:08:32.440]  多麼愛我們每一位的弟兄姐妹
[00:08:32.440 --> 00:08:39.800]  這就是所謂上帝認識我
[00:08:39.800 --> 00:08:41.320]  然後更多
[00:08:41.320 --> 00:08:43.640]  第二節我們一同念一二三
[00:08:43.640 --> 00:08:45.120]  我坐下
[00:08:45.120 --> 00:08:46.520]  我起來
[00:08:46.520 --> 00:08:48.120]  你都曉得
[00:08:48.120 --> 00:08:51.160]  你從遠處知道我的意念
[00:08:51.160 --> 00:08:52.440]  我行路
[00:08:52.440 --> 00:08:54.320]  第三節我行路
[00:08:54.320 --> 00:08:55.600]  我躺臥
[00:08:55.600 --> 00:08:57.080]  你都細察
[00:08:57.080 --> 00:09:01.280]  你也深知我一切所行的
[00:09:01.280 --> 00:09:05.040]  現在這個東西很好用 是不是啊
[00:09:05.040 --> 00:09:08.360]  不過就是在中國
[00:09:08.360 --> 00:09:10.560]  它說哎呀 這是很好啊
[00:09:10.560 --> 00:09:13.040]  你服侍我們
[00:09:13.040 --> 00:09:14.840]  我也覺得蠻好
[00:09:14.840 --> 00:09:20.800]  不如你將我的微信也放在你們那個羣裏面
[00:09:20.800 --> 00:09:23.440]  那麼大家方便啊
[00:09:23.440 --> 00:09:25.680]  哇 一放那個羣裏面
[00:09:25.680 --> 00:09:29.720]  叮咚 叮咚 叮咚 叮咚 叮咚 叮咚 叮咚 叮咚 叮咚 叮咚
[00:09:29.720 --> 00:09:33.560]  哇 一次一兩分鐘三十幾個的email
[00:09:33.560 --> 00:09:35.040]  啊 你在哪裏啊
[00:09:35.040 --> 00:09:36.400]  哦 我在這裏
[00:09:36.400 --> 00:09:37.440]  很好 好吧
[00:09:37.440 --> 00:09:39.040]  哎呀 差不多了
[00:09:39.040 --> 00:09:42.680]  嗯 叮 嗯
[00:09:42.680 --> 00:09:43.920]  你在買東西嗎
[00:09:43.920 --> 00:09:45.240]  是 在Cosa
[00:09:45.240 --> 00:09:46.920]  是 我在Woolworth
[00:09:46.920 --> 00:09:48.880]  叮
[00:09:48.880 --> 00:09:50.920]  哇
[00:09:50.920 --> 00:09:52.360]  現在
[00:09:52.360 --> 00:09:54.800]  老婆 你坐下你起來
[00:09:54.800 --> 00:09:56.160]  我都曉得
[00:09:56.160 --> 00:09:58.160]  我從遠處知道你的意念
[00:09:58.160 --> 00:09:59.320]  你在中國
[00:09:59.320 --> 00:10:01.360]  你在那個環遊世界
[00:10:01.360 --> 00:10:04.200]  Victor說我都曉得
[00:10:04.200 --> 00:10:05.840]  你躺臥
[00:10:05.840 --> 00:10:07.160]  我都細察
[00:10:07.160 --> 00:10:09.040]  我也深知你一切所行的
[00:10:09.040 --> 00:10:14.160]  如果你給我知道的話
[00:10:14.160 --> 00:10:17.360]  有人送一個牌給我
[00:10:17.360 --> 00:10:19.360]  這是放在家裏面的
[00:10:19.360 --> 00:10:21.480]  就是講到耶穌怎麼怎麼
[00:10:21.480 --> 00:10:22.680]  那麼哪個牌是這樣的
[00:10:22.680 --> 00:10:23.760]  哪個牌是
[00:10:23.760 --> 00:10:26.120]  耶穌是我家之主
[00:10:26.120 --> 00:10:29.880]  也是看不見的客人
[00:10:29.880 --> 00:10:32.720]  Jesus is the lord of our house
[00:10:32.720 --> 00:10:37.160]  and an invisible guest
[00:10:37.160 --> 00:10:41.120]  我有時候不想放在上面
[00:10:41.120 --> 00:10:43.720]  我也不想放在客廳
[00:10:43.720 --> 00:10:48.240]  也覺得不太自然放在我的睡房
[00:10:48.240 --> 00:10:50.680]  當然廁所更加不要講了
[00:10:50.680 --> 00:10:56.200]  不過我真的不太敢放那個東西在什麼地方
[00:10:56.200 --> 00:11:01.120]  我覺得這個東西一定不太暢銷的
[00:11:01.120 --> 00:11:03.080]  因爲很敏感
[00:11:03.080 --> 00:11:06.200]  一看就說invisible guest in my house
[00:11:06.200 --> 00:11:07.520]  哇
[00:11:07.520 --> 00:11:08.640]  我講廣東話
[00:11:08.640 --> 00:11:09.640]  我動過腳
[00:11:09.640 --> 00:11:12.720]  他就看得懂我動過腳
[00:11:12.720 --> 00:11:17.240]  這是我做一些不文明的事
[00:11:17.240 --> 00:11:18.800]  他也看到
[00:11:18.800 --> 00:11:21.840]  It's very uncomfortable
[00:11:21.840 --> 00:11:24.080]  我相信你不想人在你家裏面
[00:11:24.080 --> 00:11:28.040]  有個invisible guest每天看着你吧
[00:11:28.040 --> 00:11:29.320]  Hello
[00:11:29.320 --> 00:11:31.360]  要不要
[00:11:31.360 --> 00:11:34.360]  不過上帝
[00:11:34.360 --> 00:11:38.800]  他真的在每一天與我們同在
[00:11:38.800 --> 00:11:41.280]  但是他不會麻煩你
[00:11:41.280 --> 00:11:43.920]  你不讓他進來他也不進來
[00:11:43.920 --> 00:11:47.920]  所以這裏有個圖畫
[00:11:47.920 --> 00:11:52.680]  這個圖畫我相信不是本來的original
[00:11:52.680 --> 00:11:53.880]  完全不是
[00:11:53.880 --> 00:11:55.720]  不過它的意念在哪裏
[00:11:55.720 --> 00:11:58.120]  不過那個original的有
[00:11:58.120 --> 00:12:00.960]  那個original是很出名的一個圖畫
[00:12:00.960 --> 00:12:05.200]  耶穌在那裏叩門
[00:12:05.200 --> 00:12:06.200]  但是那個圖畫
[00:12:06.200 --> 00:12:07.800]  油畫是這樣的
[00:12:07.800 --> 00:12:12.640]  西方的油畫比較光暗很分明的
[00:12:12.640 --> 00:12:16.400]  它的光特別注意某種的事
[00:12:16.400 --> 00:12:20.000]  所以那個圖畫是講到有個門
[00:12:20.000 --> 00:12:25.760]  不是那麼漂亮的樹
[00:12:25.760 --> 00:12:32.160]  廣東話講到爛藤
[00:12:32.160 --> 00:12:34.160]  你們叫什麼
[00:12:34.160 --> 00:12:36.160]  盤藤
[00:12:36.160 --> 00:12:38.600]  這是很老的一個地方
[00:12:38.600 --> 00:12:42.440]  然後他就拿着個燈
[00:12:42.440 --> 00:12:45.240]  然後叩門在那裏
[00:12:45.240 --> 00:12:46.400]  不過很特別
[00:12:46.400 --> 00:12:49.280]  那個圖畫如果你細細地去看的時候
[00:12:49.280 --> 00:12:51.120]  你發覺沒有把手
[00:12:51.120 --> 00:12:54.480]  沒有開門的地方
[00:12:54.480 --> 00:12:56.480]  沒有開門的地方
[00:12:56.480 --> 00:12:58.400]  那我覺得
[00:12:58.400 --> 00:13:01.600]  其實這個世界是個很美麗的圖畫
[00:13:01.600 --> 00:13:03.760]  這個世界有很好聽
[00:13:03.760 --> 00:13:07.240]  很悅耳的音樂
[00:13:07.240 --> 00:13:10.040]  不過因爲你我不能夠安靜下來
[00:13:10.040 --> 00:13:11.800]  所以聽不到
[00:13:11.800 --> 00:13:15.840]  你家裏面有很可愛很漂亮的孩子
[00:13:15.840 --> 00:13:18.240]  可能很多父母看不到
[00:13:18.240 --> 00:13:21.160]  因爲我們心裏不能夠安靜
[00:13:21.160 --> 00:13:23.840]  好 我回答這個圖畫
[00:13:23.840 --> 00:13:27.560]  爲什麼沒有把手呢
[00:13:27.560 --> 00:13:34.000]  這個圖畫想表達什麼呢
[00:13:34.000 --> 00:13:37.120]  這個圖畫是表達我們的心
[00:13:37.120 --> 00:13:39.120]  請問我們的心門
[00:13:39.120 --> 00:13:42.040]  是從哪裏打開的
[00:13:42.040 --> 00:13:44.560]  從裏面打開的 對嗎
[00:13:44.560 --> 00:13:47.120]  從裏面打開的
[00:13:47.120 --> 00:13:48.240]  沒有一個人
[00:13:48.240 --> 00:13:52.320]  如果你不讓別人知道你裏面的感覺
[00:13:52.320 --> 00:13:57.120]  你裏面的煩惱 你裏面的恐懼
[00:13:57.120 --> 00:14:00.240]  你裏面的憤怒 沒有人能夠打開的
[00:14:00.240 --> 00:14:02.440]  你可以閉口 你可以不看它
[00:14:02.440 --> 00:14:03.760]  你可以跑開
[00:14:03.760 --> 00:14:06.920]  你可以從中國跑到Perth
[00:14:06.920 --> 00:14:08.640]  從Perth 你如果不習慣
[00:14:08.640 --> 00:14:09.960]  你可以跑到悉尼
[00:14:09.960 --> 00:14:11.160]  從這個教會
[00:14:11.160 --> 00:14:13.360]  你覺得本來好 後來不好
[00:14:13.360 --> 00:14:14.760]  你可以跑到別的教會
[00:14:14.760 --> 00:14:22.560]  但是你不能夠逃避你的上帝
[00:14:22.560 --> 00:14:27.040]  而且你的心是要從裏面打開的
[00:14:27.040 --> 00:14:28.960]  所以聖經裏面怎麼說
[00:14:28.960 --> 00:14:32.400]  它說 耶和華你檢查我
[00:14:32.400 --> 00:14:34.160]  你認識我
[00:14:34.160 --> 00:14:38.080]  如果與上帝有這個密切關係的
[00:14:38.080 --> 00:14:40.560]  一個的基督徒
[00:14:40.560 --> 00:14:42.800]  如果有人跟他講
[00:14:42.800 --> 00:14:45.480]  我不相信上帝
[00:14:45.480 --> 00:14:47.720]  他對我不好 我的經歷不好
[00:14:47.720 --> 00:14:49.880]  我不相信上帝
[00:14:49.880 --> 00:14:52.000]  我所接受哪一套
[00:14:52.000 --> 00:14:54.360]  我唯物辯證法
[00:14:54.360 --> 00:14:59.000]  我不能夠相信那個形而上的東西
[00:14:59.000 --> 00:15:00.560]  不要緊
[00:15:00.560 --> 00:15:03.720]  當一個親身經歷過上帝的人
[00:15:03.720 --> 00:15:08.800]  而且是深深經歷過自始至終的罪的可怕
[00:15:08.800 --> 00:15:12.920]  也深深經歷到上帝泄滅了他的罪
[00:15:12.920 --> 00:15:15.360]  而且給他個新的開始
[00:15:15.360 --> 00:15:17.840]  給他重新有盼望
[00:15:17.840 --> 00:15:22.640]  如果你對這個人說我不相信上帝
[00:15:22.640 --> 00:15:26.040]  他會告訴你
[00:15:26.040 --> 00:15:31.760]  上帝相信你
[00:15:31.760 --> 00:15:34.280]  對嗎
[00:15:34.280 --> 00:15:36.360]  我的意思是說
[00:15:36.360 --> 00:15:38.600]  因爲這個人經歷過上帝
[00:15:38.600 --> 00:15:43.560]  請問大家有沒有深深地經歷過上帝改變你 有嗎
[00:15:43.560 --> 00:15:45.760]  有嗎 真的嗎
[00:15:45.760 --> 00:15:48.160]  如果你經歷過的時候
[00:15:48.160 --> 00:15:50.400]  那麼回答這個問題
[00:15:50.400 --> 00:15:54.040]  我不相信上帝 你相不相信上帝
[00:15:54.040 --> 00:15:57.000]  這不是一個哲學的問題
[00:15:57.000 --> 00:15:59.320]  不是一個護教學的問題
[00:15:59.320 --> 00:16:01.360]  不是一個結學的推論
[00:16:01.360 --> 00:16:03.840]  而是一個的生命的經歷
[00:16:03.840 --> 00:16:05.600]  而且你會回答那個人
[00:16:05.600 --> 00:16:07.200]  上帝相信你
[00:16:07.200 --> 00:16:10.320]  因爲我的上帝曾經叫我
[00:16:10.320 --> 00:16:12.640]  在最苦難最絕望的時候
[00:16:12.640 --> 00:16:15.520]  叫我能夠抬起頭來
[00:16:15.520 --> 00:16:19.120]  當我最相信的時候 他醫治了我
[00:16:19.120 --> 00:16:21.480]  當我在哪裏心裏面震動
[00:16:21.480 --> 00:16:24.280]  我的手在那裏顫抖的時候
[00:16:24.280 --> 00:16:26.760]  上帝沒有跟我講道理
[00:16:26.760 --> 00:16:29.040]  他擁抱着我
[00:16:29.040 --> 00:16:31.960]  這就是嶽伯的經歷
[00:16:31.960 --> 00:16:35.160]  沒有什麼東西可以回應他的朋友
[00:16:35.160 --> 00:16:37.560]  他講講講 跟他們講
[00:16:37.560 --> 00:16:40.040]  朋友跟他們論爲什麼你會受苦
[00:16:40.040 --> 00:16:42.040]  爲什麼你家人會受苦
[00:16:42.040 --> 00:16:45.120]  嶽伯最後都沒有什麼要講
[00:16:45.120 --> 00:16:48.240]  講完了 跟他們辯辯完了
[00:16:48.240 --> 00:16:53.160]  他說 最好我都沒有出生在這個世界裏面
[00:16:53.160 --> 00:16:55.960]  而且他開始埋怨上帝
[00:16:55.960 --> 00:16:59.760]  不過 他心裏面深深地意識
[00:16:59.760 --> 00:17:03.400]  他說 確實他蠻有信心的
[00:17:03.400 --> 00:17:06.360]  他說 嶽伯所賜給的
[00:17:06.360 --> 00:17:08.600]  他可以收回的 是不是
[00:17:08.600 --> 00:17:11.840]  嶽伯所給的 他可以有權利收回的
[00:17:11.840 --> 00:17:13.760]  雖然他太太罵他
[00:17:13.760 --> 00:17:15.160]  你這個笨人
[00:17:15.160 --> 00:17:18.240]  上帝這樣待你 你還信他
[00:17:18.240 --> 00:17:22.200]  不 愚昧的婦人 你不能夠這樣說
[00:17:22.200 --> 00:17:27.560]  上帝賜給我們的 難道他不可以挪去嗎
[00:17:27.560 --> 00:17:29.280]  不過他真的受不住
[00:17:29.280 --> 00:17:30.920]  不單只是孩子沒有了
[00:17:30.920 --> 00:17:36.440]  不單只是身體被蠶食了
[00:17:36.440 --> 00:17:39.480]  但是朋友也是這樣攻擊他
[00:17:39.480 --> 00:17:41.320]  覺得你一定是犯有罪
[00:17:41.320 --> 00:17:43.280]  所以你遇到這個苦難
[00:17:43.280 --> 00:17:45.360]  他沒有話講
[00:17:45.360 --> 00:17:49.720]  不過最後上帝替他講
[00:17:49.720 --> 00:17:52.240]  他對那些朋友說
[00:17:52.240 --> 00:17:57.120]  嶽伯比你們有益
[00:17:57.120 --> 00:17:59.240]  你們有神學的觀念
[00:17:59.240 --> 00:18:02.720]  你們的推論很合那個邏輯
[00:18:02.720 --> 00:18:07.120]  但是這個是異人 我明白他
[00:18:07.120 --> 00:18:10.000]  所以嶽伯 上帝沒有回答他
[00:18:10.000 --> 00:18:12.400]  爲什麼他這樣懲罰他
[00:18:12.400 --> 00:18:13.920]  好像是懲罰他
[00:18:13.920 --> 00:18:15.840]  上帝沒有講
[00:18:15.840 --> 00:18:19.680]  不過他只是給他看看那個宇宙的美麗
[00:18:19.680 --> 00:18:23.840]  你們來到Perth有沒有晚上看看星星啊
[00:18:23.840 --> 00:18:25.560]  有沒有
[00:18:25.560 --> 00:18:28.560]  你今天晚上回去看看星星嗎
[00:18:28.560 --> 00:18:30.720]  如果可以的話 安靜的話
[00:18:30.720 --> 00:18:33.280]  可以拿那個梯子
[00:18:33.280 --> 00:18:37.640]  折下一兩個星星放在家裏面
[00:18:37.640 --> 00:18:40.520]  今天的星星特別好看 對嗎
[00:18:40.520 --> 00:18:46.920]  我有一次跟我們華語的弟兄姐妹去退休會的時候
[00:18:46.920 --> 00:18:49.080]  我們在外面走路的時候
[00:18:49.080 --> 00:18:51.200]  整天都是星星啊
[00:18:51.200 --> 00:18:53.080]  漂亮得不得了
[00:18:53.080 --> 00:18:55.840]  一大片的銀河
[00:18:55.840 --> 00:19:00.680]  你有沒有聽過鳥兒的鳴叫啊 早上
[00:19:00.680 --> 00:19:03.920]  最近我探望一個老人家在北唐
[00:19:03.920 --> 00:19:05.920]  他們從越南來的
[00:19:05.920 --> 00:19:08.640]  那麼他老人家已經九十多歲了
[00:19:08.640 --> 00:19:10.240]  睡在病牀裏面
[00:19:10.240 --> 00:19:13.280]  但是他老大也坐在旁邊
[00:19:13.280 --> 00:19:20.000]  以前他在我們那個Love Bridge那邊開那個麪食的店
[00:19:20.000 --> 00:19:23.640]  他兩個都睡覺 所以我退出去
[00:19:23.640 --> 00:19:26.400]  然後等他睡醒的時候我再進去
[00:19:26.400 --> 00:19:28.320]  然後他說
[00:19:28.320 --> 00:19:31.080]  哇 我二十多年前來到Perth的時候
[00:19:31.080 --> 00:19:33.760]  我們是難民 越南難民
[00:19:33.760 --> 00:19:36.320]  我還記得在North那邊
[00:19:36.320 --> 00:19:39.640]  我們有個政府爲我們預備的地方
[00:19:39.640 --> 00:19:42.640]  哇 我每天起牀的時候
[00:19:42.640 --> 00:19:46.000]  哇 我呼吸那個新鮮的空氣
[00:19:46.000 --> 00:19:50.560]  我聞到那個青草的香的味道
[00:19:50.560 --> 00:19:54.120]  你聞過嗎
[00:19:54.120 --> 00:19:59.240]  如果你聞過 巴不得天天都在那裏嘗
[00:19:59.240 --> 00:20:01.400]  嚐嚐紫園的滋味
[00:20:01.400 --> 00:20:05.120]  哇 他說鳥兒的聲音 草的氣味
[00:20:05.120 --> 00:20:07.080]  真的舒服得不得了
[00:20:07.080 --> 00:20:11.720]  很可惜我們有時候就是很忽略這些 是吧
[00:20:11.720 --> 00:20:13.280]  所以呢 就是我太太說
[00:20:13.280 --> 00:20:15.800]  哎呀 我來了那麼十幾二十年
[00:20:15.800 --> 00:20:18.520]  爲什麼我最近這兩三年
[00:20:18.520 --> 00:20:23.320]  才覺得那麼那個大自然的美麗
[00:20:23.320 --> 00:20:27.360]  那個日落的漂亮 日出的漂亮
[00:20:27.360 --> 00:20:30.720]  鳥兒的聲音 散步的好處
[00:20:30.720 --> 00:20:32.680]  大家有沒有去散散步的啊 平常
[00:20:32.680 --> 00:20:34.920]  有沒有啊 經常有沒有啊
[00:20:34.920 --> 00:20:36.600]  very good very good
[00:20:36.600 --> 00:20:39.880]  Perth就是一個好地方
[00:20:39.880 --> 00:20:42.240]  上帝知道我們
[00:20:42.240 --> 00:20:45.640]  上帝 縱然我們不可信
[00:20:45.640 --> 00:20:49.520]  但是他還是可信的 Amen
[00:20:49.520 --> 00:20:51.320]  我坐下 我起來
[00:20:51.320 --> 00:20:55.480]  我行路 我躺臥 你的氣場
[00:20:55.480 --> 00:20:57.200]  還有 我們念一念呢
[00:20:57.200 --> 00:21:00.040]  這是第四節 一二三來
[00:21:00.040 --> 00:21:03.080]  十月六華 十月六華
[00:21:03.080 --> 00:21:08.280]  你沒有一句話
[00:21:08.280 --> 00:21:11.720]  再念一遍 我還沒有喝完
[00:21:11.720 --> 00:21:14.960]  十月六華 十月六華
[00:21:14.960 --> 00:21:18.040]  你沒有一句話
