
[00:00:00.000 --> 00:00:05.480]  各位議員好,我們一齊先做一個禱告
[00:03:32.040 --> 00:03:39.160]  也是一個跳舞的舞蹈藝員
[00:03:39.160 --> 00:03:41.640]  但你會發覺她有時成功
[00:03:41.640 --> 00:03:48.160]  但很多時候她是經過一些不好而遇的情況
[00:03:48.160 --> 00:03:53.480]  她的婚姻或者她的戀情更加是很坎坷
[00:03:53.480 --> 00:03:58.160]  第一個還沒有結婚的 是一個男朋友
[00:03:58.160 --> 00:04:05.600]  就跟著一起去了南非的地方
[00:04:05.600 --> 00:04:11.360]  那裡的資料說他被迫去做娼妓
[00:04:11.360 --> 00:04:13.200]  不知道什麼原因
[00:04:13.200 --> 00:04:18.160]  這件事使他身體有很多病患
[00:04:18.160 --> 00:04:24.360]  第二個真正的結婚就是查理卓比林的爸爸
[00:04:24.360 --> 00:04:26.680]  查理就是這樣出生
[00:04:26.680 --> 00:04:30.440]  然後這個爸爸又試酒
[00:04:30.440 --> 00:04:32.640]  結果又離開了
[00:04:32.640 --> 00:04:34.560]  第三位又結婚
[00:04:34.560 --> 00:04:37.760]  結婚之後 一年之後帶著她懷孕
[00:04:37.760 --> 00:04:39.560]  跟著她的兒子都拿走
[00:04:39.560 --> 00:04:44.760]  所以媽媽是到你撫養兩個小朋友
[00:04:44.760 --> 00:04:47.280]  查理其中一個
[00:04:47.280 --> 00:04:49.280]  她的生活很坎坷
[00:04:49.280 --> 00:04:52.680]  到35歲受不了 她崩潰
[00:04:52.680 --> 00:04:56.640]  她要進精神病院去醫治
[00:04:56.640 --> 00:04:59.160]  然後查理慢慢有錢發跡的時候
[00:04:59.160 --> 00:05:01.800]  於是就去了美國維生的時候
[00:05:01.800 --> 00:05:05.320]  去拍他的電影 把媽媽接到了荷里活
[00:05:05.320 --> 00:05:09.840]  然後在荷里活最後完結了她的一生
[00:05:09.840 --> 00:05:14.960]  但是我們看到這個查理使人很多歡笑
[00:05:14.960 --> 00:05:16.960]  他建立了一個查理的世界
[00:05:16.960 --> 00:05:21.440]  但是他的媽媽卻是一個非常坎坷一生的人
[00:05:21.440 --> 00:05:25.640]  但是她裡面有一種很特別的生命力量
[00:05:25.640 --> 00:05:27.400]  是在神的裡面
[00:05:27.400 --> 00:05:29.800]  以至於查理在他的自傳中說
[00:05:29.800 --> 00:05:32.280]  媽媽是帶著一個喜樂的心
[00:05:32.280 --> 00:05:35.200]  面對他這些包袱 很大的重擔
[00:05:35.200 --> 00:05:37.400]  他說媽媽是一個善良的人
[00:05:37.400 --> 00:05:40.480]  很體貼一些人 很有同情心
[00:05:40.480 --> 00:05:44.400]  他說他自己經歷過媽媽對他的愛心
[00:05:44.400 --> 00:05:47.120]  他說他對一些犯罪的人非常體恤
[00:05:47.120 --> 00:05:49.680]  因為他能夠認同他們
[00:05:49.680 --> 00:05:52.080]  他雖然是一個很悲劇的人物
[00:05:52.080 --> 00:05:57.360]  但是卻是非常堅強 很有勇氣
[00:05:57.360 --> 00:06:00.160]  查理的媽媽很多時候 她在《基督徒》
[00:06:00.160 --> 00:06:04.080]  很多時候跟查理說根據聖經一些的故事
[00:06:04.080 --> 00:06:08.480]  跟查理說到耶穌基督愛顧那些窮人
[00:06:08.480 --> 00:06:11.360]  祂愛顧那些小朋友
[00:06:11.360 --> 00:06:14.280]  祂醫治很多的人 祂的憐憫
[00:06:14.280 --> 00:06:17.120]  祂就在細細的查理中下這些
[00:06:17.120 --> 00:06:20.680]  祂就說到就是媽媽這些的分享
[00:06:20.680 --> 00:06:24.920]  讓他看到人生原來有一絲的一些光芒
[00:06:24.920 --> 00:06:26.280]  是有人情
[00:06:26.280 --> 00:06:31.800]  所以他說就是這些光能夠使很多的文學作品
[00:06:31.800 --> 00:06:35.720]  或者一些劇作家有三樣這個元素
[00:06:35.720 --> 00:06:37.400]  這三樣是什麼呢?
[00:06:37.400 --> 00:06:44.880]  他說愛 憐憫 人的真摯人性
[00:06:44.880 --> 00:06:46.680]  其實這個就是在影響查理
[00:06:46.680 --> 00:06:51.680]  雖然很可惜查理沒有表示他在《基督徒》
[00:06:51.680 --> 00:06:56.000]  但是他媽媽的生命卻是在影響他
[00:06:56.000 --> 00:06:58.000]  人生不知道你怎麼看
[00:06:58.000 --> 00:07:00.400]  可能有很多的患難
[00:07:00.400 --> 00:07:02.520]  但是我們怎樣去面對呢?
[00:07:02.520 --> 00:07:05.400]  聖經就教我們要常常喜樂
[00:07:05.400 --> 00:07:08.120]  你說真的很不容易
[00:07:08.120 --> 00:07:10.640]  特別是面對今天的香港
[00:07:10.640 --> 00:07:12.480]  聖經都說我們要喜樂
[00:07:12.480 --> 00:07:13.880]  怎樣喜樂呢?
[00:07:13.880 --> 00:07:16.600]  或者我們一起看看這段經文的時候
[00:07:16.600 --> 00:07:20.000]  背景就是我們留意這段經文是保羅
[00:07:20.000 --> 00:07:22.520]  不只是叫我們喜樂這麼簡單
[00:07:22.520 --> 00:07:24.000]  我們會看到很多前文
[00:07:24.000 --> 00:07:27.120]  這裡是最後一段 差不多最後一段的話
[00:07:27.120 --> 00:07:28.560]  傳聞是在說什麼呢?
[00:07:28.560 --> 00:07:31.800]  叫信徒去甚至乎去付患難
[00:07:31.800 --> 00:07:34.400]  背起十字架正如他自己一樣
[00:07:34.400 --> 00:07:41.160]  他能夠去經歷神的一種患難
[00:07:41.160 --> 00:07:44.320]  他講到叫信徒要持守那個使命
[00:07:44.320 --> 00:07:46.400]  努力去將那個福音傳開
[00:07:46.400 --> 00:07:50.800]  並且他願意叫他們合一
[00:07:50.800 --> 00:07:55.960]  很多很多的篇幅來到這裡要堅守信徒的使命
[00:07:55.960 --> 00:08:00.880]  我們會看到這段經文很重要的四方面
[00:08:00.880 --> 00:08:02.280]  四方面每樣都重要
[00:08:02.280 --> 00:08:05.320]  換言之我們不是為了喜樂而喜樂
[00:08:05.320 --> 00:08:07.320]  而是當我們走人生的長跑
[00:08:07.320 --> 00:08:09.320]  若然我們要活出美好的生命
[00:08:09.320 --> 00:08:11.320]  神所給我們的生命
[00:08:11.320 --> 00:08:13.120]  我們就有這幾方面的內涵
[00:08:13.120 --> 00:08:16.000]  其中包括是心境喜樂
[00:08:16.000 --> 00:08:18.200]  包括我們做事的方式
[00:08:18.200 --> 00:08:22.040]  我們不是傳福音我們去做事我們就硬拼的
[00:08:22.040 --> 00:08:25.600]  我們有一個謙讓的心態
[00:08:25.600 --> 00:08:28.680]  還有一個我們不是那個主宰
[00:08:28.680 --> 00:08:29.680]  我們是依靠神
[00:08:29.680 --> 00:08:30.960]  所以我們看到禱告
[00:08:30.960 --> 00:08:32.520]  我們大家都很熟悉這段經文
[00:08:32.520 --> 00:08:33.640]  要禱告
[00:08:33.640 --> 00:08:35.960]  原來走這條生命的時候
[00:08:35.960 --> 00:08:38.880]  不單止有這種的內涵
[00:08:38.880 --> 00:08:40.160]  心境
[00:08:40.160 --> 00:08:41.480]  我們的方式
[00:08:41.480 --> 00:08:42.280]  依靠神的心
[00:08:42.280 --> 00:08:44.080]  還有一樣東西很重要
[00:08:44.080 --> 00:08:46.640]  我們的生命是不斷的成長
[00:08:46.640 --> 00:08:48.240]  有神的生命在裏面
[00:08:48.240 --> 00:08:52.240]  若然我們要去持守這個的使命
[00:08:52.240 --> 00:08:53.200]  四方面
[00:08:53.200 --> 00:08:55.520]  但我們要發覺這四方面是彼此相連的
[00:08:55.520 --> 00:08:58.080]  我們一起學的時候我們一起去看
[00:08:58.080 --> 00:09:00.080]  首先我們第一方面我們看
[00:09:00.080 --> 00:09:01.640]  是一個喜樂的心
[00:09:01.640 --> 00:09:02.920]  如果我們看第四句話
[00:09:02.920 --> 00:09:05.360]  你們要靠主常常喜樂
[00:09:05.360 --> 00:09:06.600]  我再說你們要喜樂
[00:09:06.600 --> 00:09:07.800]  第一樣東西
[00:09:07.800 --> 00:09:09.880]  喜樂
[00:09:09.880 --> 00:09:11.440]  喜樂真的很不容易
[00:09:11.440 --> 00:09:13.480]  如果我們看菲勒比書
[00:09:13.480 --> 00:09:15.840]  喜樂這個字出現過很多次
[00:09:15.840 --> 00:09:17.440]  但我們同時知道
[00:09:17.440 --> 00:09:19.920]  在這件事情發生之前
[00:09:19.920 --> 00:09:23.320]  菲勒比書講到很多的艱難
[00:09:23.320 --> 00:09:24.880]  所以我們要喜樂
[00:09:24.880 --> 00:09:25.840]  縱使這麼艱難
[00:09:25.840 --> 00:09:28.360]  我們會看到保羅寫這封信的時候
[00:09:28.360 --> 00:09:30.760]  他在坐牢
[00:09:30.760 --> 00:09:33.160]  菲勒比的信徒面受很多的攻擊
[00:09:33.160 --> 00:09:35.920]  因為信仰而帶來的攻擊
[00:09:35.920 --> 00:09:36.760]  教會裏面
[00:09:36.760 --> 00:09:37.960]  剛剛之前
[00:09:37.960 --> 00:09:39.280]  如果我們看二召
[00:09:39.280 --> 00:09:40.840]  第四章二召第三節
[00:09:40.840 --> 00:09:43.320]  究竟有兩個女性的
[00:09:43.320 --> 00:09:44.840]  姐妹的領袖
[00:09:44.840 --> 00:09:47.000]  有阿諜和秦都基
[00:09:47.000 --> 00:09:48.720]  他們是不和的
[00:09:48.720 --> 00:09:50.600]  你會發覺很多的危機
[00:09:50.600 --> 00:09:51.760]  無論在教會裏面
[00:09:51.760 --> 00:09:53.120]  在教會外面
[00:09:53.120 --> 00:09:55.280]  保羅自己的處境
[00:09:55.280 --> 00:09:57.080]  非常多的危難
[00:09:57.080 --> 00:09:59.120]  但你怎麼面對呢
[00:09:59.120 --> 00:10:00.760]  保羅說要喜樂
[00:10:00.760 --> 00:10:01.600]  那你說
[00:10:01.600 --> 00:10:03.760]  這樣也要喜樂
[00:10:03.760 --> 00:10:04.880]  是啊 保羅說要喜樂
[00:10:04.880 --> 00:10:07.440]  我們留意這個字是一個命令式
[00:10:07.440 --> 00:10:08.400]  你不喜樂也要喜樂
[00:10:08.400 --> 00:10:10.000]  你一定要喜樂
[00:10:10.000 --> 00:10:11.400]  那你說
[00:10:11.400 --> 00:10:13.640]  怎麼搞呢
[00:10:13.640 --> 00:10:14.960]  保羅就是知道
[00:10:14.960 --> 00:10:17.200]  我們很難去明白這句經文
[00:10:17.200 --> 00:10:17.800]  為什麼要喜樂
[00:10:17.800 --> 00:10:19.600]  所以他說
[00:10:19.600 --> 00:10:20.600]  我再說
[00:10:20.600 --> 00:10:22.720]  你們要喜樂
[00:10:22.720 --> 00:10:23.480]  你覺得很難嗎
[00:10:23.480 --> 00:10:25.800]  是 我就是要你喜樂
[00:10:25.800 --> 00:10:27.240]  那你說怎麼喜樂呢
[00:10:27.240 --> 00:10:28.520]  在這樣的環境
[00:10:28.520 --> 00:10:30.360]  我們留意很重要
[00:10:30.360 --> 00:10:31.520]  是要主類
[00:10:31.520 --> 00:10:33.600]  他說要靠主常常喜樂
[00:10:33.600 --> 00:10:35.720]  原文就是在主裏面去喜樂
[00:10:35.720 --> 00:10:37.960]  這個喜樂不是你能夠製造的
[00:10:37.960 --> 00:10:39.920]  不是我想通了
[00:10:39.920 --> 00:10:42.200]  然後我就叫自己喜樂
[00:10:42.200 --> 00:10:42.800]  不是
[00:10:42.800 --> 00:10:43.840]  是神賜的
[00:10:43.840 --> 00:10:46.080]  是從神來的
[00:10:46.080 --> 00:10:47.160]  我們知道這個不能夠
[00:10:47.160 --> 00:10:49.400]  我們自己產生出來的東西
[00:10:49.400 --> 00:10:51.600]  在主裏面
[00:10:51.600 --> 00:10:52.760]  一個人信靠了主
[00:10:52.760 --> 00:10:55.480]  我們在主裏面的生命的建立的時候
[00:10:55.480 --> 00:10:56.640]  自然會有這個喜樂
[00:10:56.640 --> 00:10:58.040]  聖經裏面說
[00:10:58.040 --> 00:10:59.240]  聖靈的果子
[00:10:59.240 --> 00:11:01.720]  其中一個很重要的元素
[00:11:01.720 --> 00:11:02.920]  是喜樂
[00:11:02.920 --> 00:11:05.800]  不是我們自己可以產生出來
[00:11:05.800 --> 00:11:07.760]  在主裏面慢慢的培植
[00:11:07.760 --> 00:11:09.560]  以至於有這種的喜樂
[00:11:09.560 --> 00:11:11.080]  另外喜樂很特別的
[00:11:11.080 --> 00:11:12.560]  提醒我們
[00:11:12.560 --> 00:11:15.280]  我們剛才提及過
[00:11:15.280 --> 00:11:18.080]  在菲律賓有很多次的喜樂
[00:11:18.080 --> 00:11:21.320]  保羅不是說一種自我中心的喜樂
[00:11:21.320 --> 00:11:22.400]  我拿到什麼
[00:11:22.400 --> 00:11:23.480]  我今天求什麼
[00:11:23.480 --> 00:11:24.160]  有求必應
[00:11:24.160 --> 00:11:26.400]  然後神又給我喜樂
[00:11:26.400 --> 00:11:27.880]  或者一個環境非常好
[00:11:27.880 --> 00:11:29.360]  我就喜樂
[00:11:29.360 --> 00:11:31.320]  我們留意不是這樣
[00:11:31.320 --> 00:11:32.640]  保羅如果你看到這個喜樂
[00:11:32.640 --> 00:11:34.520]  是為了什麼喜樂
[00:11:34.520 --> 00:11:36.520]  不是自我中心
[00:11:36.520 --> 00:11:39.320]  如果一個人只是自我中心
[00:11:39.320 --> 00:11:41.000]  信仰就是為了自己
[00:11:41.000 --> 00:11:43.000]  一些的好處一些的滿足
[00:11:43.000 --> 00:11:45.400]  這種人是最沒有喜樂的
[00:11:45.400 --> 00:11:47.640]  你想想以色列人是不是
[00:11:47.640 --> 00:11:49.480]  沒有滿足的
[00:11:49.480 --> 00:11:51.480]  已經由埃及地出來了
[00:11:51.480 --> 00:11:52.320]  他們沒有滿足
[00:11:52.320 --> 00:11:53.800]  他們只會埋怨
[00:11:53.800 --> 00:11:56.200]  這個也沒有那樣也沒有
[00:11:56.200 --> 00:11:58.560]  所以絕對不是一個自我中心的訴求
[00:11:58.560 --> 00:12:02.640]  而得出來的一種的內涵
[00:12:02.640 --> 00:12:04.840]  保羅說什麼
[00:12:04.840 --> 00:12:06.280]  他說到他的喜樂
[00:12:06.280 --> 00:12:08.880]  他說到福音能夠被傳開
[00:12:08.880 --> 00:12:09.840]  喜樂
[00:12:09.840 --> 00:12:11.280]  信徒能夠合一
[00:12:11.280 --> 00:12:14.280]  他說我的喜樂得以滿足
[00:12:14.280 --> 00:12:17.240]  他還說信徒的信心能夠兼顧
[00:12:17.240 --> 00:12:18.600]  他們有生命
[00:12:18.600 --> 00:12:19.360]  我就喜樂了
[00:12:19.360 --> 00:12:22.800]  甚至自己將生命擺上也可以
[00:12:22.800 --> 00:12:24.080]  一種以神的眼界
[00:12:24.080 --> 00:12:26.360]  以神的中心
[00:12:26.360 --> 00:12:27.560]  這樣在裡面
[00:12:27.560 --> 00:12:30.200]  這種的喜樂是恆切的
[00:12:30.200 --> 00:12:32.200]  因為在神的救恩裡面
[00:12:32.200 --> 00:12:33.560]  我們能夠去參與
[00:12:33.560 --> 00:12:35.840]  以神的眼光去看
[00:12:35.840 --> 00:12:36.880]  看到神的大能
[00:12:36.880 --> 00:12:41.960]  神的掌管這種的喜樂是持久的
[00:12:41.960 --> 00:12:42.560]  所以第一
[00:12:42.560 --> 00:12:43.320]  如果我們說喜樂
[00:12:43.320 --> 00:12:46.040]  就是說將我們自我中心
[00:12:46.040 --> 00:12:47.440]  去擴闊我們的視野
[00:12:47.440 --> 00:12:49.040]  去到神的視野裡面
[00:12:49.040 --> 00:12:50.120]  看到神的掌權
[00:12:50.120 --> 00:12:52.200]  神的作為的時候
[00:12:52.200 --> 00:12:55.560]  這種的生命就會有喜樂
[00:12:55.560 --> 00:12:58.760]  保羅就是在說主女的喜樂
[00:12:58.760 --> 00:13:01.760]  我在《宗信日刊》看到一個見證
[00:13:01.760 --> 00:13:04.000]  也很值得我們去想
[00:13:04.000 --> 00:13:05.440]  很有鼓勵
[00:13:05.440 --> 00:13:09.680]  一位姐妹是一個水上人家
[00:13:09.680 --> 00:13:11.360]  她未信主的時候
[00:13:11.360 --> 00:13:11.880]  很擔心
[00:13:11.880 --> 00:13:12.960]  你想想一個水上人家
[00:13:12.960 --> 00:13:14.440]  很多事情都要擔心的
[00:13:14.440 --> 00:13:15.840]  要捕魚
[00:13:15.840 --> 00:13:16.880]  又要看天氣
[00:13:16.880 --> 00:13:20.000]  所以要過著望天打卦的生活
[00:13:20.000 --> 00:13:21.480]  在水上也很危險的
[00:13:21.480 --> 00:13:24.240]  擔心兒女有沒有危險
[00:13:24.240 --> 00:13:25.360]  養不養得大
[00:13:25.360 --> 00:13:29.120]  還有跟婆婆的關係也不太好
[00:13:29.120 --> 00:13:31.840]  所以有很多的顧慮
[00:13:31.840 --> 00:13:33.760]  有人給了她一個名字
[00:13:33.760 --> 00:13:38.600]  叫她做一粒燒賣
[00:13:38.600 --> 00:13:40.320]  大家想想是什麼意思
[00:13:40.320 --> 00:13:43.840]  燒賣的表面是怎樣的
[00:13:43.840 --> 00:13:46.440]  就是一塊一塊的
[00:13:46.440 --> 00:13:48.200]  就是一整塊皺起的眉頭
[00:13:48.200 --> 00:13:51.000]  一看就知道是燒賣
[00:13:51.000 --> 00:13:54.160]  這樣的形容詞我第一次聽
[00:13:54.160 --> 00:13:54.960]  燒賣
[00:13:54.960 --> 00:13:57.200]  她說有一次
[00:13:57.200 --> 00:14:03.040]  有一次她被一輛單車撞到
[00:14:03.040 --> 00:14:05.480]  有個學生哥好心扶起她
[00:14:05.480 --> 00:14:07.560]  婆婆你有沒有事
[00:14:07.560 --> 00:14:12.840]  她說當時我只是三十多歲
[00:14:12.840 --> 00:14:14.440]  三十多歲
[00:14:14.440 --> 00:14:16.640]  很多的憂慮
[00:14:16.640 --> 00:14:18.560]  後來她去了一個教會
[00:14:18.560 --> 00:14:20.520]  有人跟她傳福音
[00:14:20.520 --> 00:14:21.400]  她發現
[00:14:21.400 --> 00:14:22.560]  我不需要孤單
[00:14:22.560 --> 00:14:24.720]  原來這個世界有一個神在裡面
[00:14:24.720 --> 00:14:26.400]  慢慢個人寬容
[00:14:26.400 --> 00:14:27.840]  經過教會的造就
[00:14:27.840 --> 00:14:30.080]  她慢慢變得喜樂
[00:14:30.080 --> 00:14:31.920]  她原來慢慢慢慢
[00:14:31.920 --> 00:14:34.120]  人們看到她的特質
[00:14:34.120 --> 00:14:35.840]  她的恩賜就是關心別人
[00:14:35.840 --> 00:14:38.480]  因為她笑容好
[00:14:38.480 --> 00:14:41.320]  跟她之前那個皺起眉頭的不同
[00:14:41.320 --> 00:14:41.800]  笑容好
[00:14:41.800 --> 00:14:46.760]  於是慢慢去做探訪的工作
[00:14:46.760 --> 00:14:49.360]  很多人有需要找她聊天
[00:14:49.360 --> 00:14:51.880]  因為她很能夠安慰人
[00:14:51.880 --> 00:14:53.600]  她說找到自己的角色
[00:14:53.600 --> 00:14:56.320]  生命就有意義了
[00:14:56.320 --> 00:14:58.120]  在主裡面的喜樂
[00:14:58.120 --> 00:15:01.120]  絕對不是自我中心得來的
[00:15:01.120 --> 00:15:03.720]  是人的生命在我們裡面
[00:15:03.720 --> 00:15:05.440]  很自然出來
[00:15:05.440 --> 00:15:07.280]  當我們靠著喜樂
[00:15:07.280 --> 00:15:09.240]  就算在患難當中
[00:15:09.240 --> 00:15:11.680]  在侍奉當中有困難
[00:15:11.680 --> 00:15:14.880]  我們仍然有喜樂
[00:15:14.880 --> 00:15:17.000]  第二件事跟這個有關
[00:15:17.000 --> 00:15:18.000]  當我們喜樂的時候
[00:15:18.000 --> 00:15:20.320]  我們對人都寬容很多
[00:15:20.320 --> 00:15:23.200]  我們有神的胸襟
[00:15:23.200 --> 00:15:24.360]  接著這裡說什麼
[00:15:24.360 --> 00:15:26.360]  這裡有謙讓的心
[00:15:26.360 --> 00:15:28.320]  謙讓的心代表
[00:15:28.320 --> 00:15:31.280]  我不跟別人斤斤計較
[00:15:31.280 --> 00:15:34.800]  如果對方得罪了我
[00:15:34.800 --> 00:15:36.520]  我不會去還擊的
[00:15:36.520 --> 00:15:38.480]  我不是去報復的
[00:15:38.480 --> 00:15:41.680]  還有我不會持著我的利益
[00:15:41.680 --> 00:15:44.200]  我的權益去爭取到底
[00:15:44.200 --> 00:15:48.280]  一個都要爭取為止
[00:15:48.280 --> 00:15:50.600]  我們人如果有個謙讓的心
[00:15:50.600 --> 00:15:54.840]  你發覺你有喜樂很多
[00:15:54.840 --> 00:15:57.200]  我們今天香港的社會似乎很難
[00:15:57.200 --> 00:15:59.880]  在當時的社會
[00:15:59.880 --> 00:16:03.280]  這班信徒是面受別人的攻擊的
[00:16:03.280 --> 00:16:04.800]  他能夠謙讓
[00:16:04.800 --> 00:16:07.760]  我的敵人來到我都謙讓
[00:16:07.760 --> 00:16:08.720]  是的
[00:16:08.720 --> 00:16:11.680]  基督徒的特質就是要謙讓
[00:16:11.680 --> 00:16:13.840]  當然這不是說裸怯
[00:16:13.840 --> 00:16:15.240]  謙讓和裸怯不一樣
[00:16:15.240 --> 00:16:17.680]  耶穌基督心裡柔和謙卑
[00:16:17.680 --> 00:16:21.600]  但他絕對不會將真理作為一個妥協
[00:16:21.600 --> 00:16:24.240]  但是他仍然是一個很謙卑
[00:16:24.240 --> 00:16:28.160]  很溫柔的一個方法去面對
[00:16:28.160 --> 00:16:30.040]  那你說
[00:16:30.040 --> 00:16:32.160]  Andy 今天去謙讓
[00:16:32.160 --> 00:16:33.360]  你都不用站了
[00:16:33.360 --> 00:16:35.640]  今天的社會要講惡
[00:16:35.640 --> 00:16:36.800]  你要快
[00:16:36.800 --> 00:16:38.680]  你講話慢的人都怎樣
[00:16:38.680 --> 00:16:40.440]  你都沒聲音出
[00:16:40.440 --> 00:16:42.680]  有時候我都真的很慢
[00:16:42.680 --> 00:16:43.920]  我都很吃虧的
[00:16:43.920 --> 00:16:45.400]  我跟大家說
[00:16:45.400 --> 00:16:49.480]  我往往我的女兒一定贏我
[00:16:49.480 --> 00:16:52.520]  她講話很快
[00:16:52.520 --> 00:16:53.760]  要快
[00:16:53.760 --> 00:16:55.000]  要強
[00:16:55.000 --> 00:16:57.120]  你謙讓
[00:16:57.120 --> 00:16:58.640]  沒有了
[00:16:58.640 --> 00:17:01.160]  沒錯 白虛我們人 吃虧
[00:17:01.160 --> 00:17:04.600]  但是若然我們知道神是掌管的時候
[00:17:04.600 --> 00:17:07.640]  你有這個亮度的時候
[00:17:07.640 --> 00:17:10.560]  你可以尊重別人的意見
[00:17:10.560 --> 00:17:13.040]  自己的意見不一定正確
[00:17:13.040 --> 00:17:15.080]  我們能夠有謙讓的心
[00:17:15.080 --> 00:17:17.920]  我們就會更加看到什麼應該做
[00:17:17.920 --> 00:17:19.360]  什麼不應該做
[00:17:19.360 --> 00:17:21.480]  反而我們堅持執著
[00:17:21.480 --> 00:17:23.520]  我要這樣就這樣
[00:17:23.520 --> 00:17:26.000]  變成自己是絕對的真理
[00:17:26.000 --> 00:17:30.000]  這種生命是可怕的
[00:17:30.000 --> 00:17:30.920]  謙讓
[00:17:30.920 --> 00:17:32.040]  為什麼?
[00:17:32.040 --> 00:17:33.160]  原因一個
[00:17:33.160 --> 00:17:35.160]  因為是神掌管
[00:17:35.160 --> 00:17:37.360]  祂說主已經近了
[00:17:37.360 --> 00:17:40.960]  耶穌基督完成了救贖的計劃之後
[00:17:40.960 --> 00:17:43.160]  祂會再來到地上
[00:17:43.160 --> 00:17:44.520]  祂會做一個審判
