
[00:00:00.000 --> 00:00:03.320]  今晚我們還有幾天是聖誕節
[00:04:02.120 --> 00:04:03.640]  不過我只是想講
[00:04:03.640 --> 00:04:09.880]  一直以來世界的文化都嚮往一個偽君子的文化
[00:04:09.880 --> 00:04:11.520]  不過自從特朗普出來之後
[00:04:11.520 --> 00:04:14.520]  就進入曾小人的時代
[00:04:14.520 --> 00:04:16.360]  一樣那麼差
[00:04:16.360 --> 00:04:19.480]  我相信這個都是我們為什麼有時候
[00:04:19.480 --> 00:04:21.840]  很不舒服的我們生活裏面
[00:04:21.840 --> 00:04:23.120]  我不想講香港
[00:04:23.120 --> 00:04:24.920]  大家都知道
[00:04:24.920 --> 00:04:28.440]  這些都是令到我們很多焦慮
[00:04:28.440 --> 00:04:30.280]  我們總是覺得很不快樂
[00:04:30.280 --> 00:04:31.080]  很不快樂
[00:04:31.080 --> 00:04:35.080]  我過去那一個多月我在京都的大學裏面
[00:04:35.080 --> 00:04:36.640]  就做研究和寫作
[00:04:36.640 --> 00:04:37.960]  我和我太太
[00:04:37.960 --> 00:04:40.160]  我真的想告訴大家
[00:04:40.160 --> 00:04:43.040]  日本表面是很繁華
[00:04:43.040 --> 00:04:44.960]  但其實是很不快樂
[00:04:44.960 --> 00:04:49.480]  在街上和因為我們認識很多日本的朋友
[00:04:49.480 --> 00:04:50.920]  和他們聊天的時候
[00:04:50.920 --> 00:04:52.440]  他們都是真的很不快樂
[00:04:52.440 --> 00:04:54.800]  我不是詆毀日本人
[00:04:54.800 --> 00:04:58.840]  你在京都、在東京、在大阪這些大城市
[00:04:58.840 --> 00:05:01.040]  商業的城市就覺得很繁華
[00:05:01.040 --> 00:05:02.960]  一出去外面
[00:05:02.960 --> 00:05:05.120]  你會發覺整條步行街
[00:05:05.120 --> 00:05:06.600]  即是整條商業街
[00:05:06.600 --> 00:05:09.640]  到六點鐘是差不多沒有人
[00:05:09.640 --> 00:05:11.760]  居酒屋都關門
[00:05:11.760 --> 00:05:14.520]  這個其實是一個很蕭條的社會
[00:05:14.520 --> 00:05:17.200]  以日本這樣的社會
[00:05:17.200 --> 00:05:18.400]  日本的朋友和我說
[00:05:18.400 --> 00:05:21.440]  其實他們知道安倍晉三不行的
[00:05:21.440 --> 00:05:24.840]  安倍晉三是日本的希特勒
[00:05:24.840 --> 00:05:27.880]  不過有他可能比沒有他好
[00:05:27.880 --> 00:05:30.760]  我覺得這個是很悲的一個要求
[00:05:30.760 --> 00:05:32.960]  我不再講這麼多東西
[00:05:32.960 --> 00:05:39.720]  因為這些相信大家你和我都有所共鳴
[00:05:39.720 --> 00:05:43.840]  懼怕
[00:05:43.840 --> 00:05:46.560]  怎樣才可以不懼怕
[00:05:46.560 --> 00:05:49.320]  我都不是想和大家講心理學
[00:05:49.320 --> 00:05:52.680]  但在愛裏面就不會懼怕
[00:05:52.680 --> 00:05:56.760]  我相信這個是有道理的
[00:05:56.760 --> 00:06:01.240]  我們很小的時候兩三歲
[00:06:01.240 --> 00:06:04.640]  突然間小朋友半夜驚醒
[00:06:04.640 --> 00:06:06.920]  散漢夢大聲哭
[00:06:06.920 --> 00:06:09.280]  多數媽媽就走過來抱住他
[00:06:09.280 --> 00:06:12.280]  沒事的
[00:06:12.280 --> 00:06:15.840]  心理學者給一個很哲學性的名字
[00:06:15.840 --> 00:06:18.120]  叫ontological security
[00:06:18.120 --> 00:06:20.760]  本體性的安全感
[00:06:20.760 --> 00:06:22.760]  即是說這個世界始終會沒事的
[00:06:22.760 --> 00:06:23.880]  因為媽媽在
[00:06:23.880 --> 00:06:24.640]  媽媽疼你
[00:06:24.640 --> 00:06:26.240]  不要緊有人疼你
[00:06:26.240 --> 00:06:30.000]  有人在你不用怕
[00:06:30.000 --> 00:06:32.040]  不過隨著年紀的長大
[00:06:32.040 --> 00:06:35.080]  我相信慢慢很多人
[00:06:35.080 --> 00:06:36.680]  我相信大部份人都發現
[00:06:36.680 --> 00:06:40.680]  原來父母並不是真正能夠給到他
[00:06:40.680 --> 00:06:44.960]  不懼怕的力量的來源
[00:06:44.960 --> 00:06:47.840]  甚至他要擔心他的父母
[00:06:47.840 --> 00:06:51.320]  到拍拖找到一個男朋友真是好
[00:06:51.320 --> 00:06:54.120]  可以聽他兩個小時聊天
[00:06:54.120 --> 00:06:58.600]  找到真正的不懼怕的安全感
[00:06:58.600 --> 00:07:00.080]  不知怎樣解釋
[00:07:00.080 --> 00:07:02.920]  結婚之後變了另外一個人
[00:07:02.920 --> 00:07:05.680]  結婚之後五分鐘都不夠聊的時候
[00:07:05.680 --> 00:07:07.920]  看電視
[00:07:07.920 --> 00:07:10.600]  聊天又開WhatsApp看一下
[00:07:10.600 --> 00:07:13.840]  人生究竟有誰才能夠給到他
[00:07:13.840 --> 00:07:17.480]  真正這種的安全感
[00:07:17.480 --> 00:07:20.520]  其實一個人真是能夠有安全
[00:07:20.520 --> 00:07:21.680]  有愛
[00:07:21.680 --> 00:07:23.360]  能夠他不懼怕的話
[00:07:23.360 --> 00:07:25.840]  有幾個條件
[00:07:25.840 --> 00:07:31.440]  第一一個對象是了解他
[00:07:31.440 --> 00:07:33.760]  並且能夠接納他
[00:07:33.760 --> 00:07:35.600]  第二這個對象
[00:07:35.600 --> 00:07:41.840]  他可以能夠給他有真正的依賴和安全感
[00:07:41.840 --> 00:07:44.480]  第三更加難的
[00:07:44.480 --> 00:07:47.360]  就是這個對象可以能夠給他有
[00:07:47.360 --> 00:07:51.240]  永遠不離開的保證
[00:07:51.240 --> 00:07:54.520]  有人說我現在婚姻很好
[00:07:54.520 --> 00:07:56.560]  多謝你告訴我
[00:07:56.560 --> 00:07:57.680]  我也是很恭喜你
[00:07:57.680 --> 00:08:00.440]  我自己也有很好的婚姻
[00:08:00.440 --> 00:08:02.400]  但是慢慢我發覺一件事
[00:08:02.400 --> 00:08:09.080]  其實越恩愛就越有一種的陰影在這裡
[00:08:09.080 --> 00:08:12.040]  你明白我說什麼嗎
[00:08:12.040 --> 00:08:18.560]  蘇東坡說但願人長久千里共善變
[00:08:18.560 --> 00:08:21.920]  但是其實老伴有一天一個去先
[00:08:21.920 --> 00:08:23.560]  一個留在這裡
[00:08:23.560 --> 00:08:26.440]  不恩愛就沒所謂了
[00:08:26.440 --> 00:08:28.760]  你走吧
[00:08:28.760 --> 00:08:30.040]  但是恩愛就慘
[00:08:30.040 --> 00:08:34.600]  越恩愛是越傷越慘
[00:08:34.600 --> 00:08:36.440]  所以我和我太太一看
[00:08:36.440 --> 00:08:38.760]  她說你好好的
[00:08:38.760 --> 00:08:40.200]  保住你身體
[00:08:40.200 --> 00:08:41.760]  所以我現在擦面霜
[00:08:41.760 --> 00:08:42.760]  在她面前擦
[00:08:42.760 --> 00:08:43.800]  不過不要告訴她
[00:08:43.800 --> 00:08:46.120]  有人認識她
[00:08:46.120 --> 00:08:46.840]  我轉身不擦
[00:08:46.840 --> 00:08:47.840]  我很討厭擦這些東西
[00:08:47.840 --> 00:08:48.640]  但是我告訴她
[00:08:48.640 --> 00:08:49.920]  我會好好的保養自己
[00:08:49.920 --> 00:08:51.640]  我為了你我會保養自己
[00:08:51.640 --> 00:08:53.040]  身體會很好
[00:08:53.040 --> 00:08:54.600]  因為我覺得
[00:08:54.600 --> 00:08:56.600]  因為人其實沒有把握
[00:08:56.600 --> 00:08:57.960]  這個你能夠愛的
[00:08:57.960 --> 00:08:59.400]  能夠給到你安全感的
[00:08:59.400 --> 00:09:00.520]  不恐懼的
[00:09:00.520 --> 00:09:02.040]  在愛裡面的人
[00:09:02.040 --> 00:09:06.440]  究竟對象在哪裡找呢
[00:09:06.440 --> 00:09:07.640]  其實我講了這麼多
[00:09:07.640 --> 00:09:10.120]  不是想講悲觀的說話
[00:09:10.120 --> 00:09:12.440]  聖誕節不應該講這些悲觀的說話
[00:09:12.440 --> 00:09:14.760]  我想講一件事其實
[00:09:14.760 --> 00:09:16.600]  就是如果你找一個對象
[00:09:16.600 --> 00:09:17.920]  一路這一生裡面
[00:09:17.920 --> 00:09:20.280]  你追尋一個令你真正能夠不懼怕
[00:09:20.280 --> 00:09:21.680]  能夠在愛裡面
[00:09:21.680 --> 00:09:23.480]  有安全的一個對象
[00:09:23.480 --> 00:09:24.800]  他能夠完全了解你
[00:09:24.800 --> 00:09:26.960]  了解你之後能夠完全接納你
[00:09:26.960 --> 00:09:28.800]  他還能夠依賴你
[00:09:28.800 --> 00:09:30.280]  和他永不離開你的
[00:09:30.280 --> 00:09:31.400]  我告訴你
[00:09:31.400 --> 00:09:34.440]  其實你不是在找一個人
[00:09:34.440 --> 00:09:36.720]  你在找神
[00:09:36.720 --> 00:09:37.320]  是不是
[00:09:37.320 --> 00:09:39.760]  其實你是在找神的
[00:09:39.760 --> 00:09:42.320]  有誰好像聖經裡面神能夠
[00:09:42.320 --> 00:09:43.640]  好像神那樣
[00:09:43.640 --> 00:09:44.720]  那麼大膽告訴你
[00:09:44.720 --> 00:09:47.680]  我昨日今日直到永遠
[00:09:47.680 --> 00:09:50.400]  我都不會改變
[00:09:50.400 --> 00:09:53.080]  有誰聽過有人可以這樣講
[00:09:53.080 --> 00:09:56.560]  有誰能夠好像聖經裡面神對我們講
[00:09:56.560 --> 00:10:00.120]  我永不離開你
[00:10:00.120 --> 00:10:03.160]  有誰可以好像聖經裡面那樣講
[00:10:03.160 --> 00:10:07.520]  我永不撇下你為孤兒
[00:10:07.520 --> 00:10:12.720]  其實你是在找神
[00:10:12.720 --> 00:10:15.840]  不過我今日再想跟你講多一樣東西
[00:10:15.840 --> 00:10:17.280]  可能你不知道
[00:10:17.280 --> 00:10:19.960]  今日我告訴你其實你在找神
[00:10:19.960 --> 00:10:23.160]  但其實神都在找你
[00:10:23.160 --> 00:10:24.920]  其實你未知的時候
[00:10:24.920 --> 00:10:27.080]  神已經來了找你
[00:10:27.080 --> 00:10:31.040]  這個就是聖誕節那個最特別的地方
[00:10:31.040 --> 00:10:32.200]  聖誕節
[00:10:32.200 --> 00:10:37.000]  為什麼我們可以說聖誕節可以是平安夜呢
[00:10:37.000 --> 00:10:39.600]  因為當我們找神的時候
[00:10:39.600 --> 00:10:40.840]  神已經來了
[00:10:40.840 --> 00:10:42.160]  二千年前
[00:10:42.160 --> 00:10:45.240]  祂來到這個世間
[00:10:45.240 --> 00:10:47.280]  今天我們說耶穌就是
[00:10:47.280 --> 00:10:52.240]  這個宇宙的主宰神在人間的顯現
[00:10:52.240 --> 00:10:55.640]  這一件事實
[00:10:55.640 --> 00:10:58.960]  耶穌究竟是不是一個真正的歷史的人物
[00:10:58.960 --> 00:11:00.280]  或者是什麼謠傳呢
[00:11:00.280 --> 00:11:02.760]  這個今日我沒有時間跟大家講
[00:11:02.760 --> 00:11:04.240]  因為時間很有限
[00:11:04.240 --> 00:11:05.440]  我不想阻礙大家
[00:11:05.440 --> 00:11:09.720]  我們一起繼續還有下半場要吃東西的
[00:11:09.720 --> 00:11:12.920]  所以我自己寫了一本書
[00:11:12.920 --> 00:11:14.400]  你不要誤解我
[00:11:14.400 --> 00:11:15.800]  我今天不是來推銷我的書
[00:11:15.800 --> 00:11:17.920]  我不需要推銷自己的書
[00:11:17.920 --> 00:11:21.320]  這本叫做為什麼要我信耶穌
[00:11:21.320 --> 00:11:23.520]  三百多頁的作品裡面
[00:11:23.520 --> 00:11:26.640]  我自己很認真的去問這個問題
[00:11:26.640 --> 00:11:27.880]  跟大家一樣
[00:11:27.880 --> 00:11:29.680]  究竟有沒有耶穌這個人
[00:11:29.680 --> 00:11:31.280]  是不是一個故事來的
[00:11:31.280 --> 00:11:33.640]  如果有的時候祂是不是真的死了
[00:11:33.640 --> 00:11:34.960]  是不是真的復活
[00:11:34.960 --> 00:11:37.000]  我想告訴你我研究完之後
[00:11:37.000 --> 00:11:39.040]  我用了最嚴格的方式
[00:11:39.040 --> 00:11:42.080]  大家可以來看自己可以去判斷
[00:11:42.080 --> 00:11:43.960]  耶穌是真的有這個人
[00:11:43.960 --> 00:11:45.840]  是不是十二月二十五號出世呢
[00:11:45.840 --> 00:11:47.840]  多數都不是
[00:11:47.840 --> 00:11:52.120]  所以十二月二十五號在巴勒斯坦是冬天
[00:11:52.120 --> 00:11:54.600]  大概冬天不是耶穌出世的時間
[00:11:54.600 --> 00:11:59.520]  因為那些牧羊人不會在夜間去看羊的時候
[00:11:59.520 --> 00:12:01.200]  但是都不要緊的
[00:12:01.200 --> 00:12:04.280]  因為後來那些人搞錯了什麼時候出世這個小事
[00:12:04.280 --> 00:12:09.600]  但是真的有耶穌這一位神在人間顯現的
[00:12:09.600 --> 00:12:10.920]  這個才是重要的
[00:12:10.920 --> 00:12:13.160]  你說有什麼特別呢
[00:12:13.160 --> 00:12:15.480]  祂和其他教主有什麼不同
[00:12:15.480 --> 00:12:18.640]  今天我想用一點時間跟你一起來思想一下
[00:12:18.640 --> 00:12:19.840]  就是用這一點
[00:12:19.840 --> 00:12:21.800]  只是從這個角度去看一下
[00:12:21.800 --> 00:12:26.280]  耶穌除了是我們心目中一個很偉大的人之外
[00:12:26.280 --> 00:12:28.840]  現在講聖誕節當然講耶穌出世了
[00:12:28.840 --> 00:12:30.200]  祂來到這個人世間
[00:12:30.200 --> 00:12:32.920]  祂讓我們了解的
[00:12:32.920 --> 00:12:39.080]  肯定不是普通一個宗教的創教的教主這麼簡單
[00:12:39.080 --> 00:12:44.600]  因為耶穌的生命肯定有一種很不尋常的魅力
[00:12:44.600 --> 00:12:45.640]  你說為什麼呢
[00:12:45.640 --> 00:12:48.400]  因為你比較一下那些偉大的宗教的教主
[00:12:48.400 --> 00:12:51.000]  就是一個教主他能夠建立一個宗教
[00:12:51.000 --> 00:12:54.240]  然後很多人信眾繼續跟他
[00:12:54.240 --> 00:12:56.160]  他總是一定有些原因
[00:12:56.160 --> 00:12:57.160]  有些標準
[00:12:57.160 --> 00:12:59.400]  有些條件才行
[00:12:59.400 --> 00:13:04.520]  他立刻茅尼說佛教佛祖他八十歲
[00:13:04.520 --> 00:13:10.440]  你只是傳教的時間超過五十年
[00:13:10.440 --> 00:13:12.120]  他傳教的時候
[00:13:12.120 --> 00:13:16.480]  當然他會影響很多在恆河南邊的國家
[00:13:16.480 --> 00:13:18.200]  和恆河北邊的國家
[00:13:18.200 --> 00:13:21.040]  那裡不斷遊行的時候
[00:13:21.040 --> 00:13:23.160]  受到很大的支持歡迎
[00:13:23.160 --> 00:13:25.120]  如果大家有佛教的背景
[00:13:25.120 --> 00:13:26.960]  你知道讀佛經經常說
[00:13:26.960 --> 00:13:28.360]  佛祖在哪裡講呢
[00:13:28.360 --> 00:13:31.000]  說法是竹林精舍
[00:13:31.000 --> 00:13:34.120]  指示級孤獨園經常在這些地方
[00:13:34.120 --> 00:13:36.040]  一千二百五十人傾你色回
[00:13:36.040 --> 00:13:38.520]  這些經典都是這樣講
[00:13:38.520 --> 00:13:42.960]  竹林精舍指示級孤獨園這些地方是什麼
[00:13:42.960 --> 00:13:45.600]  就是當時的貴族甚至皇室
[00:13:45.600 --> 00:13:49.440]  送給佛祖去說法的地方
[00:13:49.440 --> 00:13:50.920]  是一個很好的場合
[00:13:50.920 --> 00:13:52.440]  一千幾百人一起聽
[00:13:52.440 --> 00:13:53.480]  這樣信眾多了
[00:13:53.480 --> 00:13:58.560]  慢慢慢慢當然他所影響的力量就很夠
[00:13:58.560 --> 00:14:00.440]  所以佛祖死了之後
[00:14:00.440 --> 00:14:03.160]  他文化之後的那些舍利子
[00:14:03.160 --> 00:14:05.920]  八個皇帝派兵去搶
[00:14:05.920 --> 00:14:10.400]  所以當時他的政治文化影響力很強
[00:14:10.400 --> 00:14:11.960]  但倒過來你問
[00:14:11.960 --> 00:14:15.240]  耶穌耶穌三十三歲就死了
[00:14:15.240 --> 00:14:19.320]  一生未行超過二百公里的地方
[00:14:19.320 --> 00:14:21.520]  就是當年二百公里的地方
[00:14:21.520 --> 00:14:23.920]  沒有受過正規教育
[00:14:23.920 --> 00:14:25.920]  沒有寫過一本書
[00:14:25.920 --> 00:14:27.960]  沒有開過一間公司
[00:14:27.960 --> 00:14:30.680]  沒有帶過軍隊
[00:14:30.680 --> 00:14:32.960]  他說法的地方和他講道的地方
[00:14:32.960 --> 00:14:34.800]  多數是在山邊
[00:14:34.800 --> 00:14:36.120]  還是在海邊
[00:14:36.120 --> 00:14:38.200]  台都沒有
[00:14:38.200 --> 00:14:43.280]  這個人沒有任何這種我們說成功的條件
[00:14:43.280 --> 00:14:47.920]  你再比較伊斯蘭教教主
[00:14:47.920 --> 00:14:51.640]  穆罕默德 穆罕默德六十二歲
[00:14:51.640 --> 00:14:53.240]  人長壽很重要
[00:14:53.240 --> 00:14:55.800]  因為他有足夠時間影響弟子
[00:14:55.800 --> 00:14:57.160]  弟子再影響弟子
[00:14:57.160 --> 00:14:59.280]  耶穌是三十三歲
[00:14:59.280 --> 00:15:00.720]  耶穌的弟子有多少個呢
[00:15:00.720 --> 00:15:01.320]  只有十二個
[00:15:01.320 --> 00:15:03.080]  還有一個是出賣他的
[00:15:03.080 --> 00:15:04.200]  是嗎
[00:15:04.200 --> 00:15:06.160]  還有一個就是經常認為不是很等洗
[00:15:06.160 --> 00:15:07.600]  叫彼特
[00:15:07.600 --> 00:15:12.120]  還有其他一班其他那些都是流浪
[00:15:12.120 --> 00:15:15.200]  就是耶穌他的影響力是從哪裡來的
[00:15:15.200 --> 00:15:17.920]  他怎麼可以建立一個這麼偉大的宗教
[00:15:17.920 --> 00:15:19.160]  如果從一個社會學
[00:15:19.160 --> 00:15:21.960]  一個歷史學來說是不可思議的
[00:15:21.960 --> 00:15:25.480]  穆罕默德他四十歲開始傳教
[00:15:25.480 --> 00:15:28.320]  他之前已經是周遊列國
[00:15:28.320 --> 00:15:30.440]  做生意的時候
[00:15:30.440 --> 00:15:32.880]  奉獻很多的文化認識很多的人
[00:15:32.880 --> 00:15:34.760]  他初初開始的時候
[00:15:34.760 --> 00:15:37.120]  他的宗教都會受到迫迫
[00:15:37.120 --> 00:15:39.600]  但短短幾年
[00:15:39.600 --> 00:15:44.120]  他就已經是有一班的群眾跟他
[00:15:44.120 --> 00:15:47.600]  然後跟著他帶一百萬大軍
[00:15:47.600 --> 00:15:49.120]  組織了一百萬大軍
[00:15:49.120 --> 00:15:52.040]  兵臨城下去到麥加城那裡
[00:15:52.040 --> 00:15:54.120]  於是那個麥加城投降
[00:15:54.120 --> 00:15:57.120]  很快他就成為整個區的
[00:15:57.120 --> 00:16:00.400]  整個帝國的軍事領袖
[00:16:00.400 --> 00:16:02.680]  政治領袖
[00:16:02.680 --> 00:16:06.280]  他這樣能夠成為一個教主
[00:16:06.280 --> 00:16:07.680]  我們會明白的
[00:16:07.680 --> 00:16:11.040]  因為他有足夠的政治經濟力量
[00:16:11.040 --> 00:16:15.320]  但耶穌呢 耶穌有什麼呢
[00:16:15.320 --> 00:16:16.760]  只有一個解釋
[00:16:16.760 --> 00:16:17.840]  我自己說只有一個解釋
[00:16:17.840 --> 00:16:21.720]  就是他有一種超凡的魅力
[00:16:21.720 --> 00:16:25.800]  但我覺得這個解釋還不夠徹底
[00:16:25.800 --> 00:16:27.000]  就是耶穌的超凡魅力
[00:16:27.000 --> 00:16:28.240]  就是你碰見他的時候
[00:16:28.240 --> 00:16:30.760]  你發覺你的生命就被他改變
[00:16:30.760 --> 00:16:32.960]  所以他死心發地都要跟著他
[00:16:32.960 --> 00:16:34.880]  尤其是基督教信仰知道
[00:16:34.880 --> 00:16:36.080]  最初的三百年
[00:16:36.080 --> 00:16:40.560]  是被羅馬的政府迫得很厲害
[00:16:40.560 --> 00:16:42.080]  這次我在日本的時候
[00:16:42.080 --> 00:16:42.800]  就看到了
[00:16:42.800 --> 00:16:46.120]  在這個長期的博物館就看到了
[00:16:46.120 --> 00:16:49.120]  當時16世紀的傳教士去到日本的時候
[00:16:49.120 --> 00:16:53.200]  日本的德川幕府用同樣當時的方法
[00:16:53.200 --> 00:16:58.240]  就是弄一些十字架和耶穌的像放在地上
[00:16:58.240 --> 00:17:01.440]  叫那個城裡面每一個人走過
[00:17:01.440 --> 00:17:03.560]  就踩他的腳 協助他
[00:17:03.560 --> 00:17:05.840]  誰不肯踩的就殺
[00:17:05.840 --> 00:17:08.040]  當時羅馬就是這樣做的
[00:17:08.040 --> 00:17:11.560]  但為什麼還有這麼多人死都肯做
[00:17:11.560 --> 00:17:15.480]  這三百年裡面並沒有將基督教結束
[00:17:15.480 --> 00:17:17.360]  反而基督教去孕育
[00:17:17.360 --> 00:17:21.000]  你不要跟我說他教靠羅馬帝國
[00:17:21.000 --> 00:17:22.960]  我告訴你 如果你讀歷史你就知道
[00:17:22.960 --> 00:17:27.840]  當羅馬帝國 當基督教承認基督教的時候
[00:17:27.840 --> 00:17:30.760]  羅馬帝國已經快要崩潰的時候
[00:17:30.760 --> 00:17:34.360]  最後羅馬帝國的崩潰延遲了
[00:17:34.360 --> 00:17:35.840]  如果你讀歷史你就知道
[00:17:35.840 --> 00:17:38.640]  是因為基督教的主教出來
[00:17:38.640 --> 00:17:41.640]  和那些蠻族的領袖去談判他
[00:17:41.640 --> 00:17:44.640]  以致他不會滅那個城
[00:17:44.640 --> 00:17:47.400]  所以不可以 你不要說羅馬帝國幫到他
[00:17:47.400 --> 00:17:48.800]  幫到他多少東西
[00:17:48.800 --> 00:17:50.440]  羅馬帝國已經衰落
[00:17:50.440 --> 00:17:53.040]  所以你只能有一個解釋
[00:17:53.040 --> 00:17:55.440]  就是這班基督徒似乎在生命裡面
[00:17:55.440 --> 00:17:57.000]  有一種很深的
[00:17:57.000 --> 00:17:59.000]  被耶穌影響的生命力
[00:17:59.000 --> 00:18:00.000]  我只能夠說
[00:18:00.000 --> 00:18:02.440]  那種力是一種很強的魅力
[00:18:02.440 --> 00:18:04.560]  那種魅力怎麼來的呢
[00:18:04.560 --> 00:18:05.840]  如果你碰見耶穌
[00:18:05.840 --> 00:18:07.640]  當然我相信一定被祂影響
[00:18:07.640 --> 00:18:08.640]  一定沒有
[00:18:08.640 --> 00:18:10.040]  我想不需要再解釋了
[00:18:10.040 --> 00:18:11.640]  耶穌所說的話 所做的事
[00:18:11.640 --> 00:18:14.240]  一定是令人印象很深刻的
[00:18:14.240 --> 00:18:15.040]  不需要說
[00:18:15.040 --> 00:18:17.040]  但是耶穌接著就已經不在了
[00:18:17.040 --> 00:18:19.640]  接著那班人為什麼會
[00:18:19.640 --> 00:18:21.440]  仍然那麼受耶穌的影響
[00:18:21.440 --> 00:18:24.840]  為什麼生命死他都要相信耶穌呢
[00:18:24.840 --> 00:18:26.840]  到今天 可能今天
[00:18:26.840 --> 00:18:29.640]  邀請你來的親友
[00:18:29.640 --> 00:18:31.040]  那個基督徒的親友
[00:18:31.040 --> 00:18:32.240]  我不知道他用什麼方法
