
[00:00:00.000 --> 00:00:03.400]  5月第二個星期
[00:02:35.020 --> 00:02:37.020]  小朋友就會發覺到
[00:02:37.020 --> 00:02:40.020]  很可能父親有很多不足的地方
[00:02:40.020 --> 00:02:42.020]  甚至令他失望的地方
[00:02:42.020 --> 00:02:44.020]  所以呢
[00:02:44.020 --> 00:02:46.020]  距離就會越來越遠了
[00:02:46.020 --> 00:02:48.020]  反而母親
[00:02:48.020 --> 00:02:51.020]  就會覺得被重視
[00:02:51.020 --> 00:02:53.020]  因為會疼愛他多一點
[00:02:53.020 --> 00:02:54.020]  好了
[00:02:54.020 --> 00:02:56.020]  還有一種情況是什麼呢
[00:02:56.020 --> 00:02:58.020]  就是原本
[00:02:58.020 --> 00:03:00.020]  兩夫婦是很恩愛的
[00:03:00.020 --> 00:03:02.020]  但是有了兒女之後
[00:03:02.020 --> 00:03:04.020]  往往有時候
[00:03:04.020 --> 00:03:06.020]  兒女就造成一個導火線
[00:03:06.020 --> 00:03:08.020]  有些母親
[00:03:08.020 --> 00:03:10.020]  特別是怎麼樣呢
[00:03:10.020 --> 00:03:12.020]  她的母愛太偉大了
[00:03:12.020 --> 00:03:14.020]  特別是在頭幾年
[00:03:14.020 --> 00:03:16.020]  放了很多時間在兒女身上
[00:03:16.020 --> 00:03:18.020]  跟丈夫的關係
[00:03:18.020 --> 00:03:20.020]  就會有疏離
[00:03:20.020 --> 00:03:22.020]  甚至我一直都很反對
[00:03:22.020 --> 00:03:24.020]  就是當小朋友出生之後
[00:03:24.020 --> 00:03:26.020]  媽媽要跟小朋友睡覺
[00:03:26.020 --> 00:03:28.020]  說要照顧他
[00:03:28.020 --> 00:03:30.020]  甚至推了丈夫到別的房間睡覺
[00:03:30.020 --> 00:03:32.020]  那時候他們夫婦之間的關係
[00:03:32.020 --> 00:03:34.020]  就更加疏離
[00:03:34.020 --> 00:03:36.020]  那就很糟糕了
[00:03:36.020 --> 00:03:38.020]  所以呢
[00:03:38.020 --> 00:03:40.020]  其實《聖經》裡面很清楚說
[00:03:40.020 --> 00:03:42.020]  夫婦是應該要一起
[00:03:42.020 --> 00:03:44.020]  睡覺的
[00:03:44.020 --> 00:03:46.020]  除了要祈禱之外
[00:03:46.020 --> 00:03:48.020]  就不可以分房睡覺
[00:03:48.020 --> 00:03:50.020]  《聖經》也說祈禱之後都要在一起
[00:03:50.020 --> 00:03:52.020]  但是往往兒女就成為他們的隔膜
[00:03:52.020 --> 00:03:54.020]  所以要很小心
[00:03:54.020 --> 00:03:56.020]  而我們今晚的重點
[00:03:56.020 --> 00:03:58.020]  都會看到是什麼呢
[00:03:58.020 --> 00:04:00.020]  有時候你不只是一個小朋友
[00:04:00.020 --> 00:04:02.020]  你有兒有女
[00:04:02.020 --> 00:04:04.020]  會不會有時候各有所好呢
[00:04:04.020 --> 00:04:06.020]  爸爸可能
[00:04:06.020 --> 00:04:08.020]  疼愛女兒多一點
[00:04:08.020 --> 00:04:10.020]  媽媽疼愛兒子多一點
[00:04:10.020 --> 00:04:12.020]  那時候
[00:04:12.020 --> 00:04:14.020]  有偏心某個程度
[00:04:14.020 --> 00:04:16.020]  不是太大的問題
[00:04:16.020 --> 00:04:18.020]  因為我也寫了一本書
[00:04:18.020 --> 00:04:20.020]  鼓勵女兒
[00:04:20.020 --> 00:04:24.020]  愛是不能用尺去量度的
[00:04:24.020 --> 00:04:26.020]  而愛都是互動的
[00:04:26.020 --> 00:04:28.020]  所以呢
[00:04:28.020 --> 00:04:30.020]  異性相吸
[00:04:30.020 --> 00:04:32.020]  又或者你這個兒子
[00:04:32.020 --> 00:04:34.020]  喜歡陪媽媽多一點
[00:04:34.020 --> 00:04:36.020]  喜歡帶你去哄她
[00:04:36.020 --> 00:04:38.020]  媽媽就疼愛兒子多一點
[00:04:38.020 --> 00:04:40.020]  特別是傳統的女性
[00:04:40.020 --> 00:04:42.020]  那時候爸爸
[00:04:42.020 --> 00:04:44.020]  有時候疼愛女兒多一點
[00:04:44.020 --> 00:04:46.020]  女兒會懂得撒嬌爸爸
[00:04:46.020 --> 00:04:48.020]  其實大家有不同的喜愛
[00:04:48.020 --> 00:04:50.020]  不是太大問題
[00:04:50.020 --> 00:04:52.020]  但是差距不要這麼大
[00:04:52.020 --> 00:04:54.020]  更加小心
[00:04:54.020 --> 00:04:56.020]  不要因為這樣沿故而引致
[00:04:56.020 --> 00:04:58.020]  雙方之間的關係
[00:04:58.020 --> 00:05:00.020]  不是這麼好
[00:05:00.020 --> 00:05:02.020]  很簡單舉一個例子
[00:05:02.020 --> 00:05:04.020]  有一個家庭
[00:05:04.020 --> 00:05:06.020]  女兒很晚回家
[00:05:06.020 --> 00:05:08.020]  爸爸就很生氣
[00:05:08.020 --> 00:05:10.020]  就罵她
[00:05:10.020 --> 00:05:12.020]  妻子就維護女兒
[00:05:12.020 --> 00:05:14.020]  結果這個人就非常生氣
[00:05:14.020 --> 00:05:16.020]  甚至怎樣呢
[00:05:16.020 --> 00:05:18.020]  就是潑一些漂白水
[00:05:18.020 --> 00:05:20.020]  去放火
[00:05:20.020 --> 00:05:22.020]  所以脾氣是很差的
[00:05:22.020 --> 00:05:24.020]  今天我們看回聖經裡面
[00:05:24.020 --> 00:05:26.020]  有一個母親
[00:05:26.020 --> 00:05:28.020]  給我們一個提醒
[00:05:28.020 --> 00:05:30.020]  就是她偏愛的孩子
[00:05:30.020 --> 00:05:32.020]  帶來了家庭裡面
[00:05:32.020 --> 00:05:34.020]  一個很大的問題
[00:05:34.020 --> 00:05:36.020]  就是創世紀27章
[00:05:36.020 --> 00:05:38.020]  不如我們一路追溯
[00:05:38.020 --> 00:05:40.020]  這段感情是怎樣的
[00:05:40.020 --> 00:05:42.020]  佳偶天成
[00:05:42.020 --> 00:05:44.020]  以撒的父親
[00:05:44.020 --> 00:05:46.020]  阿巴拉罕
[00:05:46.020 --> 00:05:48.020]  不想自己的兒子
[00:05:48.020 --> 00:05:50.020]  娶外邦人為妻
[00:05:50.020 --> 00:05:52.020]  就算現在移民去英國
[00:05:52.020 --> 00:05:54.020]  加拿大 特別是英國
[00:05:54.020 --> 00:05:56.020]  很多父母都不想
[00:05:56.020 --> 00:05:58.020]  自己的子女
[00:05:58.020 --> 00:06:00.020]  跟外族人
[00:06:00.020 --> 00:06:02.020]  談戀愛
[00:06:02.020 --> 00:06:04.020]  西人也好
[00:06:04.020 --> 00:06:06.020]  印度人也好
[00:06:06.020 --> 00:06:08.020]  很想都是同血緣
[00:06:08.020 --> 00:06:10.020]  就是血統
[00:06:10.020 --> 00:06:12.020]  大家都是亞洲人
[00:06:12.020 --> 00:06:14.020]  或者中國人 或者香港人
[00:06:14.020 --> 00:06:16.020]  這時候就去結婚
[00:06:16.020 --> 00:06:18.020]  談戀愛
[00:06:18.020 --> 00:06:20.020]  所以當年阿巴拉罕
[00:06:20.020 --> 00:06:22.020]  都不想自己的兒子
[00:06:22.020 --> 00:06:24.020]  娶外邦人為妻
[00:06:24.020 --> 00:06:26.020]  於是就差遣僕人
[00:06:26.020 --> 00:06:28.020]  回去自己的故鄉裡面
[00:06:28.020 --> 00:06:32.020]  去為兒子娶妻子
[00:06:32.020 --> 00:06:34.020]  這個僕人
[00:06:34.020 --> 00:06:36.020]  都很好 很愛神
[00:06:36.020 --> 00:06:38.020]  他就求神來指引
[00:06:38.020 --> 00:06:40.020]  他應該找哪一個
[00:06:40.020 --> 00:06:44.020]  在《創世紀》24章12到第14節裡面就有記載
[00:06:44.020 --> 00:06:48.020]  神就讓他遇上了利伯加
[00:06:48.020 --> 00:06:50.020]  結果在神很奇妙的
[00:06:50.020 --> 00:06:52.020]  引導之下 我不詳細去講了
[00:06:52.020 --> 00:06:54.020]  利伯加竟然
[00:06:54.020 --> 00:06:58.020]  願意嫁給一個
[00:06:58.020 --> 00:07:00.020]  他素未謀面
[00:07:00.020 --> 00:07:04.020]  而且在遠方的一個男士
[00:07:04.020 --> 00:07:06.020]  很奇妙的一件事
[00:07:06.020 --> 00:07:08.020]  利伯加的哥哥
[00:07:08.020 --> 00:07:12.020]  拉班就很想跟妹妹說
[00:07:12.020 --> 00:07:14.020]  不如你肯嫁這個人
[00:07:14.020 --> 00:07:16.020]  不要緊
[00:07:16.020 --> 00:07:18.020]  不如你多住十天才起行
[00:07:18.020 --> 00:07:20.020]  但是那個僕人
[00:07:20.020 --> 00:07:22.020]  都很離譜
[00:07:22.020 --> 00:07:24.020]  他竟然說
[00:07:24.020 --> 00:07:26.020]  不要了 我出來很久了
[00:07:26.020 --> 00:07:28.020]  我也想快點回去
[00:07:28.020 --> 00:07:30.020]  都相信了我自己的妻子
[00:07:30.020 --> 00:07:32.020]  所以不如你馬上跟我們走
[00:07:32.020 --> 00:07:36.020]  利伯加竟然
[00:07:36.020 --> 00:07:38.020]  是欣然的答應
[00:07:38.020 --> 00:07:40.020]  即時的離開
[00:07:40.020 --> 00:07:42.020]  這個真是匪夷所思
[00:07:42.020 --> 00:07:44.020]  我都很難想像
[00:07:44.020 --> 00:07:46.020]  雖然現在在世道裡面
[00:07:46.020 --> 00:07:48.020]  都有閃分這件事
[00:07:48.020 --> 00:07:50.020]  但這裡就展示出利伯加的性格是怎樣
[00:07:50.020 --> 00:07:52.020]  如果你留意到利伯加是一個
[00:07:52.020 --> 00:07:54.020]  很爽直
[00:07:54.020 --> 00:07:56.020]  一個行動型的人
[00:07:56.020 --> 00:07:58.020]  他打井
[00:07:58.020 --> 00:08:00.020]  和吸油的事情
[00:08:00.020 --> 00:08:02.020]  大家就可以可見一斑
[00:08:02.020 --> 00:08:04.020]  大家看回創世紀24章
[00:08:04.020 --> 00:08:06.020]  這段是經文
[00:08:06.020 --> 00:08:08.020]  好了 婚姻其實是很奇妙的
[00:08:08.020 --> 00:08:10.020]  兩夫婦的性格
[00:08:10.020 --> 00:08:12.020]  往往有時候
[00:08:12.020 --> 00:08:14.020]  是有很大的差異
[00:08:14.020 --> 00:08:16.020]  我剛剛才帶完隊去旅行
[00:08:16.020 --> 00:08:20.020]  九十幾人都很累
[00:08:20.020 --> 00:08:22.020]  但是很多人都說
[00:08:22.020 --> 00:08:24.020]  牧師你和師母真的一粒一凸
[00:08:24.020 --> 00:08:26.020]  是我的土特
[00:08:26.020 --> 00:08:28.020]  那是什麼呢
[00:08:28.020 --> 00:08:30.020]  實際上我們的性格
[00:08:30.020 --> 00:08:32.020]  我們的外觀
[00:08:32.020 --> 00:08:34.020]  都是很大的差別
[00:08:34.020 --> 00:08:36.020]  師母漂亮
[00:08:36.020 --> 00:08:38.020]  我就較為慘一點
[00:08:38.020 --> 00:08:40.020]  我較為高大一點
[00:08:40.020 --> 00:08:42.020]  師母嬌小玲瓏
[00:08:42.020 --> 00:08:44.020]  而我多話說
[00:08:44.020 --> 00:08:46.020]  但是師母是沉靜的
[00:08:46.020 --> 00:08:48.020]  但是我們是互相配合的
[00:08:48.020 --> 00:08:50.020]  她幫到我很多東西
[00:08:50.020 --> 00:08:52.020]  甚至在一次裡面
[00:08:52.020 --> 00:08:56.020]  我們去參觀一個教堂
[00:08:56.020 --> 00:08:58.020]  有一個女人做爬手
[00:08:58.020 --> 00:09:00.020]  爬我們人的東西
[00:09:00.020 --> 00:09:02.020]  被我們團友抓到
[00:09:02.020 --> 00:09:04.020]  我馬上去追她
[00:09:04.020 --> 00:09:06.020]  然後有些人馬上
[00:09:06.020 --> 00:09:08.020]  幫忙追了兩個女人
[00:09:08.020 --> 00:09:10.020]  我一路衝出去
[00:09:10.020 --> 00:09:12.020]  一路叫的時候
[00:09:12.020 --> 00:09:14.020]  師母馬上追出來
[00:09:14.020 --> 00:09:16.020]  看著我 哇 為什麼呢
[00:09:16.020 --> 00:09:18.020]  原來她很冷靜
[00:09:18.020 --> 00:09:20.020]  看到那兩個女人
[00:09:20.020 --> 00:09:22.020]  馬上出來幫我追
[00:09:22.020 --> 00:09:24.020]  另外一個女人
[00:09:24.020 --> 00:09:26.020]  果然她們走過幾條街
[00:09:26.020 --> 00:09:28.020]  之後就有聊有說
[00:09:28.020 --> 00:09:30.020]  我已經看到了
[00:09:30.020 --> 00:09:32.020]  我是很衝動的
[00:09:32.020 --> 00:09:34.020]  我是要去維護正義
[00:09:34.020 --> 00:09:36.020]  但是她很冷靜
[00:09:36.020 --> 00:09:38.020]  所以原來就是互相補足
[00:09:38.020 --> 00:09:40.020]  這很重要
[00:09:40.020 --> 00:09:42.020]  當這個老僕人
[00:09:42.020 --> 00:09:44.020]  帶著利百家
[00:09:44.020 --> 00:09:46.020]  去阿伯拉罕那裡的時候
[00:09:46.020 --> 00:09:48.020]  這一幕是很漂亮的
[00:09:48.020 --> 00:09:50.020]  好像以前的台灣文藝片
[00:09:50.020 --> 00:09:52.020]  是很漂亮的
[00:09:52.020 --> 00:09:54.020]  斜陽西下
[00:09:54.020 --> 00:09:56.020]  在夕陽之下
[00:09:56.020 --> 00:09:58.020]  伊剎就在麥田裡面
[00:09:58.020 --> 00:10:00.020]  去默想
[00:10:00.020 --> 00:10:02.020]  大家可以想像到
[00:10:02.020 --> 00:10:04.020]  紅色的晚霞
[00:10:04.020 --> 00:10:06.020]  浮現在天上
[00:10:06.020 --> 00:10:08.020]  有些小鳥
[00:10:08.020 --> 00:10:10.020]  預備回去樹林裡面休息
[00:10:10.020 --> 00:10:12.020]  斜陽映照
[00:10:12.020 --> 00:10:14.020]  而利百家
[00:10:14.020 --> 00:10:16.020]  在這個時候
[00:10:16.020 --> 00:10:18.020]  遠遠看到什麼呢
[00:10:18.020 --> 00:10:20.020]  耳塞
[00:10:20.020 --> 00:10:22.020]  他都有些驚奇
[00:10:22.020 --> 00:10:24.020]  馬上遮住自己的臉
[00:10:24.020 --> 00:10:26.020]  他們在田間相遇
[00:10:26.020 --> 00:10:28.020]  是不是很漂亮的一幕呢
[00:10:28.020 --> 00:10:30.020]  聖經後面就說到
[00:10:30.020 --> 00:10:32.020]  他們真是一見鍾情
[00:10:32.020 --> 00:10:34.020]  好 我們看看這段經文
[00:10:34.020 --> 00:10:36.020]  《創世紀》
[00:10:36.020 --> 00:10:38.020]  26章第67節
[00:10:38.020 --> 00:10:42.020]  大家聽我讀出
[00:10:42.020 --> 00:10:44.020]  耳塞
[00:10:44.020 --> 00:10:46.020]  耳塞
[00:10:46.020 --> 00:10:48.020]  遍領利百家
[00:10:48.020 --> 00:10:50.020]  盡了他母親
[00:10:50.020 --> 00:10:52.020]  撒拉的帳幕
[00:10:52.020 --> 00:10:54.020]  娶了她為妻
[00:10:54.020 --> 00:10:56.020]  並且愛他
[00:10:56.020 --> 00:10:58.020]  耳塞自從他母親不在了
[00:10:58.020 --> 00:11:00.020]  借財得了安慰
[00:11:00.020 --> 00:11:02.020]  詳情大家看《創世紀》24章
[00:11:02.020 --> 00:11:04.020]  耳塞失去了媽媽之後
[00:11:04.020 --> 00:11:06.020]  其實很孤單 很孤寂
[00:11:06.020 --> 00:11:08.020]  但是現在有個妻子了
[00:11:08.020 --> 00:11:10.020]  他們就可以彼此相愛
[00:11:10.020 --> 00:11:12.020]  空虛的心
[00:11:12.020 --> 00:11:14.020]  空虛的心得到填滿
[00:11:14.020 --> 00:11:16.020]  是很寶貴的
[00:11:16.020 --> 00:11:18.020]  當然 小心
[00:11:18.020 --> 00:11:20.020]  我們絕對不要用
[00:11:20.020 --> 00:11:22.020]  一些歷史事件
[00:11:22.020 --> 00:11:24.020]  作為一個基本原則
[00:11:24.020 --> 00:11:26.020]  這是很錯誤的解經
[00:11:26.020 --> 00:11:28.020]  因為那時候有獨特的環境
[00:11:28.020 --> 00:11:30.020]  特別那個年代跟現在很不同
[00:11:30.020 --> 00:11:32.020]  所以今天我們的愛情
[00:11:32.020 --> 00:11:34.020]  並不能以此作為一個模式
[00:11:34.020 --> 00:11:36.020]  我一見到就喜歡了
[00:11:36.020 --> 00:11:38.020]  於是我們就可以在一起
[00:11:40.020 --> 00:11:42.020]  記住 雖然皆偶天成
[00:11:42.020 --> 00:11:46.020]  神是為他們預備的
[00:11:46.020 --> 00:11:48.020]  但是他的婚姻
[00:11:48.020 --> 00:11:50.020]  仍然是要夫婦之間
[00:11:50.020 --> 00:11:52.020]  努力的維繫共同的東西來建立
[00:11:52.020 --> 00:11:54.020]  有很多基督徒
[00:11:54.020 --> 00:11:56.020]  都很心經歷到神奇的帶領
[00:11:56.020 --> 00:11:58.020]  但是不等於基督徒
[00:11:58.020 --> 00:12:00.020]  不會離婚 不會有問題
[00:12:00.020 --> 00:12:02.020]  很不幸地
[00:12:02.020 --> 00:12:04.020]  有不少基督徒都離婚
[00:12:04.020 --> 00:12:06.020]  所以呢
[00:12:06.020 --> 00:12:08.020]  婚姻是神為我們預備
[00:12:08.020 --> 00:12:10.020]  但是我們要自己努力
[00:12:10.020 --> 00:12:12.020]  好地維持
[00:12:12.020 --> 00:12:14.020]  這是很重要的
[00:12:14.020 --> 00:12:16.020]  我們看看各有所好
[00:12:16.020 --> 00:12:18.020]  父母對兒女的喜愛
[00:12:18.020 --> 00:12:20.020]  都是各有所好
[00:12:20.020 --> 00:12:22.020]  我們看看創世紀
[00:12:22.020 --> 00:12:24.020]  25章27到28節
[00:12:24.020 --> 00:12:28.020]  兩個孩子漸漸長大
[00:12:28.020 --> 00:12:30.020]  以素善於打獵
[00:12:30.020 --> 00:12:32.020]  常在田野
[00:12:32.020 --> 00:12:34.020]  雅閣為人安靜
[00:12:34.020 --> 00:12:36.020]  常住在帳棚裡
[00:12:36.020 --> 00:12:38.020]  以殺愛以素
[00:12:38.020 --> 00:12:40.020]  因為常吃他的野味
[00:12:40.020 --> 00:12:42.020]  李伯嘉卻愛雅閣
[00:13:06.020 --> 00:13:08.020]  雅閣是兩個孫女
[00:13:08.020 --> 00:13:10.020]  兩個孫女都是雙胞胎
[00:13:10.020 --> 00:13:12.020]  兩個孫女都是雙胞胎
[00:13:12.020 --> 00:13:14.020]  兩個孫女都是雙胞胎
[00:13:14.020 --> 00:13:16.020]  兩個孫女都是雙胞胎
[00:13:16.020 --> 00:13:18.020]  兩個孫女都是雙胞胎
[00:13:18.020 --> 00:13:20.020]  兩個孫女都是雙胞胎
[00:13:20.020 --> 00:13:22.020]  兩個孫女都是雙胞胎
[00:13:22.020 --> 00:13:24.020]  兩個孫女都是雙胞胎
[00:13:24.020 --> 00:13:26.020]  兩個孫女都是雙胞胎
[00:13:26.020 --> 00:13:28.020]  兩個孫女都是雙胞胎
[00:13:28.020 --> 00:13:30.020]  兩個孫女都是雙胞胎
[00:13:30.020 --> 00:13:32.020]  兩個孫女都是雙胞胎
[00:13:32.020 --> 00:13:34.020]  兩個孫女都是雙胞胎
[00:13:34.020 --> 00:13:36.020]  兩個孫女都是雙胞胎
[00:13:36.020 --> 00:13:38.020]  兩個孫女都是雙胞胎
[00:13:38.020 --> 00:13:40.020]  兩個孫女都是雙胞胎
[00:13:40.020 --> 00:13:42.020]  兩個孫女都是雙胞胎
[00:13:42.020 --> 00:13:44.020]  兩個孫女都是雙胞胎
[00:13:44.020 --> 00:13:46.020]  兩個孫女都是雙胞胎
[00:13:46.020 --> 00:13:48.020]  兩個孫女都是雙胞胎
[00:13:48.020 --> 00:13:50.020]  兩個孫女都是雙胞胎
[00:13:50.020 --> 00:13:52.020]  兩個孫女都是雙胞胎
[00:13:52.020 --> 00:13:54.020]  兩個孫女都是雙胞胎
[00:13:54.020 --> 00:13:56.020]  兩個孫女都是雙胞胎
[00:13:56.020 --> 00:13:58.020]  兩個孫女都是雙胞胎
[00:13:58.020 --> 00:14:00.020]  兩個孫女都是雙胞胎
[00:14:00.020 --> 00:14:02.020]  兩個孫女都是雙胞胎
[00:14:02.020 --> 00:14:04.020]  兩個孫女都是雙胞胎
[00:14:04.020 --> 00:14:06.020]  兩個孫女都是雙胞胎
[00:14:06.020 --> 00:14:08.020]  兩個孫女都是雙胞胎
[00:14:08.020 --> 00:14:10.020]  兩個孫女都是雙胞胎
[00:14:10.020 --> 00:14:12.020]  兩個孫女都是雙胞胎
[00:14:12.020 --> 00:14:14.020]  兩個孫女都是雙胞胎
[00:14:14.020 --> 00:14:16.020]  兩個孫女都是雙胞胎
[00:14:16.020 --> 00:14:18.020]  兩個孫女都是雙胞胎
[00:14:18.020 --> 00:14:20.020]  兩個孫女都是雙胞胎
[00:14:20.020 --> 00:14:22.020]  兩個孫女都是雙胞胎
[00:14:22.020 --> 00:14:24.020]  兩個孫女都是雙胞胎
[00:14:24.020 --> 00:14:26.020]  兩個孫女都是雙胞胎
[00:14:26.020 --> 00:14:28.020]  兩個孫女都是雙胞胎
[00:14:28.020 --> 00:14:30.020]  兩個孫女都是雙胞胎
[00:14:30.020 --> 00:14:32.020]  兩個孫女都是雙胞胎
[00:14:32.020 --> 00:14:34.020]  兩個孫女都是雙胞胎
[00:14:34.020 --> 00:14:36.020]  兩個孫女都是雙胞胎
[00:14:36.020 --> 00:14:38.020]  兩個孫女都是雙胞胎
[00:14:38.020 --> 00:14:40.020]  兩個孫女都是雙胞胎
[00:14:40.020 --> 00:14:42.020]  兩個孫女都是雙胞胎
[00:14:42.020 --> 00:14:44.020]  兩個孫女都是雙胞胎
[00:14:44.020 --> 00:14:46.020]  兩個孫女都是雙胞胎
[00:14:46.020 --> 00:14:48.020]  兩個孫女都是雙胞胎
[00:14:48.020 --> 00:14:50.020]  兩個孫女都是雙胞胎
[00:14:50.020 --> 00:14:52.020]  兩個孫女都是雙胞胎
[00:14:52.020 --> 00:14:54.020]  兩個孫女都是雙胞胎
[00:14:54.020 --> 00:14:56.020]  兩個孫女都是雙胞胎
[00:14:56.020 --> 00:14:58.020]  兩個孫女都是雙胞胎
[00:14:58.020 --> 00:15:00.020]  兩個孫女都是雙胞胎
[00:15:00.020 --> 00:15:02.020]  兩個孫女都是雙胞胎
[00:15:02.020 --> 00:15:04.020]  兩個孫女都是雙胞胎
[00:15:04.020 --> 00:15:06.020]  兩個孫女都是雙胞胎
[00:15:06.020 --> 00:15:08.020]  兩個孫女都是雙胞胎
[00:15:08.020 --> 00:15:10.020]  兩個孫女都是雙胞胎
[00:15:10.020 --> 00:15:12.020]  兩個孫女都是雙胞胎
[00:15:12.020 --> 00:15:14.020]  兩個孫女都是雙胞胎
[00:15:14.020 --> 00:15:16.020]  兩個孫女都是雙胞胎
[00:15:16.020 --> 00:15:18.020]  兩個孫女都是雙胞胎
[00:15:18.020 --> 00:15:20.020]  兩個孫女都是雙胞胎
[00:15:20.020 --> 00:15:22.020]  兩個孫女都是雙胞胎
[00:15:22.020 --> 00:15:24.020]  兩個孫女都是雙胞胎
[00:15:24.020 --> 00:15:26.020]  兩個孫女都是雙胞胎
[00:15:26.020 --> 00:15:28.020]  兩個孫女都是雙胞胎
[00:15:28.020 --> 00:15:30.020]  兩個孫女都是雙胞胎
[00:15:30.020 --> 00:15:32.020]  兩個孫女都是雙胞胎
[00:15:32.020 --> 00:15:34.020]  兩個孫女都是雙胞胎
[00:15:34.020 --> 00:15:36.020]  兩個孫女都是雙胞胎
[00:15:36.020 --> 00:15:38.020]  兩個孫女都是雙胞胎
[00:15:38.020 --> 00:15:40.020]  兩個孫女都是雙胞胎
[00:15:40.020 --> 00:15:42.020]  兩個孫女都是雙胞胎
[00:15:42.020 --> 00:15:44.020]  兩個孫女都是雙胞胎
[00:15:44.020 --> 00:15:46.020]  兩個孫女都是雙胞胎
[00:15:46.020 --> 00:15:48.020]  兩個孫女都是雙胞胎
[00:15:48.020 --> 00:15:50.020]  兩個孫女都是雙胞胎
[00:15:50.020 --> 00:15:52.020]  兩個孫女都是雙胞胎
