
[00:00:00.000 --> 00:00:03.040]  「竭力追求」
[00:02:10.760 --> 00:02:14.480]  傾聽是一個很重要的愛的表達
[00:02:14.480 --> 00:02:17.080]  傾聽是一個很重要
[00:02:17.080 --> 00:02:21.080]  去帶給人醫治的途徑
[00:02:21.080 --> 00:02:24.280]  是一個最不需要你有超自然的能力
[00:02:24.280 --> 00:02:29.000]  不需要你有很強烈的恩賜和技巧
[00:02:29.000 --> 00:02:31.280]  只是你很單純的
[00:02:31.280 --> 00:02:33.280]  你去關心那些人
[00:02:33.280 --> 00:02:36.200]  去傾聽他們的聲音
[00:02:36.200 --> 00:02:37.200]  而他還有一個使命
[00:02:37.200 --> 00:02:39.360]  就是將他所聽到的
[00:02:39.360 --> 00:02:42.680]  這些想法 痛苦和希望
[00:02:42.680 --> 00:02:45.040]  透過他的筆
[00:02:45.040 --> 00:02:48.600]  去傳遞出來
[00:02:48.600 --> 00:02:51.400]  這種竭力追求活出
[00:02:51.400 --> 00:02:56.400]  神所託付給他的生命那種愛的態度
[00:02:56.400 --> 00:02:59.440]  最好的 或者最需要
[00:02:59.440 --> 00:03:02.280]  最面對考驗的
[00:03:02.280 --> 00:03:05.400]  就是這些面對臨近死亡
[00:03:05.400 --> 00:03:11.200]  活在瘟疫的危機當中的生命的表達
[00:03:11.200 --> 00:03:12.600]  在十七世紀
[00:03:12.600 --> 00:03:16.360]  這個黑死病流行歐洲
[00:03:16.360 --> 00:03:20.320]  在歐洲地區有一半的人口
[00:03:20.320 --> 00:03:24.400]  在歐洲大陸因此而死亡
[00:03:24.400 --> 00:03:26.800]  英國因為有海洋阻隔
[00:03:26.800 --> 00:03:31.600]  所以死亡沒有那麼嚴重
[00:03:31.600 --> 00:03:38.320]  倫敦地區也死了六萬人
[00:03:38.320 --> 00:03:43.040]  在六五年八月
[00:03:43.040 --> 00:03:46.240]  在英國北部的德比汾
[00:03:46.240 --> 00:03:49.240]  有一個生產原礦的小村落
[00:03:49.240 --> 00:03:51.360]  叫做阿姆
[00:03:51.360 --> 00:03:52.640]  村裡有一個裁縫
[00:03:52.640 --> 00:03:55.880]  藏了在倫敦寄來的郵件
[00:03:55.880 --> 00:03:57.720]  是一些報料
[00:03:57.720 --> 00:03:59.280]  但沒多久
[00:03:59.280 --> 00:04:04.720]  黑死病開始在村裡蔓延
[00:04:04.720 --> 00:04:07.680]  在村裡的兩位目者
[00:04:07.680 --> 00:04:12.480]  約了全村三百五十九人
[00:04:12.480 --> 00:04:18.800]  跟他們說「為朋友寫命」
[00:04:18.800 --> 00:04:22.960]  「人的愛心沒有比這個更大」
[00:04:22.960 --> 00:04:26.200]  這個病已經在村裡出現
[00:04:26.200 --> 00:04:32.400]  當時是沒有辦法去處理的
[00:04:32.400 --> 00:04:37.880]  他們的領袖是為了防止整個地區
[00:04:37.880 --> 00:04:40.200]  有這個黑死病的蔓延
[00:04:40.200 --> 00:04:42.440]  他們的決定就是
[00:04:42.440 --> 00:04:45.520]  一個也不逃走
[00:04:45.520 --> 00:04:51.560]  全部留在村裡
[00:04:51.560 --> 00:04:55.360]  一年之後
[00:04:55.360 --> 00:04:58.960]  三百五十九個村民
[00:04:58.960 --> 00:05:07.080]  有二百九十個病逝
[00:05:07.080 --> 00:05:10.640]  因為他們沒有逃離村落
[00:05:10.640 --> 00:05:13.920]  有人估計如果他們逃離村落
[00:05:13.920 --> 00:05:18.120]  這二百九十個人都會死
[00:05:18.120 --> 00:05:20.440]  不過
[00:05:20.440 --> 00:05:22.120]  如果他們離開村落
[00:05:22.120 --> 00:05:25.880]  到附近逃避災難的話
[00:05:25.880 --> 00:05:30.480]  估計這個地區
[00:05:30.480 --> 00:05:34.080]  會因為這樣而蔓延黑死病
[00:05:34.080 --> 00:05:40.800]  而會有二千九百人喪命
[00:05:40.800 --> 00:05:44.800]  弟兄姊妹
[00:05:44.800 --> 00:05:49.200]  你會怎樣選擇呢?
[00:05:49.200 --> 00:05:51.600]  神的道在我們生命裡
[00:05:51.600 --> 00:05:55.280]  讓我們知道怎樣去竭力
[00:05:55.280 --> 00:05:56.200]  活這一生
[00:05:56.200 --> 00:05:59.240]  追求什麼呢?
[00:05:59.240 --> 00:06:02.880]  在你們的座椅前
[00:06:02.880 --> 00:06:06.200]  其實有些口罩在這裡
[00:06:06.200 --> 00:06:08.200]  屍體在後面
[00:06:08.200 --> 00:06:16.480]  也一樣有口罩
[00:06:16.480 --> 00:06:18.080]  今天不是嚇大家
[00:06:18.080 --> 00:06:20.600]  不是說今天流性感冒嚴重到
[00:06:20.600 --> 00:06:21.680]  大家都要戴口罩
[00:06:21.680 --> 00:06:24.480]  不過很想大家
[00:06:24.480 --> 00:06:27.960]  去回到2003年
[00:06:27.960 --> 00:06:29.160]  我不知道你們教會有沒有
[00:06:29.160 --> 00:06:33.080]  全教會一起戴口罩去崇拜的經驗
[00:06:33.080 --> 00:06:35.480]  但我很想大家去重新的
[00:06:35.480 --> 00:06:39.080]  去回到那個時刻
[00:06:39.080 --> 00:06:42.160]  那個感受裡面
[00:06:42.160 --> 00:06:43.560]  去體會一下
[00:06:43.560 --> 00:06:47.560]  當我們在這種警方的狀態裡面的時候
[00:06:47.560 --> 00:06:49.960]  記不記得當年
[00:06:49.960 --> 00:06:52.160]  你怎樣去面對生命
[00:06:52.160 --> 00:06:56.160]  你有什麼在神面前的立願
[00:06:56.160 --> 00:07:00.360]  怎樣去調整自己的生命和生活
[00:07:00.360 --> 00:07:03.960]  請放一段影片
[00:07:03.960 --> 00:07:11.760]  這個時候我們也靜默一分鐘
[00:07:11.760 --> 00:07:15.760]  讓我們去紀念謝遠文醫生
[00:07:15.760 --> 00:07:18.360]  他所作出的見證
[00:07:18.360 --> 00:07:19.960]  他在他病重的時候
[00:07:19.960 --> 00:07:25.160]  他對他們幫他治療的一些醫護人員
[00:07:25.160 --> 00:07:26.160]  他這樣說
[00:07:26.160 --> 00:07:28.760]  他說一粒墨紙不落在地裡死了
[00:07:28.760 --> 00:07:30.560]  仍舊是一粒
[00:07:30.560 --> 00:07:32.160]  若是死了
[00:07:32.160 --> 00:07:35.160]  就結出許多紙粒來
[00:07:35.160 --> 00:07:36.360]  讓我們這些時候
[00:07:36.360 --> 00:07:38.160]  都是去懷緬
[00:07:38.160 --> 00:07:39.560]  都去紀念
[00:07:39.560 --> 00:07:40.760]  也都讓這粒墨紙
[00:07:40.760 --> 00:07:44.160]  在我們心田裡面長出墨字來
[00:07:44.160 --> 00:07:49.160]  我們一分鐘的靜默
[00:07:49.160 --> 00:07:52.160]  親愛的主耶穌我們多謝你
[00:07:52.160 --> 00:07:55.360]  因為你讓謝遠文醫生
[00:07:55.360 --> 00:07:57.760]  活出你的榜樣
[00:07:57.760 --> 00:08:00.560]  活出你那種生命和愛
[00:08:00.560 --> 00:08:02.960]  只求你再一次
[00:08:02.960 --> 00:08:07.360]  將他的美好的見證
[00:08:07.360 --> 00:08:11.960]  活化在我們的心田
[00:08:11.960 --> 00:08:14.960]  他可以好像保羅那樣說
[00:08:14.960 --> 00:08:16.760]  來效法我
[00:08:16.760 --> 00:08:18.160]  罩我
[00:08:18.160 --> 00:08:20.960]  效法基督
[00:08:20.960 --> 00:08:22.960]  願意我們今天每一個
[00:08:22.960 --> 00:08:25.560]  都在心田打開
[00:08:25.560 --> 00:08:30.360]  給你這粒種子放進去
[00:08:30.360 --> 00:08:32.160]  好讓我們知道
[00:08:32.160 --> 00:08:35.160]  怎樣為你結出這些紙粒
[00:08:35.160 --> 00:08:37.160]  好讓我們知道
[00:08:37.160 --> 00:08:39.560]  怎樣去竭力追求
[00:08:39.560 --> 00:08:41.160]  追求什麼
[00:08:41.160 --> 00:08:45.160]  我們禱告奉耶穌基督的聖名求
[00:08:45.160 --> 00:08:53.160]  你可以繼續戴 或者你可以選擇不戴
[00:08:53.160 --> 00:08:57.960]  這個象徵性的行動不是想製造恐懼
[00:08:57.960 --> 00:09:00.760]  但是很想大家
[00:09:00.760 --> 00:09:02.960]  真的回到那一刻
[00:09:02.960 --> 00:09:05.760]  當死亡在你身邊擦過的時候
[00:09:05.760 --> 00:09:08.960]  你就會檢視你的人生
[00:09:08.960 --> 00:09:10.760]  究竟你竭力
[00:09:10.760 --> 00:09:15.760]  活了那麼多年為了什麼呢
[00:09:15.760 --> 00:09:17.560]  在台灣一段報道說
[00:09:17.560 --> 00:09:21.960]  香港的醫護界是受基督信仰教心的團體
[00:09:21.960 --> 00:09:24.560]  因此在沙士蔓延時
[00:09:24.560 --> 00:09:28.560]  展現了可敬可佩
[00:09:28.560 --> 00:09:31.760]  接著講及謝宇文醫生
[00:09:31.760 --> 00:09:34.160]  怎樣明知道危險
[00:09:34.160 --> 00:09:36.760]  主動成為首批進入
[00:09:36.760 --> 00:09:41.560]  這個沙士病房裡面去救護病人
[00:09:41.560 --> 00:09:45.760]  結果很快就染病
[00:09:45.760 --> 00:09:52.160]  亦都是差不多一個月的時間
[00:09:52.160 --> 00:09:54.960]  他說就在這個治療病房
[00:09:54.960 --> 00:09:57.760]  深切治療室一個月左右的時候
[00:09:57.760 --> 00:09:59.960]  他就一直表示要盡快出院
[00:09:59.960 --> 00:10:02.760]  回病房幫手
[00:10:02.760 --> 00:10:06.960]  他病危的時候仍不悔當初的決定
[00:10:06.960 --> 00:10:09.560]  還用了聖經裡面的話
[00:10:09.560 --> 00:10:11.560]  去勉勵其他醫護人員
[00:10:11.560 --> 00:10:14.160]  就是講一粒墨紙不落在地裡
[00:10:14.160 --> 00:10:17.360]  死了仍舊是一粒
[00:10:17.360 --> 00:10:19.360]  若是死了
[00:10:19.360 --> 00:10:22.360]  就結出很多的紙粒地
[00:10:22.360 --> 00:10:23.960]  今日我們的生命
[00:10:23.960 --> 00:10:27.560]  是不是可以
[00:10:27.560 --> 00:10:32.360]  去這樣去按著神的心意去竭力追求
[00:10:32.360 --> 00:10:34.160]  追求什麼
[00:10:34.160 --> 00:10:37.160]  2003年除了沙士之外
[00:10:37.160 --> 00:10:38.760]  我服侍的教會
[00:10:38.760 --> 00:10:43.360]  我自己的家庭都有一個很深刻的體會
[00:10:43.360 --> 00:10:46.360]  就是王利民牧師來到我們教會
[00:10:46.360 --> 00:10:48.360]  去講宣教
[00:10:48.360 --> 00:10:50.760]  我們教會當時領受的意象
[00:10:50.760 --> 00:10:52.360]  就是先去搞好教會
[00:10:52.360 --> 00:10:54.360]  所以建立健康的小組教會
[00:10:54.360 --> 00:10:57.360]  接著我們希望可以成為一個
[00:10:57.360 --> 00:10:59.360]  面向社區的教會
[00:10:59.360 --> 00:11:00.960]  去服侍鄰舍
[00:11:00.960 --> 00:11:04.560]  接著再去成立一個宣教的教會
[00:11:04.560 --> 00:11:05.960]  這是人的想法
[00:11:05.960 --> 00:11:07.560]  一步一步去
[00:11:07.560 --> 00:11:09.760]  不過2003年王牧師的領受
[00:11:09.760 --> 00:11:10.960]  在那次的講道裡面
[00:11:10.960 --> 00:11:13.960]  就挑戰我們頂智蒙的家庭
[00:11:13.960 --> 00:11:17.360]  就是你願意你的子女
[00:11:17.360 --> 00:11:19.360]  成為宣教士嗎
[00:11:19.360 --> 00:11:22.960]  如果你的子女願意選擇做宣教士的時候
[00:11:22.960 --> 00:11:27.360]  你願不願意猜他出去呢
[00:11:27.360 --> 00:11:31.360]  挑戰父母
[00:11:31.360 --> 00:11:33.760]  當時有兩個還是三個家庭
[00:11:33.760 --> 00:11:35.160]  我不太清楚
[00:11:35.160 --> 00:11:37.960]  其中一個家庭是我的家庭
[00:11:37.960 --> 00:11:40.960]  我和我太太都站起來去回應
[00:11:40.960 --> 00:11:46.160]  如果神要用我的子女成為宣教士
[00:11:46.160 --> 00:11:48.360]  我們是願意
[00:11:48.360 --> 00:11:50.760]  願意去猜險
[00:11:50.760 --> 00:11:52.560]  願意支持他們
[00:11:52.560 --> 00:11:58.360]  走進神的命令裡面去
[00:11:58.360 --> 00:11:59.960]  星期五晚
[00:11:59.960 --> 00:12:03.760]  我還在掙扎要怎麼去講這個訊息
[00:12:03.760 --> 00:12:06.960]  我聽了一間學校的見證
[00:12:06.960 --> 00:12:12.360]  這間學校正在竭力追求
[00:12:12.360 --> 00:12:13.560]  活出神的心意
[00:12:13.560 --> 00:12:18.760]  就是訓練學生成為宣教士
[00:12:18.760 --> 00:12:20.160]  成為宣教士
[00:12:20.160 --> 00:12:23.360]  成為能夠去實踐大使命
[00:12:23.360 --> 00:12:28.560]  和實行大解命的門徒
[00:12:28.560 --> 00:12:30.360]  他們有小學
[00:12:30.360 --> 00:12:32.960]  他們有中學
[00:12:32.960 --> 00:12:36.560]  他們將每一個班主任
[00:12:36.560 --> 00:12:38.360]  變成為校園的宣教士
[00:12:38.360 --> 00:12:40.560]  要牧養學生
[00:12:40.560 --> 00:12:43.560]  他們的高小學生 初中學生
[00:12:43.560 --> 00:12:45.560]  現在開始每年都有組織
[00:12:45.560 --> 00:12:51.560]  不同的短宣隊去宣教
[00:12:51.560 --> 00:12:54.160]  你做家長
[00:12:54.160 --> 00:12:56.760]  你會不會很渴想
[00:12:56.760 --> 00:12:59.960]  將你的子女放在這間學校
[00:12:59.960 --> 00:13:02.360]  讓他們有一天
[00:13:02.360 --> 00:13:06.760]  真的成為神一個忠勇的門徒
[00:13:06.760 --> 00:13:08.960]  成為宣教士
[00:13:08.960 --> 00:13:10.360]  他們說宣教士的意思
[00:13:10.360 --> 00:13:12.360]  也不是全部都是專職
[00:13:12.360 --> 00:13:14.560]  全職海外的宣教士
[00:13:14.560 --> 00:13:19.360]  他說無論他們做什麼職業
[00:13:19.360 --> 00:13:21.960]  他們就在那裡成為宣教士
[00:13:21.960 --> 00:13:23.760]  有本地的宣教士
[00:13:23.760 --> 00:13:27.360]  有海外的宣教士
[00:13:27.360 --> 00:13:29.360]  但是大英姐妹今天
[00:13:29.360 --> 00:13:32.760]  這個是不是你們所竭力追求的呢
[00:13:32.760 --> 00:13:36.760]  這間學校他們有很特殊的領袖
[00:13:36.760 --> 00:13:39.960]  是令到很多基督教學校
[00:13:39.960 --> 00:13:43.560]  都會被刺激去反思
[00:13:43.560 --> 00:13:46.960]  是不是我們都可以
[00:13:46.960 --> 00:13:50.560]  敢於在神裡面求更大
[00:13:50.560 --> 00:13:52.560]  更合乎神心意的
[00:13:52.560 --> 00:13:54.560]  一個去建立生命
[00:13:54.560 --> 00:13:59.160]  成就大使命的一個教育團體呢
[00:13:59.160 --> 00:14:02.560]  但是今天教會
[00:14:02.560 --> 00:14:03.960]  在這件事上面
[00:14:03.960 --> 00:14:06.360]  眾大英姐妹你們所竭力的追求
[00:14:06.360 --> 00:14:09.760]  又是什麼呢
[00:14:09.760 --> 00:14:14.760]  這所書三章所讀的經文
[00:14:14.760 --> 00:14:18.160]  在第十二節補錄同樣的
[00:14:18.160 --> 00:14:21.560]  十一二節同樣的發出這種的
[00:14:21.560 --> 00:14:25.960]  那種的渴求去表達
[00:14:25.960 --> 00:14:26.560]  十二節他說
[00:14:26.560 --> 00:14:28.560]  這不是我說我已經得著了
[00:14:28.560 --> 00:14:30.160]  已經完全了
[00:14:30.160 --> 00:14:32.360]  我仍是竭力追求
[00:14:32.360 --> 00:14:33.960]  或者可以得著基督
[00:14:33.960 --> 00:14:36.360]  所以得著我的
[00:14:36.360 --> 00:14:37.360]  而十一節那裡
[00:14:37.360 --> 00:14:39.360]  十節那裡開始說
[00:14:39.360 --> 00:14:41.160]  使我能認識基督
[00:14:41.160 --> 00:14:42.760]  曉得祂復活的大能
[00:14:42.760 --> 00:14:46.360]  並曉得和祂一同受苦
[00:14:46.360 --> 00:14:47.760]  效法祂的死
[00:14:47.760 --> 00:14:52.160]  或者我也得以從死裡復活
[00:14:52.160 --> 00:14:55.360]  保羅的信心超越他們的時代
[00:14:55.360 --> 00:14:57.360]  他自己
[00:14:57.360 --> 00:14:57.960]  可以這麼說
[00:14:57.960 --> 00:15:01.560]  在他自己未轉變去跟從耶穌之前
[00:15:01.560 --> 00:15:02.760]  那些宗教信念
[00:15:02.760 --> 00:15:06.760]  完全某個程度打破了
[00:15:06.760 --> 00:15:10.960]  但是因為他在大馬式的經歷
[00:15:10.960 --> 00:15:13.160]  耶穌向他顯現的時候
[00:15:13.160 --> 00:15:14.960]  他經歷到耶穌
[00:15:14.960 --> 00:15:17.360]  那種的接納寬恕
[00:15:17.360 --> 00:15:19.560]  和差遣的時候
[00:15:19.560 --> 00:15:21.960]  他願意放棄他一切
[00:15:21.960 --> 00:15:24.760]  過往宗教裡面的身份
[00:15:24.760 --> 00:15:28.960]  知識 技能
[00:15:28.960 --> 00:15:32.960]  和人很渴求得到那種的尊重
[00:15:32.960 --> 00:15:35.160]  或者地位
[00:15:35.160 --> 00:15:37.760]  他看這一切成為糞土
[00:15:37.760 --> 00:15:41.160]  他看到最重要最重要的
[00:15:41.160 --> 00:15:43.760]  不是人用人的方式
[00:15:43.760 --> 00:15:47.360]  來去追求熱心服侍神
[00:15:47.360 --> 00:15:49.760]  而是要去認識
[00:15:49.760 --> 00:15:51.760]  去體會耶穌是哪一位
[00:15:51.760 --> 00:15:55.960]  要和祂建立這個合而的關係
[00:15:55.960 --> 00:15:57.760]  保羅在第一節開始說的時候
[00:15:57.760 --> 00:15:58.160]  他說
[00:15:58.160 --> 00:16:00.160]  弟兄們我還有話要說
[00:16:00.160 --> 00:16:02.160]  你們要靠主喜樂
[00:16:02.160 --> 00:16:05.160]  我把這句話再寫給你們
[00:16:05.160 --> 00:16:06.960]  於我並不為難
[00:16:06.960 --> 00:16:08.760]  於你卻是妥當
[00:16:08.760 --> 00:16:10.960]  應當防備犬類
[00:16:10.960 --> 00:16:12.160]  防備作惡的
[00:16:12.160 --> 00:16:14.960]  防備妄自行國的
[00:16:14.960 --> 00:16:16.560]  因為真受國禮的
[00:16:16.560 --> 00:16:19.360]  乃是我們者以神的靈敬拜
[00:16:19.360 --> 00:16:21.760]  在基督耶穌裡誇口
[00:16:21.760 --> 00:16:24.160]  不靠著肉體的
[00:16:24.160 --> 00:16:25.160]  第四節開始說
[00:16:25.160 --> 00:16:27.560]  我可以靠著肉體
[00:16:27.560 --> 00:16:32.360]  因為他有更深刻靠著肉體
[00:16:32.360 --> 00:16:35.960]  靠著他宗教的信仰
[00:16:35.960 --> 00:16:41.360]  而得到的這種地位和能力
[00:16:41.360 --> 00:16:43.360]  第一節裡說到靠主喜樂
[00:16:43.360 --> 00:16:44.760]  如果你看英文的話
[00:16:44.760 --> 00:16:45.160]  他說
[00:16:45.160 --> 00:16:49.160]  Rejoice in the Lord
[00:16:49.160 --> 00:16:50.760]  你們的喜樂
[00:16:50.760 --> 00:16:54.160]  究竟是不是在基督裡面呢
[00:16:54.160 --> 00:16:55.960]  當我們的喜樂再不是建基於
[00:16:55.960 --> 00:16:58.160]  在基督裡面
[00:16:58.160 --> 00:17:00.560]  在基督裡的時候
[00:17:00.560 --> 00:17:02.360]  我們的喜樂
[00:17:02.360 --> 00:17:05.560]  可能是一種危機
[00:17:05.560 --> 00:17:07.560]  我們的滿足感
[00:17:07.560 --> 00:17:10.560]  可能會引誘我們進入後面的
[00:17:10.560 --> 00:17:11.360]  我可以告訴你
[00:17:11.360 --> 00:17:15.360]  我把這句話再寫給你們
[00:17:15.360 --> 00:17:16.160]  並不為難
[00:17:16.160 --> 00:17:16.760]  為什麼呢
[00:17:16.760 --> 00:17:18.760]  因為他經歷過
[00:17:18.760 --> 00:17:21.560]  這些宗教化的信仰
[00:17:21.560 --> 00:17:25.160]  帶來給他生命的危機
[00:17:25.160 --> 00:17:26.360]  給你們看
[00:17:26.360 --> 00:17:29.360]  對你們來說是妥當的
[00:17:29.360 --> 00:17:31.760]  因為你們可能都聽過
[00:17:31.760 --> 00:17:36.160]  或者面對著一些宗教的人士
[00:17:36.160 --> 00:17:37.360]  他們所宣講的
[00:17:37.360 --> 00:17:39.360]  他們所強調的
[00:17:39.360 --> 00:17:43.360]  他們已經離開了基督的道理
[00:17:43.360 --> 00:17:46.360]  離開了在基督裡面
[00:17:46.360 --> 00:17:49.760]  應該有那種生命的態度
[00:17:49.760 --> 00:17:51.760]  所以在第二節開始說
[00:17:51.760 --> 00:17:54.960]  防備犬類的時候
[00:17:54.960 --> 00:17:56.760]  其實就強調一樣
[00:17:56.760 --> 00:17:58.960]  我們今天很少去想
[00:17:58.960 --> 00:18:00.160]  我們慣常去活
[00:18:00.160 --> 00:18:01.560]  但是很少去想
[00:18:01.560 --> 00:18:03.760]  就究竟我們的信仰
[00:18:03.760 --> 00:18:06.560]  有沒有離開了基督的心意
[00:18:06.560 --> 00:18:08.360]  已經不在基督裡面
[00:18:08.360 --> 00:18:11.760]  而是成為一個宗教化的信仰呢
[00:18:11.760 --> 00:18:14.160]  保羅很刻意地提醒
[00:18:14.160 --> 00:18:16.960]  當時的菲律賓教會
[00:18:16.960 --> 00:18:18.160]  因為他們所面對的
[00:18:18.160 --> 00:18:21.760]  還有一些在猶太教出來的基督徒
[00:18:21.760 --> 00:18:23.960]  他們成長到差不多的時候
[00:18:23.960 --> 00:18:27.960]  他們都有他們在教會裡面的地位
[00:18:27.960 --> 00:18:30.360]  但是他們開始更加想
[00:18:30.360 --> 00:18:34.160]  將基督教帶回猶太教當中
[00:18:34.160 --> 00:18:36.160]  但是他們忽略了
[00:18:36.160 --> 00:18:39.760]  猶太教在神的心意裡面
[00:18:39.760 --> 00:18:42.560]  已經被宗教化了
[00:18:42.560 --> 00:18:45.160]  他們今天保羅很深刻地記得
[00:18:45.160 --> 00:18:48.960]  他自己就是那種人
[00:18:48.960 --> 00:18:50.760]  他們說犬類
[00:18:50.760 --> 00:18:54.160]  犬是什麼 是狗
[00:18:54.160 --> 00:18:56.360]  狗在猶太人
[00:18:56.360 --> 00:18:57.960]  在吉伯格斯坦地方來說
[00:18:57.960 --> 00:18:59.560]  都是一個很大的貶稱
[00:18:59.560 --> 00:19:02.760]  而說這些狗不是普通的小狗
[00:19:02.760 --> 00:19:06.360]  是說這些很大隻的流浪犬
[00:19:06.360 --> 00:19:08.360]  他們四處覓食
[00:19:08.360 --> 00:19:10.760]  他們為了滿足自己身體的需要
[00:19:10.760 --> 00:19:12.760]  甚至他們會主動攻擊人
[00:19:12.760 --> 00:19:14.960]  大家都見過
[00:19:14.960 --> 00:19:16.160]  如果你去一些地區
[00:19:16.160 --> 00:19:17.360]  你見到一堆流浪狗
[00:19:17.360 --> 00:19:18.960]  你會很害怕的
[00:19:18.960 --> 00:19:20.160]  為什麼
[00:19:20.160 --> 00:19:24.760]  因為他們是不打算跟你建立
[00:19:24.760 --> 00:19:26.160]  任何的關係
[00:19:26.160 --> 00:19:28.360]  他們只是要保護自己
[00:19:28.360 --> 00:19:31.360]  只是要去生存
[00:19:31.360 --> 00:19:33.960]  他們有可能會攻擊人的時候
[00:19:33.960 --> 00:19:35.360]  是毫無理性
[00:19:35.360 --> 00:19:38.960]  很難去制止他們
[00:19:38.960 --> 00:19:42.160]  他們說這些作惡的人
[00:19:42.160 --> 00:19:45.760]  在原文的字有作惡的工人的意思
[00:19:45.760 --> 00:19:48.360]  就是說一些熱心侍奉的人
[00:19:48.360 --> 00:19:49.360]  因為保羅很清楚
[00:19:49.360 --> 00:19:52.560]  因為他曾經熱心侍奉
[00:19:52.560 --> 00:19:56.560]  為扔死屍體犯執事
[00:19:56.560 --> 00:19:59.760]  那幫猶太人行刑的時候
[00:19:59.760 --> 00:20:01.960]  去管理他們的衣物
[00:20:01.960 --> 00:20:03.160]  他們在身邊
[00:20:03.160 --> 00:20:05.360]  他就在這件慘劇的身邊
[00:20:05.360 --> 00:20:06.960]  去看著這個慘劇的發生
[00:20:06.960 --> 00:20:09.560]  去見證著屍體犯的死亡
[00:20:09.560 --> 00:20:10.960]  那個殉道
[00:20:10.960 --> 00:20:12.560]  但是他當時
[00:20:12.560 --> 00:20:17.760]  他的血氣是心裡喜悅
[00:20:17.760 --> 00:20:19.360]  看不到神的憐憫
[00:20:19.360 --> 00:20:20.360]  看不到神的恩典
[00:20:20.360 --> 00:20:24.160]  看不到神在那裡的心意
[00:20:24.160 --> 00:20:26.160]  他看到的
[00:20:26.160 --> 00:20:27.560]  是他現在看到的
[00:20:27.560 --> 00:20:31.360]  就是他們的宗教有的能力
[00:20:31.360 --> 00:20:33.360]  是很強
[00:20:33.360 --> 00:20:34.560]  他看到的
[00:20:34.560 --> 00:20:38.360]  是這些人在危害他們的宗教的時候
[00:20:38.360 --> 00:20:41.560]  他們就不擇手段
[00:20:41.560 --> 00:20:44.160]  去殲滅他們
[00:20:44.160 --> 00:20:45.360]  不會體諒
[00:20:45.360 --> 00:20:46.360]  不會尊重
[00:20:46.360 --> 00:20:47.560]  不會聆聽
[00:20:47.560 --> 00:20:49.960]  只會攻擊
[00:20:49.960 --> 00:20:50.960]  保羅經歷過的就是
[00:20:50.960 --> 00:20:54.160]  他不但去攻擊耶路撒冷的基督徒
[00:20:54.160 --> 00:20:55.360]  他大發熱心
[00:20:55.360 --> 00:20:58.560]  要向工會拿文件
[00:20:58.560 --> 00:21:00.360]  要去到大馬式
