
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹,早晨,和大家一齊再有分一晨的話語
[00:07:03.000 --> 00:07:07.000]  不過今天我不是去討論外面的政治環境
[00:07:07.000 --> 00:07:11.000]  相反我覺得,好像現在我們面對這個外面
[00:07:11.000 --> 00:07:13.000]  這些分化,這些激進的行為
[00:07:13.000 --> 00:07:16.000]  慢慢好像漸進式那樣
[00:07:16.000 --> 00:07:21.000]  侵入香港教會一個政見的群體裏面
[00:07:21.000 --> 00:07:23.000]  慢慢我們的內部都好像
[00:07:23.000 --> 00:07:27.000]  大家開始堅持自己的己見,毫不讓步
[00:07:27.000 --> 00:07:30.000]  你不聽我的意見,我就用各種方法去表達
[00:07:30.000 --> 00:07:33.000]  為了我認為的真理,為了我認為對的東西
[00:07:33.000 --> 00:07:36.000]  我要大聲表達,你不聽我就更加大聲
[00:07:36.000 --> 00:07:39.000]  對方發覺你不聽我的意見,我又再大聲一點
[00:07:39.000 --> 00:07:42.000]  大家互相在當中越來越激進
[00:07:42.000 --> 00:07:44.000]  以致形成一個惡性循環
[00:07:44.000 --> 00:07:47.000]  只為了表達自己的聲音意見
[00:07:47.000 --> 00:07:52.000]  不理其他人的需要,或者忘記了我們是一個合一的群體
[00:07:52.000 --> 00:07:57.000]  就好像,舉例,譬如我們的C班
[00:07:57.000 --> 00:08:00.000]  不是,我的聲音好聽一點,我大聲一點唱
[00:08:00.000 --> 00:08:06.000]  但是大家都明白,如果沒有了一個合一的演唱的話
[00:08:06.000 --> 00:08:09.000]  一對C班就會變成
[00:08:09.000 --> 00:08:12.000]  好像大家在街市鬥大聲賣東西那樣
[00:08:12.000 --> 00:08:15.000]  所以一個合一的團隊很重要
[00:08:15.000 --> 00:08:18.000]  另外一個情況就是
[00:08:18.000 --> 00:08:22.000]  在香港的教會,大家都會很熱愛
[00:08:22.000 --> 00:08:25.000]  很認真,很忠於自己的侍奉
[00:08:25.000 --> 00:08:28.000]  但是往往為了自己的侍奉
[00:08:28.000 --> 00:08:32.000]  去爭取更多的資源
[00:08:32.000 --> 00:08:35.000]  為了自己的侍奉的範疇做得更好
[00:08:35.000 --> 00:08:40.000]  而去爭取更多的空間,或者更多的資源
[00:08:40.000 --> 00:08:42.000]  按著自己的意思去做
[00:08:42.000 --> 00:08:46.000]  慢慢就不聽其他人的意見,只留意自己
[00:08:46.000 --> 00:08:50.000]  慢慢去爭取地方,爭取資源,爭取人手
[00:08:50.000 --> 00:08:53.000]  造成了一些山頭主義
[00:08:53.000 --> 00:08:56.000]  教會是一個屬靈的家
[00:08:56.000 --> 00:08:59.000]  大家都是同一屋簷之下
[00:08:59.000 --> 00:09:01.000]  大家都重坐一條船
[00:09:01.000 --> 00:09:05.000]  當社會正面對著分化的危機的時候
[00:09:05.000 --> 00:09:08.000]  我們更加要同舟共濟,面對外敵
[00:09:08.000 --> 00:09:14.000]  我們的外敵是什麼呢?就是那些分化,撕裂,自私,謾罵
[00:09:14.000 --> 00:09:17.000]  所以願意聖靈今天能夠透過保羅
[00:09:17.000 --> 00:09:20.000]  給我們肥辣比書,一起去學習
[00:09:20.000 --> 00:09:24.000]  怎樣去做一個合乎神心意的,合一的教會
[00:09:24.000 --> 00:09:27.000]  我們一起有所禱告
[00:09:27.000 --> 00:09:32.000]  慈悲我的聖天父,我們向你禱告
[00:09:32.000 --> 00:09:36.000]  求聖靈答應我們,去閱讀你的話語
[00:09:36.000 --> 00:09:39.000]  因為我們仍然深信聖經
[00:09:39.000 --> 00:09:43.000]  就是上帝你要向我們說話的一個途徑
[00:09:43.000 --> 00:09:47.000]  在講壇上高,求主你讓孩子成為主你的僕人
[00:09:47.000 --> 00:09:51.000]  讓你的話語能夠按正義去分解
[00:09:51.000 --> 00:09:55.000]  也求聖靈你讓我們的弟兄姊妹都有一個聆聽的耳朵
[00:09:55.000 --> 00:09:59.000]  願意打開我們的心,讓神的話語去進入
[00:09:59.000 --> 00:10:03.000]  求主你讓我們能夠不單止明白你的話語
[00:10:03.000 --> 00:10:06.000]  更加能夠將神你的話語去走出來
[00:10:06.000 --> 00:10:09.000]  以致我們能夠成為一個見證你的群體
[00:10:09.000 --> 00:10:11.000]  願我亦都成為你猶韜的管子
[00:10:11.000 --> 00:10:13.000]  將你的話語合而廣去分解
[00:10:13.000 --> 00:10:17.000]  以致讓弟兄姊妹都能夠得到上帝的心意
[00:10:17.000 --> 00:10:20.000]  求主你帶領我們將這堂道公演交上
[00:10:20.000 --> 00:10:23.000]  奉耶穌基督得性免治祈求,阿門
[00:10:23.000 --> 00:10:27.000]  當我們去看肥辣比書二章的時候
[00:10:27.000 --> 00:10:34.000]  第一二節正是說出我們教會的合一的基礎
[00:10:34.000 --> 00:10:36.000]  剛才我們讀了那段經文
[00:10:36.000 --> 00:10:40.000]  我們進入第一二節
[00:10:40.000 --> 00:10:43.000]  請大家讀《新漢語》譯本
[00:10:43.000 --> 00:10:46.000]  我會喜歡用一些不同的版本去比較
[00:10:46.000 --> 00:10:49.000]  看到原來平時我們看漏了的地方
[00:10:49.000 --> 00:10:53.000]  《新漢語》譯本是一個比較新的中文翻譯
[00:10:53.000 --> 00:10:55.000]  將希臘原文翻譯的聖經版本
[00:10:55.000 --> 00:10:57.000]  我想大家一起讀一至二節
[00:10:57.000 --> 00:10:58.000]  一二三
[00:10:58.000 --> 00:11:02.000]  所以,如果你們在基督裡有什麼鼓勵
[00:11:02.000 --> 00:11:04.000]  有什麼愛的安慰
[00:11:04.000 --> 00:11:07.000]  與聖靈有什麼契合相通
[00:11:07.000 --> 00:11:09.000]  有什麼慈悲憐憫
[00:11:09.000 --> 00:11:12.000]  就應該有同樣的想法
[00:11:12.000 --> 00:11:14.000]  持守同樣的愛心
[00:11:14.000 --> 00:11:16.000]  有同一的心思
[00:11:16.000 --> 00:11:17.000]  相同的想法
[00:11:17.000 --> 00:11:20.000]  好使我滿心喜樂
[00:11:20.000 --> 00:11:25.000]  保羅在這裡說出了一個很重要的合一的基礎
[00:11:25.000 --> 00:11:28.000]  有些人將它分為四個基礎
[00:11:28.000 --> 00:11:30.000]  我會將它分為兩個基礎
[00:11:30.000 --> 00:11:34.000]  而每兩個基礎裡面都有兩個很重要的點
[00:11:34.000 --> 00:11:36.000]  特別在翻譯裡面可以看到
[00:11:36.000 --> 00:11:39.000]  如果你們在基督裡有什麼鼓勵
[00:11:39.000 --> 00:11:41.000]  有什麼愛的安慰
[00:11:41.000 --> 00:11:44.000]  所以頭兩個基礎結合在耶穌基督裡面
[00:11:44.000 --> 00:11:46.000]  第三第四個基礎
[00:11:46.000 --> 00:11:48.000]  聖靈裡有什麼契合相通
[00:11:48.000 --> 00:11:49.000]  有什麼慈悲憐憫
[00:11:49.000 --> 00:11:52.000]  這兩個基礎結合在聖靈裡面
[00:11:52.000 --> 00:11:55.000]  所以我會和大家這樣去看這段經文
[00:11:55.000 --> 00:11:58.000]  在基督裡有什麼的鼓勵呢
[00:11:58.000 --> 00:12:00.000]  在基督裡面有什麼愛的安慰呢
[00:12:00.000 --> 00:12:03.000]  提醒我們教會合一的基礎是什麼呢
[00:12:03.000 --> 00:12:09.000]  其實耶穌基督給我們教會有很多的愛的鼓勵
[00:12:09.000 --> 00:12:12.000]  和很多的愛的安慰
[00:12:12.000 --> 00:12:15.000]  特別在約翰福音十七章二十二節那裡
[00:12:15.000 --> 00:12:17.000]  你所賜給我的榮耀
[00:12:17.000 --> 00:12:18.000]  我已賜給他們
[00:12:18.000 --> 00:12:19.000]  使他們合而為一
[00:12:19.000 --> 00:12:21.000]  讓我們合而為一
[00:12:21.000 --> 00:12:23.000]  這段經文是耶穌
[00:12:23.000 --> 00:12:27.000]  為著他的門徒所祈禱的經文
[00:12:27.000 --> 00:12:29.000]  向著天父的祈禱
[00:12:29.000 --> 00:12:31.000]  耶穌已經和天父合而為一
[00:12:31.000 --> 00:12:34.000]  耶穌剛剛當時和門徒洗完腳
[00:12:34.000 --> 00:12:36.000]  也都吃了最後的晚餐
[00:12:36.000 --> 00:12:38.000]  準備要去克西瑪利園祈禱的時候
[00:12:38.000 --> 00:12:40.000]  祂為著祂的教會
[00:12:40.000 --> 00:12:42.000]  祂為著祂的門徒
[00:12:42.000 --> 00:12:43.000]  能夠合而為一
[00:12:43.000 --> 00:12:45.000]  獻上禱告
[00:12:45.000 --> 00:12:46.000]  原來耶穌基督的心意
[00:12:46.000 --> 00:12:50.000]  就是要教會合而為一
[00:12:50.000 --> 00:12:51.000]  合而為一就好像
[00:12:51.000 --> 00:12:54.000]  耶穌和天父合而為一一樣
[00:12:54.000 --> 00:12:55.000]  所以這個就是我們
[00:12:55.000 --> 00:12:58.000]  合一的一個最重要的基礎
[00:12:58.000 --> 00:13:01.000]  而耶穌基督也都心愛教會
[00:13:01.000 --> 00:13:03.000]  甚至乎願意為教會捨己
[00:13:03.000 --> 00:13:04.000]  就好像菲勒比書
[00:13:04.000 --> 00:13:05.000]  以弗所書
[00:13:05.000 --> 00:13:07.000]  以弗所書五章二十五節說
[00:13:07.000 --> 00:13:08.000]  你們作丈夫的
[00:13:08.000 --> 00:13:09.000]  要愛你們的妻子
[00:13:09.000 --> 00:13:11.000]  即如基督愛教會
[00:13:11.000 --> 00:13:13.000]  為教會捨己
[00:13:13.000 --> 00:13:14.000]  所以第二個基礎
[00:13:14.000 --> 00:13:16.000]  是耶穌基督愛的安慰
[00:13:16.000 --> 00:13:18.000]  祂愛教會愛到那個地步
[00:13:18.000 --> 00:13:19.000]  甚至願意捨己
[00:13:19.000 --> 00:13:21.000]  所以我們為了教會能夠合而為一
[00:13:21.000 --> 00:13:24.000]  都要將我們自己的生命擺上
[00:13:24.000 --> 00:13:27.000]  竭力保守教會的合而為一
[00:13:27.000 --> 00:13:29.000]  這個就是第二個基礎
[00:13:29.000 --> 00:13:32.000]  第三個基礎是連結於聖靈
[00:13:32.000 --> 00:13:34.000]  給我們一個契合的相通
[00:13:34.000 --> 00:13:35.000]  和連結於聖靈
[00:13:35.000 --> 00:13:37.000]  給我們有慈悲和憐憫
[00:13:37.000 --> 00:13:39.000]  我請大家幫我讀以弗所書
[00:13:39.000 --> 00:13:41.000]  四章三至四節
[00:13:41.000 --> 00:13:44.000]  用和平彼此聯絡
[00:13:44.000 --> 00:13:46.000]  竭力保守聖靈所賜
[00:13:46.000 --> 00:13:48.000]  合而為一的心
[00:13:48.000 --> 00:13:49.000]  身體只有一個
[00:13:49.000 --> 00:13:51.000]  聖靈只有一個
[00:13:51.000 --> 00:13:53.000]  正如你們夢照
[00:13:53.000 --> 00:13:55.000]  同有一個子母
[00:13:55.000 --> 00:13:59.000]  還有經文提醒我們
[00:13:59.000 --> 00:14:02.000]  在哥林多前書十二章十三節
[00:14:02.000 --> 00:14:04.000]  我們不驅使猶太人
[00:14:04.000 --> 00:14:05.000]  是希臘人
[00:14:05.000 --> 00:14:06.000]  是遺奴的
[00:14:06.000 --> 00:14:07.000]  是自主的
[00:14:07.000 --> 00:14:09.000]  都從一位聖靈受浸
[00:14:09.000 --> 00:14:10.000]  成了一個身體
[00:14:10.000 --> 00:14:13.000]  飲於一位聖靈
[00:14:13.000 --> 00:14:14.000]  在這裡提醒我們
[00:14:14.000 --> 00:14:17.000]  原來聖靈給我們一個合一的團契
[00:14:17.000 --> 00:14:19.000]  給我們一個合一的精神
[00:14:19.000 --> 00:14:21.000]  給我們一個合一的態度
[00:14:21.000 --> 00:14:22.000]  為什麼?
[00:14:22.000 --> 00:14:24.000]  因為我們都是同飲於一位聖靈
[00:14:24.000 --> 00:14:25.000]  連結於聖靈
[00:14:25.000 --> 00:14:27.000]  以致我們能夠有
[00:14:27.000 --> 00:14:28.000]  在聖靈裏面
[00:14:28.000 --> 00:14:30.000]  成為了基督的身體的一部份
[00:14:30.000 --> 00:14:31.000]  在當中
[00:14:31.000 --> 00:14:34.000]  我們不分年青人
[00:14:34.000 --> 00:14:36.000]  不分老年人
[00:14:36.000 --> 00:14:37.000]  我們不分基層
[00:14:37.000 --> 00:14:38.000]  我們不分中產
[00:14:38.000 --> 00:14:41.000]  我們不分知識份子高與低
[00:14:41.000 --> 00:14:43.000]  或者是在什麼階層
[00:14:43.000 --> 00:14:45.000]  更加不分男女
[00:14:45.000 --> 00:14:46.000]  我們大家都是
[00:14:46.000 --> 00:14:48.000]  因為連結於一位聖靈
[00:14:48.000 --> 00:14:51.000]  我們就在同一個身體裏面
[00:14:51.000 --> 00:14:52.000]  以致我們能夠
[00:14:52.000 --> 00:14:55.000]  在當中合而為一
[00:14:55.000 --> 00:14:56.000]  而這個是
[00:14:56.000 --> 00:14:58.000]  聖靈給我們契合相通
[00:14:58.000 --> 00:15:00.000]  而聖靈給我們的慈悲憐憫
[00:15:00.000 --> 00:15:01.000]  就是給了我們
[00:15:01.000 --> 00:15:02.000]  有很多愛的特質
[00:15:02.000 --> 00:15:04.000]  以致我們信徒之間
[00:15:04.000 --> 00:15:08.000]  能夠可以合一和睦的相處
[00:15:08.000 --> 00:15:09.000]  這些特質是什麼
[00:15:09.000 --> 00:15:10.000]  就是我們上兩個月
[00:15:10.000 --> 00:15:11.000]  我們不斷提的
[00:15:11.000 --> 00:15:12.000]  聖靈的九個果子
[00:15:12.000 --> 00:15:13.000]  其中就是包括
[00:15:13.000 --> 00:15:17.000]  人愛 喜樂 和平 忍耐
[00:15:17.000 --> 00:15:22.000]  恩慈 良善 信實 溫柔 節制
[00:15:22.000 --> 00:15:23.000]  因為有一份愛
[00:15:23.000 --> 00:15:24.000]  有一份和平
[00:15:24.000 --> 00:15:26.000]  我們能夠彼此互相的包容
[00:15:26.000 --> 00:15:28.000]  忍耐和接納
[00:15:28.000 --> 00:15:29.000]  我們用溫柔
[00:15:29.000 --> 00:15:31.000]  去彼此互相的相待
[00:15:31.000 --> 00:15:34.000]  這個就是一個合一很重要的基礎
[00:15:34.000 --> 00:15:35.000]  所以在這裡
[00:15:35.000 --> 00:15:36.000]  讓我們看到
[00:15:36.000 --> 00:15:37.000]  我們連於耶穌基督
[00:15:37.000 --> 00:15:39.000]  和聖靈的裏面
[00:15:39.000 --> 00:15:41.000]  讓我們知道
[00:15:41.000 --> 00:15:44.000]  我們不可以破壞教會的合一
[00:15:44.000 --> 00:15:46.000]  因為我們都是同樣
[00:15:46.000 --> 00:15:47.000]  在聖靈裏面
[00:15:47.000 --> 00:15:49.000]  連結於同一個身體
[00:15:49.000 --> 00:15:51.000]  我們都要效法耶穌基督
[00:15:51.000 --> 00:15:52.000]  和聖父那份
[00:15:52.000 --> 00:15:53.000]  和合而為一的心
[00:15:53.000 --> 00:15:54.000]  在教會裏面
[00:15:54.000 --> 00:15:56.000]  同樣都要合而為一
[00:15:56.000 --> 00:15:58.000]  因為大家都在同一個身體裏面
[00:15:58.000 --> 00:16:00.000]  互為肢體的時候
[00:16:00.000 --> 00:16:02.000]  我們的關係就要用和平
[00:16:02.000 --> 00:16:03.000]  去彼此聯絡
[00:16:03.000 --> 00:16:04.000]  竭力保守
[00:16:04.000 --> 00:16:06.000]  聖靈所賜的那份合一
[00:16:06.000 --> 00:16:08.000]  而聖靈亦都給我們
[00:16:08.000 --> 00:16:09.000]  有那份愛的特質
[00:16:09.000 --> 00:16:11.000]  能夠用溫柔
[00:16:11.000 --> 00:16:12.000]  能夠有慈悲
[00:16:12.000 --> 00:16:13.000]  有憐憫
[00:16:13.000 --> 00:16:14.000]  讓我們用愛
[00:16:14.000 --> 00:16:15.000]  去互相的相待
[00:16:15.000 --> 00:16:17.000]  以致我們能夠緊密連繫在一起
[00:16:17.000 --> 00:16:19.000]  所以合一的基礎
[00:16:19.000 --> 00:16:20.000]  就是連結於基督
[00:16:20.000 --> 00:16:23.000]  在聖靈裏面的團契生活
[00:16:23.000 --> 00:16:28.000]  就是這份合一的基礎
[00:16:28.000 --> 00:16:30.000]  幫助我們
[00:16:30.000 --> 00:16:31.000]  能夠連結於耶穌基督
[00:16:31.000 --> 00:16:33.000]  同任於一位聖靈
[00:16:33.000 --> 00:16:35.000]  大家同一個身體裏面
[00:16:35.000 --> 00:16:37.000]  市民同一個身體
[00:16:37.000 --> 00:16:38.000]  我們的器官
[00:16:38.000 --> 00:16:41.000]  是否應該會很連結地放在一起
[00:16:41.000 --> 00:16:43.000]  特別我們應該說
[00:16:43.000 --> 00:16:45.000]  在香港近年來
[00:16:45.000 --> 00:16:49.000]  都很想去推動器官移植
[00:16:49.000 --> 00:16:53.000]  特別可能有人突然身體過身
[00:16:53.000 --> 00:16:55.000]  都希望將器官捐出來
[00:16:55.000 --> 00:16:56.000]  給一些有需要的人
[00:16:56.000 --> 00:16:58.000]  但其實不是捐器官給人
[00:16:58.000 --> 00:17:00.000]  那個人是可以受得起的
[00:17:00.000 --> 00:17:01.000]  為什麼?
[00:17:01.000 --> 00:17:04.000]  因為可能器官如果不適合用
[00:17:04.000 --> 00:17:05.000]  會排斥
[00:17:05.000 --> 00:17:07.000]  那就有更大的問題出現
[00:17:07.000 --> 00:17:09.000]  什麼情況下器官不會排斥?
[00:17:09.000 --> 00:17:11.000]  自己的器官就不會排斥
[00:17:11.000 --> 00:17:14.000]  同一個身體裏面的器官就不會排斥
[00:17:14.000 --> 00:17:17.000]  為什麼我們同樣連結於耶穌基督裏面
[00:17:17.000 --> 00:17:18.000]  我們大家
[00:17:18.000 --> 00:17:19.000]  有些人是眼
[00:17:19.000 --> 00:17:20.000]  有些人是耳
[00:17:20.000 --> 00:17:21.000]  有些人是口鼻
[00:17:21.000 --> 00:17:22.000]  有些人是肺
[00:17:22.000 --> 00:17:23.000]  有些人是心臟
[00:17:23.000 --> 00:17:24.000]  有些人是肝
[00:17:24.000 --> 00:17:25.000]  為什麼我們能夠連結在一起呢?
[00:17:25.000 --> 00:17:27.000]  為什麼不能夠排斥呢?
[00:17:27.000 --> 00:17:29.000]  第二節給我們的提醒就是說
[00:17:29.000 --> 00:17:31.000]  我們要意念相同
[00:17:31.000 --> 00:17:32.000]  愛心相同
[00:17:32.000 --> 00:17:33.000]  有一樣的心思
[00:17:33.000 --> 00:17:35.000]  有一樣的意念
[00:17:35.000 --> 00:17:39.000]  在新漢語譯本翻譯就說
[00:17:39.000 --> 00:17:41.000]  我們要有同樣的想法
[00:17:41.000 --> 00:17:43.000]  持守同樣的愛心
[00:17:43.000 --> 00:17:44.000]  有同樣的心思
[00:17:44.000 --> 00:17:46.000]  相同的想法
[00:17:46.000 --> 00:17:48.000]  好使我滿心喜樂
