
[00:00:00.000 --> 00:00:02.640]  各位弟兄姊妹,我們今天歡喜快樂
[00:01:51.800 --> 00:01:55.720]  聖經學者估計詩篇要成書的時候
[00:01:55.720 --> 00:01:58.800]  這個collection要綜合起來的時候
[00:01:58.800 --> 00:02:00.120]  當然再講一次
[00:02:00.120 --> 00:02:06.840]  詩篇的詩章是有大衛的,又有摩西的
[00:02:06.840 --> 00:02:08.600]  年代很豐富的
[00:02:08.600 --> 00:02:12.000]  但是在首集的時候,成書的時候
[00:02:12.000 --> 00:02:14.640]  很可能是秘魯回歸的年代
[00:02:14.640 --> 00:02:18.880]  所以這些惡人、罪人、褻瀣萬人
[00:02:18.880 --> 00:02:22.520]  非常可能是指到那些愛邦的仇敵
[00:02:22.520 --> 00:02:27.240]  那些真是欺負、欺凌以色列神選民的人
[00:02:27.240 --> 00:02:30.240]  這些惡人、罪人、褻瀣萬人
[00:02:30.240 --> 00:02:31.720]  我們都不會想做的
[00:02:31.720 --> 00:02:34.200]  因為這些都是抵擋上帝的人
[00:02:34.200 --> 00:02:36.360]  我今天想特別一提的就是
[00:02:36.360 --> 00:02:38.360]  這個褻瀣萬人
[00:02:38.360 --> 00:02:39.960]  惡人、罪人
[00:02:39.960 --> 00:02:44.760]  我們不想從他的計謀,不想站他的道路
[00:02:44.760 --> 00:02:47.920]  我想特別highlight一種人叫褻瀣萬人
[00:02:47.920 --> 00:02:49.480]  褻瀣萬人是甚麼呢?
[00:02:49.480 --> 00:02:52.080]  驕傲自大,看不起人
[00:02:52.080 --> 00:02:56.720]  還是用比較粗俗的說法
[00:02:56.720 --> 00:02:58.760]  串串共那些人
[00:02:58.760 --> 00:03:00.760]  這些人是甚麼人呢?
[00:03:00.760 --> 00:03:03.720]  在那時候,剛才說過,可能是愛邦的敵人
[00:03:03.720 --> 00:03:07.320]  因為那時候打仗打贏之後,那些人很囂張
[00:03:07.320 --> 00:03:10.680]  不單他覺得他打贏你,覺得他的神都比你厲害
[00:03:10.680 --> 00:03:13.160]  所以用各樣的方法
[00:03:13.160 --> 00:03:17.640]  去表達他對你的鄙視、看不起
[00:03:17.640 --> 00:03:21.520]  我想說,我今天想特別highlight一件事情
[00:03:21.520 --> 00:03:25.560]  我們可能不會做惡人和罪人,或者不願意做的
[00:03:25.560 --> 00:03:31.440]  但是近年香港的文化裏面有很多褻瀣萬的氣氛
[00:03:31.440 --> 00:03:33.800]  在這十幾年裏面,不知道你有沒有感覺
[00:03:33.800 --> 00:03:37.600]  整個香港充滿著褻瀣萬的氣氛
[00:03:37.600 --> 00:03:39.640]  甚至上帝的選民
[00:03:39.640 --> 00:03:42.520]  也陷在其中,求主幫助我們
[00:03:42.520 --> 00:03:44.600]  不要成為一個褻瀣萬人
[00:03:44.600 --> 00:03:46.600]  不助褻瀣萬人的座位
[00:03:46.600 --> 00:03:48.400]  即是怎樣的牧師?
[00:03:48.400 --> 00:03:50.680]  特別在網絡的年代
[00:03:50.680 --> 00:03:52.120]  其實也不一定是網絡的年代
[00:03:52.120 --> 00:03:56.240]  十幾二十年前,香港有很多電台、烽煙節目
[00:03:56.240 --> 00:03:59.080]  他們都很喜歡抓住一個人來罵
[00:03:59.080 --> 00:04:02.360]  或者去找到他的錯處、缺點
[00:04:02.360 --> 00:04:04.960]  然後罵他半小時、一小時
[00:04:04.960 --> 00:04:07.480]  這種文化在整個香港氣候
[00:04:07.480 --> 00:04:10.600]  或者甚至全世界都是這樣流行的
[00:04:10.600 --> 00:04:15.720]  最近我聽培靈會,我自己心裏面大得幫助
[00:04:15.720 --> 00:04:20.120]  我也有一個弟兄專門幫我聽網絡的東西
[00:04:20.120 --> 00:04:23.800]  譬如罵播道會,他專門會發給我
[00:04:23.800 --> 00:04:26.080]  有些有關於播道會的也會發給我
[00:04:26.080 --> 00:04:30.080]  今年港元是我們播道神學院的院長
[00:04:30.080 --> 00:04:32.760]  所以他也associate了播道會的東西
[00:04:32.760 --> 00:04:35.120]  所以他聽到這些東西就會發給我
[00:04:35.120 --> 00:04:39.520]  他特意highlight一段院長說得不好的
[00:04:39.520 --> 00:04:41.880]  就發一段聲帶給我聽
[00:04:41.880 --> 00:04:46.080]  那個弟兄很乖,因為知道我沒什麼時間
[00:04:46.080 --> 00:04:49.680]  所以他告訴我,28分鐘到46分鐘就是罵你的
[00:04:49.680 --> 00:04:51.080]  所以他就發給我聽
[00:04:51.080 --> 00:04:55.920]  我聽了他罵我們播道會神學院的院長罵了半小時
[00:04:55.920 --> 00:04:57.520]  我聽完之後有一個很強的感受
[00:04:57.520 --> 00:04:59.480]  我第一樣是神乎其技
[00:04:59.480 --> 00:05:05.760]  因為一個point被你反反覆覆罵半小時都可以的
[00:05:05.760 --> 00:05:07.200]  這些真的是絕技
[00:05:07.200 --> 00:05:10.760]  但是這種氣氛聽起來又好像很爽的
[00:05:10.760 --> 00:05:13.720]  但我想說回來,這種洩漫的氣氛
[00:05:13.720 --> 00:05:16.600]  在我們當中蔓延,求主憐憫
[00:05:16.600 --> 00:05:18.440]  這裡是一個對比
[00:05:18.440 --> 00:05:21.320]  洩漫人等同惡人和罪人
[00:05:21.320 --> 00:05:24.600]  求主幫助我們除掉這種思想
[00:05:24.600 --> 00:05:27.480]  讓我們謙卑在神的面前
[00:05:27.480 --> 00:05:28.880]  我們看回這段經文
[00:05:28.880 --> 00:05:30.200]  我們不做這些人
[00:05:30.200 --> 00:05:31.360]  說要做什麼人呢?
[00:05:31.360 --> 00:05:34.800]  唯有要喜愛耶和華的律法
[00:05:34.800 --> 00:05:37.360]  晝夜思想者人便為有福
[00:05:37.360 --> 00:05:38.840]  這個總是對比
[00:05:38.840 --> 00:05:41.280]  惡人、罪人、洩漫人
[00:05:41.280 --> 00:05:44.160]  相反的人是喜愛耶和華律法
[00:05:44.160 --> 00:05:46.040]  晝夜思想
[00:05:46.040 --> 00:05:51.040]  我們期望的是成為喜愛耶和華律法的人
[00:05:51.040 --> 00:05:56.440]  今天我們特別互相提醒
[00:05:56.440 --> 00:05:59.720]  我們成為喜歡神話語的人
[00:05:59.720 --> 00:06:03.440]  其實喜歡上帝話語不單只是喜歡神話語
[00:06:03.440 --> 00:06:05.360]  我們更加喜歡的是什麼呢?
[00:06:05.360 --> 00:06:09.240]  喜歡講神話語背後的上帝
[00:06:09.240 --> 00:06:10.040]  什麼意思呢?
[00:06:10.040 --> 00:06:12.640]  我們喜歡的是喜歡上帝
[00:06:12.640 --> 00:06:16.840]  因為上帝要透過祂的話語向我們說話
[00:06:16.840 --> 00:06:19.320]  所以我們喜歡的是喜歡上帝
[00:06:19.320 --> 00:06:22.000]  同一時間我們常常思想祂的話
[00:06:22.000 --> 00:06:24.000]  就好像一些情人
[00:06:24.000 --> 00:06:29.280]  很常常想聽到情人跟他說的情話一樣
[00:06:29.280 --> 00:06:31.320]  這樣的境界好像很高
[00:06:31.320 --> 00:06:36.880]  但這正是我們作為跟隨天父的人
[00:06:36.880 --> 00:06:39.200]  我們心所渴慕的
[00:06:39.200 --> 00:06:41.600]  今天我想多講一點
[00:06:41.600 --> 00:06:44.240]  這是一個怎樣的事情呢?
[00:06:44.240 --> 00:06:45.560]  怎樣的對比呢?
[00:06:45.560 --> 00:06:47.880]  這段經文所講道
[00:06:47.880 --> 00:06:53.160]  神律法是成為這篇詩篇第一篇裏面的重點
[00:06:53.160 --> 00:06:56.160]  其實學者去估計或者回應
[00:06:56.160 --> 00:06:57.920]  是講那時候的人
[00:06:57.920 --> 00:07:00.880]  其實是一種神學上的轉向
[00:07:00.880 --> 00:07:03.920]  原本在秘魯之前
[00:07:03.920 --> 00:07:09.840]  以色列人的信仰是以上帝的殿為中心的敬拜
[00:07:09.840 --> 00:07:14.000]  所以當他們秘魯之後沒有了聖殿
[00:07:14.000 --> 00:07:18.080]  他們彷彿整個信仰的核心被拆掉
[00:07:18.080 --> 00:07:20.040]  但其實這不是神的心
[00:07:20.040 --> 00:07:23.400]  而且當天大衛要建聖殿的時候
[00:07:23.400 --> 00:07:24.800]  上帝也沒有容許的
[00:07:24.800 --> 00:07:27.800]  即使他容許所羅門建聖殿
[00:07:27.800 --> 00:07:30.720]  其實聖殿早就講到
[00:07:30.720 --> 00:07:34.320]  天和天上的天尚且不夠我居住
[00:07:34.320 --> 00:07:35.840]  何況你這個聖殿呢?
[00:07:35.840 --> 00:07:37.240]  但我想講回頭
[00:07:37.240 --> 00:07:39.680]  在信仰的歷程當中
[00:07:39.680 --> 00:07:40.880]  到了那個階段
[00:07:40.880 --> 00:07:43.880]  以色列人將本來敬拜上帝
[00:07:43.880 --> 00:07:46.120]  變成敬拜上帝的殿
[00:07:46.120 --> 00:07:49.560]  這種扭曲在秘魯回歸之後
[00:07:49.560 --> 00:07:52.960]  特別是在一個很慎重的反省之後
[00:07:52.960 --> 00:07:54.800]  讓他們看得到
[00:07:54.800 --> 00:07:58.600]  上帝的話語比聖殿更重要
[00:07:58.600 --> 00:08:00.240]  所以詩篇第一篇
[00:08:00.240 --> 00:08:02.160]  很可能是這樣提醒我們
[00:08:02.160 --> 00:08:03.280]  我們的焦點在哪裡?
[00:08:03.280 --> 00:08:05.080]  但我想更深一層來說
[00:08:05.080 --> 00:08:08.080]  重點其實是上帝自己
[00:08:08.080 --> 00:08:09.560]  上帝透過祂的話語
[00:08:09.560 --> 00:08:10.880]  去顯示祂自己
[00:08:10.880 --> 00:08:12.680]  去表達祂自己
[00:08:12.680 --> 00:08:14.760]  我今天又想和你分享一件事情
[00:08:14.760 --> 00:08:16.000]  這個就是有些時候
[00:08:16.000 --> 00:08:19.240]  世界上有很多美好的事物
[00:08:19.240 --> 00:08:21.560]  包括上帝的殿是美好的事物
[00:08:21.560 --> 00:08:22.840]  有很多東西都是美好的事物
[00:08:22.840 --> 00:08:25.560]  但是美好的事物並不是上帝自己
[00:08:25.560 --> 00:08:26.640]  這是很危險的
[00:08:26.640 --> 00:08:27.760]  我想提一提
[00:08:27.760 --> 00:08:32.000]  最近我們同工和執善一起看一本書
[00:08:32.000 --> 00:08:34.360]  對我很大的提醒
[00:08:34.360 --> 00:08:37.320]  這本書叫作《策略領導》
[00:08:37.320 --> 00:08:42.280]  我特別想和你讀一讀160到162頁
[00:08:42.280 --> 00:08:44.800]  給我自己很大的啟發
[00:08:44.800 --> 00:08:47.880]  我們所愛的對象是上帝
[00:08:47.880 --> 00:08:50.280]  上帝透過祂的話語去啟示我們
[00:08:50.280 --> 00:08:54.000]  這本書講到我們的價值中心
[00:08:54.000 --> 00:08:55.880]  有很多很美好的事情
[00:08:55.880 --> 00:08:57.760]  當然有些不是很美好的
[00:08:57.760 --> 00:08:59.720]  譬如以戀人為中心
[00:08:59.720 --> 00:09:01.160]  以金錢為中心
[00:09:01.160 --> 00:09:02.000]  以權力為中心
[00:09:02.000 --> 00:09:03.680]  一看就知道不太好
[00:09:03.680 --> 00:09:06.040]  但是有些事情看起來好像很不錯
[00:09:06.040 --> 00:09:08.560]  譬如以家庭為中心
[00:09:08.560 --> 00:09:10.440]  以公平為中心
[00:09:10.440 --> 00:09:11.680]  以教會為中心
[00:09:11.680 --> 00:09:13.080]  看起來也不錯
[00:09:13.080 --> 00:09:15.120]  但是這本書提醒我們
[00:09:15.120 --> 00:09:16.960]  這些都不是永恆的
[00:09:16.960 --> 00:09:18.200]  都很危險的
[00:09:18.200 --> 00:09:19.840]  我舉個例子
[00:09:19.840 --> 00:09:20.960]  以家庭為中心
[00:09:20.960 --> 00:09:24.600]  事實上有很多香港弟兄姊妹的寫照
[00:09:24.600 --> 00:09:26.680]  但是當你以家庭為中心的時候
[00:09:26.680 --> 00:09:31.840]  你的自身安全感會隨著家庭的狀態而波動
[00:09:31.840 --> 00:09:35.560]  而且你只因你認為正確的態度
[00:09:35.560 --> 00:09:37.400]  是源於不是上帝
[00:09:37.400 --> 00:09:40.400]  是源於你自己家庭所定下的規則
[00:09:40.400 --> 00:09:43.000]  所以產生你的智慧是甚麼呢?
[00:09:43.000 --> 00:09:46.320]  你家庭的背景、傳統來解讀你的人生
[00:09:46.320 --> 00:09:50.120]  甚至會對你的家庭有一種自我陶醉的感覺
[00:09:50.120 --> 00:09:52.680]  所以你的行動是受制於
[00:09:52.680 --> 00:09:55.800]  你家庭模式的傳統來束縛
[00:09:55.800 --> 00:09:58.280]  所以就算是以家庭為中心
[00:09:58.280 --> 00:09:59.400]  我再說一次
[00:09:59.400 --> 00:10:01.080]  家庭不是一個不好的事情
[00:10:01.080 --> 00:10:01.840]  是好的
[00:10:01.840 --> 00:10:03.440]  但是如果我們將它為中心的時候
[00:10:03.440 --> 00:10:04.880]  就會有這些偏差
[00:10:04.880 --> 00:10:06.560]  以公平為中心
[00:10:06.560 --> 00:10:08.640]  我甚至在看的時候
[00:10:08.640 --> 00:10:10.840]  發覺好像在說香港很多人的寫照
[00:10:10.840 --> 00:10:12.360]  如果你以公平為中心
[00:10:12.360 --> 00:10:14.440]  你尋求的是自我的辯解
[00:10:14.440 --> 00:10:16.720]  和志同道合的人去驗證
[00:10:16.720 --> 00:10:17.880]  所以你的指引是甚麼呢?
[00:10:17.880 --> 00:10:21.800]  做決定的時候基於你是否化解了敵人
[00:10:21.800 --> 00:10:26.480]  以及你的智慧來源通常是處於防禦的狀態
[00:10:26.480 --> 00:10:28.080]  所以會反應過敏
[00:10:28.080 --> 00:10:31.000]  以及經常多疑偏執
[00:10:31.000 --> 00:10:33.560]  所以你的動力就會來自於
[00:10:33.560 --> 00:10:36.360]  憤怒、嫉妒、怨恨、報仇
[00:10:36.360 --> 00:10:39.080]  而擁有微不足道的權力
[00:10:39.080 --> 00:10:40.040]  聽起來
[00:10:40.040 --> 00:10:41.920]  你感不感受到我們身邊
[00:10:41.920 --> 00:10:43.520]  其實也有不少這樣的朋友
[00:10:43.520 --> 00:10:44.120]  再說一次
[00:10:44.120 --> 00:10:45.600]  這些都是美好的事物
[00:10:45.600 --> 00:10:48.320]  但是當它成為我們中心的時候
[00:10:48.320 --> 00:10:50.000]  是有這樣的偏差在當中
[00:10:50.000 --> 00:10:52.080]  再說多一件事
[00:10:52.080 --> 00:10:53.960]  以教會為中心
[00:10:53.960 --> 00:10:56.280]  我以為一看到這裡還不正
[00:10:56.280 --> 00:10:57.960]  以教會為中心也不錯
[00:10:57.960 --> 00:10:59.440]  在這裡提醒我們
[00:10:59.440 --> 00:11:02.080]  你從教會這邊授予的權力
[00:11:02.080 --> 00:11:03.280]  以及地位裡面
[00:11:03.280 --> 00:11:05.760]  營造了你自己的安全感
[00:11:05.760 --> 00:11:09.000]  所以你也受制於會友如何評價你的行動
[00:11:09.000 --> 00:11:10.960]  不是天父是會友
[00:11:10.960 --> 00:11:14.640]  你的智慧是以會友和非會友來看待
[00:11:14.640 --> 00:11:16.920]  你自己是否埋到堆
[00:11:16.920 --> 00:11:18.200]  你的動力來源是甚麼呢?
[00:11:18.200 --> 00:11:20.600]  是教會所賦予你的權力
[00:11:20.600 --> 00:11:22.240]  成為你的動力來源
[00:11:22.240 --> 00:11:23.240]  對於我來說
[00:11:23.240 --> 00:11:24.560]  當頭辦案
[00:11:24.560 --> 00:11:27.920]  牧師行走教會這麼多年
[00:11:27.920 --> 00:11:29.880]  有時我自己也有這樣的偏差
[00:11:29.880 --> 00:11:31.960]  以教會為我自己的生命中心
[00:11:31.960 --> 00:11:34.440]  這裡提到以甚麼為中心呢?
[00:11:34.440 --> 00:11:36.280]  就是以基督為中心
[00:11:36.280 --> 00:11:39.400]  才可以建立到我這個整全的自我形象
[00:11:39.400 --> 00:11:42.080]  安全感是來自基督的教導和原則
[00:11:42.080 --> 00:11:43.760]  實踐基督的期望
[00:11:43.760 --> 00:11:45.360]  所以在大多數的情況下
[00:11:45.360 --> 00:11:46.960]  我們會積極主動的
[00:11:46.960 --> 00:11:48.360]  去找到最佳的決策
[00:11:48.360 --> 00:11:49.640]  因為我們的決策
[00:11:49.640 --> 00:11:52.640]  是基於耶穌基督的教導和良知
[00:11:52.640 --> 00:11:55.480]  並是耶穌基督和我們的關係
[00:11:55.480 --> 00:11:57.560]  你的觀點、判斷
[00:11:57.560 --> 00:12:00.000]  是會借鑒於全面、長線的後果
[00:12:00.000 --> 00:12:03.520]  和我們信仰價值觀的關係
[00:12:03.520 --> 00:12:06.840]  你的能力是會超過你自己所擁有的資源
[00:12:06.840 --> 00:12:14.760]  你可以從聖靈和信徒之間互相互動的當中
[00:12:14.760 --> 00:12:16.360]  去得到更多的力量
[00:12:16.360 --> 00:12:17.720]  我求主幫助我們
[00:12:17.720 --> 00:12:19.560]  究竟以甚麼為中心?
[00:12:19.560 --> 00:12:21.560]  詩篇的作者提醒我們
[00:12:21.560 --> 00:12:23.280]  這個編輯的人提醒我們
[00:12:23.280 --> 00:12:25.840]  唯有喜愛耶和華的律法
[00:12:25.840 --> 00:12:28.800]  以上帝的話語律法為中心
[00:12:28.800 --> 00:12:32.120]  晝夜思想者人便為有福
[00:12:32.120 --> 00:12:34.360]  求主賜下我們福氣
[00:12:34.360 --> 00:12:38.160]  不要讓一些外表似乎是美好的事物
[00:12:38.160 --> 00:12:40.000]  成為了我們人生的中心
[00:12:40.000 --> 00:12:41.200]  我們再看下去
[00:12:41.200 --> 00:12:43.000]  經文提醒我們
[00:12:43.000 --> 00:12:47.200]  「他要像一棵樹栽在溪水旁 安時後結果子
[00:12:47.200 --> 00:12:50.960]  葉子也不枯乾 凡他所作的盡都順利」
[00:12:50.960 --> 00:12:55.680]  這裡提到當我們要成為中心的時候
[00:12:55.680 --> 00:13:00.000]  他就像一棵樹栽在溪水旁 安時後結果子
[00:13:00.000 --> 00:13:03.400]  這就是我們當日童宮執事提到
[00:13:03.400 --> 00:13:06.760]  我們要建立一間生生不息的教會的時候
[00:13:06.760 --> 00:13:09.240]  整個影像的中心在此
[00:13:09.240 --> 00:13:11.240]  一棵樹栽在溪水旁
[00:13:11.240 --> 00:13:13.720]  葉子不枯乾 結很多果子
[00:13:13.720 --> 00:13:15.360]  那即是怎樣呢?
[00:13:15.360 --> 00:13:17.720]  事實上我們當日想的時候
[00:13:17.720 --> 00:13:20.080]  是有很多面對香港也好
[00:13:20.080 --> 00:13:22.520]  教會也好很多問題和挑戰
[00:13:22.520 --> 00:13:25.680]  我相信你自己有時也會想到
[00:13:25.680 --> 00:13:27.680]  現在我們香港也好
[00:13:27.680 --> 00:13:29.880]  我們面對很多困難的
[00:13:29.880 --> 00:13:34.600]  例如全香港教會都面對青少年流失
[00:13:34.600 --> 00:13:39.400]  面對現在整個社會的氣氛氣候
[00:13:39.400 --> 00:13:42.360]  整個政治環境或者我們所身處的環境
[00:13:42.360 --> 00:13:44.120]  很多挑戰存在
[00:13:44.120 --> 00:13:45.400]  但是無論如何
[00:13:45.400 --> 00:13:49.080]  我們栽在溪水旁 安時後結果子
[00:13:49.080 --> 00:13:52.320]  不斷地成為上帝合用的器皿
[00:13:52.320 --> 00:13:55.400]  生生不息的教會 一代一代傳下去
[00:13:55.400 --> 00:13:58.400]  就好像我們當時也讀過給大家聽
[00:13:58.400 --> 00:13:59.800]  我們想的時候
[00:13:59.800 --> 00:14:01.800]  那個影帶不知道有沒有看過
[00:14:01.800 --> 00:14:03.600]  在我們網站那裡
[00:14:03.600 --> 00:14:06.880]  我們說到以神為首的時候
[00:14:06.880 --> 00:14:09.920]  我們以上帝為我們人生的目標的時候
[00:14:09.920 --> 00:14:11.920]  我們可以一代一代薪火相傳
[00:14:11.920 --> 00:14:14.600]  這個意象 這個景象
[00:14:14.600 --> 00:14:16.840]  就是我們建立一間生生不息的教會
[00:14:16.840 --> 00:14:18.560]  究竟是怎樣的呢?
[00:14:18.560 --> 00:14:20.160]  我們再看多一段經文
[00:14:20.160 --> 00:14:23.240]  我們看一段經文 以塞瓦書我們看看
[00:14:23.240 --> 00:14:26.000]  以塞瓦書44章
[00:14:26.000 --> 00:14:27.600]  第三到第四節
[00:14:27.600 --> 00:14:29.400]  以塞瓦書44章第三到第四節
[00:14:29.400 --> 00:14:32.560]  因為我要將水澆灌在口渴的人
[00:14:32.560 --> 00:14:35.560]  將何曉灌乾渴之地
[00:14:35.560 --> 00:14:38.080]  我要將我的靈曉灌在你的後裔
[00:14:38.080 --> 00:14:41.520]  將我的福曉灌在你的子孫
[00:14:41.520 --> 00:14:44.120]  你要發生在草上
[00:14:44.120 --> 00:14:46.360]  將溪水旁的柳樹
[00:14:46.360 --> 00:14:50.000]  這個就是我們在《詩篇》第一篇裡面
[00:14:50.000 --> 00:14:52.240]  具體的形象
[00:14:52.240 --> 00:14:55.320]  那棵溪水旁的樹是甚麼呢?
[00:14:55.320 --> 00:14:57.200]  是聖靈所消灌的
[00:14:57.200 --> 00:14:58.920]  將我的靈消灌在
[00:14:58.920 --> 00:14:59.520]  誰呀?
[00:14:59.520 --> 00:15:02.000]  在我們的後裔和我們子孫當中
[00:15:02.000 --> 00:15:03.880]  所以這也是我們重要的
[00:15:03.880 --> 00:15:06.760]  領受到的一個使命
[00:15:06.760 --> 00:15:09.880]  我們不單止自己要成為一個蒙福的人
[00:15:09.880 --> 00:15:11.560]  我們自己領受聖靈
[00:15:11.560 --> 00:15:12.680]  我們都期待著
[00:15:12.680 --> 00:15:13.960]  我們薪火相傳
[00:15:13.960 --> 00:15:16.240]  我們的子女兒孫在當中
[00:15:16.240 --> 00:15:18.400]  我很喜歡講一個故事給大家聽
[00:15:18.400 --> 00:15:20.640]  我們其實現在正在做一件事情
[00:15:20.640 --> 00:15:22.840]  就是家庭崇拜、家庭祭壇
[00:15:22.840 --> 00:15:25.840]  我知道陳姑娘、杜先生
[00:15:25.840 --> 00:15:27.920]  他們很努力去凝聚家長
[00:15:27.920 --> 00:15:30.880]  我們慢慢一起組織小組家庭祭壇
[00:15:30.880 --> 00:15:33.640]  我們在家庭當中
[00:15:33.640 --> 00:15:36.120]  去活出我們的信仰
[00:15:36.120 --> 00:15:40.440]  讓我們的孩子在家中看到我們心口如一
[00:15:40.440 --> 00:15:42.240]  去表達我們的信心
[00:15:42.240 --> 00:15:44.080]  我很喜歡講一個故事給大家聽
[00:15:44.080 --> 00:15:47.480]  我那時在領間教會服侍的時候
[00:15:47.480 --> 00:15:49.160]  有一個家庭
[00:15:49.160 --> 00:15:52.480]  整個家庭都是醫生
[00:15:52.480 --> 00:15:58.080]  那時有一個孫子是我的團友
[00:15:58.080 --> 00:15:59.200]  我問他
[00:15:59.200 --> 00:16:02.080]  「你爺爺是否威逼你有你做醫生的?」
[00:16:02.080 --> 00:16:04.320]  「你家裏有這麼多人做醫生」
[00:16:04.320 --> 00:16:05.320]  他說「其實不是的」
[00:16:05.320 --> 00:16:07.240]  「其實爺爺很聰明的」
[00:16:07.240 --> 00:16:10.800]  「爺爺經常在新年帶我們去醫院鬥禮士」
[00:16:10.800 --> 00:16:14.440]  「那些人一看到陳醫生」
[00:16:14.440 --> 00:16:17.240]  「你會感覺到爺爺很威風」
[00:16:17.240 --> 00:16:19.680]  「很羨慕像爺爺那麼威風」
[00:16:19.680 --> 00:16:22.120]  「他就是在新年那次帶我們去的」
[00:16:22.120 --> 00:16:23.760]  「但我想講回頭」
[00:16:23.760 --> 00:16:24.480]  「我們也是」
[00:16:24.480 --> 00:16:26.560]  「我們做基督徒做得很開心的」
[00:16:26.560 --> 00:16:28.080]  「在家庭如是」
[00:16:28.080 --> 00:16:30.280]  「在我們平時生活如是」
[00:16:30.280 --> 00:16:32.560]  「我們做基督徒挺喜樂的」
[00:16:32.560 --> 00:16:34.760]  「當然我們有困難需要面對的」
[00:16:34.760 --> 00:16:36.000]  「但我們靠著聖靈的能力」
[00:16:36.000 --> 00:16:36.960]  「去勝過困難時」
[00:16:36.960 --> 00:16:39.320]  「讓我們子女兒孫一起看到」
[00:16:39.320 --> 00:16:41.160]  「特別我們鼓勵家長」
[00:16:41.160 --> 00:16:44.240]  「不要將你們決定的事先告訴子女」
[00:16:44.240 --> 00:16:46.440]  「與子女一起決定」
[00:16:46.440 --> 00:16:49.280]  「就正如你們選擇搬不搬屋」
[00:16:49.280 --> 00:16:50.160]  「移不移民」
[00:16:50.160 --> 00:16:50.760]  「轉不轉工」
[00:16:50.760 --> 00:16:51.880]  「你可以告訴子女」
[00:16:51.880 --> 00:16:52.920]  「你不要以為子女很小」
[00:16:52.920 --> 00:16:54.240]  「其實子女都感受到的」
[00:16:54.240 --> 00:16:55.040]  「看到的」
[00:16:55.040 --> 00:16:57.520]  「小學已經知道你在想什麼了」
[00:16:57.520 --> 00:16:58.840]  「不過你不講的」
[00:16:58.840 --> 00:17:00.760]  「我們一起仰望上帝」
[00:17:00.760 --> 00:17:03.280]  「求聖靈帶領我們家庭」
[00:17:03.280 --> 00:17:04.520]  「你活現在其中」
[00:17:04.520 --> 00:17:06.720]  「讓你的子女都看見」
[00:17:06.720 --> 00:17:07.840]  「聖靈如何引導」
[00:17:07.840 --> 00:17:10.280]  「帶領我們家庭走前面的路」
[00:17:10.280 --> 00:17:13.080]  「聖靈曉貫在我們的後裔」
[00:17:13.080 --> 00:17:14.960]  「我們的子女兒孫當中」
[00:17:14.960 --> 00:17:17.440]  我們繼續看多一段經文
[00:17:17.440 --> 00:17:18.440]  我們做基督徒
