
[00:00:00.000 --> 00:00:03.780]  帖木伯伯您引導我們的心靈
[00:02:21.500 --> 00:02:24.080]  你才由香港可以去到北京
[00:02:24.080 --> 00:02:26.540]  當然清朝時候六百里加一級
[00:02:26.540 --> 00:02:28.140]  日跑夜跑
[00:02:28.140 --> 00:02:30.140]  去到就真的沒得休息
[00:02:30.140 --> 00:02:31.780]  去一個驛站再去一個驛站
[00:02:31.780 --> 00:02:33.620]  可能三至五天都可以
[00:02:33.620 --> 00:02:35.220]  不過那個真的是要命的
[00:02:35.220 --> 00:02:37.580]  但我說是運輸
[00:02:37.580 --> 00:02:39.080]  我們不是運文件
[00:02:39.080 --> 00:02:40.660]  但一百年前
[00:02:40.660 --> 00:02:42.260]  當有條鐵路
[00:02:42.260 --> 00:02:45.860]  由香港去到北京的時候
[00:02:45.860 --> 00:02:49.660]  那些火車不是現在那些高鐵那些
[00:02:49.660 --> 00:02:51.160]  那些柴油車
[00:02:51.160 --> 00:02:52.660]  可能去到一百公里
[00:02:52.660 --> 00:02:55.160]  但是不斷的上去
[00:02:55.160 --> 00:02:56.900]  都要三至五天
[00:02:56.900 --> 00:02:59.280]  我記得很久以前
[00:02:59.280 --> 00:03:00.980]  大概十幾二十年前
[00:03:00.980 --> 00:03:05.320]  由廣州去北京都要兩晚在火車上睡
[00:03:05.320 --> 00:03:07.120]  雖然可能晚上發車
[00:03:07.120 --> 00:03:08.220]  都算快了
[00:03:08.220 --> 00:03:13.560]  比起二百年前快了五至十天
[00:03:13.560 --> 00:03:15.660]  我都說陸路運輸了
[00:03:15.660 --> 00:03:16.760]  我就知道你這樣說
[00:03:16.760 --> 00:03:18.060]  不過今天
[00:03:18.060 --> 00:03:20.160]  如果你坐高鐵的話
[00:03:20.160 --> 00:03:22.400]  昨晚還在開會
[00:03:22.400 --> 00:03:25.000]  其實我都很掙扎
[00:03:25.000 --> 00:03:26.200]  政治的問題
[00:03:26.200 --> 00:03:27.560]  不過如果你真的在香港
[00:03:27.560 --> 00:03:29.140]  你就免了其他的
[00:03:29.140 --> 00:03:31.540]  去深圳那麼麻煩
[00:03:31.540 --> 00:03:33.940]  那你就不用去福田轉
[00:03:33.940 --> 00:03:36.640]  或者上去廣州南轉
[00:03:36.640 --> 00:03:38.120]  那你一上呢
[00:03:38.120 --> 00:03:39.740]  大概呢
[00:03:39.740 --> 00:03:42.480]  十二個小時之內你都會到
[00:03:42.480 --> 00:03:44.160]  由香港到北京
[00:03:44.160 --> 00:03:46.180]  我想說這三個交通運輸
[00:03:46.180 --> 00:03:48.560]  是帶出一樣東西
[00:03:48.560 --> 00:03:50.520]  說明一樣在世上
[00:03:50.520 --> 00:03:53.760]  是沒有一條又新又活的路
[00:03:53.760 --> 00:03:56.460]  隨著年紀隨著時間會變
[00:03:56.460 --> 00:03:57.500]  或許有一次
[00:03:57.500 --> 00:03:59.500]  我們不知怎樣「砰」一聲
[00:03:59.500 --> 00:04:00.400]  就可以去
[00:04:00.400 --> 00:04:01.300]  做夢吧
[00:04:01.300 --> 00:04:02.940]  總會有些時間可以的
[00:04:02.940 --> 00:04:04.040]  我們不知道
[00:04:04.040 --> 00:04:06.300]  不過要等一百年後了
[00:04:06.300 --> 00:04:07.340]  可能那時真是
[00:04:07.340 --> 00:04:08.640]  因為我們在天上
[00:04:08.640 --> 00:04:11.020]  這樣一步就從廣州到北京
[00:04:11.020 --> 00:04:12.780]  Hallelujah 是嗎
[00:04:12.780 --> 00:04:13.720]  OK
[00:04:13.720 --> 00:04:14.980]  不過想今天接這個題目
[00:04:14.980 --> 00:04:15.880]  也是新春
[00:04:15.880 --> 00:04:18.880]  就著希伯來書第十章
[00:04:18.880 --> 00:04:20.560]  十九至二十五節
[00:04:20.560 --> 00:04:22.020]  我想和大家一起去看一下
[00:04:22.020 --> 00:04:22.860]  這個
[00:04:22.860 --> 00:04:23.660]  這本書
[00:04:23.660 --> 00:04:26.100]  是當時給猶太人的信徒
[00:04:26.100 --> 00:04:27.020]  不過仍然
[00:04:27.020 --> 00:04:28.400]  到今時今日
[00:04:28.400 --> 00:04:30.160]  我們都是可以用
[00:04:30.160 --> 00:04:31.700]  這個信息說到
[00:04:31.700 --> 00:04:33.440]  是又新又活的路
[00:04:33.440 --> 00:04:35.440]  是由這本經文取出來的
[00:04:35.440 --> 00:04:37.740]  以下我們一起去讀這本經文
[00:04:37.740 --> 00:04:41.280]  是希伯來書十章十九到二十五節
[00:04:41.280 --> 00:04:42.640]  這本經文裡面
[00:04:42.640 --> 00:04:44.240]  大部分都是平鋪直說
[00:04:44.240 --> 00:04:46.180]  如果大家讀完之後
[00:04:46.180 --> 00:04:48.320]  我鼓勵大家拿你的手機出來
[00:04:48.320 --> 00:04:50.220]  不是叫你傳訊息
[00:04:50.220 --> 00:04:51.220]  是跟著經文
[00:04:51.220 --> 00:04:53.260]  因為有時一打開平鋪直說
[00:04:53.260 --> 00:04:54.880]  我們又擺不到很多資料的時候
[00:04:54.880 --> 00:04:55.760]  要看經文的時候
[00:04:55.760 --> 00:04:57.920]  是幫我們的
[00:04:57.920 --> 00:04:59.120]  等我讀的時候
[00:04:59.120 --> 00:04:59.960]  我是留意著
[00:04:59.960 --> 00:05:01.400]  我都會引導大家
[00:05:01.400 --> 00:05:03.600]  有它一些的詞彙
[00:05:03.600 --> 00:05:05.500]  是一些行動的詞彙
[00:05:05.500 --> 00:05:07.060]  英文叫word
[00:05:07.060 --> 00:05:08.860]  有一些是態度的
[00:05:08.860 --> 00:05:11.640]  那麼作者就會將行動態度
[00:05:11.640 --> 00:05:12.540]  帶出來的時候
[00:05:12.540 --> 00:05:14.700]  那些是我最要注意的地方
[00:05:14.700 --> 00:05:16.780]  也是我將它分段的地方
[00:05:16.780 --> 00:05:18.580]  好 我們預備來讀了
[00:05:18.580 --> 00:05:21.020]  先看我這個powerpoint
[00:05:21.020 --> 00:05:22.820]  然後再看你自己的聖經
[00:05:22.820 --> 00:05:24.220]  我開始的時候
[00:05:24.220 --> 00:05:26.120]  如果你看你的電話
[00:05:26.120 --> 00:05:28.620]  你會發覺沒有所以兩個字
[00:05:28.620 --> 00:05:30.620]  等下我才告訴你為什麼是所以
[00:05:30.620 --> 00:05:31.920]  你讀也行 不讀也行
[00:05:31.920 --> 00:05:33.220]  不過我們可以讀的
[00:05:33.220 --> 00:05:34.500]  1 2 3 照著
[00:05:34.500 --> 00:05:35.600]  1 2 3 來
[00:05:35.600 --> 00:05:37.460]  所以弟兄們
[00:05:37.460 --> 00:05:39.600]  我們既因耶穌的月
[00:05:39.600 --> 00:05:42.960]  得以坦然進入至聖所
[00:05:42.960 --> 00:05:44.900]  使著祂的光
[00:05:44.900 --> 00:05:47.800]  開了一條有生有死的路
[00:05:47.800 --> 00:05:49.540]  從萬事經過
[00:05:49.540 --> 00:05:52.280]  謝萬事就自開的身體
[00:05:52.280 --> 00:05:55.720]  就讓祂為大體設置理想的家
[00:05:55.720 --> 00:05:57.920]  並讓我們心中堅韌的
[00:05:57.920 --> 00:06:00.080]  歸於自己的家
[00:06:00.080 --> 00:06:02.720]  身體用盡最細的力量
[00:06:02.720 --> 00:06:06.320]  就當存著誠心和充足的信心
[00:06:06.320 --> 00:06:08.300]  來到神面前
[00:06:08.300 --> 00:06:12.220]  也要堅守我們所承認的指望
[00:06:12.220 --> 00:06:13.900]  不辭眾望
[00:06:13.900 --> 00:06:17.140]  因為乃應許我們的是信實的
[00:06:17.140 --> 00:06:19.440]  又要彼此相顧
[00:06:19.440 --> 00:06:22.500]  激發我心 勉勵行事
[00:06:22.500 --> 00:06:25.040]  給予我方便之罪惡
[00:06:25.040 --> 00:06:27.940]  早上下車 停止犯罪的人
[00:06:27.940 --> 00:06:31.120]  都要彼此斷念 記之多情
[00:06:31.120 --> 00:06:34.680]  乃日子能近 就更當如此
[00:06:34.680 --> 00:06:37.980]  我們先看看這個鋪排
[00:06:37.980 --> 00:06:40.300]  鋪排不能夠盡
[00:06:40.300 --> 00:06:42.760]  因為有限 只能夠打幾折
[00:06:42.760 --> 00:06:44.560]  所以你看這本電話的時候
[00:06:44.560 --> 00:06:47.800]  應該大概如果能看到19-25折就更好了
[00:06:47.800 --> 00:06:50.400]  在第19折開始的時候
[00:06:50.400 --> 00:06:54.500]  你會發覺有一個行動和態度是
[00:06:54.500 --> 00:06:56.200]  坦然進入
[00:06:56.200 --> 00:06:57.480]  我稍後會留意
[00:06:57.480 --> 00:06:59.980]  然後在第22折的中間
[00:06:59.980 --> 00:07:04.340]  你就當存誠心和充足的信心
[00:07:04.340 --> 00:07:06.280]  來到神的面前
[00:07:06.280 --> 00:07:09.360]  你會發覺在第19折也是進入聖所
[00:07:09.360 --> 00:07:11.120]  來到神的面前
[00:07:11.120 --> 00:07:14.420]  然後在第23折也要堅守
[00:07:14.420 --> 00:07:16.120]  為什麼呢 因為神是信實的
[00:07:16.120 --> 00:07:18.120]  然後在第24折是第三個大段落
[00:07:18.120 --> 00:07:20.600]  又要這樣 這樣 這樣
[00:07:20.600 --> 00:07:24.340]  因為原因是乃日子能近
[00:07:24.340 --> 00:07:25.640]  更加應該如此
[00:07:25.640 --> 00:07:27.540]  我們稍後做這個分段
[00:07:27.540 --> 00:07:30.180]  思想一下這條又新又活的道路
[00:07:30.180 --> 00:07:32.240]  對我們有什麼提醒
[00:07:32.240 --> 00:07:35.880]  講希伯來書有人問作者是誰
[00:07:35.880 --> 00:07:37.940]  沒有人知道作者是誰
[00:07:37.940 --> 00:07:40.520]  不過以前有人說是保羅
[00:07:40.520 --> 00:07:44.860]  不過看了很多聖經學者都不承認他是保羅
[00:07:44.860 --> 00:07:46.860]  不過這個人有個特色
[00:07:46.860 --> 00:07:49.060]  他很熟悉猶太人的情況
[00:07:49.060 --> 00:07:51.260]  如果大家發覺 我稍後繼續講
[00:07:51.260 --> 00:07:52.860]  這篇道理
[00:07:52.860 --> 00:07:54.660]  其實這個訊息在希伯來書
[00:07:54.660 --> 00:07:56.960]  我們看很簡單就搞定了
[00:07:56.960 --> 00:07:59.840]  不過對於猶太人來說非常精彩
[00:07:59.840 --> 00:08:02.340]  因為這本書最主要的目的
[00:08:02.340 --> 00:08:06.740]  就是讓信猶太教的人反過來信耶穌的時候
[00:08:06.740 --> 00:08:08.740]  給他們很多提醒鼓勵
[00:08:08.740 --> 00:08:10.740]  所以有些聖經學者
[00:08:10.740 --> 00:08:13.620]  為什麼我剛才說要繼續有個所以
[00:08:13.620 --> 00:08:18.020]  他會將羅馬書12章第一節和第二節
[00:08:18.020 --> 00:08:20.660]  和希伯來書我們剛才所讀的
[00:08:20.660 --> 00:08:22.060]  有個相對比
[00:08:22.060 --> 00:08:24.060]  很多類比的相同的道法
[00:08:24.060 --> 00:08:25.060]  為什麼呢
[00:08:25.060 --> 00:08:28.600]  羅馬書由開始講到我們怎樣有犯罪
[00:08:28.600 --> 00:08:31.900]  透過耶穌基督完全的成性
[00:08:31.900 --> 00:08:34.140]  接著羅馬書12章第一節
[00:08:34.140 --> 00:08:36.640]  所以弟兄你就要更新
[00:08:36.640 --> 00:08:38.640]  希伯來書就是
[00:08:38.640 --> 00:08:41.840]  以前很多人叫他們去悔改認罪
[00:08:41.840 --> 00:08:43.340]  然後去祭司
[00:08:43.340 --> 00:08:46.720]  才帶領我們最後藉著這個大祭司
[00:08:46.720 --> 00:08:47.580]  就是耶穌基督
[00:08:47.580 --> 00:08:48.920]  就是我們今天所說
[00:08:48.920 --> 00:08:52.220]  在當中帶領我們又新又活的道路
[00:08:52.220 --> 00:08:54.920]  我們看看這個分叉的時候
[00:08:54.920 --> 00:08:57.700]  我們看看按照剛才所說
[00:08:57.700 --> 00:09:00.560]  在第十九章第十章第十九節的時候
[00:09:00.560 --> 00:09:05.840]  有一節是我們坦然無懼的進入至誠所
[00:09:05.840 --> 00:09:07.340]  無懼是我家的
[00:09:07.340 --> 00:09:08.400]  什麼叫坦然呢
[00:09:08.400 --> 00:09:11.200]  坦然就是勇敢
[00:09:11.200 --> 00:09:12.780]  放膽
[00:09:12.780 --> 00:09:14.980]  其實它對應就是
[00:09:14.980 --> 00:09:16.540]  虧欠
[00:09:16.540 --> 00:09:18.180]  不好意思
[00:09:18.180 --> 00:09:19.680]  沒膽
[00:09:19.680 --> 00:09:21.920]  我想問哪些人
[00:09:21.920 --> 00:09:24.220]  可以昂然的向前走
[00:09:24.220 --> 00:09:27.520]  是覺得自己很理直氣壯
[00:09:27.520 --> 00:09:29.560]  還是殺人放火呢
[00:09:29.560 --> 00:09:30.720]  很明顯大家知道
[00:09:30.720 --> 00:09:34.100]  所以我們看這裡聖經提醒我們一個就是
[00:09:34.100 --> 00:09:35.900]  弟兄們
[00:09:35.900 --> 00:09:37.560]  既因為耶穌的血
[00:09:37.560 --> 00:09:41.500]  得以坦然進入至誠所
[00:09:41.500 --> 00:09:41.940]  是什麼
[00:09:41.940 --> 00:09:46.200]  藉著耶穌的身體
[00:09:46.200 --> 00:09:48.140]  就是我們手煮餐的時候提醒我們
[00:09:48.140 --> 00:09:49.740]  我們耶穌為我們死
[00:09:49.740 --> 00:09:52.120]  這個經文裡面
[00:09:52.120 --> 00:09:56.720]  對於所有不是有背景的猶太信仰人
[00:09:56.720 --> 00:09:57.880]  就是你和我
[00:09:57.880 --> 00:09:59.620]  基本上很淋醉
[00:09:59.620 --> 00:10:02.420]  什麼至誠所坦然無懼
[00:10:02.420 --> 00:10:04.660]  什麼耶穌的血
[00:10:04.660 --> 00:10:09.300]  你不會覺得他當時那種重要嚴重性
[00:10:09.300 --> 00:10:11.600]  因為我們在手煮餐的時候
[00:10:11.600 --> 00:10:12.600]  又或者
[00:10:12.600 --> 00:10:14.300]  有人一書有一節
[00:10:14.300 --> 00:10:16.840]  有人一書一章九節
[00:10:16.840 --> 00:10:17.880]  八節到九節
[00:10:17.880 --> 00:10:18.740]  特別是九節
[00:10:18.740 --> 00:10:19.500]  他說我什麼
[00:10:19.500 --> 00:10:21.180]  我要釀自己的罪
[00:10:21.180 --> 00:10:22.340]  神是信實的
[00:10:22.340 --> 00:10:23.240]  公義的
[00:10:23.240 --> 00:10:24.720]  接著什麼
[00:10:24.720 --> 00:10:25.780]  必要性是我們的罪
[00:10:25.780 --> 00:10:26.480]  使我們一切不義
[00:10:26.480 --> 00:10:27.720]  那就搞定了
[00:10:27.720 --> 00:10:29.380]  這麼多什麼至誠所
[00:10:29.380 --> 00:10:30.980]  所以我們不太明白
[00:10:30.980 --> 00:10:33.420]  但是回到希伯來書
[00:10:33.420 --> 00:10:37.520]  作者是寫給一些猶太背景的人
[00:10:37.520 --> 00:10:39.420]  所以當如果你有猶太背景
[00:10:39.420 --> 00:10:42.120]  在那個範圍之下
[00:10:42.120 --> 00:10:46.840]  你敬拜了阿伯拉罕以撒亞國的神
[00:10:46.840 --> 00:10:47.940]  很久的時候
[00:10:47.940 --> 00:10:49.600]  你會發覺
[00:10:49.600 --> 00:10:51.140]  哇 這段經文很精彩
[00:10:51.140 --> 00:10:52.240]  甚至
[00:10:52.240 --> 00:10:53.740]  有沒有搞錯
[00:10:53.740 --> 00:10:54.940]  有沒有冒犯
[00:10:54.940 --> 00:10:56.980]  我們可以進入至誠所
[00:10:56.980 --> 00:10:58.540]  坦然無懼
[00:10:58.540 --> 00:11:00.020]  如果再說多一點
[00:11:00.020 --> 00:11:02.120]  我們要回到至誠所是什麼
[00:11:02.120 --> 00:11:03.420]  OK
[00:11:03.420 --> 00:11:06.280]  有沒有人不知道至誠所是什麼
[00:11:06.280 --> 00:11:07.720]  全部都知道
[00:11:07.720 --> 00:11:09.860]  那就不用說了
[00:11:09.860 --> 00:11:11.120]  還是有些知道
[00:11:11.120 --> 00:11:12.000]  這個名詞當然了
[00:11:12.000 --> 00:11:13.560]  至誠所我都知道
[00:11:13.560 --> 00:11:15.120]  至誠所 至誠所是什麼呢
[00:11:15.120 --> 00:11:16.300]  回到下一張圖
[00:11:16.300 --> 00:11:18.500]  幫我們了解一下至誠所
[00:11:18.500 --> 00:11:20.100]  如果
[00:11:20.100 --> 00:11:21.440]  至誠所我沒有這個圖
[00:11:21.440 --> 00:11:22.740]  你就想像
[00:11:22.740 --> 00:11:24.940]  其實我們教會都像這幅圖
[00:11:24.940 --> 00:11:26.240]  這幅圖是
[00:11:26.240 --> 00:11:28.600]  我們如果將教會這樣
[00:11:28.600 --> 00:11:29.440]  劈下來
[00:11:29.440 --> 00:11:30.540]  是這樣劈
[00:11:30.540 --> 00:11:32.340]  打開就是這樣
[00:11:32.340 --> 00:11:34.240]  我這裡
[00:11:34.240 --> 00:11:35.780]  就叫做至誠所
[00:11:35.780 --> 00:11:37.580]  大家的地方
[00:11:37.580 --> 00:11:38.920]  就叫做誠所
[00:11:38.920 --> 00:11:40.980]  再外面的範圍
[00:11:40.980 --> 00:11:42.280]  你告訴他
[00:11:42.280 --> 00:11:43.260]  我們想像得
[00:11:43.260 --> 00:11:44.660]  去到譬如說警署也好
[00:11:44.660 --> 00:11:45.820]  後面也好
[00:11:45.820 --> 00:11:47.600]  那個叫做外院
[00:11:47.600 --> 00:11:48.360]  OK
[00:11:48.360 --> 00:11:51.360]  在猶太的信仰的時候
[00:11:51.360 --> 00:11:54.060]  是由阿伯拉罕領受神
[00:11:54.060 --> 00:11:55.660]  開始 呼之的時候開始
[00:11:55.660 --> 00:11:57.000]  就到了摩西
[00:11:57.000 --> 00:11:58.440]  摩西的時候就會幕
[00:11:58.440 --> 00:12:00.200]  朝行晚策
[00:12:00.200 --> 00:12:01.780]  其實你想像一個宗教
[00:12:01.780 --> 00:12:02.840]  那個信仰裡面
[00:12:02.840 --> 00:12:04.280]  朝行晚策的時候
[00:12:04.280 --> 00:12:05.780]  那個神多偉大都有限
[00:12:05.780 --> 00:12:06.940]  因為人覺得
[00:12:06.940 --> 00:12:07.780]  今天這裡勁快
[00:12:07.780 --> 00:12:08.880]  那裡又勁快
[00:12:08.880 --> 00:12:11.380]  沒有一個地方
[00:12:11.380 --> 00:12:13.860]  所以上帝感動
[00:12:13.860 --> 00:12:15.280]  大衛所羅門
[00:12:15.280 --> 00:12:17.820]  就在耶路撒冷建了一個什麼
[00:12:17.820 --> 00:12:18.460]  聖殿
[00:12:18.460 --> 00:12:21.520]  這個聖所就是聖殿前身的款領
[00:12:21.520 --> 00:12:22.020]  好了
[00:12:22.020 --> 00:12:24.260]  裡面有外院
[00:12:24.260 --> 00:12:25.760]  聖所和致聖所
[00:12:25.760 --> 00:12:27.100]  分別是怎樣呢
[00:12:27.100 --> 00:12:28.400]  只做一件事
[00:12:28.400 --> 00:12:29.600]  就是要來贖罪
[00:12:29.600 --> 00:12:31.140]  所以當時的人
[00:12:31.140 --> 00:12:32.840]  你還沒說贖罪的情況
[00:12:32.840 --> 00:12:34.100]  在會幕時期也好
[00:12:34.100 --> 00:12:35.140]  聖所時期也好
[00:12:35.140 --> 00:12:35.640]  好了
[00:12:35.640 --> 00:12:36.380]  如果今天裡面
[00:12:36.380 --> 00:12:39.440]  當Kip和他太太
[00:12:39.440 --> 00:12:41.080]  有些爭拗
[00:12:41.080 --> 00:12:43.040]  不開心犯了罪
[00:12:43.040 --> 00:12:44.480]  他會怎樣呢
[00:12:44.480 --> 00:12:48.620]  他可能會借一隻羊來
[00:12:48.620 --> 00:12:49.320]  他就怎樣
[00:12:49.320 --> 00:12:51.120]  拿一隻羊去祭司
[00:12:51.120 --> 00:12:52.220]  把他交回來
[00:12:52.220 --> 00:12:54.220]  我和太太有什麼事
[00:12:54.220 --> 00:12:56.220]  求主耶穌
[00:12:56.220 --> 00:12:57.560]  當時不是主耶穌
[00:12:57.560 --> 00:12:59.260]  是求上帝結結寂
[00:12:59.260 --> 00:13:00.760]  其實他帶著羊的時候
[00:13:00.760 --> 00:13:02.000]  是有些賤勁
[00:13:02.000 --> 00:13:03.500]  因為他犯了罪
[00:13:03.500 --> 00:13:04.940]  所以他就去到
[00:13:04.940 --> 00:13:07.000]  被祭司在聖所裡面
[00:13:07.000 --> 00:13:08.700]  就處理了他們
[00:13:08.700 --> 00:13:11.380]  但是唯獨一件事
[00:13:11.380 --> 00:13:13.880]  致聖所
[00:13:13.880 --> 00:13:16.480]  是大祭司
[00:13:16.480 --> 00:13:18.440]  每年只有一次
[00:13:18.440 --> 00:13:21.080]  又要借一隻羊來
[00:13:21.080 --> 00:13:22.420]  他將這隻祭司
[00:13:22.420 --> 00:13:24.420]  可能是牛 可能是羊
[00:13:24.420 --> 00:13:25.960]  由這隻大祭司
[00:13:25.960 --> 00:13:26.920]  每年只有一次
[00:13:26.920 --> 00:13:32.260]  將所有大家的人的罪
[00:13:32.260 --> 00:13:34.500]  都歸在這隻羊的身上
[00:13:34.500 --> 00:13:36.200]  或者這隻祭物的身上
[00:13:36.200 --> 00:13:38.940]  大祭司就這樣
[00:13:38.940 --> 00:13:41.140]  由聖所這樣走
[00:13:41.140 --> 00:13:41.940]  其實我講到這裡
[00:13:41.940 --> 00:13:43.780]  講一點外差一點
[00:13:43.780 --> 00:13:45.680]  我們的教會的奉獻
[00:13:45.680 --> 00:13:46.980]  其實
[00:13:46.980 --> 00:13:48.980]  礙於大家省時間方便
[00:13:48.980 --> 00:13:50.380]  其實很多教會裡面
[00:13:50.380 --> 00:13:53.820]  都是那些的詩詞
[00:13:53.820 --> 00:13:56.580]  就來到台前
[00:13:56.580 --> 00:13:58.380]  然後大家奉獻
[00:13:58.380 --> 00:14:00.060]  還有一個步驟
[00:14:00.060 --> 00:14:01.320]  這個步驟就是
[00:14:01.320 --> 00:14:03.220]  將所有的奉獻
[00:14:03.220 --> 00:14:04.500]  拿上來
[00:14:04.500 --> 00:14:05.660]  當然樓上看不到
[00:14:05.660 --> 00:14:06.960]  這是你們的損失
[00:14:06.960 --> 00:14:07.800]  OK
[00:14:07.800 --> 00:14:10.440]  這個程序
[00:14:10.440 --> 00:14:12.400]  和大祭司
[00:14:12.400 --> 00:14:15.040]  帶羊入致聖所是完全一樣
[00:14:15.040 --> 00:14:16.540]  所以來到
[00:14:16.540 --> 00:14:18.480]  現今我們就將奉獻來到這裡
[00:14:18.480 --> 00:14:21.620]  其實將所有的罪放在這裡
[00:14:21.620 --> 00:14:24.320]  在昔日
[00:14:24.320 --> 00:14:25.820]  聖所的
[00:14:25.820 --> 00:14:29.420]  致聖所的
[00:14:29.420 --> 00:14:30.880]  敬拜的時候
[00:14:30.880 --> 00:14:32.460]  這個羔羊
[00:14:32.460 --> 00:14:34.060]  就會大祭司
[00:14:34.060 --> 00:14:37.900]  帶到致聖所裡面
[00:14:37.900 --> 00:14:38.800]  如果大家知道
[00:14:38.800 --> 00:14:39.400]  都有人講
[00:14:39.400 --> 00:14:40.400]  我都講過的
[00:14:40.400 --> 00:14:42.960]  當祭司來到的時候
[00:14:42.960 --> 00:14:44.560]  這個祭司大祭司
[00:14:44.560 --> 00:14:47.200]  他身上有一種東西有趣的
[00:14:47.200 --> 00:14:49.340]  他駝了很多鈴鈴駝駝的
[00:14:49.340 --> 00:14:52.280]  知道為什麼嗎
[00:14:52.280 --> 00:14:54.280]  還有一條繩子在他後面
[00:14:54.280 --> 00:14:55.840]  因為
[00:14:55.840 --> 00:14:58.880]  當他來到這個致聖所的時候
[00:14:58.880 --> 00:15:01.420]  是與上帝相遇的時間
[00:15:01.420 --> 00:15:04.260]  將所有的人背負的罪
[00:15:04.260 --> 00:15:07.060]  要透過他要呈獻
[00:15:07.060 --> 00:15:09.420]  如果他的心裡面
