
[00:00:00.000 --> 00:00:02.800]  但當我們回顧整個以色列人
[00:02:16.400 --> 00:02:21.320]  而當我們今天看利美記第八章的時候
[00:02:25.480 --> 00:02:27.680]  電話響了,不好意思,忘記關掉電話
[00:02:27.680 --> 00:02:29.200]  不過原來呢
[00:02:29.200 --> 00:02:30.880]  有時也會有些意外的
[00:02:30.880 --> 00:02:32.480]  當我們準備好
[00:02:32.480 --> 00:02:36.040]  我們崇拜的專心關掉電話
[00:02:36.040 --> 00:02:37.720]  但如果上帝召喚你
[00:02:37.720 --> 00:02:39.040]  突然上帝打電話給你
[00:02:39.040 --> 00:02:40.040]  你會怎麼做呢?
[00:02:40.040 --> 00:02:41.320]  哎,快點收事
[00:02:41.320 --> 00:02:43.640]  上帝,我現在要敬拜
[00:02:43.640 --> 00:02:45.440]  我要專心
[00:02:45.440 --> 00:02:46.800]  我有我的活動
[00:02:46.800 --> 00:02:47.880]  我有我的工作
[00:02:47.880 --> 00:02:50.520]  我有我的世界
[00:02:50.520 --> 00:02:52.880]  當上帝要呼召你的時候
[00:02:52.880 --> 00:02:54.280]  你會怎樣回應呢?
[00:02:54.760 --> 00:02:57.200]  今天我就揀選了利美記的第八章
[00:02:57.200 --> 00:02:58.720]  一至六節
[00:02:58.720 --> 00:02:59.520]  因為我看不完
[00:02:59.520 --> 00:03:01.360]  所以就跳到一至三十六節
[00:03:01.360 --> 00:03:02.600]  這段經文
[00:03:02.600 --> 00:03:06.320]  從亞倫這個大祭司被高納的過程
[00:03:06.320 --> 00:03:08.480]  我們看看甚麼是屬天的呼召
[00:03:08.480 --> 00:03:10.520]  和怎樣回應神的呼召
[00:03:10.520 --> 00:03:11.760]  神打電話給你的時候
[00:03:11.760 --> 00:03:13.080]  你會怎樣回應祂呢?
[00:03:13.080 --> 00:03:15.000]  神可能會呼召你
[00:03:15.000 --> 00:03:16.640]  去全世界侍奉祂
[00:03:16.640 --> 00:03:18.640]  要作傳道人宣教事
[00:03:18.640 --> 00:03:21.120]  也有些人有不同的使命
[00:03:21.120 --> 00:03:22.160]  好像上個星期
[00:03:22.160 --> 00:03:22.920]  Adrian
[00:03:22.920 --> 00:03:23.920]  我們的弟兄
[00:03:23.920 --> 00:03:26.880]  上來分享他要做兒童崇拜導師的
[00:03:26.880 --> 00:03:27.920]  一個呼召
[00:03:27.920 --> 00:03:28.880]  一個回應
[00:03:28.880 --> 00:03:30.720]  去培育一些小孩子
[00:03:30.720 --> 00:03:33.040]  在教會裡面認識聖經去成長
[00:03:33.040 --> 00:03:35.760]  而有些人可能有其他的使命
[00:03:35.760 --> 00:03:37.240]  譬如他做老師的
[00:03:37.240 --> 00:03:38.840]  我們這裡也有很多做老師的
[00:03:38.840 --> 00:03:40.240]  上帝就要你
[00:03:40.240 --> 00:03:42.120]  去到你的學校群體
[00:03:42.120 --> 00:03:43.360]  一群學生的群體
[00:03:43.360 --> 00:03:44.480]  無論幼稚園
[00:03:44.480 --> 00:03:45.240]  小學
[00:03:45.240 --> 00:03:45.800]  中學
[00:03:45.800 --> 00:03:47.440]  甚至我們有大學的老師在這裡
[00:03:47.440 --> 00:03:52.160]  去建立這群青少年去成長
[00:03:52.160 --> 00:03:54.040]  去認識真
[00:03:54.040 --> 00:03:55.000]  認識知識
[00:03:55.000 --> 00:03:56.200]  認識真理
[00:03:56.200 --> 00:03:58.520]  也有些人有獨特的召命
[00:03:58.520 --> 00:03:59.440]  可能他
[00:03:59.440 --> 00:04:01.440]  就是要一個媽媽
[00:04:01.440 --> 00:04:04.240]  要放下了他的高薪厚職
[00:04:04.240 --> 00:04:06.400]  放下了他的專業技能
[00:04:06.400 --> 00:04:07.440]  去到家裡
[00:04:07.440 --> 00:04:10.040]  全心全意地照顧孩子
[00:04:10.040 --> 00:04:11.360]  成為一個全職的媽媽
[00:04:11.360 --> 00:04:13.160]  這個也可能是上帝給
[00:04:13.160 --> 00:04:14.960]  一個人獨特的召命
[00:04:14.960 --> 00:04:17.880]  所以聖靈今天透過講道
[00:04:17.880 --> 00:04:19.440]  透過神的話語
[00:04:19.440 --> 00:04:21.080]  讓我們明白什麼叫呼召
[00:04:21.080 --> 00:04:22.240]  和怎樣去回應
[00:04:22.240 --> 00:04:24.200]  持守上帝給我們的召命
[00:04:24.200 --> 00:04:25.800]  我們一起再有一個禱告
[00:04:25.800 --> 00:04:27.080]  慈悲愛天父
[00:04:27.080 --> 00:04:28.360]  祢求祢幫助我們
[00:04:28.360 --> 00:04:29.880]  去認識什麼是呼召
[00:04:29.880 --> 00:04:31.960]  什麼是上帝的召命
[00:04:31.960 --> 00:04:33.680]  又求祢讓我們知道
[00:04:33.680 --> 00:04:35.360]  怎樣去回應祢給我們的呼召
[00:04:35.360 --> 00:04:36.280]  給我們的召命
[00:04:36.280 --> 00:04:38.080]  求聖靈開我們眾人的心
[00:04:38.080 --> 00:04:40.480]  讓我們能夠聆聽神的話語
[00:04:40.480 --> 00:04:42.080]  又求聖靈使用你的僕人
[00:04:42.080 --> 00:04:44.400]  讓我的訊息成為一個流通的管子
[00:04:44.400 --> 00:04:45.920]  去到弟子們的心裡面
[00:04:45.920 --> 00:04:47.960]  以為生命被轉化
[00:04:47.960 --> 00:04:49.840]  能夠回應基督的呼召
[00:04:49.840 --> 00:04:51.840]  求祢帶領奉耶穌基督的命求
[00:04:51.840 --> 00:04:52.480]  阿門
[00:04:52.480 --> 00:04:55.400]  我們先讀出《理美紀》的第八章
[00:04:55.400 --> 00:04:56.360]  一至六節
[00:04:56.360 --> 00:04:58.560]  一、二、三
[00:04:58.560 --> 00:05:01.120]  「耶和華吩咐摩西說
[00:05:01.120 --> 00:05:04.120]  基於亞倫和丹意志之內
[00:05:04.120 --> 00:05:06.400]  並將正義、高揚
[00:05:06.400 --> 00:05:08.880]  與素粹濟地一同奉行
[00:05:08.880 --> 00:05:10.600]  人者都必養
[00:05:10.600 --> 00:05:13.760]  一方無外的道因和大樂
[00:05:13.760 --> 00:05:17.640]  有要召集全會眾多會望的門口
[00:05:17.640 --> 00:05:21.320]  摩西就遵照耶和華的吩咐做了
[00:05:21.320 --> 00:05:24.680]  於是會眾聚集在會望的門口
[00:05:24.680 --> 00:05:26.720]  摩西對會眾說
[00:05:26.720 --> 00:05:30.000]  這是耶和華所吩咐當眾的事
[00:05:30.000 --> 00:05:33.320]  摩西領了亞倫和他兒子前來
[00:05:33.320 --> 00:05:35.360]  用水洗他們」
[00:05:35.360 --> 00:05:38.200]  因為時間緣故我跳過了中間一大段
[00:05:38.200 --> 00:05:39.440]  我們由三十一節接續
[00:05:39.440 --> 00:05:40.520]  一、二、三
[00:05:40.520 --> 00:05:43.440]  「摩西對亞倫和他兒子說
[00:05:43.440 --> 00:05:46.960]  你們要在會望的門口打玉煮了
[00:05:46.960 --> 00:05:49.960]  在那裡吃這玉和聖跡禮中
[00:05:49.960 --> 00:05:51.440]  藍紙類的餅
[00:05:51.440 --> 00:05:53.440]  按我所吩咐的說
[00:05:53.440 --> 00:05:56.440]  這是亞倫和他兒子當吃的
[00:05:56.440 --> 00:05:58.160]  剩下的玉和餅
[00:05:58.160 --> 00:06:00.240]  你們要用火焚燒
[00:06:00.240 --> 00:06:04.120]  這七天你們不可走出會望的門口
[00:06:04.120 --> 00:06:07.480]  直等到你們聖跡禮的日子滿了
[00:06:07.480 --> 00:06:10.760]  因為授予你們聖跡需要七天
[00:06:10.760 --> 00:06:12.240]  今天所做的
[00:06:12.240 --> 00:06:14.880]  都是耶和華吩咐要做的
[00:06:14.880 --> 00:06:17.040]  好為你們贖罪
[00:06:17.040 --> 00:06:21.160]  這七天你們要晝夜留在會望門內
[00:06:21.160 --> 00:06:23.560]  遵守耶和華所吩咐的
[00:06:23.560 --> 00:06:25.400]  免得你們死亡
[00:06:25.400 --> 00:06:28.560]  因為所吩咐我的就是這樣
[00:06:28.560 --> 00:06:30.800]  於是亞倫和他的兒子
[00:06:30.800 --> 00:06:32.200]  就做了耶和華
[00:06:32.200 --> 00:06:36.040]  直著摩西所吩咐的一切事」
[00:06:36.040 --> 00:06:37.880]  當我們思想呼召的時候
[00:06:37.880 --> 00:06:39.800]  我們第一個體會到的
[00:06:39.800 --> 00:06:42.280]  呼召就是神的揀選
[00:06:42.280 --> 00:06:43.920]  是上帝主動的
[00:06:43.920 --> 00:06:45.400]  人是被動的
[00:06:45.400 --> 00:06:46.960]  是上帝去揀選的
[00:06:46.960 --> 00:06:48.640]  人是被揀選的
[00:06:48.640 --> 00:06:51.480]  就如希伯來書第五章四節說
[00:06:51.480 --> 00:06:55.560]  「沒有人可擅自取得大祭司的尊榮
[00:06:55.560 --> 00:07:00.240]  唯有蒙神所選召的才可以像亞倫一樣」
[00:07:00.240 --> 00:07:01.280]  我再讀一次
[00:07:01.280 --> 00:07:04.960]  「沒有人可擅自取得大祭司的尊榮
[00:07:04.960 --> 00:07:09.520]  唯有蒙神所選召的才可以像亞倫一樣」
[00:07:09.520 --> 00:07:11.840]  就好像亞倫大祭司的尊榮
[00:07:11.840 --> 00:07:13.560]  這個大祭司的位份
[00:07:13.560 --> 00:07:16.880]  沒有人可以擅自說自己要做就做
[00:07:16.880 --> 00:07:19.000]  是上帝所揀選的
[00:07:19.000 --> 00:07:21.000]  人可以自取的
[00:07:21.000 --> 00:07:23.120]  是上帝所選立的
[00:07:23.120 --> 00:07:24.400]  在經文裡我們看到
[00:07:24.400 --> 00:07:27.160]  耶和華吩咐這個字眼不斷地出現
[00:07:27.160 --> 00:07:28.760]  無論在一至六節
[00:07:28.760 --> 00:07:33.120]  在三十一至三十六節都經常出現
[00:07:33.120 --> 00:07:34.120]  最後一節說
[00:07:34.120 --> 00:07:36.520]  「於是亞倫和他的兒子就做了
[00:07:36.520 --> 00:07:40.680]  耶和華直著摩西所吩咐的一切事」
[00:07:40.680 --> 00:07:41.920]  在當中我們看到
[00:07:41.920 --> 00:07:43.600]  整個的安納過程
[00:07:43.600 --> 00:07:45.320]  高納大祭司的過程
[00:07:45.320 --> 00:07:47.160]  是上帝親自的啟示
[00:07:47.160 --> 00:07:49.000]  他向摩西說了
[00:07:49.000 --> 00:07:50.280]  摩西就跟著做
[00:07:50.280 --> 00:07:54.920]  不是摩西自己設計的安納的過程
[00:07:54.920 --> 00:07:57.400]  全部都是耶和華所吩咐
[00:07:57.400 --> 00:07:58.840]  是上帝主動的心意
[00:07:58.840 --> 00:08:00.040]  是上帝的啟示
[00:08:00.040 --> 00:08:01.560]  是上帝的揀選
[00:08:01.560 --> 00:08:03.760]  而人處於一個被動
[00:08:03.760 --> 00:08:09.600]  被帶著一個被動的狀態
[00:08:10.160 --> 00:08:13.240]  人可以求 但不可以自以為是
[00:08:13.240 --> 00:08:15.480]  必須得到上帝的啟示
[00:08:15.480 --> 00:08:17.640]  才可以去進行
[00:08:17.640 --> 00:08:18.800]  相反的
[00:08:18.800 --> 00:08:19.920]  既然如此
[00:08:19.920 --> 00:08:21.360]  一切都是上帝主動
[00:08:21.360 --> 00:08:22.920]  是上帝所指示的
[00:08:22.920 --> 00:08:25.360]  人更加要小心謹慎進行
[00:08:25.360 --> 00:08:26.920]  當上帝召喚你
[00:08:26.920 --> 00:08:29.080]  你要小心回答
[00:08:29.080 --> 00:08:31.960]  怎樣去順服領受上帝的呼召
[00:08:31.960 --> 00:08:33.280]  而不是自己作主
[00:08:33.280 --> 00:08:34.240]  自己想怎樣
[00:08:34.240 --> 00:08:36.560]  但如果上帝叫你做的時候
[00:08:36.560 --> 00:08:38.880]  你就不可以逃避
[00:08:38.880 --> 00:08:40.280]  就要接召
[00:08:40.280 --> 00:08:42.280]  就要聆聽上帝的呼召
[00:08:42.280 --> 00:08:45.800]  呼召是上帝按照祂所意願的
[00:08:45.800 --> 00:08:48.480]  去揀選人來服侍祂
[00:08:48.480 --> 00:08:50.760]  而不是我們去揀選
[00:08:50.760 --> 00:08:52.640]  真正的呼召是
[00:08:52.640 --> 00:08:54.800]  開始於上帝的說話
[00:08:54.800 --> 00:08:57.400]  而我們就要回應上帝的說話
[00:08:57.400 --> 00:08:59.000]  上帝揀選人
[00:08:59.000 --> 00:09:00.080]  呼召人
[00:09:00.080 --> 00:09:02.280]  為要那個人去侍奉祂
[00:09:02.280 --> 00:09:04.680]  直到祂回應了上帝的呼召
[00:09:04.680 --> 00:09:08.760]  祂自己才領受了上帝的賜福
[00:09:09.480 --> 00:09:10.320]  而這個人
[00:09:10.320 --> 00:09:11.440]  因為領受了上帝的賜福
[00:09:11.440 --> 00:09:12.360]  就能夠服侍人
[00:09:12.360 --> 00:09:14.360]  將上帝的福氣帶給更多的人
[00:09:14.360 --> 00:09:16.120]  更多人領受了上帝的福氣的時候
[00:09:16.120 --> 00:09:17.160]  他就回應
[00:09:17.160 --> 00:09:19.160]  去將榮耀歸還給神
[00:09:19.160 --> 00:09:22.760]  這就是上帝要揀選人的原意
[00:09:22.760 --> 00:09:24.560]  就是要透過這個人
[00:09:24.560 --> 00:09:26.560]  將福氣帶給更多人
[00:09:26.560 --> 00:09:29.040]  以至更多人將榮耀歸還給神
[00:09:29.040 --> 00:09:30.800]  這就是神的揀選
[00:09:30.800 --> 00:09:33.360]  除非
[00:09:33.360 --> 00:09:35.600]  神親自呼召這個人
[00:09:35.600 --> 00:09:38.320]  否則這個人的侍奉
[00:09:38.320 --> 00:09:40.040]  他是為了自己而侍奉
[00:09:40.040 --> 00:09:44.040]  他自己找自己的崗位
[00:09:44.040 --> 00:09:45.400]  不是上帝安排的
[00:09:45.400 --> 00:09:47.520]  這個不是一個榮耀神
[00:09:47.520 --> 00:09:49.320]  只是建立自己的國度
[00:09:49.320 --> 00:09:50.720]  不是建立神的國度
[00:09:50.720 --> 00:09:52.640]  而很多人就是因為
[00:09:52.640 --> 00:09:53.480]  糊里糊塗
[00:09:53.480 --> 00:09:55.320]  或者未清楚上帝的呼召
[00:09:55.320 --> 00:09:55.960]  或者
[00:09:55.960 --> 00:09:58.480]  硬是覺得這是神的呼召
[00:09:58.480 --> 00:10:00.360]  就最後一個服侍的群體
[00:10:00.360 --> 00:10:02.480]  他發現他承擔不起
[00:10:02.480 --> 00:10:04.680]  被很多壓力壓垮了
[00:10:04.680 --> 00:10:06.360]  承擔不了責任
[00:10:06.360 --> 00:10:08.280]  或者被挫敗
[00:10:08.280 --> 00:10:09.880]  因為這不是上帝的呼召
[00:10:09.880 --> 00:10:11.360]  他不能升任的工作
[00:10:11.360 --> 00:10:15.040]  在我的領受裡面
[00:10:15.040 --> 00:10:17.320]  上帝給人有三重的呼召
[00:10:17.320 --> 00:10:19.120]  第一重的呼召
[00:10:19.120 --> 00:10:21.800]  就是我們要重拾
[00:10:21.800 --> 00:10:24.600]  我們是神兒女生命的呼召
[00:10:24.600 --> 00:10:27.760]  我們每一個人的生命
[00:10:27.760 --> 00:10:29.240]  都是由天父而來的
[00:10:29.240 --> 00:10:32.400]  都要歸回這位創天造來的天父
[00:10:32.400 --> 00:10:34.840]  我們的生命是上帝所創造的
[00:10:36.040 --> 00:10:38.320]  當我們的生命來到這個世界上
[00:10:38.320 --> 00:10:40.760]  但是可能很多人都不知道
[00:10:40.760 --> 00:10:42.840]  我的生命是從哪裡來的呢?
[00:10:42.840 --> 00:10:44.760]  任意妄為
[00:10:44.760 --> 00:10:47.560]  忘記了自己是神兒女的身份
[00:10:47.560 --> 00:10:49.720]  就好像浪子的比喻
[00:10:49.720 --> 00:10:51.520]  路加綱第十五章
[00:10:51.520 --> 00:10:53.240]  這個浪子任意妄為
[00:10:53.240 --> 00:10:55.040]  離開了他的親生父親
[00:10:55.040 --> 00:10:57.040]  去到很遠的地方
[00:10:57.040 --> 00:10:58.960]  去浪費資材
[00:10:58.960 --> 00:11:00.120]  最後
[00:11:00.120 --> 00:11:02.400]  去到要吃豬哨的地步
[00:11:02.400 --> 00:11:05.640]  而當他去到最後悔的時候
[00:11:06.120 --> 00:11:07.440]  他突然想起
[00:11:07.440 --> 00:11:10.000]  我要回去找我的父親
[00:11:10.000 --> 00:11:11.080]  父啊
[00:11:11.080 --> 00:11:12.320]  我得罪了天
[00:11:12.320 --> 00:11:13.600]  也得罪了你
[00:11:13.600 --> 00:11:15.200]  原來我們每個人都知道
[00:11:15.200 --> 00:11:16.200]  我們的生命
[00:11:16.200 --> 00:11:18.000]  其實是來自天父的
[00:11:18.000 --> 00:11:20.320]  我們要回到天父的身邊
[00:11:20.320 --> 00:11:21.840]  而我們的父親
[00:11:21.840 --> 00:11:24.000]  就好像浪子的父親一樣
[00:11:24.000 --> 00:11:26.520]  一直在等候兒子的回歸
[00:11:26.520 --> 00:11:29.760]  你有沒有回應上帝的呼召
[00:11:29.760 --> 00:11:33.200]  重拾上帝給我們是神兒女的身份呢?
[00:11:33.200 --> 00:11:35.400]  第二個呼召
[00:11:36.080 --> 00:11:37.640]  是作主門徒的呼召
[00:11:37.640 --> 00:11:39.840]  耶穌幾乎在方書裡面
[00:11:39.840 --> 00:11:41.200]  焦聚了很多人
[00:11:41.200 --> 00:11:42.640]  成為了祂的門徒
[00:11:42.640 --> 00:11:44.240]  其中有十二使徒
[00:11:44.240 --> 00:11:46.920]  彼得就放下了慾望
[00:11:46.920 --> 00:11:49.400]  放下了他的事業
[00:11:49.400 --> 00:11:51.240]  去跟從耶穌
[00:11:51.240 --> 00:11:52.640]  成為主的門徒
[00:11:52.640 --> 00:11:55.840]  而當耶穌升天之際
[00:11:55.840 --> 00:11:57.360]  去頒下大使命
[00:11:57.360 --> 00:11:58.040]  祂說
[00:11:58.040 --> 00:11:59.960]  給這十一個使徒聽說
[00:11:59.960 --> 00:12:02.720]  你們要去使萬民作主的門徒
[00:12:02.720 --> 00:12:04.680]  我就常與你們同在
[00:12:04.960 --> 00:12:06.560]  直到世界的末了
[00:12:06.560 --> 00:12:09.640]  這就是聖子耶穌基督
[00:12:09.640 --> 00:12:11.320]  給我們第二重的呼召
[00:12:11.320 --> 00:12:12.960]  就是我們要作主的門徒
[00:12:12.960 --> 00:12:16.720]  祂昔日呼召了那十一個使徒
[00:12:16.720 --> 00:12:18.360]  然後透過那十一個使徒
[00:12:18.360 --> 00:12:20.000]  繼續呼召更多人成為門徒
[00:12:20.000 --> 00:12:21.080]  今天我
[00:12:21.080 --> 00:12:22.520]  回應了上帝的呼召
[00:12:22.520 --> 00:12:23.680]  成為了主的門徒
[00:12:23.680 --> 00:12:25.040]  亦呼召大家
[00:12:25.040 --> 00:12:26.640]  要成為主的門徒
[00:12:26.640 --> 00:12:29.440]  你回應了上帝的呼召沒有呢?
[00:12:29.440 --> 00:12:31.440]  你成為了主的門徒沒有呢?
[00:12:33.000 --> 00:12:35.000]  而在彼得前書二章九節說
[00:12:35.000 --> 00:12:36.800]  你們是被揀選的一族
[00:12:36.800 --> 00:12:38.320]  是君尊的祭司
[00:12:38.320 --> 00:12:39.760]  是神聖的國度
[00:12:39.760 --> 00:12:41.120]  是屬神的子民
[00:12:41.120 --> 00:12:42.440]  為要使你們
[00:12:42.440 --> 00:12:44.320]  宣揚那召你們出黑暗
[00:12:44.320 --> 00:12:46.320]  入奇妙光明者的美德
[00:12:46.320 --> 00:12:49.000]  原來不是我們揀選了耶穌
[00:12:49.000 --> 00:12:51.120]  是耶穌揀選我們
[00:12:51.120 --> 00:12:53.120]  讓我們要藉著耶穌
[00:12:53.120 --> 00:12:55.520]  同樣地成為一個君尊的祭司
[00:12:55.520 --> 00:12:58.520]  而上帝揀選我們成為君尊的祭司
[00:12:58.520 --> 00:13:00.520]  就是要去到黑暗那裡
[00:13:00.520 --> 00:13:02.800]  去宣揚那奇妙光明者的美德
[00:13:02.800 --> 00:13:05.000]  使人從黑暗裡面見到光明
[00:13:05.000 --> 00:13:07.000]  就是見到上帝的榮光
[00:13:07.000 --> 00:13:11.320]  不單止我們有一個普世的呼召
[00:13:11.320 --> 00:13:13.320]  成為屬神的兒女
[00:13:13.320 --> 00:13:16.520]  成為基督的門徒
[00:13:16.520 --> 00:13:17.920]  君尊的祭司
[00:13:17.920 --> 00:13:19.520]  我們每個人
[00:13:19.520 --> 00:13:21.000]  都有不同的經歷
[00:13:21.000 --> 00:13:23.600]  我們每個人都有特別的恩賜
[00:13:23.600 --> 00:13:25.800]  我們每個人都有不同的負擔
[00:13:25.800 --> 00:13:28.200]  所以上帝都給人有第三層的呼召
[00:13:28.200 --> 00:13:30.200]  就是一個神獨特的使命
[00:13:30.200 --> 00:13:31.400]  獨特的召命
[00:13:33.000 --> 00:13:35.000]  有些人可能蒙召
[00:13:35.000 --> 00:13:36.800]  要全時間侍奉神
[00:13:36.800 --> 00:13:38.800]  放下他本來的工作
[00:13:38.800 --> 00:13:40.200]  去到教會
[00:13:40.200 --> 00:13:42.200]  或者去到某個國家宣教時
[00:13:42.200 --> 00:13:46.800]  有些人可能有一個呼召是大職侍奉
[00:13:46.800 --> 00:13:48.800]  就是說他仍然透過他的專業
[00:13:48.800 --> 00:13:49.800]  透過他的技能
[00:13:49.800 --> 00:13:51.000]  以基督門徒
[00:13:51.000 --> 00:13:53.000]  君尊祭司的內在身份
[00:13:53.000 --> 00:13:54.800]  去回應神的呼召
[00:13:54.800 --> 00:13:57.800]  去到他們應去的群體裡面
[00:13:57.800 --> 00:14:00.200]  服侍人榮耀神
[00:14:02.400 --> 00:14:05.000]  這個姐妹仍然是誰呢?
[00:14:05.000 --> 00:14:07.000]  有沒有人不認識她的?
[00:14:07.000 --> 00:14:08.400]  如果你不認識她
[00:14:08.400 --> 00:14:10.000]  就是說你2003年
[00:14:10.000 --> 00:14:11.000]  可能還沒有出生
[00:14:11.000 --> 00:14:12.200]  或者還很小
[00:14:12.200 --> 00:14:16.000]  今天我們經常看新聞
[00:14:16.000 --> 00:14:19.800]  南韓的三星醫院
[00:14:19.800 --> 00:14:21.800]  還有沒有新的個案發生呢?
[00:14:21.800 --> 00:14:23.800]  什麼中東呼吸症
[00:14:23.800 --> 00:14:24.800]  很害怕是不是?
[00:14:24.800 --> 00:14:25.800]  如果你還記得
[00:14:25.800 --> 00:14:28.000]  在12年前2003年
[00:14:28.000 --> 00:14:30.000]  當時的焦點就是我們香港
[00:14:30.000 --> 00:14:31.800]  在我們的醫院裡面
[00:14:31.800 --> 00:14:33.800]  一樣有一個沙士
[00:14:33.800 --> 00:14:35.200]  不知道是怎麼傳出來的
[00:14:35.200 --> 00:14:36.800]  為什麼每個人都治不好
[00:14:36.800 --> 00:14:41.000]  而那些胸肺科的病房
[00:14:41.000 --> 00:14:42.400]  病人治不好
[00:14:42.400 --> 00:14:45.000]  進去的醫生都病了
[00:14:45.000 --> 00:14:47.400]  那麼誰還去救人呢?
[00:14:47.400 --> 00:14:49.400]  但是鄭宇文醫生
[00:14:49.400 --> 00:14:51.200]  他就蒙了基督的呼召
[00:14:51.200 --> 00:14:53.000]  他不僅是神的兒女
[00:14:53.000 --> 00:14:54.400]  是主的門徒
[00:14:54.400 --> 00:14:56.400]  他更加沒有忘記
[00:14:56.400 --> 00:14:58.400]  他是醫生這個召名
[00:14:58.400 --> 00:15:00.600]  他就回應了上帝的呼召
[00:15:01.400 --> 00:15:05.200]  主動地進入胸肺科的病房
[00:15:05.200 --> 00:15:07.200]  去為那些病人插喉
[00:15:07.200 --> 00:15:08.400]  去照顧那些病人
[00:15:08.400 --> 00:15:09.600]  去醫治那些病人
[00:15:09.600 --> 00:15:13.400]  而鄭宇文醫生
[00:15:13.400 --> 00:15:15.800]  也都這樣受到感染
[00:15:15.800 --> 00:15:19.000]  成為了第一個犧牲的醫護人員
[00:15:19.000 --> 00:15:22.600]  當然我相信上帝給人的召命是不同的
[00:15:22.600 --> 00:15:24.200]  不是每個人都要好像
[00:15:24.200 --> 00:15:27.200]  這樣拿命去為主而犧牲
[00:15:27.200 --> 00:15:28.600]  如果真的是上帝的呼召的時候
