
[00:00:00.000 --> 00:00:01.920]  各位頂祖母親,早晨
[00:02:48.400 --> 00:02:57.120]  耶穌說的這個比喻是特別針對第十五章前面所說的
[00:02:57.120 --> 00:03:00.040]  但是我們首先要看的
[00:03:00.040 --> 00:03:03.840]  就是耶穌說的這個比喻
[00:03:03.840 --> 00:03:08.000]  他特別針對一個群體
[00:03:08.000 --> 00:03:11.240]  特別針對神的家
[00:03:11.240 --> 00:03:14.960]  特別針對神祂自己的子民
[00:03:14.960 --> 00:03:21.680]  是互相之間的人事、人際的關係是怎樣的呢?
[00:03:21.680 --> 00:03:26.400]  耶穌說的這個比喻有三個不同的主角
[00:03:26.400 --> 00:03:33.240]  他們同樣的各自有不同所謂的愛的表達
[00:03:33.240 --> 00:03:35.240]  有一些是很畸形的
[00:03:35.240 --> 00:03:37.440]  有一些是很主觀的
[00:03:37.440 --> 00:03:40.200]  有一些是很自我的
[00:03:40.200 --> 00:03:48.080]  這個小兒子,我們可以看到,他是尋找自我的滿足
[00:03:48.080 --> 00:03:52.080]  他很想爭奪周圍的一個對他的管束
[00:03:52.080 --> 00:03:56.920]  他不想有任何一些的規矩
[00:03:56.920 --> 00:04:03.800]  所以當他來到一個年紀,他可以自己作主的時候
[00:04:03.800 --> 00:04:07.400]  他要求父親分家產
[00:04:07.400 --> 00:04:12.280]  當然第二個主角就是父親
[00:04:12.280 --> 00:04:19.120]  父親永遠都是接納的
[00:04:19.120 --> 00:04:24.000]  父親是代表著一個親情的表達
[00:04:24.000 --> 00:04:29.680]  一個親情他完全不會計較過家人發生的事
[00:04:29.680 --> 00:04:33.360]  他願意付出的
[00:04:33.360 --> 00:04:38.160]  第三個就是那個大兒子
[00:04:38.160 --> 00:04:41.320]  他是沒有親情的表達
[00:04:41.320 --> 00:04:48.080]  就算他在家裏面,他只不過是在其中逃離
[00:04:48.080 --> 00:04:52.440]  一會兒我會跟大家講到這一方面
[00:04:52.440 --> 00:04:57.080]  沒有情,沒有義
[00:04:57.080 --> 00:04:58.920]  但是基督教呢?
[00:04:58.920 --> 00:05:04.640]  比起其他的信仰,宗教,我們要了解到
[00:05:04.640 --> 00:05:09.040]  我們所信的神,我們的信仰
[00:05:09.040 --> 00:05:13.360]  是一個講關系的信仰
[00:05:13.360 --> 00:05:17.760]  沒有任何一個宗教信仰是跟你講關系的
[00:05:17.760 --> 00:05:22.080]  沒錯,可能會有,但是是一個利益的關系
[00:05:22.080 --> 00:05:26.320]  就是說,你首先奉承一下我吧
[00:05:26.320 --> 00:05:29.600]  我作為一個神,我不會主動的
[00:05:29.600 --> 00:05:36.280]  你要就來到我面前,然後我就會祝福你
[00:05:36.280 --> 00:05:40.960]  但是我們所信的耶穌,祂不是主動的來到地上
[00:05:40.960 --> 00:05:43.760]  是跟我們建立這個關系
[00:05:43.760 --> 00:05:47.240]  我們這個信仰是一個建立關系
[00:05:47.240 --> 00:05:49.560]  講同神關系的信仰
[00:05:49.560 --> 00:05:52.840]  我們這個信仰不是一個道德的信仰
[00:05:52.840 --> 00:05:55.640]  不是只是停留在那個你做不做好人
[00:05:55.640 --> 00:05:57.600]  你應該怎麼做的一個信仰
[00:05:57.600 --> 00:06:02.480]  不是,這個信仰是跟這位拯救我們、創造我們
[00:06:02.480 --> 00:06:11.480]  並且是在全世界那裡互相的去結合
[00:06:11.480 --> 00:06:17.440]  互相的去彼此效力的一個信仰
[00:06:17.440 --> 00:06:22.600]  所以當耶穌祂講這個比喻的時候
[00:06:22.600 --> 00:06:29.120]  在前面我們了解到,特別在第一第二節那裡
[00:06:29.120 --> 00:06:37.080]  祂說「眾瑞利和罪人,都靠近耶穌,要聽祂講道」
[00:06:37.080 --> 00:06:39.560]  法利塞人說「問事私下而論說」
[00:06:39.560 --> 00:06:43.640]  這是這個人接待罪人,又跟他們吃飯
[00:06:43.640 --> 00:06:51.600]  大家留意,瑞利和罪人
[00:06:51.600 --> 00:06:54.680]  其實法利塞人和民事人
[00:06:54.680 --> 00:06:57.640]  大家都是神的兒女,大家都是神的選民
[00:06:57.640 --> 00:07:00.240]  大家都是亞伯拉罕的後裔
[00:07:00.240 --> 00:07:05.280]  但是竟然當同一個場合出現的時候
[00:07:05.280 --> 00:07:07.440]  這幫法利塞人和民事人
[00:07:07.440 --> 00:07:13.560]  是標籤了另外一幫屬神的選民
[00:07:13.560 --> 00:07:22.560]  頂之外,這個標籤很多時候在人的歷史上都會出現
[00:07:22.560 --> 00:07:25.160]  我不知道在你現在這一刻
[00:07:25.160 --> 00:07:30.400]  或者在你一直成長到現在這一刻
[00:07:30.400 --> 00:07:35.760]  你有沒有標籤過別人
[00:07:35.760 --> 00:07:41.360]  可能你有標籤過,你後來都接納他
[00:07:41.360 --> 00:07:47.760]  人與人之間的困難和問題就是彼此的標籤
[00:07:47.760 --> 00:07:54.160]  瑞利和罪人,他們都是承受神的一個應許
[00:07:54.160 --> 00:07:56.040]  給亞伯拉罕,整個民族
[00:07:56.040 --> 00:07:59.720]  但是竟然間這幫法利塞人和民事人
[00:07:59.720 --> 00:08:01.760]  就覺得自己高人一等
[00:08:01.760 --> 00:08:06.440]  就自己覺得他有那個權柄和有那個標準
[00:08:06.440 --> 00:08:11.680]  可以標籤別人,定別人的生死
[00:08:11.680 --> 00:08:15.640]  耶穌面對著他們
[00:08:15.640 --> 00:08:23.240]  他借助這裡去講出法利塞人民事和瑞利罪人
[00:08:23.240 --> 00:08:29.040]  他們中間的一個嚴重的標籤
[00:08:29.040 --> 00:08:36.360]  其實藉著這裡,他是和那幫門徒去講說話
[00:08:36.360 --> 00:08:39.840]  因為這幫門徒其實都是彼此標籤的
[00:08:39.840 --> 00:08:45.440]  如果我們讀《路加福音》整個章節
[00:08:45.440 --> 00:08:47.880]  特別第九章一直到十九章的時候
[00:08:47.880 --> 00:08:51.120]  你會發現到在十一章的聖經裡面
[00:08:51.120 --> 00:08:56.640]  是一個環節講到耶穌在第九章跟那幫門徒說
[00:08:56.640 --> 00:09:00.360]  我們要上耶路撒冷
[00:09:00.360 --> 00:09:04.440]  我要受長老祭司長民事許多的苦
[00:09:04.440 --> 00:09:08.280]  並且被殺第三天復活
[00:09:08.280 --> 00:09:11.960]  這幫門徒就跟著耶穌一直南下去耶路撒冷
[00:09:11.960 --> 00:09:14.800]  他們本來在伽利利
[00:09:14.800 --> 00:09:18.320]  一直南下的過程,他們就各懷鬼胎
[00:09:18.320 --> 00:09:20.400]  耶穌從旁他感受到
[00:09:20.400 --> 00:09:25.480]  他知道就是他們一直在爭論
[00:09:25.480 --> 00:09:28.960]  一直在爭取誰做大佬
[00:09:28.960 --> 00:09:33.680]  就是耶穌他離開之後,誰做大佬
[00:09:33.680 --> 00:09:39.760]  所以為什麼到了耶路撒冷最後晚餐之前
[00:09:39.760 --> 00:09:41.360]  沒有人彼此洗腳
[00:09:41.360 --> 00:09:44.040]  耶穌要拿起一盆水幫人洗腳
[00:09:44.040 --> 00:09:47.200]  就是誰拿起那盆水,誰就認輸
[00:09:47.200 --> 00:09:51.160]  誰就放棄我不做大佬
[00:09:51.160 --> 00:09:57.040]  他們是中間彼此標籤著誰是誰
[00:09:57.040 --> 00:10:00.760]  耶穌他同樣用這個比喻
[00:10:00.760 --> 00:10:05.600]  他面對法律賽人民事和瑞麗罪人
[00:10:05.600 --> 00:10:11.120]  同樣是那十二個門徒的中間
[00:10:11.120 --> 00:10:14.600]  當我們看回這個小兒子
[00:10:14.600 --> 00:10:16.600]  他是尋求自己的滿足
[00:10:16.600 --> 00:10:20.480]  他沒有理會到整個家庭的關係
[00:10:20.480 --> 00:10:23.440]  他一有機會來到的時候
[00:10:23.440 --> 00:10:27.760]  他就會馬上要求
[00:10:27.760 --> 00:10:30.840]  耶穌用這個比喻是把這個小兒子
[00:10:30.840 --> 00:10:33.240]  比喻到瑞麗和罪人
[00:10:33.240 --> 00:10:34.960]  雖然他是被人標籤
[00:10:34.960 --> 00:10:38.560]  但是他自己也因為自己的造作
[00:10:38.560 --> 00:10:43.080]  令到別人更加看死他
[00:10:43.080 --> 00:10:47.040]  頂著門,似乎很被動
[00:10:47.040 --> 00:10:50.680]  但是是他自己製造出來的
[00:10:50.680 --> 00:10:53.440]  聖經裡面提到
[00:10:53.440 --> 00:11:01.120]  耶穌說有一個人他有兩個兒子
[00:11:01.120 --> 00:11:04.960]  這個兒子特別是小兒子
[00:11:04.960 --> 00:11:07.160]  他是比喻到
[00:11:07.160 --> 00:11:13.600]  耶穌把他比喻到是瑞麗和罪人
[00:11:13.600 --> 00:11:15.760]  同樣是家庭
[00:11:15.760 --> 00:11:22.120]  但是有不同的一個表達和被標籤
[00:11:22.120 --> 00:11:25.600]  這個兒子他是撥逸不負責任的態度
[00:11:25.600 --> 00:11:28.320]  是因為他跟爸爸說
[00:11:28.320 --> 00:11:32.200]  他說父親請你把我應得的家業分給我
[00:11:32.200 --> 00:11:35.440]  這個是猶太人才可以這樣做
[00:11:35.440 --> 00:11:37.560]  我們中國人是不可以這樣做的
[00:11:37.560 --> 00:11:39.120]  如果不是的話
[00:11:39.120 --> 00:11:41.720]  你嘗試一下你就知道那個結果了
[00:11:41.720 --> 00:11:45.120]  可能你爸爸媽媽病了
[00:11:45.120 --> 00:11:46.600]  特別在病床上
[00:11:46.600 --> 00:11:48.560]  你還會看到那個那一刻
[00:11:48.560 --> 00:11:54.360]  你嘗試一下回去跟他說父親分家了
[00:11:54.360 --> 00:11:55.520]  他雖然不是血壓高
[00:11:55.520 --> 00:11:56.680]  但是你問了這句
[00:11:56.680 --> 00:11:59.560]  他立刻血壓高爆血管
[00:11:59.560 --> 00:12:01.560]  我們中國人不能夠這樣做
[00:12:01.560 --> 00:12:07.240]  但是猶太人當他們過了成人禮
[00:12:07.240 --> 00:12:12.720]  他們就在整個的傳統文化裡面可以這樣去做
[00:12:12.720 --> 00:12:14.760]  分家
[00:12:14.760 --> 00:12:21.560]  當然在我們認識就算中國人的分家
[00:12:21.560 --> 00:12:26.240]  我有些同學他們很有錢的家庭
[00:12:26.240 --> 00:12:28.160]  當爸爸去世的時候
[00:12:28.160 --> 00:12:32.960]  一分家就真的分家了
[00:12:32.960 --> 00:12:36.520]  就大家彼此爭家產
[00:12:36.520 --> 00:12:38.920]  一路的告上法庭
[00:12:38.920 --> 00:12:44.920]  是有一個同學他們的家產靠了二十年才彼此的
[00:12:44.920 --> 00:12:48.920]  就是告那個告那個才搞得清楚
[00:12:48.920 --> 00:12:50.560]  但是猶太人不用告的
[00:12:50.560 --> 00:12:54.280]  就是爸爸決定分不分
[00:12:54.280 --> 00:12:55.240]  爸爸分就分
[00:12:55.240 --> 00:12:57.760]  不分就不分
[00:12:57.760 --> 00:13:03.120]  所以這個兒子其實他是宣判了爸爸的死
[00:13:03.120 --> 00:13:05.880]  他是完全跟爸爸脫離關係
[00:13:05.880 --> 00:13:09.320]  因為當他這樣提出來的時候
[00:13:09.320 --> 00:13:10.720]  爸爸又願意的時候
[00:13:10.720 --> 00:13:15.560]  他離開整個家族在城裡面
[00:13:15.560 --> 00:13:20.720]  是為這個要離開的兒子舉行喪禮
[00:13:20.720 --> 00:13:22.680]  我們華人就是
[00:13:22.680 --> 00:13:25.160]  你真的斷氣了才喪禮
[00:13:25.160 --> 00:13:25.920]  不是
[00:13:25.920 --> 00:13:27.560]  這些脫離了民族
[00:13:27.560 --> 00:13:28.920]  脫離了家庭的
[00:13:28.920 --> 00:13:34.800]  他們都實體上是為他來舉行喪禮
[00:13:34.800 --> 00:13:38.720]  所以難怪當他這個兒子回頭的時候
[00:13:38.720 --> 00:13:44.280]  爸爸就在第十五章耶穌說的比喻的二十四節說
[00:13:44.280 --> 00:13:47.360]  他說我這個兒子是死而復活
[00:13:47.360 --> 00:13:50.240]  失而有得
[00:13:50.240 --> 00:13:52.240]  他不是說一個比喻
[00:13:52.240 --> 00:13:54.480]  他不是說一個形容
[00:13:54.480 --> 00:13:56.240]  他是說那個實體
[00:13:56.240 --> 00:13:58.200]  真的他已經死了
[00:13:58.200 --> 00:14:00.800]  在整個家族裡面
[00:14:00.800 --> 00:14:04.840]  但是他回來了,當然爸爸要接納
[00:14:04.840 --> 00:14:08.560]  所以這個兒子雖然聖經沒有說他多少歲
[00:14:08.560 --> 00:14:10.360]  但是我們了解到
[00:14:10.360 --> 00:14:14.960]  我先跟大家解釋大概他十二歲
[00:14:14.960 --> 00:14:17.600]  他可以有權這樣去做
[00:14:17.600 --> 00:14:23.440]  當然在他們聖經的年代
[00:14:23.440 --> 00:14:26.840]  十二歲到十六歲、七歲
[00:14:26.840 --> 00:14:28.840]  他們可以結婚了
[00:14:28.840 --> 00:14:32.120]  就是那個權可以做
[00:14:32.120 --> 00:14:33.640]  但是今天
[00:14:33.640 --> 00:14:36.800]  如果你的子女十二歲
[00:14:36.800 --> 00:14:38.760]  走來跟你說媽媽
[00:14:38.760 --> 00:14:41.280]  我會結婚的
[00:14:41.280 --> 00:14:43.320]  你馬上去看
[00:14:43.320 --> 00:14:44.280]  情天不力
[00:14:44.280 --> 00:14:46.200]  為什麼他會這樣說呢?
[00:14:46.200 --> 00:14:48.520]  馬上又打聽又搜尋他的臉書
[00:14:48.520 --> 00:14:51.320]  又搜尋他的通訊
[00:14:51.320 --> 00:14:53.080]  然後又找他的好朋友
[00:14:53.080 --> 00:14:56.360]  你知不知道他發生什麼事?
[00:14:56.360 --> 00:14:58.960]  但是當時不是
[00:14:58.960 --> 00:15:03.360]  當這個兒子提出這個要求的時候
[00:15:03.360 --> 00:15:06.360]  把我應得的家業分給我
[00:15:06.360 --> 00:15:11.000]  這個家業是什麼呢?
[00:15:11.000 --> 00:15:15.560]  因為聖經新約二十七卷
[00:15:15.560 --> 00:15:17.360]  只是出現在這裡
[00:15:17.360 --> 00:15:19.400]  我們要去研究一下
[00:15:19.400 --> 00:15:22.920]  究竟這個兒子在想什麼呢?
[00:15:22.920 --> 00:15:27.040]  從其他一些文獻等等我們就知道
[00:15:27.040 --> 00:15:30.440]  原來這個家業
[00:15:30.440 --> 00:15:33.320]  他是在說那些動產
[00:15:33.320 --> 00:15:36.440]  就是錢、金銀珠寶那些
[00:15:36.440 --> 00:15:40.200]  他是不要那些
[00:15:40.200 --> 00:15:43.200]  就是不要在這個家業分了之後
[00:15:43.200 --> 00:15:45.120]  帶來那個責任
[00:15:45.120 --> 00:15:45.600]  他不要
[00:15:45.600 --> 00:15:46.560]  他只是拿錢的
[00:15:46.560 --> 00:15:48.040]  我要走
[00:15:48.040 --> 00:15:51.480]  田地我不要
[00:15:51.480 --> 00:15:52.880]  你給我那些我可以了
[00:15:52.880 --> 00:15:54.840]  那些我放棄
[00:15:54.840 --> 00:15:58.080]  但是爸爸的反應是怎麼樣呢?
[00:15:58.080 --> 00:15:59.880]  還要解釋一下
[00:15:59.880 --> 00:16:01.960]  在生命記那裡就提到
[00:16:01.960 --> 00:16:03.320]  大兒子是得雙份
[00:16:03.320 --> 00:16:09.080]  就是說當這個爸爸他答應要分家產的時候
[00:16:09.080 --> 00:16:11.160]  他還沒死
[00:16:11.160 --> 00:16:13.200]  他就在這個家庭裡面
[00:16:13.200 --> 00:16:15.480]  他要分三份
[00:16:15.480 --> 00:16:17.280]  一份比較小兒子
[00:16:17.280 --> 00:16:18.800]  一份比較大兒子
[00:16:18.800 --> 00:16:19.720]  他還沒死
[00:16:19.720 --> 00:16:23.600]  還有一份是他自己的
[00:16:23.600 --> 00:16:24.720]  在他還沒死的時候
[00:16:24.720 --> 00:16:33.080]  他也有權去決定這一份屬於他是怎樣用的
[00:16:33.080 --> 00:16:36.680]  所以當他死了之後
[00:16:36.680 --> 00:16:40.880]  本身這一份就歸給大兒子的
[00:16:40.880 --> 00:16:44.080]  所以舊約聖經裡面提到
[00:16:44.080 --> 00:16:45.560]  大兒子有兩份
[00:16:45.560 --> 00:16:48.480]  就在一個這樣的情況下
[00:16:48.480 --> 00:16:52.600]  就是說遲早都是大兒子的
[00:16:52.600 --> 00:16:53.600]  難怪
[00:16:53.600 --> 00:16:55.000]  一會兒我會跟大家說
[00:16:55.000 --> 00:17:00.480]  那個大兒子看到爸爸對回歸的弟弟這樣做
[00:17:00.480 --> 00:17:02.720]  他很不順氣
[00:17:02.720 --> 00:17:06.240]  因為爸爸雖然現在是你
[00:17:06.240 --> 00:17:12.600]  但是遲早都是我的
[00:17:12.600 --> 00:17:18.880]  你現在是將我那份東西還給弟弟一些
[00:17:18.880 --> 00:17:27.000]  但是爸爸的反應就是把產業分給他
[00:17:27.000 --> 00:17:29.480]  這個產業是什麼呢
[00:17:29.480 --> 00:17:34.000]  產業是包括了一切承繼權和責任
[00:17:34.000 --> 00:17:38.400]  這個是小兒子不想負的責任
[00:17:38.400 --> 00:17:41.560]  但是爸爸就是要將這些全部
[00:17:41.560 --> 00:17:43.640]  你不要將他們分割
[00:17:43.640 --> 00:17:44.440]  你要分家
[00:17:44.440 --> 00:17:47.480]  你就要承擔這個產業
[00:17:47.480 --> 00:17:50.080]  承擔這個責任
[00:17:50.080 --> 00:17:54.560]  好好地去守住祖宗所遺傳下來
[00:17:54.560 --> 00:17:56.760]  傳流下來一切
[00:17:56.760 --> 00:18:01.080]  你要發揚光大
[00:18:01.080 --> 00:18:05.120]  包括了田地產房屋
[00:18:05.120 --> 00:18:08.640]  要守住
[00:18:08.640 --> 00:18:11.560]  在我們華人就沒死了
[00:18:11.560 --> 00:18:13.600]  田地產
[00:18:13.600 --> 00:18:15.160]  但是你知道
[00:18:15.160 --> 00:18:19.560]  猶太人是搞不起地產的
[00:18:19.560 --> 00:18:25.360]  華人去到哪裡都會搞地產
[00:18:25.360 --> 00:18:31.880]  特別他們是因為這些地
[00:18:31.880 --> 00:18:37.480]  是神應許阿伯拉罕給過他們的格蘭地
[00:18:37.480 --> 00:18:39.840]  一直傳流下來
[00:18:39.840 --> 00:18:41.680]  所以就算他窮到一個地步
[00:18:41.680 --> 00:18:45.280]  要將田地抵押變賣
[00:18:45.280 --> 00:18:48.680]  買回來的人
[00:18:48.680 --> 00:18:51.240]  他要七七四十九年
[00:18:51.240 --> 00:18:53.400]  就是西年的時候
[00:18:53.400 --> 00:18:56.720]  就要還給地主
[00:18:56.720 --> 00:19:01.320]  就是說那個地權是四十九年
[00:19:01.320 --> 00:19:03.880]  就要還給他
[00:19:03.880 --> 00:19:09.200]  但是爸爸就要全部還給他
[00:19:09.200 --> 00:19:11.080]  要讓小兒子知道
[00:19:11.080 --> 00:19:12.680]  你的分家
[00:19:12.680 --> 00:19:16.400]  你不只是滿足自己
[00:19:16.400 --> 00:19:20.600]  你要承擔整個民族和整個傳統
[00:19:20.600 --> 00:19:23.840]  你的責任是怎樣的
[00:19:23.840 --> 00:19:27.080]  很多時候我們滿足自己
[00:19:27.080 --> 00:19:29.960]  是拿到盡拿到最好
[00:19:29.960 --> 00:19:35.640]  不會有任何的責任想去承擔
[00:19:35.640 --> 00:19:37.480]  這個兒子拿了之後
[00:19:37.480 --> 00:19:39.240]  爸爸幫他搞定了
[00:19:39.240 --> 00:19:40.120]  給了他
[00:19:40.120 --> 00:19:42.360]  他收拾所有的
[00:19:42.360 --> 00:19:45.200]  然後往遠方去了
[00:19:45.200 --> 00:19:50.200]  聖經說到遠方是哪裡
[00:19:50.200 --> 00:19:52.760]  這個遠方一方面是要表達
[00:19:52.760 --> 00:19:57.720]  他要脫離那個家庭去揮霍
[00:19:57.720 --> 00:20:01.160]  沒有人說沒人出任何的聲音
[00:20:01.160 --> 00:20:03.560]  沒有人在旁邊指指點點
[00:20:03.560 --> 00:20:05.920]  以至他可以任厭放蕩
[00:20:05.920 --> 00:20:07.920]  浪費資財
[00:20:07.920 --> 00:20:12.040]  遠方我們可以看到的就是
[00:20:12.040 --> 00:20:14.960]  他不想在同一個城市
[00:20:14.960 --> 00:20:16.400]  那些姨媽姑姐
[00:20:16.400 --> 00:20:19.040]  天天向他爸爸報料
[00:20:19.040 --> 00:20:22.120]  就是今天你兒子又做了什麼
[00:20:22.120 --> 00:20:24.520]  那天你兒子又做了什麼
[00:20:24.520 --> 00:20:29.080]  是因為他不想在這個環境
[00:20:29.080 --> 00:20:31.400]  一直被人監視著
[00:20:31.400 --> 00:20:33.080]  他想自己獨立
[00:20:33.080 --> 00:20:34.560]  他想去到一個地方
[00:20:34.560 --> 00:20:37.280]  是完全沒有任何的規管的
[00:20:37.280 --> 00:20:41.240]  所以他去到一個有豬的地方
[00:20:41.240 --> 00:20:45.680]  猶太人豬是不潔的
[00:20:45.680 --> 00:20:49.480]  所以有一些同學和同工跟我說
[00:20:49.480 --> 00:20:50.280]  我問他們
[00:20:50.280 --> 00:20:53.480]  我說你們吃過猶太餐沒有
[00:20:53.480 --> 00:20:54.720]  他們說還沒有
[00:20:54.720 --> 00:20:55.720]  沒有什麼機會吃
[00:20:55.720 --> 00:20:57.360]  我說是有的
[00:20:57.360 --> 00:20:58.760]  你坐飛機
[00:20:58.760 --> 00:21:01.360]  你的機程超過三個小時
[00:21:01.360 --> 00:21:05.760]  你訂票就可以跟航空公司說
[00:21:05.760 --> 00:21:08.720]  請你在這程的飛機裡面
[00:21:08.720 --> 00:21:12.720]  為我預備一個猶太餐
[00:21:12.720 --> 00:21:15.160]  不過沒有豬肉吃的
[00:21:15.160 --> 00:21:17.160]  猶太餐
[00:21:17.160 --> 00:21:19.120]  他們很嚴謹的那個餐
[00:21:19.120 --> 00:21:20.160]  有一次我記得
[00:21:20.160 --> 00:21:23.320]  我和我第二個兒子去澳洲
[00:21:23.320 --> 00:21:24.280]  我問他們
[00:21:24.280 --> 00:21:26.160]  我說你們吃過猶太餐沒有
[00:21:26.160 --> 00:21:27.520]  他們說還沒有
[00:21:27.520 --> 00:21:29.280]  我說你想不想試
[00:21:29.280 --> 00:21:30.920]  他說好
[00:21:30.920 --> 00:21:32.520]  不過我說沒有豬肉吃的
[00:21:32.520 --> 00:21:33.960]  他說不要緊
[00:21:33.960 --> 00:21:35.560]  試而已
[00:21:35.560 --> 00:21:37.920]  飛機起飛
[00:21:37.920 --> 00:21:39.960]  沒多久派餐
[00:21:39.960 --> 00:21:40.960]  就是吃鮮
[00:21:40.960 --> 00:21:43.120]  你特別餐就是吃鮮的
[00:21:43.120 --> 00:21:45.320]  來到你的面前
[00:21:45.320 --> 00:21:46.520]  一份給我兒子
[00:21:46.520 --> 00:21:50.040]  一份給我
[00:21:50.040 --> 00:21:52.640]  包裝好的
[00:21:52.640 --> 00:21:54.640]  我看到有些不妥
[00:21:54.640 --> 00:21:59.320]  不妥就是封面的包裝掉了
[00:21:59.320 --> 00:22:03.480]  貼得不好掉了
[00:22:03.480 --> 00:22:07.520]  我就知道發生什麼事
[00:22:07.520 --> 00:22:10.000]  如果不知道就不要緊
[00:22:10.000 --> 00:22:13.040]  我就特意給我兒子看一看
[00:22:13.040 --> 00:22:17.320]  我不出聲就叫服務員來
[00:22:17.320 --> 00:22:19.120]  我指示一次給他看
[00:22:19.120 --> 00:22:21.960]  那個包裝的封面掉了
[00:22:21.960 --> 00:22:24.320]  他很緊張
[00:22:24.320 --> 00:22:27.080]  就是因為這些食物
[00:22:27.080 --> 00:22:28.520]  是完整的
[00:22:28.520 --> 00:22:31.480]  對一個猶太教的人來說
[00:22:31.480 --> 00:22:33.280]  就這樣掉了
[00:22:33.280 --> 00:22:33.960]  怎樣都好
[00:22:33.960 --> 00:22:37.400]  你處理不好是不潔的
[00:22:37.400 --> 00:22:38.840]  所以他很不好意思
[00:22:38.840 --> 00:22:39.680]  馬上拿走
[00:22:39.680 --> 00:22:44.040]  然後接著那個最大的服務員
[00:22:44.040 --> 00:22:46.520]  接著來到我面前
[00:22:46.520 --> 00:22:47.400]  90度鞠躬
[00:22:47.400 --> 00:22:48.720]  很對不起
[00:22:48.720 --> 00:22:53.080]  然後就拿另一份完整的包裝
[00:22:53.080 --> 00:22:57.280]  那個食物對他們來說是非常重要
[00:22:57.280 --> 00:22:58.520]  但是這個兒子
[00:22:58.520 --> 00:22:59.480]  他完全不理會
[00:22:59.480 --> 00:23:01.360]  當他離開這個家的時候
[00:23:01.360 --> 00:23:05.280]  他已經是想著我不受這些規管
[00:23:05.280 --> 00:23:12.480]  他想著我完全放下脫離這個信仰
[00:23:12.480 --> 00:23:14.960]  頂著我
[00:23:14.960 --> 00:23:20.120]  到時候我們信耶穌來到一個地步
[00:23:20.120 --> 00:23:23.360]  我們都會試著離開
[00:23:23.360 --> 00:23:26.120]  特別第二代第三代的基督徒
[00:23:26.120 --> 00:23:29.680]  在我侍奉這四十多年裡面面對不少的
[00:23:29.680 --> 00:23:34.040]  他說牧師你讓我出去闖蕩一下
[00:23:34.040 --> 00:23:35.680]  我說你不怕朝頭爛爛
[00:23:35.680 --> 00:23:37.840]  死了都不能回來
[00:23:37.840 --> 00:23:38.520]  他說不要緊
[00:23:38.520 --> 00:23:41.000]  我知道有分數的了
[00:23:41.000 --> 00:23:49.160]  終於有些真的死了 信仰上升了 回不來了
[00:23:49.160 --> 00:23:56.600]  他們是要經歷一個落地的信仰
