
[00:00:00.000 --> 00:00:06.200]  上星期我們開始講了內廳神級宗教會的信系列
[00:03:18.500 --> 00:03:20.500]  有些人批評你對號入座
[00:03:20.500 --> 00:03:22.100]  以為在說你
[00:03:22.100 --> 00:03:25.100]  但是我想大家讀啟示錄或者聽啟示錄的時候
[00:03:25.100 --> 00:03:27.400]  不需要介意不會有誤會的
[00:03:27.400 --> 00:03:28.700]  你要對號入座
[00:03:28.700 --> 00:03:30.900]  你要代入下去
[00:03:30.900 --> 00:03:35.000]  你更加知道這個其實不單單是神給眾教會的信
[00:03:35.000 --> 00:03:37.300]  其實是神給你給我的信
[00:03:37.300 --> 00:03:39.400]  所以我希望大家有機會
[00:03:39.400 --> 00:03:43.200]  我上次請大家至少一個月
[00:03:43.200 --> 00:03:44.700]  將七教會讀一次
[00:03:44.700 --> 00:03:45.900]  或者看一次
[00:03:45.900 --> 00:03:48.300]  我不知道大家有沒有時間做到
[00:03:48.300 --> 00:03:49.600]  甚至你可能時間多一點
[00:03:49.600 --> 00:03:51.400]  可以整個啟示錄多看幾次
[00:03:51.400 --> 00:03:53.300]  可以幫助我們更加明白
[00:03:53.300 --> 00:03:55.600]  更加認識到啟示錄
[00:03:55.600 --> 00:03:56.500]  第二方面
[00:03:56.500 --> 00:03:58.600]  聽啟示錄的秘訣是什麼呢
[00:03:58.600 --> 00:04:01.500]  我們要留心基督的自稱
[00:04:01.500 --> 00:04:04.000]  特別在七間教會開始的時候
[00:04:04.000 --> 00:04:05.800]  使者代表神
[00:04:05.800 --> 00:04:07.600]  怎樣來介紹
[00:04:07.600 --> 00:04:10.800]  這個自稱就是神的自我介紹
[00:04:10.800 --> 00:04:12.500]  我們會認識神更多
[00:04:12.500 --> 00:04:14.600]  我上次提到在啟示錄第一章
[00:04:14.600 --> 00:04:15.900]  我和大家來看的時候
[00:04:15.900 --> 00:04:19.900]  告訴我們可以直接從啟示錄認識到神更加豐富
[00:04:19.900 --> 00:04:22.100]  幫助我們在敬拜
[00:04:22.100 --> 00:04:23.400]  在祈禱
[00:04:23.400 --> 00:04:25.300]  甚至我們和神的關係
[00:04:25.300 --> 00:04:26.800]  可以更加豐富
[00:04:26.800 --> 00:04:29.700]  所以我們要留心基督的自稱
[00:04:29.700 --> 00:04:30.600]  自我介紹
[00:04:30.600 --> 00:04:34.100]  在每一個教會的書信一開始都是這樣的
[00:04:34.100 --> 00:04:35.800]  我是什麼什麼學
[00:04:35.800 --> 00:04:37.900]  這個是自稱
[00:04:37.900 --> 00:04:39.900]  我們要多點認識
[00:04:39.900 --> 00:04:41.700]  但我們又要留心什麼呢
[00:04:41.700 --> 00:04:43.900]  我們要留心人的自稱
[00:04:43.900 --> 00:04:44.900]  除了基督的自稱
[00:04:44.900 --> 00:04:46.900]  我們要留心人的自稱
[00:04:46.900 --> 00:04:51.100]  人的自稱在七間教會的信裡面都有的
[00:04:51.100 --> 00:04:52.400]  不過用了不同的形式
[00:04:52.400 --> 00:04:55.000]  有些很清楚地說是自稱什麼什麼
[00:04:55.000 --> 00:04:56.600]  這裡的士梅娜教會就說
[00:04:56.600 --> 00:05:00.300]  也知道那自稱是猶太人所說的偽謊話
[00:05:00.300 --> 00:05:03.200]  其實他們不是猶太人
[00:05:03.200 --> 00:05:04.000]  所以大家回去看
[00:05:04.000 --> 00:05:05.300]  就很容易看到
[00:05:05.300 --> 00:05:07.100]  七封信也有類似的
[00:05:07.100 --> 00:05:09.100]  是說教會裡面一些人
[00:05:09.100 --> 00:05:10.400]  或者說教會的敵人
[00:05:10.400 --> 00:05:12.600]  他們自稱自己是怎樣怎樣
[00:05:12.600 --> 00:05:16.100]  我會相信這個就是人的自以為是
[00:05:16.100 --> 00:05:17.600]  我們都要留心
[00:05:17.600 --> 00:05:19.600]  今天我不知道你會不會
[00:05:19.600 --> 00:05:21.200]  我是一個基督徒
[00:05:21.200 --> 00:05:22.500]  如果你信了耶穌
[00:05:22.500 --> 00:05:25.000]  但會不會這個都可能是你自己自稱的
[00:05:25.000 --> 00:05:27.200]  你是不是真的基督徒呢
[00:05:27.200 --> 00:05:29.700]  你說我是一個很愛主的基督徒
[00:05:29.700 --> 00:05:31.400]  你自稱一個很愛主的基督徒
[00:05:31.400 --> 00:05:33.700]  是不是又是真的基督徒呢
[00:05:33.700 --> 00:05:35.400]  有時候我們自以為是
[00:05:35.400 --> 00:05:37.600]  自己覺得好像是
[00:05:37.600 --> 00:05:41.100]  我想這個七教會的信可以幫我們
[00:05:41.100 --> 00:05:43.900]  好好地去檢視一下我們的生命
[00:05:43.900 --> 00:05:49.300]  有沒有真的我們只不過是自己以為呢
[00:05:49.300 --> 00:05:52.300]  當中有一個很好的提醒是什麼呢
[00:05:52.300 --> 00:05:55.200]  其實神是知道的
[00:05:55.200 --> 00:05:57.500]  祂每一個都會有一個出現的
[00:05:57.500 --> 00:05:59.700]  在書信給爾弗所也好
[00:05:59.700 --> 00:06:00.700]  給士梅娜也好
[00:06:00.700 --> 00:06:02.100]  給其他教會的信也好
[00:06:02.100 --> 00:06:04.600]  祂都有一個叫「我知道」
[00:06:04.600 --> 00:06:06.300]  在我以前用《福音21章》的時候
[00:06:06.300 --> 00:06:08.900]  都同意神的,大家來到祂講過的信息就是
[00:06:08.900 --> 00:06:11.300]  神是一位全然知道的神
[00:06:11.300 --> 00:06:12.900]  無論是一個忠心的基督徒
[00:06:12.900 --> 00:06:14.400]  還是一個吞卜的基督徒
[00:06:14.400 --> 00:06:17.300]  你怎樣去為主來受苦
[00:06:17.300 --> 00:06:19.600]  你怎樣來逃避
[00:06:19.600 --> 00:06:20.700]  神都知道
[00:06:20.700 --> 00:06:22.500]  神是全然知道我們的神
[00:06:22.500 --> 00:06:24.500]  所以在六七教會的信裡面
[00:06:24.500 --> 00:06:27.000]  一開始都是「我知道」
[00:06:27.000 --> 00:06:30.100]  就是給我們提醒其實神知道我們
[00:06:30.100 --> 00:06:32.100]  但是人的自稱、人的自以為是
[00:06:32.100 --> 00:06:33.600]  其實就是反映出什麼呢
[00:06:33.600 --> 00:06:35.500]  人的不知道
[00:06:35.500 --> 00:06:38.000]  人以為自己就是這樣
[00:06:38.000 --> 00:06:40.100]  這個會不會有時在我們的
[00:06:40.100 --> 00:06:42.100]  屬靈生命裡面也是這樣
[00:06:42.100 --> 00:06:43.800]  我們會自以為是
[00:06:43.800 --> 00:06:46.900]  覺得自己好像也不錯
[00:06:46.900 --> 00:06:49.900]  其實我們也有很多需要我們不斷
[00:06:49.900 --> 00:06:54.300]  檢視、改正的地方
[00:06:54.300 --> 00:06:56.300]  第四個我想給大家介紹這個
[00:06:56.300 --> 00:06:58.500]  聽啟示錄的秘訣是什麼呢
[00:06:58.500 --> 00:07:01.300]  就是朗讀啟示錄
[00:07:01.300 --> 00:07:02.400]  我不知道你
[00:07:02.400 --> 00:07:05.400]  看聖經通常都是拿著聖經來看
[00:07:05.400 --> 00:07:07.000]  不會出聲讀
[00:07:07.000 --> 00:07:08.700]  我有一位神學院的老師
[00:07:08.700 --> 00:07:12.000]  他分享了他自己讀啟示錄的一個經驗
[00:07:12.000 --> 00:07:12.800]  他覺得很好的
[00:07:12.800 --> 00:07:13.700]  我也很想跟大家分享
[00:07:13.700 --> 00:07:16.100]  就是他鼓勵我們
[00:07:16.100 --> 00:07:17.400]  有一個地方如果沒什麼人
[00:07:17.400 --> 00:07:18.100]  不會影響人
[00:07:18.100 --> 00:07:20.000]  可以大聲一點讀出來
[00:07:20.000 --> 00:07:22.700]  將啟示錄分一部分一部分來讀
[00:07:22.700 --> 00:07:24.000]  你也知道我上次提到
[00:07:24.000 --> 00:07:25.700]  啟示錄有很多的圖畫
[00:07:25.700 --> 00:07:27.800]  大家可以分不同的圖畫來讀
[00:07:27.800 --> 00:07:30.800]  至少要將七教會放在一起朗讀
[00:07:30.800 --> 00:07:33.100]  他發覺神學院的老師分享說
[00:07:33.100 --> 00:07:35.000]  當他朗讀啟示錄的時候
[00:07:35.000 --> 00:07:36.900]  那種的震撼性
[00:07:36.900 --> 00:07:40.000]  比單單拿著一本聖經來看
[00:07:40.000 --> 00:07:41.700]  是更厲害的
[00:07:41.700 --> 00:07:43.700]  所以我想這個也可以用來參考一下
[00:07:43.700 --> 00:07:48.200]  剛才我邀請大家來讀啟示錄
[00:07:48.200 --> 00:07:51.900]  其實就是希望大家投入在裡面的經文
[00:07:51.900 --> 00:07:52.600]  其實最重要我覺得
[00:07:52.600 --> 00:07:55.600]  其實都是更加投入在聖經裡面
[00:07:55.600 --> 00:07:57.700]  你能夠讀出聲我覺得是好的
[00:07:57.700 --> 00:07:59.100]  可以加深你的印象
[00:07:59.100 --> 00:08:03.600]  也真的幫助你聽著神給教會的信
[00:08:03.600 --> 00:08:04.800]  如果你覺得對號入座
[00:08:04.800 --> 00:08:06.400]  是比較負面一點
[00:08:06.400 --> 00:08:07.800]  我也覺得是的
[00:08:07.800 --> 00:08:10.400]  我們用一個更投入
[00:08:10.400 --> 00:08:11.900]  其實我想就是
[00:08:11.900 --> 00:08:14.900]  不是你將它成為你的personal
[00:08:14.900 --> 00:08:16.900]  就是你能夠更加投入
[00:08:16.900 --> 00:08:18.100]  將這個經文
[00:08:18.100 --> 00:08:19.300]  將神的話
[00:08:19.300 --> 00:08:20.500]  在你的生命
[00:08:20.500 --> 00:08:23.000]  在你的心靈裡面可以更加投入
[00:08:23.000 --> 00:08:25.600]  我相信你就更加能夠明白
[00:08:25.600 --> 00:08:27.700]  啟示錄的訊息
[00:08:27.700 --> 00:08:29.700]  今天師妹娜教會給我們有兩方面
[00:08:29.700 --> 00:08:31.800]  我想跟大家一起來看的訊息是什麼呢
[00:08:31.800 --> 00:08:35.400]  第一個就是我們去看一下基督的自稱
[00:08:35.400 --> 00:08:36.600]  祂自稱為
[00:08:36.600 --> 00:08:41.400]  「守先的、末後的、死過又活的」
[00:08:41.400 --> 00:08:43.900]  祂是一位永活的基督
[00:08:43.900 --> 00:08:46.300]  「守先、末後」就是在我第一章的時候
[00:08:46.300 --> 00:08:46.900]  跟大家講過
[00:08:46.900 --> 00:08:47.900]  這個Alpha and Omega
[00:08:47.900 --> 00:08:50.900]  是講到神的永恆性
[00:08:50.900 --> 00:08:51.500]  我們的主
[00:08:51.500 --> 00:08:53.100]  我們的神是永恆的
[00:08:53.100 --> 00:08:55.600]  祂是一位永恆的主
[00:08:55.600 --> 00:08:56.700]  但我想問一下大家
[00:08:56.700 --> 00:08:58.600]  你今天在你的信仰裡面
[00:08:58.600 --> 00:09:01.000]  你覺得永恆對你來說
[00:09:01.000 --> 00:09:02.700]  有多重要呢
[00:09:02.700 --> 00:09:05.200]  我就想用一個問題的形式問一下大家
[00:09:05.200 --> 00:09:09.100]  其實大家有多少渴慕永恆的心呢
[00:09:09.100 --> 00:09:10.200]  大家有沒有想過
[00:09:10.200 --> 00:09:13.300]  你有多渴慕永恆呢
[00:09:13.300 --> 00:09:14.200]  可能有一些比較
[00:09:14.200 --> 00:09:16.600]  大家比較容易喜歡的
[00:09:16.600 --> 00:09:19.600]  我有時候開車就會
[00:09:19.600 --> 00:09:21.600]  在紅綠燈面前要停
[00:09:21.600 --> 00:09:23.300]  停之前有一輛巴士
[00:09:23.300 --> 00:09:24.200]  我有時候留意
[00:09:24.200 --> 00:09:26.900]  這個廣告也挺常見的
[00:09:26.900 --> 00:09:29.500]  在巴士剛好對著我的司機位
[00:09:29.500 --> 00:09:31.400]  就看見他有一個英文的
[00:09:31.400 --> 00:09:34.400]  叫做Sincerity and Eternity
[00:09:34.400 --> 00:09:35.900]  我不知道大家有沒有見過
[00:09:35.900 --> 00:09:37.900]  我不是很記得他賣什麼名牌的
[00:09:37.900 --> 00:09:38.800]  下一張,謝謝
[00:09:38.800 --> 00:09:40.200]  我不是很記得他賣什麼名牌
[00:09:40.200 --> 00:09:41.300]  他就
[00:09:41.300 --> 00:09:42.300]  我估計應該是
[00:09:42.300 --> 00:09:45.200]  我應該知道他是賣金銀珠寶、鑽石那些
[00:09:45.200 --> 00:09:47.000]  但就忘記他什麼牌子
[00:09:47.000 --> 00:09:48.700]  我也不會想跟他宣傳
[00:09:48.700 --> 00:09:49.600]  不過我就想提
[00:09:49.600 --> 00:09:50.900]  他就很想告訴你
[00:09:50.900 --> 00:09:54.000]  當你買了這些金銀珠寶、黃金、鑽石
[00:09:54.000 --> 00:09:55.300]  就是代表你的什麼
[00:09:55.300 --> 00:09:56.500]  Sincerity
[00:09:56.500 --> 00:09:59.600]  代表你對那個人很真誠
[00:09:59.600 --> 00:10:04.100]  然後代表你對他那個永恆的愛的表達
[00:10:04.100 --> 00:10:05.400]  我想是這個意思
[00:10:05.400 --> 00:10:07.100]  你聽廣告也有的
[00:10:07.100 --> 00:10:10.700]  鑽石就是恆久遠
[00:10:10.700 --> 00:10:12.400]  是永恆不變
[00:10:12.400 --> 00:10:13.700]  大家就會覺得
[00:10:13.700 --> 00:10:16.900]  如果今天多渴望永恆
[00:10:16.900 --> 00:10:18.400]  如果永恆變成鑽石
[00:10:18.400 --> 00:10:20.400]  大家想不想
[00:10:20.400 --> 00:10:21.200]  沒有人想嗎
[00:10:21.200 --> 00:10:22.200]  沒有反應
[00:10:22.200 --> 00:10:22.900]  真的不要了
[00:10:22.900 --> 00:10:24.500]  我打算送些永恆給大家
[00:10:24.500 --> 00:10:25.900]  大家都不要
[00:10:25.900 --> 00:10:30.100]  可能大家覺得永恆代表黃金、鑽石
[00:10:30.100 --> 00:10:31.600]  這些是可以你拿在手上
[00:10:31.600 --> 00:10:32.600]  甚至你拿一層樓
[00:10:32.600 --> 00:10:34.100]  你都覺得很永恆
[00:10:34.100 --> 00:10:35.300]  你很渴望
[00:10:35.300 --> 00:10:36.200]  但我想問大家
[00:10:36.200 --> 00:10:37.400]  其實今天在聖經
[00:10:37.400 --> 00:10:39.800]  在我們信仰裏面提醒我們永恆
[00:10:39.800 --> 00:10:42.600]  就好像我們每次唱完祝福頌的時候
[00:10:42.600 --> 00:10:43.000]  今天
[00:10:43.000 --> 00:10:44.800]  稍後大家都會唱到祝福
[00:10:44.800 --> 00:10:46.600]  祝福頌的時候講到永遠
[00:10:46.600 --> 00:10:47.900]  永永遠遠
[00:10:47.900 --> 00:10:49.800]  這個就是永恆的意思
[00:10:49.800 --> 00:10:50.800]  在我們信仰裏面
[00:10:50.800 --> 00:10:52.500]  在聖經裏面提醒我們
[00:10:52.500 --> 00:10:53.900]  其實今天我們不是單單
[00:10:53.900 --> 00:10:55.800]  只是過我們在地上的日子
[00:10:55.800 --> 00:10:58.200]  我們真的有永恆
[00:10:58.200 --> 00:10:59.900]  我們有永恆的生命
[00:10:59.900 --> 00:11:02.000]  我們有永恆的家鄉
[00:11:02.000 --> 00:11:05.000]  這個才是我們要渴慕的
[00:11:05.000 --> 00:11:06.000]  所以我都很想用這個
[00:11:06.000 --> 00:11:07.100]  Sincerity and Eternity
[00:11:07.100 --> 00:11:07.900]  來問大家
[00:11:07.900 --> 00:11:10.500]  其實你真心問自己
[00:11:10.500 --> 00:11:14.300]  其實你有多渴慕永恆呢
[00:11:14.300 --> 00:11:16.200]  因為你覺得永恆對你來說
[00:11:16.200 --> 00:11:20.300]  有少少都不是那麼重要
[00:11:20.300 --> 00:11:21.700]  很多時候會負責
[00:11:21.700 --> 00:11:23.800]  一些弟兄姊妹的安息禮拜
[00:11:23.800 --> 00:11:25.000]  我想在安息禮拜裏面
[00:11:25.000 --> 00:11:27.800]  我講得最多的一個訊息
[00:11:27.800 --> 00:11:29.800]  其實就是永恆
[00:11:29.800 --> 00:11:32.000]  我相信能夠在安息禮拜裏面
[00:11:32.000 --> 00:11:36.000]  帶給家人的安慰就是永恆
[00:11:36.000 --> 00:11:38.200]  我們能夠在永恆裏面
[00:11:38.200 --> 00:11:40.200]  在永恆的天家再相見
[00:11:40.200 --> 00:11:41.200]  我想這個就是
[00:11:41.200 --> 00:11:43.700]  能夠帶給人最大的安慰
[00:11:43.700 --> 00:11:46.500]  這個也是我們信仰的一個核心
[00:11:46.500 --> 00:11:48.100]  如果我們不信有永恆
[00:11:48.100 --> 00:11:51.300]  我們不信我們已經在永恆裏面的話
[00:11:51.300 --> 00:11:54.500]  我想我們的信仰就好像沒什麼根基
[00:11:54.500 --> 00:11:55.700]  所以我想提醒弟兄姊妹
[00:11:55.700 --> 00:11:58.100]  我們多點去想永恆
[00:11:58.100 --> 00:12:00.600]  多點渴慕永恆
[00:12:00.600 --> 00:12:01.800]  我們的人生
[00:12:01.800 --> 00:12:02.800]  我們的生命
[00:12:02.800 --> 00:12:04.900]  不只是這幾十年
[00:12:04.900 --> 00:12:07.000]  是可以去到永恆
[00:12:07.000 --> 00:12:09.600]  所以我想給大家做一個功課
[00:12:09.600 --> 00:12:12.100]  多與永恆做比較
[00:12:12.100 --> 00:12:13.300]  我時時都提醒人
[00:12:13.300 --> 00:12:14.600]  不要人比人
[00:12:14.600 --> 00:12:15.400]  比死人
[00:12:15.400 --> 00:12:16.400]  不要跟人比較
[00:12:16.400 --> 00:12:18.800]  誰厲害,誰不好,誰好
[00:12:18.800 --> 00:12:21.900]  其實最重要是跟永恆比較
[00:12:21.900 --> 00:12:24.700]  當天你看看你擁有多少東西
[00:12:24.700 --> 00:12:26.600]  你又跟永恆比較一下
[00:12:26.600 --> 00:12:27.600]  可能你覺得
[00:12:27.600 --> 00:12:30.400]  我住的房子只有幾百呎
[00:12:30.400 --> 00:12:33.000]  不跟某某富豪住幾萬呎
[00:12:33.000 --> 00:12:33.800]  但在永恆裏面
[00:12:33.800 --> 00:12:34.500]  我會告訴你
[00:12:34.500 --> 00:12:37.200]  其實這個是一樣的
[00:12:37.200 --> 00:12:39.000]  今天當你做人生的決定的時候
[00:12:39.000 --> 00:12:40.200]  我都提醒
[00:12:40.200 --> 00:12:41.000]  我想弟兄姊妹
[00:12:41.000 --> 00:12:43.200]  你多點跟永恆來做比較
[00:12:43.200 --> 00:12:44.100]  當你的決定
[00:12:44.100 --> 00:12:46.000]  放在永恆來看的時候
[00:12:46.000 --> 00:12:47.700]  從永恆的角度去看的時候
[00:12:47.700 --> 00:12:49.100]  去思考的時候
[00:12:49.100 --> 00:12:52.200]  你要知道怎樣做一個更加正確
[00:12:52.200 --> 00:12:56.900]  更加合乎聖經的一個決定
[00:12:56.900 --> 00:12:59.800]  永恆的主就是幫助我們
[00:12:59.800 --> 00:13:01.400]  提醒我們
[00:13:01.400 --> 00:13:04.800]  我們需要同樣在永恆裏面追求
[00:13:04.800 --> 00:13:06.400]  去持守
[00:13:06.400 --> 00:13:08.100]  永恆對我們的信仰
[00:13:08.100 --> 00:13:10.600]  對我們的人生很重要
[00:13:10.600 --> 00:13:12.200]  然後這裏他又宣稱
[00:13:12.200 --> 00:13:17.200]  自稱他自己是死過又活的那位
[00:13:17.200 --> 00:13:20.800]  他就是一位掌管生命的主
[00:13:20.800 --> 00:13:22.800]  他是一位掌管生命的主
[00:13:22.800 --> 00:13:25.200]  在啟示錄的一章十八節
[00:13:25.200 --> 00:13:26.500]  我們一起讀這章經文
[00:13:26.500 --> 00:13:28.500]  這是之前第一章裏面
[00:13:28.500 --> 00:13:31.400]  讓我們認識神是一位怎樣的神
[00:13:31.400 --> 00:13:32.600]  我們要讀這章經文
[00:13:32.600 --> 00:13:33.700]  預備起
[00:13:33.700 --> 00:13:35.700]  又是那存活的
[00:13:35.700 --> 00:13:37.200]  我曾死過
[00:13:37.200 --> 00:13:39.100]  現在又活了
[00:13:39.100 --> 00:13:41.700]  直活到永永遠遠
[00:13:41.700 --> 00:13:46.400]  並且拿著死亡和陰間的弱勢
[00:13:46.400 --> 00:13:47.500]  這裏很清楚告訴我們
[00:13:47.500 --> 00:13:50.000]  我們所相信這位耶穌基督
[00:13:50.000 --> 00:13:53.300]  他是死過又復活的
[00:13:53.300 --> 00:13:55.800]  他是那位掌事人
[00:13:55.800 --> 00:13:57.600]  他拿著死亡陰間
[00:13:57.600 --> 00:14:00.200]  其實代表著他生命的掌管
[00:14:00.200 --> 00:14:01.000]  我上次也提過
[00:14:01.000 --> 00:14:03.300]  我們沒有一個人可以掌管我們的生命
[00:14:03.300 --> 00:14:05.900]  沒有人可以告訴你自己
[00:14:05.900 --> 00:14:07.500]  你何時會死
[00:14:07.500 --> 00:14:08.500]  生命的掌管
[00:14:08.500 --> 00:14:10.600]  生命的結束是由神來決定
[00:14:10.600 --> 00:14:12.300]  所以這裏提醒我們
[00:14:12.300 --> 00:14:14.700]  耶穌基督的死和復活
[00:14:14.700 --> 00:14:17.500]  已經勝過一切的死亡
[00:14:17.500 --> 00:14:20.300]  在聖母娜教會最後告訴我們
[00:14:20.300 --> 00:14:25.300]  「得勝的必不受第二次死的苦」
[00:14:25.300 --> 00:14:28.100]  所以原來勝過一切死亡的意思
[00:14:28.100 --> 00:14:28.800]  是提醒我們
[00:14:28.800 --> 00:14:32.100]  我們人總有一死
[00:14:32.100 --> 00:14:33.500]  這個很熟悉
[00:14:33.500 --> 00:14:34.900]  但其實我告訴你
[00:14:34.900 --> 00:14:36.400]  人不是總有一死
[00:14:36.400 --> 00:14:37.800]  總有兩死
[00:14:37.800 --> 00:14:38.900]  有第一次的死
[00:14:38.900 --> 00:14:40.300]  也有第二次的死
[00:14:40.300 --> 00:14:41.800]  聖經很清楚告訴我們
[00:14:41.800 --> 00:14:43.600]  不是只有一次的死亡
[00:14:43.600 --> 00:14:45.300]  是有兩次的死亡
[00:14:45.300 --> 00:14:47.300]  我們來看耶穌所說的話
[00:14:47.300 --> 00:14:50.200]  馬太福音十章二十八節
[00:14:50.200 --> 00:14:51.500]  我們一起讀這首經文
[00:14:51.500 --> 00:14:52.600]  預備起
[00:14:52.600 --> 00:14:56.100]  那殺身體不能殺靈魂的
[00:14:56.100 --> 00:14:58.000]  不要怕他們
[00:14:58.000 --> 00:15:03.000]  唯有能把身體和靈魂都滅在地獄裏的
[00:15:03.000 --> 00:15:05.300]  正要怕他
[00:15:05.300 --> 00:15:07.200]  這裏有一點提醒我們
[00:15:07.200 --> 00:15:10.400]  我們每個人都可能要經歷身體的死亡
[00:15:10.400 --> 00:15:12.400]  人的生老病死
[00:15:12.400 --> 00:15:15.100]  是人生一個很自然的歷程
[00:15:15.100 --> 00:15:16.500]  我相信我們都會害怕
[00:15:16.500 --> 00:15:19.800]  面對人的死亡的過程裏面
[00:15:19.800 --> 00:15:22.200]  我們都會害怕會擔心
[00:15:22.200 --> 00:15:23.300]  我想這個很自然
[00:15:23.300 --> 00:15:24.200]  但我想提醒你
[00:15:24.200 --> 00:15:26.200]  聖經告訴我們不要太害怕
[00:15:26.200 --> 00:15:28.000]  不需要太過怕
[00:15:28.000 --> 00:15:28.800]  它說
[00:15:28.800 --> 00:15:30.300]  但有一個你要怕的是
[00:15:30.300 --> 00:15:33.700]  將身體靈魂都滅在地獄裏
[00:15:33.700 --> 00:15:34.700]  其實這個就是聖經所說
[00:15:34.700 --> 00:15:38.600]  我們會有第二次死的苦
[00:15:38.600 --> 00:15:39.700]  人子一死
[00:15:39.700 --> 00:15:41.900]  人其實會經歷第二次的死亡
[00:15:41.900 --> 00:15:43.400]  這個在聖經或者另外一個形容
