
[00:00:00.000 --> 00:00:04.800]  首先在此預祝大家新年快樂
[00:02:15.640 --> 00:02:18.040]  我沒辦法消化一個十六歲的少女
[00:02:18.040 --> 00:02:22.000]  因為為了買名牌的包包而出賣自己的肉體
[00:02:22.000 --> 00:02:25.000]  因為為了買名牌的包包而出賣自己的肉體
[00:02:25.000 --> 00:02:28.640]  我沒辦法消化一個媽媽在大庭廣眾
[00:02:28.640 --> 00:02:33.600]  我沒辦法接受一個媽媽在大庭廣眾之下指著她的女兒來罵
[00:02:33.600 --> 00:02:35.000]  指著她的女兒來罵
[00:02:35.000 --> 00:02:36.440]  她認為她一無是處
[00:02:36.440 --> 00:02:37.840]  她認為她一無是處
[00:02:37.840 --> 00:02:39.560]  唯一的出路就是去做妓女
[00:02:39.560 --> 00:02:41.440]  唯一的出路就是去做妓女
[00:02:41.440 --> 00:02:46.200]  我沒辦法消化教會對這群被社會忽略的人的漠視
[00:02:46.200 --> 00:02:51.200]  我沒辦法消化教會對這群社會的人的漠視
[00:02:51.200 --> 00:02:54.200]  我沒辦法消化教會對這群社會的人的漠視
[00:02:54.200 --> 00:02:57.200]  於是我就選擇去一些沒有人認識我的教會
[00:02:57.200 --> 00:03:00.800]  於是我就選擇去一些沒有人認識我的教會
[00:03:00.800 --> 00:03:01.800]  甚至不去教會
[00:03:01.800 --> 00:03:02.800]  甚至我不去教會
[00:03:02.800 --> 00:03:04.200]  我準時走進去
[00:03:04.200 --> 00:03:05.200]  我準時走進去
[00:03:05.200 --> 00:03:06.200]  我馬上就離開教會
[00:03:06.200 --> 00:03:07.600]  我馬上就離開教會
[00:03:07.600 --> 00:03:10.200]  與其說我星期天去敬拜上帝
[00:03:10.200 --> 00:03:12.200]  與其說我星期天去敬拜上帝
[00:03:12.200 --> 00:03:13.400]  我是自己騙自己
[00:03:13.400 --> 00:03:14.800]  不如說我是自己騙自己
[00:03:14.800 --> 00:03:16.800]  我已經履行了我宗教的責任
[00:03:16.800 --> 00:03:18.600]  我已經自己履行了宗教的責任
[00:03:18.600 --> 00:03:21.600]  我每次用批判的耳朵去聽牧師講道
[00:03:21.600 --> 00:03:24.200]  我每次都用一個批判的耳朵去聽牧師講道
[00:03:24.200 --> 00:03:28.400]  用充滿苦毒的語氣去埋怨教會、埋怨基督徒
[00:03:28.400 --> 00:03:31.800]  用充滿苦毒的語氣來埋怨基督徒、埋怨教會
[00:03:31.800 --> 00:03:35.800]  那段時間仇遠給我起了一個外號叫做「鬼見仇」
[00:03:35.800 --> 00:03:39.400]  所以那個時間他們幫我取了一個綽號叫做「鬼見仇」
[00:03:39.400 --> 00:03:41.000]  我一開口就批評
[00:03:41.000 --> 00:03:42.400]  因為我一開口就批評
[00:03:42.400 --> 00:03:45.600]  我批評神學院躲在那個象牙塔裡面
[00:03:45.600 --> 00:03:48.400]  我批評神學院它躲在那個象牙塔之內
[00:03:48.400 --> 00:03:51.200]  教神學的老師從來都不去前線
[00:03:51.200 --> 00:03:53.400]  教神學的老師從來都不去前線
[00:03:53.400 --> 00:03:56.000]  講了一些不食人間煙火的神學理論
[00:03:56.000 --> 00:03:58.600]  只是會講一些不食人間煙火的神學
[00:03:58.600 --> 00:04:01.200]  我批評教會躲在四面牆那裡
[00:04:01.200 --> 00:04:03.600]  我批評教會只是躲在那四面牆之內
[00:04:03.600 --> 00:04:04.600]  自得其樂
[00:04:04.600 --> 00:04:05.600]  自得其樂
[00:04:05.600 --> 00:04:09.200]  我批評基督徒那種虛偽
[00:04:09.200 --> 00:04:10.800]  我批評基督徒的虛偽
[00:04:10.800 --> 00:04:13.200]  我們口講愛人其實遠離群眾
[00:04:13.200 --> 00:04:15.400]  我們口說愛人但其實並沒有
[00:04:15.400 --> 00:04:17.000]  任何話題
[00:04:17.000 --> 00:04:18.000]  任何的話題
[00:04:18.000 --> 00:04:19.400]  我都要堅持爭論到底
[00:04:19.400 --> 00:04:21.000]  我都要堅持爭論到底
[00:04:21.000 --> 00:04:22.600]  到了一個令人討厭的地步
[00:04:22.600 --> 00:04:24.000]  到了一個令人討厭的地步
[00:04:24.000 --> 00:04:25.200]  我自以為意
[00:04:25.200 --> 00:04:26.000]  我自以為意
[00:04:26.000 --> 00:04:28.800]  我以為全世界只有我一個人堅持爭理
[00:04:28.800 --> 00:04:31.000]  我只以為全世界只有我一個人堅持爭理
[00:04:31.000 --> 00:04:32.600]  我對信仰認真
[00:04:32.600 --> 00:04:33.600]  我對信仰認真
[00:04:33.600 --> 00:04:35.400]  我對弱勢社群的關心
[00:04:35.400 --> 00:04:37.400]  我對弱勢社群的關心
[00:04:37.400 --> 00:04:38.800]  不只一大發熱心
[00:04:38.800 --> 00:04:40.400]  而時常大發熱心
[00:04:40.400 --> 00:04:42.200]  所以當我讀到約拿書的時候
[00:04:42.200 --> 00:04:43.800]  所以當我讀到約拿書的時候
[00:04:43.800 --> 00:04:44.800]  我提醒自己
[00:04:44.800 --> 00:04:45.600]  我提醒自己
[00:04:45.600 --> 00:04:47.200]  我比約拿更不堪
[00:04:47.200 --> 00:04:48.600]  我比約拿更不堪
[00:04:48.600 --> 00:04:51.000]  我比約拿更不懂得神的心意
[00:04:51.000 --> 00:04:52.800]  我比約拿更不懂得神的心意
[00:04:52.800 --> 00:04:54.200]  我比約拿更自以為意
[00:04:54.200 --> 00:04:55.600]  我比約拿更自以為意
[00:04:55.600 --> 00:04:57.400]  我比約拿更雙重標準
[00:04:57.400 --> 00:04:59.000]  我比約拿更雙重標準
[00:04:59.000 --> 00:05:01.600]  我比約拿更不懂得珍惜自己的身份
[00:05:01.600 --> 00:05:03.600]  我比約拿更不懂得珍惜自己的身份
[00:05:03.600 --> 00:05:05.400]  你想想如果不是上帝的愛
[00:05:05.400 --> 00:05:07.200]  你想一想若不是上帝的愛
[00:05:07.200 --> 00:05:08.800]  我今天沒有機會侍奉祂
[00:05:08.800 --> 00:05:10.600]  我今天根本沒有辦法侍奉祂
[00:05:10.600 --> 00:05:13.200]  可能我會問人為何會離開神呢?
[00:05:13.200 --> 00:05:15.600]  可能我們會問為何人會離開上帝呢?
[00:05:15.600 --> 00:05:17.600]  人用甚麼方法去離開神呢?
[00:05:17.600 --> 00:05:19.400]  人用甚麼方法去離開上帝呢?
[00:05:19.400 --> 00:05:20.400]  如果你讀約拿書
[00:05:20.400 --> 00:05:21.400]  如果你讀約拿書
[00:05:21.400 --> 00:05:23.000]  你發現約拿用逃避
[00:05:23.000 --> 00:05:24.400]  你發現約拿用逃避
[00:05:24.400 --> 00:05:26.000]  在船艙那裏睡覺
[00:05:26.000 --> 00:05:27.400]  在船艙那裏睡覺
[00:05:27.400 --> 00:05:28.400]  用發脾氣
[00:05:28.400 --> 00:05:29.400]  用發脾氣
[00:05:29.400 --> 00:05:30.600]  用講一套做一套
[00:05:30.600 --> 00:05:32.000]  用講一套做一套
[00:05:32.000 --> 00:05:33.600]  用放長雙眼看看
[00:05:33.600 --> 00:05:35.400]  離離未成的人怎樣下場
[00:05:35.400 --> 00:05:38.200]  甚至他看衰離離未成的人有甚麼下場
[00:05:38.200 --> 00:05:40.400]  最後他用自己的死來威脅離開神
[00:05:40.400 --> 00:05:43.000]  最後他用自己的死來威脅離開神
[00:05:43.000 --> 00:05:44.000]  現實當中
[00:05:44.000 --> 00:05:44.800]  現實當中
[00:05:44.800 --> 00:05:46.400]  我們又用甚麼方法逃避神呢?
[00:05:46.400 --> 00:05:48.000]  我們又用甚麼方法來逃避神呢?
[00:05:48.000 --> 00:05:49.400]  今天早上
[00:05:49.400 --> 00:05:52.400]  容許我有少少借題發揮
[00:05:52.400 --> 00:05:54.600]  容許我有少少借題發揮
[00:05:54.600 --> 00:05:56.200]  用一個專題的形式
[00:05:56.200 --> 00:05:57.600]  用一個專題的形式
[00:05:57.600 --> 00:06:00.400]  去探討一下信徒離開教會
[00:06:00.400 --> 00:06:01.800]  離開信仰的問題
[00:06:01.800 --> 00:06:04.000]  來探討一下信徒離開信仰
[00:06:04.000 --> 00:06:05.200]  離開教會的原因
[00:06:05.200 --> 00:06:06.400]  幾個星期前
[00:06:06.400 --> 00:06:07.400]  幾個星期前
[00:06:07.400 --> 00:06:08.400]  我收到一個訊息
[00:06:08.400 --> 00:06:09.600]  我收到一個訊息
[00:06:09.600 --> 00:06:11.000]  有一位會友跟我說
[00:06:11.000 --> 00:06:12.400]  有一位會友跟我說
[00:06:12.400 --> 00:06:14.400]  他說我在新的一年
[00:06:14.400 --> 00:06:17.000]  我會準備轉到另一間教會
[00:06:17.000 --> 00:06:18.200]  他說在新的一年
[00:06:18.200 --> 00:06:19.800]  我會準備轉到另一間教會
[00:06:19.800 --> 00:06:21.800]  當然那主要是家庭因素
[00:06:21.800 --> 00:06:23.600]  當然這主要是因為家庭因素
[00:06:23.600 --> 00:06:25.600]  他沒有對教會有任何的不滿
[00:06:25.600 --> 00:06:27.400]  他沒有對教會有任何的不滿
[00:06:27.400 --> 00:06:29.600]  但聽了心裏面是非常之不舒服
[00:06:29.600 --> 00:06:32.200]  但聽了心裏面仍然是不舒服
[00:06:32.200 --> 00:06:38.000]  網上有很多有關離開教會的研究
[00:06:38.000 --> 00:06:41.200]  網上就有研究非常多離開教會的原因
[00:06:41.200 --> 00:06:43.200]  其中一個在1976年
[00:06:43.200 --> 00:06:46.200]  一個叫約翰沙維治的研究指出
[00:06:46.200 --> 00:06:48.000]  其中一個在1976年
[00:06:48.000 --> 00:06:50.200]  叫約翰沙維治的研究指出
[00:06:50.200 --> 00:06:53.200]  他發現這些離開教會的人
[00:06:53.200 --> 00:06:55.200]  他發現這些離開教會的人
[00:06:55.200 --> 00:06:58.400]  他就歸類為一些不活躍的信徒
[00:06:58.400 --> 00:07:01.000]  他就歸類為一些不活躍的信徒
[00:07:01.000 --> 00:07:02.200]  他不是放棄信仰
[00:07:02.200 --> 00:07:03.400]  他並不是放棄信仰
[00:07:03.400 --> 00:07:05.000]  他仍然稱自己為基督徒
[00:07:05.000 --> 00:07:06.200]  他仍然稱自己為基督徒
[00:07:06.200 --> 00:07:09.400]  但是他不會再在教會裏面出現
[00:07:09.400 --> 00:07:11.800]  但是他卻不會在教會裏面再出現
[00:07:11.800 --> 00:07:14.200]  這個特別在美國是非常之嚴重的
[00:07:14.200 --> 00:07:15.800]  這個特別在美國是非常嚴重的
[00:07:15.800 --> 00:07:19.400]  在這方面後來他出版的那本書裏面
[00:07:19.400 --> 00:07:21.600]  在這方面後來出版了一本書
[00:07:21.600 --> 00:07:23.800]  他就說耶穌比宗教大
[00:07:23.800 --> 00:07:25.600]  就說到耶穌比宗教大
[00:07:25.600 --> 00:07:26.800]  我熱愛耶穌
[00:07:26.800 --> 00:07:28.000]  我熱愛耶穌
[00:07:28.000 --> 00:07:29.800]  但為甚麼我會討厭宗教呢
[00:07:29.800 --> 00:07:31.600]  但為甚麼我會討厭宗教呢
[00:07:31.600 --> 00:07:34.200]  所以在北美很多人會這樣說
[00:07:34.200 --> 00:07:36.400]  所以在北美很多人會這樣說
[00:07:36.400 --> 00:07:38.400]  說我愛耶穌但恨教會
[00:07:38.400 --> 00:07:40.400]  他說我愛耶穌但卻恨教會
[00:07:40.400 --> 00:07:42.600]  香港有一個網頁
[00:07:42.600 --> 00:07:44.000]  香港有一個網頁
[00:07:44.000 --> 00:07:45.800]  叫做離教者之家
[00:07:45.800 --> 00:07:47.200]  叫做離教者之家
[00:07:47.200 --> 00:07:49.200]  大家有機會可以登入去看看
[00:07:49.200 --> 00:07:50.800]  大家有機會可以登入去看看
[00:07:50.800 --> 00:07:53.600]  裏面是一班曾經回教會
[00:07:53.600 --> 00:07:56.000]  裏面是一班曾經有回教會的人
[00:07:56.000 --> 00:07:57.000]  他們現在放棄了信仰
[00:07:57.000 --> 00:07:58.200]  他們現在放棄了信仰
[00:07:58.200 --> 00:08:00.400]  他們對教會充滿種種的不滿
[00:08:00.400 --> 00:08:02.600]  他們對教會充滿了種種的不滿
[00:08:02.600 --> 00:08:04.000]  當然很多人誤解
[00:08:04.000 --> 00:08:05.400]  當然很多人誤解
[00:08:05.400 --> 00:08:08.000]  可能他個人的主觀因素佔多
[00:08:08.000 --> 00:08:10.000]  可能因為他個人主觀的因素
[00:08:10.000 --> 00:08:13.200]  但有些地方是值得我們去反省的
[00:08:13.200 --> 00:08:15.800]  但卻有很多地方是值得我們去反省
[00:08:15.800 --> 00:08:18.400]  最新一個是由百大理事會做的研究
[00:08:18.400 --> 00:08:20.600]  在2019年剛剛出爐
[00:08:20.600 --> 00:08:23.200]  最新一個是由香港伯特利神學院
[00:08:23.200 --> 00:08:25.000]  最新研究剛剛出爐
[00:08:25.000 --> 00:08:27.600]  他發現那些離開教會的信徒
[00:08:27.600 --> 00:08:29.600]  他發現那些離開教會的信徒
[00:08:29.600 --> 00:08:33.800]  很多曾經很投入在教會裏面
[00:08:33.800 --> 00:08:36.600]  曾經很投入在教會裏面
[00:08:36.600 --> 00:08:39.200]  甚至由小到大在教會裏面長大
[00:08:39.200 --> 00:08:41.000]  甚至從小到大在教會裏面長大
[00:08:41.000 --> 00:08:43.400]  這份報告歸納了這些原因
[00:08:43.400 --> 00:08:46.400]  這份報告歸納了這些原因
[00:08:46.400 --> 00:08:50.800]  譬如他認為教會和社會是嚴重的脫節
[00:08:50.800 --> 00:08:53.800]  譬如他認為教會和社會是完全的脫節
[00:08:53.800 --> 00:08:56.200]  特別過去這幾年社會的事件
[00:08:56.200 --> 00:08:58.400]  特別過去這幾年的社會的事件
[00:08:58.400 --> 00:09:00.600]  很令人擔憂的現象
[00:09:00.600 --> 00:09:02.000]  很令人擔憂的現象
[00:09:02.000 --> 00:09:04.000]  大量的年輕人離開教會
[00:09:04.000 --> 00:09:05.600]  大量的年輕人離開教會
[00:09:05.600 --> 00:09:10.800]  然後有些人覺得教會的制度凌駕了回眾的關係
[00:09:10.800 --> 00:09:14.200]  另外有些人覺得教會的制度凌駕了關係
[00:09:14.200 --> 00:09:17.200]  有些是縱教條而忽略了對話
[00:09:17.200 --> 00:09:19.600]  有些是縱教條而忽略了對話
[00:09:19.600 --> 00:09:21.600]  說教多行動少
[00:09:21.600 --> 00:09:23.200]  說教多行動少
[00:09:23.200 --> 00:09:25.000]  即是說就天下無敵
[00:09:25.000 --> 00:09:26.400]  即是說就天下無敵
[00:09:26.400 --> 00:09:27.600]  做就無能為力
[00:09:27.600 --> 00:09:28.600]  做就無能為力
[00:09:28.600 --> 00:09:32.200]  很多的教導無法具體落實
[00:09:32.200 --> 00:09:34.600]  許多的教導無法具體落實
[00:09:34.600 --> 00:09:35.600]  與現實脫節
[00:09:35.600 --> 00:09:36.800]  與現實脫節
[00:09:36.800 --> 00:09:41.600]  另外有些認為教會無法與人建立一種真誠的關係
[00:09:41.600 --> 00:09:45.200]  另外有些認為教會無法與人建立一種真誠的關係
[00:09:45.200 --> 00:09:47.200]  來到一種格格不入
[00:09:47.200 --> 00:09:49.600]  來到一種格格不入的感覺
[00:09:49.600 --> 00:09:53.200]  教會各種聚會的內容千篇一律
[00:09:53.200 --> 00:09:55.600]  教會各種聚會的內容千篇一律
[00:09:55.600 --> 00:09:57.400]  了無新意
[00:09:57.400 --> 00:10:01.800]  當人面對信仰有疑惑和生活掙扎的時候
[00:10:01.800 --> 00:10:05.800]  當人面對信仰有疑惑和生活掙扎的時候
[00:10:05.800 --> 00:10:07.200]  感到不被接納
[00:10:07.200 --> 00:10:08.400]  感到不被接納
[00:10:08.400 --> 00:10:10.200]  只會被埋怨你信心軟弱
[00:10:10.200 --> 00:10:11.800]  只會被埋怨你信心軟弱
[00:10:11.800 --> 00:10:12.800]  你不倚靠主
[00:10:12.800 --> 00:10:13.400]  你不倚靠主
[00:10:13.400 --> 00:10:14.200]  你沒有信心
[00:10:14.200 --> 00:10:15.200]  你沒有信心
[00:10:15.200 --> 00:10:18.200]  教會的人事紛爭和權力鬥爭的問題
[00:10:18.200 --> 00:10:20.800]  教會的人事紛爭和權力鬥爭的問題
[00:10:20.800 --> 00:10:22.000]  其實這是最傷的
[00:10:22.000 --> 00:10:23.200]  其實這是最傷的
[00:10:23.200 --> 00:10:25.800]  另外有一個原來都要提醒我們
[00:10:25.800 --> 00:10:25.800]  另外有一個原來都要提醒我們
[00:10:25.800 --> 00:10:27.200]  侍奉過重
[00:10:27.200 --> 00:10:29.000]  另外有一個要提醒我們就是
[00:10:29.000 --> 00:10:29.000]  另外有一個要提醒我們就是
[00:10:29.000 --> 00:10:30.000]  侍奉過重
[00:10:30.000 --> 00:10:30.800]  力不能勝
[00:10:30.800 --> 00:10:31.600]  力不能勝
[00:10:31.600 --> 00:10:32.600]  有些人埋怨
[00:10:32.600 --> 00:10:32.600]  有些人埋怨
[00:10:32.600 --> 00:10:34.800]  教會侍奉重慘過上班
[00:10:34.800 --> 00:10:35.800]  有些人埋怨
[00:10:35.800 --> 00:10:35.800]  教會侍奉重慘過上班
[00:10:35.800 --> 00:10:38.800]  教會侍奉重慘過上班
[00:10:38.800 --> 00:10:38.800]  教會侍奉重慘過上班
[00:10:38.800 --> 00:10:38.800]  教會侍奉重慘過上班
[00:10:38.800 --> 00:10:38.800]  教會侍奉重慘過上班
[00:10:38.800 --> 00:10:38.800]  教會侍奉重慘過上班
[00:10:38.800 --> 00:10:38.800]  教會侍奉重慘過上班
[00:10:38.800 --> 00:10:58.800]  教會侍奉重慘過上班
[00:11:09.800 --> 00:11:12.800]  做父母就充滿那份焦慮
[00:11:12.800 --> 00:11:12.800]  做父母就充滿那份焦慮
[00:11:12.800 --> 00:11:14.800]  做父母就充滿那份焦慮
[00:11:14.800 --> 00:11:17.800]  特別我們所謂中生代
[00:11:17.800 --> 00:11:19.800]  大概四十五十歲
[00:11:19.800 --> 00:11:19.800]  特別我們所謂中生代
[00:11:19.800 --> 00:11:21.800]  特別我們所謂中生代
[00:11:21.800 --> 00:11:22.800]  四十歲左右
[00:11:22.800 --> 00:11:24.800]  他的工作責任就越來越重
[00:11:24.800 --> 00:11:24.800]  他的工作責任就越來越重
[00:11:24.800 --> 00:11:26.800]  他的工作責任就越來越重
[00:11:26.800 --> 00:11:26.800]  投放在工作的時間就越來越多
[00:11:26.800 --> 00:11:28.800]  投放在工作的時間就越來越多
[00:11:28.800 --> 00:11:28.800]  投放在工作的時間就越來越多
[00:11:28.800 --> 00:11:30.800]  投放在工作的時間就越來越多
[00:11:30.800 --> 00:11:32.800]  加上現在就要資源增值
[00:11:32.800 --> 00:11:32.800]  加上現在就要資源增值
[00:11:32.800 --> 00:11:34.800]  加上現在就要資源增值
[00:11:34.800 --> 00:11:38.800]  所以在工作疲於奔命的同時就要進修
[00:11:38.800 --> 00:11:38.800]  所以在工作疲於奔命的同時就要進修
[00:11:38.800 --> 00:11:40.800]  所以在工作疲於奔命的同時就要進修
[00:11:40.800 --> 00:11:40.800]  所以在工作疲於奔命的同時就要進修
[00:11:40.800 --> 00:11:42.800]  為了職業的前途
[00:11:42.800 --> 00:11:42.800]  為了職業的前途
[00:11:42.800 --> 00:11:43.800]  為了職業的前途
[00:11:43.800 --> 00:11:44.800]  你不斷就要進修
[00:11:44.800 --> 00:11:44.800]  你不斷就要進修
[00:11:44.800 --> 00:11:45.800]  你不斷就要進修
[00:11:45.800 --> 00:11:46.800]  你不進修很快就被人取代
[00:11:46.800 --> 00:11:46.800]  你不進修很快就被人取代
[00:11:46.800 --> 00:11:47.800]  你不進修很快就被人取代
[00:11:47.800 --> 00:11:47.800]  不進修很快就被人取代
[00:11:47.800 --> 00:11:48.800]  不進修很快就被人取代
[00:11:48.800 --> 00:11:49.800]  所以你看這班四十多歲
[00:12:04.800 --> 00:12:06.800]  你看看Ken就知道了
[00:12:06.800 --> 00:12:08.800]  另外就是成長的因素
[00:12:08.800 --> 00:12:10.800]  另外就是成長的因素
[00:12:10.800 --> 00:12:13.800]  信徒的生命需要跨過大大小小不同的關口
[00:12:13.800 --> 00:12:16.800]  信徒的生命需要跨過大大小小很多不同的關口
[00:12:16.800 --> 00:12:18.800]  譬如升學就業
[00:12:18.800 --> 00:12:20.800]  譬如升學就業
[00:12:20.800 --> 00:12:21.800]  戀愛婚姻
[00:12:21.800 --> 00:12:22.800]  戀愛婚姻
[00:12:22.800 --> 00:12:23.800]  生兒育女培養下一代
[00:12:23.800 --> 00:12:24.800]  生兒育女培養下一代
[00:12:24.800 --> 00:12:25.800]  生育培養下一代
[00:12:25.800 --> 00:12:27.800]  在某些不同人生的關口
[00:12:27.800 --> 00:12:29.800]  在某些不同人生的關口
[00:12:29.800 --> 00:12:32.800]  如果得不到教會足夠的支持和牧養
[00:12:32.800 --> 00:12:34.800]  如果得不到教會足夠的支持和牧養
[00:12:34.800 --> 00:12:35.800]  他就認為教會不關心他
[00:12:35.800 --> 00:12:36.800]  他就認為教會不關心他
[00:12:36.800 --> 00:12:37.800]  忽略了他們的需要
[00:12:37.800 --> 00:12:38.800]  忽略了他們的需要
[00:12:38.800 --> 00:12:39.800]  忽略了他們的需要
[00:12:39.800 --> 00:12:40.800]  他們的需要不被滿足
[00:12:40.800 --> 00:12:41.800]  他們的需要不被滿足
[00:12:41.800 --> 00:12:42.800]  他們的需要不被滿足
[00:12:42.800 --> 00:12:43.800]  他就離開教會
[00:12:43.800 --> 00:12:44.800]  他就離開教會
[00:12:44.800 --> 00:12:45.800]  另外就是一種關係的因素
[00:12:45.800 --> 00:12:46.800]  另外就是一種關係的因素
[00:12:46.800 --> 00:12:47.800]  另外就是一種關係的因素
[00:12:47.800 --> 00:12:48.800]  有些信徒覺得
[00:12:48.800 --> 00:12:49.800]  有些信徒覺得
[00:12:49.800 --> 00:12:50.800]  其他的頂子妹或者牧師傳道人
[00:12:50.800 --> 00:12:51.800]  其他的頂子妹或者牧師傳道人
[00:12:51.800 --> 00:12:52.800]  其他的頂子妹或者牧師傳道人
[00:12:52.800 --> 00:12:53.800]  其他的頂子妹或者牧師傳道人
[00:12:53.800 --> 00:13:02.800]  跟他們的關係很冷淡
[00:13:02.800 --> 00:13:03.800]  我之前認識一位朋友
[00:13:03.800 --> 00:13:04.800]  我之前認識一位朋友
[00:13:04.800 --> 00:13:06.800]  他曾經來我們教會一段短時間
[00:13:06.800 --> 00:13:07.800]  他曾經來我們教會一段時間
[00:13:07.800 --> 00:13:08.800]  他曾經來我們教會一段時間
[00:13:08.800 --> 00:13:09.800]  他當日離開教會的原因是什麼呢?
[00:13:09.800 --> 00:13:10.800]  他當日離開教會的原因是什麼呢?
[00:13:10.800 --> 00:13:11.800]  當初他離開教會的原因是什麼呢?
[00:13:11.800 --> 00:13:12.800]  當初他離開教會的原因是什麼呢?
[00:13:12.800 --> 00:13:13.800]  他說他跟傳道人打招呼
[00:13:13.800 --> 00:13:14.800]  他說他跟傳道人打招呼
[00:13:14.800 --> 00:13:15.800]  他說他跟傳道人打招呼
[00:13:15.800 --> 00:13:16.800]  他說他跟傳道人打招呼
[00:13:16.800 --> 00:13:17.800]  他說他跟傳道人打招呼
[00:13:17.800 --> 00:13:18.800]  他說他跟傳道人打招呼
[00:13:18.800 --> 00:13:19.800]  他說他跟傳道人打招呼
[00:13:19.800 --> 00:13:20.800]  他說他跟傳道人打招呼
[00:13:20.800 --> 00:13:23.800]  他說他跟傳道人打招呼
[00:13:23.800 --> 00:13:24.800]  他說他跟傳道人打招呼
[00:13:24.800 --> 00:13:25.800]  他說他跟傳道人打招呼
[00:13:25.800 --> 00:13:26.800]  他說他跟傳道人打招呼
[00:13:26.800 --> 00:13:27.800]  他說他跟傳道人打招呼
[00:13:27.800 --> 00:13:28.800]  他說他跟傳道人打招呼
[00:13:28.800 --> 00:13:29.800]  他說他跟傳道人打招呼
[00:13:29.800 --> 00:13:30.800]  他說他跟傳道人打招呼
[00:13:30.800 --> 00:13:31.800]  他說他跟傳道人打招呼
[00:13:31.800 --> 00:13:32.800]  他說他跟傳道人打招呼
[00:13:32.800 --> 00:13:33.800]  他說他跟傳道人打招呼
[00:13:33.800 --> 00:13:34.800]  他說他跟傳道人打招呼
[00:13:34.800 --> 00:13:35.800]  他說他跟傳道人打招呼
[00:13:35.800 --> 00:13:36.800]  他說他跟傳道人打招呼
[00:13:36.800 --> 00:13:37.800]  他說他跟傳道人打招呼
[00:13:37.800 --> 00:13:38.800]  他說他跟傳道人打招呼
[00:13:38.800 --> 00:13:39.800]  他說他跟傳道人打招呼
[00:13:39.800 --> 00:13:40.800]  他說他跟傳道人打招呼
[00:13:40.800 --> 00:14:03.800]  他說他跟傳道人打招呼
[00:14:03.800 --> 00:14:11.800]  他說他跟傳道人打招呼
[00:14:11.800 --> 00:14:12.800]  說他跟傳道人打招呼
[00:14:12.800 --> 00:14:13.800]  說他跟傳道人打招呼
[00:14:13.800 --> 00:14:14.800]  說他跟傳道人打招呼
[00:14:14.800 --> 00:14:15.800]  說他跟傳道人打招呼
[00:14:15.800 --> 00:14:16.800]  說他跟傳道人打招呼
[00:14:16.800 --> 00:14:17.800]  說他跟傳道人打招呼
[00:14:17.800 --> 00:14:18.800]  說他跟傳道人打招呼
[00:14:18.800 --> 00:14:19.800]  說他跟傳道人打招呼
[00:14:19.800 --> 00:14:20.800]  說他跟傳道人打招呼
[00:14:20.800 --> 00:14:21.800]  說他跟傳道人打招呼
[00:14:21.800 --> 00:14:22.800]  說他跟傳道人打招呼
[00:14:22.800 --> 00:14:23.800]  說他跟傳道人打招呼
[00:14:23.800 --> 00:14:24.800]  說他跟傳道人打招呼
[00:14:24.800 --> 00:14:25.800]  說他跟傳道人打招呼
