
[00:00:00.000 --> 00:00:03.760]  雖然可能在祖堂裏面多些老人家,
[00:03:30.200 --> 00:03:32.820]  我以下講這些不是高舉自己,
[00:03:32.820 --> 00:03:37.820]  我想給大家知美恩堂在32年前我親自建立,
[00:03:37.820 --> 00:03:39.820]  第一次聚會只有四人,
[00:03:39.820 --> 00:03:43.380]  我太太在讀幼稚園兒子,
[00:03:43.380 --> 00:03:47.580]  是低B班兒子,加一個基督徒,
[00:03:47.580 --> 00:03:49.980]  但今日我們有六間教會,
[00:03:49.980 --> 00:03:53.020]  大埔美恩堂有1300多人聚會,
[00:03:53.020 --> 00:03:56.860]  亦很感恩我們今年九月開了一間小學,
[00:03:56.860 --> 00:03:59.340]  是政府批給我們,是一個神蹟,
[00:03:59.340 --> 00:04:04.820]  昨日及前晚介紹學校,
[00:04:04.820 --> 00:04:06.820]  讓人下一年來報讀,
[00:04:06.820 --> 00:04:12.140]  有四百多個家長來看我們這間新校,
[00:04:12.140 --> 00:04:16.260]  而我們這間學校暫時在網上評價都很高,
[00:04:16.260 --> 00:04:18.500]  很多人都很想進來我們這間學校讀書,
[00:04:18.500 --> 00:04:20.500]  這是神蹟,
[00:04:20.500 --> 00:04:23.660]  但頭十年我告訴大家,
[00:04:23.660 --> 00:04:26.160]  我們全部都是小朋友,
[00:04:26.160 --> 00:04:28.660]  及一部分婦女,
[00:04:28.660 --> 00:04:30.980]  無在職人士,
[00:04:30.980 --> 00:04:34.860]  無專業人士,無老師,無護士,
[00:04:34.860 --> 00:04:37.460]  頭十年大部分是學生,
[00:04:37.460 --> 00:04:40.860]  幼稚園小學或中一學生,
[00:04:40.860 --> 00:04:45.660]  但今日這班人成長時很多年留在教會,
[00:04:45.660 --> 00:04:50.060]  所以我們有千多人來聚會不斷發展,
[00:04:50.060 --> 00:04:54.660]  所以我想說青少年的工作非常重要,
[00:04:54.660 --> 00:04:58.260]  我自己仍然很重視青少年的工作,
[00:04:58.260 --> 00:05:00.260]  我不忽略長者,
[00:05:00.260 --> 00:05:03.660]  但如果我們栽培不到那班年青人,
[00:05:03.660 --> 00:05:06.660]  就無人來接棒,
[00:05:06.660 --> 00:05:12.060]  你要留意今日我們要做一個模式,
[00:05:12.060 --> 00:05:14.860]  就好似一個爸爸照顧兒子,
[00:05:14.860 --> 00:05:19.460]  代父模式去照顧青少年,
[00:05:19.460 --> 00:05:22.660]  父親身份很重要,
[00:05:22.660 --> 00:05:26.260]  今日做父親可能在學術上,
[00:05:26.260 --> 00:05:29.060]  我們不能教他們,
[00:05:29.060 --> 00:05:31.060]  因爲新一代的學識很高,
[00:05:31.060 --> 00:05:33.460]  正如今日我們做教會工作,
[00:05:33.460 --> 00:05:36.460]  可能青少年讀大學,
[00:05:36.460 --> 00:05:39.260]  但可能我們未必在學術上懂,
[00:05:39.260 --> 00:05:42.060]  我剛纔說我真的不懂電腦,到現在都不懂,
[00:05:42.060 --> 00:05:43.860]  我怎會跟他們溝通到,
[00:05:43.860 --> 00:05:45.460]  我只懂WhatsApp,
[00:05:45.460 --> 00:05:50.260]  但最重要你要把價值觀教導他們,
[00:05:50.260 --> 00:05:52.460]  你不是要給學術教導他們,
[00:05:52.460 --> 00:05:58.460]  但你的處事價值觀在影響我們下一代,
[00:05:58.460 --> 00:06:02.460]  很不幸地我家弟妹全部離婚,
[00:06:02.460 --> 00:06:06.060]  我爸爸今年1月10日離世,
[00:06:06.060 --> 00:06:09.260]  我記得2006年十幾年前,
[00:06:09.260 --> 00:06:10.860]  我爸爸第一次有病,
[00:06:10.860 --> 00:06:14.260]  他痊癒後我出來跟他聊天,我約他出來喫飯,
[00:06:14.260 --> 00:06:15.260]  我跟我爸爸說,
[00:06:15.260 --> 00:06:18.660]  爸爸你真的要教他們,
[00:06:18.660 --> 00:06:21.060]  每個人的婚姻都有那麼多問題,
[00:06:21.060 --> 00:06:23.060]  今日你要去提醒他們,
[00:06:23.060 --> 00:06:24.860]  我爸爸立即拼了嘴,
[00:06:24.860 --> 00:06:29.060]  他現在這麼大,怎教?
[00:06:29.060 --> 00:06:31.060]  我記得我指着他說,
[00:06:31.060 --> 00:06:33.460]  我爸爸現在我都很大,
[00:06:33.460 --> 00:06:35.860]  但你仍然是我爸爸,
[00:06:35.860 --> 00:06:37.060]  不會因爲我年紀大,
[00:06:37.060 --> 00:06:39.060]  我已經有自己的事業,
[00:06:39.060 --> 00:06:40.060]  我有自己的家庭,
[00:06:40.060 --> 00:06:41.460]  你不是我爸爸,
[00:06:41.460 --> 00:06:45.660]  我做爸爸的積分永遠不會完,
[00:06:45.660 --> 00:06:49.860]  我說你教他,他聽不聽另外一回事,
[00:06:49.860 --> 00:06:51.660]  但你要他教,
[00:06:51.660 --> 00:06:53.060]  這是很重要,
[00:06:53.060 --> 00:06:56.060]  但他是很傳統的男人,
[00:06:56.060 --> 00:06:58.660]  男人有何不風流,
[00:06:58.660 --> 00:07:00.060]  哪些貓不喫魚,
[00:07:00.060 --> 00:07:01.060]  我就很發泡,
[00:07:01.060 --> 00:07:02.660]  紅貓不喫魚,
[00:07:02.660 --> 00:07:06.660]  紅貓喫菜葉,竹葉,
[00:07:06.660 --> 00:07:08.260]  這就是好弊,
[00:07:08.260 --> 00:07:11.460]  所以今日我們要教導我們的父母,
[00:07:11.460 --> 00:07:13.060]  教導我們的兒女,
[00:07:13.060 --> 00:07:15.260]  還有不單止是知識上,
[00:07:15.260 --> 00:07:16.860]  在感性上,
[00:07:16.860 --> 00:07:20.260]  我們的成長其實很在乎我們的父母,
[00:07:20.260 --> 00:07:22.460]  我很少這些記憶,
[00:07:22.460 --> 00:07:27.260]  但我記得我爸爸曾抱我去轉過幾個圈,
[00:07:27.260 --> 00:07:31.660]  你知不知小蚊仔特別想爸爸擁抱他,
[00:07:31.660 --> 00:07:34.860]  爸爸帶他去跟他多聊天,
[00:07:34.860 --> 00:07:37.060]  我自己已有個身份,
[00:07:37.060 --> 00:07:38.860]  我現在是爺爺,
[00:07:38.860 --> 00:07:40.060]  我有兩個孫子,
[00:07:40.060 --> 00:07:41.260]  是媽孫,
[00:07:41.260 --> 00:07:45.260]  我已看到媽媽是很大影響力,
[00:07:45.260 --> 00:07:50.060]  但原來兩個小孩很喜歡爸爸帶他去抱他,
[00:07:50.060 --> 00:07:51.460]  跟他聊天,
[00:07:51.460 --> 00:07:53.860]  很渴望爸爸的出現,
[00:07:53.860 --> 00:07:58.660]  我小時候每日放學都是媽媽或祖母帶我,
[00:07:58.660 --> 00:08:03.060]  偶然一次爸爸帶我放學很開心,
[00:08:03.060 --> 00:08:07.660]  所以今日很多時候做父母,特別做父親,
[00:08:07.660 --> 00:08:10.060]  有無陪伴自己的孩子呢?
[00:08:10.060 --> 00:08:13.060]  特別上一代那些經常要搵食,
[00:08:13.060 --> 00:08:14.660]  很難陪他們,
[00:08:14.660 --> 00:08:20.460]  所以現在很多時有一種症狀叫缺乏父親症狀,
[00:08:20.460 --> 00:08:24.460]  現在這世代很多人都有父母在,
[00:08:24.460 --> 00:08:27.860]  但父母永遠不會出席在你生命當中,
[00:08:27.860 --> 00:08:31.060]  各有各忙,各有各自己玩,
[00:08:31.060 --> 00:08:34.260]  就算回家也好,都是自己上網,
[00:08:34.260 --> 00:08:37.060]  新一代父親對着ipad,
[00:08:37.060 --> 00:08:39.260]  不會理自己的小孩,
[00:08:39.260 --> 00:08:41.660]  在家庭很多很熟悉的陌生人,
[00:08:41.660 --> 00:08:43.060]  這是很糟糕,
[00:08:43.060 --> 00:08:45.460]  所以今日我們教育那些年輕人時,
[00:08:45.460 --> 00:08:48.060]  我們不是各自由他來玩,
[00:08:48.060 --> 00:08:50.460]  我們都要關心他,跟他在一起,
[00:08:50.460 --> 00:08:52.660]  甚至有時做父母,
[00:08:52.660 --> 00:08:54.860]  很多時責備子女,
[00:08:54.860 --> 00:08:57.060]  生叉燒好過生你,
[00:08:57.060 --> 00:08:59.860]  這顯出他自己那種無知,
[00:08:59.860 --> 00:09:02.460]  因爲大家知道叉燒是生不出來的,
[00:09:02.460 --> 00:09:04.260]  叉燒是豬肉醃製,
[00:09:04.260 --> 00:09:06.660]  如果你說生叉燒好過生你的時候,
[00:09:06.660 --> 00:09:09.460]  你自己就豬公豬那,對不對?
[00:09:09.460 --> 00:09:11.060]  所以其實很有問題,
[00:09:11.060 --> 00:09:13.260]  所以今日我們要記住,
[00:09:13.260 --> 00:09:14.460]  我舉一個例,
[00:09:14.460 --> 00:09:16.260]  這班人,
[00:09:16.260 --> 00:09:19.860]  我開明鏡堂是1986年開明鏡堂,
[00:09:19.860 --> 00:09:24.860]  這班人是1988年來我的教會,
[00:09:24.860 --> 00:09:28.860]  這班是第一批一大班年輕人,
[00:09:28.860 --> 00:09:30.860]  因爲我去一間中學港島,
[00:09:30.860 --> 00:09:32.460]  那間中學是基督教的,
[00:09:32.460 --> 00:09:33.860]  他們有教會,
[00:09:33.860 --> 00:09:35.860]  但最大問題是,
[00:09:35.860 --> 00:09:38.860]  他們的教會說我們沒那麼多能力去做,
[00:09:38.860 --> 00:09:40.060]  我們只做中五那些,
[00:09:40.060 --> 00:09:42.660]  因爲快點畢業可以早點出來工作,
[00:09:42.660 --> 00:09:44.260]  中一的人沒人來,
[00:09:44.260 --> 00:09:48.460]  於是有三位老師帶了這批人來我的教會,
[00:09:48.460 --> 00:09:49.660]  大家記住,
[00:09:49.660 --> 00:09:51.260]  1988年,
[00:09:51.260 --> 00:09:53.260]  他們是十二歲,
[00:09:53.260 --> 00:09:56.660]  你計計現在如果他留在這兒是幾歲?
[00:09:57.660 --> 00:09:59.060]  已經過了四十了,
[00:09:59.060 --> 00:10:01.060]  我這些powerpoint,
[00:10:01.060 --> 00:10:02.660]  我這些講章,
[00:10:02.660 --> 00:10:04.660]  全部都是其中一個人,
[00:10:04.660 --> 00:10:06.260]  現在是幫我做的,
[00:10:06.260 --> 00:10:09.860]  以前我還是做堂主任時是我的祕書,
[00:10:09.860 --> 00:10:11.260]  現在我當然沒有,
[00:10:11.260 --> 00:10:13.660]  他轉了做聯會的幹事,
[00:10:13.660 --> 00:10:19.060]  還有這批人是在我生日時,
[00:10:19.060 --> 00:10:20.260]  大家看我幾歲,
[00:10:20.260 --> 00:10:21.660]  在我生日時,
[00:10:21.660 --> 00:10:24.460]  不小心欺騙我,
[00:10:24.460 --> 00:10:26.060]  連我家人一起串通,
[00:10:26.060 --> 00:10:28.460]  李大爺搞驚喜,
[00:10:28.460 --> 00:10:30.660]  跟我李大爺去做生日,
[00:10:30.660 --> 00:10:32.460]  但你見到他們已經結婚,
[00:10:32.460 --> 00:10:33.860]  他們已經有小孩子,
[00:10:33.860 --> 00:10:35.460]  88年的,
[00:10:35.460 --> 00:10:37.860]  其實不是今年,
[00:10:37.860 --> 00:10:41.660]  早幾年的一些照片,
[00:10:41.660 --> 00:10:43.860]  我湊大他們,
[00:10:43.860 --> 00:10:45.060]  他們這班人,
[00:10:45.060 --> 00:10:46.260]  特別是這一批,
[00:10:46.260 --> 00:10:47.660]  是怎樣叫我呢?
[00:10:47.660 --> 00:10:49.060]  是叫我做爹的,
[00:10:49.060 --> 00:10:50.460]  在文字版上,
[00:10:50.460 --> 00:10:52.460]  當我爸爸這樣,
[00:10:52.460 --> 00:10:54.460]  無可否認這十幾年,
[00:10:54.460 --> 00:10:57.060]  永康堂的會友就沒有這感受,
[00:10:57.060 --> 00:10:59.460]  因爲最早期是我湊大這班人,
[00:10:59.460 --> 00:11:01.460]  你不要看輕這些,
[00:11:01.460 --> 00:11:05.660]  中間那一對都是傳道人,
[00:11:05.660 --> 00:11:08.260]  中間那一年班,
[00:11:08.260 --> 00:11:09.860]  我跟他傳福音信耶穌,
[00:11:09.860 --> 00:11:10.860]  一年班,
[00:11:10.860 --> 00:11:13.660]  他爸爸死了,
[00:11:13.660 --> 00:11:15.060]  他弟弟讀幼稚園,
[00:11:15.060 --> 00:11:17.860]  我當時在幼稚園裏帶他傳福音,
[00:11:17.860 --> 00:11:19.660]  知道我上去探他,
[00:11:19.660 --> 00:11:21.260]  於是他一家信主,
[00:11:22.660 --> 00:11:25.260]  他太太是幼稚園的小孩子,
[00:11:25.260 --> 00:11:26.660]  坐凳子聽我講故事,
[00:11:26.660 --> 00:11:29.060]  但後來信了耶穌,
[00:11:29.060 --> 00:11:31.260]  他們兩個結婚,
[00:11:31.260 --> 00:11:33.260]  他們在基督神學院畢業,
[00:11:33.260 --> 00:11:35.460]  現在兩個都在做傳道人,
[00:11:35.460 --> 00:11:39.460]  這個就是中四,
[00:11:39.460 --> 00:11:41.260]  中三的時候來我教會,
[00:11:41.260 --> 00:11:43.060]  爸爸也離開了世界,
[00:11:43.060 --> 00:11:44.860]  結婚時我把他拖入教會,
[00:11:44.860 --> 00:11:46.660]  他做得非常好,
[00:11:46.660 --> 00:11:49.060]  他現在是我粉嶺堂的傳道人,
[00:11:49.660 --> 00:11:53.460]  另外那個也是中三來我教會,
[00:11:53.460 --> 00:11:56.860]  但現在是我大報堂的傳道人,
[00:11:56.860 --> 00:11:59.860]  他們這班全部都四十個外,
[00:11:59.860 --> 00:12:05.060]  所以你留意到青少年的工作非常重要,
[00:12:05.060 --> 00:12:09.060]  你要用信心的眼光帶他去看,
[00:12:09.060 --> 00:12:11.260]  作爲一個父親,
[00:12:11.260 --> 00:12:15.660]  我們如何帶他培育這班青少年呢?
[00:12:16.060 --> 00:12:19.860]  我們會由保羅和提摩泰,
[00:12:19.860 --> 00:12:21.860]  大家知道保羅是帶着提摩泰的,
[00:12:21.860 --> 00:12:25.660]  這個關係我們從提摩泰的書信裏面,
[00:12:25.660 --> 00:12:29.260]  看保羅如何培育新一代,
[00:12:29.260 --> 00:12:31.860]  我們就去反省今天我們在教會里面,
[00:12:31.860 --> 00:12:33.460]  如何培育新一代,
[00:12:33.460 --> 00:12:38.660]  我們一起來讀哥倫多前書第四章第十五到第十六節,
[00:12:38.660 --> 00:12:40.660]  十五十六兩節我們一起來讀,
[00:12:46.060 --> 00:12:57.060]  今天師傅很多,
[00:12:57.060 --> 00:12:58.660]  很簡單舉個例子,
[00:12:58.660 --> 00:13:00.660]  今天在大家當中,
[00:13:00.660 --> 00:13:02.260]  我是港元,
[00:13:02.260 --> 00:13:04.260]  我港元就港元,
[00:13:04.260 --> 00:13:05.660]  就走了,
[00:13:05.660 --> 00:13:08.060]  我不是牧養大家,
[00:13:08.060 --> 00:13:10.460]  所以要重視你們教會的牧者,
[00:13:10.460 --> 00:13:12.060]  譬如我在美恩堂裏面,
[00:13:12.060 --> 00:13:13.460]  我絕對不是一個港元,
[00:13:13.460 --> 00:13:14.460]  雖然我會講道,
[00:13:14.460 --> 00:13:17.060]  但我要牧養他們,
[00:13:17.060 --> 00:13:21.060]  我就以一個父親的心腸去牧養他們,
[00:13:21.060 --> 00:13:22.260]  師傅很多,
[00:13:22.260 --> 00:13:23.260]  港元很多,
[00:13:23.260 --> 00:13:26.060]  但用福音來生你們,
[00:13:26.060 --> 00:13:29.060]  我用生命去孕育你們,
[00:13:29.060 --> 00:13:31.660]  這是生命裏面的交流,
[00:13:31.660 --> 00:13:35.060]  所以在自己教會講道是最難,
[00:13:35.060 --> 00:13:37.060]  你講那些跟你自己生活不配合,
[00:13:37.060 --> 00:13:38.660]  下面的人不斷來帶去,
[00:13:38.660 --> 00:13:40.860]  講你會講,
[00:13:40.860 --> 00:13:42.060]  做你又不會做,
[00:13:42.060 --> 00:13:46.060]  有時我們這些港元可能在外面講到天花龍鳳,
[00:13:46.060 --> 00:13:48.060]  但你是否真的做到這件事,
[00:13:48.060 --> 00:13:50.860]  所以我們要重視我們的牧者,
[00:13:50.860 --> 00:13:53.060]  我們作爲一個父親,
[00:13:53.060 --> 00:13:57.260]  我們如何實踐培育青少年,
[00:13:57.260 --> 00:14:01.460]  第一是要把時間犧牲,
[00:14:01.460 --> 00:14:03.460]  記不記得我剛纔說的照片,
[00:14:03.460 --> 00:14:05.060]  他們是畢業的,
[00:14:05.060 --> 00:14:09.260]  他們畢業時我都去看他們的畢業禮,
[00:14:09.260 --> 00:14:13.660]  另外那些都是從小湊大的,
[00:14:13.660 --> 00:14:15.660]  是一個破碎家庭,
[00:14:15.660 --> 00:14:18.660]  他們結婚時我拖他們入去,
[00:14:18.660 --> 00:14:22.860]  剛纔上面那對夫婦結婚時都是我拖他們入去,
[00:14:22.860 --> 00:14:26.260]  因爲父親扔下他們離婚,
[00:14:26.260 --> 00:14:30.860]  所以他只可以給父親出席婚禮,
[00:14:30.860 --> 00:14:32.860]  但不讓父親拖他們入去,
[00:14:32.860 --> 00:14:35.260]  所以我很記得那個鏡頭,
[00:14:35.260 --> 00:14:39.260]  攝影師拍短片不知有否參觀過那些婚禮,
[00:14:39.260 --> 00:14:43.260]  那些父親拖女兒入去好似押她上刑場,
[00:14:43.260 --> 00:14:45.260]  個個都舔口舔面,
[00:14:45.260 --> 00:14:47.260]  但我多風騷,
[00:14:47.260 --> 00:14:50.860]  一路翹住手一路拍照,
[00:14:50.860 --> 00:14:52.860]  攝影師覺得這個父親都很厲害,
[00:14:52.860 --> 00:14:56.860]  那麼風騷,跟新郎哥握手,
[00:14:56.860 --> 00:14:59.260]  但我說兩句就算了,
[00:14:59.260 --> 00:15:01.260]  爲何呢?一會兒我要他講道,
[00:15:01.260 --> 00:15:02.260]  所以就留下他講,
[00:15:02.260 --> 00:15:05.260]  交給新郎哥之後我走上臺,
[00:15:05.260 --> 00:15:07.260]  準備一件穆斯普衣服,
[00:15:07.260 --> 00:15:09.260]  我記得那個攝影師,
[00:15:09.260 --> 00:15:12.260]  爲何會這樣呢?
[00:15:12.260 --> 00:15:17.260]  爲何握完手走上臺覺得舒適,
[00:15:17.260 --> 00:15:19.260]  你省下來都是給他們,
[00:15:19.260 --> 00:15:21.260]  今日都是這樣,
[00:15:21.260 --> 00:15:23.260]  新一代現在都知道,
[00:15:23.260 --> 00:15:26.260]  你做父母這兒子大了不再靠你是個祝福,
[00:15:26.260 --> 00:15:29.260]  所以千萬別想養兒防老積穀防飢,
[00:15:29.260 --> 00:15:31.260]  後面一句就對積穀防饑,
[00:15:31.260 --> 00:15:32.260]  養兒不是防老,
[00:15:32.260 --> 00:15:34.260]  他說我想買樓,
[00:15:34.260 --> 00:15:37.260]  可否投那40%你跟我比呢?
[00:15:37.260 --> 00:15:39.260]  現在大家知道成功靠什麼?
[00:15:39.260 --> 00:15:41.260]  靠父幹這句話,
[00:15:41.260 --> 00:15:42.260]  不是苦幹,
[00:15:42.260 --> 00:15:45.260]  是父親靠老爸做事他幫你,
[00:15:45.260 --> 00:15:54.260]  你留意到保羅來收納提摩泰做他屬領的兒子,
[00:15:54.260 --> 00:15:56.260]  其實保羅不應該選提摩泰,
[00:15:56.260 --> 00:15:58.260]  代表提摩泰是甚麼人?
[00:15:58.260 --> 00:15:59.260]  原來提摩泰是甚麼?
[00:15:59.260 --> 00:16:03.260]  現在我所講的是混血兒、雜種,
[00:16:03.260 --> 00:16:06.260]  是有希臘人的血統,
[00:16:06.260 --> 00:16:09.260]  你知道猶太人很重視那個血統,
[00:16:09.260 --> 00:16:11.260]  所以保羅自己在菲律賓也說,
[00:16:11.260 --> 00:16:13.260]  我是希伯來人生的希伯來人,
[00:16:13.260 --> 00:16:15.260]  我是變雅門支派,
[00:16:15.260 --> 00:16:16.260]  講是否多餘呢?
[00:16:16.260 --> 00:16:18.260]  希伯來人生我當然是希伯來人,
[00:16:18.260 --> 00:16:21.260]  其實意思是我一個很純正血統的人,
[00:16:21.260 --> 00:16:24.260]  猶太人看不起那些混血兒,
[00:16:24.260 --> 00:16:26.260]  撒瑪尼亞就被否定,
[00:16:26.260 --> 00:16:29.260]  保羅如果要選一個人不如選一個血統純正些,
[00:16:29.260 --> 00:16:31.260]  容易很多,
[00:16:31.260 --> 00:16:33.260]  但他看到這個年輕人,
[00:16:33.260 --> 00:16:35.260]  他不會只看他的血統,
[00:16:35.260 --> 00:16:36.260]  他看到他是可造之材,
[00:16:36.260 --> 00:16:38.260]  於是收納他,
[00:16:38.260 --> 00:16:40.260]  跟着又做甚麼呢?
[00:16:40.260 --> 00:16:46.260]  竟然做了一件令保羅非常不利的事,
[00:16:46.260 --> 00:16:49.260]  我們一起去讀《斯大林傳》第十六章第三節,
[00:16:49.260 --> 00:16:50.260]  我們一起去讀,
[00:16:56.260 --> 00:17:02.260]  保羅說要全行割離,
[00:17:02.260 --> 00:17:03.260]  好像很簡單,
[00:17:03.260 --> 00:17:04.260]  大家有沒有想過,
[00:17:04.260 --> 00:17:07.260]  對保羅是非常不利,
[00:17:07.260 --> 00:17:09.260]  保羅一直宣講,
[00:17:09.260 --> 00:17:12.260]  今日我們得救不是行律法,
[00:17:12.260 --> 00:17:15.260]  是因順清義,
[00:17:15.260 --> 00:17:18.260]  在加勒太書怎樣罵人,
[00:17:18.260 --> 00:17:21.260]  爲何現在還要全行割離這件事,
[00:17:21.260 --> 00:17:24.260]  保羅講得很絕格很粗鄙,
[00:17:24.260 --> 00:17:28.260]  如果要割絕怎樣割絕,
[00:17:28.260 --> 00:17:31.260]  即是將整個生殖器官切下來,
[00:17:31.260 --> 00:17:34.260]  要做太監要割絕他,
[00:17:34.260 --> 00:17:40.260]  保羅一直在講不應該來大陸行割離,
[00:17:40.260 --> 00:17:42.260]  我們只是因順清義,
[00:17:42.260 --> 00:17:47.260]  但在這刻他竟然推翻自己的言論,
[00:17:47.260 --> 00:17:49.260]  就來做甚麼呢?
[00:17:49.260 --> 00:17:51.260]  就來行割離,
[00:17:51.260 --> 00:17:54.260]  即是昨日高鐵開通,
[00:17:54.260 --> 00:17:58.260]  人們就問陳凡林鄭月娥,
[00:17:58.260 --> 00:18:03.260]  你上北京上上海要開會會否來大陸坐高鐵,
[00:18:03.260 --> 00:18:06.260]  她說不會,因爲我的事很忙,
[00:18:06.260 --> 00:18:08.260]  坐八小時就不行,
[00:18:08.260 --> 00:18:11.260]  其實不止八小時還未計45分鐘,
[00:18:11.260 --> 00:18:13.260]  不過她不用我們要,
[00:18:13.260 --> 00:18:15.260]  要查要東西,
[00:18:15.260 --> 00:18:18.260]  那時我會坐飛機,
[00:18:18.260 --> 00:18:20.260]  很多人要愛中國,
[00:18:20.260 --> 00:18:24.260]  但你有無留意我們高官包括林鄭月娥特首,
[00:18:24.260 --> 00:18:27.260]  子女全部在英國讀書,
[00:18:27.260 --> 00:18:32.260]  譚耀宗這班人子女不是上大陸讀書,
[00:18:32.260 --> 00:18:34.260]  是去外國讀書,
[00:18:34.260 --> 00:18:38.260]  有時你講那些跟你做的不同,
[00:18:38.260 --> 00:18:39.260]  就被人說,
[00:18:39.260 --> 00:18:42.260]  你有無留意到保羅說到甚麼,
[00:18:42.260 --> 00:18:44.260]  不要行割離,
[00:18:44.260 --> 00:18:46.260]  現在他跟提摩泰行割離,
[00:18:46.260 --> 00:18:48.260]  他一定被人冤枉,
[00:18:48.260 --> 00:18:51.260]  但爲何他要這樣做呢?
[00:18:51.260 --> 00:18:56.260]  因爲他知道提摩泰要在猶太人當中做工作,
[00:18:56.260 --> 00:18:59.260]  他要被這班猶太人認同時,
[00:18:59.260 --> 00:19:01.260]  他就要來做這件事,
