
[00:00:00.000 --> 00:00:03.740]  早晨 各位鄧英姐妹
[00:14:31.320 --> 00:14:32.920]  第一章
[00:14:32.920 --> 00:14:34.960]  講到一章八節的時候
[00:14:34.960 --> 00:14:37.560]  音樂師已經提醒我們
[00:14:37.560 --> 00:14:39.000]  告訴我們
[00:14:39.000 --> 00:14:40.480]  見證是什麼
[00:14:40.480 --> 00:14:43.000]  見證就好像
[00:14:43.000 --> 00:14:45.400]  我們上到法庭上
[00:14:45.400 --> 00:14:47.600]  做證人一樣
[00:14:47.600 --> 00:14:51.280]  最近好像有一套劇集是講法庭的
[00:14:51.280 --> 00:14:53.720]  Objection 什麼的
[00:14:53.720 --> 00:14:55.680]  去到法庭做證人
[00:14:55.680 --> 00:14:57.920]  你是做什麼的
[00:14:57.920 --> 00:14:59.960]  就是將你所見的
[00:14:59.960 --> 00:15:01.040]  所聽的
[00:15:01.040 --> 00:15:02.480]  所經歷的
[00:15:02.480 --> 00:15:04.200]  誠誠實實
[00:15:04.200 --> 00:15:05.520]  講出來
[00:15:05.520 --> 00:15:07.720]  是的就講是
[00:15:07.720 --> 00:15:08.960]  不清楚呢
[00:15:08.960 --> 00:15:11.520]  你就不要講得太清楚
[00:15:11.520 --> 00:15:13.880]  不清楚你就講不清楚
[00:15:13.880 --> 00:15:16.120]  是的你能夠勇敢的就說
[00:15:16.120 --> 00:15:17.360]  我是這樣見到
[00:15:17.360 --> 00:15:18.880]  我是這樣聽到
[00:15:18.880 --> 00:15:21.800]  一個就是一個的見證人
[00:15:21.800 --> 00:15:23.560]  彼得若行他們
[00:15:23.560 --> 00:15:25.960]  見證的是什麼呢
[00:15:25.960 --> 00:15:28.560]  見證的就是主
[00:15:28.560 --> 00:15:30.280]  一章八節就是
[00:15:30.280 --> 00:15:31.240]  耶穌說
[00:15:31.240 --> 00:15:33.920]  作我的見證
[00:15:33.920 --> 00:15:36.520]  做我的見證人
[00:15:36.520 --> 00:15:39.960]  將我來見證出來
[00:15:39.960 --> 00:15:42.280]  這個起碼包括兩方面
[00:15:42.280 --> 00:15:47.000]  第一方面就是見證耶穌到底是誰
[00:15:47.000 --> 00:15:48.840]  根據你自己的認識
[00:15:48.840 --> 00:15:51.280]  耶穌是誰
[00:15:51.280 --> 00:15:53.960]  在第三第四章我們見到
[00:15:53.960 --> 00:15:55.520]  彼得
[00:15:55.520 --> 00:15:58.120]  在這裡對著兩群人來說話
[00:15:58.120 --> 00:15:59.720]  一群是群眾
[00:15:59.720 --> 00:16:02.120]  一群是工會裡面的人
[00:16:02.120 --> 00:16:03.880]  在他的講論裡面
[00:16:03.880 --> 00:16:07.480]  其實都跟第二章的講道一樣
[00:16:07.480 --> 00:16:12.040]  焦點都是集中在主耶穌基督的身上
[00:16:12.040 --> 00:16:17.240]  在這裡彼得說到基督是誰呢
[00:16:17.240 --> 00:16:18.760]  三章十三節
[00:16:18.760 --> 00:16:21.680]  他說到僕人耶穌
[00:16:21.680 --> 00:16:25.400]  僕人耶穌就是應延爾賽書裡面的寓言
[00:16:25.400 --> 00:16:28.120]  耶穌就是受苦的僕人
[00:16:28.120 --> 00:16:31.240]  先受苦後得榮耀
[00:16:31.240 --> 00:16:33.160]  然後十四十五節
[00:16:33.160 --> 00:16:36.280]  說到耶穌就是那聖潔公義者
[00:16:36.280 --> 00:16:38.920]  和那生命的主
[00:16:38.920 --> 00:16:41.320]  這是彼得在他的講道裡面所說
[00:16:41.320 --> 00:16:42.600]  然後說到
[00:16:42.600 --> 00:16:45.800]  他是摩西所預言的那位先知
[00:16:45.800 --> 00:16:47.560]  三章二十二節
[00:16:47.560 --> 00:16:50.200]  其實彼得這一堆的稱呼
[00:16:50.200 --> 00:16:54.840]  都是要重新的向當時一群的群眾說出
[00:16:54.840 --> 00:16:59.320]  耶穌基督就是舊約裡面所預言的尼塞亞
[00:16:59.320 --> 00:17:02.520]  來救贖他們
[00:17:02.520 --> 00:17:04.760]  而在彼得的講論裡面
[00:17:04.760 --> 00:17:07.240]  最重要的是說到
[00:17:07.240 --> 00:17:09.640]  耶穌就是他們所殺
[00:17:09.640 --> 00:17:14.120]  但是神叫他從死裡復活的那一位
[00:17:14.120 --> 00:17:17.800]  耶穌基督已經復活了
[00:17:17.800 --> 00:17:23.480]  然後彼得說我們都是為這事作見證
[00:17:23.480 --> 00:17:27.080]  而一個瘸腿的人得醫治
[00:17:27.080 --> 00:17:32.280]  正是因著耶穌基督的名去被醫治
[00:17:32.280 --> 00:17:34.040]  在公會的面前
[00:17:34.040 --> 00:17:35.480]  第四章那裡
[00:17:35.480 --> 00:17:37.720]  彼得再說耶穌是誰呢
[00:17:37.720 --> 00:17:40.680]  耶穌是匠人所棄的防國石
[00:17:40.680 --> 00:17:43.960]  已成了防國的頭塊石頭
[00:17:43.960 --> 00:17:45.960]  然後四章十二節
[00:17:45.960 --> 00:17:47.640]  我們很熟悉的經文
[00:17:47.640 --> 00:17:49.480]  說到耶穌就是那一位
[00:17:49.480 --> 00:17:52.760]  除他以外別無拯救
[00:17:52.760 --> 00:17:54.680]  因為在天下人間
[00:17:54.680 --> 00:17:56.440]  沒有次下別的名
[00:17:56.440 --> 00:17:58.920]  我們可以靠著得救
[00:17:58.920 --> 00:18:03.480]  耶穌基督是人類唯一的探望
[00:18:03.480 --> 00:18:06.520]  我們沒有其他的途徑可以得救
[00:18:06.520 --> 00:18:11.160]  除了靠著耶穌基督
[00:18:11.160 --> 00:18:14.520]  彼得約翰初期的教會
[00:18:14.520 --> 00:18:17.400]  都認識到這一位的主
[00:18:17.400 --> 00:18:19.640]  他是誰
[00:18:19.640 --> 00:18:24.200]  我們需要更深的認識耶穌基督
[00:18:24.200 --> 00:18:27.960]  在你的心目中耶穌基督是誰呢
[00:18:27.960 --> 00:18:29.720]  他是怎樣的呢
[00:18:29.720 --> 00:18:32.680]  然後第二方面
[00:18:32.680 --> 00:18:34.200]  見證的是什麼呢
[00:18:34.200 --> 00:18:36.440]  見證的是這一位的主
