
[00:00:00.000 --> 00:00:03.000]  讓我們從擁抱神的華語祈禱
[00:06:06.000 --> 00:06:08.000]  在那個時候
[00:06:08.000 --> 00:06:09.000]  他們向神呼求了
[00:06:09.000 --> 00:06:10.000]  認錯了
[00:06:10.000 --> 00:06:12.000]  神就為他們興起一個士師
[00:06:12.000 --> 00:06:15.000]  那個士師就帶領他們去攻破外邦人
[00:06:15.000 --> 00:06:17.000]  國中就太平了N年
[00:06:17.000 --> 00:06:19.000]  然後又行耶華眼中學為惡的事
[00:06:19.000 --> 00:06:21.000]  這個循環不斷發生
[00:06:21.000 --> 00:06:23.000]  在這個循環發生的時候
[00:06:23.000 --> 00:06:25.000]  一開始那些士師是挺好的
[00:06:25.000 --> 00:06:26.000]  我們見到了
[00:06:26.000 --> 00:06:27.000]  就是鄂托尼亞
[00:06:27.000 --> 00:06:28.000]  以弗
[00:06:28.000 --> 00:06:30.000]  接著底波拉
[00:06:30.000 --> 00:06:32.000]  來到基癲是一個中心
[00:06:32.000 --> 00:06:34.000]  是一個轉直位
[00:06:34.000 --> 00:06:36.000]  因為基癲他開頭好
[00:06:36.000 --> 00:06:37.000]  後尾不好
[00:06:37.000 --> 00:06:39.000]  而基癲之後
[00:06:39.000 --> 00:06:41.000]  就個個都不好
[00:06:41.000 --> 00:06:42.000]  循環是不斷發生
[00:06:42.000 --> 00:06:43.000]  但循環開頭又低
[00:06:43.000 --> 00:06:44.000]  上上上
[00:06:44.000 --> 00:06:45.000]  幾好
[00:06:45.000 --> 00:06:46.000]  上了之後就一路插插插
[00:06:46.000 --> 00:06:48.000]  插下去
[00:06:48.000 --> 00:06:51.000]  所以基癲人生的轉折
[00:06:51.000 --> 00:06:54.000]  都是整本書的轉折
[00:06:54.000 --> 00:06:56.000]  就是他的轉折位
[00:06:56.000 --> 00:06:57.000]  他由好變到不好
[00:06:57.000 --> 00:06:59.000]  從此我們見到
[00:06:59.000 --> 00:07:03.000]  從此士師由好的變成不好
[00:07:03.000 --> 00:07:05.000]  上次我們看到第六章
[00:07:05.000 --> 00:07:06.000]  第六章我們見到
[00:07:06.000 --> 00:07:09.000]  神怎樣興起基癲
[00:07:09.000 --> 00:07:11.000]  他本身是一個膽小鼠輩
[00:07:11.000 --> 00:07:13.000]  被米堅人欺壓
[00:07:13.000 --> 00:07:16.000]  然後他躲在酒駕池打麥
[00:07:16.000 --> 00:07:18.000]  就是怕米堅人
[00:07:18.000 --> 00:07:19.000]  所以我們見到
[00:07:19.000 --> 00:07:20.000]  他一開始出場
[00:07:20.000 --> 00:07:22.000]  就是一個躲起來的膽小鼠輩
[00:07:22.000 --> 00:07:25.000]  但神說大量的勇士願你同在
[00:07:25.000 --> 00:07:26.000]  神建立他
[00:07:26.000 --> 00:07:27.000]  他不是很有信心
[00:07:27.000 --> 00:07:28.000]  為什麼是我
[00:07:28.000 --> 00:07:29.000]  為什麼是你跟我說話
[00:07:29.000 --> 00:07:30.000]  你是不是真的以為
[00:07:30.000 --> 00:07:31.000]  他求一個引證
[00:07:31.000 --> 00:07:32.000]  要獻一個祭
[00:07:32.000 --> 00:07:34.000]  然後神要他拆除
[00:07:34.000 --> 00:07:36.000]  他父親巴力的壇
[00:07:36.000 --> 00:07:37.000]  我們知道這個不容易
[00:07:37.000 --> 00:07:38.000]  他都做
[00:07:38.000 --> 00:07:39.000]  不過他害怕
[00:07:39.000 --> 00:07:40.000]  所以晚上去做
[00:07:40.000 --> 00:07:42.000]  我們見到他沒有什麼膽色
[00:07:42.000 --> 00:07:44.000]  也不是很相信神
[00:07:44.000 --> 00:07:46.000]  但神慢慢建立他的信心
[00:07:46.000 --> 00:07:48.000]  然後他準備要帶領
[00:07:48.000 --> 00:07:50.000]  以色列人去打米堅人
[00:07:50.000 --> 00:07:52.000]  但因為他拆除了巴力的壇
[00:07:52.000 --> 00:07:53.000]  所以他家人就很不高興
[00:07:53.000 --> 00:07:54.000]  就問誰
[00:07:54.000 --> 00:07:56.000]  幫他改了名叫耶路巴力
[00:07:56.000 --> 00:07:58.000]  讓巴力跟他角力
[00:07:58.000 --> 00:07:59.000]  所以從此他有了避雷針
[00:07:59.000 --> 00:08:01.000]  就是怕巴力不會劈中他
[00:08:01.000 --> 00:08:03.000]  因為巴力是暴風之神
[00:08:03.000 --> 00:08:04.000]  當他召集了軍隊
[00:08:04.000 --> 00:08:05.000]  準備去打的時候
[00:08:05.000 --> 00:08:07.000]  臨打仗之前他又害怕了
[00:08:07.000 --> 00:08:08.000]  他又沒有信心
[00:08:08.000 --> 00:08:09.000]  所以他跟神說
[00:08:09.000 --> 00:08:11.000]  神我放了一塊毛毯在這裡
[00:08:11.000 --> 00:08:12.000]  如果毛毯是濕的
[00:08:12.000 --> 00:08:13.000]  或者是乾的
[00:08:13.000 --> 00:08:14.000]  我就知道
[00:08:14.000 --> 00:08:15.000]  你真是很厲害
[00:08:15.000 --> 00:08:17.000]  你會給我勝利
[00:08:17.000 --> 00:08:18.000]  真的發生了
[00:08:18.000 --> 00:08:19.000]  但他又不是很有信心
[00:08:19.000 --> 00:08:20.000]  再來一次吧
[00:08:20.000 --> 00:08:21.000]  不如毛毯是乾的
[00:08:21.000 --> 00:08:22.000]  或者是濕的
[00:08:22.000 --> 00:08:23.000]  我們說過
[00:08:23.000 --> 00:08:24.000]  因為露水
[00:08:24.000 --> 00:08:25.000]  巴力是暴風之神
[00:08:25.000 --> 00:08:27.000]  因為巴力控制了露水
[00:08:27.000 --> 00:08:28.000]  所以他跟神說
[00:08:28.000 --> 00:08:29.000]  神要讓我看到你的能力
[00:08:29.000 --> 00:08:30.000]  大於巴力的能力
[00:08:30.000 --> 00:08:32.000]  然後神也讓他看到
[00:08:32.000 --> 00:08:34.000]  他就開始充滿信心了
[00:08:34.000 --> 00:08:35.000]  所以在第七章的時候
[00:08:35.000 --> 00:08:36.000]  我們看到
[00:08:36.000 --> 00:08:39.000]  在一個本來很膽小的鼠輩
[00:08:39.000 --> 00:08:41.000]  神慢慢建立他
[00:08:41.000 --> 00:08:42.000]  成為一個英雄
[00:08:42.000 --> 00:08:44.000]  現在這個英雄做些什麼呢
[00:08:44.000 --> 00:08:46.000]  在第一章我們來看
[00:08:46.000 --> 00:08:48.000]  如果你有聖經
[00:08:48.000 --> 00:08:49.000]  第七章第一節
[00:08:49.000 --> 00:08:52.000]  耶路巴力就是基甸
[00:08:52.000 --> 00:08:53.000]  一開始提醒你
[00:08:53.000 --> 00:08:55.000]  他叫做耶路巴力
[00:08:55.000 --> 00:08:56.000]  就是說
[00:08:56.000 --> 00:08:58.000]  他就是跟巴力角力那個
[00:08:58.000 --> 00:09:00.000]  現在作者提醒
[00:09:00.000 --> 00:09:01.000]  這個改了名字
[00:09:01.000 --> 00:09:02.000]  就是提醒你
[00:09:02.000 --> 00:09:04.000]  他拆了個壇
[00:09:04.000 --> 00:09:05.000]  他拆了巴力的壇
[00:09:05.000 --> 00:09:07.000]  他就是神有信心的
[00:09:07.000 --> 00:09:09.000]  跟所有跟隨的人招了起來
[00:09:09.000 --> 00:09:12.000]  在哈律泉旁邊安營
[00:09:12.000 --> 00:09:13.000]  哈律泉呢
[00:09:13.000 --> 00:09:15.000]  這個泉水哈律
[00:09:15.000 --> 00:09:17.000]  在原文哈律這個字的發音
[00:09:17.000 --> 00:09:19.000]  跟懼怕相近
[00:09:19.000 --> 00:09:20.000]  而這個地方
[00:09:20.000 --> 00:09:21.000]  這個懼怕的泉源
[00:09:21.000 --> 00:09:22.000]  反映當中
[00:09:22.000 --> 00:09:24.000]  他是一些懼怕的軍人
[00:09:24.000 --> 00:09:25.000]  第二節
[00:09:25.000 --> 00:09:26.000]  耶路說對基甸
[00:09:26.000 --> 00:09:27.000]  跟隨你的人太多了
[00:09:27.000 --> 00:09:29.000]  我不能把偉人交到他手中
[00:09:29.000 --> 00:09:31.000]  免得以色列向我自誇
[00:09:31.000 --> 00:09:32.000]  說是我自己救我手
[00:09:32.000 --> 00:09:33.000]  救了自己
[00:09:33.000 --> 00:09:35.000]  所以你跟這些百姓說
[00:09:35.000 --> 00:09:37.000]  懼怕聖經的就可以走了
[00:09:37.000 --> 00:09:39.000]  所以在哈律泉
[00:09:39.000 --> 00:09:41.000]  懼怕的泉源裏面
[00:09:41.000 --> 00:09:43.000]  懼怕的人就可以先走
[00:09:43.000 --> 00:09:44.000]  你都未見過
[00:09:44.000 --> 00:09:46.000]  沒有人打仗會嫌太多人的
[00:09:46.000 --> 00:09:48.000]  但上帝說太多人
[00:09:48.000 --> 00:09:50.000]  我不想你們覺得
[00:09:50.000 --> 00:09:51.000]  你們自己打贏
[00:09:51.000 --> 00:09:52.000]  我要做到一樣
[00:09:52.000 --> 00:09:54.000]  很難以想像的事
[00:09:54.000 --> 00:09:55.000]  以至你知道
[00:09:55.000 --> 00:09:57.000]  上帝是神給你的聖明
[00:09:57.000 --> 00:10:00.000]  第四節
[00:10:00.000 --> 00:10:01.000]  耶和對基甸說
[00:10:01.000 --> 00:10:02.000]  人還是太多了
[00:10:02.000 --> 00:10:04.000]  要帶他們去水旁
[00:10:04.000 --> 00:10:06.000]  我在那裏再幫你試試
[00:10:06.000 --> 00:10:07.000]  我指著誰說
[00:10:07.000 --> 00:10:08.000]  這個人可以去
[00:10:08.000 --> 00:10:09.000]  就可以去
[00:10:09.000 --> 00:10:10.000]  我指著誰說
[00:10:10.000 --> 00:10:11.000]  這個人不可以去
[00:10:11.000 --> 00:10:12.000]  就不可以去
[00:10:12.000 --> 00:10:13.000]  基甸跟著去了
[00:10:13.000 --> 00:10:14.000]  第五節
[00:10:14.000 --> 00:10:15.000]  到水旁的時候
[00:10:15.000 --> 00:10:16.000]  耶和對基甸說
[00:10:16.000 --> 00:10:18.000]  凡用舌頭舔水
[00:10:18.000 --> 00:10:19.000]  好像狗一樣
[00:10:19.000 --> 00:10:21.000]  就將他站在一邊
[00:10:21.000 --> 00:10:23.000]  那些雙膝跪下喝水的
[00:10:23.000 --> 00:10:24.000]  就在另一邊
[00:10:24.000 --> 00:10:25.000]  第六節
[00:10:25.000 --> 00:10:28.000]  用手捧到嘴邊舔水
[00:10:28.000 --> 00:10:29.000]  有三百人
[00:10:29.000 --> 00:10:31.000]  其餘的都是雙膝跪下喝水
[00:10:31.000 --> 00:10:33.000]  用舌頭舔水
[00:10:33.000 --> 00:10:34.000]  好像狗一樣
[00:10:34.000 --> 00:10:36.000]  但用雙手捧到嘴邊舔水
[00:10:36.000 --> 00:10:38.000]  狗就不會用手舔水
[00:10:38.000 --> 00:10:40.000]  所以這個動作
[00:10:40.000 --> 00:10:41.000]  他在想
[00:10:41.000 --> 00:10:43.000]  去到水源
[00:10:43.000 --> 00:10:44.000]  如果這裏是水旁邊的時候
[00:10:44.000 --> 00:10:47.000]  有些人就用手舀起水
[00:10:47.000 --> 00:10:48.000]  舀起水之後
[00:10:48.000 --> 00:10:49.000]  就好像狗舔
[00:10:49.000 --> 00:10:52.000]  這裏有一種
[00:10:52.000 --> 00:10:54.000]  另一種就是雙膝跪下的時候
[00:10:54.000 --> 00:10:55.000]  雙膝跪下的時候
[00:10:55.000 --> 00:10:59.000]  就用舌頭捧到嘴邊舔水
[00:10:59.000 --> 00:11:00.000]  現在就將這兩種人
[00:11:00.000 --> 00:11:02.000]  分開了出來
[00:11:02.000 --> 00:11:03.000]  一種就是跪下
[00:11:03.000 --> 00:11:05.000]  一種就是這樣
[00:11:05.000 --> 00:11:07.000]  一種就整個趴下喝水
[00:11:07.000 --> 00:11:09.000]  究竟兩者有什麼分別呢
[00:11:09.000 --> 00:11:12.000]  有些人就說
[00:11:12.000 --> 00:11:14.000]  好像狗一樣
[00:11:14.000 --> 00:11:16.000]  喝水的那些
[00:11:16.000 --> 00:11:18.000]  警覺性高一點
[00:11:18.000 --> 00:11:23.000]  隨時隱瞞有沒有敵人在
[00:11:23.000 --> 00:11:25.000]  這些就是提高警覺的神
[00:11:25.000 --> 00:11:27.000]  所以神就選擇這些人
[00:11:27.000 --> 00:11:29.000]  這些比較好的兵士
[00:11:29.000 --> 00:11:30.000]  有些人就說
[00:11:30.000 --> 00:11:32.000]  不是
[00:11:32.000 --> 00:11:34.000]  他整個頭捧到嘴邊舔水
[00:11:34.000 --> 00:11:35.000]  就可以很放鬆
[00:11:35.000 --> 00:11:37.000]  根本不需要理會周圍的環境
[00:11:37.000 --> 00:11:39.000]  所以這些是有信心的人
[00:11:39.000 --> 00:11:40.000]  去依靠上帝
[00:11:40.000 --> 00:11:41.000]  他不怕的
[00:11:41.000 --> 00:11:42.000]  就不要這些
[00:11:42.000 --> 00:11:44.000]  選擇一些沒有信心的
[00:11:44.000 --> 00:11:45.000]  有些人就說
[00:11:45.000 --> 00:11:47.000]  你整個頭捧到嘴邊舔水
[00:11:47.000 --> 00:11:49.000]  這麼豪邁奔放
[00:11:49.000 --> 00:11:51.000]  那些就是適合打仗的人
[00:11:51.000 --> 00:11:53.000]  就好像小時候看武俠小說
[00:11:53.000 --> 00:11:54.000]  武俠電影那些
[00:11:54.000 --> 00:11:56.000]  喝酒的那些個個一定會漏口
[00:11:56.000 --> 00:11:57.000]  一定是
[00:11:57.000 --> 00:12:01.000]  那些豪邁奔放的壯士
[00:12:01.000 --> 00:12:02.000]  那些豪俠
[00:12:02.000 --> 00:12:03.000]  一定是這樣
[00:12:03.000 --> 00:12:05.000]  就是這些性情人才適合打仗
[00:12:05.000 --> 00:12:07.000]  所以那些就不要
[00:12:07.000 --> 00:12:09.000]  剩下其他的才要
[00:12:09.000 --> 00:12:12.000]  我就會說
[00:12:12.000 --> 00:12:14.000]  想多了
[00:12:14.000 --> 00:12:16.000]  沒什麼原因的
[00:12:16.000 --> 00:12:18.000]  甚至嫌太多人
[00:12:18.000 --> 00:12:20.000]  所以用一個很隨機的方法
[00:12:20.000 --> 00:12:21.000]  分禁那些
[00:12:21.000 --> 00:12:22.000]  剩下三百個
[00:12:22.000 --> 00:12:25.000]  變成神不是選擇好的或不好的
[00:12:25.000 --> 00:12:28.000]  神主要就是要篩禁那些酒
[00:12:28.000 --> 00:12:30.000]  篩禁三百個
[00:12:30.000 --> 00:12:31.000]  你想一想
[00:12:31.000 --> 00:12:33.000]  對機天來說
[00:12:33.000 --> 00:12:35.000]  我剛剛才召集了軍隊
[00:12:35.000 --> 00:12:37.000]  你現在叫他們全部走
[00:12:37.000 --> 00:12:38.000]  那是怎樣呢
[00:12:38.000 --> 00:12:40.000]  都挺有趣的
[00:12:40.000 --> 00:12:43.000]  神則說
[00:12:43.000 --> 00:12:46.000]  第七節 耶和華對機天說
[00:12:46.000 --> 00:12:48.000]  我要用這舔水的三百人去拯救你們
[00:12:48.000 --> 00:12:50.000]  將米天人交在你們手中
[00:12:50.000 --> 00:12:52.000]  其餘的百姓都可以走了
[00:12:52.000 --> 00:12:53.000]  第八節
[00:12:53.000 --> 00:12:56.000]  百姓手裡拿著食物和角
[00:12:56.000 --> 00:12:57.000]  其餘的以色列人
[00:12:57.000 --> 00:12:58.000]  機天都打發他們走了
[00:12:58.000 --> 00:13:00.000]  就只是那三百個人
[00:13:00.000 --> 00:13:03.000]  這三百個人拿著食物和角
[00:13:03.000 --> 00:13:05.000]  很有趣
[00:13:05.000 --> 00:13:07.000]  打仗需要糧食
[00:13:07.000 --> 00:13:09.000]  所以拿著食物很正常
[00:13:09.000 --> 00:13:11.000]  但是拿著角
[00:13:11.000 --> 00:13:13.000]  那些不是吉人的角
[00:13:13.000 --> 00:13:15.000]  那些角是吹號角
[00:13:15.000 --> 00:13:20.000]  打仗要拿著糧食和兵器
[00:13:20.000 --> 00:13:22.000]  為什麼不拿兵器呢
[00:13:22.000 --> 00:13:25.000]  作者就讓你吊著吊著忍著
[00:13:25.000 --> 00:13:26.000]  那他發生什麼事呢
[00:13:26.000 --> 00:13:28.000]  接下來會怎樣打呢
[00:13:28.000 --> 00:13:30.000]  讓你知道是一件很反常的事
[00:13:30.000 --> 00:13:35.000]  人太多不要兵士也沒有武器
[00:13:35.000 --> 00:13:37.000]  第九節
[00:13:37.000 --> 00:13:40.000]  那夜耶和華對機天說
[00:13:40.000 --> 00:13:42.000]  未來下去恭迎
[00:13:42.000 --> 00:13:45.000]  因為我已經將他交在你的手中了
[00:13:45.000 --> 00:13:47.000]  倘若你害怕下去
[00:13:47.000 --> 00:13:50.000]  可以帶你的僕人抱在下游拿你去
[00:13:50.000 --> 00:13:52.000]  你必聽見他們所說的
[00:13:52.000 --> 00:13:56.000]  就讓你的手借力下去恭迎
[00:13:56.000 --> 00:13:57.000]  我們過去見到機天
[00:13:57.000 --> 00:14:00.000]  是比較沒有信心比較擔心
[00:14:00.000 --> 00:14:02.000]  所以神說如果你怕的話
[00:14:02.000 --> 00:14:03.000]  你下去
[00:14:03.000 --> 00:14:04.000]  你見到發生的事
[00:14:04.000 --> 00:14:06.000]  你就有力量去恭迎
[00:14:06.000 --> 00:14:09.000]  即是說神現在繼續去建立他的信心
[00:14:09.000 --> 00:14:11.000]  那機天很喜歡用的字
[00:14:11.000 --> 00:14:13.000]  倘若或若果
[00:14:13.000 --> 00:14:15.000]  麻煩出一下powerpoint
[00:14:15.000 --> 00:14:21.000]  在這裡
