
[00:00:00.000 --> 00:00:03.200]  他形容一個寡婦
[00:01:48.920 --> 00:01:50.920]  怕鉗磨
[00:01:50.920 --> 00:01:53.920]  就算了
[00:01:53.920 --> 00:01:55.920]  跟他搞定了
[00:01:55.920 --> 00:01:57.920]  大家有沒有這樣的經驗
[00:01:57.920 --> 00:01:59.920]  有人找你工作你很不想幫他
[00:01:59.920 --> 00:02:01.920]  不過天天煩你
[00:02:01.920 --> 00:02:04.520]  WhatsApp有幾個,Email有幾個,電話有幾個
[00:02:04.520 --> 00:02:06.520]  搞到你真的很鉗磨
[00:02:06.520 --> 00:02:07.920]  很煩擾
[00:02:07.920 --> 00:02:09.920]  好啦幫你啦幫你啦算了
[00:02:09.920 --> 00:02:11.920]  大家有這樣嗎
[00:02:11.920 --> 00:02:13.920]  沒有嗎
[00:02:13.920 --> 00:02:15.920]  大家為什麼這麼堅定
[00:02:15.920 --> 00:02:17.920]  這麼厲害
[00:02:17.920 --> 00:02:19.920]  通常你是鉗磨人那個
[00:02:19.920 --> 00:02:21.920]  是不是
[00:02:21.920 --> 00:02:24.920]  我們做家庭人就知道
[00:02:24.920 --> 00:02:26.920]  很多時候小孩子
[00:02:26.920 --> 00:02:28.920]  要求我們買的東西做的東西
[00:02:28.920 --> 00:02:30.920]  我們第一次通常都說No
[00:02:30.920 --> 00:02:32.920]  接著晚上又說什麼
[00:02:32.920 --> 00:02:34.920]  阿爸買給我啦
[00:02:34.920 --> 00:02:36.920]  接著No
[00:02:36.920 --> 00:02:38.920]  接著睡完覺之後
[00:02:38.920 --> 00:02:40.920]  接著又No
[00:02:40.920 --> 00:02:42.920]  你又怕他不長進
[00:02:42.920 --> 00:02:44.920]  又怕他一會
[00:02:44.920 --> 00:02:46.920]  想不開又怎樣
[00:02:46.920 --> 00:02:48.920]  走上天坑做些事
[00:02:48.920 --> 00:02:50.920]  一會你又怕他
[00:02:50.920 --> 00:02:52.920]  不知怎樣專門不讀書
[00:02:52.920 --> 00:02:54.920]  很多東西怕
[00:02:54.920 --> 00:02:56.920]  鉗磨你一輪之後,終於怎樣
[00:02:56.920 --> 00:02:58.920]  算了算了,買給你啦
[00:02:58.920 --> 00:03:00.920]  買了之後才知道
[00:03:00.920 --> 00:03:02.920]  後悔
[00:03:02.920 --> 00:03:04.920]  所以你的心情明白
[00:03:04.920 --> 00:03:06.920]  這個官就是這樣
[00:03:06.920 --> 00:03:08.920]  這個比喻就是這樣說完
[00:03:08.920 --> 00:03:10.920]  耶穌就藉著這個比喻
[00:03:10.920 --> 00:03:12.920]  就告訴我們
[00:03:12.920 --> 00:03:14.920]  為什麼
[00:03:14.920 --> 00:03:16.920]  我們要時常禱告
[00:03:16.920 --> 00:03:18.920]  不要灰心
[00:03:18.920 --> 00:03:20.920]  這個比喻就說完了
[00:03:20.920 --> 00:03:22.920]  耶穌接著
[00:03:22.920 --> 00:03:24.920]  在第六節就說
[00:03:24.920 --> 00:03:26.920]  你們聽者不義之官
[00:03:26.920 --> 00:03:28.920]  所說的話
[00:03:28.920 --> 00:03:30.920]  聽下,大家聽不聽到
[00:03:30.920 --> 00:03:32.920]  就是剛才不義之官
[00:03:32.920 --> 00:03:34.920]  說那些東西
[00:03:34.920 --> 00:03:36.920]  那個的重點
[00:03:36.920 --> 00:03:38.920]  就是什麼
[00:03:38.920 --> 00:03:40.920]  原本我打算不會幫他
[00:03:40.920 --> 00:03:42.920]  也不需要幫他
[00:03:42.920 --> 00:03:44.920]  是不是,我有權有勢
[00:03:44.920 --> 00:03:46.920]  他弱勢
[00:03:46.920 --> 00:03:48.920]  我不幫他完全對我利益
[00:03:48.920 --> 00:03:50.920]  沒有影響
[00:03:50.920 --> 00:03:52.920]  也不會有人責怪我
[00:03:52.920 --> 00:03:54.920]  也不會有後顧之憂
[00:03:54.920 --> 00:03:56.920]  完全可以不用
[00:03:56.920 --> 00:03:58.920]  他求我,我可以當他完全沒有
[00:03:58.920 --> 00:04:00.920]  不過
[00:04:00.920 --> 00:04:02.920]  太煩了,煩得我太多
[00:04:02.920 --> 00:04:04.920]  終於都幫他
[00:04:04.920 --> 00:04:06.920]  這個官所說的
[00:04:06.920 --> 00:04:08.920]  耶穌就說這個是不義的官
[00:04:08.920 --> 00:04:10.920]  加多了一個形容詞
[00:04:10.920 --> 00:04:12.920]  待會你會明白耶穌為什麼這樣說
[00:04:12.920 --> 00:04:14.920]  接著耶穌就解釋
[00:04:14.920 --> 00:04:16.920]  他說上帝的選民
[00:04:16.920 --> 00:04:18.920]  在這裡晝夜
[00:04:18.920 --> 00:04:20.920]  呼籲我
[00:04:20.920 --> 00:04:22.920]  這個我想都很容易明白
[00:04:22.920 --> 00:04:24.920]  是不是,我們是上帝的選民
[00:04:24.920 --> 00:04:26.920]  是不是,是不是在晝夜
[00:04:26.920 --> 00:04:28.920]  呼喚耶穌
[00:04:28.920 --> 00:04:30.920]  是不是大家都很多事情祈禱
[00:04:30.920 --> 00:04:32.920]  主呀幫我,主呀幫我
[00:04:32.920 --> 00:04:34.920]  是不是,或者我們敬拜裡面
[00:04:34.920 --> 00:04:36.920]  都說主呀讓我見到你,讓我見到你
[00:04:36.920 --> 00:04:38.920]  是不是,這些都是呼籲的
[00:04:38.920 --> 00:04:40.920]  是不是,就是我們太多事
[00:04:40.920 --> 00:04:42.920]  要呼求耶穌了
[00:04:42.920 --> 00:04:44.920]  那麼,這個他是指
[00:04:44.920 --> 00:04:46.920]  神
[00:04:46.920 --> 00:04:48.920]  他縱然為他們
[00:04:48.920 --> 00:04:50.920]  忍了多時
[00:04:50.920 --> 00:04:52.920]  就是神既縱然
[00:04:52.920 --> 00:04:54.920]  縱使都為這群求祂的人
[00:04:54.920 --> 00:04:56.920]  忍了很久
[00:04:56.920 --> 00:04:58.920]  那麼這個忍是什麼意思呢
[00:04:58.920 --> 00:05:00.920]  是不是忍著不回答
[00:05:00.920 --> 00:05:02.920]  不答允許呢
[00:05:02.920 --> 00:05:04.920]  這個意思又解得不太通
[00:05:04.920 --> 00:05:06.920]  其實不是這樣
[00:05:06.920 --> 00:05:08.920]  你通常忍一個人是什麼意思
[00:05:08.920 --> 00:05:10.920]  他一定
[00:05:10.920 --> 00:05:12.920]  做了很多不好的事
[00:05:12.920 --> 00:05:14.920]  是不是
[00:05:14.920 --> 00:05:16.920]  忍了你很久
[00:05:16.920 --> 00:05:18.920]  忍了一年兩年三年
[00:05:18.920 --> 00:05:20.920]  忍了你很久
[00:05:20.920 --> 00:05:22.920]  這個意思也是這樣
[00:05:22.920 --> 00:05:24.920]  其實我們不斷求神一些事
[00:05:24.920 --> 00:05:26.920]  無論什麼都好
[00:05:26.920 --> 00:05:28.920]  不過原來神說什麼
[00:05:28.920 --> 00:05:30.920]  他不斷在忍著我們
[00:05:30.920 --> 00:05:32.920]  他不是忍著不回答我們
[00:05:32.920 --> 00:05:34.920]  他是在說忍著我們
[00:05:34.920 --> 00:05:36.920]  不好的事
[00:05:36.920 --> 00:05:38.920]  就是未砌我們
[00:05:38.920 --> 00:05:40.920]  OK,我們一方面
[00:05:40.920 --> 00:05:42.920]  今天求主
[00:05:42.920 --> 00:05:44.920]  我們要見到禰
[00:05:44.920 --> 00:05:46.920]  但是夜晚可能做些事
[00:05:46.920 --> 00:05:48.920]  得罪主
[00:05:48.920 --> 00:05:50.920]  神就忍你
[00:05:50.920 --> 00:05:52.920]  第二天起床我們靈修的時候
[00:05:52.920 --> 00:05:54.920]  又求民主,主啊,我要見到禰
[00:05:54.920 --> 00:05:56.920]  下午回公司的時候
[00:05:56.920 --> 00:05:58.920]  又做些事得罪主
[00:05:58.920 --> 00:06:00.920]  神說我忍你
[00:06:00.920 --> 00:06:02.920]  夜晚睡覺之前又祈禱
[00:06:02.920 --> 00:06:04.920]  主啊,赦免我,我會改
[00:06:04.920 --> 00:06:06.920]  我想見到禰
[00:06:06.920 --> 00:06:08.920]  第二天起床又這樣求
[00:06:08.920 --> 00:06:10.920]  不過一上班的時候
[00:06:10.920 --> 00:06:12.920]  一被人踩著腳
[00:06:12.920 --> 00:06:14.920]  又立刻不知如何是好
[00:06:14.920 --> 00:06:16.920]  所以忍的意思是
[00:06:16.920 --> 00:06:18.920]  耶穌說
[00:06:18.920 --> 00:06:20.920]  我們這群信徒
[00:06:20.920 --> 00:06:22.920]  不斷求神
[00:06:22.920 --> 00:06:24.920]  祝福我,給我,改變我
[00:06:24.920 --> 00:06:26.920]  幫助解決困難
[00:06:26.920 --> 00:06:28.920]  但原來我們又不斷
[00:06:28.920 --> 00:06:30.920]  令神不開心
[00:06:30.920 --> 00:06:32.920]  或者做些違背祂的事情
[00:06:32.920 --> 00:06:34.920]  意思是
[00:06:34.920 --> 00:06:36.920]  神不斷縱然
[00:06:36.920 --> 00:06:38.920]  忍著我們
[00:06:38.920 --> 00:06:40.920]  然後耶穌就說
[00:06:40.920 --> 00:06:42.920]  豈不終究給他們新冤嗎?
[00:06:42.920 --> 00:06:44.920]  最終
[00:06:44.920 --> 00:06:46.920]  神都像父母一樣
[00:06:46.920 --> 00:06:48.920]  都給你
[00:06:48.920 --> 00:06:50.920]  都答應你
[00:06:50.920 --> 00:06:54.920]  所以耶穌說了些什麼?
[00:06:54.920 --> 00:06:56.920]  耶穌說了
[00:06:56.920 --> 00:06:58.920]  祂會不會答應我們的祈禱?
[00:06:58.920 --> 00:07:00.920]  會
[00:07:00.920 --> 00:07:02.920]  會
[00:07:02.920 --> 00:07:04.920]  就好像做父母
[00:07:04.920 --> 00:07:06.920]  答應子女一些正當的事情
[00:07:06.920 --> 00:07:08.920]  是會
[00:07:08.920 --> 00:07:10.920]  耶穌肯定說
[00:07:10.920 --> 00:07:12.920]  祂是會
[00:07:12.920 --> 00:07:14.920]  即是說一個不公義
[00:07:14.920 --> 00:07:16.920]  不公平
[00:07:16.920 --> 00:07:18.920]  不懼怕上帝
[00:07:18.920 --> 00:07:20.920]  不憐憫人的,有權勢的人
[00:07:20.920 --> 00:07:22.920]  都會因為這個弱勢的人
[00:07:22.920 --> 00:07:24.920]  沒有得罪他
[00:07:24.920 --> 00:07:26.920]  是煩他
[00:07:26.920 --> 00:07:28.920]  他都會終究答應他
[00:07:28.920 --> 00:07:30.920]  何況
[00:07:30.920 --> 00:07:32.920]  一個公義的神
[00:07:32.920 --> 00:07:34.920]  有憐憫的神
[00:07:34.920 --> 00:07:36.920]  即是憐憫我們
[00:07:36.920 --> 00:07:38.920]  有憐憫的神
[00:07:38.920 --> 00:07:40.920]  你求祂
[00:07:40.920 --> 00:07:42.920]  祂不就更加會給你嗎?
[00:07:42.920 --> 00:07:44.920]  而且會給你
[00:07:44.920 --> 00:07:46.920]  所以耶穌所說的
[00:07:46.920 --> 00:07:48.920]  就是說
[00:07:48.920 --> 00:07:50.920]  我們祈禱這位神
[00:07:50.920 --> 00:07:52.920]  祂是會答應我們的祈禱
[00:07:52.920 --> 00:07:54.920]  而且在
[00:07:54.920 --> 00:07:56.920]  第八節就說到
[00:07:56.920 --> 00:07:58.920]  我告訴你們
[00:07:58.920 --> 00:08:00.920]  要快快地
[00:08:00.920 --> 00:08:02.920]  你們他們身冤了
[00:08:02.920 --> 00:08:04.920]  而且說什麼?
[00:08:04.920 --> 00:08:06.920]  不僅會應允你的祈禱
[00:08:06.920 --> 00:08:08.920]  而且會快
[00:08:08.920 --> 00:08:10.920]  快過那個官
[00:08:10.920 --> 00:08:12.920]  所以在形容什麼?
[00:08:12.920 --> 00:08:14.920]  我們對神的祈禱
[00:08:14.920 --> 00:08:16.920]  神是會應允我們的
[00:08:16.920 --> 00:08:18.920]  而且會快
[00:08:18.920 --> 00:08:20.920]  縱使我們仍然
[00:08:20.920 --> 00:08:22.920]  有時是得罪神
[00:08:22.920 --> 00:08:24.920]  行不行?
[00:08:24.920 --> 00:08:26.920]  這是神的應許
[00:08:26.920 --> 00:08:28.920]  神說出這個比喻
[00:08:28.920 --> 00:08:30.920]  就是說
[00:08:30.920 --> 00:08:32.920]  要我們常常的祈禱
[00:08:32.920 --> 00:08:34.920]  不要灰心
[00:08:34.920 --> 00:08:36.920]  因為神本
[00:08:36.920 --> 00:08:38.920]  就是如此
[00:08:38.920 --> 00:08:40.920]  祂是會聽我們的祈禱
[00:08:40.920 --> 00:08:42.920]  我們都經常祈禱
[00:08:42.920 --> 00:08:44.920]  我覺得
[00:08:44.920 --> 00:08:46.920]  要經歷這些說話
[00:08:46.920 --> 00:08:48.920]  其實我們大家都要運用信心
[00:08:48.920 --> 00:08:50.920]  聽完就行了
[00:08:50.920 --> 00:08:52.920]  信了幾十年
[00:08:52.920 --> 00:08:54.920]  我們都知道
[00:08:54.920 --> 00:08:56.920]  不過在祈禱的過程中
[00:08:56.920 --> 00:08:58.920]  這些說話
[00:08:58.920 --> 00:09:00.920]  其實是不斷要有信心
[00:09:00.920 --> 00:09:02.920]  來學習,要祈,要看
[00:09:02.920 --> 00:09:04.920]  然後去經驗
[00:09:04.920 --> 00:09:06.920]  大家都知道,我近期
[00:09:06.920 --> 00:09:08.920]  和很多人做醫治祈禱
[00:09:08.920 --> 00:09:10.920]  在疾病那裡
[00:09:10.920 --> 00:09:12.920]  真的很想見到主
[00:09:12.920 --> 00:09:14.920]  近期
[00:09:14.920 --> 00:09:16.920]  我手痛
[00:09:16.920 --> 00:09:18.920]  由八月開始
[00:09:18.920 --> 00:09:20.920]  手痛,為什麼呢?
[00:09:20.920 --> 00:09:22.920]  因為搬屋
[00:09:22.920 --> 00:09:24.920]  裝修房子
[00:09:24.920 --> 00:09:26.920]  裝修房子要扔掉東西
[00:09:26.920 --> 00:09:28.920]  搬去別的地方
[00:09:28.920 --> 00:09:30.920]  箱子都三十箱
[00:09:30.920 --> 00:09:32.920]  有些傢具
[00:09:32.920 --> 00:09:34.920]  扔掉東西
[00:09:34.920 --> 00:09:36.920]  然後搬走
[00:09:36.920 --> 00:09:38.920]  當然不是我搬
[00:09:38.920 --> 00:09:40.920]  幾個月之後又搬回來
[00:09:40.920 --> 00:09:42.920]  對不對
[00:09:42.920 --> 00:09:44.920]  又要有兩個月時間
[00:09:44.920 --> 00:09:46.920]  搬東西去別人家住
[00:09:46.920 --> 00:09:48.920]  所以搬來搬去
[00:09:48.920 --> 00:09:50.920]  東西搬回來
[00:09:50.920 --> 00:09:52.920]  就拆箱
[00:09:52.920 --> 00:09:54.920]  有些新的傢具
[00:09:54.920 --> 00:09:56.920]  又要重新整過
[00:09:56.920 --> 00:09:58.920]  又要卸位
[00:09:58.920 --> 00:10:00.920]  又要磨一些東西,又要斬一些東西
[00:10:00.920 --> 00:10:02.920]  以致到位置可以
[00:10:02.920 --> 00:10:04.920]  卸到東西
[00:10:04.920 --> 00:10:06.920]  有一天
[00:10:06.920 --> 00:10:08.920]  要做這些東西
[00:10:08.920 --> 00:10:10.920]  我形容好像一隻螞蟻
[00:10:10.920 --> 00:10:12.920]  有六隻手搬石頭
[00:10:12.920 --> 00:10:14.920]  搬搬搬
[00:10:14.920 --> 00:10:16.920]  不停地搬
[00:10:16.920 --> 00:10:18.920]  做完很開心
[00:10:18.920 --> 00:10:20.920]  但是一早上
[00:10:20.920 --> 00:10:22.920]  整個手
[00:10:22.920 --> 00:10:24.920]  好像
[00:10:24.920 --> 00:10:26.920]  不是輕飄飄
[00:10:26.920 --> 00:10:28.920]  是舉不起
[00:10:28.920 --> 00:10:30.920]  很痛
[00:10:30.920 --> 00:10:32.920]  大家試過手痛
[00:10:32.920 --> 00:10:34.920]  手痛有很多種
[00:10:34.920 --> 00:10:36.920]  肩膀有事
[00:10:36.920 --> 00:10:38.920]  傷了肩膀
[00:10:38.920 --> 00:10:40.920]  大家可不可以這樣抬起
[00:10:40.920 --> 00:10:42.920]  可不可以這樣抬起
[00:10:42.920 --> 00:10:44.920]  可以吧
[00:10:44.920 --> 00:10:46.920]  傷痛的時候
[00:10:46.920 --> 00:10:48.920]  一抬起
[00:10:48.920 --> 00:10:50.920]  就不行了
[00:10:50.920 --> 00:10:52.920]  就要遷就
[00:10:52.920 --> 00:10:54.920]  然後自己抬起
[00:10:54.920 --> 00:10:56.920]  那種傷
[00:10:56.920 --> 00:10:58.920]  這樣抬起
[00:10:58.920 --> 00:11:00.920]  下來的時候是最痛的
[00:11:00.920 --> 00:11:02.920]  這一下一下下來是痛的
[00:11:02.920 --> 00:11:04.920]  所以要很快地收下來
[00:11:04.920 --> 00:11:06.920]  這樣就不痛了
[00:11:06.920 --> 00:11:08.920]  兩只手都是這樣
[00:11:08.920 --> 00:11:10.920]  身體有事
[00:11:10.920 --> 00:11:12.920]  那怎麼辦呢
[00:11:12.920 --> 00:11:14.920]  當然是祈禱
[00:11:14.920 --> 00:11:16.920]  我們經常為病人祈禱
[00:11:16.920 --> 00:11:18.920]  所以首先都會為自己祈禱
[00:11:18.920 --> 00:11:20.920]  大家都會的
[00:11:20.920 --> 00:11:22.920]  按手這裡按手那裡
[00:11:22.920 --> 00:11:24.920]  適當地都按
[00:11:24.920 --> 00:11:26.920]  祈禱
[00:11:26.920 --> 00:11:28.920]  主啊醫治我
[00:11:28.920 --> 00:11:30.920]  奉耶穌基督的名醫治我
[00:11:30.920 --> 00:11:32.920]  我為人祈禱的術語都出來了
[00:11:32.920 --> 00:11:34.920]  醫治我
[00:11:34.920 --> 00:11:38.920]  祈禱了一段時間都沒什麼好轉
[00:11:38.920 --> 00:11:40.920]  然後我又問
[00:11:40.920 --> 00:11:42.920]  我的醫治隊工
[00:11:42.920 --> 00:11:44.920]  去到醫治特會
[00:11:44.920 --> 00:11:46.920]  通常完了之後
[00:11:46.920 --> 00:11:48.920]  試過幾次我就會說
[00:11:48.920 --> 00:11:50.920]  到我了,你們為我祈禱吧
[00:11:50.920 --> 00:11:52.920]  我想想
[00:11:52.920 --> 00:11:54.920]  有人說恩賜是給人的
[00:11:54.920 --> 00:11:56.920]  不是給自己的
[00:11:56.920 --> 00:11:58.920]  所以為自己祈禱沒什麼果效
[00:11:58.920 --> 00:12:00.920]  算了
[00:12:00.920 --> 00:12:02.920]  這個其中一個所謂先知說的
[00:12:02.920 --> 00:12:04.920]  是不是去看書
[00:12:04.920 --> 00:12:06.920]  但都不一定的,我猜想
[00:12:06.920 --> 00:12:08.920]  好了,那就為我祈禱
[00:12:08.920 --> 00:12:10.920]  很多人都按手為我祈禱
[00:12:10.920 --> 00:12:12.920]  應該祈了幾次
[00:12:12.920 --> 00:12:14.920]  那又怎麼樣
[00:12:14.920 --> 00:12:16.920]  回家又研究一下
[00:12:16.920 --> 00:12:18.920]  又不好
[00:12:18.920 --> 00:12:20.920]  又沒有好
[00:12:20.920 --> 00:12:22.920]  沒有一種我們覺得
[00:12:22.920 --> 00:12:24.920]  祈禱就是神跡性的
[00:12:24.920 --> 00:12:26.920]  醫治那種好法
[00:12:26.920 --> 00:12:28.920]  我們期望這樣
[00:12:28.920 --> 00:12:30.920]  那又不好
[00:12:30.920 --> 00:12:32.920]  我都推遲了一段時間
[00:12:32.920 --> 00:12:34.920]  才去看醫生
[00:12:34.920 --> 00:12:36.920]  為什麼呢,因為我很想主理醫我
[00:12:36.920 --> 00:12:40.920]  為人祈禱
[00:12:40.920 --> 00:12:42.920]  大家都要這樣想
[00:12:42.920 --> 00:12:44.920]  主理醫我
[00:12:44.920 --> 00:12:46.920]  我就說,主理醫我多好
[00:12:46.920 --> 00:12:48.920]  我就可以更有信心
[00:12:48.920 --> 00:12:50.920]  去為病人祈禱
[00:12:50.920 --> 00:12:52.920]  這是什麼好原因
[00:12:52.920 --> 00:12:54.920]  應該也是
[00:12:54.920 --> 00:12:56.920]  但祈禱之後又不行
[00:12:56.920 --> 00:12:58.920]  接著就說
[00:12:58.920 --> 00:13:00.920]  主理醫我
[00:13:00.920 --> 00:13:02.920]  以致我可以跟別人講見證
[00:13:02.920 --> 00:13:04.920]  那些人就會更加有信心
[00:13:04.920 --> 00:13:06.920]  接受你
[00:13:06.920 --> 00:13:08.920]  這個理由都挺好的
[00:13:08.920 --> 00:13:10.920]  都不錯
[00:13:10.920 --> 00:13:12.920]  都很想是這樣
[00:13:12.920 --> 00:13:14.920]  那祈禱之後又不是
[00:13:14.920 --> 00:13:16.920]  又不覺得是
[00:13:16.920 --> 00:13:18.920]  這幾個月里
[00:13:18.920 --> 00:13:20.920]  就想了很多這些原因
[00:13:20.920 --> 00:13:22.920]  主理醫我
[00:13:22.920 --> 00:13:24.920]  讓我感覺到
[00:13:24.920 --> 00:13:26.920]  你的同在
[00:13:26.920 --> 00:13:28.920]  藉著身體的醫治
[00:13:28.920 --> 00:13:30.920]  我體會你的同在
[00:13:30.920 --> 00:13:32.920]  這個都是你叫我們這樣求的
[00:13:32.920 --> 00:13:34.920]  這個理由都挺好的
[00:13:34.920 --> 00:13:36.920]  又祈禱
[00:13:36.920 --> 00:13:38.920]  又不行
[00:13:38.920 --> 00:13:40.920]  真的試過很多次
[00:13:40.920 --> 00:13:42.920]  主理醫我
[00:13:42.920 --> 00:13:44.920]  你說過
[00:13:44.920 --> 00:13:46.920]  你的祈求合乎你的心意
[00:13:46.920 --> 00:13:48.920]  叫上帝的
[00:13:48.920 --> 00:13:50.920]  名恩賜得榮耀就行
[00:13:50.920 --> 00:13:52.920]  主理醫我
[00:13:52.920 --> 00:13:54.920]  又好像
[00:13:54.920 --> 00:13:56.920]  又不行
[00:13:56.920 --> 00:13:58.920]  我想說
[00:13:58.920 --> 00:14:00.920]  經驗過這幾個月里
[00:14:00.920 --> 00:14:02.920]  一直祈禱
[00:14:02.920 --> 00:14:04.920]  都祈禱
[00:14:04.920 --> 00:14:06.920]  其實都沒灰心過
[00:14:06.920 --> 00:14:08.920]  不過是很想
[00:14:08.920 --> 00:14:10.920]  主理醫我
[00:14:10.920 --> 00:14:12.920]  一直都不是
[00:14:12.920 --> 00:14:14.920]  很完全的醫治
[00:14:14.920 --> 00:14:16.920]  接著我真的要看醫生
[00:14:16.920 --> 00:14:18.920]  打電話給我們當中的好醫生
[00:14:18.920 --> 00:14:20.920]  藉著他
[00:14:20.920 --> 00:14:22.920]  有很多很好的
[00:14:22.920 --> 00:14:24.920]  醫治等等
[00:14:24.920 --> 00:14:26.920]  接著我又近期
[00:14:26.920 --> 00:14:28.920]  做一個
[00:14:28.920 --> 00:14:30.920]  醫治的見證
[00:14:30.920 --> 00:14:32.920]  我們在寫見證
[00:14:32.920 --> 00:14:34.920]  這是新鮮出爐的
[00:14:34.920 --> 00:14:36.920]  這個人又是手痛
[00:14:36.920 --> 00:14:38.920]  這個人又是手痛
[00:14:38.920 --> 00:14:40.920]  剛剛寫起的
[00:14:40.920 --> 00:14:42.920]  都剛剛放在
[00:14:42.920 --> 00:14:44.920]  網頁上,大家上去看
[00:14:44.920 --> 00:14:46.920]  很簡單,我讀給大家聽
[00:14:46.920 --> 00:14:48.920]  這個人
[00:14:48.920 --> 00:14:50.920]  是一個機構的
[00:14:50.920 --> 00:14:52.920]  同工,不是我們教會
[00:14:52.920 --> 00:14:54.920]  他在四月的時候
[00:14:54.920 --> 00:14:56.920]  他的左肩
[00:14:56.920 --> 00:14:58.920]  甲骨和左背很痛
[00:14:58.920 --> 00:15:00.920]  接著
[00:15:00.920 --> 00:15:02.920]  就蔓延到他的左手
[00:15:02.920 --> 00:15:04.920]  他的手指
[00:15:04.920 --> 00:15:06.920]  都感覺到麻痹
[00:15:06.920 --> 00:15:08.920]  而他就說
[00:15:08.920 --> 00:15:10.920]  可能是他彈吉他彈得多
[00:15:10.920 --> 00:15:12.920]  手勢不好
[00:15:12.920 --> 00:15:14.920]  每次彈吉他舉起左手
[00:15:14.920 --> 00:15:16.920]  就會很痛
[00:15:16.920 --> 00:15:18.920]  所以他就盡量避免用左手
[00:15:18.920 --> 00:15:20.920]  他去看針灸
[00:15:20.920 --> 00:15:22.920]  看了兩次針灸
[00:15:22.920 --> 00:15:24.920]  針灸之後就好了兩天
[00:15:24.920 --> 00:15:26.920]  接著又恢復痛
[00:15:26.920 --> 00:15:28.920]  所以就不看針灸了
[00:15:28.920 --> 00:15:30.920]  看西醫
[00:15:30.920 --> 00:15:32.920]  看了三至四次西醫
[00:15:32.920 --> 00:15:34.920]  西醫就說他是
[00:15:34.920 --> 00:15:36.920]  肩周炎
[00:15:36.920 --> 00:15:38.920]  他大概四十歲左右
[00:15:38.920 --> 00:15:40.920]  這個男士,肩周炎
[00:15:40.920 --> 00:15:42.920]  吃了藥就有點好轉
[00:15:42.920 --> 00:15:44.920]  但是又痛了
[00:15:44.920 --> 00:15:46.920]  不持久,還有不好
[00:15:46.920 --> 00:15:48.920]  一直到七月
[00:15:48.920 --> 00:15:50.920]  就是四個月後
[00:15:50.920 --> 00:15:52.920]  四五六七
[00:15:52.920 --> 00:15:54.920]  七月中,他在聚會之後
[00:15:54.920 --> 00:15:56.920]  剛好我們有醫治隊工在
[00:15:56.920 --> 00:15:58.920]  我們就問
[00:15:58.920 --> 00:16:00.920]  有沒有人有病
