
[00:00:00.000 --> 00:00:09.000]  請各位再一次翻開聖經羅馬書第八章
[00:06:15.000 --> 00:06:29.000]  真是苦啊 誰能救我脫離這該死罪惡的本性呢
[00:06:29.000 --> 00:06:35.000]  我都經常在一個這樣的掙扎當中
[00:06:35.000 --> 00:06:39.000]  就算我是一個傳道人 是一個牧師
[00:06:39.000 --> 00:06:43.000]  我都經常有保羅這一份的經歷
[00:06:43.000 --> 00:06:47.000]  有些事情我知道我是應該要做的
[00:06:47.000 --> 00:06:50.000]  但是我真的沒有做到
[00:06:50.000 --> 00:06:52.000]  有些事情我明知道
[00:06:52.000 --> 00:06:54.000]  不要說你是一個牧師
[00:06:54.000 --> 00:06:58.000]  你就算是一個普通的基督徒
[00:06:58.000 --> 00:07:01.000]  你都是不應該做的
[00:07:01.000 --> 00:07:06.000]  但是有時候我真的會做了
[00:07:06.000 --> 00:07:09.000]  這些這樣的爭戰
[00:07:09.000 --> 00:07:14.000]  可能講得誇張一點就是我們每天都會發生
[00:07:14.000 --> 00:07:18.000]  怎樣才能夠得到這一份的自由
[00:07:18.000 --> 00:07:22.000]  就是我不需要整天閉著嘴
[00:07:22.000 --> 00:07:27.000]  是為了我們自己的罪惡而感覺到不安樂呢
[00:07:27.000 --> 00:07:31.000]  有沒有一些解救的方法呢
[00:07:31.000 --> 00:07:36.000]  羅馬書第八章其實是講了一個喜訊給我們
[00:07:36.000 --> 00:07:40.000]  當保羅講到他自己的內心的掙扎的時候
[00:07:40.000 --> 00:07:43.000]  他知道是有出路的
[00:07:43.000 --> 00:07:48.000]  而這個出路在他的羅馬書裡面他已經講了
[00:07:48.000 --> 00:07:50.000]  在第七章二十五節
[00:07:50.000 --> 00:07:56.000]  他說感謝神 靠著我們的主耶穌基督就能夠脫離了
[00:07:56.000 --> 00:08:02.000]  我們是可以脫離罪給我們的捆綁和控訴
[00:08:02.000 --> 00:08:06.000]  以致我們能夠做一個真正自由的人
[00:08:06.000 --> 00:08:10.000]  所以我就用真正的自由成為今天這個講題
[00:08:10.000 --> 00:08:12.000]  羅馬書第八章第一節
[00:08:12.000 --> 00:08:14.000]  我只是講第一節
[00:08:14.000 --> 00:08:16.000]  他就是說
[00:08:16.000 --> 00:08:22.000]  和學本 如今那些在基督耶穌裡的就不定罪了
[00:08:22.000 --> 00:08:25.000]  就不定罪了
[00:08:25.000 --> 00:08:30.000]  告訴我們一個真正自由的人的兩方面的表現
[00:08:30.000 --> 00:08:33.000]  第一就是一個真正自由的人
[00:08:33.000 --> 00:08:38.000]  我們是不需要被罪約束我們
[00:08:38.000 --> 00:08:41.000]  唯有我們不需要被罪約束
[00:08:41.000 --> 00:08:44.000]  我們才可以成為一個真正自由的人
[00:08:44.000 --> 00:08:48.000]  第二方面就是怎樣才可以成為一個真正自由的人呢
[00:08:48.000 --> 00:08:50.000]  聖經告訴我們
[00:08:50.000 --> 00:08:54.000]  那些在基督耶穌裡的
[00:08:54.000 --> 00:08:57.000]  是有方法可以做到的
[00:08:57.000 --> 00:09:00.000]  就是在耶穌基督裡
[00:09:00.000 --> 00:09:16.000]  或者就讓我去用這個新譯本裏面所講的
[00:09:16.000 --> 00:09:19.000]  他說 從今以後
[00:09:19.000 --> 00:09:24.000]  所有屬於耶穌基督的人都不被定罪了
[00:09:24.000 --> 00:09:27.000]  因為次人生命的聖靈的律
[00:09:27.000 --> 00:09:32.000]  已經在基督耶穌裏面使我們獲得自由
[00:09:32.000 --> 00:09:38.000]  脫離了犯罪和死亡的律
[00:09:38.000 --> 00:09:42.000]  為什麼我會選用另外一個譯本來做讀經呢
[00:09:42.000 --> 00:09:47.000]  因為和學本沒有用到自由這個字出來
[00:09:47.000 --> 00:09:50.000]  雖然在原文裏面是有這個字
[00:09:50.000 --> 00:09:55.000]  他只是說基督釋放了我們 使我們脫離了罪和死的律
[00:09:55.000 --> 00:10:00.000]  而多康特的譯本就告訴我們
[00:10:00.000 --> 00:10:04.000]  因為次人生命的聖靈的律
[00:10:04.000 --> 00:10:09.000]  已經在基督耶穌裏面使我們獲得了自由
[00:10:09.000 --> 00:10:13.000]  脫離了犯罪和死亡的律
[00:10:13.000 --> 00:10:16.000]  我們要去看看這個第一個天籟的喜訊
[00:10:16.000 --> 00:10:18.000]  一個好消息是什麼呢
[00:10:18.000 --> 00:10:21.000]  就是我們可以成為一個自由的人
[00:10:21.000 --> 00:10:23.000]  一個真正自由的人
[00:10:23.000 --> 00:10:26.000]  不需要被罪去約束
[00:10:26.000 --> 00:10:29.000]  不需要被罪去控訴
[00:10:29.000 --> 00:10:32.000]  不需要被罪去捆綁
[00:10:32.000 --> 00:10:38.000]  也不需要被罪去克制
[00:10:38.000 --> 00:10:43.000]  如果我自己做錯一件事
[00:10:43.000 --> 00:10:47.000]  就算我得罪了一個人
[00:10:47.000 --> 00:10:49.000]  如果那個人說不要緊
[00:10:49.000 --> 00:10:51.000]  我不計較
[00:10:51.000 --> 00:10:55.000]  我原諒你
[00:10:55.000 --> 00:11:01.000]  就算有人說要原諒我們所做過的錯事
[00:11:01.000 --> 00:11:06.000]  很多時候不是別人是否要原諒你
[00:11:06.000 --> 00:11:11.000]  而是我們會為了我們自己所做錯的決定
[00:11:11.000 --> 00:11:15.000]  說錯的那句話
[00:11:15.000 --> 00:11:19.000]  還有我們所做的不對的行為
[00:11:19.000 --> 00:11:21.000]  我們自己是會承受的
[00:11:21.000 --> 00:11:25.000]  這個我叫做罪疚感
[00:11:25.000 --> 00:11:29.000]  我們沒辦法可以拿走的是什麼呢
[00:11:29.000 --> 00:11:31.000]  我們沒辦法拿走的是我們做錯事
[00:11:31.000 --> 00:11:35.000]  而帶給我們內心的自責和罪疚
[00:11:35.000 --> 00:11:39.000]  這是人的最大問題
[00:11:39.000 --> 00:11:42.000]  就算是大奸大惡的人
[00:11:42.000 --> 00:11:44.000]  沒有良知的人
[00:11:44.000 --> 00:11:54.000]  他們內心仍然有這個罪疚捆綁著我們
[00:11:54.000 --> 00:12:03.000]  從聖經和我們中國的文化裏面
[00:12:03.000 --> 00:12:06.000]  我這樣去解釋
[00:12:06.000 --> 00:12:08.000]  在聖經裏面告訴我們
[00:12:08.000 --> 00:12:11.000]  我們人是神去做的
[00:12:11.000 --> 00:12:17.000]  是神將自己的氣孔吹入我們的生命裏面
[00:12:17.000 --> 00:12:22.000]  我們是照著神的形象去做的
[00:12:22.000 --> 00:12:27.000]  所以我們是有神的屬性在裏面
[00:12:27.000 --> 00:12:31.000]  所以我們會有知罪的心
[00:12:31.000 --> 00:12:35.000]  而中國人論語告訴我們
[00:12:35.000 --> 00:12:40.000]  我們是有惻隱之心的
[00:12:40.000 --> 00:12:46.000]  所以我們對於罪是有一種敏感性的
[00:12:46.000 --> 00:12:47.000]  我做錯事
[00:12:47.000 --> 00:12:50.000]  我外面表現到若無其事也好
[00:12:50.000 --> 00:12:56.000]  其實我心裏面是有一種不安在裏面
[00:12:56.000 --> 00:13:01.000]  所以羅馬書第八章的訊息的重要性
[00:13:01.000 --> 00:13:03.000]  就是告訴我們
[00:13:03.000 --> 00:13:07.000]  我們對於我們這種自責和罪疚的感覺
[00:13:07.000 --> 00:13:10.000]  是可以處理的
[00:13:10.000 --> 00:13:12.000]  不是不可以處理的
[00:13:12.000 --> 00:13:14.000]  今天我們所做錯的事
[00:13:14.000 --> 00:13:17.000]  就算我們要抱著自己
[00:13:17.000 --> 00:13:19.000]  自己一個人去承擔也好
[00:13:19.000 --> 00:13:22.000]  我們都知道我們沒有辦法去承擔
[00:13:22.000 --> 00:13:28.000]  我們做錯事之後所引致的各樣的後果
[00:13:28.000 --> 00:13:30.000]  做父母的都知道
[00:13:30.000 --> 00:13:33.000]  如果你小時候不懂得去教他
[00:13:33.000 --> 00:13:36.000]  不懂得去栽培他
[00:13:36.000 --> 00:13:40.000]  你未必是出於一個故意或者惡意
[00:13:40.000 --> 00:13:43.000]  但是因為你不懂得去栽培他的話
[00:13:43.000 --> 00:13:45.000]  當他長大了的時候
[00:13:45.000 --> 00:13:47.000]  他有一些怪異的行為
[00:13:47.000 --> 00:13:50.000]  你是會很自責的
[00:13:50.000 --> 00:13:56.000]  而那些後果你怎樣都補救不了的
[00:13:56.000 --> 00:13:59.000]  又或者在我們現今的世界裏面
[00:13:59.000 --> 00:14:00.000]  人與人之間
[00:14:00.000 --> 00:14:03.000]  譬如男女的感情是很隨便的
[00:14:03.000 --> 00:14:07.000]  無論我是追求一個人
[00:14:07.000 --> 00:14:09.000]  或者是被人追求
[00:14:09.000 --> 00:14:10.000]  無論是別人和我分手
[00:14:10.000 --> 00:14:13.000]  或者是我要去甩掉別人
[00:14:13.000 --> 00:14:15.000]  在感情上的分開
[00:14:15.000 --> 00:14:19.000]  而帶給人那種傷痛
[00:14:19.000 --> 00:14:22.000]  無論是誰對誰錯都好
[00:14:22.000 --> 00:14:31.000]  我們沒有辦法去彌補那種破損的關係
[00:14:31.000 --> 00:14:34.000]  這個會令到我們內心裏面
[00:14:34.000 --> 00:14:37.000]  總是有些針刺著我們
[00:14:37.000 --> 00:14:40.000]  腰著我們
[00:14:40.000 --> 00:14:41.000]  身體上的軟弱
[00:14:41.000 --> 00:14:43.000]  我仍然可以忍受
[00:14:43.000 --> 00:14:46.000]  我的生骨刺也很難忍受
[00:14:46.000 --> 00:14:48.000]  我仍然可以忍受
[00:14:48.000 --> 00:14:49.000]  我的皮膚不好
[00:14:49.000 --> 00:14:50.000]  我可以忍受
[00:14:50.000 --> 00:14:52.000]  但是我內心裏面
[00:14:52.000 --> 00:14:55.000]  這些腰著我們的罪
[00:14:55.000 --> 00:14:58.000]  吃什麼藥才可以解決呢
[00:14:58.000 --> 00:14:59.000]  我們塗什麼藥膏
[00:14:59.000 --> 00:15:03.000]  才可以去除去這些不安的感覺呢
[00:15:03.000 --> 00:15:06.000]  是沒有的
[00:15:06.000 --> 00:15:10.000]  是唯有創造生命的主
[00:15:10.000 --> 00:15:12.000]  給我們生命的神
[00:15:12.000 --> 00:15:15.000]  他為我們去預備的
[00:15:15.000 --> 00:15:19.000]  這個所謂拯救的方法
[00:15:19.000 --> 00:15:25.000]  才能夠去處理我們這個罪
[00:15:25.000 --> 00:15:28.000]  特別是我們的罪疚感
[00:15:28.000 --> 00:15:33.000]  所以在羅馬式第八章
[00:15:33.000 --> 00:15:34.000]  這個大喜訊就是說
[00:15:34.000 --> 00:15:37.000]  如今那些在基督耶穌裏的
[00:15:37.000 --> 00:15:42.000]  就不被定罪
[00:15:42.000 --> 00:15:46.000]  你的罪是會消失的
[00:15:46.000 --> 00:15:49.000]  是會沒有的
[00:15:49.000 --> 00:15:50.000]  我不知道你有沒有經歷過
[00:15:50.000 --> 00:15:53.000]  我有經歷過
[00:15:53.000 --> 00:15:56.000]  應該每個基督徒都經歷過
[00:15:56.000 --> 00:15:58.000]  因為我們每一個人
[00:15:58.000 --> 00:16:03.000]  不會不做錯事的
[00:16:03.000 --> 00:16:06.000]  我們有時候
[00:16:06.000 --> 00:16:08.000]  當我們在神的面前
[00:16:08.000 --> 00:16:11.000]  特別你如果有一些屬靈的夥伴
[00:16:11.000 --> 00:16:12.000]  你跟他說
[00:16:12.000 --> 00:16:15.000]  其實我對於我做錯的事
[00:16:15.000 --> 00:16:16.000]  我真是謹謹於懷
[00:16:16.000 --> 00:16:18.000]  我真是放不下
[00:16:18.000 --> 00:16:20.000]  然後你的屬靈的土伴
[00:16:20.000 --> 00:16:22.000]  跟你一起去為著
[00:16:22.000 --> 00:16:24.000]  你自己所做錯的事
[00:16:24.000 --> 00:16:26.000]  去認罪祈禱
[00:16:26.000 --> 00:16:28.000]  求神去赦免
[00:16:28.000 --> 00:16:30.000]  將真正的平安給我們
[00:16:30.000 --> 00:16:33.000]  就是在那個祈禱
[00:16:33.000 --> 00:16:35.000]  由祈禱那一刻之後
[00:16:35.000 --> 00:16:37.000]  你是發覺到內心那種輕散
[00:16:37.000 --> 00:16:39.000]  就好像聖經告訴我們
[00:16:39.000 --> 00:16:42.000]  我所賜給你的平安
[00:16:42.000 --> 00:16:45.000]  不同世界給你的平安
[00:16:45.000 --> 00:16:48.000]  是會給你一種輕散的感覺
[00:16:48.000 --> 00:16:51.000]  這個就是基督教裏面
[00:16:51.000 --> 00:16:54.000]  所給我們一個是其他宗教給不到的
[00:16:54.000 --> 00:16:59.000]  一個最重要的救贖的恩典
[00:16:59.000 --> 00:17:01.000]  這個是一個大喜的訊息
[00:17:01.000 --> 00:17:04.000]  其實是你和我都應該知道的
[00:17:04.000 --> 00:17:06.000]  如果不是我們就不需要回教會
[00:17:06.000 --> 00:17:09.000]  不需要信耶穌
[00:17:09.000 --> 00:17:11.000]  如果沒有了這個救贖的恩典
[00:17:11.000 --> 00:17:16.000]  我們是不需要信耶穌的
[00:17:16.000 --> 00:17:20.000]  這個是保羅在八章裏面
[00:17:20.000 --> 00:17:22.000]  一個很重要的訊息
[00:17:22.000 --> 00:17:24.000]  是告訴我們
[00:17:24.000 --> 00:17:27.000]  我們是不被定罪
[00:17:27.000 --> 00:17:31.000]  不會再被罪去控訴我們
[00:17:31.000 --> 00:17:34.000]  不會再被罪去綁著我們
[00:17:34.000 --> 00:17:37.000]  不會再被罪去約束著我們
[00:17:37.000 --> 00:17:39.000]  我們是可以的
[00:17:39.000 --> 00:17:43.000]  我們知道一定要有出路
[00:17:43.000 --> 00:17:46.000]  問題就是How
[00:17:46.000 --> 00:17:51.000]  怎樣才可以呢
[00:17:51.000 --> 00:17:53.000]  八章第一節
[00:17:53.000 --> 00:17:56.000]  那些在基督耶穌裏的
[00:17:56.000 --> 00:18:00.000]  就不被定罪
[00:18:00.000 --> 00:18:02.000]  答案其實很簡單
[00:18:02.000 --> 00:18:05.000]  就是在基督裏
[00:18:05.000 --> 00:18:08.000]  就是所有我們在基督裏面的人
[00:18:08.000 --> 00:18:10.000]  就不被定罪
[00:18:10.000 --> 00:18:16.000]  就可以解脫這個罪疚的感覺
[00:18:16.000 --> 00:18:19.000]  當代易管將在基督裏
[00:18:19.000 --> 00:18:24.000]  翻譯成屬於基督的人
[00:18:24.000 --> 00:18:27.000]  在第八章是告訴我們
[00:18:27.000 --> 00:18:30.000]  人有兩種情況
[00:18:30.000 --> 00:18:35.000]  第一種情況就是在基督裏
[00:18:35.000 --> 00:18:42.000]  第二種情況就是不在基督裏
[00:18:42.000 --> 00:18:44.000]  那兩種情況
[00:18:44.000 --> 00:18:48.000]  聖經就是用一個這樣來描述
[00:18:48.000 --> 00:18:51.000]  用一個對比來描述
[00:18:51.000 --> 00:18:53.000]  那個對比就是
[00:18:53.000 --> 00:18:57.000]  我們是隨從我們人的本性
[00:18:57.000 --> 00:19:02.000]  還是隨從聖靈的引導
[00:19:02.000 --> 00:19:05.000]  如果我們願意去隨從跟著聖靈
[00:19:05.000 --> 00:19:07.000]  即是跟著神的引導
[00:19:07.000 --> 00:19:09.000]  去過我們的生活的話
[00:19:09.000 --> 00:19:12.000]  這些人就叫做在基督裏
[00:19:12.000 --> 00:19:16.000]  但是如果我們要跟著我們人的本性
[00:19:16.000 --> 00:19:18.000]  來過我們的生活
[00:19:18.000 --> 00:19:20.000]  來思想和決定的話
[00:19:20.000 --> 00:19:23.000]  這個我們就叫做不在基督裏
[00:19:23.000 --> 00:19:27.000]  我們只是在人的本性當中去生活
[00:19:27.000 --> 00:19:28.000]  如果我們決定
[00:19:28.000 --> 00:19:33.000]  我們要站在用人的本性來思想和生活的時候
[00:19:33.000 --> 00:19:41.000]  我們就會繼續去給罪來捆綁和克制
[00:19:41.000 --> 00:19:43.000]  就是這樣
[00:19:43.000 --> 00:19:45.000]  如果用回聖經給我們的字眼
[00:19:45.000 --> 00:19:49.000]  譬如我們讀第五節
[00:19:49.000 --> 00:19:51.000]  通常我是喜歡自己讀聖經的
[00:19:51.000 --> 00:19:54.000]  不過都給你們機會參與一下
[00:19:54.000 --> 00:19:55.000]  讓你們知道去到哪裏
[00:19:55.000 --> 00:19:57.000]  我們讀一節聖經
[00:19:57.000 --> 00:19:58.000]  第五節一起讀
[00:19:58.000 --> 00:20:01.000]  因為隨從肉體的人
[00:20:01.000 --> 00:20:03.000]  體貼肉體的事
[00:20:03.000 --> 00:20:05.000]  隨從聖靈的人
[00:20:05.000 --> 00:20:07.000]  體貼聖靈的事
[00:20:07.000 --> 00:20:10.000]  在第八章這幾節裏面
[00:20:10.000 --> 00:20:13.000]  是出現了很多次聖靈這個字
[00:20:13.000 --> 00:20:17.000]  也出現了很多次肉體這個字
[00:20:17.000 --> 00:20:18.000]  肉體這個字
[00:20:18.000 --> 00:20:21.000]  英文聖經翻譯成為flesh
[00:20:21.000 --> 00:20:24.000]  f-l-e-s-h flesh
[00:20:24.000 --> 00:20:27.000]  這個字是肉體
[00:20:27.000 --> 00:20:31.000]  當代的聖經就將這個字翻譯成為
[00:20:31.000 --> 00:20:35.000]  犯罪的本性
[00:20:35.000 --> 00:20:38.000]  而這個字本身在翻譯上
[00:20:38.000 --> 00:20:41.000]  是有很多的問題出現
[00:20:41.000 --> 00:20:44.000]  因為不知道應該怎樣去翻這個flesh
[00:20:44.000 --> 00:20:48.000]  這個希臘文的字
[00:20:48.000 --> 00:20:50.000]  體貼肉體
[00:20:50.000 --> 00:20:56.000]  肉體這個字其實是指人的本性
[00:20:56.000 --> 00:20:57.000]  人的nature
[00:20:57.000 --> 00:20:58.000]  這個本身是解nature
[00:20:58.000 --> 00:21:03.000]  人的本性
[00:21:03.000 --> 00:21:06.000]  翻譯其實這個當代
[00:21:06.000 --> 00:21:08.000]  都是跟很多英文的聖經
[00:21:08.000 --> 00:21:10.000]  特別是NIV的聖經
[00:21:10.000 --> 00:21:12.000]  NIV聖經的編輯
[00:21:12.000 --> 00:21:13.000]  他們去翻譯這個字
[00:21:13.000 --> 00:21:14.000]  肉體這個字
[00:21:14.000 --> 00:21:17.000]  到底應該將它翻譯成為
[00:21:17.000 --> 00:21:20.000]  flesh 肉體
[00:21:20.000 --> 00:21:22.000]  還是將它翻譯成為
[00:21:22.000 --> 00:21:24.000]  一個本性
[00:21:24.000 --> 00:21:26.000]  給它一個負面的字
[00:21:26.000 --> 00:21:28.000]  就是犯罪的本性
[00:21:28.000 --> 00:21:30.000]  應該怎樣去
[00:21:30.000 --> 00:21:32.000]  切合到聖經保羅的原意呢
[00:21:32.000 --> 00:21:34.000]  他們開了很多次會
[00:21:34.000 --> 00:21:35.000]  都發覺到
[00:21:35.000 --> 00:21:37.000]  是要將它翻譯成為犯罪的本性
[00:21:37.000 --> 00:21:39.000]  所以NIV聖經
[00:21:39.000 --> 00:21:42.000]  是將它翻譯成為犯罪的本性
[00:21:42.000 --> 00:21:43.000]  也就是說
[00:21:43.000 --> 00:21:45.000]  人的本性
[00:21:45.000 --> 00:21:48.000]  如果按著我們自己的喜好
[00:21:48.000 --> 00:21:51.000]  來去行事的話
[00:21:51.000 --> 00:21:57.000]  我們是傾向於犯罪的
[00:21:57.000 --> 00:21:59.000]  解釋不了的
[00:21:59.000 --> 00:22:01.000]  早三個禮拜
[00:22:01.000 --> 00:22:04.000]  看到一單新聞
[00:22:04.000 --> 00:22:07.000]  就是發生在中國大陸內地
[00:22:07.000 --> 00:22:11.000]  有一個中年的女士
[00:22:11.000 --> 00:22:16.000]  她好像是因為財務的緣故
[00:22:16.000 --> 00:22:18.000]  就要跳樓
[00:22:18.000 --> 00:22:21.000]  她爬到自己屋的外面
[00:22:21.000 --> 00:22:22.000]  要跳樓
[00:22:22.000 --> 00:22:25.000]  很多公安就在附近
[00:22:25.000 --> 00:22:28.000]  想想怎樣去營救這位女士
[00:22:28.000 --> 00:22:32.000]  旁邊走了一班小學生經過
[00:22:32.000 --> 00:22:34.000]  看到這位女士跳樓
[00:22:34.000 --> 00:22:36.000]  我不知道你有沒有留意這單新聞
[00:22:36.000 --> 00:22:39.000]  在蘋果日有出現
[00:22:39.000 --> 00:22:42.000]  這班小學生就說
[00:22:42.000 --> 00:22:45.000]  你跳吧 你快點跳吧
[00:22:45.000 --> 00:22:48.000]  你不要妨礙我們的時間
[00:22:48.000 --> 00:22:52.000]  你快點跳給戈爾納坎
[00:22:52.000 --> 00:22:55.000]  她當自己是一個老哥
[00:22:55.000 --> 00:22:58.000]  我們這樣說
[00:22:58.000 --> 00:23:01.000]  這班小學生為什麼會這樣
[00:23:01.000 --> 00:23:03.000]  但是你自己想深一層
[00:23:03.000 --> 00:23:05.000]  你很寒的
[00:23:05.000 --> 00:23:07.000]  寒不寒
[00:23:07.000 --> 00:23:08.000]  小學生
[00:23:08.000 --> 00:23:11.000]  看到有人跳樓
[00:23:11.000 --> 00:23:15.000]  你不要想到
[00:23:15.000 --> 00:23:18.000]  生命的寶貴
[00:23:18.000 --> 00:23:20.000]  你想到
[00:23:20.000 --> 00:23:22.000]  我想看東西
[00:23:22.000 --> 00:23:23.000]  想看什麼
[00:23:23.000 --> 00:23:24.000]  跳下來怎樣
[00:23:24.000 --> 00:23:25.000]  血肉模糊
[00:23:25.000 --> 00:23:26.000]  她想看這些東西
[00:23:26.000 --> 00:23:28.000]  你說寒不寒
