
[00:00:00.000 --> 00:00:01.800]  祝你每日平安
[00:18:19.300 --> 00:18:20.300]  不知大家知不知道
[00:18:20.300 --> 00:18:22.300]  死海是有入無出的
[00:18:22.300 --> 00:18:24.300]  若大河水進去也沒有地方出
[00:18:24.300 --> 00:18:26.300]  所以海水越來越鹹
[00:18:26.300 --> 00:18:29.300]  以致海草和魚類的生物
[00:18:29.300 --> 00:18:33.300]  都不可以在死海裡存活
[00:18:33.300 --> 00:18:40.300]  第四 捐獻是按著我們自己的力量
[00:18:40.300 --> 00:18:43.300]  只要捐得甘心樂意
[00:18:43.300 --> 00:18:48.300]  也會得到上主的月亮
[00:18:48.300 --> 00:18:51.300]  讓我們一起祈禱
[00:18:51.300 --> 00:18:53.300]  差律天父 感謝祢
[00:18:53.300 --> 00:18:57.300]  差派主耶穌為我們成為貧窮
[00:18:57.300 --> 00:19:00.300]  更讓我們成為富足
[00:19:00.300 --> 00:19:04.300]  求祢賜給我們有樂捐的後因
[00:19:04.300 --> 00:19:08.300]  更不會塞住連率別人的心
[00:19:08.300 --> 00:19:11.380]  奉耶穌基督的名祈禱
[00:19:11.380 --> 00:19:12.380]  Amen
