
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹,願你們平安。
[00:06:36.000 --> 00:06:43.000]  想訂自己想住的酒店或者Airbnb等等,
[00:06:43.000 --> 00:06:47.000]  你會不會就這樣隨便找一間?
[00:06:47.000 --> 00:06:50.000]  你上網找到那些資料的時候,
[00:06:50.000 --> 00:06:55.000]  你會不會去看看曾經用過那些服務,
[00:06:55.000 --> 00:06:58.000]  或者買過這個產品的人,
[00:06:58.000 --> 00:07:04.000]  他給這些服務,這些產品給多少顆星?
[00:07:04.000 --> 00:07:06.000]  他有什麼評級給了他?
[00:07:06.000 --> 00:07:09.000]  他寫了什麼評語?
[00:07:09.000 --> 00:07:14.000]  我最近就買了一個單車泵,
[00:07:14.000 --> 00:07:16.000]  在買泵之前,
[00:07:16.000 --> 00:07:20.000]  就會看一下這個很多人買,
[00:07:20.000 --> 00:07:23.000]  很多人都給四星半,
[00:07:23.000 --> 00:07:27.000]  我們就會領受人的見證。
[00:07:27.000 --> 00:07:31.000]  話說去年我來到加拿大的時候,
[00:07:31.000 --> 00:07:34.000]  Pastor Hilbert就說,
[00:07:34.000 --> 00:07:37.000]  "Roxane她是很熟悉單車的,
[00:07:37.000 --> 00:07:40.000]  如果你想買單車的話,
[00:07:40.000 --> 00:07:44.000]  你儘管找Roxane聽聽她的意見。"
[00:07:44.000 --> 00:07:47.000]  所以我真的找了Roxane,
[00:07:47.000 --> 00:07:50.000]  她又幫我找到一部很好的單車。
[00:07:50.000 --> 00:07:57.000]  結果我現在有遇到一些和單車有關的疑難,
[00:07:57.000 --> 00:08:01.000]  或者我想聽聽她的意見的時候,
[00:08:01.000 --> 00:08:03.000]  我一定找Roxane。
[00:08:03.000 --> 00:08:05.000]  而且當我遇到一些朋友,
[00:08:05.000 --> 00:08:06.000]  他來到加拿大,
[00:08:06.000 --> 00:08:08.000]  又想買單車的時候,
[00:08:08.000 --> 00:08:11.000]  我會將Roxane介紹給他。
[00:08:11.000 --> 00:08:15.000]  所以繼Pastor Hilbert為Roxane作見證之後,
[00:08:15.000 --> 00:08:20.000]  我現在也是為Roxane作見證。
[00:08:20.000 --> 00:08:21.000]  約翰就說,
[00:08:21.000 --> 00:08:25.000]  既然領受人的見證,
[00:08:25.000 --> 00:08:29.000]  神的見證就更該領受。
[00:08:29.000 --> 00:08:33.000]  更該領受的原文就是更大,
[00:08:33.000 --> 00:08:35.000]  意思就是更加重要,
[00:08:35.000 --> 00:08:42.000]  更加的可信可靠,值得我們去領受。
[00:08:42.000 --> 00:08:47.000]  我們有神祂自己的話語作為我們生命的牢,
[00:08:47.000 --> 00:08:52.000]  我們在我們所身處這個變幻無常的人生當中,
[00:08:52.000 --> 00:08:56.000]  尤其是在人生種種的風暴裡面,
[00:08:56.000 --> 00:09:03.000]  我們就可以有神祂自己這個可信可靠的說話,
[00:09:03.000 --> 00:09:09.000]  成為我們生命裡面最穩妥的保證和保障。
[00:09:09.000 --> 00:09:11.000]  因為我們所信的神,
[00:09:11.000 --> 00:09:14.000]  是一位信實不變的神,
[00:09:14.000 --> 00:09:18.000]  在祂裡面並沒有改變,
[00:09:18.000 --> 00:09:22.000]  也都沒有轉動的影響。
[00:09:22.000 --> 00:09:24.000]  親愛的弟兄姊妹,
[00:09:24.000 --> 00:09:30.000]  請問你信不信得過神祂自己的說話呢?
[00:09:30.000 --> 00:09:35.000]  試問在這個世界上有沒有其他的說話,
[00:09:35.000 --> 00:09:40.000]  比起神祂自己親自對你說的說話,
[00:09:40.000 --> 00:09:42.000]  更加的值得信賴,
[00:09:42.000 --> 00:09:46.000]  更加的可信可靠呢?
[00:09:46.000 --> 00:09:53.000]  而請問你又有多重視神祂自己的話語呢?
[00:09:53.000 --> 00:09:56.000]  當我們重視神祂自己的話語,
[00:09:56.000 --> 00:09:58.000]  當我們領受神祂自己的說話,
[00:09:58.000 --> 00:10:03.000]  我們就能夠經歷神祂自己的話語的真實。
[00:10:03.000 --> 00:10:08.000]  相反,如果我們不領受神祂自己的說話,
[00:10:08.000 --> 00:10:17.000]  約翰說,我們就將神祂當作那個說謊的大話精。
[00:10:17.000 --> 00:10:21.000]  神祂不單止藉著祂自己的說話,
[00:10:21.000 --> 00:10:24.000]  來向我們啟示祂自己,
[00:10:24.000 --> 00:10:27.000]  來向我們作出生命的保證,
[00:10:27.000 --> 00:10:33.000]  神祂更加是將祂自己的說話化成行動,
[00:10:33.000 --> 00:10:37.000]  就是透過導誠肉身的主耶穌基督,
[00:10:37.000 --> 00:10:38.000]  來啟示祂自己,
[00:10:38.000 --> 00:10:44.000]  來向我們每一個作出生命的保證。
[00:10:44.000 --> 00:10:47.000]  透過相信接受主耶穌,
[00:10:47.000 --> 00:10:49.000]  我們的罪得赦免,
[00:10:49.000 --> 00:10:51.000]  我們被稱為義,
[00:10:51.000 --> 00:10:56.000]  我們可以重新建立一個和好的關係,
[00:10:56.000 --> 00:10:58.000]  我們有那個權柄,
[00:10:58.000 --> 00:11:00.000]  有那個 birthright,
[00:11:00.000 --> 00:11:03.000]  成為神祂自己的兒女。
[00:11:03.000 --> 00:11:06.000]  我們可以坦然無懼地,
[00:11:06.000 --> 00:11:10.000]  來到祂自己的同在當中,
[00:11:10.000 --> 00:11:11.000]  被祂擁抱,
[00:11:11.000 --> 00:11:14.000]  被祂越立。
[00:11:14.000 --> 00:11:19.000]  神祂是透過捨棄祂兒子的生命,
[00:11:19.000 --> 00:11:23.000]  讓我們在祂裡面得著生命。
[00:11:23.000 --> 00:11:27.000]  純是祂透過賜下祂的獨生愛子,
[00:11:27.000 --> 00:11:29.000]  好像一份禮物,
[00:11:29.000 --> 00:11:34.000]  將兒子的名份,
[00:11:34.000 --> 00:11:36.000]  那個 birthright,
[00:11:36.000 --> 00:11:37.000]  賜給我們,
[00:11:37.000 --> 00:11:44.000]  讓我們可以成為祂自己所愛的兒女。
[00:11:44.000 --> 00:11:47.000]  我作為一個父親,
[00:11:47.000 --> 00:11:48.000]  我很愛,
[00:11:48.000 --> 00:11:51.000]  很疼愛我自己的女兒。
[00:11:51.000 --> 00:11:54.000]  雖然我對她的幸福,
[00:11:54.000 --> 00:11:58.000]  未必能夠作出任何的保證,
[00:11:58.000 --> 00:11:59.000]  不過,
[00:11:59.000 --> 00:12:02.000]  只要我能力做得到,
[00:12:02.000 --> 00:12:06.000]  我仍然願意為我的女兒,
[00:12:06.000 --> 00:12:08.000]  去做任何的事情,
[00:12:08.000 --> 00:12:11.000]  去讓她有一個幸福,
[00:12:11.000 --> 00:12:14.000]  快樂的人生。
[00:12:14.000 --> 00:12:16.000]  當我能夠見到我的女兒,
[00:12:16.000 --> 00:12:18.000]  能夠這樣生活,
[00:12:18.000 --> 00:12:21.000]  我就心滿意足,
[00:12:21.000 --> 00:12:24.000]  腦懷安慰。
[00:12:24.000 --> 00:12:25.000]  同樣,
[00:12:25.000 --> 00:12:29.000]  我們作為天父所愛的兒女,
[00:12:29.000 --> 00:12:31.000]  當我們能夠有把握的,
[00:12:31.000 --> 00:12:36.000]  來活出祂所賜給我們的新生命,
[00:12:36.000 --> 00:12:38.000]  新生活,
[00:12:38.000 --> 00:12:41.000]  我們在天上的父,
[00:12:41.000 --> 00:12:43.000]  也同樣的感到,
[00:12:43.000 --> 00:12:46.000]  非常地欣慰和快樂,
[00:12:46.000 --> 00:12:49.000]  因為天父實在很渴望,
[00:12:49.000 --> 00:12:52.000]  我們能夠有把握的,
[00:12:52.000 --> 00:12:56.000]  來將祂所賜給我們的新生命,
[00:12:56.000 --> 00:12:58.000]  活出來。
[00:12:58.000 --> 00:12:59.000]  不過,
[00:12:59.000 --> 00:13:03.000]  天父和我們是不同的,
[00:13:03.000 --> 00:13:05.000]  我們不能夠時時地,
[00:13:05.000 --> 00:13:08.000]  在我們子女的身邊與她同在,
[00:13:08.000 --> 00:13:10.000]  天父可以。
[00:13:10.000 --> 00:13:12.000]  我們不能夠時時地,
[00:13:12.000 --> 00:13:15.000]  去看顧我們子女的生活,
[00:13:15.000 --> 00:13:17.000]  但是天父可以。
[00:13:17.000 --> 00:13:19.000]  我們不能夠時時地,
[00:13:19.000 --> 00:13:22.000]  保護我們子女的安危,
[00:13:22.000 --> 00:13:24.000]  但是天父可以。
[00:13:24.000 --> 00:13:26.000]  我們不能夠時時地,
[00:13:26.000 --> 00:13:29.000]  引導我們子女所當行的路,
[00:13:29.000 --> 00:13:30.000]  但是,
[00:13:30.000 --> 00:13:32.000]  我們的天父可以。
[00:13:32.000 --> 00:13:34.000]  我們不能夠時時地,
[00:13:34.000 --> 00:13:36.000]  去賦賜他們的軟弱,
[00:13:36.000 --> 00:13:38.000]  我們不能夠給子女,
[00:13:38.000 --> 00:13:40.000]  最好的忠告和意見,
[00:13:40.000 --> 00:13:42.000]  但是天父可以。
[00:13:42.000 --> 00:13:46.000]  他能夠成為我們生命裏面,
[00:13:46.000 --> 00:13:50.000]  隨時的幫助。
[00:13:50.000 --> 00:13:54.000]  正正是因為我們的天父,
[00:13:54.000 --> 00:13:58.000]  他能夠向我們的生命,
[00:13:58.000 --> 00:14:02.000]  作出絕對的保證。
[00:14:02.000 --> 00:14:04.000]  我們做地上的父母,
[00:14:04.000 --> 00:14:07.000]  我們沒有辦法做任何的保證,
[00:14:07.000 --> 00:14:09.000]  但是天父可以,
[00:14:09.000 --> 00:14:13.000]  向我們作出絕對的保證,
[00:14:13.000 --> 00:14:16.000]  就讓我們繼續的確信,
[00:14:16.000 --> 00:14:18.000]  祂自己的話語,
[00:14:18.000 --> 00:14:20.000]  繼續確信主耶穌基督,
[00:14:20.000 --> 00:14:23.000]  在我生命裏面的工作,
[00:14:23.000 --> 00:14:26.000]  以致我們透過有把握的,
[00:14:26.000 --> 00:14:29.000]  來活出新生命新生活,
[00:14:29.000 --> 00:14:30.000]  來表達,
[00:14:30.000 --> 00:14:36.000]  來回應神祂對我們的大愛。
[00:14:36.000 --> 00:14:38.000]  約翰除了在第十三節,
[00:14:38.000 --> 00:14:41.000]  我們有永生的保證之外,
[00:14:41.000 --> 00:14:44.000]  他接著就立刻在第十四節,
[00:14:44.000 --> 00:14:45.000]  十五節,
[00:14:45.000 --> 00:14:47.000]  用了兩個的之道,
[00:14:47.000 --> 00:14:49.000]  來向我們指出,
[00:14:49.000 --> 00:14:52.000]  我們是有禱告,
[00:14:52.000 --> 00:14:54.000]  蒙神遂聽,
[00:14:54.000 --> 00:14:58.000]  蒙神應允的這個保證。
[00:14:58.000 --> 00:15:00.000]  他在經文裏這樣說,
[00:15:00.000 --> 00:15:02.000]  我們如果照祂的旨意,
[00:15:02.000 --> 00:15:03.000]  來求什麼,
[00:15:03.000 --> 00:15:05.000]  祂就聽我們。
[00:15:05.000 --> 00:15:09.000]  這是我們向祂所傳的,
[00:15:09.000 --> 00:15:11.000]  坦然無懼的心。
[00:15:11.000 --> 00:15:14.000]  而這個在大部分英文的譯本,
[00:15:14.000 --> 00:15:18.000]  也譯作我們有的confidence。
[00:15:18.000 --> 00:15:22.000]  既然我們有這樣的確信,
[00:15:22.000 --> 00:15:25.000]  知道祂聽我們一切所求的,
[00:15:25.000 --> 00:15:29.000]  就知道我們所求於祂的,
[00:15:29.000 --> 00:15:33.000]  無不得著。
[00:15:33.000 --> 00:15:35.000]  各位親愛的弟兄姊妹,
[00:15:35.000 --> 00:15:40.000]  請問我們有沒有這種的確信呢?
[00:15:40.000 --> 00:15:43.000]  假如我們大家都有這種的確信,
[00:15:43.000 --> 00:15:45.000]  請問你會不會很奇怪,
[00:15:45.000 --> 00:15:47.000]  為什麼有一些基督徒,
[00:15:47.000 --> 00:15:49.000]  是甚少的,
[00:15:49.000 --> 00:15:50.000]  來祈禱呢?
[00:15:50.000 --> 00:15:51.000]  又或者,
[00:15:51.000 --> 00:15:52.000]  當祂祈完禱之後,
[00:15:52.000 --> 00:15:54.000]  是甚少的,
[00:15:54.000 --> 00:15:56.000]  對祂所祈禱的禱,
[00:15:56.000 --> 00:15:58.000]  有任何的期望,
[00:15:58.000 --> 00:16:00.000]  期望祂的禱告,
[00:16:00.000 --> 00:16:06.000]  會得到任何的回應呢?
[00:16:06.000 --> 00:16:08.000]  約翰說,
[00:16:08.000 --> 00:16:11.000]  如果我們按照著神的旨意,
[00:16:11.000 --> 00:16:13.000]  來求什麼,
[00:16:13.000 --> 00:16:17.000]  神就聽我們一切所求的,
[00:16:17.000 --> 00:16:19.000]  而我們所求於祂的,
[00:16:19.000 --> 00:16:22.000]  是無不得著。
[00:16:22.000 --> 00:16:24.000]  問題是,
[00:16:24.000 --> 00:16:26.000]  我們知不知道,
[00:16:26.000 --> 00:16:31.000]  神清不清楚祂自己的旨意呢?
[00:16:31.000 --> 00:16:33.000]  其實我們清楚的,
[00:16:33.000 --> 00:16:35.000]  我們知道的,
[00:16:35.000 --> 00:16:38.000]  因為神一早已經透過聖經,
[00:16:38.000 --> 00:16:40.000]  將祂自己的旨意,
[00:16:40.000 --> 00:16:42.000]  很清楚的,
[00:16:42.000 --> 00:16:44.000]  來向我們顯明,
[00:16:44.000 --> 00:16:49.000]  所以我們是無得抵賴的,
[00:16:49.000 --> 00:16:52.000]  不過當我們祈禱的時候,
[00:16:52.000 --> 00:16:53.000]  問題是,
[00:16:53.000 --> 00:16:57.000]  我們通常是按照著自己的旨意,
[00:16:57.000 --> 00:17:01.000]  還是按照著神祂自己的旨意,
[00:17:01.000 --> 00:17:04.000]  來祈求呢?
[00:17:04.000 --> 00:17:06.000]  或者當我們祈求的時候,
[00:17:06.000 --> 00:17:09.000]  我們不是很清楚,
[00:17:09.000 --> 00:17:11.000]  神祂自己的旨意,
[00:17:11.000 --> 00:17:14.000]  或者我們最好的做法,
[00:17:14.000 --> 00:17:16.000]  我們最能夠做的,
[00:17:16.000 --> 00:17:19.000]  就是透過讀經,
[00:17:19.000 --> 00:17:23.000]  繼續透過祈禱,
[00:17:23.000 --> 00:17:26.000]  去尋求神祂自己的旨意,
[00:17:26.000 --> 00:17:28.000]  並且願意祂的旨意,
[00:17:28.000 --> 00:17:30.000]  能夠成就在地,
[00:17:30.000 --> 00:17:34.000]  如同成就在天一樣。
[00:17:34.000 --> 00:17:35.000]  David Benner,
[00:17:35.000 --> 00:17:44.000]  他在他的著作《我的心向神躺開》(Opening to God, Let You Divine and Life as Prayer)
[00:17:44.000 --> 00:17:48.000]  《生命就是禱告》的這本書裡面指出,
[00:17:48.000 --> 00:17:54.000]  Prayer is not simply words that we offer when we speak to God.
[00:17:54.000 --> 00:17:58.000]  Prayer is an opening of ourselves to God.
[00:17:58.000 --> 00:17:59.000]  祈禱呢?
[00:17:59.000 --> 00:18:01.000]  它是怎樣定義的呢?
[00:18:01.000 --> 00:18:03.000]  祈禱是將自己的生命,
[00:18:03.000 --> 00:18:07.000]  對神不斷地躺開,
[00:18:07.000 --> 00:18:12.000]  對神不斷地開放。
[00:18:12.000 --> 00:18:18.000]  有時,神未必會按照著我們所期望的方式,
[00:18:18.000 --> 00:18:20.000]  我們所期望的時間,
[00:18:20.000 --> 00:18:23.000]  去應允我們的祈求。
[00:18:23.000 --> 00:18:30.000]  因為,神比我們更加清楚地知道一切,
[00:18:30.000 --> 00:18:37.000]  包括祂比我們更加清楚地知道我們真正的需要。
[00:18:37.000 --> 00:18:41.000]  祂不單止知道我們最需要的是什麼,
[00:18:41.000 --> 00:18:50.000]  祂更加比我們渴望將最好的東西給予我們。
[00:18:50.000 --> 00:18:55.000]  所以,祂會按照祂自己最美的心意,
[00:18:55.000 --> 00:19:00.000]  按照祂認為最合適的時間,
[00:19:00.000 --> 00:19:07.000]  以祂認為最合適的方式來回應我們的祈禱。
[00:19:07.000 --> 00:19:15.000]  在剛才的影片中,大家看到力克胡哲。
[00:19:15.000 --> 00:19:19.000]  我相信,在他未出生之前,
[00:19:19.000 --> 00:19:27.000]  他的父母必定地很狠切地為他將要出生的這個小朋友來祈禱,
[00:19:27.000 --> 00:19:33.000]  求神給予他一個健康的身體。
[00:19:33.000 --> 00:19:35.000]  當力克出生之後,
[00:19:35.000 --> 00:19:41.000]  我很相信在他掙扎成長的過程中,
[00:19:41.000 --> 00:19:44.000]  在他的弱小的心靈中,
[00:19:44.000 --> 00:19:47.000]  不斷地向神呼求,
[00:19:47.000 --> 00:19:52.000]  求神給予他雙手和雙腳。
[00:19:52.000 --> 00:20:00.000]  不過,神雖然沒有賜予力克胡哲一個四肢健全的身體,
[00:20:00.000 --> 00:20:07.000]  但卻賜予他一個永不放棄的信念來生活,
[00:20:07.000 --> 00:20:13.000]  並且透過他這個永不放棄的生命生活的見證,
[00:20:13.000 --> 00:20:17.000]  鼓勵了千千萬萬有手有腳的人,
[00:20:17.000 --> 00:20:22.000]  積極地面對自己的人生,
[00:20:22.000 --> 00:20:31.000]  就讓我們的生命,同樣地對神都有這種不斷的開放,
[00:20:31.000 --> 00:20:36.000]  也讓我們學習不斷地透過讀經,透過祈禱,
[00:20:36.000 --> 00:20:41.000]  來尋求明白神祂自己最美的旨意,
[00:20:41.000 --> 00:20:46.000]  以致我們能夠按祂的旨意來祈禱,
[00:20:46.000 --> 00:20:51.000]  因為這樣的祈禱是無不得著。
[00:20:51.000 --> 00:20:53.000]  我們不但為自己祈禱,
[00:20:53.000 --> 00:20:57.000]  我們也需要為我們周遭身邊的人,
[00:20:57.000 --> 00:21:00.000]  他們的需要來祈禱,
[00:21:00.000 --> 00:21:02.000]  因為約翰是這樣鼓勵我們:
[00:21:02.000 --> 00:21:08.000]  「人若看見弟兄犯了不至於死的罪,
[00:21:08.000 --> 00:21:15.000]  就當為他祈求,神就必將生命賜給他。」
[00:21:15.000 --> 00:21:19.000]  當我們知道有人軟弱,有人跌倒,
[00:21:19.000 --> 00:21:24.000]  我們真正需要進入的是祈禱室,
[00:21:24.000 --> 00:21:27.000]  來向神,來傾心徒兒,
[00:21:27.000 --> 00:21:29.000]  而不是進入聊天室,
[00:21:29.000 --> 00:21:33.000]  來跟別人說三道四。
[00:21:33.000 --> 00:21:37.000]  事實上,我們沒有辦法討論到,
[00:21:37.000 --> 00:21:39.000]  那個人真是活該,
[00:21:39.000 --> 00:21:42.000]  哪個人活該,哪個人不活該,
[00:21:42.000 --> 00:21:44.000]  你和我都不知道。
[00:21:44.000 --> 00:21:50.000]  我們不知道那個人是不是犯了不至於死的罪,
[00:21:50.000 --> 00:21:58.000]  因為我們不知道他是不是會繼續持續的硬心,
[00:21:58.000 --> 00:22:04.000]  消滅聖靈的感動,拒絕聖靈的工作。
[00:22:04.000 --> 00:22:08.000]  所以當我們看到我們身邊的人,
[00:22:08.000 --> 00:22:11.000]  他們有軟弱,有任何的需要,
[00:22:11.000 --> 00:22:16.000]  約翰說,我們當為這些需要,
[00:22:16.000 --> 00:22:20.000]  當為這些人祈求,
[00:22:20.000 --> 00:22:24.000]  神必將生命賜給他。
[00:22:24.000 --> 00:22:26.000]  我們可以想像一下,
[00:22:26.000 --> 00:22:29.000]  當我們都同心合意地,
[00:22:29.000 --> 00:22:31.000]  按照著神自己的旨意,
[00:22:31.000 --> 00:22:34.000]  為自己,為教會,為弟兄姊妹,
[00:22:34.000 --> 00:22:37.000]  為我們所身處的社區,
[00:22:37.000 --> 00:22:40.000]  為這個世界祈禱,
[00:22:40.000 --> 00:22:45.000]  而神是會按照著他自己最美的心意,
[00:22:45.000 --> 00:22:49.000]  來垂聽和應允我們的祈禱。
[00:22:49.000 --> 00:22:52.000]  哇!我們的生命,
[00:22:52.000 --> 00:22:54.000]  我們的這個世界,
[00:22:54.000 --> 00:22:58.000]  都會變得不再一樣,
[00:22:58.000 --> 00:23:03.000]  因為神他自己是會做他自己的工作。
[00:23:03.000 --> 00:23:06.000]  所以我鼓勵你,各位親愛的弟兄姊妹,
[00:23:06.000 --> 00:23:11.000]  不單止是很有把握地去過你自己個人的禱告生活,
[00:23:11.000 --> 00:23:15.000]  也鼓勵你參加教會的祈禱會,
[00:23:15.000 --> 00:23:19.000]  我們一起去過群體的祈禱生活,
[00:23:19.000 --> 00:23:22.000]  讓我們坦然無懼地,
[00:23:22.000 --> 00:23:26.000]  來到神自己的私恩寶座面前,
[00:23:26.000 --> 00:23:30.000]  一起去尋求神自己的旨意,
