
[00:00:00.000 --> 00:00:05.000]  合一是很難的,因為合一是違背人性的。
[00:05:18.000 --> 00:05:21.000]  所以在希伯來書裡面就說到,
[00:05:21.000 --> 00:05:24.000]  要找回耶穌基督,
[00:05:24.000 --> 00:05:26.000]  強調回耶穌基督,
[00:05:26.000 --> 00:05:29.000]  在第四章第十二節,
[00:05:29.000 --> 00:05:31.000]  講到上帝的道是活潑的,
[00:05:31.000 --> 00:05:36.000]  然後又講到萬物在耶穌基督當中,
[00:05:36.000 --> 00:05:38.000]  是赤露敞開的,
[00:05:38.000 --> 00:05:43.000]  而且我們可以坦然無懼,
[00:05:43.000 --> 00:05:45.000]  去到耶穌基督的面前,
[00:05:45.000 --> 00:05:47.000]  去寶座面前,
[00:05:47.000 --> 00:05:51.000]  危機聽起來不是一件好的事,
[00:05:51.000 --> 00:05:53.000]  但是人在危機當中,
[00:05:53.000 --> 00:05:56.000]  就逼著我們一定要思考,
[00:05:56.000 --> 00:05:58.000]  一定要想辦法,
[00:05:58.000 --> 00:06:01.000]  一定要找到出路,
[00:06:01.000 --> 00:06:04.000]  合一很可能在危機當中,
[00:06:04.000 --> 00:06:07.000]  讓我們有更多的思考,
[00:06:07.000 --> 00:06:11.000]  另一個危機在現在香港,
[00:06:11.000 --> 00:06:15.000]  很可能就是不覺得是危機,
[00:06:15.000 --> 00:06:19.000]  因為文化慢慢地變化,
[00:06:19.000 --> 00:06:23.000]  人向著經濟走,
[00:06:23.000 --> 00:06:26.000]  自我越來越猖獗,
[00:06:26.000 --> 00:06:29.000]  這個好像成為應該的文化,
[00:06:29.000 --> 00:06:31.000]  所以我們的危機是,
[00:06:31.000 --> 00:06:36.000]  我們不知道危機在我們面前,
[00:06:36.000 --> 00:06:39.000]  為什麼我們要合一呢?
[00:06:39.000 --> 00:06:41.000]  合一這麼違反天性,
[00:06:41.000 --> 00:06:44.000]  為什麼我們要合一呢?
[00:06:47.000 --> 00:06:49.000]  從耶穌基督同門徒的教導當中,
[00:06:49.000 --> 00:06:51.000]  我們會看見,
[00:06:51.000 --> 00:06:53.000]  當信徒合一的時候,
[00:06:53.000 --> 00:06:59.000]  就是學校中三一上主的那種合一,
[00:06:59.000 --> 00:07:03.000]  三位一體的上主,
[00:07:03.000 --> 00:07:07.000]  他們在當中互相結連,
[00:07:07.000 --> 00:07:09.000]  亦都在當中彰顯著,
[00:07:09.000 --> 00:07:12.000]  互相彰顯著的榮美,
[00:07:12.000 --> 00:07:14.000]  一開始第十七章二十節,
[00:07:14.000 --> 00:07:16.000]  耶穌同門徒說,
[00:07:16.000 --> 00:07:18.000]  我不但為這些人祈求,
[00:07:18.000 --> 00:07:21.000]  也為那些藉著他們的話,
[00:07:21.000 --> 00:07:23.000]  信我的人祈求,
[00:07:23.000 --> 00:07:25.000]  耶穌基督的禱告,
[00:07:25.000 --> 00:07:27.000]  不單止為了這班門徒,
[00:07:27.000 --> 00:07:29.000]  還是為了將來,
[00:07:29.000 --> 00:07:31.000]  因著這班門徒所相信的人,
[00:07:31.000 --> 00:07:32.000]  來對禱告,
[00:07:32.000 --> 00:07:34.000]  禱告的內容就是合一,
[00:07:34.000 --> 00:07:36.000]  沒錯,這個禱告,
[00:07:36.000 --> 00:07:38.000]  在耶穌基督當時,
[00:07:38.000 --> 00:07:40.000]  已經為我們禱告了,
[00:07:40.000 --> 00:07:46.000]  因為我們是那些相信藉著傳教的人,
[00:07:46.000 --> 00:07:48.000]  藉著這個道理,
[00:07:48.000 --> 00:07:50.000]  藉著和我們宣講的人,
[00:07:50.000 --> 00:07:52.000]  所相信的一群體,
[00:07:52.000 --> 00:07:54.000]  所以今天的我們,
[00:07:54.000 --> 00:07:57.000]  已經是耶穌基督當時為我們禱求,
[00:07:57.000 --> 00:07:59.000]  求我們合一,
[00:07:59.000 --> 00:08:01.000]  當教徒合一的時候,
[00:08:01.000 --> 00:08:04.000]  我們就會在學校中,
[00:08:04.000 --> 00:08:06.000]  我們三一的上主,
[00:08:06.000 --> 00:08:11.000]  人性就是人墮落的時候的那種品性,
[00:08:11.000 --> 00:08:13.000]  那種內心的掙扎,
[00:08:13.000 --> 00:08:15.000]  內心成為一個戰場,
[00:08:15.000 --> 00:08:18.000]  當我們去學校分享,
[00:08:18.000 --> 00:08:21.000]  學校去互相體諒,
[00:08:21.000 --> 00:08:23.000]  包容,連結,
[00:08:23.000 --> 00:08:27.000]  這個就可以與罪來抗衡,
[00:08:27.000 --> 00:08:29.000]  也體現到,
[00:08:29.000 --> 00:08:31.000]  在當中上帝的工作,
[00:08:31.000 --> 00:08:33.000]  上帝很慷慨,
[00:08:33.000 --> 00:08:35.000]  祂創造天地萬物的時候,
[00:08:35.000 --> 00:08:37.000]  祂願意賜福,
[00:08:37.000 --> 00:08:44.000]  並且很豐富地將天地萬物創造出來,
[00:08:44.000 --> 00:08:46.000]  上帝是慷慨的,
[00:08:46.000 --> 00:08:48.000]  而且願意與人分享,
[00:08:48.000 --> 00:08:50.000]  我們按著上帝的形象來備造,
[00:08:50.000 --> 00:08:53.000]  耶穌基督也為我們登十字架,
[00:08:53.000 --> 00:08:56.000]  為公義而彰顯祂自己的愛,
[00:08:56.000 --> 00:09:00.000]  聖靈更加慷慨,
[00:09:00.000 --> 00:09:01.000]  賜給我們不同恩賜,
[00:09:01.000 --> 00:09:03.000]  來互相建立,也建立教會,
[00:09:03.000 --> 00:09:05.000]  故此當我們去學習分享,
[00:09:05.000 --> 00:09:07.000]  去學習結連,
[00:09:07.000 --> 00:09:11.000]  學習接納這種合一的基礎的時候,
[00:09:11.000 --> 00:09:15.000]  我們就是在模仿我們的三一上主,
[00:09:15.000 --> 00:09:18.000]  也讓三一上主在我們裡面的那種形象,
[00:09:18.000 --> 00:09:20.000]  在我們生活當中,
[00:09:20.000 --> 00:09:21.000]  無論在學校裡面,
[00:09:21.000 --> 00:09:22.000]  在家庭當中,
[00:09:22.000 --> 00:09:23.000]  在社區裡面,
[00:09:23.000 --> 00:09:24.000]  在鄰舍當中,
[00:09:24.000 --> 00:09:27.000]  就是彰顯三一的上主,
[00:09:27.000 --> 00:09:30.000]  信徒為什麼要合一呢?
[00:09:30.000 --> 00:09:36.000]  因為信徒合一原來是參與在上帝的三一當中,
[00:09:36.000 --> 00:09:40.000]  是的,上帝活培工作其實沒有停頓過,
[00:09:40.000 --> 00:09:44.000]  上帝並不是創造之後就夾雙手,
[00:09:44.000 --> 00:09:47.000]  然後看一下這一班備造之物,
[00:09:47.000 --> 00:09:49.000]  是怎麼樣自生自滅,
[00:09:49.000 --> 00:09:51.000]  並不是如此,
[00:09:51.000 --> 00:09:52.000]  上帝創造天地萬物,
[00:09:52.000 --> 00:09:54.000]  然後祝福甚好,
[00:09:54.000 --> 00:09:57.000]  但是其實創造是沒有停過,
[00:09:57.000 --> 00:10:00.000]  在我當中,不少媽媽,
[00:10:00.000 --> 00:10:02.000]  爸爸都很認識,
[00:10:02.000 --> 00:10:06.000]  生產其實是一個與上帝一起創造,
[00:10:06.000 --> 00:10:09.000]  懷胎十月是多麼奇妙,
[00:10:09.000 --> 00:10:11.000]  一個合成的細胞,
[00:10:11.000 --> 00:10:13.000]  然後變成一個人,
[00:10:13.000 --> 00:10:15.000]  經歷這個創造,
[00:10:15.000 --> 00:10:18.000]  故此上帝創造並不是完結,
[00:10:18.000 --> 00:10:19.000]  夾雙手,
[00:10:19.000 --> 00:10:21.000]  然後看一下創造物怎麼樣自生自滅,
[00:10:21.000 --> 00:10:23.000]  而是繼續對它創造,
[00:10:23.000 --> 00:10:25.000]  在我們人體的器官同樣都是,
[00:10:25.000 --> 00:10:26.000]  我們可以體驗到,
[00:10:26.000 --> 00:10:29.000]  有些器官是可以再自生的,
[00:10:29.000 --> 00:10:31.000]  沒錯,
[00:10:31.000 --> 00:10:33.000]  這就是在創造奇妙當中,
[00:10:33.000 --> 00:10:35.000]  上帝也沒有停止過祂的創造,
[00:10:35.000 --> 00:10:38.000]  耶穌基督釘十字架,
[00:10:38.000 --> 00:10:40.000]  祂的救恩是一次過,
[00:10:40.000 --> 00:10:42.000]  而且是永遠有效,
[00:10:42.000 --> 00:10:45.000]  我們以往的信徒,
[00:10:45.000 --> 00:10:46.000]  今天的信徒,
[00:10:46.000 --> 00:10:47.000]  未來的信徒,
[00:10:47.000 --> 00:10:49.000]  都可以靠著這個釘十字架,
[00:10:49.000 --> 00:10:51.000]  耶穌基督的拯救,
[00:10:51.000 --> 00:10:52.000]  而同歸於一,
[00:10:52.000 --> 00:10:57.000]  聖靈的工作當然就是歷世歷代,
[00:10:57.000 --> 00:10:58.000]  在創造的時候,
[00:10:58.000 --> 00:10:59.000]  一直到今天,
[00:10:59.000 --> 00:11:01.000]  甚至主在內的時候,
[00:11:01.000 --> 00:11:03.000]  聖靈都是活潑地工作,
[00:11:03.000 --> 00:11:05.000]  故此當我們去實踐合一,
[00:11:05.000 --> 00:11:07.000]  或者學習去合一的時候,
[00:11:07.000 --> 00:11:09.000]  我們努力去實踐合一的時候,
[00:11:09.000 --> 00:11:16.000]  就是參與著三位體的上帝的工作,
[00:11:16.000 --> 00:11:18.000]  信徒為什麼要合一呢?
[00:11:18.000 --> 00:11:20.000]  其實很重要,
[00:11:20.000 --> 00:11:23.000]  就是組成一個教會,
[00:11:23.000 --> 00:11:24.000]  今時今日,
[00:11:24.000 --> 00:11:26.000]  我們不知道危機在我們面前,
[00:11:26.000 --> 00:11:30.000]  就是因為我們已經不是太重視,
[00:11:30.000 --> 00:11:33.000]  我們的教會生活,
[00:11:33.000 --> 00:11:35.000]  有可能我們真的會覺得,
[00:11:35.000 --> 00:11:38.000]  或者我們都聽過,
[00:11:38.000 --> 00:11:40.000]  信仰是自己的事,
[00:11:40.000 --> 00:11:42.000]  我祈禱讀經,
[00:11:42.000 --> 00:11:43.000]  我實踐我的信仰,
[00:11:43.000 --> 00:11:46.000]  不一定要回教會,
[00:11:46.000 --> 00:11:52.000]  這的確在現世代常常都很普遍聽到的,
[00:11:52.000 --> 00:11:59.000]  教會就不需要存在了,
[00:11:59.000 --> 00:12:02.000]  但是當我們去體驗教會,
[00:12:02.000 --> 00:12:06.000]  教會仍然是上帝在地上得勝的記號,
[00:12:06.000 --> 00:12:08.000]  為什麼上帝要聚集一群軟弱的人,
[00:12:08.000 --> 00:12:10.000]  組成一個教會,
[00:12:10.000 --> 00:12:13.000]  然後在地上,
[00:12:13.000 --> 00:12:15.000]  你去見證,
[00:12:15.000 --> 00:12:16.000]  我們可以見到,
[00:12:16.000 --> 00:12:18.000]  我們的教會門是開的,
[00:12:18.000 --> 00:12:20.000]  有需要的人就進來,
[00:12:20.000 --> 00:12:23.000]  在全堂我們是地鋪,
[00:12:23.000 --> 00:12:25.000]  意思是在地下的,
[00:12:25.000 --> 00:12:26.000]  我們那個不用上樓梯,
[00:12:26.000 --> 00:12:27.000]  又不用下樓梯,
[00:12:27.000 --> 00:12:30.000]  是走過就可以進來,
[00:12:30.000 --> 00:12:31.000]  的確,
[00:12:31.000 --> 00:12:34.000]  全堂是遇到不少,
[00:12:34.000 --> 00:12:36.000]  有需要的人就自己走進來,
[00:12:36.000 --> 00:12:38.000]  不是認識的,
[00:12:38.000 --> 00:12:40.000]  教會作為地上得勝的記號,
[00:12:40.000 --> 00:12:41.000]  意思就是這樣,
[00:12:41.000 --> 00:12:44.000]  梁法基,李美麗畢堂應該都是,
[00:12:44.000 --> 00:12:46.000]  雖然我們有樓梯要上,
[00:12:46.000 --> 00:12:47.000]  要上要下,
[00:12:47.000 --> 00:12:51.000]  但是當有需要的人,
[00:12:51.000 --> 00:12:56.000]  他仍然存一絲希望在上帝那裡,
[00:12:56.000 --> 00:12:58.000]  當然這個概念是他的,
[00:12:58.000 --> 00:13:00.000]  存一絲希望在他心裡,
[00:13:00.000 --> 00:13:03.000]  他仍然會尋找教會,
[00:13:03.000 --> 00:13:05.000]  我們再看,
[00:13:05.000 --> 00:13:08.000]  在戰爭當中,
[00:13:08.000 --> 00:13:11.000]  教會常常都成為一個援助機構,
[00:13:11.000 --> 00:13:14.000]  也成為攻擊的目標,
[00:13:14.000 --> 00:13:16.000]  就是因為攻擊者他相信,
[00:13:16.000 --> 00:13:18.000]  當炸毀教堂的時候,
[00:13:18.000 --> 00:13:23.000]  在當中就會殲滅了一個地標,
[00:13:23.000 --> 00:13:29.000]  也在當中殲滅了不少的國民,
[00:13:29.000 --> 00:13:34.000]  教會仍然是地上得勝的記號,
[00:13:34.000 --> 00:13:35.000]  當我們有需要的時候,
[00:13:35.000 --> 00:13:37.000]  就會找教會,
[00:13:37.000 --> 00:13:39.000]  其實在我們身邊的人都是,
[00:13:39.000 --> 00:13:40.000]  當他們有需要的時候,
[00:13:40.000 --> 00:13:42.000]  他們會記得我們是基督徒,
[00:13:42.000 --> 00:13:45.000]  就會走來跟我們聊天,
[00:13:45.000 --> 00:13:47.000]  這個就是教會在地上,
[00:13:47.000 --> 00:13:50.000]  仍然都是得勝記號的一個名證,
[00:13:50.000 --> 00:13:51.000]  當我們合一的時候,
[00:13:51.000 --> 00:13:53.000]  就體現到教會,
[00:13:53.000 --> 00:13:56.000]  而讓教會成為地上得勝的記號,
[00:13:56.000 --> 00:14:00.000]  另外教會有一個很重要的功能,
[00:14:00.000 --> 00:14:02.000]  就是上帝繼續堅持,
[00:14:02.000 --> 00:14:05.000]  要透過教會來作他的功,
[00:14:05.000 --> 00:14:06.000]  上帝有大能大力,
[00:14:06.000 --> 00:14:08.000]  他怎樣作功都可以,
[00:14:08.000 --> 00:14:13.000]  但上帝仍然透過教會來作功,
[00:14:13.000 --> 00:14:17.000]  教會作為一個群體來見證他,
[00:14:17.000 --> 00:14:20.000]  上帝的功就是透過我們這一群,
[00:14:20.000 --> 00:14:21.000]  在一起,
[00:14:21.000 --> 00:14:23.000]  但是又軟弱的人,
[00:14:23.000 --> 00:14:30.000]  來彰顯他自己的工作,
[00:14:30.000 --> 00:14:32.000]  教會就是這樣的一個群體,
[00:14:32.000 --> 00:14:34.000]  當我們去實踐合一的時候,
[00:14:34.000 --> 00:14:35.000]  我們就是這樣,
[00:14:35.000 --> 00:14:38.000]  來連結成為一個群體,
[00:14:38.000 --> 00:14:41.000]  並且連結於主,
[00:14:41.000 --> 00:14:49.000]  以耶穌基督為元首的一個教會,
[00:14:49.000 --> 00:14:51.000]  耶穌基督的禱告,
[00:14:51.000 --> 00:14:55.000]  在這裡勸我們合一,
[00:14:55.000 --> 00:14:58.000]  已經為我們禱告了,
[00:14:58.000 --> 00:14:59.000]  而在希伯來書當中,
[00:14:59.000 --> 00:15:00.000]  這一群群體,
[00:15:00.000 --> 00:15:05.000]  在主後已經二世紀的群體當中,
[00:15:05.000 --> 00:15:08.000]  仍然領袖教導這一群群體,
[00:15:08.000 --> 00:15:11.000]  要合法基督,
[00:15:11.000 --> 00:15:12.000]  要將活培的道,
[00:15:12.000 --> 00:15:14.000]  仍然要相信活培的道,
[00:15:14.000 --> 00:15:18.000]  即是說上帝活培的工作仍然在當中,
[00:15:18.000 --> 00:15:20.000]  我們今時今日同樣的,
[00:15:20.000 --> 00:15:23.000]  繼續成為教會這個群體的一份子,
[00:15:23.000 --> 00:15:26.000]  亦都行到出去我們的工作崗位,
[00:15:26.000 --> 00:15:27.000]  去到我們的家庭,
[00:15:27.000 --> 00:15:29.000]  去到我們的學校,
[00:15:29.000 --> 00:15:30.000]  去到我們的社區,
[00:15:30.000 --> 00:15:33.000]  我們就是一個行動的教會,
[00:15:33.000 --> 00:15:37.000]  一個行走的教會,
[00:15:37.000 --> 00:15:38.000]  讓人有需要的時候,
[00:15:38.000 --> 00:15:40.000]  就想起我們是基督徒,
[00:15:40.000 --> 00:15:46.000]  就和我們對講出的心事,
[00:15:46.000 --> 00:15:51.000]  我們怎樣去實踐合一呢?
[00:15:51.000 --> 00:15:54.000]  就是要學三位一體主的慷慨,
[00:15:54.000 --> 00:15:57.000]  在當中的分享,
[00:15:57.000 --> 00:16:01.000]  當我再次來觀塘的時候,
[00:16:01.000 --> 00:16:03.000]  我見到和我上次來觀塘,
[00:16:03.000 --> 00:16:07.000]  是一個很不同的社區,
[00:16:07.000 --> 00:16:14.000]  一個很忙碌的漁民坊,
[00:16:14.000 --> 00:16:22.000]  現在怎樣?空空如也?
[00:16:22.000 --> 00:16:25.000]  觀塘將會有一個新的面貌,
[00:16:25.000 --> 00:16:30.000]  不知道大家有沒有機會在當中做一個設計,
[00:16:30.000 --> 00:16:34.000]  但我期待著我們的錦江紀念禮拜堂,
[00:16:34.000 --> 00:16:43.000]  在觀塘這個新的社區的建造過程當中有份,
[00:16:43.000 --> 00:16:46.000]  可能我們不是規劃師,
[00:16:46.000 --> 00:16:51.000]  可能我們都沒有機會和官員一起去規劃,
[00:16:51.000 --> 00:16:55.000]  但我們可以想想,
[00:16:55.000 --> 00:16:57.000]  在這個新的社區的過程當中,
[00:16:57.000 --> 00:17:01.000]  我們可以怎樣彰顯上帝的榮美,
[00:17:01.000 --> 00:17:03.000]  觀察下這個社區需要些甚麼,
[00:17:03.000 --> 00:17:05.000]  向政府提出,
[00:17:05.000 --> 00:17:09.000]  這塊地是否只是商業用途呢?
[00:17:09.000 --> 00:17:11.000]  我們是否就是這樣,
[00:17:11.000 --> 00:17:17.000]  讓它變成一個只有商業用途的社區呢?
[00:17:17.000 --> 00:17:21.000]  我們可以將這個社區變成一個溫情的社區,
[00:17:21.000 --> 00:17:25.000]  我們可以。
[00:17:25.000 --> 00:17:26.000]  不要小看我們的力量,
[00:17:26.000 --> 00:17:30.000]  因為上帝透過教會營造工作,
[00:17:30.000 --> 00:17:32.000]  結連我們的社區,
[00:17:32.000 --> 00:17:35.000]  結連我們友好的教會群體,
[00:17:35.000 --> 00:17:38.000]  甚至是社區群體,
[00:17:38.000 --> 00:17:40.000]  將我們兩者結合,
[00:17:40.000 --> 00:17:45.000]  並且將我們所篤信的這位三一上主,
[00:17:45.000 --> 00:17:48.000]  他的公義,他的愛,他的憐憫,
[00:17:48.000 --> 00:17:50.000]  他的恩情,
[00:17:50.000 --> 00:17:54.000]  在我們這個年紀的群體當中表達出來,
[00:17:54.000 --> 00:17:56.000]  接納,
[00:17:56.000 --> 00:17:59.000]  不單止接納我們未信的,
[00:17:59.000 --> 00:18:01.000]  亦都接納在教會當中,
[00:18:01.000 --> 00:18:02.000]  我們有嫌隙的,
[00:18:02.000 --> 00:18:04.000]  或者有不同意見的,
[00:18:04.000 --> 00:18:06.000]  教會有不同意見一點都不奇怪,
[00:18:06.000 --> 00:18:08.000]  最重要是怎樣處理,
[00:18:08.000 --> 00:18:10.000]  互相接納,
[00:18:10.000 --> 00:18:11.000]  在家庭當中,
[00:18:11.000 --> 00:18:14.000]  家庭成員都不一定可以很和諧,
[00:18:14.000 --> 00:18:17.000]  但是接納是其中一個方向,
[00:18:17.000 --> 00:18:22.000]  讓我們竭力去實踐包容接納的精神,
[00:18:22.000 --> 00:18:26.000]  為去建設一個彼此尊重,
[00:18:26.000 --> 00:18:28.000]  互相合作的社會,
[00:18:28.000 --> 00:18:30.000]  來對努力,
[00:18:30.000 --> 00:18:35.000]  而這個社會的變化一定是由教會開始,
[00:18:35.000 --> 00:18:38.000]  讓我們無論在主一學,
[00:18:38.000 --> 00:18:40.000]  在茶間小組,
[00:18:40.000 --> 00:18:43.000]  在主日的青年崇拜,
[00:18:43.000 --> 00:18:45.000]  現在還不是崇拜,
[00:18:45.000 --> 00:18:47.000]  現在主日的青年聚會,
[00:18:47.000 --> 00:18:49.000]  我們的主日崇拜,
[00:18:49.000 --> 00:18:50.000]  和我們周六崇拜,
[00:18:50.000 --> 00:18:52.000]  都是一些很好的機會,
[00:18:52.000 --> 00:18:53.000]  來對互相連結,
[00:18:53.000 --> 00:18:55.000]  一起去籌謀,
[00:18:55.000 --> 00:18:57.000]  籌謀怎樣將這個社區的文化,
[00:18:57.000 --> 00:18:59.000]  成為一個多情的文化,
[00:18:59.000 --> 00:19:01.000]  維持在當中,
[00:19:01.000 --> 00:19:04.000]  雖然縱然是有商業的部分,
[00:19:04.000 --> 00:19:07.000]  但我們仍然都堅持,
[00:19:07.000 --> 00:19:09.000]  這個社區要是一個友情的社區,
[00:19:09.000 --> 00:19:14.000]  因為這個一定是上主的心意,
[00:19:14.000 --> 00:19:16.000]  區會在不同地方,
[00:19:16.000 --> 00:19:18.000]  或者不同的社區當中,
[00:19:18.000 --> 00:19:21.000]  建立教會,
[00:19:21.000 --> 00:19:23.000]  組織起來的時候,
[00:19:23.000 --> 00:19:25.000]  我們就成為一個很重要的力量,
[00:19:25.000 --> 00:19:27.000]  甚至在不同的社區,
[00:19:27.000 --> 00:19:30.000]  影響整個的香港,
[00:19:30.000 --> 00:19:31.000]  求主幫助我們,
[00:19:31.000 --> 00:19:33.000]  讓我們去體現,
[00:19:33.000 --> 00:19:36.000]  合一是一個違背人性的,
[00:19:36.000 --> 00:19:39.000]  但都必須要進行的,
[00:19:39.000 --> 00:19:40.000]  求主幫助我們,
