
[00:00:00.000 --> 00:00:03.880]  今天大家剛才都讀聖經的時候都知道了
[00:03:02.280 --> 00:03:05.080]  而不施行公義
[00:03:05.080 --> 00:03:07.080]  但是神的應許就是說
[00:03:07.080 --> 00:03:11.640]  在你們國家被人毀滅之後
[00:03:11.640 --> 00:03:14.040]  七十年之後
[00:03:14.040 --> 00:03:20.400]  你們會有機會回歸重建你們的國家
[00:03:20.400 --> 00:03:24.000]  神做事很多時候都是這樣
[00:03:24.000 --> 00:03:25.160]  神是公義的
[00:03:25.160 --> 00:03:32.680]  神的手不會因為祂對人的憐愛而對於罪惡不懲罰
[00:03:32.680 --> 00:03:34.440]  即使是信祂的人
[00:03:34.440 --> 00:03:37.880]  即使是一班蒙祂揀選的子民
[00:03:37.880 --> 00:03:40.120]  神都一樣會懲罰
[00:03:40.120 --> 00:03:43.360]  但是神就答應
[00:03:43.360 --> 00:03:47.120]  審判永遠不是最後的終局
[00:03:47.120 --> 00:03:50.240]  當人願意悔改的時候
[00:03:50.240 --> 00:03:52.200]  人仍然可以回到神的面前
[00:03:52.200 --> 00:03:54.520]  所以神就藉著先知耶利米
[00:03:54.520 --> 00:03:56.040]  來跟他們講
[00:03:56.040 --> 00:04:00.640]  說被老亡國之後七十年他們可以回歸
[00:04:00.640 --> 00:04:02.400]  當時來說是天方夜譚
[00:04:02.400 --> 00:04:04.680]  第一就是他們亡國
[00:04:04.680 --> 00:04:08.120]  初初已經沒有人相信
[00:04:08.120 --> 00:04:09.520]  但後來真的亡國的時候
[00:04:09.520 --> 00:04:11.680]  也沒有人相信可以回歸
[00:04:11.680 --> 00:04:14.800]  但是事情就真的這樣發生
[00:04:14.800 --> 00:04:22.560]  他們的國家基本上在539年
[00:04:22.560 --> 00:04:25.120]  基本上他們就是亡國了
[00:04:25.120 --> 00:04:31.760]  但是後來在以斯拉紀幫他們亡國之後
[00:04:31.760 --> 00:04:35.560]  他們有三次被擄
[00:04:35.560 --> 00:04:39.240]  但其實他們還不夠七十年
[00:04:39.240 --> 00:04:42.040]  在第一次被擄開始計算到七十年
[00:04:42.040 --> 00:04:44.360]  到真正亡國到回歸
[00:04:44.360 --> 00:04:47.080]  大概五十多年左右
[00:04:47.080 --> 00:04:50.080]  神真的照著先知耶利米的應許
[00:04:50.080 --> 00:04:51.840]  讓他們可以回歸
[00:04:51.840 --> 00:04:56.960]  在波斯王居老時如此說
[00:04:56.960 --> 00:05:01.360]  耶和華天上的神已將天下萬國賜給我
[00:05:01.360 --> 00:05:05.640]  又祝福我在猶大的耶路撒冷為祂建造電宇
[00:05:05.640 --> 00:05:08.400]  在你們中間凡做祂指紋的
[00:05:08.400 --> 00:05:10.720]  可以上猶大的耶路撒冷
[00:05:10.720 --> 00:05:14.000]  在耶路撒冷重建耶和華以色列神的殿
[00:05:14.000 --> 00:05:16.080]  只有祂是神
[00:05:16.080 --> 00:05:19.520]  願神與這人同在
[00:05:19.520 --> 00:05:22.840]  於是猶大和遍阿門的族長
[00:05:22.840 --> 00:05:24.200]  祭司利美人
[00:05:24.200 --> 00:05:26.880]  就是一切被神激動他心的人
[00:05:26.880 --> 00:05:31.480]  都起來要上耶路撒冷去建造耶和華的殿
[00:05:31.480 --> 00:05:36.480]  他們四周的人就拿銀器、金紙、財物
[00:05:36.480 --> 00:05:39.640]  新宿、珍寶幫助他們
[00:05:39.640 --> 00:05:42.680]  另外還有金心獻上禮物的
[00:05:42.680 --> 00:05:46.200]  這裡就說到
[00:05:46.200 --> 00:05:54.160]  他們是得到一個很特別的一個恩代
[00:05:54.160 --> 00:06:00.680]  當波斯王有些舊聖經的名字叫古列王
[00:06:00.680 --> 00:06:06.320]  或者是一些新的翻譯就是居老使
[00:06:06.320 --> 00:06:09.080]  波斯王Cyrus
[00:06:09.080 --> 00:06:13.320]  他給猶大人一個回歸的應許
[00:06:13.320 --> 00:06:17.720]  就是在主前第539年
[00:06:17.720 --> 00:06:22.280]  其實我們的亡國應該是主前489年
[00:06:22.280 --> 00:06:26.520]  差不多50年之後
[00:06:26.520 --> 00:06:31.080]  主前539年就立了一個詔命
[00:06:31.080 --> 00:06:35.120]  就說給一些猶太人
[00:06:35.120 --> 00:06:37.360]  他們可以回去重建聖殿
[00:06:37.360 --> 00:06:40.840]  而且還出錢給他們蓋聖殿
[00:06:40.840 --> 00:06:43.960]  給他們拿一些金銀回去蓋聖殿
[00:06:43.960 --> 00:06:50.600]  這個其實已經是一個非常特別的一個事件
[00:06:50.600 --> 00:06:55.520]  我不知道當你聽到一個這樣的詔命
[00:06:55.520 --> 00:06:59.000]  或者一個皇帝的御旨發佈下來的時候
[00:06:59.000 --> 00:07:00.760]  如果你是當時的一個猶太人
[00:07:00.760 --> 00:07:04.200]  你會有什麼反應呢?
[00:07:04.200 --> 00:07:08.200]  當50年,當他們亡國之後50年
[00:07:08.200 --> 00:07:09.280]  但有些人其實
[00:07:09.280 --> 00:07:10.720]  因為他們被擄了三次
[00:07:10.720 --> 00:07:11.560]  譬如彈爾利
[00:07:11.560 --> 00:07:13.240]  他早些被擄
[00:07:13.240 --> 00:07:16.400]  彈爾利其實是第一批他們的貴族被擄
[00:07:16.400 --> 00:07:19.200]  其實就差不多70年了
[00:07:19.200 --> 00:07:21.640]  正正就是耶利密斯所說的70年
[00:07:21.640 --> 00:07:26.880]  如果當你是一個猶太人
[00:07:26.880 --> 00:07:30.000]  你想像一下你自己
[00:07:30.000 --> 00:07:33.880]  被人捉去別的國家居住
[00:07:33.880 --> 00:07:36.320]  居住了最少50年
[00:07:36.320 --> 00:07:37.920]  有些可能60多年,有些70年
[00:07:37.920 --> 00:07:39.920]  可能有些小孩還沒出生
[00:07:39.920 --> 00:07:42.880]  在美國就是ABC
[00:07:42.880 --> 00:07:47.720]  他們那裡就是在巴比倫出生的猶太人
[00:07:47.720 --> 00:07:50.960]  猶太小孩
[00:07:50.960 --> 00:07:53.920]  你會不會回去呢?
[00:07:53.920 --> 00:07:57.280]  你想一下你會不會回去
[00:07:57.280 --> 00:08:00.120]  可能有些中國人來美國都是這樣的
[00:08:00.120 --> 00:08:02.480]  可能被人賣豬仔來建鐵路
[00:08:02.480 --> 00:08:07.040]  可能在之前
[00:08:07.040 --> 00:08:09.160]  被人開頭打算來掘金
[00:08:09.160 --> 00:08:11.640]  誰不知原來就來到之後就要逼
[00:08:11.640 --> 00:08:15.000]  差不多像做奴隸一樣建鐵路
[00:08:15.000 --> 00:08:18.080]  一直建鐵路建了幾十年
[00:08:18.080 --> 00:08:19.800]  可能建了二三十年
[00:08:19.800 --> 00:08:23.840]  當然鐵路建好了
[00:08:23.840 --> 00:08:27.800]  那會不會回中國呢?
[00:08:27.800 --> 00:08:30.280]  事實上在歷史當中有很多
[00:08:30.280 --> 00:08:32.160]  特別現在在三藩市
[00:08:32.160 --> 00:08:34.480]  那些中國人
[00:08:34.480 --> 00:08:39.120]  他們留在這裡其實就是建鐵路的後代
[00:08:39.120 --> 00:08:41.080]  他們會回去探親
[00:08:41.080 --> 00:08:44.360]  但是因為他們在那裡已經落地生根的時候
[00:08:44.360 --> 00:08:45.920]  他們沒有回到中國
[00:08:45.920 --> 00:08:47.880]  他們留在這裡
[00:08:47.880 --> 00:08:49.680]  我問一下你
[00:08:49.680 --> 00:08:52.560]  有多少人在美國住了五十年
[00:08:52.560 --> 00:08:54.040]  或者以上的
[00:08:54.040 --> 00:08:55.760]  有多少個?
[00:08:55.760 --> 00:08:57.680]  有幾隻手
[00:08:57.680 --> 00:08:59.920]  有兩三隻手
[00:08:59.920 --> 00:09:01.440]  可能你說我五十年
[00:09:01.440 --> 00:09:02.520]  我都未夠五十歲
[00:09:02.520 --> 00:09:05.000]  我還未出生
[00:09:05.000 --> 00:09:06.000]  不說五十年
[00:09:06.000 --> 00:09:07.920]  可能來了美國住了三十年
[00:09:07.920 --> 00:09:12.360]  叫你回去香港、中國
[00:09:12.360 --> 00:09:14.600]  你會不會回去呢?
[00:09:14.600 --> 00:09:16.760]  送機票給你
[00:09:16.760 --> 00:09:20.040]  當時古烈王樂利的遺址
[00:09:20.040 --> 00:09:21.880]  可能出了路費給他
[00:09:21.880 --> 00:09:26.440]  你回去嗎?
[00:09:26.440 --> 00:09:28.840]  當然不回去
[00:09:28.840 --> 00:09:31.880]  是一個很確定的語句
[00:09:31.880 --> 00:09:35.240]  為什麼當然不回去呢?
[00:09:35.240 --> 00:09:36.920]  你的國家被人亡了
[00:09:36.920 --> 00:09:39.040]  你現在不是很想回去重建嗎?
[00:09:39.040 --> 00:09:42.080]  為什麼你不回去?
[00:09:42.080 --> 00:09:46.000]  其中很直接的原因有很多考慮
[00:09:46.000 --> 00:09:48.600]  可能你的子女在這裡出生
[00:09:48.600 --> 00:09:51.040]  你的子女可能ABC都
[00:09:51.040 --> 00:09:53.960]  講中文都不是很流利
[00:09:53.960 --> 00:09:55.880]  可能你回香港
[00:09:55.880 --> 00:09:56.600]  你知道
[00:09:56.600 --> 00:09:59.400]  我帶我的女兒回香港也是
[00:09:59.400 --> 00:10:00.840]  她會講廣東話
[00:10:00.840 --> 00:10:02.880]  但是人家一聽就知道她不是
[00:10:02.880 --> 00:10:06.520]  在這裡長大的小孩
[00:10:06.520 --> 00:10:07.920]  那些教育
[00:10:07.920 --> 00:10:11.320]  可能她會英文多過會中文
[00:10:11.320 --> 00:10:13.320]  是不是?
[00:10:13.320 --> 00:10:15.480]  不說小孩了
[00:10:15.480 --> 00:10:17.680]  說大人又如何呢?
[00:10:17.680 --> 00:10:19.320]  可能你來了美國的時候
[00:10:19.320 --> 00:10:20.200]  已經落地生根
[00:10:20.200 --> 00:10:22.720]  你有固定的職業了
[00:10:22.720 --> 00:10:24.760]  當時來說有些猶太人在那裡
[00:10:24.760 --> 00:10:27.080]  可能做生意做得挺好的
[00:10:27.080 --> 00:10:28.840]  事實上那些中國人
[00:10:28.840 --> 00:10:32.040]  可能在建完鐵路的時候
[00:10:32.040 --> 00:10:35.760]  之後他們開洗衣店
[00:10:35.760 --> 00:10:37.200]  或者開雜貨舖
[00:10:37.200 --> 00:10:38.840]  或者開自己的小生意
[00:10:38.840 --> 00:10:41.720]  都可能做得挺好的
[00:10:41.720 --> 00:10:44.560]  就是說回不回去呢?
[00:10:44.560 --> 00:10:47.360]  回去探親都還可以
[00:10:47.360 --> 00:10:54.600]  你說要舉家移民回去重建呢?
[00:10:54.600 --> 00:10:55.640]  你設身處地
[00:10:55.640 --> 00:10:58.720]  你想一下你自己
[00:10:58.720 --> 00:11:01.880]  你就知道很大難度的
[00:11:01.880 --> 00:11:06.840]  除非你是一個非常愛國之心
[00:11:06.840 --> 00:11:09.400]  那你就不顧一切
[00:11:09.400 --> 00:11:11.160]  那我都會回去
[00:11:11.160 --> 00:11:13.920]  但如果不是呢?
[00:11:13.920 --> 00:11:18.000]  我都免得過未必想回去
[00:11:18.000 --> 00:11:19.200]  這個是人之常情
[00:11:19.200 --> 00:11:21.600]  但是在當時聖經就說到
[00:11:21.600 --> 00:11:24.720]  神激動了一些猶太人的心
[00:11:24.720 --> 00:11:27.040]  他們是真的願意回去
[00:11:27.040 --> 00:11:28.520]  當時來說
[00:11:28.520 --> 00:11:29.360]  有一批人
[00:11:29.360 --> 00:11:31.800]  第一批人就願意回去了
[00:11:31.800 --> 00:11:33.360]  你看這個地圖
[00:11:33.360 --> 00:11:35.880]  在那裡你就看到一個地圖
[00:11:35.880 --> 00:11:39.360]  他們其實回去了兩次
[00:11:39.360 --> 00:11:40.920]  第一次的所羅巴巴
[00:11:40.920 --> 00:11:42.720]  他們就帶著一些人回歸
[00:11:42.720 --> 00:11:44.480]  就走綠色那條線
[00:11:44.480 --> 00:11:46.920]  他們當時在巴比倫那裡住
[00:11:46.920 --> 00:11:49.440]  或者當時在波斯帝國那裡住
[00:11:49.440 --> 00:11:52.800]  就由綠色那條線走
[00:11:52.800 --> 00:11:54.440]  其實都走得挺遠的
[00:11:54.440 --> 00:11:59.600]  等於由現在的伊朗那裡
[00:11:59.600 --> 00:12:01.040]  當時來說走綠路的
[00:12:01.040 --> 00:12:02.000]  沒有搭飛機的
[00:12:02.000 --> 00:12:05.920]  走綠色那條線繞了上去
[00:12:05.920 --> 00:12:08.480]  上到現在的敘利亞那裡
[00:12:08.480 --> 00:12:10.000]  然後再繞回來
[00:12:10.000 --> 00:12:12.360]  經過了敘利亞
[00:12:12.360 --> 00:12:16.840]  再下去耶路撒冷那裡
[00:12:16.840 --> 00:12:19.400]  這條路其實都很危險的
[00:12:19.400 --> 00:12:21.240]  一條很長的商旅的路
[00:12:21.240 --> 00:12:23.600]  你知道以前那些商旅的路
[00:12:23.600 --> 00:12:26.840]  很多時候都被人打劫
[00:12:26.840 --> 00:12:29.160]  他們舉家移民
[00:12:29.160 --> 00:12:32.200]  現在有很多貴重的東西
[00:12:32.200 --> 00:12:33.440]  你移民過來的時候
[00:12:33.440 --> 00:12:36.840]  可能你那些結婚的龍鳳鐲
[00:12:36.840 --> 00:12:38.280]  金銀財寶
[00:12:38.280 --> 00:12:40.280]  你帶過來的
[00:12:40.280 --> 00:12:41.680]  他們回去的時候
[00:12:41.680 --> 00:12:44.160]  隨時被人打劫的
[00:12:44.160 --> 00:12:46.120]  都很危險的
[00:12:46.120 --> 00:12:47.720]  但他們都願意
[00:12:47.720 --> 00:12:51.920]  所以你可以想像這群人是甚麼人
[00:12:51.920 --> 00:12:53.160]  回到去的那群人
[00:12:53.160 --> 00:12:56.040]  是甚麼人
[00:12:56.040 --> 00:13:02.000]  是一群非常愛慕神的人
[00:13:02.000 --> 00:13:03.480]  他們回去
[00:13:03.480 --> 00:13:04.720]  其中一個很重要的原因
[00:13:04.720 --> 00:13:08.960]  就是因為他們要重建聖殿
[00:13:08.960 --> 00:13:10.760]  所以他們不是一群人
[00:13:10.760 --> 00:13:12.560]  單是愛國那麼簡單
[00:13:12.560 --> 00:13:14.840]  其實他們是想回去重建聖殿
[00:13:14.840 --> 00:13:17.520]  其實他們是一群非常愛神的人
[00:13:17.520 --> 00:13:20.560]  好像今天一起去敬拜的弟兄姊妹
[00:13:20.560 --> 00:13:24.000]  你一定是愛神才願意回來的
[00:13:24.000 --> 00:13:26.200]  要不是在家舒舒服服
[00:13:26.200 --> 00:13:28.960]  已經舒服了一年多了
[00:13:28.960 --> 00:13:32.280]  何須要早上起床
[00:13:32.280 --> 00:13:33.440]  又要換衣服
[00:13:33.440 --> 00:13:35.360]  又要開車回來
[00:13:35.360 --> 00:13:39.320]  你願意去神的殿敬拜
[00:13:39.320 --> 00:13:41.560]  他們就是要重建聖殿
[00:13:41.560 --> 00:13:44.280]  他們是一群非常愛神的人
[00:13:44.280 --> 00:13:47.240]  這個就是背景
[00:13:47.240 --> 00:13:49.440]  就是哈蓋書所說的背景
[00:13:49.440 --> 00:13:51.560]  但是接著你就發覺
[00:13:51.560 --> 00:13:52.920]  哈蓋書所說的內容
[00:13:52.920 --> 00:13:54.560]  我剛才讀了一點
[00:13:54.560 --> 00:13:56.360]  就發覺很奇怪
[00:13:56.360 --> 00:13:58.480]  哈蓋書就叫他們鼓勵
[00:13:58.480 --> 00:13:59.760]  他講了幾篇的道
[00:13:59.760 --> 00:14:00.760]  哈蓋書其實是講了
[00:14:00.760 --> 00:14:04.640]  哈蓋先知幾篇的道的記錄
[00:14:04.640 --> 00:14:06.640]  其中第一篇的道
[00:14:06.640 --> 00:14:08.200]  哈蓋先知就跟他們說
[00:14:08.200 --> 00:14:10.280]  現在是建造耶和華的時機
[00:14:10.280 --> 00:14:11.400]  現在已經到了
[00:14:11.400 --> 00:14:13.160]  你們要重建聖殿
[00:14:13.160 --> 00:14:15.840]  但是有趣的就是
[00:14:15.840 --> 00:14:17.480]  哈蓋書就講明了
[00:14:17.480 --> 00:14:20.440]  那篇道是什麼時候講的
[00:14:20.440 --> 00:14:22.640]  那篇道是什麼時候講的呢?
[00:14:22.640 --> 00:14:24.320]  就講明了是大劉氏
[00:14:24.320 --> 00:14:27.160]  第二年六月初一日
[00:14:27.160 --> 00:14:30.160]  就有一些舊的聖經叫做大利烏
[00:14:30.160 --> 00:14:33.200]  這個就是第二個波斯王
[00:14:33.200 --> 00:14:34.600]  之前那個波斯王
[00:14:34.600 --> 00:14:37.120]  被他們重建的那個叫做古烈
[00:14:37.120 --> 00:14:40.320]  或者叫做居魯士
[00:14:40.320 --> 00:14:42.200]  Cyrus
[00:14:42.200 --> 00:14:44.840]  這個人是過了第二個王
[00:14:44.840 --> 00:14:46.600]  改朝換代換了第二個王
[00:14:46.600 --> 00:14:47.960]  這就很奇怪了
[00:14:47.960 --> 00:14:49.640]  究竟發生什麼事呢?
[00:14:49.640 --> 00:14:54.120]  原來當中是經過了十八年
[00:14:54.120 --> 00:14:57.120]  經過了十八年
[00:14:57.120 --> 00:15:00.120]  哈蓋先知跟他們說的時候
[00:15:00.120 --> 00:15:03.720]  耶和華的話直先知哈蓋向猶大省長
[00:15:03.720 --> 00:15:07.040]  撒拉帖的兒子所羅巴伯和撒拉約薩達的兒子
[00:15:07.040 --> 00:15:08.040]  大祭書說
[00:15:08.040 --> 00:15:09.760]  就是要叫他們建聖殿
[00:15:09.760 --> 00:15:11.760]  後面所講的建聖殿
[00:15:11.760 --> 00:15:17.040]  這裡就問一個問題
[00:15:17.040 --> 00:15:19.920]  聖殿這麼難建嗎?
[00:15:19.920 --> 00:15:22.400]  為什麼十八年都還沒建好呢?
[00:15:22.400 --> 00:15:24.640]  十八年是一條好漢
[00:15:24.640 --> 00:15:27.280]  十八年都建不了聖殿
[00:15:27.280 --> 00:15:30.360]  事實上後面就知道他們真的要建的時候
[00:15:30.360 --> 00:15:32.360]  一兩年之內
[00:15:32.360 --> 00:15:35.360]  甚至他們可能很簡陋的
[00:15:35.360 --> 00:15:37.720]  可能在一年之內已經建好了
[00:15:37.720 --> 00:15:40.720]  你就問一個問題
[00:15:40.720 --> 00:15:43.760]  過了十八年
[00:15:43.760 --> 00:15:46.800]  為什麼還沒建好呢?
[00:15:46.800 --> 00:15:47.800]  第一
[00:15:47.800 --> 00:15:49.360]  第二
[00:15:49.360 --> 00:15:51.360]  就是究竟
[00:15:51.360 --> 00:15:53.360]  為什麼
[00:15:53.360 --> 00:15:55.360]  一直以來過了十八年
[00:15:55.360 --> 00:15:57.360]  現在先知還要跟他們說
[00:15:57.360 --> 00:15:59.360]  叫他們建聖殿
[00:15:59.360 --> 00:16:01.360]  不知道你讀哈蓋書的時候
[00:16:01.360 --> 00:16:03.360]  有沒有問你這個問題
[00:16:03.360 --> 00:16:05.360]  究竟發生什麼事呢?
[00:16:05.360 --> 00:16:07.360]  為什麼
[00:16:07.360 --> 00:16:11.360]  還不建聖殿呢?
[00:16:11.360 --> 00:16:13.360]  他們一開始的時候
[00:16:13.360 --> 00:16:17.360]  雄心勃勃的一開始問大家那些假設的問題
[00:16:17.360 --> 00:16:19.360]  其實你們都知道
[00:16:19.360 --> 00:16:21.360]  他們是一群非常有心的人
[00:16:21.360 --> 00:16:23.360]  他們不是說
[00:16:23.360 --> 00:16:25.360]  人去教會我去教會
[00:16:25.360 --> 00:16:31.360]  那些掛名的信徒
[00:16:31.360 --> 00:16:33.360]  舉家移民
[00:16:33.360 --> 00:16:35.360]  千里迢迢
[00:16:35.360 --> 00:16:39.360]  回去都是想重建聖殿
[00:16:39.360 --> 00:16:41.360]  但竟然不建
[00:16:41.360 --> 00:16:45.360]  過了十八年都還沒建好
[00:16:45.360 --> 00:16:49.360]  當中其實有一個很值得的問題
[00:16:49.360 --> 00:16:53.360]  來讓我們思考
[00:16:53.360 --> 00:16:57.360]  哈蓋書先知第一章第二節
[00:16:57.360 --> 00:16:59.360]  萬君子耶和華如此說
[00:16:59.360 --> 00:17:05.360]  這百姓說建造耶和華殿的時候尚未來到
[00:17:05.360 --> 00:17:07.360]  建造耶和華殿的時候尚未來到
[00:17:07.360 --> 00:17:11.360]  那些人自己有個藉口
[00:17:11.360 --> 00:17:13.360]  彼此在說的時候
[00:17:13.360 --> 00:17:15.360]  現在都未是時候
[00:17:15.360 --> 00:17:17.360]  現在都未是時候
[00:17:17.360 --> 00:17:21.360]  一回去可能就未是時候
[00:17:21.360 --> 00:17:23.360]  可能一回去就要先起屋
[00:17:23.360 --> 00:17:25.360]  搭個營
[00:17:25.360 --> 00:17:27.360]  自己有地方住
[00:17:27.360 --> 00:17:29.360]  然後搞了自己的東西
[00:17:29.360 --> 00:17:31.360]  搞完一大輪
[00:17:31.360 --> 00:17:33.360]  是不是夠時間建聖殿呢?
[00:17:33.360 --> 00:17:35.360]  都還未是時候
[00:17:35.360 --> 00:17:37.360]  未是時候
[00:17:37.360 --> 00:17:39.360]  未到十八年都未是時候
[00:17:39.360 --> 00:17:45.360]  哈蓋書先知就跟他們說這一段的內容
[00:17:45.360 --> 00:17:47.360]  你有沒有想過
[00:17:47.360 --> 00:17:51.360]  其實這個正正很多時候都是你和我們
[00:17:51.360 --> 00:17:57.360]  有時候落到一個寫照
[00:17:57.360 --> 00:17:59.360]  無可否認
[00:17:59.360 --> 00:18:03.360]  我們曾幾何時是熱心過的
[00:18:03.360 --> 00:18:05.360]  你做基督徒
[00:18:05.360 --> 00:18:07.360]  你曾幾何時是熱心過的
[00:18:07.360 --> 00:18:11.360]  否則你不會做基督徒
[00:18:11.360 --> 00:18:13.360]  如果你不承認你自己有罪
[00:18:13.360 --> 00:18:15.360]  你願意將你的生命交給主
[00:18:15.360 --> 00:18:17.360]  你何必要做基督徒呢?
[00:18:17.360 --> 00:18:19.360]  你說我仍然都要過自己的生活
[00:18:19.360 --> 00:18:21.360]  我仍然做自己的主
[00:18:21.360 --> 00:18:23.360]  我何需要做基督徒呢?
[00:18:23.360 --> 00:18:25.360]  我不需要做基督徒
[00:18:25.360 --> 00:18:27.360]  所以你做了基督徒
[00:18:27.360 --> 00:18:29.360]  你每個星期回來教會
[00:18:29.360 --> 00:18:31.360]  你曾經一定是熱心過
[00:18:31.360 --> 00:18:34.360]  但你曾經有的熱心
[00:18:34.360 --> 00:18:36.360]  有一個危機
[00:18:36.360 --> 00:18:40.360]  當時的以色列人其實他們就面對著一個危機
[00:18:40.360 --> 00:18:44.360]  就是熱心可能會冷卻
[00:18:44.360 --> 00:18:46.360]  當熱心冷卻了之後
[00:18:46.360 --> 00:18:48.360]  剩下來的
[00:18:48.360 --> 00:18:53.360]  就變了一切都只是藉口
[00:18:53.360 --> 00:18:56.360]  藉口就是現在都未是時候
[00:18:56.360 --> 00:18:59.360]  可能你克服很多的困難
[00:18:59.360 --> 00:19:01.360]  你信耶穌
[00:19:01.360 --> 00:19:03.360]  當時可能初初你信的時候
[00:19:03.360 --> 00:19:04.360]  克服很多困難
[00:19:04.360 --> 00:19:05.360]  有些人都
[00:19:05.360 --> 00:19:08.360]  譬如可能你家人都不喜歡你回教會
[00:19:08.360 --> 00:19:10.360]  或者你的朋友
[00:19:10.360 --> 00:19:13.360]  很多時候他們去他們的娛樂
[00:19:13.360 --> 00:19:14.360]  玩那些東西
[00:19:14.360 --> 00:19:15.360]  變了你又沒得去
[00:19:15.360 --> 00:19:17.360]  你都要克服你的困難
[00:19:17.360 --> 00:19:19.360]  但現在你做了基督徒
[00:19:19.360 --> 00:19:22.360]  過了好像樣樣東西上了軌道
[00:19:22.360 --> 00:19:25.360]  可能你初初那個信
[00:19:25.360 --> 00:19:29.360]  去信仰神
[00:19:29.360 --> 00:19:31.360]  去跟從神那個熱誠
[00:19:31.360 --> 00:19:33.360]  做基督徒那個熱誠
[00:19:33.360 --> 00:19:35.360]  可能會冷卻
[00:19:35.360 --> 00:19:38.360]  但冷卻之後就很可怕
[00:19:38.360 --> 00:19:41.360]  因為冷卻了之後
[00:19:41.360 --> 00:19:43.360]  就貪不著火
[00:19:43.360 --> 00:19:45.360]  不知道你有沒有試過在車上
[00:19:45.360 --> 00:19:48.360]  開車去到一些地方
[00:19:48.360 --> 00:19:50.360]  關了車之後
[00:19:50.360 --> 00:19:51.360]  貪不著火很徬徨
[00:19:51.360 --> 00:19:53.360]  我試過
[00:19:53.360 --> 00:19:55.360]  有一次開著車
[00:19:55.360 --> 00:19:57.360]  出了外面街
[00:19:57.360 --> 00:19:58.360]  去到一個地方
