
[00:00:00.000 --> 00:00:02.620]  我們一直都在討論這個系列
[00:01:28.140 --> 00:01:31.180]  我們說聖經好像一個長篇的劇集一樣
[00:01:31.180 --> 00:01:32.420]  有很多集的
[00:01:32.420 --> 00:01:33.860]  你當它每一卷書是一集
[00:01:33.860 --> 00:01:35.060]  就有66集
[00:01:35.060 --> 00:01:38.180]  我們就說整個的聖經
[00:01:38.180 --> 00:01:39.420]  就是告訴我們
[00:01:39.420 --> 00:01:40.580]  這個劇集裡面
[00:01:40.580 --> 00:01:42.700]  最主要的主角是誰呢?
[00:01:42.700 --> 00:01:43.900]  是上帝自己
[00:01:43.900 --> 00:01:48.900]  上帝在人間、在人類、在自己的子民裡面做了很多事情
[00:01:48.900 --> 00:01:52.500]  然後祂就藉著這些故事、這些事蹟
[00:01:52.500 --> 00:01:54.540]  來告訴我們啟示
[00:01:54.540 --> 00:01:57.420]  介紹這位上帝是一個怎樣的上帝
[00:01:57.420 --> 00:01:59.980]  縱使這個世界是祂所創造的
[00:01:59.980 --> 00:02:03.740]  是祂安排得井井有條的
[00:02:03.740 --> 00:02:05.180]  但是因為人
[00:02:05.180 --> 00:02:06.540]  我們叛逆
[00:02:06.540 --> 00:02:08.100]  以致搞亂了這個世界
[00:02:08.100 --> 00:02:10.420]  但是上帝從來沒有放棄過這個世界
[00:02:10.420 --> 00:02:14.300]  一直到推進祂自己救贖的工作
[00:02:14.300 --> 00:02:15.820]  我們知道在創世紀裡面
[00:02:15.820 --> 00:02:19.020]  祂就揀選了阿巴拉罕等等的族長
[00:02:19.020 --> 00:02:21.100]  由他們生出一個大國
[00:02:21.100 --> 00:02:23.300]  這個大國叫做舊約的以色列
[00:02:23.300 --> 00:02:26.060]  這個大國就領受了上帝的律法
[00:02:26.060 --> 00:02:27.100]  出了埃及
[00:02:27.100 --> 00:02:29.140]  然後成為一個新的子民
[00:02:29.140 --> 00:02:32.620]  然後他們能夠成為上帝的工具
[00:02:32.620 --> 00:02:38.820]  以致上帝能夠去祝福、傳遞所有裡面的人
[00:02:38.820 --> 00:02:42.620]  今天這段經文就是摩西五經的第三本書
[00:02:42.620 --> 00:02:43.420]  叫做什麼?
[00:02:43.420 --> 00:02:44.500]  利未記
[00:02:44.500 --> 00:02:49.100]  利未記那裡講了一些我們經常覺得是一種的規條
[00:02:49.100 --> 00:02:51.780]  就是跟我們現代人沒什麼相關的
[00:02:51.780 --> 00:02:55.140]  因為裡面講到會幕裡面辦理的祭祀
[00:02:55.140 --> 00:02:58.100]  或者那些儀式、規矩等等
[00:02:58.100 --> 00:03:00.820]  祭物要怎麼處理等等
[00:03:00.820 --> 00:03:03.540]  然後又講了一大堆的規條
[00:03:03.540 --> 00:03:05.740]  是講到時間怎麼使用的
[00:03:05.740 --> 00:03:07.060]  譬如節日
[00:03:07.060 --> 00:03:09.500]  什麼時候會有不同的節日等等
[00:03:09.500 --> 00:03:12.380]  這些都是利未記我們的感覺
[00:03:12.380 --> 00:03:14.980]  但是利未記其實是寫給每一個神的子民的
[00:03:14.980 --> 00:03:17.180]  因為利未記第一章第一節講到說
[00:03:17.180 --> 00:03:20.100]  上帝要曉如告訴摩西
[00:03:20.100 --> 00:03:22.260]  你要對以色列人說
[00:03:22.260 --> 00:03:23.860]  不只是以色列國裡面
[00:03:23.860 --> 00:03:25.820]  以色列人民裡面的祭司
[00:03:25.820 --> 00:03:27.180]  那些所謂神職人員
[00:03:27.180 --> 00:03:31.420]  去講這些所謂祭祀裡面的手冊或者規條等等
[00:03:31.420 --> 00:03:34.780]  原來每一個以色列人都需要明白這些東西
[00:03:34.780 --> 00:03:40.220]  就是說如果你拿著利未記看這一集的時候
[00:03:40.220 --> 00:03:41.420]  這個劇集
[00:03:41.420 --> 00:03:43.060]  或者這個書卷的時候
[00:03:43.060 --> 00:03:45.420]  你就會覺得我都好像大祭司一樣
[00:03:45.420 --> 00:03:46.740]  我要怎麼處理我自己
[00:03:46.740 --> 00:03:49.980]  怎麼去確保我自己能夠去到上帝的面前
[00:03:49.980 --> 00:03:52.340]  能夠讓上帝住在我們中間呢
[00:03:52.340 --> 00:03:54.740]  所以在這裡講了一些規條
[00:03:54.740 --> 00:03:57.900]  其中今天的經文就講到一些首節的規條
[00:03:57.900 --> 00:03:59.940]  當然有大大小小的節日
[00:03:59.940 --> 00:04:01.980]  如果你認識一些猶太人的朋友
[00:04:01.980 --> 00:04:03.060]  或者同事的話
[00:04:03.060 --> 00:04:04.340]  他們經常放假的
[00:04:04.340 --> 00:04:06.380]  久不久就放假
[00:04:06.380 --> 00:04:08.100]  他們每個月都有假放的
[00:04:08.100 --> 00:04:09.620]  就不像我們美國人
[00:04:09.620 --> 00:04:11.500]  我們美國人是最少假放的
[00:04:11.500 --> 00:04:13.380]  他們經常都放假的
[00:04:13.380 --> 00:04:14.620]  每個月都有假放的
[00:04:14.620 --> 00:04:16.140]  這裡其中講到一個月
[00:04:16.140 --> 00:04:17.540]  就是他們的農曆
[00:04:17.540 --> 00:04:18.860]  7月左右的時候
[00:04:18.860 --> 00:04:19.820]  7月15號
[00:04:19.820 --> 00:04:22.180]  就是今天我們的西曆大概9月尾
[00:04:22.180 --> 00:04:23.100]  10月的時候
[00:04:23.100 --> 00:04:25.020]  就講到一些節期的
[00:04:25.020 --> 00:04:27.620]  在摩西五經裡面
[00:04:27.620 --> 00:04:29.620]  告訴以色列人聽神的指紋
[00:04:29.620 --> 00:04:33.340]  他們時間是由上帝的原則來定的
[00:04:33.340 --> 00:04:35.300]  不是說你喜歡怎麼樣就怎麼樣的
[00:04:35.300 --> 00:04:37.180]  時間是有一種規律的
[00:04:37.180 --> 00:04:39.100]  而且那種規律是一種屬靈的
[00:04:39.100 --> 00:04:40.540]  spiritual(靈性)的規律
[00:04:40.540 --> 00:04:42.540]  就是上帝告訴大家
[00:04:42.540 --> 00:04:45.380]  你每逢七天裡面有一天
[00:04:45.380 --> 00:04:47.460]  是需要安息去敬拜我的
[00:04:47.460 --> 00:04:49.380]  你不能夠七天都做事的
[00:04:49.580 --> 00:04:51.300]  六天你要努力去做事
[00:04:51.300 --> 00:04:54.460]  但是你第七天的時候就是安息日了
[00:04:54.460 --> 00:04:56.100]  就是所謂今天新約裡面
[00:04:56.100 --> 00:04:57.820]  基督已經承傳了所有的東西
[00:04:57.820 --> 00:05:01.020]  所以很多時候是第七天的第一天
[00:05:01.020 --> 00:05:02.260]  我們去敬拜
[00:05:02.260 --> 00:05:04.180]  所以我們信了主的時候
[00:05:04.180 --> 00:05:05.740]  我們的時間就會改變的
[00:05:05.740 --> 00:05:06.380]  是不是?
[00:05:06.380 --> 00:05:07.780]  我們時間的習慣
[00:05:07.780 --> 00:05:09.620]  我們時間的運作
[00:05:09.620 --> 00:05:11.420]  我們都會有所改變的
[00:05:11.420 --> 00:05:12.580]  你有沒有想過我們的信仰
[00:05:12.580 --> 00:05:14.100]  跟我們的schedule是有關的
[00:05:14.100 --> 00:05:16.820]  跟我們的calendar是有關的
[00:05:16.820 --> 00:05:18.700]  yes 是有關的
[00:05:18.980 --> 00:05:20.140]  在舊約裡面
[00:05:20.140 --> 00:05:22.780]  神的子民領受這些律法的時候
[00:05:22.780 --> 00:05:23.580]  就告訴他們
[00:05:23.580 --> 00:05:26.300]  大大小小的節日裡面有三個最大的
[00:05:26.300 --> 00:05:27.780]  第一個就是
[00:05:27.780 --> 00:05:28.860]  預節passover
[00:05:28.860 --> 00:05:31.980]  就是西曆大概四月初我們復節的時候
[00:05:31.980 --> 00:05:34.460]  第二個就是七七四十九日之後
[00:05:34.460 --> 00:05:35.420]  第五十日
[00:05:35.420 --> 00:05:36.940]  五旬節Pentecost
[00:05:36.940 --> 00:05:40.780]  就他們收了他們的大麥小麥
[00:05:40.780 --> 00:05:41.900]  有收割節的時候
[00:05:41.900 --> 00:05:43.580]  那個大概是西曆的五月
[00:05:43.580 --> 00:05:47.140]  然後駐彭節就是今天我們所講的那段經文
[00:05:47.540 --> 00:05:49.820]  就是到他們
[00:05:49.820 --> 00:05:52.940]  大概今時今日的西曆九月尾
[00:05:52.940 --> 00:05:53.900]  十月的時候
[00:05:53.900 --> 00:05:56.780]  他們就需要去做祝鵬
[00:05:56.780 --> 00:05:59.500]  來到所謂的慶節、首節
[00:05:59.500 --> 00:06:00.980]  講到這些的節日
[00:06:00.980 --> 00:06:02.220]  我們每一個人
[00:06:02.220 --> 00:06:03.700]  都會想起的
[00:06:03.700 --> 00:06:05.860]  每逢我們有節日的時候
[00:06:05.860 --> 00:06:08.540]  我們就會想起那些典故
[00:06:08.540 --> 00:06:09.980]  或者那些由來
[00:06:09.980 --> 00:06:11.180]  最近是什麼節日?
[00:06:11.180 --> 00:06:13.300]  最近是端午是不是?
[00:06:13.300 --> 00:06:14.300]  是不是端午?
[00:06:14.300 --> 00:06:15.940]  是端午我沒有教錯
[00:06:15.940 --> 00:06:18.740]  因為我收了很多突然之間給我的愛心的種
[00:06:18.740 --> 00:06:21.900]  解決了很多頓飯
[00:06:21.900 --> 00:06:25.860]  我們會想起那些源頭
[00:06:25.860 --> 00:06:27.580]  為什麼有這樣的故事等等
[00:06:27.580 --> 00:06:30.940]  我們基督教最重要的節日是哪幾個?
[00:06:30.940 --> 00:06:34.660]  復活節和聖誕節
[00:06:34.660 --> 00:06:35.140]  可以這麼說
[00:06:35.140 --> 00:06:38.100]  我們比較西方的西化的基督教
[00:06:38.100 --> 00:06:39.500]  就是有這樣的重要節日
[00:06:39.500 --> 00:06:41.860]  在舊約裡面就是這三個最重要的節日
[00:06:41.860 --> 00:06:43.620]  今天這段經文是講到
[00:06:43.620 --> 00:06:45.100]  駐彭節的吩咐
[00:06:45.300 --> 00:06:46.940]  有幾件事值得留意的
[00:06:46.940 --> 00:06:48.260]  第一件事
[00:06:48.260 --> 00:06:49.940]  就是這些的駐彭節
[00:06:49.940 --> 00:06:50.780]  或者這些節日
[00:06:50.780 --> 00:06:53.620]  都是叫我們停下來
[00:06:53.620 --> 00:06:55.660]  來紀念一下
[00:06:55.660 --> 00:06:58.860]  想清楚上帝在我們心靈裡面有的恩典
[00:06:58.860 --> 00:07:00.460]  這裡很搞笑
[00:07:00.460 --> 00:07:03.780]  他說7月15日就開始守節
[00:07:03.780 --> 00:07:05.140]  什麼時候呢?
[00:07:05.140 --> 00:07:06.420]  首七天
[00:07:06.420 --> 00:07:08.460]  他說第一天你要怎麼樣
[00:07:08.460 --> 00:07:10.180]  然後第八天你要怎麼樣
[00:07:10.180 --> 00:07:12.340]  但是有趣的地方就是
[00:07:12.340 --> 00:07:16.220]  他說你要在出產之後
[00:07:16.220 --> 00:07:18.820]  你收藏了出產
[00:07:18.820 --> 00:07:20.660]  到7月15日起
[00:07:20.660 --> 00:07:21.980]  就要守節了
[00:07:21.980 --> 00:07:23.660]  什麼意思呢?
[00:07:23.660 --> 00:07:26.540]  就是你出糧之後
[00:07:26.540 --> 00:07:28.140]  出了糧
[00:07:28.140 --> 00:07:30.540]  你收藏了你的土產
[00:07:30.540 --> 00:07:32.020]  這是秋季的時候
[00:07:32.020 --> 00:07:34.180]  你有秋收
[00:07:34.180 --> 00:07:38.740]  然後你就要停下來
[00:07:38.740 --> 00:07:39.940]  去守節
[00:07:39.940 --> 00:07:41.620]  這個不是很有趣
[00:07:42.020 --> 00:07:43.540]  因為農作物入倉
[00:07:43.540 --> 00:07:45.780]  你收到這些大麥、小麥
[00:07:45.780 --> 00:07:47.460]  或者這些農作物的時候
[00:07:47.460 --> 00:07:48.980]  最安逸的時候就到了
[00:07:48.980 --> 00:07:49.540]  是不是?
[00:07:49.540 --> 00:07:51.700]  我問你你出糧那天
[00:07:51.700 --> 00:07:52.420]  你去哪裡呢?
[00:07:52.420 --> 00:07:54.460]  出糧那天你去哪裡呢?
[00:07:54.460 --> 00:07:57.980]  我還記得那時候我在香港
[00:07:57.980 --> 00:07:59.780]  就是中學畢業
[00:07:59.780 --> 00:08:02.500]  然後我找了一份工作
[00:08:02.500 --> 00:08:04.980]  那份工作當時是OK的
[00:08:04.980 --> 00:08:05.780]  那個工資
[00:08:05.780 --> 00:08:07.060]  就是你肯做就行了
[00:08:07.060 --> 00:08:08.020]  在銀行做的
[00:08:08.900 --> 00:08:13.620]  我還記得我第一張的支票
[00:08:13.620 --> 00:08:14.740]  出糧的支票
[00:08:14.740 --> 00:08:15.460]  出了的時候
[00:08:15.460 --> 00:08:16.580]  我去了哪裡呢?
[00:08:16.580 --> 00:08:17.860]  很有趣
[00:08:17.860 --> 00:08:19.780]  那時候銀行是出現現金的
[00:08:19.780 --> 00:08:21.700]  那時候我是拿一倍、拿一袋
[00:08:21.700 --> 00:08:22.660]  出現現金
[00:08:22.660 --> 00:08:24.020]  整疊現金在手上
[00:08:24.020 --> 00:08:25.380]  我就去了哪裡呢?
[00:08:25.380 --> 00:08:26.300]  我就去了酒吧
[00:08:26.300 --> 00:08:29.620]  我就和朋友一起去酒吧
[00:08:29.620 --> 00:08:31.660]  我請大家吃一餐
[00:08:31.660 --> 00:08:33.620]  就是你出了糧
[00:08:33.620 --> 00:08:34.980]  當然要去開心
[00:08:34.980 --> 00:08:36.420]  去安逸的時候
[00:08:36.420 --> 00:08:37.620]  最開心的時候
[00:08:37.620 --> 00:08:38.620]  去慶典的時候
[00:08:38.620 --> 00:08:39.740]  吃大餐的時候
[00:08:39.740 --> 00:08:40.980]  應該是這樣
[00:08:40.980 --> 00:08:41.820]  但是這裡很奇怪
[00:08:41.820 --> 00:08:43.740]  他說你豐收之後
[00:08:43.740 --> 00:08:44.700]  你就要做什麼呢?
[00:08:44.700 --> 00:08:45.460]  要搭棚
[00:08:45.460 --> 00:08:48.260]  然後在那裡住七天
[00:08:48.260 --> 00:08:52.340]  這個不只是以色列人的問題
[00:08:52.340 --> 00:08:55.260]  其實是說我們人性的問題
[00:08:55.260 --> 00:08:57.460]  我們最好景的時候
[00:08:57.460 --> 00:08:59.780]  我們最容易忘記上帝
[00:08:59.780 --> 00:09:05.180]  我們的心很容易傾向於物質的東西
[00:09:05.860 --> 00:09:09.740]  朱鵬哲偏偏安排在豐收之後
[00:09:09.740 --> 00:09:11.740]  神好像告訴我們
[00:09:11.740 --> 00:09:13.980]  你最危險的時候是什麼時候呢?
[00:09:13.980 --> 00:09:16.100]  你和上帝之間的關係
[00:09:16.100 --> 00:09:18.260]  如果你說你相信耶穌的話
[00:09:18.260 --> 00:09:20.260]  你是一個基督徒的生命的時候
[00:09:20.260 --> 00:09:23.420]  你最危險的那一刻不是你缺的時候
[00:09:23.420 --> 00:09:25.660]  是你有的時候
[00:09:25.660 --> 00:09:27.860]  是你豐收的時候
[00:09:27.860 --> 00:09:30.060]  就是當你拿到上帝的祝福
[00:09:30.060 --> 00:09:31.780]  手裡面有金有銀的時候
[00:09:31.780 --> 00:09:35.540]  那時候才是最大的危機
[00:09:36.860 --> 00:09:37.860]  《新命記》第八章
[00:09:37.860 --> 00:09:41.140]  提到以色列人進入迦南的時候
[00:09:41.140 --> 00:09:43.700]  進入豐收之地
[00:09:43.700 --> 00:09:45.700]  進入安逸之地的時候
[00:09:45.700 --> 00:09:47.140]  他們有一個警告
[00:09:47.140 --> 00:09:48.300]  這個警告是什麼呢?
[00:09:48.300 --> 00:09:50.900]  以色列人走過曠野四十年
[00:09:50.900 --> 00:09:53.020]  《新命記》五經第五本
[00:09:53.020 --> 00:09:54.180]  就告訴他們
[00:09:54.180 --> 00:09:57.220]  你進入迦南地有豐收有安逸的時候
[00:09:57.220 --> 00:09:58.780]  要記得什麼呢?
[00:09:58.780 --> 00:10:00.620]  你要謹守耶和華的律法
[00:10:00.620 --> 00:10:02.940]  以至你不會忘記耶和華
[00:10:02.940 --> 00:10:04.140]  因為什麼呢?
[00:10:04.620 --> 00:10:06.340]  因為在說人性的一件事
[00:10:06.340 --> 00:10:08.340]  就是你建造美好的房屋的時候
[00:10:08.340 --> 00:10:09.860]  有牛有羊的時候
[00:10:09.860 --> 00:10:11.900]  金銀增添的時候
[00:10:11.900 --> 00:10:14.180]  你心裡面就會驕傲
[00:10:14.180 --> 00:10:16.220]  驕傲不一定是
[00:10:16.220 --> 00:10:17.660]  被人家
[00:10:17.660 --> 00:10:21.780]  黑黑霸霸或者很威風的態度
[00:10:21.780 --> 00:10:23.780]  驕傲可以藏在心裡面
[00:10:23.780 --> 00:10:26.180]  驕傲就是我們有一種自足
[00:10:26.180 --> 00:10:28.740]  當我們有自足有自滿的時候
[00:10:28.740 --> 00:10:31.540]  我們就容易忘記耶和華
[00:10:31.540 --> 00:10:32.820]  忘記我們的神
[00:10:33.940 --> 00:10:38.460]  所以有人說得很對
[00:10:38.460 --> 00:10:41.460]  他說錢可以跟我們說很多東西
[00:10:41.460 --> 00:10:45.140]  並且每句說話幾乎是上帝可以跟我們說的
[00:10:45.140 --> 00:10:47.340]  因為如果有錢的話
[00:10:47.340 --> 00:10:49.020]  我們很富足的時候
[00:10:49.020 --> 00:10:51.540]  錢就好像上帝一樣可以跟我們說
[00:10:51.540 --> 00:10:52.220]  你很安全
[00:10:52.220 --> 00:10:54.340]  是吧?
[00:10:54.340 --> 00:10:56.500]  當你查一下你的銀行帳戶
[00:10:56.500 --> 00:10:57.780]  或者你的 portfolio的時候
[00:10:57.780 --> 00:11:00.420]  錢好像在跟你說話
[00:11:00.420 --> 00:11:01.060]  不用怕
[00:11:01.060 --> 00:11:02.660]  你有保障
[00:11:03.940 --> 00:11:04.660]  你是有和平的
[00:11:04.660 --> 00:11:06.340]  你有安全
[00:11:06.340 --> 00:11:08.180]  你是有平安的
[00:11:08.180 --> 00:11:09.340]  等等等等
[00:11:09.340 --> 00:11:11.540]  這些不一定是很錯的事
[00:11:11.540 --> 00:11:14.340]  錢可以跟我們說很多東西
[00:11:14.340 --> 00:11:15.620]  是上帝可以跟我們說的
[00:11:15.620 --> 00:11:17.020]  是吧?
[00:11:17.020 --> 00:11:19.580]  是取代上帝所說的話
[00:11:19.580 --> 00:11:22.300]  你未來一定是無憂的等等
[00:11:22.300 --> 00:11:25.420]  但是聖經裡面反反覆覆的告訴我們
[00:11:25.420 --> 00:11:28.460]  只有上帝才會賜給我們真正的平安
[00:11:28.460 --> 00:11:29.860]  所以在律法書裡面
[00:11:29.860 --> 00:11:31.140]  是有一個智慧的
[00:11:31.820 --> 00:11:34.420]  他將這個鑄盤子嵌入在一個時間
[00:11:34.420 --> 00:11:36.100]  就是你最豐收的時候
[00:11:36.100 --> 00:11:38.060]  拿完所有東西的時候
[00:11:38.060 --> 00:11:39.780]  人最富足的時候
[00:11:39.780 --> 00:11:41.020]  你就需要停下來
[00:11:41.020 --> 00:11:42.060]  你要想一下
[00:11:42.060 --> 00:11:45.100]  上帝怎樣恩待過你
[00:11:45.100 --> 00:11:47.620]  如果你不記得的話
[00:11:47.620 --> 00:11:50.740]  在忙碌裡面
[00:11:50.740 --> 00:11:52.980]  或者你在善忘的當中
[00:11:52.980 --> 00:11:57.540]  你很快上帝就會淡忘了
[00:11:57.540 --> 00:12:01.180]  我們教會去到第十年
[00:12:02.260 --> 00:12:04.180]  每逢教會去到唐慶
[00:12:04.180 --> 00:12:05.580]  或者新的一年的時候
[00:12:05.580 --> 00:12:07.180]  或者有新的發展的時候
[00:12:07.180 --> 00:12:08.820]  很多時候我們就會很自然的
[00:12:08.820 --> 00:12:13.020]  我們會數一數我們的成績等等
[00:12:13.020 --> 00:12:14.220]  我們做過多少事
[00:12:14.220 --> 00:12:15.740]  當然是有需要的
[00:12:15.740 --> 00:12:16.780]  有需要
[00:12:16.780 --> 00:12:20.020]  我最近在反反覆覆的在想
[00:12:20.020 --> 00:12:22.300]  我們教會從開始的時候
[00:12:22.300 --> 00:12:23.740]  我們是從零開始的
[00:12:23.740 --> 00:12:25.460]  從零開始
[00:12:25.460 --> 00:12:28.580]  我們一開始是沒有糧出的
[00:12:28.580 --> 00:12:31.180]  很緊的
[00:12:32.420 --> 00:12:34.660]  如果不是上帝的恩典
[00:12:34.660 --> 00:12:37.660]  真的不會成為一個教會的
[00:12:37.660 --> 00:12:39.940]  如果不是因為大英姐妹
[00:12:39.940 --> 00:12:42.540]  如果不是因為大家在禱告
[00:12:42.540 --> 00:12:43.580]  在信心裡面擺上
[00:12:43.580 --> 00:12:45.060]  是根本不會走到今天的
[00:12:45.060 --> 00:12:46.220]  對不對
[00:12:46.220 --> 00:12:47.860]  因為大部分
[00:12:47.860 --> 00:12:50.180]  我講北美
[00:12:50.180 --> 00:12:53.340]  大部分新開的教會
[00:12:53.340 --> 00:12:54.700]  是不過三年的
[00:12:54.700 --> 00:12:56.500]  三年就死的
[00:12:56.500 --> 00:12:58.620]  要不就是同工
[00:12:58.620 --> 00:13:00.820]  內部的領袖
[00:13:01.060 --> 00:13:01.980]  他們有瓦解
[00:13:01.980 --> 00:13:03.660]  或者談不攏
[00:13:03.660 --> 00:13:06.540]  或者有不同的外在
[00:13:06.540 --> 00:13:08.020]  或者內在的因素等等
[00:13:08.020 --> 00:13:10.020]  在這裡很感謝
[00:13:10.020 --> 00:13:13.620]  開教會的時候的同工
[00:13:13.620 --> 00:13:14.580]  大部分都還在
[00:13:14.580 --> 00:13:16.020]  大部分還在
[00:13:16.020 --> 00:13:18.660]  普中心留在這裡
[00:13:18.660 --> 00:13:20.700]  那些是中流砥柱
[00:13:20.700 --> 00:13:23.020]  但我想講一件事就是
[00:13:23.020 --> 00:13:24.380]  我們在堂面的時候
[00:13:24.380 --> 00:13:25.460]  我們可以數一下業績
[00:13:25.460 --> 00:13:27.980]  可以數一下成功的地方
[00:13:27.980 --> 00:13:28.660]  但是一件事
[00:13:28.660 --> 00:13:30.620]  千萬不要忘記
[00:13:30.980 --> 00:13:32.540]  想起零開始的時候
[00:13:32.540 --> 00:13:34.100]  原來是上帝的恩典
[00:13:34.100 --> 00:13:36.380]  這是朱鵬的智慧
[00:13:36.380 --> 00:13:37.780]  豐收之後
[00:13:37.780 --> 00:13:39.620]  你就需要停下來
[00:13:39.620 --> 00:13:41.940]  因為我們要學習一下
[00:13:41.940 --> 00:13:43.660]  去紀念一下上帝的恩典
[00:13:43.660 --> 00:13:45.900]  上帝在生命裡面
[00:13:45.900 --> 00:13:47.100]  有沒有祝福
[00:13:47.100 --> 00:13:47.700]  有沒有恩典
[00:13:47.700 --> 00:13:49.780]  你當然會說有
[00:13:49.780 --> 00:13:51.020]  你當然會說有
[00:13:51.020 --> 00:13:53.180]  但重點就是
[00:13:53.180 --> 00:13:55.180]  你有沒有停下來去數一數
[00:13:55.180 --> 00:13:57.260]  停下來紀念一下
[00:13:57.260 --> 00:13:58.780]  寫下來也好
[00:13:58.780 --> 00:14:00.380]  自己去到銘記也好
[00:14:01.980 --> 00:14:03.540]  以致你跟上帝的關係
[00:14:03.540 --> 00:14:05.380]  不會因為忙碌
[00:14:05.380 --> 00:14:05.900]  豐收
[00:14:05.900 --> 00:14:07.020]  而忘記了
[00:14:07.020 --> 00:14:08.500]  第二方面
[00:14:08.500 --> 00:14:09.660]  朱鵬哲的智慧是什麼
[00:14:09.660 --> 00:14:10.860]  我要面對人生的
[00:14:10.860 --> 00:14:13.580]  軟弱和脆弱
[00:14:13.580 --> 00:14:15.740]  這裡說朱鵬
[00:14:15.740 --> 00:14:17.060]  第四十節
[00:14:17.060 --> 00:14:17.940]  他說第一天
[00:14:17.940 --> 00:14:20.140]  你要拿樹上的果子
[00:14:20.140 --> 00:14:21.100]  樹枝等等
[00:14:21.100 --> 00:14:23.340]  在耶和華你神的面前
[00:14:23.340 --> 00:14:24.460]  你要歡喜快樂七天
[00:14:24.460 --> 00:14:26.540]  你要住在棚裡面四十二節
[00:14:26.540 --> 00:14:27.340]  幾天
[00:14:27.340 --> 00:14:28.860]  七天
[00:14:28.860 --> 00:14:29.940]  有一個星期
[00:14:30.900 --> 00:14:31.780]  有一個棚子
[00:14:31.780 --> 00:14:33.860]  希伯來文就是Sukkah
[00:14:33.860 --> 00:14:35.940]  或者縱數是Sukkot
[00:14:35.940 --> 00:14:38.660]  如果你認識猶太人的朋友
[00:14:38.660 --> 00:14:39.740]  他們首節的時候
[00:14:39.740 --> 00:14:41.260]  或者看一下那些的閱歷
[00:14:41.260 --> 00:14:42.300]  猶太人的閱歷
[00:14:42.300 --> 00:14:43.900]  你要知道有Sukkot這件事
[00:14:43.900 --> 00:14:45.340]  Sukkot就是
[00:14:45.340 --> 00:14:46.220]  朱鵬哲的時候
[00:14:46.220 --> 00:14:48.180]  就是今天西曆大概九月尾的時候
[00:14:48.180 --> 00:14:50.820]  棚子算什麼
[00:14:50.820 --> 00:14:51.700]  這裡很有趣
[00:14:51.700 --> 00:14:53.340]  後期的拉比
[00:14:53.340 --> 00:14:56.460]  去到解釋這些的
[00:14:56.460 --> 00:14:58.260]  律法的時候
[00:14:58.260 --> 00:15:00.700]  他們認為整個Sukkah
[00:15:00.700 --> 00:15:01.580]  是應該怎麼整的
[00:15:01.580 --> 00:15:05.020]  拉比文學裡面有一堆東西
[00:15:05.020 --> 00:15:06.620]  叫做Halaqah
[00:15:06.620 --> 00:15:08.100]  Halaqah
[00:15:08.100 --> 00:15:10.100]  Halaqah是什麼意思
[00:15:10.100 --> 00:15:12.540]  Halaqah就是Halaq這個字
