
[00:00:00.000 --> 00:00:02.880]  今天是星期六,是除夕
[00:07:07.040 --> 00:07:08.360]  是需要敬拜皇帝的
[00:07:08.360 --> 00:07:10.040]  敬拜很多的神明的
[00:07:10.040 --> 00:07:12.120]  基督徒拒絕這樣做的時候
[00:07:12.120 --> 00:07:15.240]  很自然也都會受到皇帝的逼迫
[00:07:15.240 --> 00:07:17.880]  或者也是指我們生活
[00:07:17.880 --> 00:07:22.440]  也都在這個受罪所影響的世界當中
[00:07:22.440 --> 00:07:26.080]  這個當然要從《創世紀》那裡說起
[00:07:26.080 --> 00:07:29.080]  但是基本上就是因為罪的緣故
[00:07:29.080 --> 00:07:31.640]  這個世界也都受影響
[00:07:31.640 --> 00:07:34.280]  因為人怎樣去治理這個世界
[00:07:34.280 --> 00:07:39.920]  他的罪性也影響到這個世界各樣的事情
[00:07:39.920 --> 00:07:41.120]  那麼這個現狀的苦楚
[00:07:41.120 --> 00:07:42.920]  對比將來的榮耀
[00:07:42.920 --> 00:07:43.880]  它的指示就是指到
[00:07:43.880 --> 00:07:46.360]  當救恩完全實現的時候
[00:07:46.360 --> 00:07:48.080]  當主宰來的時候
[00:07:48.080 --> 00:07:51.360]  我們不需要再為了罪來掙扎了
[00:07:51.360 --> 00:07:54.400]  那麼到時候我們的不單止身體得熟
[00:07:54.400 --> 00:07:57.560]  我們神所應許給我們救恩完全的實現
[00:07:57.560 --> 00:08:00.720]  也都是沒有痛苦、沒有流淚了
[00:08:00.720 --> 00:08:03.720]  我們今世的受苦可以說是短暫的
[00:08:03.720 --> 00:08:05.680]  但是神所賜給我們的新生命
[00:08:05.680 --> 00:08:09.160]  神所給我們經歷的榮耀將會是永遠的
[00:08:09.160 --> 00:08:10.520]  所以保羅所說
[00:08:10.520 --> 00:08:13.480]  現今的境況不單止是人的受苦
[00:08:13.480 --> 00:08:17.280]  但是這個受苦只不過是暫時的
[00:08:17.280 --> 00:08:18.240]  短暫的
[00:08:18.240 --> 00:08:22.680]  對比將來我們要在神所賜給我們的救贖那裡
[00:08:22.680 --> 00:08:24.200]  當完成的時候
[00:08:24.200 --> 00:08:25.760]  我們所得到的榮耀
[00:08:25.760 --> 00:08:27.680]  這個我們暫時的受苦
[00:08:27.680 --> 00:08:30.400]  是可以忍受和值得的
[00:08:30.400 --> 00:08:33.800]  但保羅也提到不單止是人在受苦
[00:08:33.800 --> 00:08:35.720]  原來受造萬物
[00:08:35.720 --> 00:08:38.560]  整個世界都是在受苦
[00:08:38.560 --> 00:08:40.440]  在經文第十九節提到
[00:08:40.440 --> 00:08:45.880]  「受造之物切忘地等候神的眾子顯出來」
[00:08:45.880 --> 00:08:51.440]  保羅在這裡將我們自己個人屬靈生命的掙扎
[00:08:51.440 --> 00:08:53.920]  將狹窄的眼光擴闊到
[00:08:53.920 --> 00:08:57.000]  其實不單止是關於我和神的關係
[00:08:57.000 --> 00:08:59.040]  或者是教會和神的關係
[00:08:59.040 --> 00:09:01.440]  更加是整個受造之物
[00:09:01.440 --> 00:09:03.400]  都是在當中的掙扎
[00:09:03.400 --> 00:09:05.000]  當中的受苦
[00:09:05.000 --> 00:09:09.200]  仍然在等待神的兒女的救恩完全實現
[00:09:09.200 --> 00:09:11.040]  當然我們活在這個世界裡面
[00:09:11.040 --> 00:09:12.520]  我們身體仍然會病
[00:09:12.520 --> 00:09:15.040]  仍然會受到病毒的侵擾
[00:09:15.040 --> 00:09:16.680]  我們會衰老
[00:09:16.680 --> 00:09:17.840]  會死亡
[00:09:17.840 --> 00:09:19.040]  而這個大地
[00:09:19.040 --> 00:09:20.960]  就是世界受造萬物
[00:09:20.960 --> 00:09:23.600]  都在人的罪聖治理之下都是
[00:09:23.600 --> 00:09:26.560]  除了因為我們人的作為影響之後
[00:09:26.560 --> 00:09:30.280]  原來保羅也說到這是神所命定的旨意
[00:09:30.280 --> 00:09:31.360]  在第二十節提到
[00:09:31.360 --> 00:09:34.520]  「因為受造之物伏在虛空之下」
[00:09:34.520 --> 00:09:35.880]  不是自己願意的
[00:09:35.880 --> 00:09:39.160]  那是因那叫他如此的
[00:09:39.160 --> 00:09:41.480]  所說到受造之物
[00:09:41.480 --> 00:09:44.240]  整個是宇宙萬物
[00:09:44.240 --> 00:09:46.320]  包括我們所看到的世界
[00:09:46.320 --> 00:09:49.520]  就是都伏在虛空之下的意思就是
[00:09:49.520 --> 00:09:52.120]  原本世界是神所創造之下是很美的
[00:09:52.120 --> 00:09:53.920]  每樣東西都是美好的
[00:09:53.920 --> 00:09:56.000]  但是因為受罪的影響之下
[00:09:56.000 --> 00:09:58.720]  變成那樣東西都會衰敗
[00:09:58.720 --> 00:10:01.560]  它的意義就失去了
[00:10:01.560 --> 00:10:05.320]  但這個並不是受造萬物自己願意的
[00:10:05.320 --> 00:10:08.040]  那是因那叫他如此的
[00:10:08.040 --> 00:10:09.160]  根據前迷後裏
[00:10:09.160 --> 00:10:11.000]  這個是指導神的意思
[00:10:11.000 --> 00:10:14.720]  這個就帶領我們回到創世紀當中的事情
[00:10:14.720 --> 00:10:18.480]  正如保羅在《羅馬書》裡面也引用到
[00:10:18.480 --> 00:10:19.880]  死是從一人而來
[00:10:19.880 --> 00:10:23.160]  亞當犯罪 眾人在他裡面都死了
[00:10:23.160 --> 00:10:27.440]  因為在創世紀三章記載了一人類犯罪
[00:10:27.440 --> 00:10:30.840]  所以神收回他部分的賜福
[00:10:30.840 --> 00:10:34.360]  有些叫地受影響、受奏作
[00:10:34.360 --> 00:10:37.040]  於是不單止人的生命有限制
[00:10:37.040 --> 00:10:38.800]  在經文裡面所說的是
[00:10:38.800 --> 00:10:41.080]  而他的年齡可以到一百二十歲
[00:10:41.080 --> 00:10:42.960]  連地都有限制
[00:10:42.960 --> 00:10:44.360]  不單止出一些好東西
[00:10:44.360 --> 00:10:46.320]  也會出一些荊棘的疾禮
[00:10:46.320 --> 00:10:49.680]  人就要拼命耕田
[00:10:49.680 --> 00:10:50.640]  才有東西吃
[00:10:50.640 --> 00:10:51.280]  換句話說
[00:10:51.280 --> 00:10:53.200]  今天我們經常加班
[00:10:53.200 --> 00:10:54.720]  工作很辛苦
[00:10:54.720 --> 00:10:57.440]  都是因為罪的緣故
[00:10:57.440 --> 00:11:00.080]  但是受奏之物是否在這個敗壞當中
[00:11:00.080 --> 00:11:01.200]  而沒有盼望呢
[00:11:01.200 --> 00:11:06.360]  完全或者他們是沒有一個盼望在那裡呢
[00:11:06.360 --> 00:11:07.360]  並不是的
[00:11:07.360 --> 00:11:08.360]  第二十一節
[00:11:08.360 --> 00:11:10.200]  保羅也說到受奏之物
[00:11:10.200 --> 00:11:12.640]  世界的萬物仍然是指望
[00:11:12.640 --> 00:11:15.720]  可以脫離這個敗壞的克制
[00:11:15.720 --> 00:11:18.920]  能夠得享神兒女自由的榮耀
[00:11:18.920 --> 00:11:21.360]  原本神所創造的是美好的
[00:11:21.360 --> 00:11:23.280]  當最進入世界之後呢
[00:11:23.280 --> 00:11:23.920]  例如
[00:11:23.920 --> 00:11:28.920]  好像創世紀裡面說到羅、洪水
[00:11:28.920 --> 00:11:31.000]  在洪水的災難之後呢
[00:11:31.000 --> 00:11:33.920]  跟著人和動物的關係不同了
[00:11:33.920 --> 00:11:34.520]  經文記載
[00:11:34.520 --> 00:11:36.080]  凡地上的走獸、空中的飛鳥
[00:11:36.080 --> 00:11:38.480]  都必驚恐、懼怕你們
[00:11:38.480 --> 00:11:39.440]  那過往呢
[00:11:39.440 --> 00:11:41.760]  原本在創世紀初頭創造的時候呢
[00:11:41.760 --> 00:11:46.120]  人和動物的關係都是很緊密的
[00:11:46.120 --> 00:11:50.320]  甚至在第二章裡也記載到
[00:11:50.320 --> 00:11:51.800]  神為何要造動物呢
[00:11:51.800 --> 00:11:54.520]  因為希望有一些可以成為阿當的幫手
[00:11:54.520 --> 00:11:56.200]  人類的幫手
[00:11:56.200 --> 00:11:59.360]  但是現在都雞飛狗走
[00:11:59.360 --> 00:12:03.920]  要等到究竟實現的時候才有改變
[00:12:03.920 --> 00:12:05.440]  因為第二十二節說到
[00:12:05.440 --> 00:12:06.800]  我們知道一切受奏之物
[00:12:06.800 --> 00:12:10.520]  一同嘆息勞苦直到如今
[00:12:10.520 --> 00:12:14.360]  當然就是這個世界裡面的生命
[00:12:14.360 --> 00:12:15.720]  有靈有性的動物
[00:12:15.720 --> 00:12:16.920]  我們知道
[00:12:16.920 --> 00:12:19.680]  或者有些植物我們可以觀察到
[00:12:19.680 --> 00:12:22.520]  假如用異人法來形容的話
[00:12:22.520 --> 00:12:28.120]  好像他們都是展現不了自己應有的角色
[00:12:28.120 --> 00:12:30.320]  一同嘆息勞苦
[00:12:30.320 --> 00:12:32.800]  從創世由最引入到世界之後
[00:12:32.800 --> 00:12:34.320]  到現在都是一樣
[00:12:34.320 --> 00:12:35.880]  好像我們現在所見到的環境
[00:12:35.880 --> 00:12:37.120]  各樣的破壞
[00:12:37.120 --> 00:12:38.320]  各樣的關注
[00:12:38.320 --> 00:12:40.680]  其實不應該是這樣的
[00:12:40.680 --> 00:12:44.040]  其實不單止說受奏萬物嘆息勞苦
[00:12:44.040 --> 00:12:46.000]  就算保留都很老實地說
[00:12:46.000 --> 00:12:49.040]  第二十三節裡面也提到
[00:12:49.040 --> 00:12:52.080]  就是我們只有聖靈初結果子的
[00:12:52.080 --> 00:12:54.840]  就是那些信靠主耶穌基督得救的人
[00:12:54.840 --> 00:12:59.000]  有聖靈來自於我們生命當中
[00:12:59.000 --> 00:13:01.000]  我們生命也都可以結出
[00:13:01.000 --> 00:13:02.640]  若干的屬靈的果子
[00:13:02.640 --> 00:13:06.560]  有一個是神國子民的表現
[00:13:06.560 --> 00:13:08.680]  但是我們自己都知道
[00:13:08.680 --> 00:13:10.840]  剛才提到肉體
[00:13:10.840 --> 00:13:13.400]  以及我們心靈當中的增戰
[00:13:13.400 --> 00:13:16.120]  我們也渴望得著兒子的名份
[00:13:16.120 --> 00:13:17.560]  是我們身體得贖
[00:13:17.560 --> 00:13:20.040]  意思就是將來主宰的時候
[00:13:20.040 --> 00:13:21.240]  審判的時候
[00:13:21.240 --> 00:13:24.880]  我們所有人都要在神的面前復活
[00:13:24.880 --> 00:13:26.680]  身體得贖
[00:13:26.680 --> 00:13:28.120]  這個我們得救
[00:13:28.120 --> 00:13:31.720]  也在二十四、二十五節裡面是一個盼望
[00:13:31.720 --> 00:13:34.880]  我們今世仍然在一個盼望當中
[00:13:34.880 --> 00:13:38.120]  我們在神裡面所給我們的救恩
[00:13:38.120 --> 00:13:40.720]  所謂應言未言
[00:13:40.720 --> 00:13:42.160]  already but not yet
[00:13:42.160 --> 00:13:44.640]  我們已經有承諾給我們確切的應許
[00:13:44.640 --> 00:13:46.840]  有承諾賜給我們新的生命當中
[00:13:46.840 --> 00:13:49.040]  但是我們仍然是盼望著
[00:13:49.040 --> 00:13:51.960]  將來救恩完全實現的時候
[00:13:51.960 --> 00:13:55.560]  在新天新地神的新創造裡面
[00:13:55.560 --> 00:13:58.360]  我們不再會有哭泣疼痛
[00:13:58.360 --> 00:14:01.920]  乃是時刻地在神的面前復師
[00:14:01.920 --> 00:14:08.240]  能夠展現神原初所創造天地萬物的圖畫
[00:14:08.240 --> 00:14:09.960]  在這段聖經裡面
[00:14:09.960 --> 00:14:12.200]  究竟這屬靈的意義是什麼呢?
[00:14:12.200 --> 00:14:15.480]  第一,原來我們人類犯罪
[00:14:15.480 --> 00:14:18.360]  都是會影響到受造之物的
[00:14:18.360 --> 00:14:22.480]  我們人類犯罪不只是我們跟神的關係破壞
[00:14:22.480 --> 00:14:27.320]  所以第一年我們思想基督是主與神結連
[00:14:27.320 --> 00:14:29.000]  接著其實我們犯罪的時候
[00:14:29.000 --> 00:14:31.560]  都是人與人之間的關係的破壞
[00:14:31.560 --> 00:14:34.520]  所以第二年,就是今年二零二二年的主題
[00:14:34.520 --> 00:14:38.440]  基督是主與人結連
[00:14:38.440 --> 00:14:42.680]  第三方面,就是原來我們犯罪的時候
[00:14:42.680 --> 00:14:47.400]  都是跟世界萬物受造萬物的關係破壞了
[00:14:47.400 --> 00:14:48.720]  所以第三年,二零二三年
[00:14:48.720 --> 00:14:54.240]  我們為什麼要去學基督是主與受造萬物結連的意思
[00:14:54.240 --> 00:14:58.520]  所以當我們得救的時候
[00:14:58.520 --> 00:15:04.480]  也是讓受造之物能夠恢復應有的美麗和尊嚴
[00:15:04.480 --> 00:15:06.160]  恢復在創世紀第一章
[00:15:06.160 --> 00:15:11.120]  神所創造的時候,神所看治好的那個圖畫
[00:15:11.120 --> 00:15:13.560]  所以我們在當中明白到
[00:15:13.560 --> 00:15:15.440]  在基督裡面,我們是新造的人
[00:15:15.440 --> 00:15:20.320]  的確,我們首先能夠可以預先嘗到主人的滋味
[00:15:20.320 --> 00:15:24.040]  能夠在今世裡懂得去到跟神有和好的關係
[00:15:24.040 --> 00:15:26.040]  去到侍奉、敬拜神
[00:15:26.040 --> 00:15:28.800]  但是受造之物和我們實際上的肉身
[00:15:28.800 --> 00:15:31.200]  仍然都是在這個掙扎的當中
[00:15:31.200 --> 00:15:35.160]  我們同樣都是希望、盼望神的創造
[00:15:35.160 --> 00:15:39.840]  新的創造,能夠在當中實現
[00:15:39.840 --> 00:15:41.960]  廣東話後書所說
[00:15:41.960 --> 00:15:44.520]  有人在基督裡面,他就是新造的人
[00:15:44.520 --> 00:15:46.840]  舊事過,都變成新的了
[00:15:46.840 --> 00:15:48.000]  這是真的
[00:15:48.000 --> 00:15:50.280]  在救恩能夠完全實現的時候
[00:15:50.280 --> 00:15:52.280]  不單止我們有這份的盼望
[00:15:52.280 --> 00:15:54.880]  能夠可以預先嘗到這份的恩典
[00:15:54.880 --> 00:15:57.560]  更加是讓到將來
[00:15:57.560 --> 00:15:59.520]  主宰來的時候,受造之物
[00:15:59.520 --> 00:16:04.160]  同樣的能夠可以享受到這份的榮耀和恩典
[00:16:04.160 --> 00:16:07.160]  我們在主耶穌基督裡面,簡單來講
[00:16:07.160 --> 00:16:09.440]  都是屬神的兒女
[00:16:09.440 --> 00:16:13.120]  在羅馬書當中所指導的神的宗旨
[00:16:13.120 --> 00:16:15.320]  受造之物因著人類犯罪
[00:16:15.320 --> 00:16:17.800]  現在仍然都在虛空之下
[00:16:17.800 --> 00:16:22.200]  仍然都很盼望能夠脫離這個敗壞的合制
[00:16:22.200 --> 00:16:27.200]  好像能夠可以享受神兒女的自由和榮耀
[00:16:27.200 --> 00:16:30.600]  那種萬物和諧的表現出來
[00:16:30.600 --> 00:16:33.640]  當我們思想與萬物結凝的意思
[00:16:33.640 --> 00:16:38.040]  其實是重拾當神起初創造我們
[00:16:38.040 --> 00:16:42.840]  創造美好世界的時候應該有的形象
[00:16:42.840 --> 00:16:45.600]  現實上,我們知道這些在今世裡面
[00:16:45.600 --> 00:16:47.920]  是未能夠完全實現的
[00:16:47.920 --> 00:16:50.880]  就算我們有聖靈在我們生命當中
[00:16:50.880 --> 00:16:53.160]  就算我們能夠初結果子
[00:16:53.160 --> 00:16:56.000]  仍然需要經歷生老病死
[00:16:56.000 --> 00:16:57.760]  仍然需要,好像經文所說
[00:16:57.760 --> 00:17:00.640]  要忍耐,要等候
[00:17:00.640 --> 00:17:03.640]  但是我們同樣都在盼望主宰來的時候
[00:17:03.640 --> 00:17:07.880]  新天新地的出現,這個也是事實
[00:17:07.880 --> 00:17:11.160]  到時我們作為神的兒女
[00:17:11.160 --> 00:17:13.040]  就完全顯露出來了
[00:17:13.040 --> 00:17:15.520]  現在就算我們可能生活在世界當中
[00:17:15.520 --> 00:17:17.640]  我們頭上不會有光環在那裡
[00:17:17.640 --> 00:17:19.040]  沒有適應的
[00:17:19.040 --> 00:17:21.120]  但是當神在審判的時候
[00:17:21.120 --> 00:17:23.640]  就是墨子、卑子分開
[00:17:23.640 --> 00:17:26.520]  將屬神的人和不屬神的人分開
[00:17:26.520 --> 00:17:28.920]  神的兒女完全顯現出來了
[00:17:28.920 --> 00:17:33.240]  我們將來在新天新地當中服侍神的時候
[00:17:33.240 --> 00:17:37.120]  這個就是我們終極得榮耀的時候
[00:17:37.120 --> 00:17:40.640]  但是,我們有將來的盼望
[00:17:40.640 --> 00:17:42.560]  究竟將來完全的實現
[00:17:42.560 --> 00:17:44.040]  不代表我們現在
[00:17:44.040 --> 00:17:46.680]  我們在今世裡面不會服侍神的
[00:17:46.680 --> 00:17:48.600]  因為我們在地上就是要
[00:17:48.600 --> 00:17:51.880]  預先活出天國子民的樣式
[00:17:51.880 --> 00:17:54.960]  我們在地上要學習和操練
[00:17:54.960 --> 00:17:57.640]  怎樣去活出榮耀的樣式
[00:17:57.640 --> 00:18:02.360]  而在關懷世界、受造萬物的上面
[00:18:02.360 --> 00:18:05.040]  以往的確我們真的要想清楚
[00:18:05.040 --> 00:18:06.720]  可能都不是很注重
[00:18:06.720 --> 00:18:10.160]  我們不如就在2023年新的一年開始
[00:18:10.160 --> 00:18:13.120]  不再在這個課題上面隱藏了
[00:18:13.120 --> 00:18:15.640]  而是我們顯現出來
[00:18:15.640 --> 00:18:22.600]  在當中我們怎樣去操練和學習呢
[00:18:22.600 --> 00:18:26.640]  我思想當中有幾個方向可以和大家分享
[00:18:26.640 --> 00:18:31.520]  這些幾個方向都是一個很簡介的形式
[00:18:31.520 --> 00:18:34.120]  或者是讓我們知道當中的範圍
