
[00:00:00.000 --> 00:00:02.240]  請我們再一次同心,我們一同祈禱
[00:06:54.700 --> 00:07:00.700]  人生就有很多犧牲,人人都在犧牲
[00:07:00.700 --> 00:07:06.700]  你犧牲了你的腳,你就懷恨在心,幾十年
[00:07:06.700 --> 00:07:10.700]  我犧牲了我的生命,我感到自豪
[00:07:10.700 --> 00:07:18.700]  我感到快慰,因為我覺得我已經做了我應該要做的事
[00:07:18.700 --> 00:07:24.700]  人生裡有很多犧牲,對父母來說的犧牲
[00:07:24.700 --> 00:07:28.700]  有些人覺得是一件很苦澀的事
[00:07:28.700 --> 00:07:31.700]  有些人覺得這是一件非常榮幸的事
[00:07:31.700 --> 00:07:36.700]  是福是禍,看你從哪個角度去看
[00:07:36.700 --> 00:07:40.700]  Eddie繼續他的旅程,他來到一個山莊
[00:07:40.700 --> 00:07:49.700]  竟然之間見到他爸爸和一個女人在一個餐桌裡面有聊有說
[00:07:49.700 --> 00:07:52.700]  他再看清楚,原來那個女人叫Ruby
[00:07:52.700 --> 00:07:56.700]  這個Ruby就是在Ruby Pier的女主人
[00:07:56.700 --> 00:07:59.700]  Ruby於是拉了Eddie跟他說
[00:07:59.700 --> 00:08:08.700]  談談他和他爸爸的恩恩怨怨,Eddie很憎恨他爸爸
[00:08:08.700 --> 00:08:16.700]  因為他覺得他爸爸沒有忍耐,沒有愛心,粗魯,經常發脾氣
[00:08:16.700 --> 00:08:22.700]  但Ruby就帶Eddie去到他舊時父母家的廚房
[00:08:22.700 --> 00:08:29.700]  他見到他媽媽在煮飯,突然之間有一個叫Mickey Shear
[00:08:29.700 --> 00:08:32.700]  就是他爸爸的同事,在Ruby Pier工作的同事
[00:08:32.700 --> 00:08:37.700]  走進廚房非禮他媽媽
[00:08:37.700 --> 00:08:42.700]  突然之間Eddie的爸爸出現,見到這樣的情形
[00:08:42.700 --> 00:08:50.700]  怒火沖天,就馬上在地牢裡拿著斧頭去追Mickey Shear,想殺他
[00:08:50.700 --> 00:08:56.700]  於是Mickey一時心虛就在那走,一路走走走到海邊,去到碼頭
[00:08:56.700 --> 00:09:03.700]  但見到Eddie的爸爸滿身怒氣,很憤怒的拿著斧頭來追他
[00:09:03.700 --> 00:09:08.700]  他就跳了下海,但這個Mickey是不會游泳的
[00:09:08.700 --> 00:09:18.700]  正在沉沒之際,Mickey的爸爸放下斧頭,跳進海裡把他救了出來
[00:09:18.700 --> 00:09:26.700]  但因為海水太冷,他著涼,受了傷寒,染了肺炎
[00:09:26.700 --> 00:09:31.700]  來了醫院之後,沒多久就離開了這個世界
[00:09:31.700 --> 00:09:37.700]  他想追殺的一個人,竟然之間被他救了
[00:09:37.700 --> 00:09:40.700]  因為救了他,他竟然犧牲了他的生命
[00:09:40.700 --> 00:09:50.700]  然後Ruby告訴Eddie一個非常重要的教訓,寬恕
[00:09:50.700 --> 00:09:57.700]  一個人極之不完全,極之邪惡,都有他善良的一面
[00:09:57.700 --> 00:10:00.700]  為什麼我們不學會去寬恕呢?
[00:10:00.700 --> 00:10:05.700]  Eddie繼續他的旅程,去見天堂第四個人
[00:10:05.700 --> 00:10:11.700]  在婚宴裡,他見到他的太太Margaret,太太47歲就離開世間
[00:10:11.700 --> 00:10:16.700]  當他死的時候,還是很年輕
[00:10:16.700 --> 00:10:22.700]  他的太太Margaret就要教導Eddie一個非常非常重要的真理
[00:10:22.700 --> 00:10:31.700]  我雖然是47歲離開,但我知道我在你的心裡永遠沒有失去
[00:10:31.700 --> 00:10:41.700]  我仍然活在你的心裡,死亡是不會叫人隔絕的
[00:10:41.700 --> 00:10:48.700]  死亡不會將一個人的關係結束,愛是永不止息的
[00:10:48.700 --> 00:10:59.700]  Eddie最後在天堂裡見到一個小女孩,叫Tala,是一個菲律賓的女孩子
[00:10:59.700 --> 00:11:10.700]  原來她打仗的時候,有一次被奉命去到一個帳幕屋裡用炸彈毀壞那間屋
[00:11:10.700 --> 00:11:20.700]  當她進去的時候,看到屋裡有東西在動,她不知道那些是動物還是人
[00:11:20.700 --> 00:11:30.700]  但她看到時間太擠迫,她要立即炸毀那間屋,於是她決定不理那麼多,炸毀那間屋
[00:11:30.700 --> 00:11:36.700]  而炸毀那間屋裡動來動去的就是一個小女孩,叫Tala
[00:11:36.700 --> 00:11:45.700]  她媽媽叫她躲在那裡避開那些子彈,但怎知道就被Eddie的炸彈炸死了
[00:11:45.700 --> 00:11:50.700]  當Eddie聽到這個小女孩的故事的時候,他心裡很內疚
[00:11:50.700 --> 00:11:53.700]  他埋怨自己為什麼不早點去檢查一下呢?
[00:11:53.700 --> 00:12:00.700]  但他想想,我現在打仗,我現在不是救人,我是打仗
[00:12:00.700 --> 00:12:11.700]  然後這個小女孩就跟他說,Eddie,上帝是沒有做錯的
[00:12:11.700 --> 00:12:27.700]  我是來到天堂,留下你的命在Ruby Pier,帶給千千萬萬的小女孩歡樂和享受
[00:12:27.700 --> 00:12:35.700]  對我可能沒有了這個機會,但對你服侍的千千萬萬的小女孩,她是一個福氣
[00:12:35.700 --> 00:12:43.700]  但Eddie就跟著問,我死的時候,我記得有個小女孩拖我進去的
[00:12:43.700 --> 00:12:51.700]  我一直以為我想救那個小女孩,救不到,她死了,但是她就拖我下去天堂
[00:12:51.700 --> 00:13:01.700]  那個小女孩就說,Tala告訴你,不是,拖你進來的不是那個女孩,是我拖你進來
[00:13:01.700 --> 00:13:08.700]  那個女孩是因為你的命的緣故,她仍然開開心心的活在這個世界裏面
[00:13:08.700 --> 00:13:15.700]  究竟Richard Alban說什麼人生道理呢?
[00:13:15.700 --> 00:13:26.700]  我們看看今天這個世界裏面,我們發覺這個世界裏面有很多不幸、天災、人禍、戰爭、死亡、不公平的事
[00:13:26.700 --> 00:13:32.700]  在這個有型的世界裏面,很多是不知所謂的
[00:13:32.700 --> 00:13:40.700]  一個撿球的小蚊子,就因為司機為了想挽回他的生命,撞車自己心臟病死
[00:13:40.700 --> 00:13:46.700]  為了戰爭,他自己的腳傷,而是懷恨了幾十年
[00:13:46.700 --> 00:13:52.700]  Captain死了,是撞身在一個陌生的環境裏面
[00:13:52.700 --> 00:13:58.700]  父親毫無愛的表現,打打殺殺,一點都不體諒,太太早死,留下自己一個人
[00:13:58.700 --> 00:14:02.700]  一個五歲的小蚊子,就在戰爭裏面無辜的死亡
[00:14:02.700 --> 00:14:09.700]  這些都是一些很荒謬、沒意思、令人沮喪、令人不安、令人憤怒的事
[00:14:09.700 --> 00:14:16.700]  在今天我們的世界裏面,打開你聽一聽收音機,你看一看電視,你看一看報紙
[00:14:16.700 --> 00:14:26.700]  仍然在我們眼前裏面有很多不合理的東西,很多是很令人沮喪、荒謬的事情
[00:14:26.700 --> 00:14:32.700]  沒有意義的,但Mitch Albin就告訴我們,雖然不是一個信徒
[00:14:32.700 --> 00:14:39.700]  但他告訴一個很重要的真理,無論什麼事情發生,你看來好像荒謬是不幸
[00:14:39.700 --> 00:14:46.700]  對一個藍衣人的死亡是不幸,但對另外的人卻是一個機會
[00:14:46.700 --> 00:14:57.700]  Captain的死,帶給隊員的重生,一些父親救了一個人染上了肺炎
[00:14:57.700 --> 00:15:07.700]  在死亡之前帶給家人一個平安的家,他太太雖然早逝,但關係永遠不會失去
[00:15:07.700 --> 00:15:14.700]  每一件事所謂不幸,但另一方面也是一個祝福,看你怎樣看待這個世界
[00:15:14.700 --> 00:15:20.700]  你是從天堂的角度去看,還是從地上的角度去看
[00:15:20.700 --> 00:15:28.700]  但在Mitch Albin講的故事裏面,其中一樣最令人質疑的地方
[00:15:28.700 --> 00:15:37.700]  是不是每個人都可以上到天堂,很明顯不是,有天堂就有地獄
[00:15:37.700 --> 00:15:46.700]  Albin就以為每個人上到天堂,就是從天堂裏面發出的聲音去安慰我們,去鼓勵我們
[00:15:46.700 --> 00:15:53.700]  但我們需要聽另外一把聲音,是從地獄來的聲音去警告我們
[00:15:53.700 --> 00:16:01.700]  剛才我們讀這段聖經,路加福音耶穌基督所講的,就是從地獄裏面發出的聲音去警告我們
[00:16:01.700 --> 00:16:06.700]  去看一看我們怎樣看待人生,我們中國人就是這樣
[00:16:06.700 --> 00:16:12.700]  我們中國人不想講死亡的問題,我們逃避死亡
[00:16:12.700 --> 00:16:18.700]  因為我們受孔夫子影響,未知生就焉知死,生都不知道怎樣講死
[00:16:18.700 --> 00:16:25.700]  所以我們不講死,我們怕講死,所有和死字有關係的東西我們都不提
[00:16:25.700 --> 00:16:31.700]  沒有4樓的,沒有24樓的,沒有14樓的,我們完全不提
[00:16:31.700 --> 00:16:37.700]  但是,美國一個很出名的神學家,他就將這句話反過來講
[00:16:37.700 --> 00:16:44.700]  未知死就焉知生,如果你不知道死亡是甚麼的時候,你不知道怎樣去活得精彩
[00:16:44.700 --> 00:16:49.700]  如果你以為死只不過是死如當面,甚麼都沒有的時候,在人生裏面可以亂來的
[00:16:49.700 --> 00:16:52.700]  死了之後甚麼都沒有,你又沒有我又沒有,何必要這麼緊張呢
[00:16:52.700 --> 00:17:01.700]  如果你知道死亡是有永生,死亡死後有審判的時候,就完全不同看法了
[00:17:01.700 --> 00:17:07.700]  會影響你今天每一分每一秒,你對人生的看法是怎樣
[00:17:07.700 --> 00:17:13.700]  所以未知死是焉知生,才是一個正確的道理
[00:17:13.700 --> 00:17:18.700]  或者我們來看看,從地獄裏面發出的聲音給我們甚麼警告
[00:17:18.700 --> 00:17:26.700]  首先我們來看看第19至23節,兩個人,兩個際遇,兩個不同的結局
[00:17:26.700 --> 00:17:35.700]  聖經很有趣,聖經很多時候講的時候,不是只講一個人,要連另外一個人一起講
[00:17:35.700 --> 00:17:43.700]  第四章,創世紀第四章,他不是只講那個人,要連阿八一起講,他不是只講摩西,要連阿倫一起講
[00:17:43.700 --> 00:17:49.700]  他不是只講以素,要連瓦國一起講,同樣在路加福音第十五章
[00:17:49.700 --> 00:17:57.700]  他不是只講浪子,他就要講浪子的哥,那個長子,來給一個比較,一個對比
[00:17:57.700 --> 00:18:03.700]  同樣在聖經裏面我們看到兩個對比,兩個不同的對比在裏面
[00:18:03.700 --> 00:18:10.700]  兩個不同的際遇,兩個不同的結局,但是那個訊息是非常非常清晰的
[00:18:10.700 --> 00:18:15.700]  那個故事是告訴你,人生是有一個逆轉的
[00:18:15.700 --> 00:18:20.700]  今日所發生的事是影響你永恆的將來
[00:18:20.700 --> 00:18:24.700]  在講這個故事之前,首先我們要解決一個問題
[00:18:24.700 --> 00:18:32.700]  耶穌所講的這個故事,究竟是真實的故事,還是一個比喻呢
[00:18:32.700 --> 00:18:42.700]  究竟耶穌是講到將來的地獄就是這樣,還是純粹是一個比喻,一個故事來講出將來的情況呢
[00:18:42.700 --> 00:18:47.700]  有些解經家認為這個是真實的,因為有下列的理由
[00:18:47.700 --> 00:18:51.700]  第一,聖經沒有講明這個是一個比喻
[00:18:51.700 --> 00:18:56.700]  聖經沒有說耶穌就用比喻對我們說,有一個人…
[00:18:56.700 --> 00:19:02.700]  沒有耶穌,一開始的時候有一個財主,耶穌沒有開始的時候說這是一個比喻
[00:19:02.700 --> 00:19:10.700]  第二,這個故事是有真實的姓名,所有其他的比喻是沒有姓名的
[00:19:10.700 --> 00:19:15.700]  這裏有講明這個姓名叫拉薩路
[00:19:15.700 --> 00:19:20.700]  比喻Paraboli這個字的意思是日常見到的事
[00:19:20.700 --> 00:19:25.700]  用這個例子來講出一個天國的真理,天國的奧秘
[00:19:25.700 --> 00:19:30.700]  但這個故事絕對不是日常所見的事,是講將來發生的奧秘
[00:19:30.700 --> 00:19:36.700]  所以這些解經家就說這個是真實的故事,而不是一個比喻
[00:19:36.700 --> 00:19:40.700]  但亦都有不少的解經家有不同的意見
[00:19:40.700 --> 00:19:45.700]  他說這個是耶穌的比喻的典型的一個例子
[00:19:45.700 --> 00:19:50.700]  有下列的理由,第一個,十九節說有一個財主
[00:19:50.700 --> 00:19:55.700]  路加福音記載耶穌的比喻的時候,這個是典型的開首語
[00:19:55.700 --> 00:19:58.700]  第十六章第一節,很明顯是一個比喻
[00:19:58.700 --> 00:20:04.700]  耶穌怎樣開始,他說有一個財主的管家,和這個一模一樣
[00:20:04.700 --> 00:20:08.700]  第十五章十一節,有一個人有兩個兒子,是一個比喻
[00:20:08.700 --> 00:20:12.700]  就是這樣開始,雖然沒有比喻這個字
[00:20:12.700 --> 00:20:16.700]  但他的體裁和表達方式很明顯是一個比喻
[00:20:16.700 --> 00:20:25.700]  第二,有名不等於是真實的,我們小時候聽雷鋒叔叔的故事
[00:20:25.700 --> 00:20:32.700]  以為個個都有雷鋒叔叔,但現在我們知道雷鋒那些全部是假的
[00:20:32.700 --> 00:20:38.700]  虛構出來的,有多少人看過雷鋒叔叔的故事
[00:20:38.700 --> 00:20:46.700]  不是很多,香港長大的人不知道誰叫雷鋒,雷鳴可能
[00:20:46.700 --> 00:20:58.700]  就算是一個比喻,其中所描繪的,未必一定所有的細節都是這樣
[00:20:58.700 --> 00:21:03.700]  但肯定是真實,意思是什麼呢
[00:21:03.700 --> 00:21:08.700]  我們相信這是一個比喻,不等於沒有天堂沒有地獄
[00:21:08.700 --> 00:21:14.700]  我們相信這個比喻不等於一個人死了之後,不會有永生或者永刑
[00:21:14.700 --> 00:21:18.700]  所以我們可以用一個這樣的說法去說
[00:21:18.700 --> 00:21:23.700]  耶穌從一個上文下理和文化的結構來看
[00:21:23.700 --> 00:21:28.700]  大多數這是一個比喻,耶穌基督是一個比喻
[00:21:28.700 --> 00:21:32.700]  因為事實上在埃及和猶太人的典籍裡都有類似的故事
[00:21:32.700 --> 00:21:35.700]  是一個比喻方式的故事來教訓我們
[00:21:35.700 --> 00:21:40.700]  但是雖然是比喻,不等於他所說的東西是假的
[00:21:40.700 --> 00:21:43.700]  不等於所說的東西是不會發生的
[00:21:43.700 --> 00:21:49.700]  雖然未必好像每個人的故事裡又要拿水來點
[00:21:49.700 --> 00:21:53.700]  未必好像到一個這麼仔細的詳情
[00:21:53.700 --> 00:22:00.700]  但肯定是告訴你,一個人死後是有永生和永刑,是有審判
[00:22:00.700 --> 00:22:05.700]  聰明人就懂得去預備,愚蠢人就懂得逃避
[00:22:05.700 --> 00:22:08.700]  或者我們來看看耶穌基督所說的這個故事是什麼
[00:22:08.700 --> 00:22:13.700]  首先我們來看看這個財主,路加如何形容這個財主呢?
[00:22:13.700 --> 00:22:18.700]  他是穿紫色袍,什麼叫紫色袍呢?
[00:22:18.700 --> 00:22:26.700]  紫色是一種很名貴的顏料,非常名貴的顏料染了成為紫色
[00:22:26.700 --> 00:22:33.700]  用今天的說法來說,某人來到教會是全身都是LV的
[00:22:33.700 --> 00:22:42.700]  手袋也LV,帽子也LV,衣服也沒有LV,我不太懂
[00:22:42.700 --> 00:22:48.700]  總之樣樣都是名貴的,全部都是LV的
[00:22:48.700 --> 00:22:51.700]  接著呢,耶穌的故事就說得很有趣
[00:22:51.700 --> 00:22:56.700]  他不單只是穿紫色的袍,戴LV的手袋
[00:22:56.700 --> 00:23:00.700]  他還告訴你,細麻布衣服
[00:23:00.700 --> 00:23:04.700]  翻譯聖經的人不要以為翻譯得太露骨
[00:23:04.700 --> 00:23:09.700]  衣服這個字其實是說底衫褲
[00:23:09.700 --> 00:23:12.700]  底衫褲用什麼做的?細麻布去做的
[00:23:12.700 --> 00:23:17.700]  細麻布是最精緻最漂亮的布去做的
[00:23:17.700 --> 00:23:22.700]  我不知道我們中間有多少人是用細麻布來衣服
[00:23:22.700 --> 00:23:24.700]  名貴,非常名貴的
[00:23:24.700 --> 00:23:28.700]  接著說他天天奢華艷樂
[00:23:28.700 --> 00:23:31.700]  不是吃豆腐牛肉飯的,是吃得好的
[00:23:31.700 --> 00:23:36.700]  天天吃大餐的,窮奢極侈的
[00:23:36.700 --> 00:23:42.700]  我們留意路加的描述,一樣很有趣的
[00:23:42.700 --> 00:23:47.700]  路加描述這個財主怎樣奢華生活
[00:23:47.700 --> 00:23:51.700]  怎樣有錢
[00:23:51.700 --> 00:23:55.700]  他沒有說任何他的罪行
[00:23:55.700 --> 00:23:58.700]  沒有描繪他的錢是怎樣來的
[00:23:58.700 --> 00:24:01.700]  沒有說他的錢是怎樣貪污而來的
[00:24:01.700 --> 00:24:05.700]  沒有說,他的行為一點都沒有提到
[00:24:05.700 --> 00:24:10.700]  於是我們會問,究竟這個財主的問題在哪裡
[00:24:10.700 --> 00:24:12.700]  肯定不是他作奸犯科
[00:24:12.700 --> 00:24:15.700]  因為如果他作奸犯科,聖經應該說明
[00:24:15.700 --> 00:24:17.700]  因為他作奸犯科,活該你死了
[00:24:17.700 --> 00:24:20.700]  沒有啊,聖經沒有說他怎樣的壞事
[00:24:20.700 --> 00:24:23.700]  行為方面一點都沒有提到
[00:24:23.700 --> 00:24:26.700]  於是我們會問,可能他也是好人
[00:24:26.700 --> 00:24:29.700]  只不過他有錢而已
[00:24:29.700 --> 00:24:33.700]  但是我會問,為什麼他會弄成這樣呢?
[00:24:33.700 --> 00:24:35.700]  落地獄的呢?
[00:24:35.700 --> 00:24:38.700]  我們要看看之前路加怎樣描述
[00:24:38.700 --> 00:24:40.700]  在十二章十九節至二十節
[00:24:40.700 --> 00:24:43.700]  耶穌說過另外一個故事,又是有錢人的故事
[00:24:43.700 --> 00:24:46.700]  有錢人的故事是一個比喻
[00:24:46.700 --> 00:24:49.700]  財主建了一間房子,又一間房子
[00:24:49.700 --> 00:24:51.700]  建了一個貨倉,又一個貨倉
[00:24:51.700 --> 00:24:55.700]  建了一間酒樓,又開另一間酒樓
[00:24:55.700 --> 00:24:59.700]  然後他自己說,財主啊,靈魂啊
[00:24:59.700 --> 00:25:02.700]  你要借許多財物積存
[00:25:02.700 --> 00:25:04.700]  可作多年的費用
[00:25:04.700 --> 00:25:07.700]  只管安安日日吃喝快樂吧
[00:25:07.700 --> 00:25:09.700]  神卻對他說
[00:25:09.700 --> 00:25:13.700]  無知的人啊,今晚要你的靈魂
[00:25:13.700 --> 00:25:15.700]  你所預備的,要歸誰呢?
[00:25:15.700 --> 00:25:18.700]  凡為自己積贈財寶
[00:25:18.700 --> 00:25:23.700]  在上帝面前不負足的,也是如此
[00:25:23.700 --> 00:25:25.700]  所以路加夫人描述這個財主
[00:25:25.700 --> 00:25:27.700]  天天奢華燕樂
[00:25:27.700 --> 00:25:31.700]  是告訴你,他最大的問題是什麼呢?
[00:25:31.700 --> 00:25:34.700]  他漠視末世
[00:25:34.700 --> 00:25:36.700]  他沒有想過上帝
[00:25:36.700 --> 00:25:38.700]  也沒有想過死後的事情
[00:25:38.700 --> 00:25:40.700]  就好像第十七章說
[00:25:40.700 --> 00:25:43.700]  這群人又吃又喝,又娶又嫁
[00:25:43.700 --> 00:25:45.700]  到羅亞進入方舟那天
[00:25:45.700 --> 00:25:50.700]  洪水就來到,將他們完全滅亡
[00:25:50.700 --> 00:25:53.700]  財主的問題是一個典型的
[00:25:53.700 --> 00:25:55.700]  我們中國人的問題
[00:25:55.700 --> 00:25:56.700]  未知生焉知死
[00:25:56.700 --> 00:25:58.700]  我們不想這些事
[00:25:58.700 --> 00:26:00.700]  我們從沒想過
[00:26:00.700 --> 00:26:02.700]  有一天我們會失去明天
[00:26:02.700 --> 00:26:05.700]  我們以為每天都有明天
[00:26:05.700 --> 00:26:07.700]  永遠永恆地,每天都有明天
[00:26:07.700 --> 00:26:08.700]  但我們每個人都知道
[00:26:08.700 --> 00:26:11.700]  每個人有一天是沒有明天
[00:26:11.700 --> 00:26:13.700]  人有悲歡離合
[00:26:13.700 --> 00:26:15.700]  月有陰晴圓缺
[00:26:15.700 --> 00:26:18.700]  此事古難存
[00:26:18.700 --> 00:26:20.700]  但願人長久
[00:26:20.700 --> 00:26:23.700]  千里共善倦
[00:26:23.700 --> 00:26:27.700]  有一天,你和我都失去明天
[00:26:27.700 --> 00:26:32.700]  亞諾托米,一個很出名的英國歷史學家說
[00:26:32.700 --> 00:26:35.700]  聰明人,就懂得預備那一天
[00:26:35.700 --> 00:26:38.700]  愚蠢人,就懂得逃避那一天
