
[00:00:00.000 --> 00:00:09.000]  以上一書是帶給人類的盼望和安慰
[00:09:45.000 --> 00:09:51.000]  有機會就去到戒毒的中心裏面
[00:09:51.000 --> 00:09:57.000]  有導師、有同路人幫助他成長
[00:09:57.000 --> 00:10:00.000]  他現在更加洗禮
[00:10:00.000 --> 00:10:05.000]  在教會裏面成長
[00:10:05.000 --> 00:10:12.000]  我看見證的當事人是不宣的會友
[00:10:12.000 --> 00:10:14.000]  弟兄姊妹
[00:10:14.000 --> 00:10:18.000]  基督耶穌差來
[00:10:18.000 --> 00:10:22.000]  他是忠心按著上帝的意旨
[00:10:22.000 --> 00:10:27.000]  並且他有能力去完成上帝所交付給他
[00:10:27.000 --> 00:10:29.000]  祝福我們的生命
[00:10:29.000 --> 00:10:35.000]  賜給我們的生命更加燦爛、不一樣
[00:10:35.000 --> 00:10:41.000]  我們真的需要一個這樣的
[00:10:41.000 --> 00:10:52.000]  我們生命和人生的領導和救主
[00:10:52.000 --> 00:10:54.000]  經文繼續告訴我們
[00:10:54.000 --> 00:10:56.000]  他怎樣執行這個任務呢?
[00:10:56.000 --> 00:11:01.000]  第二節
[00:11:01.000 --> 00:11:05.000]  他不喧響、不揚聲
[00:11:05.000 --> 00:11:10.000]  也不使街上聽見他的聲音
[00:11:10.000 --> 00:11:12.000]  第三節我們都很熟悉的
[00:11:12.000 --> 00:11:15.000]  亞相的路位他不截斷
[00:11:15.000 --> 00:11:18.000]  將殘的燈火他不催滅
[00:11:18.000 --> 00:11:21.000]  他憑真實將公理傳開
[00:11:21.000 --> 00:11:24.000]  他不灰心也不喪膽
[00:11:24.000 --> 00:11:28.000]  直到他在地上設立公理
[00:11:28.000 --> 00:11:34.000]  海島都等候他的吩咐
[00:11:34.000 --> 00:11:38.000]  他不表揚自己的成就
[00:11:38.000 --> 00:11:43.000]  他默默地、直直無名地去完成
[00:11:43.000 --> 00:11:50.000]  忠心地完成召他來的託付
[00:11:50.000 --> 00:11:56.000]  他也不以暴力去成就他的工作
[00:11:56.000 --> 00:11:59.000]  亞相的路位他不截斷
[00:11:59.000 --> 00:12:02.000]  將殘的燈火他不催滅
[00:12:02.000 --> 00:12:04.000]  對於那些受壓迫的人
[00:12:04.000 --> 00:12:06.000]  他是保護的
[00:12:06.000 --> 00:12:10.000]  他不會踩多腳
[00:12:10.000 --> 00:12:13.000]  直到他忠心地將真理傳開
[00:12:13.000 --> 00:12:20.000]  即完成了他的使命、他的召命
[00:12:20.000 --> 00:12:23.000]  他不灰心、不輕易放棄
[00:12:23.000 --> 00:12:26.000]  也不怕艱難
[00:12:26.000 --> 00:12:30.000]  繼續地去工作
[00:12:30.000 --> 00:12:36.000]  因為他是上帝所差派來的
[00:12:36.000 --> 00:12:41.000]  他是上帝所扶持、所揀選的僕人
[00:12:41.000 --> 00:12:45.000]  《新約聖經》
[00:12:45.000 --> 00:12:51.000]  耶穌經常說自己是奉天父的差遣
[00:12:51.000 --> 00:12:56.000]  來執行特定的使命
[00:12:56.000 --> 00:13:00.000]  耶穌基督也講述了他的工作性質
[00:13:00.000 --> 00:13:04.000]  他宣稱自己來
[00:13:04.000 --> 00:13:06.000]  不是要受人的服侍
[00:13:06.000 --> 00:13:08.000]  乃是要服侍人
[00:13:08.000 --> 00:13:13.000]  並且要寫命作多人的屬駕
[00:13:13.000 --> 00:13:16.000]  在他的指紋中間
[00:13:16.000 --> 00:13:20.000]  他說好像服侍人
[00:13:20.000 --> 00:13:27.000]  在《四福音》也提及到這位耶穌基督
[00:13:27.000 --> 00:13:31.000]  耶穌基督是神興起的忠心的僕人
[00:13:31.000 --> 00:13:34.000]  他忠於上帝的託付
[00:13:34.000 --> 00:13:37.000]  他不為自己的名與利
[00:13:37.000 --> 00:13:39.000]  他不以權謀私
[00:13:39.000 --> 00:13:42.000]  他不屈服於權貴
[00:13:42.000 --> 00:13:46.000]  他不打壓弱者
[00:13:46.000 --> 00:13:49.000]  他卻以聖命和真理
[00:13:49.000 --> 00:13:53.000]  來帶給人民幸福
[00:13:53.000 --> 00:13:56.000]  是每一個願意追尋他
[00:13:56.000 --> 00:13:59.000]  願意尋求他的人
[00:13:59.000 --> 00:14:02.000]  得著生命的改變
[00:14:02.000 --> 00:14:08.000]  得著豐盛的生命
[00:14:08.000 --> 00:14:09.000]  你和他的生命
[00:14:09.000 --> 00:14:11.000]  順道已經為我們選擇了
[00:14:11.000 --> 00:14:15.000]  一位這麼愛我們的領袖
[00:14:15.000 --> 00:14:18.000]  或者是主人
[00:14:18.000 --> 00:14:29.000]  我們又為什麼東穩穩 西穩穩呢?
[00:14:29.000 --> 00:14:31.000]  我們遇到生命的難處的時候
[00:14:31.000 --> 00:14:37.000]  東穩穩 西常常是次
[00:14:37.000 --> 00:14:40.000]  我們卻不知道
[00:14:40.000 --> 00:14:43.000]  就近我們的就是一位
[00:14:43.000 --> 00:14:45.000]  願意為我們付上代價
[00:14:45.000 --> 00:14:50.000]  帶給我們生命平安
[00:14:50.000 --> 00:14:53.000]  和豐盛生命的上帝的獨生兒子
[00:14:53.000 --> 00:14:56.000]  主耶穌基督
[00:14:56.000 --> 00:14:59.000]  讓我們一起親近他
[00:14:59.000 --> 00:15:04.000]  讓我們一起依靠他
[00:15:04.000 --> 00:15:08.000]  在我們周圍很多人告訴我們
[00:15:08.000 --> 00:15:11.000]  他是值得依靠
[00:15:11.000 --> 00:15:16.000]  他是值得我們所信賴的救贖主
[00:15:16.000 --> 00:15:24.000]  是上帝揀選扶持喜悅的僕人
[00:15:24.000 --> 00:15:26.000]  第五節到第九節
[00:15:26.000 --> 00:15:32.000]  也告訴我們他的工作是什麼
[00:15:32.000 --> 00:15:34.000]  第一至第四節
[00:15:34.000 --> 00:15:40.000]  上帝講到他所差離的中心的僕人的身份
[00:15:40.000 --> 00:15:42.000]  之後在第五至第九節
[00:15:42.000 --> 00:15:47.000]  直接講述肯定第一至四節
[00:15:47.000 --> 00:15:49.000]  所講述他的角色
[00:15:49.000 --> 00:15:53.000]  描述這位他所差離的中心的僕人
[00:15:53.000 --> 00:15:56.000]  他的工作是什麼
[00:15:56.000 --> 00:15:57.000]  有兩點
[00:15:57.000 --> 00:16:03.000]  第一第五節講到他是創造主
[00:16:03.000 --> 00:16:09.000]  第五節也講到創造萬物
[00:16:09.000 --> 00:16:15.000]  是為了最後做人而創造的
[00:16:15.000 --> 00:16:18.000]  雖然人是最後創造的
[00:16:18.000 --> 00:16:22.000]  但之前的創造物是為了人而創造的
[00:16:22.000 --> 00:16:25.000]  而在整個創造的裏面
[00:16:25.000 --> 00:16:32.000]  唯一人是有靈的活人
[00:16:32.000 --> 00:16:37.000]  唯一人可以和上帝溝通
[00:16:37.000 --> 00:16:43.000]  這是神的僕人的其中一個工作
[00:16:43.000 --> 00:16:49.000]  第六節告訴我們他是救贖主
[00:16:49.000 --> 00:16:53.000]  他是神所差派來救贖我們的
[00:16:53.000 --> 00:16:58.000]  而第七節是很具體地描述他的救贖
[00:16:58.000 --> 00:17:00.000]  開瞎子的眼
[00:17:00.000 --> 00:17:05.000]  領被囚的出牢獄
[00:17:05.000 --> 00:17:12.000]  領坐黑暗的出監牢
[00:17:12.000 --> 00:17:16.000]  第四章十八節也講述
[00:17:16.000 --> 00:17:18.000]  主的靈在我身上
[00:17:18.000 --> 00:17:20.000]  因他用高高我
[00:17:20.000 --> 00:17:22.000]  叫我傳福音給貧窮人
[00:17:22.000 --> 00:17:25.000]  猜險我報告被擄得釋放
[00:17:25.000 --> 00:17:27.000]  下眼的得看見
[00:17:27.000 --> 00:17:31.000]  叫那受壓制的人得自由
[00:17:31.000 --> 00:17:38.000]  這些全部都講述到主耶穌的工作
[00:17:38.000 --> 00:17:40.000]  羅格芬第四章十八節
[00:17:40.000 --> 00:17:41.000]  講到貧窮的人
[00:17:41.000 --> 00:17:44.000]  傳福音給貧窮的人
[00:17:44.000 --> 00:17:49.000]  這不是指經濟上的貧窮
[00:17:49.000 --> 00:17:52.000]  這個貧窮的字和
[00:17:52.000 --> 00:17:55.000]  百福的虛心的人
[00:17:55.000 --> 00:17:59.000]  有福了的虛心是同一個字
[00:17:59.000 --> 00:18:01.000]  是指那些因受壓制
[00:18:01.000 --> 00:18:03.000]  而很需要上帝的幫助
[00:18:03.000 --> 00:18:10.000]  而很渴望上帝的幫助的人
[00:18:10.000 --> 00:18:15.000]  上帝興起終生的僕人
[00:18:15.000 --> 00:18:18.000]  是要讓那些謙卑
[00:18:18.000 --> 00:18:27.000]  渴望尋求主的人得到恩典
[00:18:27.000 --> 00:18:30.000]  你是不是也這麼渴望
[00:18:30.000 --> 00:18:37.000]  這位救主的幫助你呢?
[00:18:37.000 --> 00:18:41.000]  有時我們常常覺得自己很棒
[00:18:41.000 --> 00:18:46.000]  自己有能力去處理我們的問題
[00:18:46.000 --> 00:18:51.000]  上帝是我們次要的倚靠
[00:18:51.000 --> 00:18:53.000]  有什麼事先想了
[00:18:53.000 --> 00:18:55.000]  先想了方法
[00:18:55.000 --> 00:18:57.000]  先尋求了方法
[00:18:57.000 --> 00:18:58.000]  不行了
[00:18:58.000 --> 00:19:03.000]  最後才找上帝
[00:19:03.000 --> 00:19:07.000]  耶穌恩友這首歌大家都很熟悉
[00:19:07.000 --> 00:19:08.000]  歌詞很好
[00:19:08.000 --> 00:19:10.000]  很好的提醒
[00:19:10.000 --> 00:19:13.000]  耶穌是我的親愛的朋友
[00:19:13.000 --> 00:19:15.000]  擔當我的罪與憂愁
[00:19:15.000 --> 00:19:21.000]  何等權利能將萬事帶到主的恩助前
[00:19:21.000 --> 00:19:25.000]  主耶穌是給我們有權利
[00:19:25.000 --> 00:19:29.000]  將萬事帶到的恩助前
[00:19:29.000 --> 00:19:32.000]  但詩歌繼續告訴我們
[00:19:32.000 --> 00:19:34.000]  多少平安累累失去
[00:19:34.000 --> 00:19:37.000]  多少痛苦白白受
[00:19:37.000 --> 00:19:44.000]  皆因我們未將萬事帶到主恩助前
[00:19:44.000 --> 00:19:47.000]  這就是我們的矛盾
[00:19:47.000 --> 00:19:50.000]  我們帶著矛盾去生活
[00:19:50.000 --> 00:19:58.000]  帶著矛盾去教會
[00:19:58.000 --> 00:20:03.000]  耶穌讓我們有這樣的恩典
[00:20:03.000 --> 00:20:04.000]  幫助我們
[00:20:04.000 --> 00:20:06.000]  扶持我們
[00:20:06.000 --> 00:20:08.000]  帶給我們安慰
[00:20:08.000 --> 00:20:10.000]  帶給我們盼望
[00:20:10.000 --> 00:20:14.000]  但我們常常自己裸乎離身
[00:20:14.000 --> 00:20:18.000]  不懂得將萬事帶到主的恩助前
[00:20:18.000 --> 00:20:21.000]  這是我們的問題
[00:20:21.000 --> 00:20:22.000]  求主幫助我們
[00:20:22.000 --> 00:20:27.000]  認定耶穌基督
[00:20:27.000 --> 00:20:29.000]  帶給我們盼望
[00:20:29.000 --> 00:20:31.000]  帶給我們安慰的這位救贖主
[00:20:31.000 --> 00:20:33.000]  是上帝扶持
[00:20:33.000 --> 00:20:37.000]  所揀選和心裏喜悅的僕人
[00:20:37.000 --> 00:20:39.000]  我們不再他求
[00:20:39.000 --> 00:20:44.000]  我們專心去依靠這位救贖主
[00:20:44.000 --> 00:20:49.000]  以致我們好像主耶穌的說話
[00:20:49.000 --> 00:20:53.000]  我來是要叫人得豐盛的生命
[00:20:53.000 --> 00:21:01.000]  求主這樣恩代我們,祝福我們,我們一起禱告
[00:21:01.000 --> 00:21:07.000]  主啊,除去我們多少痛苦百百受
[00:21:07.000 --> 00:21:12.000]  多少平安累累失去這種掙扎
[00:21:12.000 --> 00:21:18.000]  我們願意降服上上的倚靠祢,親近祢
[00:21:18.000 --> 00:21:25.000]  因為主耶穌基督是上帝所差派所揀選
[00:21:25.000 --> 00:21:28.000]  帶來祝福我們的生命
[00:21:28.000 --> 00:21:32.000]  主啊,由我們每一個人的心
[00:21:32.000 --> 00:21:41.000]  都願意獻臂成為一個心裏貧窮的人
[00:21:41.000 --> 00:21:47.000]  去尋求祢在我們生命的幫助和扶持
[00:21:47.000 --> 00:21:52.000]  我將我們每一個弟兄姊妹的仰望交託給祢
[00:21:52.000 --> 00:21:55.000]  在我們內心裏有掙扎的
[00:21:55.000 --> 00:21:58.000]  主啊,讓我們信靠祢
[00:21:58.000 --> 00:22:03.000]  我們有可能常常都忘記
[00:22:03.000 --> 00:22:07.000]  祢就在我們左右,在我們心裏
[00:22:07.000 --> 00:22:12.000]  我們隨時可以去尋求祢,倚靠祢
[00:22:12.000 --> 00:22:14.000]  主啊,如果我們常常都忘記的話
[00:22:14.000 --> 00:22:18.000]  就聖靈純純的提醒我們,幫助我們
[00:22:18.000 --> 00:22:23.000]  以致我們能夠享受主耶穌帶給我們
[00:22:23.000 --> 00:22:30.000]  扭轉我們生命,使我們生命平安的那種雀躍,那種喜樂
[00:22:30.000 --> 00:22:31.000]  主啊,我們多謝祢
[00:22:31.000 --> 00:22:34.000]  我們這樣禱告奉耶穌的聖名祈求
