
[00:00:00.000 --> 00:00:05.760]  今天的講道題目是「我的2024」
[00:06:09.640 --> 00:06:11.600]  他的壽數大概多少呢?
[00:06:11.600 --> 00:06:12.920]  大概70
[00:06:12.920 --> 00:06:14.160]  為什麼我這麼說呢?
[00:06:14.160 --> 00:06:16.840]  因為一段我們很熟悉的詩篇
[00:06:16.840 --> 00:06:18.920]  詩篇90篇第十節
[00:06:18.920 --> 00:06:22.360]  其實是摩西老年的一個祈禱
[00:06:22.360 --> 00:06:23.120]  那裡說
[00:06:23.120 --> 00:06:26.120]  他說我們一生的年日是70
[00:06:26.120 --> 00:06:28.800]  若是強壯可以到80
[00:06:28.800 --> 00:06:29.840]  所以我們會知道
[00:06:29.840 --> 00:06:32.360]  在當時摩西年代的人
[00:06:32.360 --> 00:06:35.440]  他們的壽數大概是70歲
[00:06:35.440 --> 00:06:37.240]  健壯的80歲
[00:06:37.240 --> 00:06:38.360]  到了今天
[00:06:38.360 --> 00:06:42.520]  我們今天有很多更好的環境
[00:06:42.520 --> 00:06:45.640]  所以我們可以活得長壽一點
[00:06:45.640 --> 00:06:47.320]  那大家有沒有聽過
[00:06:47.320 --> 00:06:50.000]  有一個叫做見歷史紀錄?
[00:06:50.000 --> 00:06:50.960]  有吧?
[00:06:50.960 --> 00:06:53.560]  見歷史紀錄就是記錄下一些
[00:06:53.560 --> 00:06:54.840]  世界的紀錄
[00:06:54.840 --> 00:06:57.080]  最長最短那些東西
[00:06:57.080 --> 00:07:00.240]  見歷史是由1955年開始
[00:07:00.240 --> 00:07:02.800]  就開始搜集資料做這個紀錄
[00:07:02.800 --> 00:07:07.200]  那我近期又在網絡上找到這個新聞
[00:07:07.200 --> 00:07:09.600]  話說見歷史紀錄
[00:07:09.600 --> 00:07:12.120]  大陸最長壽的男人
[00:07:12.120 --> 00:07:13.600]  是一個英國人
[00:07:13.600 --> 00:07:17.240]  他在今年的11月25日去世
[00:07:17.240 --> 00:07:20.240]  終年112歲
[00:07:20.240 --> 00:07:21.440]  我想問我們當中
[00:07:21.440 --> 00:07:23.960]  有沒有人過了100歲?
[00:07:23.960 --> 00:07:24.920]  沒有吧?
[00:07:24.920 --> 00:07:27.120]  我昨天早上在阿葵說到的時候
[00:07:27.120 --> 00:07:28.720]  我問阿葵的哥哥姐姐
[00:07:28.720 --> 00:07:31.560]  我們當中有沒有人過了100歲?
[00:07:31.560 --> 00:07:33.800]  你猜有人舉手嗎?
[00:07:33.800 --> 00:07:35.640]  沒有啊,昨天
[00:07:35.640 --> 00:07:38.400]  我想我們現在香港人
[00:07:38.400 --> 00:07:39.920]  越來越長壽
[00:07:39.920 --> 00:07:43.040]  最長壽的那個112歲
[00:07:43.040 --> 00:07:46.560]  而摩西沒有我們今天的客觀環境的時候
[00:07:46.560 --> 00:07:49.080]  可以活到120歲
[00:07:49.080 --> 00:07:51.640]  是非常之長壽
[00:07:51.640 --> 00:07:54.640]  而摩西他120歲的時候
[00:07:54.640 --> 00:07:56.160]  神叫他做了一樣東西
[00:07:56.160 --> 00:08:00.280]  就是從摩亞平原去登尼泊山
[00:08:00.280 --> 00:08:01.840]  你不要以為摩西
[00:08:01.840 --> 00:08:04.440]  他早上好像現在的哥哥姐姐
[00:08:04.440 --> 00:08:06.760]  起床的時候就去爬山
[00:08:06.760 --> 00:08:10.200]  一條神運徑很漂亮的石屎路
[00:08:10.200 --> 00:08:11.200]  不是啊
[00:08:11.200 --> 00:08:12.640]  在摩西那個年代
[00:08:12.640 --> 00:08:15.720]  他們走的那條路是那些沙沙石石
[00:08:15.720 --> 00:08:18.840]  你一定要用全身的肌肉去保持平衡
[00:08:18.840 --> 00:08:21.160]  甚至乎你要拿著拐杖
[00:08:21.160 --> 00:08:25.160]  令自己不要那麼容易扭傷、跌倒
[00:08:25.160 --> 00:08:30.240]  而摩西就是120歲要登上尼泊山
[00:08:30.240 --> 00:08:31.960]  尼泊山有多高呢?
[00:08:31.960 --> 00:08:35.520]  我在網上做資料搜集的時候
[00:08:35.520 --> 00:08:37.920]  我就看到原來尼泊山
[00:08:37.920 --> 00:08:43.200]  是跟香港第三個高山差不多高
[00:08:43.200 --> 00:08:46.720]  所以我們就做一個簡單的問答比賽
[00:08:46.720 --> 00:08:48.480]  大家在螢光幕那裡看到
[00:08:48.480 --> 00:08:50.040]  香港有三個山
[00:08:50.040 --> 00:08:55.360]  分別是大帽山、鳳凰山和大東山
[00:08:55.360 --> 00:08:56.720]  我想問大英姐妹
[00:08:56.720 --> 00:08:59.320]  有誰覺得香港最高的山是大帽山的?
[00:08:59.320 --> 00:09:02.120]  舉手
[00:09:02.120 --> 00:09:03.240]  一半人左右
[00:09:03.240 --> 00:09:05.880]  鳳凰山呢?
[00:09:05.880 --> 00:09:06.720]  三分之一左右
[00:09:06.720 --> 00:09:10.520]  那其餘的都是大東山還是不知道?
[00:09:10.520 --> 00:09:14.160]  其實原來尼泊山的高度
[00:09:14.160 --> 00:09:16.640]  是跟香港第三個高峰
[00:09:16.640 --> 00:09:18.680]  就是大東山差不多
[00:09:18.680 --> 00:09:21.560]  香港最高的山其實是大帽山
[00:09:21.560 --> 00:09:23.080]  是九百多公尺
[00:09:23.080 --> 00:09:25.640]  而第三高的就是大東山
[00:09:25.640 --> 00:09:28.480]  尼泊山就跟大東山差不多高
[00:09:28.480 --> 00:09:30.920]  是有八百六十九公尺
[00:09:30.920 --> 00:09:33.200]  而如果今時今日
[00:09:33.200 --> 00:09:35.640]  一個成年人、一個健壯的人
[00:09:35.640 --> 00:09:37.160]  他要去行山
[00:09:37.160 --> 00:09:38.600]  去上大東山的
[00:09:38.600 --> 00:09:40.320]  要走三個小時
[00:09:40.320 --> 00:09:41.800]  在摩西的年代
[00:09:41.800 --> 00:09:43.760]  摩西是一百二十歲
[00:09:43.760 --> 00:09:45.760]  那條路又沒有今天那麼漂亮
[00:09:45.760 --> 00:09:48.400]  他一個人這樣走上去的時候
[00:09:48.400 --> 00:09:49.480]  他沒有人扶他
[00:09:49.480 --> 00:09:50.360]  沒有人背他
[00:09:50.360 --> 00:09:51.280]  這樣去上
[00:09:51.280 --> 00:09:52.360]  靠的是什麼?
[00:09:52.360 --> 00:09:54.200]  是神的恩典
[00:09:54.200 --> 00:09:55.760]  神祂有很大的恩典
[00:09:55.760 --> 00:09:58.840]  讓摩西能夠在這麼年長的時候
[00:09:58.840 --> 00:10:00.920]  登上這麼高的山
[00:10:00.920 --> 00:10:02.280]  但是你不要以為
[00:10:02.280 --> 00:10:04.760]  上去之後一定會看到迦南
[00:10:04.760 --> 00:10:05.600]  為什麼?
[00:10:05.600 --> 00:10:07.400]  因為中國人有句說話
[00:10:07.400 --> 00:10:10.800]  就是老眼就會昏花
[00:10:10.800 --> 00:10:11.240]  為什麼?
[00:10:11.240 --> 00:10:13.920]  因為老人家就會開始有白內障
[00:10:13.920 --> 00:10:15.800]  看東西模模糊糊
[00:10:15.800 --> 00:10:17.560]  但是神又祝福摩西
[00:10:17.560 --> 00:10:18.560]  祝福是什麼呢?
[00:10:18.560 --> 00:10:20.880]  他說祖賢他是一百二十歲
[00:10:20.880 --> 00:10:24.720]  但是眼目沒有昏花
[00:10:24.720 --> 00:10:27.000]  摩西看東西很清楚
[00:10:27.000 --> 00:10:28.800]  但是你也不要以為
[00:10:28.800 --> 00:10:30.640]  你有腳骨力走上去
[00:10:30.640 --> 00:10:32.920]  你的眼睛是雪亮的
[00:10:32.920 --> 00:10:34.000]  明亮看到的
[00:10:34.000 --> 00:10:37.240]  就等於一定看到迦南地
[00:10:37.240 --> 00:10:39.480]  大家在螢光幕看到的那張照片
[00:10:39.480 --> 00:10:42.160]  那張照片其實就是從尼泊爾山看出去
[00:10:42.160 --> 00:10:43.200]  看到的東西
[00:10:43.200 --> 00:10:46.160]  大家看到些什麼?
[00:10:46.160 --> 00:10:46.880]  蒙
[00:10:46.880 --> 00:10:47.600]  沒有東西
[00:10:47.600 --> 00:10:48.880]  在昨天的屋場
[00:10:48.880 --> 00:10:49.760]  那些弟兄姊妹說
[00:10:49.760 --> 00:10:50.920]  什麼都看不到
[00:10:50.920 --> 00:10:51.480]  是
[00:10:51.480 --> 00:10:52.720]  是什麼都看不到
[00:10:52.720 --> 00:10:54.160]  我在2014年的時候
[00:10:54.160 --> 00:10:56.280]  我去過以色列旅行
[00:10:56.280 --> 00:10:58.360]  都是同樣站在同一個位置
[00:10:58.360 --> 00:10:59.640]  看出去的時候
[00:10:59.640 --> 00:11:00.480]  模模糊糊
[00:11:00.480 --> 00:11:01.840]  什麼都看不到
[00:11:01.840 --> 00:11:03.880]  因為那天沒有風的時候
[00:11:03.880 --> 00:11:05.200]  就有很多煙霞
[00:11:05.200 --> 00:11:07.560]  你看不到很遠處的地方
[00:11:07.560 --> 00:11:08.600]  但是你想想
[00:11:08.600 --> 00:11:10.160]  摩西一百二十歲
[00:11:10.160 --> 00:11:11.440]  他有好的體力
[00:11:11.440 --> 00:11:12.600]  有好的視力
[00:11:12.600 --> 00:11:14.040]  有好的天氣
[00:11:14.040 --> 00:11:17.280]  還能夠這麼清楚看到迦南的時候
[00:11:17.280 --> 00:11:20.280]  這個絕對是神的恩典
[00:11:20.280 --> 00:11:22.800]  所以當摩西思想自己一百二十歲
[00:11:22.800 --> 00:11:24.960]  能夠這樣的時候
[00:11:24.960 --> 00:11:28.280]  他會感謝的就是神給他有一個生命
[00:11:28.280 --> 00:11:30.000]  確實我們有生命
[00:11:30.000 --> 00:11:32.040]  我們才有機會的
[00:11:32.040 --> 00:11:34.080]  去看到去品嘗到
[00:11:34.080 --> 00:11:36.880]  生命裡面每一樣的好處
[00:11:36.880 --> 00:11:38.760]  當我們沒有了生命的時候
[00:11:38.760 --> 00:11:41.440]  地上一切都跟我們無關
[00:11:41.440 --> 00:11:43.520]  而當我們說我們的生命
[00:11:43.520 --> 00:11:47.000]  是去品嘗地上一切美好的時候
[00:11:47.000 --> 00:11:48.800]  我就想起我有一個經歷
[00:11:48.800 --> 00:11:50.000]  我有一個經歷就是
[00:11:50.000 --> 00:11:52.200]  我在好幾年前
[00:11:52.200 --> 00:11:54.000]  就去過一個退休會
[00:11:54.000 --> 00:11:55.880]  退休會就是一班弟兄姊妹
[00:11:55.880 --> 00:11:57.480]  去到一個營地
[00:11:57.480 --> 00:11:58.920]  去一起的生活
[00:11:58.920 --> 00:12:00.280]  一起的吃飯
[00:12:00.280 --> 00:12:03.760]  其中一個過程就叫做靜食
[00:12:03.760 --> 00:12:06.240]  靜食不是只是吃那麼簡單
[00:12:06.240 --> 00:12:07.040]  是說什麼呢
[00:12:07.040 --> 00:12:08.640]  是安靜地吃
[00:12:08.640 --> 00:12:11.160]  就是說你不准說話去吃東西
[00:12:11.160 --> 00:12:14.560]  那裡我們是一台八至十個人
[00:12:14.560 --> 00:12:15.920]  去吃中餐
[00:12:15.920 --> 00:12:17.720]  菜就放在中間
[00:12:17.720 --> 00:12:20.600]  就放了兩對很長的筷子
[00:12:20.600 --> 00:12:22.760]  那如果你要將這些菜
[00:12:22.760 --> 00:12:25.320]  從中間夾到自己的碗裡
[00:12:25.320 --> 00:12:28.040]  你要做什麼呢
[00:12:28.040 --> 00:12:28.880]  拿長筷子
[00:12:28.880 --> 00:12:29.600]  但是這麼長
[00:12:29.600 --> 00:12:31.840]  我夾不進自己的碗裡
[00:12:31.840 --> 00:12:34.920]  於是就要用自己的身體語言
[00:12:34.920 --> 00:12:37.520]  令到桌子對面的弟兄姊妹
[00:12:37.520 --> 00:12:38.720]  看到的時候
[00:12:38.720 --> 00:12:41.760]  也要測試你平時對人有多好
[00:12:41.760 --> 00:12:45.280]  他是不是拿筷子這樣夾給你
[00:12:45.280 --> 00:12:47.120]  縱然這頓飯
[00:12:47.120 --> 00:12:48.640]  好像我們不能夠說話
[00:12:48.640 --> 00:12:50.080]  不能夠交流
[00:12:50.080 --> 00:12:52.000]  但是我會看到的是
[00:12:52.000 --> 00:12:55.880]  那一頓飯其實充滿著彼此的交流
[00:12:55.880 --> 00:12:58.880]  因為我們會很專注的
[00:12:58.880 --> 00:13:01.680]  很多的用自己的身體語言
[00:13:01.680 --> 00:13:03.720]  去表達我們的需要
[00:13:03.720 --> 00:13:05.840]  我們也都會更多的
[00:13:05.840 --> 00:13:09.720]  我們專注在弟兄姊妹的需要上面
[00:13:09.720 --> 00:13:11.760]  然後去彼此服侍
[00:13:11.760 --> 00:13:14.800]  所以在這頓飯裡面
[00:13:14.800 --> 00:13:17.640]  我會說的是比平時我們的飯桌
[00:13:17.640 --> 00:13:19.160]  是更多的交流
[00:13:19.160 --> 00:13:21.080]  我也看到的是更多
[00:13:21.080 --> 00:13:24.440]  彼此服侍弟兄姊妹那份敬愛
[00:13:24.440 --> 00:13:25.880]  而當我們說
[00:13:25.880 --> 00:13:27.800]  我們的嘴巴不能說話
[00:13:27.800 --> 00:13:29.240]  不能說話的時候
[00:13:29.240 --> 00:13:30.880]  嘴巴用來做什麼
[00:13:30.880 --> 00:13:32.760]  吃東西
[00:13:32.760 --> 00:13:34.800]  接著我會發現是什麼
[00:13:34.800 --> 00:13:36.000]  我們有時候吃飯
[00:13:36.000 --> 00:13:38.200]  大家每天都吃飯的
[00:13:38.200 --> 00:13:39.640]  吃飯的時候
[00:13:39.640 --> 00:13:43.280]  我會吃到原來飯有些甜味
[00:13:43.280 --> 00:13:46.680]  菜有清香的味道
[00:13:46.680 --> 00:13:49.080]  豬肉也有豬肉的香味
[00:13:49.080 --> 00:13:52.080]  我們每天吃飯為什麼我們會不覺得
[00:13:52.080 --> 00:13:53.240]  一方面有些人說
[00:13:53.240 --> 00:13:56.920]  因為現在很多的製作過程
[00:13:56.920 --> 00:14:00.720]  但其實香港人生活得太急促了
[00:14:00.720 --> 00:14:03.080]  就算有多好的事情發生的時候
[00:14:03.080 --> 00:14:06.760]  我們就是功能式地去做了那件事
[00:14:06.760 --> 00:14:09.920]  但是我們沒有品嘗神給我們的人生
[00:14:09.920 --> 00:14:11.720]  香港人也都很喜歡什麼呢
[00:14:11.720 --> 00:14:12.720]  投訴
[00:14:12.720 --> 00:14:14.040]  投訴的文化
[00:14:14.040 --> 00:14:15.560]  一個不喜歡的時候
[00:14:15.560 --> 00:14:17.720]  我們就會將我們的焦點
[00:14:17.720 --> 00:14:20.160]  放在一些負面事情裡面
[00:14:20.160 --> 00:14:22.080]  於是好像掩蓋了一隻眼
[00:14:22.080 --> 00:14:25.200]  我完全看不到其他值得感恩的事情
[00:14:25.200 --> 00:14:26.480]  而我們今天
[00:14:26.480 --> 00:14:31.240]  我們說我們要為了2024年去感恩的時候
[00:14:31.240 --> 00:14:32.760]  我鼓勵大兄姊妹
[00:14:32.760 --> 00:14:34.000]  去學習的就是
[00:14:34.000 --> 00:14:35.520]  我們停下來
[00:14:35.520 --> 00:14:39.280]  今天應該外面天氣不錯
[00:14:39.280 --> 00:14:43.080]  我們有沒有去欣賞過神創造的大地
[00:14:43.080 --> 00:14:44.760]  我們有沒有為了
[00:14:44.760 --> 00:14:48.280]  今天神賜的第一首詩講為陽光
[00:14:48.280 --> 00:14:50.760]  為空氣去獻上感恩
[00:14:50.760 --> 00:14:54.160]  我們有沒有為了神在365天裡面
[00:14:54.160 --> 00:14:56.160]  去給我們每一個的恩典
[00:14:56.160 --> 00:14:58.680]  我們去數一下然後感恩
[00:14:58.680 --> 00:15:01.680]  我們有沒有為了我們在這一年的裡面
[00:15:01.680 --> 00:15:04.000]  在我們身邊出現過的人
[00:15:04.000 --> 00:15:06.040]  出現過的弟兄姊妹
[00:15:06.040 --> 00:15:08.200]  他們對我們那份的幫助
[00:15:08.200 --> 00:15:09.840]  對我們那份的鼓勵
[00:15:09.840 --> 00:15:11.320]  對我們那份的包容
[00:15:11.320 --> 00:15:14.600]  甚至說我一直默默為你去祈禱
[00:15:14.600 --> 00:15:16.440]  我獻上感恩
[00:15:16.440 --> 00:15:18.320]  我們更加需要感恩的是
[00:15:18.320 --> 00:15:19.800]  我們多謝我們的神
[00:15:19.800 --> 00:15:21.440]  因為賜我們生命
[00:15:21.440 --> 00:15:26.040]  讓我們能夠享受生命裡面各份的美好
[00:15:26.040 --> 00:15:28.080]  但可能也有些弟兄姊妹說
[00:15:28.080 --> 00:15:30.880]  我覺得我今年真的過得很差
[00:15:30.880 --> 00:15:33.240]  不好的事情真的發生了很多
[00:15:33.240 --> 00:15:35.640]  生命是充滿著負面的事情
[00:15:35.640 --> 00:15:37.000]  很多的遺憾
[00:15:37.000 --> 00:15:38.800]  你教我怎麼感恩
[00:15:38.800 --> 00:15:39.880]  所以第二個
[00:15:39.880 --> 00:15:43.200]  我們說要學習的感恩的功課是什麼
[00:15:43.200 --> 00:15:46.880]  我們要為了神的同在去感恩
[00:15:46.880 --> 00:15:47.960]  因為你想一下
[00:15:47.960 --> 00:15:51.200]  如果你說要數生命裡面不好的事情
[00:15:51.200 --> 00:15:53.920]  生命裡面遺憾的事情的時候
[00:15:53.920 --> 00:15:55.200]  摩西不是更多
[00:15:55.200 --> 00:15:55.720]  是不是
[00:15:55.720 --> 00:15:57.080]  走到最後一步
[00:15:57.080 --> 00:15:59.120]  也不能夠進入迦蘭
