
[00:00:00.000 --> 00:00:05.000]  我們感謝神上個禮拜在這裡終止帶領我們
[00:02:12.000 --> 00:02:16.000]  當然不一定是照著我們想像的答應我們
[00:02:16.000 --> 00:02:18.000]  可是祂會回答我們的
[00:02:18.000 --> 00:02:21.000]  就像主耶穌跟父之間的關係一樣
[00:02:21.000 --> 00:02:22.000]  所以這就是我們的把握
[00:02:22.000 --> 00:02:23.000]  這就是我們禱告
[00:02:23.000 --> 00:02:25.000]  那麼我自己在看聖經上的時候
[00:02:25.000 --> 00:02:26.000]  我就會發現
[00:02:26.000 --> 00:02:31.000]  禱告其實是一個我們基督徒生命的必要的事情
[00:02:31.000 --> 00:02:32.000]  一定會發生的
[00:02:32.000 --> 00:02:34.000]  所以一個人如果你信了主了
[00:02:34.000 --> 00:02:36.000]  你一直不禱告
[00:02:36.000 --> 00:02:37.000]  你也不願意參加禱告會
[00:02:37.000 --> 00:02:39.000]  你也不願意跟人家一起禱告
[00:02:39.000 --> 00:02:41.000]  那麼我真的是告訴你
[00:02:41.000 --> 00:02:44.000]  你的生命有問題
[00:02:44.000 --> 00:02:47.000]  我不覺得你信了主了
[00:02:47.000 --> 00:02:51.000]  所以這個是我們開始要講
[00:02:51.000 --> 00:02:55.000]  今天我們要用禮福所書第三章
[00:02:55.000 --> 00:02:57.000]  第十四節到二十一節
[00:02:57.000 --> 00:03:01.000]  我們來看保羅他另外一個禱告
[00:03:01.000 --> 00:03:07.000]  剛才陳太已經要我們讀過了
[00:03:07.000 --> 00:03:10.000]  但是我們有一節聖經我要補讀一下
[00:03:10.000 --> 00:03:17.000]  就是在禮福所書第三章第一節
[00:03:17.000 --> 00:03:21.000]  只有一節禮福所書第三章第一節
[00:03:21.000 --> 00:03:23.000]  如果你們有聖經的話
[00:03:23.000 --> 00:03:25.000]  你翻到那邊我們一起來讀好不好
[00:03:25.000 --> 00:03:27.000]  禮福所書第三章第一節
[00:03:27.000 --> 00:03:28.000]  我們一起來
[00:03:28.000 --> 00:03:31.000]  因此我保羅為你們外邦人
[00:03:31.000 --> 00:03:35.000]  做了基督耶穌被求的替你們禱
[00:03:35.000 --> 00:03:40.000]  好我們一起禱告
[00:03:40.000 --> 00:03:42.000]  我們在天上的父神
[00:03:42.000 --> 00:03:44.000]  祢是拯救我們的神
[00:03:44.000 --> 00:03:48.000]  祢向我們所懷的意念是數不盡
[00:03:48.000 --> 00:03:49.000]  感謝祢
[00:03:49.000 --> 00:03:52.000]  祢將祢獨一的愛子賜給我們
[00:03:52.000 --> 00:03:53.000]  祂來到這個世界上
[00:03:53.000 --> 00:03:55.000]  成了我們人的樣子
[00:03:55.000 --> 00:03:57.000]  祂為我們捨命
[00:03:57.000 --> 00:03:59.000]  將祂自己無稅的生命
[00:03:59.000 --> 00:04:03.000]  永遠的獻在祭壇上面
[00:04:03.000 --> 00:04:06.000]  所以我們現在也能夠將我們的生命
[00:04:06.000 --> 00:04:10.000]  完完全全的做活祭獻給祢
[00:04:10.000 --> 00:04:12.000]  祝我們今天來到祢面前
[00:04:12.000 --> 00:04:14.000]  我要切切的等候祢
[00:04:14.000 --> 00:04:16.000]  我要依靠祢
[00:04:16.000 --> 00:04:18.000]  我要遵行祢的話
[00:04:18.000 --> 00:04:20.000]  但是我們來到祢面前的時候
[00:04:20.000 --> 00:04:24.000]  我們發現我們真的是困苦貧窮的
[00:04:24.000 --> 00:04:27.000]  主求祢開我們眾人的心眼
[00:04:27.000 --> 00:04:30.000]  讓我們真的好像在詩歌裡面
[00:04:30.000 --> 00:04:32.000]  詩篇裡面的詩人所講的
[00:04:32.000 --> 00:04:36.000]  主我們把罪當成像我們的仇敵一樣
[00:04:36.000 --> 00:04:39.000]  主祂真的是在那裡追我們
[00:04:39.000 --> 00:04:40.000]  追趕我們
[00:04:40.000 --> 00:04:41.000]  要追上我們
[00:04:41.000 --> 00:04:44.000]  主真的是緊緊的不放過我們
[00:04:44.000 --> 00:04:46.000]  要把我們拖下坑去
[00:04:46.000 --> 00:04:50.000]  跟祂一樣在那裡蒙羞受辱
[00:04:50.000 --> 00:04:52.000]  主求祢讓我們知道
[00:04:52.000 --> 00:04:55.000]  我們真的是沒有能力去抵抗祂
[00:04:55.000 --> 00:04:58.000]  我們沒有抗拒的能力
[00:04:58.000 --> 00:05:00.000]  所以在今天我們來到祢面前
[00:05:00.000 --> 00:05:02.000]  主求祢自己用祢的話
[00:05:02.000 --> 00:05:05.000]  求祢自己的聖靈充滿我們
[00:05:05.000 --> 00:05:06.000]  主讓我們每一個人
[00:05:06.000 --> 00:05:07.000]  讓我們教會
[00:05:07.000 --> 00:05:10.000]  真的是將祢的心變成我們的心
[00:05:10.000 --> 00:05:14.000]  主將我們的心被祢自己所佔據
[00:05:14.000 --> 00:05:16.000]  主我們謝謝祢
[00:05:16.000 --> 00:05:18.000]  求祢成全這件事情
[00:05:18.000 --> 00:05:19.000]  我們感謝禱告
[00:05:19.000 --> 00:05:21.000]  是奉主耶穌基督的聖名
[00:05:21.000 --> 00:05:22.000]  阿們
[00:05:40.000 --> 00:05:43.000]  不過我們今天看的經文
[00:05:43.000 --> 00:05:46.000]  主要是在第三章十四節到二十一節
[00:05:46.000 --> 00:05:49.000]  這一段聖經我們可以分成三個部分來講
[00:05:49.000 --> 00:05:53.000]  第一部分就是看見保羅祂禱告的動機
[00:05:53.000 --> 00:05:56.000]  第二部分就是看見祂禱告的內容
[00:05:56.000 --> 00:05:57.000]  祂為什麼事情禱告
[00:05:57.000 --> 00:06:00.000]  第三件事情就是祂的頌讚
[00:06:00.000 --> 00:06:03.000]  我們有一個英文叫做Doxology
[00:06:03.000 --> 00:06:05.000]  就是我們頌讚
[00:06:05.000 --> 00:06:07.000]  就是我們頌讚讚美祂
[00:06:07.000 --> 00:06:10.000]  我們今天來講先講禱告的動機
[00:06:10.000 --> 00:06:12.000]  請看第十四節跟十五節
[00:06:12.000 --> 00:06:13.000]  十四節祂說
[00:06:13.000 --> 00:06:15.000]  因此我在父面前屈膝
[00:06:15.000 --> 00:06:17.000]  然後十五節在新一本
[00:06:17.000 --> 00:06:19.000]  祂把它省掉了
[00:06:19.000 --> 00:06:21.000]  祂只是用一個註號在那個地方
[00:06:21.000 --> 00:06:23.000]  但是我覺得我們和合本的聖經
[00:06:23.000 --> 00:06:25.000]  用畫幅把它寫出來了
[00:06:25.000 --> 00:06:29.000]  祂說是在天上地上的各家
[00:06:29.000 --> 00:06:32.000]  都是從祂得名
[00:06:32.000 --> 00:06:34.000]  祂在這裡稱祂為父
[00:06:36.000 --> 00:06:39.000]  因為祂是創造宇宙萬物的真神
[00:06:39.000 --> 00:06:43.000]  祂定了這個世界上所有的各類各別的
[00:06:43.000 --> 00:06:45.000]  比方說我們人
[00:06:45.000 --> 00:06:46.000]  人是很特別的
[00:06:46.000 --> 00:06:47.000]  是不是
[00:06:47.000 --> 00:06:49.000]  單獨造特別造
[00:06:49.000 --> 00:06:51.000]  然後祂造了各式各樣的種獸
[00:06:51.000 --> 00:06:53.000]  然後祂下面說什麼呢
[00:06:53.000 --> 00:06:56.000]  祂說各從其類
[00:06:56.000 --> 00:06:58.000]  其實這句話就是這個意思
[00:06:58.000 --> 00:06:59.000]  這句話的意思就是說
[00:06:59.000 --> 00:07:01.000]  保羅祂稱祂為父
[00:07:01.000 --> 00:07:04.000]  當祂在禱告的時候
[00:07:04.000 --> 00:07:06.000]  那我們剛才所念的第一節
[00:07:06.000 --> 00:07:09.000]  祂說因此我保羅為你們外邦人
[00:07:09.000 --> 00:07:11.000]  做了基督耶穌被求的
[00:07:11.000 --> 00:07:13.000]  替你們禱告
[00:07:13.000 --> 00:07:15.000]  保羅祂說因為這個緣故
[00:07:15.000 --> 00:07:16.000]  什麼緣故
[00:07:16.000 --> 00:07:19.000]  就是祂在監獄裡面
[00:07:19.000 --> 00:07:20.000]  什麼緣故呢
[00:07:20.000 --> 00:07:24.000]  就是祂前面在第一章跟第二章所說的
[00:07:24.000 --> 00:07:26.000]  還有就是第三章第二節
[00:07:26.000 --> 00:07:28.000]  一直到第十三節
[00:07:28.000 --> 00:07:29.000]  祂告訴我們
[00:07:29.000 --> 00:07:30.000]  祂為什麼要為他們禱告
[00:07:30.000 --> 00:07:31.000]  原因是什麼
[00:07:31.000 --> 00:07:35.000]  就是在第二章第二節跟第十三節
[00:07:35.000 --> 00:07:37.000]  那我們看一下第九節到十一節
[00:07:37.000 --> 00:07:38.000]  我念給你們聽
[00:07:38.000 --> 00:07:40.000]  祂說又使眾人都明白
[00:07:40.000 --> 00:07:45.000]  這歷代以來隱藏在創造萬物之神裡的奧秘
[00:07:45.000 --> 00:07:46.000]  是如何安排的
[00:07:46.000 --> 00:07:47.000]  為要接著教會
[00:07:47.000 --> 00:07:49.000]  指天上執政的掌權的
[00:07:49.000 --> 00:07:52.000]  現在得知神百般的智慧
[00:07:52.000 --> 00:07:54.000]  這是照神從萬世以前
[00:07:54.000 --> 00:07:58.000]  在我們主基督耶穌裡所定的旨意
[00:07:58.000 --> 00:07:59.000]  包括在這裡
[00:07:59.000 --> 00:08:02.000]  祂為什麼會為他們禱告
[00:08:02.000 --> 00:08:05.000]  祂因為看見神
[00:08:05.000 --> 00:08:06.000]  在基督耶穌裡
[00:08:06.000 --> 00:08:08.000]  祂要在信徒的生命
[00:08:08.000 --> 00:08:10.000]  跟他們的生活中
[00:08:10.000 --> 00:08:12.000]  祂要完成的事情
[00:08:12.000 --> 00:08:13.000]  因為祂看見這個
[00:08:13.000 --> 00:08:15.000]  所以祂就為他們禱告
[00:08:15.000 --> 00:08:16.000]  接下去我們又看到
[00:08:16.000 --> 00:08:18.000]  祂說我在監獄中
[00:08:18.000 --> 00:08:22.000]  保羅在第三章第十三節
[00:08:22.000 --> 00:08:23.000]  保羅看見
[00:08:23.000 --> 00:08:25.000]  第十二節
[00:08:25.000 --> 00:08:29.000]  祂說我們因信耶穌就在祂裡面放膽無懼
[00:08:29.000 --> 00:08:31.000]  篤信不疑地來到神面前
[00:08:31.000 --> 00:08:32.000]  所以我求你們
[00:08:32.000 --> 00:08:35.000]  不要因我為你們所受的患難上膽
[00:08:35.000 --> 00:08:37.000]  這原是你們的榮耀
[00:08:37.000 --> 00:08:38.000]  這是保羅
[00:08:38.000 --> 00:08:42.000]  他看見了神將要在信徒生命當中
[00:08:42.000 --> 00:08:43.000]  所要做的事情
[00:08:43.000 --> 00:08:44.000]  所要成就的事情
[00:08:44.000 --> 00:08:46.000]  然後他在監獄裡面
[00:08:46.000 --> 00:08:49.000]  他又發現這些弟兄姊妹會上膽
[00:08:49.000 --> 00:08:52.000]  所以他就為他們禱告
[00:08:52.000 --> 00:08:54.000]  保羅聽見了這些
[00:08:54.000 --> 00:08:55.000]  看見了這些
[00:08:55.000 --> 00:08:57.000]  他就說到了第十四節
[00:08:57.000 --> 00:09:05.000]  他說因此我在父面前屈膝
[00:09:05.000 --> 00:09:08.000]  怎麼叫做屈膝
[00:09:08.000 --> 00:09:10.000]  在猶太人在第一世紀
[00:09:10.000 --> 00:09:11.000]  在保羅那個時代
[00:09:11.000 --> 00:09:15.000]  他們的禱告一般來講是站著
[00:09:15.000 --> 00:09:16.000]  你們有沒有注意到
[00:09:16.000 --> 00:09:17.000]  在聖經裡面講到說
[00:09:17.000 --> 00:09:19.000]  他禱告的時候是站著
[00:09:19.000 --> 00:09:20.000]  在路加福音那邊
[00:09:20.000 --> 00:09:22.000]  有兩個人去聖殿裡面禱告
[00:09:22.000 --> 00:09:24.000]  一個是法利賽人一個是誰
[00:09:24.000 --> 00:09:25.000]  瑞麗
[00:09:25.000 --> 00:09:27.000]  他們都是站著禱告
[00:09:27.000 --> 00:09:29.000]  然後在馬太福音第五章那邊
[00:09:29.000 --> 00:09:31.000]  法利賽人在哪裡禱告
[00:09:31.000 --> 00:09:32.000]  也是站著禱告
[00:09:32.000 --> 00:09:35.000]  不過他們喜歡站在哪裡禱告
[00:09:35.000 --> 00:09:36.000]  站在會堂
[00:09:36.000 --> 00:09:38.000]  這個門口或者是街道
[00:09:38.000 --> 00:09:40.000]  十字路口上面禱告
[00:09:40.000 --> 00:09:41.000]  那保羅在這裡
[00:09:41.000 --> 00:09:43.000]  他說他屈膝
[00:09:43.000 --> 00:09:44.000]  這屈膝是什麼
[00:09:44.000 --> 00:09:47.000]  因為他看見這位父
[00:09:47.000 --> 00:09:49.000]  所要做的事情
[00:09:49.000 --> 00:09:51.000]  所以他就跪下
[00:09:51.000 --> 00:09:53.000]  這個跪下表示什麼
[00:09:53.000 --> 00:09:54.000]  表示尊敬
[00:09:54.000 --> 00:09:57.000]  表示虛情
[00:09:57.000 --> 00:09:59.000]  表示順服
[00:09:59.000 --> 00:10:01.000]  表示他認識神
[00:10:01.000 --> 00:10:03.000]  他認識神的作為
[00:10:03.000 --> 00:10:05.000]  所以因著他的信心
[00:10:05.000 --> 00:10:09.000]  從他心裡面產生了一種敬畏的心
[00:10:09.000 --> 00:10:12.000]  所以他把他的膝蓋彎下來
[00:10:12.000 --> 00:10:19.000]  這是他禱告的動機
[00:10:19.000 --> 00:10:21.000]  所以這裡面他稱神為父
[00:10:21.000 --> 00:10:24.000]  你知道當我們在稱這位神為父的時候
[00:10:24.000 --> 00:10:26.000]  他說天上地上的各家
[00:10:26.000 --> 00:10:28.000]  都是從他而名
[00:10:28.000 --> 00:10:29.000]  換句話講
[00:10:29.000 --> 00:10:31.000]  保羅在這裡承認這位父神
[00:10:31.000 --> 00:10:32.000]  他是有權柄
[00:10:32.000 --> 00:10:34.000]  他是有主權的
[00:10:34.000 --> 00:10:36.000]  他是創造萬物的真神
[00:10:36.000 --> 00:10:37.000]  他也是慈愛的神
[00:10:37.000 --> 00:10:39.000]  他也是信使的神
[00:10:39.000 --> 00:10:40.000]  你們姐妹
[00:10:40.000 --> 00:10:41.000]  特別是弟兄們
[00:10:41.000 --> 00:10:43.000]  當我們看到這裡的時候
[00:10:43.000 --> 00:10:45.000]  我們應該為我們自己禱告
[00:10:45.000 --> 00:10:46.000]  為什麼呢
[00:10:46.000 --> 00:10:48.000]  因為當我們看到這裡的時候
[00:10:48.000 --> 00:10:49.000]  我們會發現這位神
[00:10:49.000 --> 00:10:50.000]  他是有權柄
[00:10:50.000 --> 00:10:51.000]  他是有慈愛
[00:10:51.000 --> 00:10:52.000]  他也是信使的
[00:10:52.000 --> 00:10:54.000]  那麼我們看今天做父親的
[00:10:54.000 --> 00:10:57.000]  應該有這種形象
[00:10:57.000 --> 00:11:00.000]  做父親的請你舉手
[00:11:00.000 --> 00:11:03.000]  你有沒有這個形象
[00:11:03.000 --> 00:11:05.000]  有的話請你放下來
[00:11:05.000 --> 00:11:10.000]  我看還有多少手黏在上面呢
[00:11:10.000 --> 00:11:12.000]  你知道我們常常很多時候
[00:11:12.000 --> 00:11:15.000]  我們在這方面是有缺乏的
[00:11:15.000 --> 00:11:16.000]  對不對
[00:11:16.000 --> 00:11:17.000]  我不知道你是怎麼想
[00:11:17.000 --> 00:11:20.000]  但是我自己回顧過去
[00:11:20.000 --> 00:11:23.000]  那麼三十幾年
[00:11:23.000 --> 00:11:26.000]  我發現我自己常常食言
[00:11:26.000 --> 00:11:27.000]  我發現我自己
[00:11:27.000 --> 00:11:29.000]  有的時候缺乏愛心
[00:11:29.000 --> 00:11:31.000]  缺乏耐心
[00:11:31.000 --> 00:11:33.000]  有的時候會濫用
[00:11:33.000 --> 00:11:35.000]  我自己做父親的權柄
[00:11:35.000 --> 00:11:38.000]  東罵西罵
[00:11:38.000 --> 00:11:40.000]  這是我們人的光景
[00:11:40.000 --> 00:11:42.000]  求神憐憫
[00:11:42.000 --> 00:11:46.000]  這是第一部分
[00:11:46.000 --> 00:11:47.000]  第二部分要說的
[00:11:47.000 --> 00:11:51.000]  是保羅他為什麼事情禱告
[00:11:51.000 --> 00:11:53.000]  我們看見他是在監獄裡面
[00:11:53.000 --> 00:11:55.000]  他寫這封書信的時候
[00:11:55.000 --> 00:11:57.000]  他的禱告是他在監獄裡面
[00:11:57.000 --> 00:11:59.000]  他是一個囚犯
[00:11:59.000 --> 00:12:00.000]  而且甚至他很可能
[00:12:00.000 --> 00:12:02.000]  就是被判死刑
[00:12:02.000 --> 00:12:03.000]  你們前輩如果是你
[00:12:03.000 --> 00:12:05.000]  你會怎麼禱告
[00:12:05.000 --> 00:12:09.000]  我想我們通常的禱告是什麼
[00:12:09.000 --> 00:12:12.000]  神啊求你把馬木斯釋放出來
[00:12:12.000 --> 00:12:15.000]  對不對
[00:12:15.000 --> 00:12:17.000]  我們真的就是這樣想
[00:12:17.000 --> 00:12:19.000]  我們真的就是這樣的禱告
[00:12:19.000 --> 00:12:20.000]  但是
[00:12:20.000 --> 00:12:22.000]  所以保羅他在第十三節的時候
[00:12:22.000 --> 00:12:24.000]  他說不要為我的患難上膽
[00:12:24.000 --> 00:12:26.000]  因為這原是你們的榮耀
[00:12:26.000 --> 00:12:28.000]  因為知道神
[00:12:28.000 --> 00:12:30.000]  他知道神因著基督耶穌
[00:12:30.000 --> 00:12:32.000]  要在聖徒
[00:12:32.000 --> 00:12:34.000]  他的各個聖徒生命中
[00:12:34.000 --> 00:12:35.000]  或者是在教會
[00:12:35.000 --> 00:12:37.000]  生命中所做的事情
[00:12:37.000 --> 00:12:39.000]  所以他為他們禱告
[00:12:39.000 --> 00:12:40.000]  他告訴他們
[00:12:40.000 --> 00:12:41.000]  叫他們不要上膽
[00:12:41.000 --> 00:12:42.000]  讓他們知道
[00:12:42.000 --> 00:12:44.000]  他為什麼要禱告
[00:12:44.000 --> 00:12:45.000]  讓他們曉得
[00:12:45.000 --> 00:12:46.000]  神在他們生命當中
[00:12:46.000 --> 00:12:49.000]  要成就的大事情是什麼
[00:12:49.000 --> 00:12:53.000]  所以我們下面就來看
[00:12:53.000 --> 00:12:54.000]  下面一段
[00:12:54.000 --> 00:12:58.000]  從十七節後半節
[00:12:58.000 --> 00:12:59.000]  從十六節
[00:12:59.000 --> 00:13:01.000]  一直到十七節的前半節
[00:13:01.000 --> 00:13:03.000]  保羅在這裡面
[00:13:03.000 --> 00:13:04.000]  這是他的禱告
[00:13:04.000 --> 00:13:06.000]  他為兩件事情禱告
[00:13:06.000 --> 00:13:08.000]  第一件事情
[00:13:08.000 --> 00:13:09.000]  就是求神
[00:13:09.000 --> 00:13:12.000]  接著聖靈給聖徒們能力
[00:13:12.000 --> 00:13:14.000]  這是第十六節
[00:13:14.000 --> 00:13:15.000]  他說求他
[00:13:15.000 --> 00:13:16.000]  按著他
[00:13:16.000 --> 00:13:17.000]  這個他就是父神
[00:13:17.000 --> 00:13:18.000]  求他
[00:13:18.000 --> 00:13:20.000]  按著他豐盛的榮耀
[00:13:20.000 --> 00:13:21.000]  藉著他的靈
[00:13:21.000 --> 00:13:25.000]  叫你們心裡的力量剛強起來
[00:13:25.000 --> 00:13:28.000]  叫你們心裡的力量剛強起來
[00:13:28.000 --> 00:13:31.000]  第二個祈求
[00:13:31.000 --> 00:13:33.000]  就是從十七節後半段
[00:13:33.000 --> 00:13:35.000]  一直到第十九節
[00:13:35.000 --> 00:13:36.000]  就是什麼呢
[00:13:36.000 --> 00:13:37.000]  就是他禱告的
[00:13:37.000 --> 00:13:39.000]  就是希望教會
[00:13:39.000 --> 00:13:41.000]  從神那裡來的能力
[00:13:41.000 --> 00:13:45.000]  教會能夠明白基督的愛
[00:13:45.000 --> 00:13:48.000]  當然我們後面他有講
[00:13:48.000 --> 00:13:51.000]  是何等的長闊高深
[00:13:51.000 --> 00:13:54.000]  這個是我們看見保羅
[00:13:54.000 --> 00:13:55.000]  他的兩個禱告
[00:13:55.000 --> 00:13:57.000]  然後他的第二個祈求
[00:13:57.000 --> 00:13:58.000]  他也是希望
[00:13:58.000 --> 00:14:01.000]  我們人能夠在愛中成長
[00:14:01.000 --> 00:14:02.000]  然後漸漸的
[00:14:02.000 --> 00:14:05.000]  我們越來越像基督的樣子
[00:14:05.000 --> 00:14:07.000]  這就是神檢選我們
[00:14:07.000 --> 00:14:08.000]  這就是神檢選我們
[00:14:08.000 --> 00:14:11.000]  或者是呼召我們的目的
[00:14:11.000 --> 00:14:14.000]  要我們越來越像祂的長子
[00:14:14.000 --> 00:14:17.000]  我們先講第一個祈求
[00:14:17.000 --> 00:14:19.000]  為他得召能力祈求
[00:14:19.000 --> 00:14:21.000]  他說叫你們每個人
[00:14:21.000 --> 00:14:23.000]  叫你們心裡的力量
[00:14:23.000 --> 00:14:26.000]  在小字是說什麼呢
[00:14:26.000 --> 00:14:28.000]  這裡沒有小字
[00:14:28.000 --> 00:14:32.000]  不管怎麼樣
[00:14:32.000 --> 00:14:34.000]  如果我們看新一本的話
[00:14:34.000 --> 00:14:35.000]  他就是告訴我們說
[00:14:35.000 --> 00:14:38.000]  叫我們裡面的人剛強起來
[00:14:38.000 --> 00:14:40.000]  他說用神的大能
[00:14:40.000 --> 00:14:43.000]  使你們內在的人剛強起來
[00:14:43.000 --> 00:14:44.000]  這是新一本
[00:14:44.000 --> 00:14:46.000]  第十七節上半
[00:14:46.000 --> 00:14:50.000]  他說因你們的信住在你們心裡
[00:14:50.000 --> 00:14:52.000]  這就是我們出信主的時候
[00:14:52.000 --> 00:14:53.000]  當我們信主的時候
[00:14:53.000 --> 00:14:56.000]  那主的生命就進到我們裡面
[00:14:56.000 --> 00:14:58.000]  這就是神在舊約裡面
[00:14:58.000 --> 00:14:59.000]  在以西節書那邊
[00:14:59.000 --> 00:15:01.000]  還有耶律米書裡面
[00:15:01.000 --> 00:15:04.000]  他都應許以色列人
[00:15:04.000 --> 00:15:07.000]  神說他要賜給他們一個新的心
[00:15:07.000 --> 00:15:09.000]  這就是一個新的生命
[00:15:09.000 --> 00:15:11.000]  不是我們舊有的生命
[00:15:11.000 --> 00:15:14.000]  我們的老我的生命是已經壞掉的
[00:15:14.000 --> 00:15:15.000]  沒有用的
[00:15:15.000 --> 00:15:17.000]  在羅馬書裡面告訴我們的
[00:15:17.000 --> 00:15:19.000]  神不能用的
[00:15:19.000 --> 00:15:22.000]  所以神要給我們一個新的生命
[00:15:22.000 --> 00:15:24.000]  就像迦拉泰書第二章二十節
[00:15:24.000 --> 00:15:25.000]  我們一起看一下
[00:15:25.000 --> 00:15:27.000]  迦拉泰書第二章二十節
[00:15:27.000 --> 00:15:29.000]  我們一起念好不好
[00:15:29.000 --> 00:15:32.000]  我們一起來
[00:15:32.000 --> 00:15:37.000]  迦拉泰書二章二十節
[00:15:37.000 --> 00:15:41.000]  我已經與基督同定十字架
[00:15:41.000 --> 00:15:43.000]  現在活著的不再是我
[00:15:43.000 --> 00:15:46.000]  乃是基督在我裡面活著
[00:15:46.000 --> 00:15:49.000]  並且我如今在肉身活著
[00:15:49.000 --> 00:15:52.000]  是因信神的兒子而活
[00:15:52.000 --> 00:15:55.000]  他是愛我為我捨己
[00:15:55.000 --> 00:15:56.000]  在這裡告訴我們
[00:15:56.000 --> 00:15:58.000]  其實我們的老我已經
[00:15:58.000 --> 00:16:01.000]  在迦拉泰書其他地方也告訴我們
[00:16:01.000 --> 00:16:03.000]  我們的老我已經和基督
[00:16:03.000 --> 00:16:06.000]  一同定死在十字架上
[00:16:06.000 --> 00:16:10.000]  是我們的新的生命
[00:16:10.000 --> 00:16:12.000]  神所賜給我們的新的生命
[00:16:12.000 --> 00:16:15.000]  我們與主基督聯合起來了
[00:16:15.000 --> 00:16:16.000]  那我們現在要想
[00:16:16.000 --> 00:16:18.000]  怎麼樣能夠讓我們裡面的人
[00:16:18.000 --> 00:16:20.000]  剛強起來呢
[00:16:20.000 --> 00:16:21.000]  這就是接下去
[00:16:21.000 --> 00:16:23.000]  他在後面所講的
[00:16:23.000 --> 00:16:26.000]  他說照著什麼東西呢
[00:16:26.000 --> 00:16:28.000]  他豐盛的榮耀
[00:16:28.000 --> 00:16:30.000]  這就是照著什麼樣的模式
[00:16:30.000 --> 00:16:32.000]  讓我們心裡的
[00:16:32.000 --> 00:16:33.000]  裡面的人
[00:16:33.000 --> 00:16:36.000]  裡面的新的生命剛強起來
[00:16:36.000 --> 00:16:39.000]  是按照他豐盛的榮耀
