
[00:00:00.000 --> 00:00:01.280]  各位年青人平安
[00:09:23.080 --> 00:09:25.520]  我們這些
[00:09:25.520 --> 00:09:26.600]  輕鬆啊
[00:09:26.600 --> 00:09:27.600]  我成長的年代
[00:09:27.600 --> 00:09:28.600]  電腦不通行
[00:09:28.600 --> 00:09:29.680]  所以我做這些壞事
[00:09:29.680 --> 00:09:31.120]  再沒有網上
[00:09:31.120 --> 00:09:32.760]  但是今天已經有天眼了
[00:09:32.760 --> 00:09:34.600]  天眼啊
[00:09:34.600 --> 00:09:39.000]  你按錢都有天眼看著你
[00:09:39.000 --> 00:09:39.680]  我前天
[00:09:39.680 --> 00:09:40.600]  前天啊
[00:09:40.600 --> 00:09:42.040]  按完錢忘記拿錢
[00:09:42.040 --> 00:09:45.760]  很忙啊這段時間
[00:09:45.760 --> 00:09:47.120]  不記得啊
[00:09:47.320 --> 00:09:48.360]  左手拿著袋衫
[00:09:48.360 --> 00:09:50.040]  右手是拖著
[00:09:50.040 --> 00:09:51.120]  師母的手
[00:09:51.120 --> 00:09:52.600]  還拿著傑茲德
[00:09:52.600 --> 00:09:53.840]  接著呢
[00:09:53.840 --> 00:09:54.640]  他按錢
[00:09:54.640 --> 00:09:55.720]  又要過數
[00:09:55.720 --> 00:09:57.000]  又要過數
[00:09:57.000 --> 00:09:58.520]  按完之後
[00:09:58.520 --> 00:10:00.080]  沒有拿錢
[00:10:00.080 --> 00:10:02.800]  多煩啊
[00:10:02.800 --> 00:10:04.120]  我看
[00:10:04.120 --> 00:10:05.080]  鏡頭
[00:10:05.080 --> 00:10:06.400]  有個天眼照著
[00:10:06.400 --> 00:10:07.720]  OK啊
[00:10:07.720 --> 00:10:09.280]  那一定知道
[00:10:09.280 --> 00:10:10.760]  一是後面的人拿了
[00:10:10.760 --> 00:10:12.760]  很清楚
[00:10:12.760 --> 00:10:15.200]  在那個處境裏面
[00:10:15.200 --> 00:10:16.680]  哪些人拿
[00:10:17.120 --> 00:10:18.920]  我真的很不喜歡打電話的
[00:10:18.920 --> 00:10:19.640]  我
[00:10:19.640 --> 00:10:21.600]  我知道我的問題在哪裏
[00:10:21.600 --> 00:10:24.160]  所以每次都是最多拿四、五百元
[00:10:24.160 --> 00:10:25.800]  那天呢
[00:10:25.800 --> 00:10:28.000]  剛剛過完數給女兒
[00:10:28.000 --> 00:10:30.160]  銀行戶口只剩下三百元
[00:10:30.160 --> 00:10:30.560]  好了
[00:10:30.560 --> 00:10:32.200]  就過三百元
[00:10:32.200 --> 00:10:33.200]  拿了三百元
[00:10:33.200 --> 00:10:34.400]  就沒有了
[00:10:34.400 --> 00:10:36.440]  打電話回去
[00:10:36.440 --> 00:10:37.840]  但是等一下
[00:10:37.840 --> 00:10:38.720]  如果你
[00:10:38.720 --> 00:10:40.280]  看到那個機
[00:10:40.280 --> 00:10:42.640]  有錢
[00:10:42.640 --> 00:10:44.600]  前面那個忘記拿
[00:10:44.600 --> 00:10:46.400]  你不要拿啊
[00:10:47.440 --> 00:10:48.040]  你等一會
[00:10:48.040 --> 00:10:49.200]  等他
[00:10:49.200 --> 00:10:50.920]  吞回進去先
[00:10:50.920 --> 00:10:53.320]  或者你叫住好像我這樣
[00:10:53.320 --> 00:10:54.520]  傻的人
[00:10:54.520 --> 00:10:55.920]  見回頭
[00:10:55.920 --> 00:10:57.720]  不要忘記整件事發生
[00:10:57.720 --> 00:10:58.800]  不要貪
[00:10:58.800 --> 00:11:01.600]  很危險的
[00:11:01.600 --> 00:11:03.760]  有一次
[00:11:03.760 --> 00:11:04.600]  和女兒
[00:11:04.600 --> 00:11:06.480]  吃那些
[00:11:06.480 --> 00:11:07.920]  壽司
[00:11:07.920 --> 00:11:10.120]  日本的餐廳
[00:11:10.120 --> 00:11:12.200]  怎樣啊
[00:11:12.200 --> 00:11:12.800]  看到就怎樣
[00:11:12.800 --> 00:11:13.600]  最喜歡的啦
[00:11:13.600 --> 00:11:14.120]  對不對
[00:11:15.280 --> 00:11:17.080]  見到就怎樣
[00:11:17.080 --> 00:11:18.840]  然後跟住
[00:11:18.840 --> 00:11:20.120]  吃完
[00:11:20.120 --> 00:11:22.360]  我和她說
[00:11:22.360 --> 00:11:22.760]  咦
[00:11:22.760 --> 00:11:24.160]  吃完她這樣計數
[00:11:24.160 --> 00:11:26.360]  吃完我推到一邊旁邊
[00:11:26.360 --> 00:11:27.360]  她可能不知道
[00:11:27.360 --> 00:11:28.480]  女兒
[00:11:28.480 --> 00:11:29.320]  小心啊
[00:11:29.320 --> 00:11:30.960]  不行啊
[00:11:30.960 --> 00:11:32.320]  她想而已
[00:11:32.320 --> 00:11:33.160]  她不是真的做
[00:11:33.160 --> 00:11:35.720]  你看看上邊
[00:11:35.720 --> 00:11:38.840]  有個電視
[00:11:38.840 --> 00:11:39.920]  拍住的
[00:11:43.440 --> 00:11:46.920]  原來今天在這個世界裏面
[00:11:46.920 --> 00:11:49.120]  神看住我們
[00:11:49.120 --> 00:11:50.600]  你以為做了些事不知道
[00:11:50.600 --> 00:11:51.120]  你知道
[00:11:51.120 --> 00:11:53.240]  但你現在太多天眼了
[00:11:53.240 --> 00:11:54.600]  我們是不是被天眼
[00:11:54.600 --> 00:11:55.440]  所以我們
[00:11:55.440 --> 00:11:58.120]  就不敢做壞事呢
[00:11:58.120 --> 00:12:00.080]  這個較為消極
[00:12:00.080 --> 00:12:01.840]  更加重要的是你看聖經
[00:12:01.840 --> 00:12:04.960]  聖經神怎樣去教導你
[00:12:04.960 --> 00:12:06.640]  你要學校
[00:12:06.640 --> 00:12:07.640]  神
[00:12:07.640 --> 00:12:09.360]  告訴我們這個教導
[00:12:09.360 --> 00:12:11.040]  所以第三個
[00:12:11.040 --> 00:12:13.520]  第四節他繼續說
[00:12:13.520 --> 00:12:14.560]  如果我們愛神的時候
[00:12:14.560 --> 00:12:16.160]  我們在品格裏面要怎樣
[00:12:16.160 --> 00:12:18.120]  行事為人
[00:12:18.120 --> 00:12:19.560]  你可以給人信任的
[00:12:19.560 --> 00:12:21.280]  可以給人信任的準則的要求
[00:12:21.280 --> 00:12:23.040]  我們腳圖
[00:12:23.040 --> 00:12:25.760]  我們所作的和我們的恩典相稱
[00:12:25.760 --> 00:12:28.480]  如果我們說是去敬畏神
[00:12:28.480 --> 00:12:30.920]  你愛上帝
[00:12:30.920 --> 00:12:33.880]  就在你的品格裏面顯示出來
[00:12:33.880 --> 00:12:35.600]  在第三
[00:12:35.600 --> 00:12:36.120]  第四節
[00:12:36.120 --> 00:12:37.440]  他說你慈愛誠實
[00:12:37.440 --> 00:12:38.560]  不可失禮
[00:12:38.560 --> 00:12:41.600]  慈愛誠實離開你
[00:12:41.600 --> 00:12:43.680]  要在你的經上要記住
[00:12:43.680 --> 00:12:45.120]  原來慈愛
[00:12:45.120 --> 00:12:46.560]  你對人的了解認知
[00:12:46.560 --> 00:12:47.280]  你的愛
[00:12:47.280 --> 00:12:48.560]  然後你的誠實
[00:12:48.560 --> 00:12:49.760]  很重要
[00:12:49.760 --> 00:12:52.640]  原來這個就在這兩節裏面
[00:12:52.640 --> 00:12:54.960]  神人關係是一個很基本的字眼
[00:12:54.960 --> 00:12:57.240]  慈愛
[00:12:57.240 --> 00:12:58.520]  你要知道
[00:12:58.520 --> 00:13:00.520]  你怎樣進入別人的世界
[00:13:00.520 --> 00:13:02.400]  去明白別人的需要
[00:13:02.400 --> 00:13:04.400]  我們說同理心
[00:13:05.880 --> 00:13:08.640]  誠實你有做就有做
[00:13:08.640 --> 00:13:09.920]  是就說是
[00:13:09.920 --> 00:13:11.440]  不是就說不是
[00:13:11.440 --> 00:13:17.880]  是不是只是林老師教壞人
[00:13:17.880 --> 00:13:19.520]  林老師真是教壞人
[00:13:19.520 --> 00:13:20.280]  說粗口
[00:13:20.280 --> 00:13:25.400]  現在這個世代
[00:13:25.400 --> 00:13:27.080]  很多成年人都教壞人
[00:13:27.080 --> 00:13:30.080]  我們成年人
[00:13:30.080 --> 00:13:31.680]  我們要有一個好的榜樣
[00:13:33.960 --> 00:13:37.120]  有什麼教壞人
[00:13:37.120 --> 00:13:39.920]  我沒有說過我沒有僭建
[00:13:39.920 --> 00:13:42.840]  那就是教壞人
[00:13:42.840 --> 00:13:44.080]  青少年呢
[00:13:44.080 --> 00:13:46.280]  我沒有說過我沒有偷看
[00:13:46.280 --> 00:13:48.160]  出貓的
[00:13:48.160 --> 00:13:49.600]  我沒有說過
[00:13:49.600 --> 00:13:52.560]  我怎樣怎樣怎樣
[00:13:52.560 --> 00:13:57.040]  弟兄姊妹你講不講粗口
[00:13:57.040 --> 00:14:01.400]  有些基督徒講粗口
[00:14:01.400 --> 00:14:03.960]  講不講
[00:14:03.960 --> 00:14:08.400]  你有沒有講過粗口
[00:14:08.400 --> 00:14:11.840]  林牧師講很多
[00:14:11.840 --> 00:14:17.680]  我在青少年階段講很多
[00:14:17.680 --> 00:14:22.360]  不過我是大學二年級才信耶穌
[00:14:22.360 --> 00:14:25.880]  大學二年級信耶穌
[00:14:25.880 --> 00:14:27.480]  青少年階段講很多
[00:14:27.480 --> 00:14:34.920]  現在在家裏完全沒有講
[00:14:34.920 --> 00:14:36.320]  但也有影響
[00:14:36.320 --> 00:14:41.320]  這不是我們要講的說話
[00:14:41.320 --> 00:14:42.880]  我們就不應該講
[00:14:42.880 --> 00:14:46.880]  行事為人
[00:14:46.880 --> 00:14:48.640]  和你的恩相稱
[00:14:48.640 --> 00:14:51.800]  宣佈我做夢也沒有講
[00:14:51.800 --> 00:14:54.320]  我怕我壓抑
[00:14:54.320 --> 00:15:00.400]  壓抑了不講我就在做夢裏面講
[00:15:00.400 --> 00:15:05.200]  全部沒有了
[00:15:05.200 --> 00:15:06.800]  弟兄姊妹
[00:15:06.800 --> 00:15:09.680]  當然在我們的生活裏面
[00:15:09.680 --> 00:15:15.080]  原來這個世代裏面的青少年很多都講
[00:15:15.080 --> 00:15:18.280]  我和我女兒上一堂課
[00:15:18.280 --> 00:15:20.120]  她有些東西不懂
[00:15:20.120 --> 00:15:24.640]  我就教她怎樣聽粗口
[00:15:24.640 --> 00:15:27.280]  怎樣聽粗口
[00:15:27.280 --> 00:15:29.480]  被人講了你都不知道
[00:15:29.480 --> 00:15:32.040]  粗口的諧音
[00:15:32.040 --> 00:15:35.240]  記不記得劉天王講過甚麼
[00:15:35.240 --> 00:15:38.560]  他將兩隻水果放在一起
[00:15:38.560 --> 00:15:40.920]  那就是一種粗口諧音
[00:15:40.920 --> 00:15:42.320]  我不會在這裏講
[00:15:42.320 --> 00:15:44.040]  他兩隻水果放在一起
[00:15:44.040 --> 00:15:45.200]  然後就要道歉
[00:15:45.200 --> 00:15:49.360]  因為他是公眾人物
[00:15:49.360 --> 00:15:51.360]  你不是那個年代
[00:15:51.360 --> 00:15:53.520]  你問你爸爸
[00:15:53.520 --> 00:15:58.720]  問他媽媽究竟那兩隻水果放在一起
