
[00:00:00.000 --> 00:00:03.340]  我們繼續來和大家思想
[00:10:49.720 --> 00:10:50.920]  沒有影響他
[00:10:50.920 --> 00:10:54.720]  就好像舊約的這個丹爾利一樣
[00:10:54.720 --> 00:10:57.640]  丹爾利和他三個朋友
[00:10:57.640 --> 00:11:01.640]  被擄去巴比倫的時候
[00:11:01.640 --> 00:11:07.160]  巴比倫的王尼泊爾加尼沙
[00:11:07.160 --> 00:11:11.800]  要用這幾個年輕人
[00:11:11.800 --> 00:11:14.800]  都是將他們的名字改了
[00:11:14.800 --> 00:11:16.720]  本來他們每一個人的名字
[00:11:16.720 --> 00:11:22.760]  都有耶和華神的名號在裏面
[00:11:22.760 --> 00:11:23.960]  但他們一改
[00:11:23.960 --> 00:11:28.760]  就改成一個他們所敬拜的
[00:11:28.760 --> 00:11:34.240]  外邦神明的名號在裏面
[00:11:34.240 --> 00:11:37.240]  他們都沒有反對
[00:11:37.240 --> 00:11:39.080]  原因很簡單
[00:11:39.080 --> 00:11:44.360]  這個名稱沒有影響到他的生命
[00:11:44.360 --> 00:11:52.240]  吃王的飯、喝王的酒
[00:11:52.240 --> 00:11:55.280]  這個就是以王來認同
[00:11:55.280 --> 00:12:00.360]  以外邦的偶像來認同
[00:12:00.360 --> 00:12:02.600]  他們就不能夠這樣做
[00:12:02.600 --> 00:12:04.320]  所以我們看到
[00:12:04.320 --> 00:12:07.040]  當我們在一個末世的時代裏面
[00:12:07.040 --> 00:12:09.000]  我們要分辨清楚的
[00:12:09.000 --> 00:12:14.960]  就是甚麼我們可以接受
[00:12:14.960 --> 00:12:16.800]  甚麼我們不可以接受的
[00:12:16.800 --> 00:12:19.000]  好像以巴伐提一樣
[00:12:19.000 --> 00:12:21.080]  他信了主之後
[00:12:21.080 --> 00:12:23.320]  他都沒有改名
[00:12:23.320 --> 00:12:27.440]  所以如果你住了一個地方
[00:12:27.440 --> 00:12:32.320]  有其他的神明的名稱的
[00:12:32.320 --> 00:12:36.480]  我們都不用搬屋
[00:12:36.480 --> 00:12:38.920]  九龍其實很多人認為
[00:12:38.920 --> 00:12:45.640]  龍在聖經裏面就是撒冷
[00:12:45.640 --> 00:12:46.760]  但我們住在九龍
[00:12:46.760 --> 00:12:48.280]  我們不覺得甚麼
[00:12:48.280 --> 00:12:54.160]  對我們沒有甚麼影響
[00:12:54.160 --> 00:12:56.040]  所以我們求主幫助我們
[00:12:56.040 --> 00:12:57.680]  我們需要有智慧
[00:12:57.680 --> 00:12:59.280]  好像以巴伐提一樣
[00:12:59.280 --> 00:13:01.720]  我們認識了以巴伐提
[00:13:01.720 --> 00:13:07.320]  他是菲律賓教會那裏信了主的
[00:13:07.320 --> 00:13:09.840]  相信是保羅向我們傳福音的時候
[00:13:09.840 --> 00:13:11.320]  他信了主
[00:13:11.320 --> 00:13:13.960]  我們相信他很熱心的
[00:13:13.960 --> 00:13:21.200]  在菲律賓教會來侍奉神
[00:13:21.200 --> 00:13:23.520]  因為他的熱心
[00:13:23.520 --> 00:13:27.040]  當教會的弟兄姊妹
[00:13:27.040 --> 00:13:28.760]  他們很認為
[00:13:28.760 --> 00:13:32.160]  他們需要派人將一筆錢
[00:13:32.160 --> 00:13:37.040]  送到羅馬去幫助保羅
[00:13:37.040 --> 00:13:39.720]  繼續生活下去的時候
[00:13:39.720 --> 00:13:41.400]  他們揀選誰呢?
[00:13:41.400 --> 00:13:44.120]  他們揀選了以巴伐提
[00:13:44.120 --> 00:13:46.880]  以巴伐提一定是他們所尊重
[00:13:46.880 --> 00:13:49.240]  他們能夠信任的一個人
[00:13:49.240 --> 00:13:52.200]  一個忠心侍奉神的人
[00:13:52.200 --> 00:13:55.680]  所以他們毫無考慮地將這筆錢
[00:13:55.680 --> 00:13:57.640]  給了以巴伐提
[00:13:57.640 --> 00:14:01.720]  他們親自送到羅馬去給保羅
[00:14:01.720 --> 00:14:06.200]  我們也知道當時
[00:14:06.200 --> 00:14:08.040]  不像今天我們要去哪裏
[00:14:08.040 --> 00:14:10.760]  可以坐飛機
[00:14:10.760 --> 00:14:17.000]  或者是高速的火車
[00:14:17.000 --> 00:14:20.280]  今天我們有這樣的車駛
[00:14:20.280 --> 00:14:22.720]  當時保羅和以巴伐提
[00:14:22.720 --> 00:14:25.520]  他們要去哪個地方的時候
[00:14:25.520 --> 00:14:27.000]  有船就坐船
[00:14:27.000 --> 00:14:31.040]  沒有船就要走路
[00:14:31.040 --> 00:14:36.120]  所以經過很久的時間
[00:14:36.120 --> 00:14:38.840]  以巴伐提去到羅馬的地方
[00:14:38.840 --> 00:14:40.000]  認識了保羅
[00:14:40.000 --> 00:14:43.840]  將這筆錢送給了保羅
[00:14:43.840 --> 00:14:48.320]  幫助保羅在那個地方能夠生活得好
[00:14:48.320 --> 00:14:51.240]  同時菲律賓教會的弟兄姊妹說
[00:14:51.240 --> 00:14:54.840]  你既然這麼辛苦去到羅馬的地方
[00:14:54.840 --> 00:14:56.800]  那你就留在這裡吧
[00:14:56.800 --> 00:15:00.120]  你幫助保羅在那個地方
[00:15:00.120 --> 00:15:03.000]  來處理一些問題
[00:15:03.000 --> 00:15:05.960]  因為他被軟禁
[00:15:05.960 --> 00:15:08.440]  所以他被留在羅馬的地方
[00:15:08.440 --> 00:15:13.200]  和保羅同工一起侍奉
[00:15:13.200 --> 00:15:14.240]  後來他病了
[00:15:14.240 --> 00:15:16.800]  好像剛才我們讀的經文一樣
[00:15:16.800 --> 00:15:19.600]  以致大家都很為他擔心
[00:15:19.600 --> 00:15:21.960]  但是神恩代他康復了
[00:15:21.960 --> 00:15:22.640]  所以保羅說
[00:15:22.640 --> 00:15:27.800]  我盡快將以巴伐提差他回去你們那裡
[00:15:27.800 --> 00:15:29.400]  你們見到他的時候
[00:15:29.400 --> 00:15:33.120]  你們會得到安慰
[00:15:33.120 --> 00:15:36.200]  所以我們在這個地方
[00:15:36.200 --> 00:15:40.920]  認識了以巴伐提是一個怎樣的人
[00:15:40.920 --> 00:15:45.880]  究竟保羅對以巴伐提有什麼稱讚呢?
[00:15:45.880 --> 00:15:48.240]  或者有什麼稱謂
[00:15:48.240 --> 00:15:49.960]  怎樣稱呼他呢?
[00:15:49.960 --> 00:15:57.600]  有五樣東西我們今天只能夠在兩方面跟大家來思想
[00:15:57.600 --> 00:15:59.240]  第25次那句話
[00:15:59.240 --> 00:16:03.760]  「然而我想必須打發以巴伐提到你們那裡去」
[00:16:03.760 --> 00:16:05.040]  然後第一樣東西
[00:16:05.040 --> 00:16:08.520]  「他是我的弟兄」
[00:16:08.520 --> 00:16:12.720]  他稱以巴伐提為他的弟兄
[00:16:12.720 --> 00:16:14.640]  這個在今天教會裏面
[00:16:14.640 --> 00:16:16.080]  我們覺得這個有什麼特別呢?
[00:16:16.080 --> 00:16:20.920]  我們回教會都是大家稱呼弟兄姊妹
[00:16:20.920 --> 00:16:22.120]  都沒有什麼特別的
[00:16:22.120 --> 00:16:26.640]  我們也不覺得這個名稱有什麼特別的尊貴
[00:16:26.640 --> 00:16:29.640]  或者有什麼特別的可愛的地方
[00:16:29.640 --> 00:16:33.000]  但是在保羅來講
[00:16:33.000 --> 00:16:34.920]  在初期教會來講
[00:16:34.920 --> 00:16:40.200]  大家互相稱呼弟兄姊妹
[00:16:40.200 --> 00:16:44.600]  是一種非常親切的關係
[00:16:44.600 --> 00:16:47.160]  「他是我的弟兄」
[00:16:47.160 --> 00:16:56.760]  保羅和以巴伐提是同屬一個屬靈的家庭背景
[00:16:56.760 --> 00:16:59.640]  同是天父的兒女
[00:16:59.640 --> 00:17:04.240]  同是被主耶穌基督補血所買熟的
[00:17:04.240 --> 00:17:08.360]  同是一個屬靈的大家庭教會
[00:17:08.360 --> 00:17:12.160]  大家互相為肢體
[00:17:12.160 --> 00:17:15.600]  這樣的關係是不是很親密呢?
[00:17:15.600 --> 00:17:18.720]  你說我們今天都是同樣的情況
[00:17:18.720 --> 00:17:20.440]  回教會
[00:17:20.440 --> 00:17:23.760]  我們在靈裏面都是弟兄姊妹
[00:17:23.760 --> 00:17:25.960]  我們都大家互相稱呼
[00:17:25.960 --> 00:17:28.960]  什麼是弟兄、什麼是姊妹
[00:17:28.960 --> 00:17:33.920]  我想我們很多時候只是一種口頭禪
[00:17:33.920 --> 00:17:35.920]  而不是真的去思想到
[00:17:35.920 --> 00:17:41.000]  你稱一個你身邊的人為弟兄
[00:17:41.000 --> 00:17:45.600]  身邊的姊妹為姊妹的時候
[00:17:45.600 --> 00:17:50.160]  意思究竟是什麼呢?
[00:17:50.160 --> 00:17:54.040]  我想保羅當時和以巴伐提都有很大的感受
[00:17:54.040 --> 00:17:57.480]  我們在這個艱難的環境裏
[00:17:57.480 --> 00:17:59.320]  我們互相扶持
[00:17:59.320 --> 00:18:01.720]  我們是一家人
[00:18:01.720 --> 00:18:04.000]  不是好像一家人
[00:18:04.000 --> 00:18:07.320]  是真是一家人
[00:18:07.320 --> 00:18:08.880]  在這樣的環境裏
[00:18:08.880 --> 00:18:12.200]  我們在這個屬靈的大家庭裏面
[00:18:12.200 --> 00:18:14.320]  我們要互相扶持
[00:18:14.320 --> 00:18:17.160]  在悲教會的弟兄姊妹
[00:18:17.160 --> 00:18:24.000]  看保羅為他們屬靈的父親
[00:18:24.000 --> 00:18:27.640]  他們因為保羅所傳的福音而信主
[00:18:27.640 --> 00:18:30.000]  所以他們多遠多辛苦
[00:18:30.000 --> 00:18:37.960]  都要叫以巴伐提把一筆錢送到保羅身邊
[00:18:37.960 --> 00:18:39.480]  讓他在羅馬
[00:18:39.480 --> 00:18:44.480]  在軟禁裏面能夠生活得好
[00:18:44.480 --> 00:18:46.880]  所以這樣的親情
[00:18:46.880 --> 00:18:49.640]  我想我們應該去欣賞
[00:18:49.640 --> 00:18:52.600]  也是保羅和以巴伐提
[00:18:52.600 --> 00:18:55.160]  他講到「他是我的弟兄」
[00:18:55.160 --> 00:18:59.920]  第一件事就是「這個是我的弟兄」
[00:18:59.920 --> 00:19:04.920]  是屬靈的手足之情
[00:19:04.920 --> 00:19:07.200]  大家在艱難的環境裏
[00:19:07.200 --> 00:19:08.880]  互相扶持
[00:19:08.880 --> 00:19:13.800]  來到同宮
[00:19:13.800 --> 00:19:17.320]  很多士兵當他們打完仗回去的時候
[00:19:17.320 --> 00:19:19.800]  他們的見證告訴我們
[00:19:19.800 --> 00:19:23.840]  在戰場上面
[00:19:23.840 --> 00:19:28.240]  和他在他旁邊一起衝鋒陷陣
[00:19:28.240 --> 00:19:30.040]  同一個小隊伍
[00:19:30.040 --> 00:19:35.080]  在戰壕裏面出水入生
[00:19:35.080 --> 00:19:38.080]  是他們最親密的人
[00:19:38.080 --> 00:19:40.880]  真的比父母更加親密
[00:19:40.880 --> 00:19:45.800]  他們要想想怎樣互相的幫助
[00:19:45.800 --> 00:19:47.360]  互相的扶持
[00:19:47.360 --> 00:19:50.800]  以至於他們能夠打贏這場仗
[00:19:50.800 --> 00:19:52.640]  所以他旁邊的人
[00:19:52.640 --> 00:19:56.920]  受傷的時候他們會很傷心很難過
[00:19:56.920 --> 00:20:00.080]  因為那個是他們戰場上面
[00:20:00.080 --> 00:20:03.080]  他們親密的戰友
[00:20:03.080 --> 00:20:05.240]  不能夠缺乏的
[00:20:05.240 --> 00:20:08.600]  那些親密的戰友
[00:20:08.600 --> 00:20:10.360]  所以他特別欣賞
[00:20:10.360 --> 00:20:12.760]  和他們一起出水入生的
[00:20:12.760 --> 00:20:17.840]  這些沙場上的兄弟
[00:20:17.840 --> 00:20:21.560]  所以我們相信保羅和伊巴伐提
[00:20:21.560 --> 00:20:25.840]  在羅馬打這場很危險的
[00:20:25.840 --> 00:20:30.880]  屬靈的戰爭的時候
[00:20:30.880 --> 00:20:35.320]  有一個這樣的人,這麼遠的水路來到我這裏
[00:20:35.320 --> 00:20:37.040]  和我一起同攻
[00:20:37.040 --> 00:20:38.800]  是何等的珍惜
[00:20:38.800 --> 00:20:42.280]  他是我的弟兄
[00:20:42.280 --> 00:20:48.440]  今日我們生活在末世一個艱難的時代裏面
[00:20:48.440 --> 00:20:52.120]  我們都需要在侍奉上面
[00:20:52.120 --> 00:20:53.800]  有好像伊巴伐提
[00:20:53.800 --> 00:20:58.760]  好像保羅一樣的弟兄
[00:20:58.760 --> 00:21:00.360]  這個是非常重要的
[00:21:00.360 --> 00:21:03.160]  很多人回教會,回到家裏就不搬
[00:21:03.160 --> 00:21:04.680]  很多人回教會
[00:21:04.680 --> 00:21:09.880]  覺得教會沒有甚麼味道
[00:21:09.880 --> 00:21:12.360]  那個基本的原因是甚麼呢?
[00:21:12.360 --> 00:21:15.760]  就是因為他們未曾和弟兄姊妹
[00:21:15.760 --> 00:21:17.960]  建立一種屬靈
[00:21:17.960 --> 00:21:20.440]  一種親戚的關係
[00:21:20.440 --> 00:21:23.760]  是共親的
[00:21:23.760 --> 00:21:25.560]  是我的弟兄
[00:21:25.560 --> 00:21:28.000]  是我的姊妹
[00:21:28.000 --> 00:21:30.800]  如果我們建立到一種這樣的關係的時候
[00:21:30.800 --> 00:21:35.240]  在教會雖然面對文化裏面很多的挑戰
[00:21:35.240 --> 00:21:37.280]  很多的困難
[00:21:37.280 --> 00:21:41.360]  我們仍然能夠愛惜這個教會
[00:21:41.360 --> 00:21:46.120]  在這個教會裏面找到我們的伊巴伐提
[00:21:46.120 --> 00:21:48.080]  找到我們的保羅
