
[00:00:00.000 --> 00:00:02.000]  我們讀一段聖經在
[00:08:29.000 --> 00:08:31.000]  甚至有一次你還記得
[00:08:31.000 --> 00:08:33.000]  他傳福音被人捉住
[00:08:33.000 --> 00:08:36.000]  就被人毒打
[00:08:36.000 --> 00:08:38.000]  以爲他死了
[00:08:38.000 --> 00:08:40.000]  把他丟到城外
[00:08:40.000 --> 00:08:42.000]  因爲他死了丟到城外
[00:08:42.000 --> 00:08:45.000]  沒想到保羅忽然醒過來
[00:08:45.000 --> 00:08:46.000]  你想想看
[00:08:46.000 --> 00:08:47.000]  如果是你
[00:08:47.000 --> 00:08:49.000]  你在傳福音
[00:08:49.000 --> 00:08:50.000]  被人抓了
[00:08:50.000 --> 00:08:51.000]  毒打一頓
[00:08:51.000 --> 00:08:52.000]  人家都以爲你死了
[00:08:52.000 --> 00:08:55.000]  然後把你拖到城外丟到城外
[00:08:55.000 --> 00:08:56.000]  忽然間你醒過來
[00:08:56.000 --> 00:08:59.000]  你會怎麼反應
[00:08:59.000 --> 00:09:00.000]  我相信第一反應
[00:09:00.000 --> 00:09:02.000]  哎喲呀
[00:09:02.000 --> 00:09:03.000]  送我到醫院
[00:09:03.000 --> 00:09:05.000]  救命
[00:09:05.000 --> 00:09:06.000]  算了算了
[00:09:06.000 --> 00:09:08.000]  這人心裏沒有預備好了
[00:09:08.000 --> 00:09:09.000]  還沒預備好
[00:09:09.000 --> 00:09:10.000]  我以後再來
[00:09:10.000 --> 00:09:12.000]  以後再來吧
[00:09:12.000 --> 00:09:13.000]  可保羅沒有
[00:09:13.000 --> 00:09:14.000]  他一醒過來
[00:09:14.000 --> 00:09:19.000]  發現居然沒死
[00:09:19.000 --> 00:09:20.000]  繼續進城
[00:09:20.000 --> 00:09:21.000]  繼續傳福音
[00:09:21.000 --> 00:09:23.000]  Hallelujah
[00:09:23.000 --> 00:09:25.000]  保羅從來不因爲
[00:09:25.000 --> 00:09:28.000]  時候方便或不方便
[00:09:28.000 --> 00:09:30.000]  影響他宣教的工作
[00:09:30.000 --> 00:09:32.000]  因爲他知道使命
[00:09:32.000 --> 00:09:34.000]  已經託付給他了
[00:09:34.000 --> 00:09:35.000]  同樣的第二點
[00:09:35.000 --> 00:09:36.000]  你可知道使命
[00:09:36.000 --> 00:09:39.000]  也已經託付給我們了嗎
[00:09:39.000 --> 00:09:40.000]  聖經講到說
[00:09:40.000 --> 00:09:43.000]  教會就是基督的身體嗎
[00:09:43.000 --> 00:09:44.000]  什麼是身體
[00:09:44.000 --> 00:09:46.000]  一個身體一定會做
[00:09:46.000 --> 00:09:47.000]  頭要他做的事情
[00:09:47.000 --> 00:09:49.000]  如果一個身體不做
[00:09:49.000 --> 00:09:50.000]  頭要他做的事情
[00:09:50.000 --> 00:09:52.000]  這身體就癱瘓了
[00:09:52.000 --> 00:09:54.000]  同樣今天教會
[00:09:54.000 --> 00:09:57.000]  一定要做基督要做的事情
[00:09:57.000 --> 00:09:58.000]  我看見很多時候
[00:09:58.000 --> 00:09:59.000]  很多的教會
[00:09:59.000 --> 00:10:02.000]  只想做自己要做的事情
[00:10:02.000 --> 00:10:03.000]  就像當年耶路撒冷的教會
[00:10:03.000 --> 00:10:04.000]  記得嗎
[00:10:04.000 --> 00:10:05.000]  耶路撒冷的教會
[00:10:05.000 --> 00:10:08.000]  他們凡物共用彼此相愛
[00:10:08.000 --> 00:10:10.000]  請問好不好
[00:10:10.000 --> 00:10:11.000]  太好了
[00:10:11.000 --> 00:10:13.000]  模範教會彼此相愛
[00:10:13.000 --> 00:10:15.000]  好得不得了
[00:10:15.000 --> 00:10:18.000]  但他們只想滿足自己的慾望
[00:10:18.000 --> 00:10:21.000]  只想求自己的滿足
[00:10:21.000 --> 00:10:22.000]  我告訴你
[00:10:22.000 --> 00:10:23.000]  自我是一個
[00:10:23.000 --> 00:10:26.000]  永遠滿足不完的陷阱
[00:10:26.000 --> 00:10:28.000]  我告訴你
[00:10:28.000 --> 00:10:29.000]  我再說
[00:10:29.000 --> 00:10:30.000]  自我是一個
[00:10:30.000 --> 00:10:34.000]  永遠滿足不完的陷阱
[00:10:34.000 --> 00:10:36.000]  結果大逼迫
[00:10:36.000 --> 00:10:37.000]  就臨到耶路撒冷教會
[00:10:37.000 --> 00:10:38.000]  記得嗎
[00:10:38.000 --> 00:10:42.000]  教會被逼得四散到各處
[00:10:42.000 --> 00:10:44.000]  然後他們才明白
[00:10:44.000 --> 00:10:46.000]  原來神的心意
[00:10:46.000 --> 00:10:50.000]  不是要福音停留在耶路撒冷而已
[00:10:50.000 --> 00:10:51.000]  神的心意
[00:10:51.000 --> 00:10:55.000]  是要福音傳到萬國萬民去
[00:10:55.000 --> 00:10:56.000]  我就想到
[00:10:56.000 --> 00:11:00.000]  《釋述記》第五章一個故事
[00:11:00.000 --> 00:11:02.000]  在底波拉做事實的時代
[00:11:02.000 --> 00:11:06.000]  夏索王帶着大軍來攻擊以色列
[00:11:06.000 --> 00:11:09.000]  夏索王有九百鐵車
[00:11:09.000 --> 00:11:10.000]  聖經說
[00:11:10.000 --> 00:11:12.000]  以色列連一架鐵車都沒有
[00:11:12.000 --> 00:11:15.000]  步兵怎麼跟鐵車對打
[00:11:15.000 --> 00:11:17.000]  所以底波拉呼召以色列人說
[00:11:17.000 --> 00:11:20.000]  來呀起來爲神征戰
[00:11:20.000 --> 00:11:21.000]  我們看見以色列支派
[00:11:21.000 --> 00:11:23.000]  有不同的反應
[00:11:23.000 --> 00:11:25.000]  在這裏看見《釋述記》五章十五節
[00:11:25.000 --> 00:11:27.000]  你看見在這裏
[00:11:27.000 --> 00:11:28.000]  在最後面講到
[00:11:28.000 --> 00:11:30.000]  在流遍的溪水旁
[00:11:30.000 --> 00:11:33.000]  有心中定大志
[00:11:33.000 --> 00:11:35.000]  第一種反應流遍的反應
[00:11:35.000 --> 00:11:37.000]  心中有大志
[00:11:37.000 --> 00:11:39.000]  願意爲神擺上
[00:11:39.000 --> 00:11:42.000]  講起來是火熱的不得了
[00:11:42.000 --> 00:11:44.000]  奮心步道會一定去參加
[00:11:44.000 --> 00:11:47.000]  宣教大會每一次都獻身
[00:11:47.000 --> 00:11:49.000]  但從來沒有真實的行動
[00:11:49.000 --> 00:11:51.000]  心中火熱
[00:11:51.000 --> 00:11:53.000]  從來沒有行動
[00:11:53.000 --> 00:11:55.000]  十七節你看見第二種人
[00:11:55.000 --> 00:11:59.000]  激烈人安居在約旦河外
[00:11:59.000 --> 00:12:04.000]  激烈人根本是在河的另外一個岸
[00:12:04.000 --> 00:12:07.000]  換句話說好像隔岸觀火一樣
[00:12:07.000 --> 00:12:09.000]  反正打不到我們
[00:12:09.000 --> 00:12:10.000]  與我們何干呢
[00:12:10.000 --> 00:12:14.000]  我們在對岸在那安居樂業吧
[00:12:14.000 --> 00:12:16.000]  這就好像美國的教會就是這樣
[00:12:16.000 --> 00:12:19.000]  再混亂也打不到我們
[00:12:19.000 --> 00:12:21.000]  與我何干啊
[00:12:21.000 --> 00:12:23.000]  我們看激烈人就這樣的態度
[00:12:23.000 --> 00:12:25.000]  接下來我們看淡人是怎麼樣
[00:12:25.000 --> 00:12:26.000]  另一種反應
[00:12:26.000 --> 00:12:29.000]  淡人是等候在船上
[00:12:29.000 --> 00:12:31.000]  這個稍微好一點
[00:12:31.000 --> 00:12:33.000]  他們是想行動很想行動
[00:12:33.000 --> 00:12:35.000]  只不過要等神
[00:12:35.000 --> 00:12:36.000]  要等神的呼召
[00:12:36.000 --> 00:12:39.000]  卻不知道神的呼召早已經臨到了
[00:12:39.000 --> 00:12:41.000]  神的時刻早已經降臨了
[00:12:41.000 --> 00:12:43.000]  號角早已經吹起了
[00:12:43.000 --> 00:12:46.000]  他們還在那等候要預備
[00:12:46.000 --> 00:12:48.000]  還在等在船上
[00:12:48.000 --> 00:12:49.000]  人家打仗都打完回來了
[00:12:49.000 --> 00:12:51.000]  還在等在船上
[00:12:51.000 --> 00:12:53.000]  淡人就是這樣
[00:12:53.000 --> 00:12:55.000]  還有亞瑟人在哪裏呢
[00:12:55.000 --> 00:12:58.000]  在海口靜坐
[00:12:58.000 --> 00:13:01.000]  在港口安居
[00:13:01.000 --> 00:13:03.000]  他們面向港口
[00:13:03.000 --> 00:13:06.000]  享受神的同在跟大自然
[00:13:06.000 --> 00:13:09.000]  背後的耶穌的騙子已經打殺
[00:13:09.000 --> 00:13:10.000]  已經不得了
[00:13:10.000 --> 00:13:12.000]  他們安居在港口
[00:13:12.000 --> 00:13:15.000]  享受上帝的榮美
[00:13:15.000 --> 00:13:17.000]  在那等候
[00:13:17.000 --> 00:13:20.000]  我們看見只有一種人十八節
[00:13:20.000 --> 00:13:23.000]  西部人是拼命趕死
[00:13:23.000 --> 00:13:27.000]  南方他的人在田野的高處也是如此
[00:13:27.000 --> 00:13:28.000]  只有這兩種人
[00:13:28.000 --> 00:13:31.000]  他們是爲主勇敢興起
[00:13:31.000 --> 00:13:33.000]  爲神來征戰
[00:13:33.000 --> 00:13:34.000]  如果你讀這段故事
[00:13:34.000 --> 00:13:37.000]  就知道後來神行了神蹟吉祀
[00:13:37.000 --> 00:13:40.000]  就藉着他們打敗了敵軍
[00:13:40.000 --> 00:13:43.000]  我們看見西部人跟南方他的人
[00:13:43.000 --> 00:13:44.000]  因爲順從神的呼召
[00:13:44.000 --> 00:13:45.000]  勇敢向前
[00:13:45.000 --> 00:13:48.000]  他們就經歷神的得勝
[00:13:48.000 --> 00:13:51.000]  那你說我爲什麼要講這個故事
[00:13:51.000 --> 00:13:52.000]  因爲我告訴你
[00:13:52.000 --> 00:13:54.000]  很多時候我們有一種想法
[00:13:54.000 --> 00:13:57.000]  牧師只要有人去打仗就好了
[00:13:57.000 --> 00:13:59.000]  我們還繼續安居
[00:13:59.000 --> 00:14:01.000]  我們還繼續在隔岸觀火
[00:14:01.000 --> 00:14:03.000]  我們反正還繼續可以等候
[00:14:03.000 --> 00:14:06.000]  只要有人打仗就好了
[00:14:06.000 --> 00:14:08.000]  讓我們做我們的事
[00:14:08.000 --> 00:14:09.000]  他們做他們不就得了
[00:14:09.000 --> 00:14:11.000]  事實上不是如此
[00:14:11.000 --> 00:14:13.000]  跟你說事實上不是如此
[00:14:13.000 --> 00:14:16.000]  馬太福音你仔細讀
[00:14:16.000 --> 00:14:19.000]  馬太福音第四章十四節到十六節
[00:14:19.000 --> 00:14:20.000]  非常奇妙
[00:14:20.000 --> 00:14:24.000]  我以前讀這些聖經都隨便讀過去
[00:14:24.000 --> 00:14:26.000]  直到我再一次讀的時候
[00:14:26.000 --> 00:14:28.000]  忽然間我眼睛一亮起來
[00:14:28.000 --> 00:14:31.000]  爲什麼在這裏只講到兩種人
[00:14:31.000 --> 00:14:33.000]  講到耶穌基督榮光降臨
[00:14:33.000 --> 00:14:34.000]  只講到兩種人
[00:14:34.000 --> 00:14:36.000]  是哪兩種人
[00:14:36.000 --> 00:14:38.000]  西部倫地跟拿佛塔利地
[00:14:38.000 --> 00:14:41.000]  就沿海路約旦河外外邦人的家人地
[00:14:41.000 --> 00:14:43.000]  十六節怎麼說
[00:14:43.000 --> 00:14:44.000]  十六節
[00:14:44.000 --> 00:14:47.000]  那坐在黑暗的百姓看見了大光
[00:14:47.000 --> 00:14:52.000]  坐在石英之眼有光發現照着他們
[00:14:52.000 --> 00:14:53.000]  這個光是指的誰
[00:14:53.000 --> 00:14:55.000]  指的耶穌基督
[00:14:55.000 --> 00:14:58.000]  是指永恆的福音來講
[00:14:58.000 --> 00:15:02.000]  我們看見當西部倫人跟拿佛塔利人
[00:15:02.000 --> 00:15:05.000]  當年應得他們的順服的時候
[00:15:05.000 --> 00:15:09.000]  我們看見神榮耀的同在就彰顯在他們的地上
[00:15:09.000 --> 00:15:11.000]  他們的地就成爲神的居所
[00:15:11.000 --> 00:15:14.000]  他們的地成爲神榮耀同在彰顯的地方
[00:15:14.000 --> 00:15:15.000]  Hallelujah
[00:15:15.000 --> 00:15:20.000]  這不是劉遍人他們所渴望追求的嗎
[00:15:20.000 --> 00:15:24.000]  這不是亞瑟人他們所可盼的嗎
[00:15:24.000 --> 00:15:28.000]  這不是誕人所等候要得到的嗎
[00:15:28.000 --> 00:15:30.000]  結果是誰真正得到啊
[00:15:30.000 --> 00:15:34.000]  是西部倫人跟拿佛塔利人
[00:15:34.000 --> 00:15:35.000]  Hallelujah
[00:15:35.000 --> 00:15:37.000]  當他們勇敢跟隨的時候
[00:15:37.000 --> 00:15:39.000]  他們真實經歷到神的得勝
[00:15:39.000 --> 00:15:43.000]  而且享有神榮耀同在的彰顯
[00:15:43.000 --> 00:15:44.000]  Hallelujah
[00:15:44.000 --> 00:15:45.000]  所以弟兄姐妹
[00:15:45.000 --> 00:15:48.000]  我們看見事實上不是像你所想象的
[00:15:48.000 --> 00:15:50.000]  你以爲別人去打仗就好了
[00:15:50.000 --> 00:15:51.000]  No No No
[00:15:51.000 --> 00:15:54.000]  只有拿佛塔利人西部倫人
[00:15:54.000 --> 00:15:58.000]  他們爲主拼命勇敢
[00:15:58.000 --> 00:16:01.000]  他們是真正不但經歷得勝
[00:16:01.000 --> 00:16:05.000]  而經歷神真實的祝福跟獎賞
[00:16:05.000 --> 00:16:08.000]  所以教會我們一定要爲主興起
[00:16:08.000 --> 00:16:11.000]  要像西部倫人像拿佛塔利人
[00:16:11.000 --> 00:16:17.000]  敢死拼命
[00:16:17.000 --> 00:16:20.000]  你有沒有這種心智啊
[00:16:20.000 --> 00:16:21.000]  你去啊
[00:16:21.000 --> 00:16:23.000]  有人爲了打仗就好
[00:16:23.000 --> 00:16:24.000]  No No No
[00:16:24.000 --> 00:16:25.000]  你要一直得獎賞
[00:16:25.000 --> 00:16:26.000]  你不要讓別人去
