
[00:00:00.000 --> 00:00:02.000]  那今天我們要談到
[00:01:49.000 --> 00:01:51.000]  不但不是和平
[00:01:51.000 --> 00:01:55.000]  緬甸還是充滿了戰爭
[00:01:55.000 --> 00:01:56.000]  另外一個
[00:01:56.000 --> 00:01:58.000]  今天你看一下右邊這個人
[00:01:58.000 --> 00:02:00.000]  有誰知道他們是誰
[00:02:00.000 --> 00:02:02.000]  可能你大概不會知道
[00:02:02.000 --> 00:02:04.000]  這兩個人他們同時
[00:02:04.000 --> 00:02:06.000]  在二零二一年的時候
[00:02:06.000 --> 00:02:08.000]  得到諾貝爾和平獎
[00:02:08.000 --> 00:02:11.000]  二十年後之後是這兩個人
[00:02:11.000 --> 00:02:14.000]  都是新聞媒體人物
[00:02:14.000 --> 00:02:17.000]  一個是旅的 是菲律賓人
[00:02:17.000 --> 00:02:20.000]  他是因為報導當時候的特洛
[00:02:20.000 --> 00:02:23.000]  那個總統叫什麼 特洛蒂
[00:02:23.000 --> 00:02:26.000]  要報導他的腐敗這些事情
[00:02:26.000 --> 00:02:28.000]  那你看他做這種事情
[00:02:28.000 --> 00:02:30.000]  絕對不會有什麼好結果
[00:02:30.000 --> 00:02:31.000]  是不是
[00:02:31.000 --> 00:02:33.000]  所以他這個也當然受到
[00:02:33.000 --> 00:02:34.000]  政府很大的逼迫
[00:02:34.000 --> 00:02:36.000]  可是這個也使他得到了
[00:02:36.000 --> 00:02:37.000]  諾貝爾和平獎
[00:02:37.000 --> 00:02:39.000]  那麼右邊這個男的是
[00:02:39.000 --> 00:02:43.000]  俄羅斯的一個新聞報導者
[00:02:43.000 --> 00:02:46.000]  他報導普亭
[00:02:46.000 --> 00:02:51.000]  報導當時政府這些腐敗
[00:02:51.000 --> 00:02:53.000]  等等的這些事情
[00:02:53.000 --> 00:02:55.000]  那請問你想這樣子的人
[00:02:55.000 --> 00:02:57.000]  結果會如何
[00:02:57.000 --> 00:02:59.000]  也是 是不是
[00:02:59.000 --> 00:03:03.000]  所以他們都是很努力的
[00:03:03.000 --> 00:03:05.000]  想要揭發出這個
[00:03:05.000 --> 00:03:08.000]  社會上面的問題
[00:03:08.000 --> 00:03:10.000]  所以因為這樣子的緣故
[00:03:10.000 --> 00:03:14.000]  他們得到了諾貝爾和平獎
[00:03:14.000 --> 00:03:16.000]  但實際上就是沒
[00:03:16.000 --> 00:03:17.000]  雖然他們很努力
[00:03:17.000 --> 00:03:18.000]  他們很偉大
[00:03:18.000 --> 00:03:19.000]  他們很正義
[00:03:19.000 --> 00:03:21.000]  他們可是
[00:03:21.000 --> 00:03:24.000]  他們沒有辦法帶來
[00:03:24.000 --> 00:03:26.000]  真正的和平
[00:03:26.000 --> 00:03:28.000]  諾貝爾和平獎
[00:03:28.000 --> 00:03:30.000]  頒發了已經到今天
[00:03:30.000 --> 00:03:31.000]  不知道多少位了
[00:03:31.000 --> 00:03:33.000]  但是這個世界
[00:03:33.000 --> 00:03:36.000]  還是充滿了紛爭
[00:03:36.000 --> 00:03:39.000]  誰才是這個世界
[00:03:39.000 --> 00:03:41.000]  和平的關鍵者呢
[00:03:41.000 --> 00:03:47.000]  誰才能帶來這個世界的和平呢
[00:03:47.000 --> 00:03:49.000]  基督
[00:03:49.000 --> 00:03:50.000]  所以聖經上說
[00:03:50.000 --> 00:03:55.000]  基督祂是我們的和睦
[00:03:55.000 --> 00:04:01.000]  藉著祂成就了和平
[00:04:01.000 --> 00:04:02.000]  然後一副書說
[00:04:02.000 --> 00:04:03.000]  這裡告訴我們說
[00:04:03.000 --> 00:04:04.000]  第二章這裡說
[00:04:04.000 --> 00:04:05.000]  十四節祂說
[00:04:05.000 --> 00:04:07.000]  因祂使我們和睦
[00:04:07.000 --> 00:04:08.000]  原文的意思就是
[00:04:08.000 --> 00:04:10.000]  祂是我們的和睦
[00:04:10.000 --> 00:04:15.000]  He is our peace
[00:04:15.000 --> 00:04:17.000]  那麼在這段聖經裡面
[00:04:17.000 --> 00:04:18.000]  一副書提到說
[00:04:18.000 --> 00:04:19.000]  因祂使我們和睦
[00:04:19.000 --> 00:04:21.000]  將兩下合二為一
[00:04:21.000 --> 00:04:25.000]  拆毀了中間隔斷的牆
[00:04:25.000 --> 00:04:29.000]  這我們看一下聖殿
[00:04:29.000 --> 00:04:33.000]  聖殿這個是外包人院
[00:04:33.000 --> 00:04:36.000]  然後接下去你看見
[00:04:36.000 --> 00:04:39.000]  有一個隔斷的牆
[00:04:39.000 --> 00:04:42.000]  這個牆就把外包人
[00:04:42.000 --> 00:04:44.000]  隔在那個地方
[00:04:44.000 --> 00:04:45.000]  然後這邊有一個牌子
[00:04:45.000 --> 00:04:46.000]  上面寫著什麼
[00:04:46.000 --> 00:04:50.000]  寫著外包人禁止入內
[00:04:50.000 --> 00:04:51.000]  違者怎麼樣
[00:04:51.000 --> 00:04:53.000]  處死
[00:04:53.000 --> 00:04:54.000]  還記不記得當年
[00:04:54.000 --> 00:04:58.000]  正是在上海的租界
[00:04:58.000 --> 00:05:00.000]  有人還記得嗎
[00:05:00.000 --> 00:05:03.000]  也有一個牌子寫什麼
[00:05:03.000 --> 00:05:08.000]  華人與狗不准進入
[00:05:08.000 --> 00:05:09.000]  同樣的意思
[00:05:09.000 --> 00:05:11.000]  你可以看見沒有
[00:05:11.000 --> 00:05:14.000]  這種種族之間的歧視
[00:05:14.000 --> 00:05:15.000]  種族之間的這種
[00:05:15.000 --> 00:05:18.000]  瞧不起紛爭
[00:05:18.000 --> 00:05:21.000]  自古至今都是如此
[00:05:21.000 --> 00:05:24.000]  猶太人瞧不起外包人
[00:05:24.000 --> 00:05:25.000]  猶太人怎麼樣
[00:05:25.000 --> 00:05:27.000]  瞧不起外包人呢
[00:05:27.000 --> 00:05:28.000]  你知道
[00:05:28.000 --> 00:05:30.000]  猶太人認為說
[00:05:30.000 --> 00:05:33.000]  他說上帝為地獄的火
[00:05:33.000 --> 00:05:36.000]  外包人是上帝為地獄的火
[00:05:36.000 --> 00:05:40.000]  是所預備的燃料
[00:05:40.000 --> 00:05:42.000]  幫助一個外包人的產婦
[00:05:42.000 --> 00:05:43.000]  是不合法的
[00:05:43.000 --> 00:05:44.000]  為什麼呢
[00:05:44.000 --> 00:05:45.000]  因為你又讓一個外包人
[00:05:45.000 --> 00:05:49.000]  進入世界
[00:05:49.000 --> 00:05:51.000]  如果猶太人跟外包人同婚
[00:05:51.000 --> 00:05:55.000]  就要替他舉行喪禮
[00:05:55.000 --> 00:05:58.000]  聽了這些你會覺得說
[00:05:58.000 --> 00:06:00.000]  這些猶太人好驕傲
[00:06:00.000 --> 00:06:01.000]  是不是
[00:06:01.000 --> 00:06:02.000]  如果讓這些猶太人
[00:06:02.000 --> 00:06:05.000]  繼續這樣子的觀念下去的話
[00:06:05.000 --> 00:06:07.000]  今天根本沒有救恩可言
[00:06:07.000 --> 00:06:11.000]  是不是
[00:06:11.000 --> 00:06:13.000]  那不要說猶太人
[00:06:13.000 --> 00:06:15.000]  咱們中國人
[00:06:15.000 --> 00:06:17.000]  咱們中國人會不會
[00:06:17.000 --> 00:06:19.000]  也有同樣的問題
[00:06:19.000 --> 00:06:20.000]  有沒有
[00:06:20.000 --> 00:06:24.000]  我們稱日本人叫什麼
[00:06:24.000 --> 00:06:28.000]  不要講
[00:06:28.000 --> 00:06:29.000]  你看
[00:06:29.000 --> 00:06:30.000]  我們不姓祖的時候
[00:06:30.000 --> 00:06:31.000]  我們稱日本人
[00:06:31.000 --> 00:06:33.000]  我們有一個稱呼對不對
[00:06:33.000 --> 00:06:41.000]  我們從印度人有沒有一個稱呼
[00:06:41.000 --> 00:06:46.000]  還不要講說外國人
[00:06:46.000 --> 00:06:47.000]  我記得有一次
[00:06:47.000 --> 00:06:48.000]  在台灣的一個
[00:06:48.000 --> 00:06:49.000]  很有名的一個講員
[00:06:49.000 --> 00:06:51.000]  叫做范大林
[00:06:51.000 --> 00:06:53.000]  我們稱他叫范哥
[00:06:53.000 --> 00:06:54.000]  他就開玩笑講
[00:06:54.000 --> 00:06:55.000]  他說
[00:06:55.000 --> 00:06:58.000]  我們現在到深圳兩岸都不是
[00:06:58.000 --> 00:07:00.000]  在台灣人家叫我們是
[00:07:00.000 --> 00:07:03.000]  那叫什麼
[00:07:03.000 --> 00:07:04.000]  不是
[00:07:04.000 --> 00:07:06.000]  在台灣他叫我們是外省
[00:07:06.000 --> 00:07:10.000]  後面那個字我不講
[00:07:10.000 --> 00:07:11.000]  那在大陸呢
[00:07:11.000 --> 00:07:13.000]  他叫我們什麼
[00:07:13.000 --> 00:07:16.000]  叫呆包
[00:07:16.000 --> 00:07:18.000]  呆包嘛
[00:07:18.000 --> 00:07:21.000]  兩邊不是人
[00:07:21.000 --> 00:07:23.000]  是不是
[00:07:23.000 --> 00:07:24.000]  親愛的同志們
[00:07:24.000 --> 00:07:25.000]  你可以看見
[00:07:25.000 --> 00:07:27.000]  整個這個世界
[00:07:27.000 --> 00:07:28.000]  從歷史以來
[00:07:28.000 --> 00:07:29.000]  人跟人之間
[00:07:29.000 --> 00:07:31.000]  有太多的因素
[00:07:31.000 --> 00:07:32.000]  種族的因素
[00:07:32.000 --> 00:07:33.000]  血緣的因素
[00:07:33.000 --> 00:07:35.000]  還有各式各樣背景
[00:07:35.000 --> 00:07:36.000]  個性不同的原因
[00:07:36.000 --> 00:07:39.000]  造成人與人之間的分歧
[00:07:39.000 --> 00:07:41.000]  連猶太人當初的
[00:07:41.000 --> 00:07:44.000]  這一個聖殿裡面
[00:07:44.000 --> 00:07:50.000]  都有這一個隔斷的牆
[00:07:50.000 --> 00:07:52.000]  這個隔斷的牆
[00:07:52.000 --> 00:07:53.000]  你看看
[00:07:53.000 --> 00:07:55.000]  在石頭上面寫的字
[00:07:55.000 --> 00:07:57.000]  這個就是當時候
[00:07:57.000 --> 00:08:01.000]  聖殿的西綠聖殿的情況
[00:08:01.000 --> 00:08:03.000]  那親愛的同志們
[00:08:03.000 --> 00:08:05.000]  最近我們看見這個世界
[00:08:05.000 --> 00:08:08.000]  俄烏戰爭持續到今天
[00:08:08.000 --> 00:08:09.000]  對不對
[00:08:09.000 --> 00:08:11.000]  俄國俄羅斯
[00:08:11.000 --> 00:08:13.000]  俄羅斯跟烏克蘭的戰爭
[00:08:13.000 --> 00:08:14.000]  一直在打
[00:08:14.000 --> 00:08:17.000]  到現在還沒有結束
[00:08:17.000 --> 00:08:20.000]  那麼
[00:08:20.000 --> 00:08:21.000]  好像在前段時間
[00:08:21.000 --> 00:08:24.000]  大家就把這個俄烏戰爭
[00:08:24.000 --> 00:08:25.000]  跟這個兩岸關係
[00:08:25.000 --> 00:08:27.000]  也作為一個比方
[00:08:27.000 --> 00:08:28.000]  比方比方
[00:08:28.000 --> 00:08:30.000]  結果突然來一個
[00:08:30.000 --> 00:08:32.000]  佩洛西訪問台灣
[00:08:32.000 --> 00:08:33.000]  是不是
[00:08:33.000 --> 00:08:35.000]  然後就帶來了台海風雲
[00:08:35.000 --> 00:08:37.000]  三天軍演
[00:08:37.000 --> 00:08:39.000]  現在聽說這個軍演
[00:08:39.000 --> 00:08:40.000]  要持續在渤海
[00:08:40.000 --> 00:08:41.000]  要繼續再持續
[00:08:41.000 --> 00:08:48.000]  可能長達一個月
[00:08:48.000 --> 00:08:51.000]  同志們
[00:08:51.000 --> 00:08:55.000]  我們不是兩岸一家親嗎
[00:08:55.000 --> 00:08:57.000]  是嗎
[00:08:57.000 --> 00:09:00.000]  是不是兩岸一家親
[00:09:00.000 --> 00:09:04.000]  同志中國人
[00:09:04.000 --> 00:09:06.000]  不 我不是中國人
[00:09:06.000 --> 00:09:09.000]  好 馬上怎麼樣
[00:09:09.000 --> 00:09:12.000]  兩岸就不一家親了
[00:09:12.000 --> 00:09:13.000]  你必須要這樣子
[00:09:13.000 --> 00:09:15.000]  你必須要那樣子
[00:09:15.000 --> 00:09:17.000]  好 我們今天不談政治問題
[00:09:17.000 --> 00:09:18.000]  但親愛的同志們
[00:09:18.000 --> 00:09:20.000]  我在北美我深深的感覺
[00:09:20.000 --> 00:09:22.000]  只有在基督的裡面
[00:09:22.000 --> 00:09:24.000]  才真正的能夠合一
[00:09:24.000 --> 00:09:27.000]  Amen
[00:09:27.000 --> 00:09:31.000]  我們在這裡有帶包
[00:09:31.000 --> 00:09:33.000]  我們在這邊
[00:09:33.000 --> 00:09:35.000]  有這個國內來的
[00:09:35.000 --> 00:09:36.000]  有台灣來的
[00:09:36.000 --> 00:09:37.000]  有香港來的
[00:09:37.000 --> 00:09:39.000]  還有東南亞來的
[00:09:39.000 --> 00:09:41.000]  我們各地的人聚在一起
[00:09:41.000 --> 00:09:42.000]  我們各地都是華人
[00:09:42.000 --> 00:09:45.000]  是不是
[00:09:45.000 --> 00:09:47.000]  親愛的同志們
[00:09:47.000 --> 00:09:49.000]  如果不是因為基督的緣故
[00:09:49.000 --> 00:09:52.000]  我們今天可能跟著
[00:09:52.000 --> 00:09:54.000]  兩邊的這一個政府
[00:09:54.000 --> 00:09:55.000]  在那個地方
[00:09:55.000 --> 00:09:57.000]  在那邊同仇敵愾
[00:09:57.000 --> 00:09:59.000]  彼此在那邊對立
[00:09:59.000 --> 00:10:00.000]  親愛的同志們
[00:10:00.000 --> 00:10:02.000]  這個世界讓我們看見
[00:10:02.000 --> 00:10:03.000]  如果沒有基督
[00:10:03.000 --> 00:10:04.000]  這個世界就是如此
[00:10:04.000 --> 00:10:05.000]  如果沒有基督
[00:10:05.000 --> 00:10:06.000]  這個世界
[00:10:06.000 --> 00:10:12.000]  最後就是走向滅亡
[00:10:12.000 --> 00:10:13.000]  楚祖憐憫我們
[00:10:13.000 --> 00:10:15.000]  世界充滿了紛爭
[00:10:15.000 --> 00:10:17.000]  國與國之間的問題
[00:10:17.000 --> 00:10:20.000]  然後連國家自己本身
[00:10:20.000 --> 00:10:22.000]  有些國家
[00:10:22.000 --> 00:10:24.000]  有它很多的種族
[00:10:24.000 --> 00:10:25.000]  這個問題就來了
[00:10:25.000 --> 00:10:26.000]  是不是
[00:10:26.000 --> 00:10:28.000]  譬如說緬甸
[00:10:28.000 --> 00:10:30.000]  我到緬甸去短旋
[00:10:30.000 --> 00:10:32.000]  那麼我們在蠟樹那個地方
[00:10:32.000 --> 00:10:33.000]  比較接近
[00:10:33.000 --> 00:10:35.000]  就是靠近北部山區了
[00:10:35.000 --> 00:10:37.000]  那邊很多少數民族
[00:10:37.000 --> 00:10:40.000]  克欽族等等這些族
[00:10:40.000 --> 00:10:41.000]  那麼這些族
[00:10:41.000 --> 00:10:43.000]  這些少數民族
[00:10:43.000 --> 00:10:45.000]  他們就是跟政府之間
[00:10:45.000 --> 00:10:46.000]  是對立的
[00:10:46.000 --> 00:10:47.000]  為什麼
[00:10:47.000 --> 00:10:50.000]  因為政府就是打壓他們
[00:10:50.000 --> 00:10:51.000]  這些少數民族
[00:10:51.000 --> 00:10:52.000]  這些政府
[00:10:52.000 --> 00:10:56.000]  緬甸的主要是緬甸族
[00:10:56.000 --> 00:10:58.000]  他們就是
[00:10:58.000 --> 00:10:59.000]  政府就是對這些
[00:10:59.000 --> 00:11:03.000]  其他的這些少數民族不友善
[00:11:03.000 --> 00:11:04.000]  所以這一次的政變
[00:11:04.000 --> 00:11:08.000]  帶來一個什麼結果呢
[00:11:08.000 --> 00:11:11.000]  就形成了緬甸的內戰
[00:11:11.000 --> 00:11:13.000]  我看了一些資料
[00:11:13.000 --> 00:11:15.000]  我就覺得很感慨
[00:11:15.000 --> 00:11:18.000]  連這一次的許多的年輕人
[00:11:18.000 --> 00:11:19.000]  大學生
[00:11:19.000 --> 00:11:20.000]  他們把工作
[00:11:20.000 --> 00:11:23.000]  把他們的學業放下來
[00:11:23.000 --> 00:11:25.000]  他們就去加入
[00:11:25.000 --> 00:11:27.000]  這個少數民族聯合起來的
[00:11:27.000 --> 00:11:28.000]  一個陣營
[00:11:28.000 --> 00:11:31.000]  就是要對抗政府
[00:11:31.000 --> 00:11:32.000]  他說因為
[00:11:32.000 --> 00:11:36.000]  我們如果不這樣做的話
[00:11:36.000 --> 00:11:42.000]  緬甸永遠不會有希望
[00:11:42.000 --> 00:11:44.000]  操兵的時候
[00:11:44.000 --> 00:11:46.000]  打仗的時候
[00:11:46.000 --> 00:11:47.000]  你知道嗎
[00:11:47.000 --> 00:11:48.000]  他們有些地方
[00:11:48.000 --> 00:11:50.000]  還拿著彈弓在打他們
[00:11:50.000 --> 00:11:52.000]  打這個政府軍
[00:11:52.000 --> 00:11:54.000]  怎麼打
[00:11:54.000 --> 00:11:57.000]  一個國家怎麼會到這種地步
[00:11:57.000 --> 00:11:58.000]  直到今天
[00:11:58.000 --> 00:12:00.000]  緬甸還在那邊打仗
[00:12:00.000 --> 00:12:02.000]  還在那邊內戰
[00:12:02.000 --> 00:12:03.000]  種族之間
[00:12:03.000 --> 00:12:05.000]  另外一個在非洲的國家
[00:12:05.000 --> 00:12:07.000]  可能大家比較不清楚
[00:12:07.000 --> 00:12:09.000]  叫做伊索比亞
[00:12:09.000 --> 00:12:16.000]  國內把它翻譯叫做伊索比亞
[00:12:16.000 --> 00:12:21.000]  這個國家有1億以上的人口
[00:12:21.000 --> 00:12:24.000]  可是這個國家的總統
[00:12:24.000 --> 00:12:27.000]  也曾經得過諾貝爾和平獎
[00:12:27.000 --> 00:12:29.000]  後來他跟另外一個
[00:12:29.000 --> 00:12:32.000]  國內的一個族之間的矛盾
[00:12:32.000 --> 00:12:34.000]  現在他們這個政府軍
[00:12:34.000 --> 00:12:38.000]  就準備要等於說種族屠殺
[00:12:38.000 --> 00:12:41.000]  要把少數的民族
[00:12:41.000 --> 00:12:43.000]  要把他們這樣子圍殺起來
[00:12:43.000 --> 00:12:45.000]  所以這一個少數民族
[00:12:45.000 --> 00:12:47.000]  聯合其他的少數民族
[00:12:47.000 --> 00:12:50.000]  又起來反抗政府
[00:12:50.000 --> 00:12:52.000]  看了這些
[00:12:52.000 --> 00:12:56.000]  我們就看見這個世界
[00:12:56.000 --> 00:12:58.000]  真的是什麼時候
[00:12:58.000 --> 00:13:01.000]  才能夠真正的有和平
[00:13:05.000 --> 00:13:08.000]  國家之間的衝突
[00:13:08.000 --> 00:13:10.000]  國家之內的衝突
[00:13:10.000 --> 00:13:14.000]  家庭也是衝突不斷 是嗎
[00:13:14.000 --> 00:13:20.000]  這個圖法有沒有很
[00:13:20.000 --> 00:13:24.000]  有沒有很覺得熟悉
[00:13:24.000 --> 00:13:30.000]  家庭之間
[00:13:30.000 --> 00:13:33.000]  彼此之間的這種爭執
[00:13:33.000 --> 00:13:36.000]  許多的美國的家庭
[00:13:36.000 --> 00:13:40.000]  美國是在全世界
[00:13:40.000 --> 00:13:42.000]  離婚率最高的家庭
[00:13:42.000 --> 00:13:44.000]  最高的這個比例
[00:13:44.000 --> 00:13:47.000]  因為離婚
[00:13:47.000 --> 00:13:49.000]  產生了每一年
[00:13:49.000 --> 00:13:52.000]  產生兩百萬的孤兒
[00:13:52.000 --> 00:13:58.000]  也許就在我們自己家庭裡面
[00:13:58.000 --> 00:13:59.000]  就在我們自己的
[00:13:59.000 --> 00:14:00.000]  周遭的鄰居裡面
[00:14:00.000 --> 00:14:02.000]  你就看到這樣的信息
[00:14:02.000 --> 00:14:05.000]  好像我看到一對夫婦
[00:14:05.000 --> 00:14:11.000]  這個很奇怪
[00:14:11.000 --> 00:14:14.000]  為什麼他們會這樣子
[00:14:14.000 --> 00:14:18.000]  就覺得不能夠明白
[00:14:18.000 --> 00:14:24.000]  兩個人夫妻兩個人不愉快
[00:14:24.000 --> 00:14:26.000]  但是生了孩子
[00:14:26.000 --> 00:14:27.000]  生了一個孩子
[00:14:27.000 --> 00:14:28.000]  又生了一個孩子
[00:14:28.000 --> 00:14:30.000]  生了兩個孩子
[00:14:32.000 --> 00:14:34.000]  真是可憐
[00:14:34.000 --> 00:14:37.000]  最後變成是
[00:14:37.000 --> 00:14:38.000]  先生帶一個
[00:14:38.000 --> 00:14:40.000]  太太帶一個
[00:14:40.000 --> 00:14:47.000]  為什麼在剛出結婚的時候
[00:14:47.000 --> 00:14:49.000]  還是相濛
[00:14:49.000 --> 00:14:52.000]  但是進入婚姻之後
[00:14:52.000 --> 00:14:55.000]  卻為了一些的事情
[00:14:55.000 --> 00:14:57.000]  長長的爭吵
[00:14:57.000 --> 00:15:00.000]  有時候甚至就是一些小事情
[00:15:00.000 --> 00:15:03.000]  爭吵得鬧著要離婚
[00:15:03.000 --> 00:15:08.000]  這當中有多少的家庭是如此
[00:15:08.000 --> 00:15:09.000]  有多少的孩子
[00:15:09.000 --> 00:15:12.000]  在父母親爭吵的聲音當中長大
[00:15:12.000 --> 00:15:16.000]  現在就是沒
[00:15:16.000 --> 00:15:20.000]  因此這個世界充滿了紛爭
[00:15:20.000 --> 00:15:25.000]  教會豈不是更顯得
[00:15:25.000 --> 00:15:27.000]  教會同心合意
[00:15:27.000 --> 00:15:28.000]  彼此相愛的重要性
[00:15:28.000 --> 00:15:30.000]  有沒有
[00:15:30.000 --> 00:15:33.000]  親愛的公子們
[00:15:33.000 --> 00:15:37.000]  如果教會也充滿了紛爭
[00:15:37.000 --> 00:15:41.000]  這個世界要到哪邊去找盼望
[00:15:41.000 --> 00:15:42.000]  你說上帝
[00:15:42.000 --> 00:15:44.000]  人看不見上帝是不是
[00:15:44.000 --> 00:15:46.000]  人看見的是什麼
[00:15:46.000 --> 00:15:47.000]  人看見的是
[00:15:47.000 --> 00:15:50.000]  代表上帝的基督徒
[00:15:50.000 --> 00:15:53.000]  所以這個世界有許多的紛爭
[00:15:53.000 --> 00:15:54.000]  因此所以
[00:15:54.000 --> 00:15:58.000]  格魯西書第一章二十節告訴我們說
[00:15:58.000 --> 00:16:00.000]  他解決這一個紛爭
[00:16:00.000 --> 00:16:01.000]  帶來和平的方法是什麼
[00:16:01.000 --> 00:16:06.000]  是藉著他在十字架上所流的血
[00:16:06.000 --> 00:16:08.000]  要帶來我們和睦
[00:16:08.000 --> 00:16:14.000]  聖經裡面提到和
[00:16:14.000 --> 00:16:17.000]  和好的重要性
[00:16:17.000 --> 00:16:18.000]  耶穌說
[00:16:18.000 --> 00:16:20.000]  馬太福音第五章第九節
[00:16:20.000 --> 00:16:21.000]  耶穌說什麼
[00:16:21.000 --> 00:16:22.000]  我們起來練幾句話
[00:16:22.000 --> 00:16:24.000]  來 預備 請
[00:16:24.000 --> 00:16:27.000]  死人和睦的人有福了
[00:16:27.000 --> 00:16:32.000]  因為他們必稱為神的兒子
[00:16:32.000 --> 00:16:34.000]  死人和睦的人
[00:16:34.000 --> 00:16:37.000]  就是和睦者
[00:16:37.000 --> 00:16:40.000]  我們上禮拜有講到
[00:16:40.000 --> 00:16:42.000]  我們是和睦者
[00:16:42.000 --> 00:16:44.000]  我們是神的兒子
[00:16:44.000 --> 00:16:46.000]  我們是和睦者
[00:16:46.000 --> 00:16:49.000]  跟你旁邊說你是和睦者
[00:16:49.000 --> 00:16:51.000]  和睦者
[00:16:52.000 --> 00:16:54.000]  不要做troublemaker
[00:16:54.000 --> 00:16:56.000]  阿門
[00:16:56.000 --> 00:16:58.000]  我們是peace maker
[00:16:58.000 --> 00:17:01.000]  我們是神死人和睦的人
[00:17:01.000 --> 00:17:05.000]  阿門
[00:17:05.000 --> 00:17:08.000]  耶穌在升天之前為門徒們禱告
[00:17:08.000 --> 00:17:10.000]  禱告了很長的禱告
[00:17:10.000 --> 00:17:11.000]  請問你
[00:17:11.000 --> 00:17:12.000]  請問丟子妹
[00:17:12.000 --> 00:17:13.000]  祂禱告什麼
[00:17:13.000 --> 00:17:16.000]  祂的禱告主題是什麼
[00:17:16.000 --> 00:17:18.000]  祂禱告什麼
[00:17:18.000 --> 00:17:20.000]  和而為一
[00:17:20.000 --> 00:17:22.000]  拜託啊 求你使他們
[00:17:22.000 --> 00:17:28.000]  和而為一
[00:17:28.000 --> 00:17:31.000]  為什麼耶穌禱告這件事情
[00:17:31.000 --> 00:17:33.000]  祂深深知道
[00:17:33.000 --> 00:17:36.000]  主深深知道
[00:17:36.000 --> 00:17:41.000]  這個和一相愛的重要性
[00:17:41.000 --> 00:17:44.000]  主耶穌為門徒們禱告
[00:17:44.000 --> 00:17:47.000]  讓他們和一
[00:17:47.000 --> 00:17:48.000]  因為祂知道
[00:17:48.000 --> 00:17:49.000]  如果祂離開之後
[00:17:49.000 --> 00:17:50.000]  門徒們
[00:17:50.000 --> 00:17:52.000]  他們同心和一
[00:17:52.000 --> 00:17:53.000]  親愛的丟子妹
[00:17:53.000 --> 00:17:54.000]  當門徒們
[00:17:54.000 --> 00:17:57.000]  當耶穌離開的這個定時之下之後
[00:17:57.000 --> 00:17:59.000]  請問門徒們去哪裡了
[00:17:59.000 --> 00:18:01.000]  去哪裡了
[00:18:01.000 --> 00:18:03.000]  去哪裡了
[00:18:03.000 --> 00:18:05.000]  釋散了
[00:18:05.000 --> 00:18:06.000]  都跑掉了
[00:18:06.000 --> 00:18:08.000]  是不是
[00:18:08.000 --> 00:18:09.000]  但是你記得
[00:18:09.000 --> 00:18:10.000]  什麼時候
[00:18:10.000 --> 00:18:13.000]  當他們聚在一起的時候
[00:18:13.000 --> 00:18:15.000]  什麼時候
