
[00:00:00.000 --> 00:00:04.600]  今年教會二十一天醫治佈道大會馬上就要開始了
[00:03:20.600 --> 00:03:24.000]  當時就有三千人領受這個話語
[00:03:24.000 --> 00:03:26.600]  受洗成為門徒
[00:03:26.600 --> 00:03:28.500]  初代的教會我們看見不但是一個
[00:03:28.500 --> 00:03:30.200]  注重神話語的教會
[00:03:30.200 --> 00:03:35.100]  而且他們是積極傳揚神話語的教會
[00:03:35.100 --> 00:03:38.300]  很多時候我們看見新天的教會常常不是如此
[00:03:38.300 --> 00:03:40.200]  新天的教會常常有一個現象就是
[00:03:40.200 --> 00:03:42.000]  我們喜歡聽道
[00:03:42.000 --> 00:03:43.700]  我們喜歡查經
[00:03:43.700 --> 00:03:45.700]  我們喜歡裝備課程
[00:03:45.700 --> 00:03:51.200]  可是我們的信仰常常是一種自我滿足的信仰
[00:03:51.200 --> 00:03:56.900]  我們很少實際的在生活當中去傳揚主的話
[00:03:56.900 --> 00:03:59.600]  當然也許有人說牧師我口才不好
[00:03:59.600 --> 00:04:02.000]  恐怕傳也沒什麼用
[00:04:02.000 --> 00:04:04.400]  但是你要知道傳揚神的話語
[00:04:04.400 --> 00:04:07.000]  不見得要口才好
[00:04:07.000 --> 00:04:10.600]  你知道彼得在這裡是怎麼傳揚神的話呢
[00:04:10.600 --> 00:04:12.200]  第四十節怎麼說呢
[00:04:12.200 --> 00:04:17.200]  他說他用許多的話做見證
[00:04:17.200 --> 00:04:20.400]  換句話說彼得沒有在講道
[00:04:20.400 --> 00:04:24.100]  彼得是在做見證
[00:04:24.100 --> 00:04:26.300]  什麼是做見證呢
[00:04:26.300 --> 00:04:29.000]  我還記得好幾年前
[00:04:29.000 --> 00:04:32.700]  Jubilee Christian Center的主任牧師Dick Burnell
[00:04:32.700 --> 00:04:34.900]  有一次在我們中間講到
[00:04:34.900 --> 00:04:37.900]  他就講到什麼叫做見證
[00:04:37.900 --> 00:04:39.700]  什麼是做見證呢
[00:04:39.700 --> 00:04:41.700]  他說做見證就是告訴別人
[00:04:41.700 --> 00:04:44.700]  This is that
[00:04:44.700 --> 00:04:46.800]  這就是那個
[00:04:46.800 --> 00:04:48.900]  做見證就是很簡單告訴人
[00:04:48.900 --> 00:04:51.500]  這個就是那個
[00:04:51.500 --> 00:04:53.300]  什麼意思呢
[00:04:53.300 --> 00:04:55.200]  事實上這就是彼得在
[00:04:55.200 --> 00:04:58.200]  始祖教第二章所做的見證
[00:04:58.200 --> 00:05:01.400]  當時聖靈充滿下來
[00:05:01.400 --> 00:05:04.600]  我們看見眾人都開口說方言的時候
[00:05:04.600 --> 00:05:07.400]  眾人就很稀奇在問說
[00:05:07.400 --> 00:05:09.300]  這是什麼
[00:05:09.300 --> 00:05:11.300]  這是什麼
[00:05:11.300 --> 00:05:13.000]  所以彼得就告訴他說
[00:05:13.000 --> 00:05:17.200]  這個就是神在舊約聖經所應許的
[00:05:17.200 --> 00:05:19.400]  聖靈的充滿的教慣
[00:05:19.400 --> 00:05:21.800]  This is that
[00:05:21.800 --> 00:05:24.300]  當眾人問說這是什麼的時候
[00:05:24.300 --> 00:05:26.000]  很簡單告訴他們說
[00:05:26.000 --> 00:05:29.700]  這個就是神在聖經裡面所應許的
[00:05:29.700 --> 00:05:32.300]  這就是彼得所做的見證
[00:05:32.300 --> 00:05:34.300]  同樣地今天傳揚神的話
[00:05:34.300 --> 00:05:36.600]  不需要你用高顏大智
[00:05:36.600 --> 00:05:39.100]  也不需要你多好的口才
[00:05:39.100 --> 00:05:41.900]  你所需要的就告訴別人說
[00:05:41.900 --> 00:05:43.400]  This
[00:05:43.400 --> 00:05:45.000]  我的生活
[00:05:45.000 --> 00:05:46.500]  我的見證
[00:05:46.500 --> 00:05:48.300]  就是that
[00:05:48.300 --> 00:05:49.200]  那個
[00:05:49.200 --> 00:05:53.100]  神在聖經裡面所應許的
[00:05:53.100 --> 00:05:54.700]  這就是見證
[00:05:54.700 --> 00:05:58.500]  而這樣的見證是大有功效的
[00:05:58.500 --> 00:06:01.700]  我盼望在這21天一字不道大會的期間
[00:06:01.700 --> 00:06:06.400]  鼓勵你勇敢的去活出耶穌基督的見證吧
[00:06:06.400 --> 00:06:08.200]  當有人問你說
[00:06:08.200 --> 00:06:09.700]  你怎麼那麼喜樂啊
[00:06:09.700 --> 00:06:11.300]  你要怎麼回答
[00:06:11.300 --> 00:06:12.400]  This
[00:06:12.400 --> 00:06:13.100]  is
[00:06:13.100 --> 00:06:14.300]  that
[00:06:14.300 --> 00:06:15.800]  Amen
[00:06:15.800 --> 00:06:19.300]  我的喜樂就是神在聖經裡面所應許的
[00:06:19.300 --> 00:06:20.700]  只要你相信
[00:06:20.700 --> 00:06:22.800]  你也可以得到
[00:06:22.800 --> 00:06:24.000]  Amen
[00:06:24.000 --> 00:06:25.000]  就這麼簡單
[00:06:25.000 --> 00:06:27.400]  做見證就是告訴別人
[00:06:27.400 --> 00:06:29.200]  在我身上所發生的
[00:06:29.200 --> 00:06:31.600]  就是神在聖經所應許的
[00:06:31.600 --> 00:06:34.900]  當你勇敢出去為主做見證的時候
[00:06:34.900 --> 00:06:38.600]  你就會經歷得人的喜樂
[00:06:38.600 --> 00:06:42.000]  這就好像在約翰福音第四章裡面
[00:06:42.000 --> 00:06:44.700]  你還記得那位在井旁打水的
[00:06:44.700 --> 00:06:46.600]  薩瑪利亞婦人嗎
[00:06:46.600 --> 00:06:48.900]  當她遇見耶穌基督之後
[00:06:48.900 --> 00:06:53.700]  她發現耶穌就是舊約所應許的彌賽亞之後
[00:06:53.700 --> 00:06:56.800]  她立刻跑到城裡面做見證
[00:06:56.800 --> 00:06:57.600]  說什麼
[00:06:57.600 --> 00:07:00.900]  耶穌就是彌賽亞
[00:07:00.900 --> 00:07:01.800]  This
[00:07:01.800 --> 00:07:02.900]  is that
[00:07:02.900 --> 00:07:07.700]  耶穌就是聖經裡面的彌賽亞
[00:07:07.700 --> 00:07:11.600]  因著耶穌進入我的生命得以改變了
[00:07:11.600 --> 00:07:12.800]  其實你知道
[00:07:12.800 --> 00:07:15.100]  如果你仔細讀那段聖經你會發現
[00:07:15.100 --> 00:07:16.900]  從人的角度來講
[00:07:16.900 --> 00:07:20.800]  本來他的見證是不太光彩的
[00:07:20.800 --> 00:07:23.400]  他本來有五個丈夫
[00:07:23.400 --> 00:07:25.900]  現在有的還不是他的丈夫
[00:07:25.900 --> 00:07:28.500]  這個見證實在不是太光彩了
[00:07:28.500 --> 00:07:30.700]  說真的如果換了我們就是
[00:07:30.700 --> 00:07:33.200]  信了耶穌接受了主我們就安靜
[00:07:33.200 --> 00:07:35.000]  享受神的恩典就好了
[00:07:35.000 --> 00:07:37.100]  不用張揚不用張揚
[00:07:37.100 --> 00:07:38.900]  可是我們看見他不是
[00:07:38.900 --> 00:07:41.500]  他進入城裡告訴他們說
[00:07:41.500 --> 00:07:43.400]  耶穌就是救主
[00:07:43.400 --> 00:07:44.800]  如果耶穌改變了我
[00:07:44.800 --> 00:07:46.500]  耶穌同樣能夠改變你們
[00:07:46.500 --> 00:07:48.300]  Hallelujah
[00:07:48.300 --> 00:07:49.900]  因著他的見證
[00:07:49.900 --> 00:07:54.900]  後來全城的人都相信耶穌基督就是救主
[00:07:54.900 --> 00:07:56.300]  想想看
[00:07:56.300 --> 00:07:59.700]  如果他那一天選擇
[00:07:59.700 --> 00:08:01.100]  為了自己的緣故
[00:08:01.100 --> 00:08:03.400]  不去傳揚這個救恩的話
[00:08:03.400 --> 00:08:07.100]  不但城裡的人沒有機會相信福音
[00:08:07.100 --> 00:08:09.300]  連他自己也沒有辦法
[00:08:09.300 --> 00:08:13.700]  經歷成為神機器皿的恩典
[00:08:13.700 --> 00:08:18.700]  所以今天你我一定要勇敢的跨出這一步
[00:08:18.700 --> 00:08:22.100]  真的是要勇敢的去為主做見證
[00:08:22.100 --> 00:08:24.400]  在21天一次步道大會的時候
[00:08:24.400 --> 00:08:26.200]  鼓勵你試試看
[00:08:26.200 --> 00:08:29.600]  我們在門口有很多的邀請卡單張
[00:08:29.600 --> 00:08:31.300]  就拿一點回家
[00:08:31.300 --> 00:08:34.600]  去分發給你的親戚朋友吧
[00:08:34.600 --> 00:08:37.700]  不見得每個人都會拒絕你的
[00:08:37.700 --> 00:08:42.100]  跟你們說不見得每個人都會拒絕你的
[00:08:42.100 --> 00:08:44.900]  就算有人拒絕你怎麼辦
[00:08:44.900 --> 00:08:46.300]  感謝神為主受苦
[00:08:46.300 --> 00:08:49.400]  Hallelujah 榮耀是大的
[00:08:49.400 --> 00:08:51.200]  你難得有一次為主受苦的機會
[00:08:51.200 --> 00:08:53.100]  Come on
[00:08:53.100 --> 00:08:54.800]  Amen
[00:08:54.800 --> 00:08:56.800]  而且不見得每個人都會拒絕你
[00:08:56.800 --> 00:08:59.300]  不是每個人都會嘲笑你的
[00:08:59.300 --> 00:09:01.800]  說不定有一個人
[00:09:01.800 --> 00:09:05.100]  會非常感謝的拿到邀請卡
[00:09:05.100 --> 00:09:07.400]  他就來了
[00:09:07.400 --> 00:09:11.000]  21天一次步道大會的好處就是
[00:09:11.000 --> 00:09:12.300]  今天不能來
[00:09:12.300 --> 00:09:16.200]  總有一天等到你嘛
[00:09:16.200 --> 00:09:18.800]  說不定他就來了
[00:09:18.800 --> 00:09:22.500]  說不定他那天就覺知信了耶穌了
[00:09:22.500 --> 00:09:25.200]  你就經歷得人的喜樂了
[00:09:25.200 --> 00:09:26.600]  Amen
[00:09:26.600 --> 00:09:30.200]  所以求主幫助我們在這21天一次步道大會當中
[00:09:30.200 --> 00:09:32.500]  整個教會要動員起來
[00:09:32.500 --> 00:09:36.700]  讓我們又成為一個傳揚神話語的教會
[00:09:36.700 --> 00:09:38.100]  Amen
[00:09:38.100 --> 00:09:39.100]  第二
[00:09:39.100 --> 00:09:40.700]  我們看見初代的教會
[00:09:40.700 --> 00:09:43.600]  他們也是同心合意禱告的教會
[00:09:43.600 --> 00:09:48.200]  跟你們說同心合意禱告的教會
[00:09:48.200 --> 00:09:49.500]  在第42節裡面
[00:09:49.500 --> 00:09:53.200]  我們看見這裡說他們恆心遵守使徒的教訓
[00:09:53.200 --> 00:09:57.800]  彼此交接、撥餅、禱告
[00:09:57.800 --> 00:10:01.400]  使徒形狀的教會是一個同心合意的教會
[00:10:01.400 --> 00:10:02.900]  他們一起侍奉
[00:10:02.900 --> 00:10:06.300]  但更重要的是他們一起禱告
[00:10:06.300 --> 00:10:08.500]  為什麼禱告這麼重要
[00:10:08.500 --> 00:10:10.100]  因為弟兄姊妹今天我們所面對
[00:10:10.100 --> 00:10:12.200]  不是一場屬血氣的征戰
[00:10:12.200 --> 00:10:13.400]  屬血氣的征戰
[00:10:13.400 --> 00:10:16.000]  很容易拿刀拿劍就可以
[00:10:16.000 --> 00:10:18.600]  但是我們所面對的敵人不是屬血
[00:10:18.600 --> 00:10:20.700]  是屬靈的一個征戰
[00:10:20.700 --> 00:10:25.400]  甚至說是與空中掌權者的一個征戰
[00:10:25.400 --> 00:10:30.200]  我們所依靠的不是依靠人的勢力跟才能
[00:10:30.200 --> 00:10:32.200]  更不是依靠人的口才
[00:10:32.200 --> 00:10:35.700]  我們所依靠的必須是聖靈的大能
[00:10:35.700 --> 00:10:38.900]  而且唯有透過同心合意的禱告
[00:10:38.900 --> 00:10:41.300]  我們才能將人的心意奪回來
[00:10:41.300 --> 00:10:42.800]  歸向耶穌基督嘛
[00:10:42.800 --> 00:10:43.800]  Amen
[00:10:43.800 --> 00:10:46.400]  馬太福音18章18節是非常重要的經文
[00:10:46.400 --> 00:10:47.600]  我們一同來念來
[00:10:47.600 --> 00:10:49.200]  我實在告訴你們
[00:10:49.200 --> 00:10:51.400]  凡你們在地上所捆綁
[00:10:51.400 --> 00:10:53.200]  在天上也要捆綁
[00:10:53.200 --> 00:10:55.200]  凡你們在地上所釋放
[00:10:55.200 --> 00:10:57.100]  在天上也要釋放
[00:10:57.100 --> 00:10:59.700]  你看主給我們多大的權柄啊
[00:10:59.700 --> 00:11:02.200]  主說我們在地上所捆綁
[00:11:02.200 --> 00:11:03.100]  捆綁什麼
[00:11:03.100 --> 00:11:05.900]  捆綁魔鬼撒旦的工作
[00:11:05.900 --> 00:11:07.600]  主說你們在地上所捆綁
[00:11:07.600 --> 00:11:10.000]  在天上就是要捆綁
[00:11:10.000 --> 00:11:11.300]  你們在地上所釋放
[00:11:11.300 --> 00:11:12.600]  釋放什麼
[00:11:12.600 --> 00:11:14.000]  讓神的工作釋放
[00:11:14.000 --> 00:11:16.000]  讓人的靈魂釋放
[00:11:16.000 --> 00:11:16.600]  我們看見
[00:11:16.600 --> 00:11:18.200]  神說你們在地上所釋放的
[00:11:18.200 --> 00:11:20.700]  我在天上也要照樣釋放
[00:11:20.700 --> 00:11:21.700]  哇
[00:11:21.700 --> 00:11:23.900]  何等偉大的權柄啊
[00:11:23.900 --> 00:11:25.000]  而這樣的事情怎麼樣呢
[00:11:25.000 --> 00:11:27.100]  發生19節繼續說了
[00:11:27.100 --> 00:11:28.200]  我們一同來念來
[00:11:28.200 --> 00:11:29.300]  我又告訴你們
[00:11:29.300 --> 00:11:31.300]  若是你們中間有兩個人
[00:11:31.300 --> 00:11:34.400]  在地上同心合一地求什麼事
[00:11:34.400 --> 00:11:37.700]  我在天上的父必為他們成全
[00:11:37.700 --> 00:11:38.600]  你看見在這裡
[00:11:38.600 --> 00:11:40.000]  怎麼能夠成就呢
[00:11:40.000 --> 00:11:40.800]  主講得很清楚
[00:11:40.800 --> 00:11:44.900]  當你們幾個人同心合一禱告的時候
[00:11:44.900 --> 00:11:48.200]  這些事情就要發生
[00:11:48.200 --> 00:11:50.200]  初代的教會就是如此
[00:11:50.200 --> 00:11:51.200]  你看在初代的教會
[00:11:51.200 --> 00:11:52.900]  始終在第一章開始
[00:11:52.900 --> 00:11:56.800]  他們就在馬可樓上同心合一地禱告
[00:11:56.800 --> 00:11:58.900]  所以到第二章的時候作為
[00:11:58.900 --> 00:12:03.400]  你們要讓招待能力就釋放出來
[00:12:03.400 --> 00:12:05.500]  所以今天我們一定要同心合一
[00:12:05.500 --> 00:12:09.300]  一同為21天醫治佈道大會來禱告
[00:12:09.300 --> 00:12:11.600]  你可以拿著我們過去所發給大家的
[00:12:11.600 --> 00:12:15.500]  21天醫治佈道大會的禱告手冊
[00:12:15.500 --> 00:12:19.000]  每一天按照禱告手冊來禱告
[00:12:19.000 --> 00:12:22.600]  你也可以在大會期間會前禱告會
[00:12:22.600 --> 00:12:24.600]  就提前來到教會
[00:12:24.600 --> 00:12:28.300]  一同為21天醫治佈道大會來禱告
[00:12:28.300 --> 00:12:30.700]  那你說牧師我們要禱告些什麼呢
[00:12:30.700 --> 00:12:33.000]  怎麼來禱告呢
[00:12:33.000 --> 00:12:36.100]  史律學院第四章第29節30節
[00:12:36.100 --> 00:12:38.000]  給我們很好的一個指引
[00:12:38.000 --> 00:12:39.600]  這裡說他們恐嚇我們
[00:12:39.600 --> 00:12:41.600]  我們現在求主見察
[00:12:41.600 --> 00:12:45.400]  一面叫你僕人大放膽量講你的道
[00:12:45.400 --> 00:12:49.000]  一面伸出你的手來醫治疾病
[00:12:49.000 --> 00:12:52.400]  並且使神蹟其實因著你聖僕耶穌的名
[00:12:52.400 --> 00:12:53.700]  行出來
[00:12:53.700 --> 00:12:55.700]  看見兩方面不是嗎
[00:12:55.700 --> 00:12:58.300]  一方面要為神的僕人禱告
[00:12:58.300 --> 00:13:02.000]  跟你媽說要為神的僕人禱告
[00:13:02.000 --> 00:13:05.500]  請問誰是神的僕人
[00:13:05.500 --> 00:13:08.200]  一個人的牧師
[00:13:08.200 --> 00:13:09.800]  一個人的僱人
[00:13:09.800 --> 00:13:11.300]  一個人的僱人
[00:13:11.300 --> 00:13:15.500]  這個佛人講到每一個要侍奉的人
[00:13:15.500 --> 00:13:20.700]  無論是招待 敬拜 引因 兒童 陪談 禱告 侍奉
[00:13:20.700 --> 00:13:22.800]  甚至邀請的工作
[00:13:22.800 --> 00:13:25.600]  你知道這一次我相信在21天醫治佈道大會
[00:13:25.600 --> 00:13:29.000]  有很多弟兄姊妹恐怕你是第一次參加福祉
[00:13:29.000 --> 00:13:32.000]  我知道很多弟兄姊妹心中蠻緊張的
[00:13:32.000 --> 00:13:35.700]  前兩天我們有醫治的禱告的訓練
[00:13:35.700 --> 00:13:40.000]  他們很緊張 第一次上陣為病人禱告怎麼辦
[00:13:40.000 --> 00:13:44.600]  所以我們真的需要為每一位服侍人禱告
[00:13:44.600 --> 00:13:47.500]  求神讓他們大放膽量
[00:13:47.500 --> 00:13:48.900]  太重要了
[00:13:48.900 --> 00:13:53.500]  跟你旁邊說我們要大放膽量跟他說
[00:13:53.500 --> 00:13:55.700]  你知道在這21天醫治佈道大會當中
[00:13:55.700 --> 00:13:58.800]  最讓我興奮的一件事是什麼嗎
[00:13:58.800 --> 00:14:01.500]  就是要看見每一位信徒
[00:14:01.500 --> 00:14:04.800]  都要成為神手中的器皿
[00:14:04.800 --> 00:14:07.300]  每一個都要被興起來了
[00:14:07.300 --> 00:14:10.000]  就像彼得在死路上的第三章
[00:14:10.000 --> 00:14:13.600]  你還記得他面對那個生來是瘸腿的人的時候
[00:14:13.600 --> 00:14:15.400]  我相信那天他面對這個情況
[00:14:15.400 --> 00:14:17.800]  他心中也蠻緊張的
[00:14:17.800 --> 00:14:19.500]  充滿了疑問
[00:14:19.500 --> 00:14:21.400]  我能夠做嗎
[00:14:21.400 --> 00:14:24.200]  我能夠為他帶來醫治嗎
[00:14:24.200 --> 00:14:26.900]  如果耶穌在 一定沒問題
[00:14:26.900 --> 00:14:28.100]  今天我們心中會想
[00:14:28.100 --> 00:14:31.700]  如果劉師母在 也沒問題
[00:14:31.700 --> 00:14:35.800]  但我 我可以嗎
[00:14:35.800 --> 00:14:41.000]  但事實上那一天耶穌正與他同在
[00:14:41.000 --> 00:14:45.500]  所以當彼得吩咐叫那個人起來行走的時候
[00:14:45.500 --> 00:14:49.800]  那個人起來走著跳著讚美神
[00:14:49.800 --> 00:14:51.200]  Hallelujah
[00:14:51.200 --> 00:14:53.500]  所以你我一定要起來
[00:14:53.500 --> 00:14:57.200]  為我們每一位神的僕人來祝福禱告
[00:14:57.200 --> 00:15:00.600]  讓我們大放膽量來服侍神
[00:15:00.600 --> 00:15:03.700]  因為神正與我們同在
[00:15:03.700 --> 00:15:06.200]  所以一方面要為神的僕人禱告
[00:15:06.200 --> 00:15:07.300]  我們看這篇信仰講了
[00:15:07.300 --> 00:15:10.700]  另一方面要為神的手來禱告
[00:15:10.700 --> 00:15:13.900]  跟你旁邊說要為神的手來禱告
[00:15:13.900 --> 00:15:17.800]  要求神伸出手來醫治疾病這裡說
[00:15:17.800 --> 00:15:21.100]  主的手代表神的工作
[00:15:21.100 --> 00:15:24.300]  這裡說我們要求神的手伸出來
[00:15:24.300 --> 00:15:26.200]  要醫治疾病
[00:15:26.200 --> 00:15:28.500]  弟兄姊 當我們在做醫治施工的時候
[00:15:28.500 --> 00:15:30.400]  你一定要明白一件事情
[00:15:30.400 --> 00:15:33.300]  醫治的主權在於神
[00:15:33.300 --> 00:15:36.000]  醫治的源頭也在於神
[00:15:36.000 --> 00:15:38.200]  今天我無法回答你說
[00:15:38.200 --> 00:15:40.400]  為什麼神選擇醫治這個人
[00:15:40.400 --> 00:15:42.100]  不醫治那個人
[00:15:42.100 --> 00:15:44.700]  但起碼我可以知道一件事情是
[00:15:44.700 --> 00:15:47.400]  我們可以把病人帶到神的面前
[00:15:47.400 --> 00:15:49.200]  我們可以奉耶穌基督的名
[00:15:49.200 --> 00:15:50.700]  來為他祝福禱告
[00:15:50.700 --> 00:15:51.600]  Amen
[00:15:51.600 --> 00:15:53.400]  我們可以向主來呼求說
[00:15:53.400 --> 00:15:55.600]  主啊 求祢伸出祢的手來
[00:15:55.600 --> 00:15:57.100]  顯明祢的大能
[00:15:57.100 --> 00:16:00.200]  顯明祢的全病在我們中間
[00:16:00.200 --> 00:16:04.200]  因為主的手代表主的能力
[00:16:04.200 --> 00:16:07.900]  在他的確沒有難成的事情
[00:16:07.900 --> 00:16:09.300]  你還記得有一次
[00:16:09.300 --> 00:16:11.000]  有一位父親
[00:16:11.000 --> 00:16:14.600]  帶了一個他被鬼附的兒子來到耶穌面前
[00:16:14.600 --> 00:16:16.000]  他說夫子啊
[00:16:16.000 --> 00:16:18.500]  我把我的孩子帶到了門徒那裡
[00:16:18.500 --> 00:16:21.600]  他們都沒有辦法把這個鬼趕出去
[00:16:21.600 --> 00:16:24.600]  你若能做什麼
[00:16:24.600 --> 00:16:26.400]  請你幫助我吧
[00:16:26.400 --> 00:16:30.000]  他問耶穌說你若能做的話
[00:16:30.000 --> 00:16:32.200]  結果耶穌怎麼回答呢
[00:16:32.200 --> 00:16:35.600]  耶穌也沒有說我能或我不能
[00:16:35.600 --> 00:16:37.300]  耶穌反問他說
[00:16:37.300 --> 00:16:39.600]  你若能信
[00:16:39.600 --> 00:16:42.600]  在信的人凡事都能
[00:16:42.600 --> 00:16:43.600]  很有意思
[00:16:43.600 --> 00:16:45.500]  這位父親所問的是
[00:16:45.500 --> 00:16:47.800]  主啊 你若能做
[00:16:47.800 --> 00:16:50.100]  這是我們心中的問題嗎
[00:16:50.100 --> 00:16:53.400]  你若能做請你幫助
[00:16:53.400 --> 00:16:56.500]  但耶穌說你問錯問題了
[00:16:56.500 --> 00:16:58.600]  問題不是我是否能做
[00:16:58.600 --> 00:17:01.600]  問題是你若能信
[00:17:01.600 --> 00:17:05.300]  在信的人凡事都能
[00:17:05.300 --> 00:17:06.900]  主是有能力的
[00:17:06.900 --> 00:17:10.600]  問題是我們是否能夠相信
[00:17:10.600 --> 00:17:12.600]  另一方面我們看見主的手
[00:17:12.600 --> 00:17:15.300]  也代表了祂的憐憫
[00:17:15.300 --> 00:17:18.100]  主是充滿恩慈憐憫的神
[00:17:18.100 --> 00:17:19.800]  你知道嗎
[00:17:19.800 --> 00:17:20.700]  你還記得有一次
[00:17:20.700 --> 00:17:25.000]  一個長大麻瘋的來到耶穌面前求主醫治
[00:17:25.000 --> 00:17:26.900]  他怎麼對主說呢
[00:17:26.900 --> 00:17:29.600]  他說主啊你若肯
[00:17:29.600 --> 00:17:32.000]  我就能夠得醫治
[00:17:32.000 --> 00:17:33.000]  他這樣講的意思
[00:17:33.000 --> 00:17:35.600]  恐怕心裡是在這樣想
[00:17:35.600 --> 00:17:36.800]  主啊你若肯
[00:17:36.800 --> 00:17:40.500]  不過我想大概不肯
[00:17:40.500 --> 00:17:42.400]  所以才說你若肯
[00:17:42.400 --> 00:17:43.200]  大概是不肯
[00:17:43.200 --> 00:17:45.100]  不過還是多問一下吧
[00:17:45.100 --> 00:17:47.100]  你若肯的話
[00:17:47.100 --> 00:17:49.300]  請你來醫治我
[00:17:49.300 --> 00:17:52.900]  沒想到耶穌基督不但說我肯
[00:17:52.900 --> 00:17:55.600]  耶穌伸出祂的手
[00:17:55.600 --> 00:17:57.900]  按手在祂的身上
[00:17:57.900 --> 00:17:59.300]  說我肯
[00:17:59.300 --> 00:18:00.900]  你得醫治吧
