
[00:00:00.000 --> 00:00:02.000]  弟子妹早晨
[00:14:19.000 --> 00:14:22.000]  但你們從基督所學的不是這樣
[00:14:22.000 --> 00:14:24.000]  如果你們聽過他的道
[00:14:24.000 --> 00:14:26.000]  領過他的教
[00:14:26.000 --> 00:14:28.000]  因為真理就在耶穌裡面
[00:14:28.000 --> 00:14:31.000]  基督徒和非基督徒的分別
[00:14:31.000 --> 00:14:33.000]  不是嘴巴
[00:14:33.000 --> 00:14:35.000]  我沒有承認我是基督徒這麼簡單
[00:14:35.000 --> 00:14:37.000]  不是我有沒有上教會這麼簡單
[00:14:37.000 --> 00:14:40.000]  或者我是否在教堂行婚禮
[00:14:40.000 --> 00:14:42.000]  或者是安息禮拜
[00:14:42.000 --> 00:14:44.000]  不是
[00:14:44.000 --> 00:14:49.000]  基督徒最重要的是他有沒有立志
[00:14:49.000 --> 00:14:51.000]  一生去跟從耶穌
[00:14:51.000 --> 00:14:53.000]  去學掌基督
[00:14:53.000 --> 00:14:55.000]  去學主耶穌基督
[00:14:55.000 --> 00:14:58.000]  第二十一節所說
[00:14:58.000 --> 00:15:00.000]  因為真理就在耶穌裡面
[00:15:00.000 --> 00:15:03.000]  可以翻譯更準確一點
[00:15:03.000 --> 00:15:05.000]  好像真理在耶穌裡面一樣
[00:15:05.000 --> 00:15:08.000]  我們同樣有主耶穌的道在我們心裡面
[00:15:08.000 --> 00:15:11.000]  就好像真理在耶穌裡面一樣
[00:15:11.000 --> 00:15:14.000]  所以祂就變成了真理
[00:15:14.000 --> 00:15:16.000]  要離開這條回頭路
[00:15:16.000 --> 00:15:20.000]  這條令我們走向滅亡的道路
[00:15:20.000 --> 00:15:23.000]  這條讓我們不斷地去更生
[00:15:23.000 --> 00:15:26.000]  成為一個新我的道路
[00:15:26.000 --> 00:15:30.000]  唯一的方法就是耶穌自己去道
[00:15:30.000 --> 00:15:32.000]  祂說祂的道路是真理生命
[00:15:32.000 --> 00:15:36.000]  若不直著祂就沒有人能夠負納了祂
[00:15:36.000 --> 00:15:42.000]  然後在二十二至二十四節說了三個步驟
[00:15:42.000 --> 00:15:45.000]  首先是脫去舊我
[00:15:45.000 --> 00:15:47.000]  接著是心智更生
[00:15:47.000 --> 00:15:50.000]  然後再穿上新我
[00:15:50.000 --> 00:15:51.000]  舊我是怎樣?
[00:15:51.000 --> 00:15:53.000]  剛才我都說過了
[00:15:53.000 --> 00:15:55.000]  什麼是心智更生?
[00:15:55.000 --> 00:15:57.000]  把自己心智更生
[00:15:57.000 --> 00:16:00.000]  乍一看把自己這個字
[00:16:00.000 --> 00:16:03.000]  看上來應該是我們要去努力做的事
[00:16:03.000 --> 00:16:06.000]  對的 當然要努力
[00:16:06.000 --> 00:16:08.000]  我們把自己心智更生
[00:16:08.000 --> 00:16:13.000]  不過我們不要看漏了
[00:16:13.000 --> 00:16:17.000]  心智更生這個字是一個被動式
[00:16:17.000 --> 00:16:19.000]  在原文裏面是被動式
[00:16:19.000 --> 00:16:23.000]  這個更生
[00:16:23.000 --> 00:16:24.000]  這個update
[00:16:24.000 --> 00:16:27.000]  好像電腦software windows update
[00:16:27.000 --> 00:16:29.000]  不是按一個按鈕
[00:16:29.000 --> 00:16:31.000]  然後它以後會自己update
[00:16:31.000 --> 00:16:33.000]  對不起 我們是不行的
[00:16:33.000 --> 00:16:35.000]  我們沒有這個功能
[00:16:35.000 --> 00:16:39.000]  我們要不斷讓上帝去更生
[00:16:39.000 --> 00:16:42.000]  有祂的道在我們裏面去更生才行
[00:16:42.000 --> 00:16:47.000]  我經常覺得我們所說的信耶穌
[00:16:47.000 --> 00:16:50.000]  有時不是真的信耶穌
[00:16:50.000 --> 00:16:51.000]  為什麼這樣說呢?
[00:16:51.000 --> 00:16:54.000]  可能我們所說的信耶穌
[00:16:54.000 --> 00:16:55.000]  我們太過強調
[00:16:55.000 --> 00:16:59.000]  我們其實是靠自己信耶穌
[00:16:59.000 --> 00:17:03.000]  我們所理解的信心是我們的行動
[00:17:03.000 --> 00:17:05.000]  是我們要做的事
[00:17:05.000 --> 00:17:07.000]  所以我們所說的信耶穌
[00:17:07.000 --> 00:17:09.000]  我們強調的行動
[00:17:09.000 --> 00:17:13.000]  多於信心的對象
[00:17:13.000 --> 00:17:19.000]  我們需要去信靠耶穌基督
[00:17:19.000 --> 00:17:22.000]  信心這個字在教會裏面
[00:17:22.000 --> 00:17:23.000]  講了很多
[00:17:23.000 --> 00:17:26.000]  好像一個magic word
[00:17:26.000 --> 00:17:29.000]  我講了出我信,我就是基督徒
[00:17:29.000 --> 00:17:32.000]  我講了出我信,我就是受洗
[00:17:32.000 --> 00:17:36.000]  我講了出我信,我就是教會的一份子
[00:17:36.000 --> 00:17:41.000]  如果我用一個動作去表達
[00:17:41.000 --> 00:17:43.000]  信是什麼呢?
[00:17:43.000 --> 00:17:44.000]  信是不是這樣呢?
[00:17:44.000 --> 00:17:46.000]  我信耶穌
[00:17:46.000 --> 00:17:48.000]  我覺得可能不是
[00:17:48.000 --> 00:17:50.000]  信耶穌是不是這樣呢?
[00:17:50.000 --> 00:17:51.000]  我信耶穌
[00:17:51.000 --> 00:17:53.000]  也不是
[00:17:53.000 --> 00:17:54.000]  為什麼呢?
[00:17:54.000 --> 00:17:58.000]  我覺得這樣像是信自己多一點
[00:17:58.000 --> 00:18:01.000]  這種叫自信
[00:18:01.000 --> 00:18:05.000]  可能信耶穌應該是
[00:18:05.000 --> 00:18:09.000]  雙手俯伏在耶穌面前
[00:18:09.000 --> 00:18:15.000]  去求祂的憐憫寬恕
[00:18:15.000 --> 00:18:21.000]  這種可能是一種高傲
[00:18:21.000 --> 00:18:25.000]  但是這種是一種謙卑
[00:18:25.000 --> 00:18:27.000]  事實上在教義裏面
[00:18:27.000 --> 00:18:28.000]  我們亦相信
[00:18:28.000 --> 00:18:31.000]  我們之所以能夠相信
[00:18:31.000 --> 00:18:34.000]  對主能夠有一種相信的能力
[00:18:34.000 --> 00:18:38.000]  其實都是上帝主動給我們的恩典
[00:18:38.000 --> 00:18:41.000]  否則我們連信祂的能力都沒有
[00:18:41.000 --> 00:18:42.000]  我們是一個禁無助
[00:18:42.000 --> 00:18:45.000]  我們本來就是一無所有
[00:18:45.000 --> 00:18:48.000]  我們能夠信祂都是恩典
[00:18:48.000 --> 00:18:51.000]  就像你記得古回台的艾魯
[00:18:51.000 --> 00:18:54.000]  他對耶穌所說的話
[00:18:54.000 --> 00:18:55.000]  主啊我信
[00:18:55.000 --> 00:18:57.000]  但是我的信不足
[00:18:57.000 --> 00:19:00.000]  他的信都是要祈求
[00:19:00.000 --> 00:19:03.000]  信耶穌最大的焦點
[00:19:03.000 --> 00:19:06.000]  應該不是我們今次第四章所說的
[00:19:06.000 --> 00:19:07.000]  行事為人
[00:19:07.000 --> 00:19:08.000]  要他怎樣做
[00:19:08.000 --> 00:19:09.000]  當然這件事很重要
[00:19:09.000 --> 00:19:10.000]  非常重要
[00:19:10.000 --> 00:19:12.000]  但是更加重要的是
[00:19:12.000 --> 00:19:15.000]  以弗所書頭那三章
[00:19:15.000 --> 00:19:18.000]  頭三章就是說到主耶穌
[00:19:18.000 --> 00:19:22.000]  給我們的那份愛是怎樣
[00:19:22.000 --> 00:19:24.000]  多麼的長闊高深
[00:19:24.000 --> 00:19:26.000]  對我們多麼的重要
[00:19:26.000 --> 00:19:32.000]  如果有一天我們缺少了更深的感激
[00:19:32.000 --> 00:19:36.000]  我們就是被祂這份愛去拯救
[00:19:36.000 --> 00:19:38.000]  我們忘記了
[00:19:38.000 --> 00:19:42.000]  我相信我們那天所做到的
[00:19:42.000 --> 00:19:46.000]  一個新的我的能力都會很有限
[00:19:46.000 --> 00:19:49.000]  這個深至更新的力量來源
