
[00:00:00.000 --> 00:00:07.000]  大家好,很高興又回到太古城堂來跟大家分享神的話語
[00:07:51.000 --> 00:07:53.000]  印度人相相對來說
[00:07:53.000 --> 00:07:55.000]  他們的文化商是比較高的
[00:07:55.000 --> 00:07:56.000]  哎
[00:07:56.000 --> 00:08:02.000]  我認爲我們中國人的基督徒應該提高我們的文化商
[00:08:02.000 --> 00:08:03.000]  假如不是的話
[00:08:03.000 --> 00:08:05.000]  我們很難宣教
[00:08:05.000 --> 00:08:09.000]  戴德生就是以前很偉大的來中國的宣教士
[00:08:09.000 --> 00:08:10.000]  他講過一句話
[00:08:10.000 --> 00:08:12.000]  在今天很多華人教會都去宣教
[00:08:12.000 --> 00:08:18.000]  但是宣來宣去都是到海外一些華人的地區去宣教
[00:08:18.000 --> 00:08:22.000]  到阿拉伯去也是向當地的華人宣教
[00:08:22.000 --> 00:08:28.000]  到斐濟去也是當到斐濟的華人那裏去宣教
[00:08:28.000 --> 00:08:30.000]  而不是向當地人宣教
[00:08:30.000 --> 00:08:32.000]  他說向華人宣教
[00:08:32.000 --> 00:08:34.000]  當然是理所當然的
[00:08:34.000 --> 00:08:36.000]  但是他他說我很傷心
[00:08:36.000 --> 00:08:38.000]  戴德生的第五代的孫
[00:08:38.000 --> 00:08:39.000]  就是戴季忠
[00:08:39.000 --> 00:08:41.000]  他好像這個人在香港
[00:08:41.000 --> 00:08:46.000]  他說華人教會什麼時候向其他的民族宣教呢
[00:08:46.000 --> 00:08:49.000]  我們的文化商太低了
[00:08:49.000 --> 00:08:51.000]  另外一個食用了也很重要
[00:08:51.000 --> 00:08:53.000]  就是受苦的食用
[00:08:53.000 --> 00:08:56.000]  就是明知道到一個地方去要受苦的
[00:08:56.000 --> 00:08:57.000]  那裏更困難的
[00:08:57.000 --> 00:08:59.000]  那裏的衛生是有問題的
[00:08:59.000 --> 00:09:01.000]  那裏的食物可能不乾淨的
[00:09:01.000 --> 00:09:03.000]  那裏有蚊子咬的
[00:09:03.000 --> 00:09:06.000]  那裏的醫療是是不足夠的
[00:09:06.000 --> 00:09:09.000]  那要受苦的
[00:09:09.000 --> 00:09:14.000]  保羅他把福音從亞洲帶到歐洲
[00:09:14.000 --> 00:09:16.000]  去了很多的城市
[00:09:16.000 --> 00:09:19.000]  他從來沒有說哎呀我不適應這裏啊
[00:09:19.000 --> 00:09:21.000]  他到了菲律賓的時候
[00:09:21.000 --> 00:09:23.000]  他被人抓去打了一頓
[00:09:23.000 --> 00:09:25.000]  放在監牢裏面
[00:09:25.000 --> 00:09:28.000]  他沒有說哎呀我不適應監獄裏面的生活
[00:09:28.000 --> 00:09:30.000]  沒有聽他這樣說過
[00:09:30.000 --> 00:09:32.000]  反而怎麼樣他坐坐牢的時候
[00:09:32.000 --> 00:09:34.000]  晚上還唱歌讚美神
[00:09:34.000 --> 00:09:36.000]  其他的囚犯都在那裏聽
[00:09:36.000 --> 00:09:38.000]  怎麼他被人打了一頓
[00:09:38.000 --> 00:09:39.000]  就是鎖在那裏
[00:09:39.000 --> 00:09:40.000]  他現在還唱歌呀
[00:09:40.000 --> 00:09:41.000]  哎
[00:09:41.000 --> 00:09:42.000]  這個就是食用的能力
[00:09:42.000 --> 00:09:45.000]  他能夠有受苦的食用啊
[00:09:45.000 --> 00:09:47.000]  因爲你有個使命呢
[00:09:47.000 --> 00:09:48.000]  無論在什麼地方
[00:09:48.000 --> 00:09:50.000]  你總是要救救一些人的
[00:09:50.000 --> 00:09:54.000]  所以你自然的很容易適應當地的文化
[00:09:54.000 --> 00:09:55.000]  任何的環境
[00:09:55.000 --> 00:09:56.000]  好了
[00:09:56.000 --> 00:09:59.000]  這是第一種的宣教士的資格
[00:09:59.000 --> 00:10:02.000]  這第一個的資格就是適應能力要強
[00:10:02.000 --> 00:10:03.000]  因爲有使命
[00:10:03.000 --> 00:10:05.000]  所以就有實際的能力啊
[00:10:05.000 --> 00:10:08.000]  啊啊另外一種的資格呢
[00:10:08.000 --> 00:10:10.000]  就是平等的思想
[00:10:10.000 --> 00:10:12.000]  你必須要有一種僕人的心態
[00:10:12.000 --> 00:10:15.000]  你才能夠有平等的思想
[00:10:15.000 --> 00:10:17.000]  啊第19節怎麼說呢
[00:10:17.000 --> 00:10:21.000]  保羅說我雖是自由的無人管轄
[00:10:21.000 --> 00:10:24.000]  然而我甘心做了衆人的僕人
[00:10:24.000 --> 00:10:25.000]  爲要多得人
[00:10:25.000 --> 00:10:28.000]  他說我甘心做了衆人的僕人
[00:10:28.000 --> 00:10:30.000]  那麼這種心態很重要
[00:10:30.000 --> 00:10:32.000]  我去那裏不是有一種優越感
[00:10:32.000 --> 00:10:35.000]  嗯我的我比你們優越的
[00:10:35.000 --> 00:10:36.000]  我比你們有學問的
[00:10:36.000 --> 00:10:37.000]  我是中國人
[00:10:37.000 --> 00:10:38.000]  你們是非洲人
[00:10:38.000 --> 00:10:39.000]  不是這樣子的
[00:10:39.000 --> 00:10:41.000]  我是有一種僕人的心態
[00:10:41.000 --> 00:10:43.000]  我是來服侍你們的
[00:10:43.000 --> 00:10:46.000]  當我們有這種平等的思想的時候呢
[00:10:46.000 --> 00:10:47.000]  首先我們要知道
[00:10:47.000 --> 00:10:48.000]  種族是平等的
[00:10:48.000 --> 00:10:51.000]  20到21節像猶太人
[00:10:51.000 --> 00:10:52.000]  我就做猶太人
[00:10:52.000 --> 00:10:54.000]  爲要得猶太人
[00:10:54.000 --> 00:10:55.000]  像律法以下的人
[00:10:55.000 --> 00:10:57.000]  我雖不在律法以下
[00:10:57.000 --> 00:10:59.000]  還是做律法以下的人
[00:10:59.000 --> 00:11:01.000]  爲要得律法以下的人
[00:11:01.000 --> 00:11:02.000]  像沒有律法的人
[00:11:02.000 --> 00:11:04.000]  我就做沒有律法的人
[00:11:04.000 --> 00:11:06.000]  爲要得沒有律法的人
[00:11:06.000 --> 00:11:09.000]  其實我在神面前不是沒有律法
[00:11:09.000 --> 00:11:12.000]  在基督面前正在律法以下
[00:11:12.000 --> 00:11:14.000]  保羅在這裏啊
[00:11:14.000 --> 00:11:15.000]  他說像猶太人
[00:11:15.000 --> 00:11:16.000]  我就做猶太人
[00:11:16.000 --> 00:11:18.000]  那麼其他的人呢
[00:11:18.000 --> 00:11:20.000]  就是沒有律法的人呢
[00:11:20.000 --> 00:11:21.000]  就是21節那裏
[00:11:21.000 --> 00:11:22.000]  像沒有律法的人呢
[00:11:22.000 --> 00:11:23.000]  那就是外邦人了
[00:11:23.000 --> 00:11:25.000]  啊就是其他的民族了
[00:11:25.000 --> 00:11:27.000]  保羅自己是個猶太人
[00:11:27.000 --> 00:11:28.000]  換句話講
[00:11:28.000 --> 00:11:32.000]  保羅是有種族平等的觀念的
[00:11:32.000 --> 00:11:35.000]  他不會看不起那些非猶太人
[00:11:35.000 --> 00:11:38.000]  並不是說他瞎眼
[00:11:38.000 --> 00:11:42.000]  他看不見民族之間有不同的表現
[00:11:42.000 --> 00:11:43.000]  不同的作風
[00:11:43.000 --> 00:11:45.000]  很多民族都有缺點的
[00:11:45.000 --> 00:11:47.000]  我們去非洲的時候
[00:11:47.000 --> 00:11:50.000]  你會看到非洲人的缺點
[00:11:50.000 --> 00:11:51.000]  你去印度的時候
[00:11:51.000 --> 00:11:53.000]  你會看到印度人的缺點
[00:11:53.000 --> 00:11:54.000]  但是我們也看到
[00:11:54.000 --> 00:11:56.000]  我們中國人的缺點
[00:11:56.000 --> 00:11:59.000]  保羅去了雅典的時候
[00:11:59.000 --> 00:12:02.000]  他看見滿街都是偶像
[00:12:02.000 --> 00:12:04.000]  他不會歧視這些雅典人
[00:12:04.000 --> 00:12:06.000]  他反而感覺到很着急
[00:12:06.000 --> 00:12:08.000]  因爲他有一種
[00:12:08.000 --> 00:12:11.000]  他有一種種族平等的心
[00:12:11.000 --> 00:12:13.000]  今天我們在香港
[00:12:13.000 --> 00:12:16.000]  我們能不能夠有這種種族平等的心呢
[00:12:16.000 --> 00:12:22.000]  太古城是個中產階級的住宅區
[00:12:22.000 --> 00:12:25.000]  很多人家裏有一個庸人的
[00:12:25.000 --> 00:12:27.000]  很多人家裏有一個非庸
[00:12:27.000 --> 00:12:28.000]  或者是印庸
[00:12:28.000 --> 00:12:29.000]  印尼來的印庸
[00:12:29.000 --> 00:12:31.000]  我們會不會歧視他們呢
[00:12:31.000 --> 00:12:33.000]  我鼓勵大家
[00:12:33.000 --> 00:12:35.000]  當我們講話的時候
[00:12:35.000 --> 00:12:37.000]  不要把那些非庸稱爲
[00:12:37.000 --> 00:12:39.000]  兵妹
[00:12:39.000 --> 00:12:41.000]  印妹
[00:12:41.000 --> 00:12:42.000]  不要用妹
[00:12:42.000 --> 00:12:43.000]  不要用仔
[00:12:43.000 --> 00:12:44.000]  日本仔
[00:12:44.000 --> 00:12:46.000]  不要用鬼
[00:12:46.000 --> 00:12:47.000]  洋鬼的
[00:12:47.000 --> 00:12:48.000]  不要用老
[00:12:48.000 --> 00:12:49.000]  什麼什麼的
[00:12:49.000 --> 00:12:51.000]  爲什麼呢
[00:12:51.000 --> 00:12:53.000]  其實在其他的民族當中
[00:12:53.000 --> 00:12:55.000]  在他們的語言當中
[00:12:55.000 --> 00:12:58.000]  對我們中國人也有幾個稱呼的
[00:12:58.000 --> 00:13:00.000]  其中一個就是華人
[00:13:00.000 --> 00:13:01.000]  一個就是中國人
[00:13:01.000 --> 00:13:03.000]  但是還有一些不好聽的話的
[00:13:03.000 --> 00:13:05.000]  萬一你偶然被你聽到
[00:13:05.000 --> 00:13:07.000]  你也不高興的
[00:13:07.000 --> 00:13:10.000]  這些洋人對我們中國人也有兩個稱號的
[00:13:10.000 --> 00:13:11.000]  一個就是中國人
[00:13:11.000 --> 00:13:12.000]  Chinese
[00:13:12.000 --> 00:13:13.000]  另外一個是什麼
[00:13:13.000 --> 00:13:14.000]  你們知道嗎
[00:13:14.000 --> 00:13:15.000]  Chinaman
[00:13:15.000 --> 00:13:18.000]  Chinaman聽起來是China man
[00:13:18.000 --> 00:13:19.000]  或者中國人
[00:13:19.000 --> 00:13:21.000]  其實是個不好的稱呼
[00:13:21.000 --> 00:13:23.000]  這是被我偶然聽見的
[00:13:23.000 --> 00:13:24.000]  我就很不高興
[00:13:24.000 --> 00:13:25.000]  我就抗議
[00:13:25.000 --> 00:13:27.000]  我就告訴那個人的牧師
[00:13:27.000 --> 00:13:29.000]  後來這個牧師警告他
[00:13:29.000 --> 00:13:31.000]  說你不要這樣子
[00:13:31.000 --> 00:13:32.000]  雖然他們自己在那裏講
[00:13:32.000 --> 00:13:33.000]  不要這樣子
[00:13:33.000 --> 00:13:35.000]  所以我們自己中國人呢
[00:13:35.000 --> 00:13:36.000]  我們提起其他的民族
[00:13:36.000 --> 00:13:38.000]  不要用這種不好的稱呼
[00:13:38.000 --> 00:13:39.000]  這是種貶低人家
[00:13:39.000 --> 00:13:40.000]  歧視人家的稱呼
[00:13:40.000 --> 00:13:42.000]  毫不請大家以後
[00:13:42.000 --> 00:13:43.000]  非庸就是非庸
[00:13:43.000 --> 00:13:44.000]  印庸就是印庸
[00:13:44.000 --> 00:13:46.000]  不要叫人家印妹
[00:13:46.000 --> 00:13:47.000]  兵妹
[00:13:47.000 --> 00:13:48.000]  這樣子
[00:13:48.000 --> 00:13:49.000]  黑鬼
[00:13:49.000 --> 00:13:50.000]  日本仔
[00:13:50.000 --> 00:13:51.000]  這種東西
[00:13:51.000 --> 00:13:52.000]  不要這樣子
[00:13:52.000 --> 00:13:54.000]  因爲在神面前
[00:13:54.000 --> 00:13:55.000]  我們一定要知道
[00:13:55.000 --> 00:13:58.000]  我們是種族平等的
[00:13:58.000 --> 00:14:00.000]  除了種族平等之外
[00:14:00.000 --> 00:14:02.000]  我們文化也是平等的
[00:14:02.000 --> 00:14:03.000]  二十一節
[00:14:03.000 --> 00:14:05.000]  他說像沒有律法的人
[00:14:05.000 --> 00:14:06.000]  我就做沒有律法的人
[00:14:06.000 --> 00:14:08.000]  爲了得沒有律法的人
[00:14:08.000 --> 00:14:09.000]  其實在神面前
[00:14:09.000 --> 00:14:10.000]  不是沒有律法
[00:14:10.000 --> 00:14:16.000]  在基督面前正在律法以下
[00:14:16.000 --> 00:14:17.000]  那麼
[00:14:17.000 --> 00:14:20.000]  當我們說文化平等的時候
[00:14:20.000 --> 00:14:21.000]  我們並不是說
[00:14:21.000 --> 00:14:23.000]  文化沒有高低之分
[00:14:23.000 --> 00:14:24.000]  坦白說
[00:14:24.000 --> 00:14:25.000]  文化是有高等的文化
[00:14:25.000 --> 00:14:26.000]  有低等的文化
[00:14:26.000 --> 00:14:27.000]  是有的
[00:14:27.000 --> 00:14:29.000]  但是我的意思是什麼呢
[00:14:29.000 --> 00:14:30.000]  就說
[00:14:30.000 --> 00:14:32.000]  我們要遷就別人的文化
[00:14:32.000 --> 00:14:33.000]  就說我們知道
[00:14:33.000 --> 00:14:35.000]  還不是你去到非洲
[00:14:35.000 --> 00:14:36.000]  非洲的文化
[00:14:36.000 --> 00:14:37.000]  沒有中國文化那麼高
[00:14:37.000 --> 00:14:38.000]  我們知道
[00:14:38.000 --> 00:14:39.000]  但是我們去到
[00:14:39.000 --> 00:14:41.000]  要遷就遷就別人的文化
[00:14:41.000 --> 00:14:42.000]  這裏講到
[00:14:42.000 --> 00:14:43.000]  沒有律法的人
[00:14:43.000 --> 00:14:45.000]  就是外邦人
[00:14:45.000 --> 00:14:47.000]  猶太人是歧視外邦人的
[00:14:47.000 --> 00:14:49.000]  因爲他們是沒有律法
[00:14:49.000 --> 00:14:51.000]  沒有一套道德的律法的
[00:14:51.000 --> 00:14:53.000]  但是保羅在這裏怎麼樣說呢
[00:14:53.000 --> 00:14:54.000]  他說
[00:14:54.000 --> 00:14:58.000]  文化應該是平等的
[00:14:58.000 --> 00:15:01.000]  我們要尊重別人的文化
[00:15:01.000 --> 00:15:02.000]  外邦人
[00:15:02.000 --> 00:15:03.000]  他們什麼都喫的
[00:15:03.000 --> 00:15:05.000]  猶太人很多東西不喫的
[00:15:05.000 --> 00:15:06.000]  不喫豬肉的
[00:15:06.000 --> 00:15:08.000]  那麼我們在外邦人
[00:15:08.000 --> 00:15:09.000]  人家喫豬肉
[00:15:09.000 --> 00:15:11.000]  我們就喫豬肉了
[00:15:11.000 --> 00:15:12.000]  什麼都喫的
[00:15:12.000 --> 00:15:14.000]  外邦人在清潔方面
[00:15:14.000 --> 00:15:16.000]  沒有猶太人那麼多的忌諱的
[00:15:16.000 --> 00:15:19.000]  但是保羅去的那些地方
[00:15:19.000 --> 00:15:20.000]  也是一樣的
[00:15:20.000 --> 00:15:23.000]  我剛纔提到戴德生
[00:15:23.000 --> 00:15:25.000]  戴德生以前在中國傳道的時候
[00:15:25.000 --> 00:15:27.000]  他就穿着中國的袍子
[00:15:27.000 --> 00:15:29.000]  那是清朝
[00:15:29.000 --> 00:15:31.000]  他就留了箇中國的鞭子
[00:15:31.000 --> 00:15:33.000]  他喫中國人的飯菜
[00:15:33.000 --> 00:15:36.000]  他就跟我們打成一片
[00:15:36.000 --> 00:15:38.000]  並不是他一定感覺到
[00:15:38.000 --> 00:15:39.000]  中國人的袍子
[00:15:39.000 --> 00:15:41.000]  比他們的洋服好看
[00:15:41.000 --> 00:15:42.000]  不是這個意思
[00:15:42.000 --> 00:15:43.000]  但是他就遷就我們
[00:15:43.000 --> 00:15:47.000]  跟我們打成一片
[00:15:47.000 --> 00:15:49.000]  所以各位弟兄姊妹
[00:15:49.000 --> 00:15:52.000]  我們就算不到其他國家去宣教
[00:15:52.000 --> 00:15:54.000]  我們跟年輕人在一起
[00:15:54.000 --> 00:15:56.000]  我們就要好像一個年輕人一樣
[00:15:56.000 --> 00:15:57.000]  跟老年人在一起
[00:15:57.000 --> 00:16:02.000]  我們就要好像一個老年人這樣的說話
[00:16:02.000 --> 00:16:05.000]  我們要遷就別人的文化
[00:16:05.000 --> 00:16:07.000]  我有一次
[00:16:07.000 --> 00:16:08.000]  有一位朋友
[00:16:08.000 --> 00:16:11.000]  他從加拿大回到香港來
[00:16:11.000 --> 00:16:14.000]  我們兩家人一塊喫飯
[00:16:14.000 --> 00:16:15.000]  喫飯的時候
[00:16:15.000 --> 00:16:18.000]  因爲我是從澳洲回到香港來
[00:16:18.000 --> 00:16:19.000]  我們喫飯的時候
